actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
19,PT10M43.00S,2024-03-25T02:11:55.0Z,1,REGULAR,rebound,defensive,[],1629060,,,1610612747,2,3,2024-03-25T02:12:00Z,190000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:2),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,18.0,2.0,2.0,0.0,,,,,,,,,,
20,PT10M26.00S,2024-03-25T02:12:13.1Z,1,REGULAR,turnover,bad pass,[],2544,,,1610612747,2,3,2024-03-25T02:12:23Z,200000,False,,,0,,L. James bad pass TURNOVER (1 TO),"[2544, 1629614]",1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Nembhard,1629614.0,,,,,
21,PT10M26.00S,2024-03-25T02:12:13.1Z,1,REGULAR,steal,,[],1629614,,,1610612754,2,3,2024-03-25T02:12:16Z,210000,False,,,0,,A. Nembhard STEAL (1 STL),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
22,PT10M14.00S,2024-03-25T02:12:25.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629614,10.82457293035479,96.32352941176471,1610612754,2,6,2024-03-25T02:12:30Z,220000,False,-232.0,49.0,1,left,A. Nembhard 3PT  (3 PTS) (A. Nesmith 1 AST),"[1629614, 1630174]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Left Corner 3,24+ Left,23.68,Made,3.0,A. Nesmith,1630174.0,1.0,,,,,,,,,,,,,,
24,PT09M58.00S,2024-03-25T02:12:41.2Z,1,REGULAR,3pt,Jump Shot,[],2544,70.61432325886992,22.549019607843135,1610612747,5,6,2024-03-25T02:12:45Z,240000,False,-137.0,224.0,1,right,L. James 26' 3PT  (3 PTS) (S. Dinwiddie 1 AST),"[2544, 203915]",1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,26.25,Made,3.0,S. Dinwiddie,203915.0,1.0,,,,,,,,,,,,,,
26,PT09M45.00S,2024-03-25T02:12:54.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,16.737844940867276,55.63725490196079,1610612754,5,6,2024-03-25T02:15:14Z,260000,False,-28.0,105.0,1,left,MISS P. Siakam 10' driving floating Shot,[1627783],1610612754.0,IND,driving floating,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,10.85,Missed,,,,,,,,,,,,,,,,,,
27,PT09M41.00S,2024-03-25T02:12:58.2Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,5,6,2024-03-25T02:12:59Z,270000,False,,,0,,A. Davis REBOUND (Off:0 Def:1),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,,,
28,PT09M30.00S,2024-03-25T02:13:11.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203076,91.11366622864652,49.754901960784316,1610612747,7,6,2024-03-25T02:13:18Z,280000,False,-1.0,31.0,1,right,A. Davis driving reverse Layup (2 PTS),[203076],1610612747.0,LAL,driving reverse,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,3.1,Made,2.0,,,,,,,,,,,,,,,,,
29,PT09M30.00S,2024-03-25T02:13:15.5Z,1,REGULAR,foul,personal,['1freethrow'],1627783,,,1610612747,7,6,2024-03-25T02:13:29Z,290000,False,,,0,,P. Siakam shooting personal FOUL (1 PF) (Davis 1 FT),"[1627783, 203076]",1610612754.0,IND,shooting,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Davis,203076.0
31,PT09M30.00S,2024-03-25T02:13:42.5Z,1,REGULAR,freethrow,1 of 1,[],203076,,,1610612747,8,6,2024-03-25T02:13:42Z,310000,False,,,0,,A. Davis Free Throw 1 of 1 (3 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
32,PT09M17.00S,2024-03-25T02:13:56.2Z,1,REGULAR,2pt,Jump Shot,[],1629614,9.461235216819972,26.20251225490196,1610612754,8,8,2024-03-25T02:14:02Z,320000,False,119.0,36.0,1,left,A. Nembhard 12' fadeaway Jump Shot (5 PTS) (M. Turner 1 AST),"[1629614, 1626167]",1610612754.0,IND,fadeaway,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Right,12.44,Made,5.0,M. Turner,1626167.0,1.0,,,,,,,,,,,,,,
34,PT08M58.00S,2024-03-25T02:14:16.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203076,92.69053876478318,46.81372549019608,1610612747,10,8,2024-03-25T02:14:20Z,340000,False,-16.0,16.0,1,right,A. Davis driving Layup (5 PTS),[203076],1610612747.0,LAL,driving,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,2.27,Made,5.0,,,,,,,,,,,,,,,,,
35,PT08M48.00S,2024-03-25T02:14:26.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,10.430354796320628,49.50980392156863,1610612754,10,8,2024-03-25T02:14:31Z,350000,False,2.0,46.0,1,left,MISS M. Turner driving Layup,[1626167],1610612754.0,IND,driving,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,4.56,Missed,,,,,,,,,,,,,,,,,,
36,PT08M46.00S,2024-03-25T02:14:28.0Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,10,8,2024-03-25T02:14:31Z,360000,False,,,0,,A. Davis REBOUND (Off:0 Def:2),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,35.0,2.0,2.0,0.0,,,,,,,,,,
37,PT08M42.00S,2024-03-25T02:14:32.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",2544,92.82194480946123,44.11764705882353,1610612747,10,8,2024-03-25T02:14:38Z,370000,False,-29.0,15.0,1,right,MISS L. James running Layup,[2544],1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,3.3,Missed,,,,,,,,,,,,,,,,,,
38,PT08M39.00S,2024-03-25T02:14:35.7Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,10,8,2024-03-25T02:14:38Z,380000,False,,,0,,M. Turner REBOUND (Off:0 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,37.0,1.0,1.0,0.0,,,,,,,,,,
39,PT08M36.00S,2024-03-25T02:14:38.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630174,8.459264126149804,50.245098039215684,1610612754,10,8,2024-03-25T02:14:45Z,390000,False,-1.0,27.0,1,left,MISS A. Nesmith running Layup,[1630174],1610612754.0,IND,running,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,2.7,Missed,,,,,,,,,,,,,,,,,,
40,PT08M31.00S,2024-03-25T02:14:43.4Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,10,8,2024-03-25T02:14:45Z,400000,False,,,0,,A. Davis REBOUND (Off:0 Def:3),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,39.0,3.0,3.0,0.0,,,,,,,,,,
41,PT08M22.00S,2024-03-25T02:14:52.0Z,1,REGULAR,3pt,Jump Shot,[],2544,92.42772667542707,2.941176470588232,1610612747,10,8,2024-03-25T02:14:57Z,410000,False,-235.0,19.0,1,right,MISS L. James 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Left Corner 3,24+ Left,23.6,Missed,,,,,,,,,,,,,,,,,,
42,PT08M18.00S,2024-03-25T02:14:56.0Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,10,8,2024-03-25T02:14:57Z,420000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Left Corner 3,24+ Left,,,,,,,41.0,1.0,1.0,0.0,,,,,,,,,,
43,PT08M13.00S,2024-03-25T02:15:00.4Z,1,REGULAR,2pt,Jump Shot,[],1629614,20.630749014454665,57.97717524509804,1610612754,10,10,2024-03-25T02:15:09Z,430000,False,-40.0,141.0,1,left,A. Nembhard 14' pullup Jump Shot (7 PTS) (A. Nesmith 2 AST),"[1629614, 1630174]",1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Center,14.69,Made,7.0,A. Nesmith,1630174.0,2.0,,,,,,,,,,,,,,
50,PT08M06.00S,2024-03-25T02:15:05.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,88.69908015768725,47.62561274509803,1610612747,12,10,2024-03-25T02:26:54Z,445000,False,-12.0,54.0,1,right,S. Dinwiddie driving floating Jump Shot (4 PTS),[203915],1610612747.0,LAL,driving floating,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,5.5,Made,4.0,,,,,,,,,,,,,,,,,
45,PT08M06.00S,2024-03-25T02:15:09.7Z,1,REGULAR,foul,personal,['1freethrow'],1630169,,,1610612747,12,10,2024-03-25T02:18:07Z,450000,False,,,0,,T. Haliburton shooting personal FOUL (1 PF) (Dinwiddie 1 FT),"[1630169, 203915]",1610612754.0,IND,shooting,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Dinwiddie,203915.0
47,PT08M06.00S,2024-03-25T02:15:52.8Z,1,REGULAR,freethrow,1 of 1,[],203915,,,1610612747,13,10,2024-03-25T02:15:52Z,470000,False,,,0,,S. Dinwiddie Free Throw 1 of 1 (5 PTS),[203915],1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
48,PT07M55.00S,2024-03-25T02:16:03.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626167,8.722076215505908,50.49019607843137,1610612754,13,12,2024-03-25T02:16:12Z,480000,False,-2.0,29.0,1,left,M. Turner cutting DUNK (2 PTS) (T. Haliburton 1 AST),"[1626167, 1630169]",1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,2.96,Made,2.0,T. Haliburton,1630169.0,1.0,,,,,,,,,,,,,,
51,PT07M38.00S,2024-03-25T02:16:24.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],2544,92.29632063074901,50.0,1610612747,13,12,2024-03-25T02:32:24Z,500000,False,0.0,20.0,1,right,MISS L. James driving Layup - blocked,"[2544, 1626167]",1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,1.99,Missed,,,,,,,,,Turner,1626167.0,,,,,,,,
52,PT07M38.00S,2024-03-25T02:16:24.7Z,1,REGULAR,block,,[],1626167,,,1610612747,13,12,2024-03-25T02:16:27Z,510000,False,,,0,,M. Turner BLOCK (1 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
53,PT07M35.00S,2024-03-25T02:16:27.7Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,13,12,2024-03-25T02:32:24Z,520000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:2),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,,,,,51.0,2.0,2.0,0.0,,,,,,,,,,
54,PT07M29.00S,2024-03-25T02:16:34.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627783,8.672798948751648,45.56525735294118,1610612754,13,12,2024-03-25T02:32:34Z,530000,False,22.0,29.0,1,left,MISS P. Siakam running Layup - blocked,"[1627783, 203076]",1610612754.0,IND,running,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,3.65,Missed,,,,,,,,,Davis,203076.0,,,,,,,,
55,PT07M29.00S,2024-03-25T02:16:34.3Z,1,REGULAR,block,,[],203076,,,1610612754,13,12,2024-03-25T02:16:36Z,540000,False,,,0,,A. Davis BLOCK (1 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
56,PT07M28.00S,2024-03-25T02:16:35.3Z,1,REGULAR,rebound,offensive,[],1630169,,,1610612754,13,12,2024-03-25T02:33:00Z,550000,False,,,0,,T. Haliburton REBOUND (Off:1 Def:2),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,,,,,54.0,3.0,2.0,1.0,,,,,,,,,,
139,PT07M28.00S,2024-03-25T02:16:37.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630169,6.093955321944804,49.754901960784316,1610612754,13,12,2024-03-25T02:33:00Z,555000,False,1.0,5.0,1,left,MISS T. Haliburton tip Layup - blocked,"[1630169, 203915]",1610612754.0,IND,tip,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,0.49,Missed,,,,,,,,,Dinwiddie,203915.0,,,,,,,,
140,PT07M28.00S,2024-03-25T02:16:37.7Z,1,REGULAR,block,,[],203915,,,1610612754,13,12,2024-03-25T02:32:09Z,557500,False,,,0,,S. Dinwiddie BLOCK (1 BLK),[203915],1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
141,PT07M27.00S,2024-03-25T02:16:38.7Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,13,12,2024-03-25T02:32:45Z,558750,False,,,0,,A. Davis REBOUND (Off:0 Def:4),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,139.0,4.0,4.0,0.0,,,,,,,,,,
57,PT07M17.00S,2024-03-25T02:16:41.2Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],2544,79.02431011826545,25.0,1610612747,13,12,2024-03-25T02:16:52Z,560000,False,-125.0,145.0,1,right,MISS L. James 19' running pullup Shot,[2544],1610612747.0,LAL,running pullup,,,James,L. James,,,,,Mid-Range,16-24 Left Center,19.12,Missed,,,,,,,,,,,,,,,,,,
58,PT07M15.00S,2024-03-25T02:16:43.7Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,13,12,2024-03-25T02:16:43Z,570000,False,,,0,,T. Haliburton REBOUND (Off:1 Def:3),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Left Center,,,,,,,57.0,4.0,3.0,1.0,,,,,,,,,,
59,PT07M12.00S,2024-03-25T02:16:46.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627783,10.167542706964511,49.754901960784316,1610612754,13,12,2024-03-25T02:16:56Z,580000,False,1.0,43.0,1,left,MISS P. Siakam running Layup,[1627783],1610612754.0,IND,running,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,4.31,Missed,,,,,,,,,,,,,,,,,,
60,PT07M12.00S,2024-03-25T02:16:46.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612747,13,12,2024-03-25T02:16:56Z,590000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,59.0,,,,,,,,,,,,,
62,PT07M00.00S,2024-03-25T02:17:11.4Z,1,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612747,13,12,2024-03-25T02:17:18Z,610000,False,,,0,,M. Turner shooting personal FOUL (1 PF) (Davis 2 FT),"[1626167, 203076]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Davis,203076.0
64,PT07M00.00S,2024-03-25T02:17:40.0Z,1,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,14,12,2024-03-25T02:17:40Z,630000,False,,,0,,A. Davis Free Throw 1 of 2 (6 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
65,PT07M00.00S,2024-03-25T02:18:03.2Z,1,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,15,12,2024-03-25T02:18:03Z,640000,False,,,0,,A. Davis Free Throw 2 of 2 (7 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
66,PT06M48.00S,2024-03-25T02:18:18.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,8.984888304862025,47.30392156862745,1610612754,15,14,2024-03-25T02:18:27Z,650000,False,13.0,32.0,1,left,M. Turner cutting Layup (4 PTS) (A. Nembhard 1 AST),"[1626167, 1629614]",1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,3.47,Made,4.0,A. Nembhard,1629614.0,1.0,,,,,,,,,,,,,,
68,PT06M26.00S,2024-03-25T02:18:39.3Z,1,REGULAR,3pt,Jump Shot,[],1630559,74.95072273324573,11.274509803921575,1610612747,15,14,2024-03-25T02:32:36Z,670000,False,-194.0,183.0,1,right,MISS A. Reaves 26' pullup 3PT,[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,26.64,Missed,,,,,,,,,,,,,,,,,,
69,PT06M23.00S,2024-03-25T02:18:42.3Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612754,15,14,2024-03-25T02:18:43Z,680000,False,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,,,,,,,68.0,2.0,2.0,0.0,,,,,,,,,,
70,PT06M20.00S,2024-03-25T02:18:45.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627783,11.875821287779246,40.931372549019606,1610612754,15,16,2024-03-25T02:18:53Z,690000,False,45.0,59.0,1,left,P. Siakam 7' running finger roll Layup (2 PTS),[1627783],1610612754.0,IND,running finger roll,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,7.45,Made,2.0,,,,,,,,,,,,,,,,,
71,PT06M16.00S,2024-03-25T02:18:50.9Z,1,REGULAR,turnover,bad pass,[],203915,,,1610612747,15,16,2024-03-25T02:18:56Z,700000,False,,,0,,S. Dinwiddie bad pass TURNOVER (1 TO),"[203915, 1630169]",1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1.0,Haliburton,1630169.0,,,,,
72,PT06M16.00S,2024-03-25T02:18:50.9Z,1,REGULAR,steal,,[],1630169,,,1610612754,15,16,2024-03-25T02:18:53Z,710000,False,,,0,,T. Haliburton STEAL (1 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
73,PT06M11.00S,2024-03-25T02:18:55.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627783,26.987516425755587,16.666666666666657,1610612754,15,16,2024-03-25T02:34:37Z,720000,False,167.0,201.0,1,left,MISS P. Siakam 26' running 3PT,[1627783],1610612754.0,IND,running,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,26.13,Missed,,,,,,,,,,,,,,,,,,
74,PT06M05.00S,2024-03-25T02:19:01.4Z,1,REGULAR,rebound,defensive,[],1629060,,,1610612747,15,16,2024-03-25T02:19:03Z,730000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:3),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Right Center,,,,,,,73.0,3.0,3.0,0.0,,,,,,,,,,
75,PT06M00.00S,2024-03-25T02:19:08.0Z,1,REGULAR,turnover,out-of-bounds,[],2544,,,1610612747,15,16,2024-03-25T02:19:14Z,740000,False,,,0,,L. James bad pass out-of-bounds TURNOVER (2 TO),[2544],1610612747.0,LAL,bad pass,,,James,L. James,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,2.0,,,,,,,
76,PT06M00.00S,2024-03-25T02:19:17.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,15,16,2024-03-25T02:19:17Z,750000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M00.00S,2024-03-25T02:21:49.9Z,1,REGULAR,substitution,out,[],203915,,,1610612754,15,16,2024-03-25T02:22:08Z,760000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M00.00S,2024-03-25T02:21:49.9Z,1,REGULAR,substitution,in,[],1629629,,,1610612754,15,16,2024-03-25T02:22:08Z,770000,False,,,0,,SUB in: C. Reddish,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
