actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-01-22T03:10:39.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-01-22T03:10:39Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M54.00S,2024-01-22T03:11:00.6Z,1,REGULAR,jumpball,recovered,[],1630559,,,1610612747,0,0,2024-01-22T03:11:00Z,40000,False,,,0,,Jump Ball A. Davis vs. D. Ayton: Tip to A. Reaves,"[1630559, 203076, 1629028]",1610612747.0,LAL,startperiod,A. Reaves,1630559.0,Reaves,A. Reaves,Davis,203076.0,Ayton,1629028.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2024-01-22T03:11:12.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,92.55913272010513,48.529411764705884,1610612747,0,0,2024-01-22T03:11:17Z,70000,False,-7.0,17.0,1,right,MISS D. Russell driving finger roll Layup,[1626156],1610612747.0,LAL,driving finger roll,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,1.89,Missed,,,,,,,,,,,,,,,,,,
8,PT11M41.00S,2024-01-22T03:11:14.7Z,1,REGULAR,rebound,offensive,[],203076,,,1610612747,0,0,2024-01-22T03:11:14Z,80000,False,,,0,,A. Davis REBOUND (Off:1 Def:0),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M29.00S,2024-01-22T03:11:26.4Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630559,77.973061760841,32.35294117647058,1610612747,0,0,2024-01-22T03:11:29Z,90000,False,-88.0,155.0,1,right,MISS A. Reaves 17' step back Shot,[1630559],1610612747.0,LAL,step back,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Left Center,17.8,Missed,,,,,,,,,,,,,,,,,,
10,PT11M26.00S,2024-01-22T03:11:29.4Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612757,0,0,2024-01-22T03:11:29Z,100000,False,,,0,,D. Ayton REBOUND (Off:0 Def:1),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Left Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M17.00S,2024-01-22T03:11:39.0Z,1,REGULAR,2pt,Jump Shot,[],1627763,12.66425755584757,69.36274509803921,1610612757,0,0,2024-01-22T03:11:44Z,110000,False,-97.0,67.0,1,left,MISS M. Brogdon 11' driving floating Shot,[1627763],1610612757.0,POR,driving floating,,,Brogdon,M. Brogdon,,,,,Mid-Range,8-16 Left,11.74,Missed,,,,,,,,,,,,,,,,,,
12,PT11M15.00S,2024-01-22T03:11:41.0Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,0,0,2024-01-22T03:11:44Z,120000,False,,,0,,A. Davis REBOUND (Off:1 Def:1),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,,,11.0,2.0,1.0,1.0,,,,,,,,,,,,,,
13,PT11M09.00S,2024-01-22T03:11:46.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629060,93.2161629434954,95.83333333333333,1610612747,3,0,2024-01-22T03:11:54Z,130000,False,229.0,11.0,1,right,R. Hachimura 3PT running (3 PTS) (L. James 1 AST),"[1629060, 2544]",1610612747.0,LAL,running,,,Hachimura,R. Hachimura,,,,,Right Corner 3,24+ Right,22.95,Made,,,,,3.0,L. James,2544.0,1.0,,,,,,,,,,
15,PT10M41.00S,2024-01-22T03:12:15.0Z,1,REGULAR,3pt,Jump Shot,[],1631133,9.116294349540084,5.14705882352942,1610612757,3,0,2024-01-22T03:12:18Z,150000,False,224.0,33.0,1,left,MISS J. Walker 3PT,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Right Corner 3,24+ Right,22.67,Missed,,,,,,,,,,,,,,,,,,
