actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-03-17T00:41:06.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-03-17T00:41:06Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-03-17T00:41:08.7Z,1,REGULAR,jumpball,recovered,[],1626156,,,1610612747,0,0,2024-03-17T00:41:08Z,40000,False,,,0,,Jump Ball A. Davis vs. D. Green: Tip to D. Russell,"[1626156, 203076, 203110]",1610612747.0,LAL,startperiod,D. Russell,1626156.0,Russell,D. Russell,Davis,203076.0,Green,203110.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M39.00S,2024-03-17T00:41:26.8Z,1,REGULAR,3pt,Jump Shot,[],1630559,21.0742444152431,88.97058823529412,1610612747,3,0,2024-03-17T00:41:34Z,70000,False,-195.0,146.0,1,left,A. Reaves 24' 3PT pullup (3 PTS) (L. James 1 AST),"[1630559, 2544]",1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,24.33,Made,3.0,L. James,2544.0,1.0,,,,,,,,,,,,,,
9,PT11M24.00S,2024-03-17T00:41:40.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203952,85.5946123521682,37.254901960784316,1610612744,3,2,2024-03-17T00:42:11Z,90000,False,-64.0,83.0,1,right,A. Wiggins 10' driving Hook (2 PTS) (D. Green 1 AST),"[203952, 203110]",1610612744.0,GSW,driving,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Left,10.45,Made,2.0,D. Green,203110.0,1.0,,,,,,,,,,,,,,
11,PT11M00.00S,2024-03-17T00:42:05.6Z,1,REGULAR,3pt,Jump Shot,[],1629060,5.962549277266746,4.656862745098039,1610612747,3,2,2024-03-17T00:42:11Z,110000,False,227.0,4.0,1,left,MISS R. Hachimura 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Right Corner 3,24+ Right,22.67,Missed,,,,,,,,,,,,,,,,,,
12,PT10M57.00S,2024-03-17T00:42:08.6Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,3,2,2024-03-17T00:42:11Z,120000,False,,,0,,D. Green REBOUND (Off:0 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Right Corner 3,24+ Right,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT10M47.00S,2024-03-17T00:42:19.0Z,1,REGULAR,2pt,Jump Shot,[],1630228,76.92181340341656,54.90196078431372,1610612744,3,2,2024-03-17T00:42:26Z,130000,False,25.0,164.0,1,right,MISS J. Kuminga 16' pullup Shot,[1630228],1610612744.0,GSW,pullup,,,Kuminga,J. Kuminga,,,,,Mid-Range,16-24 Center,16.62,Missed,,,,,,,,,,,,,,,,,,
14,PT10M44.00S,2024-03-17T00:42:22.0Z,1,REGULAR,rebound,offensive,[],1641764,,,1610612744,3,2,2024-03-17T00:42:26Z,140000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:0),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Mid-Range,16-24 Center,,,,,,,13.0,1.0,0.0,1.0,,,,,,,,,,
15,PT10M41.00S,2024-03-17T00:42:24.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201939,90.67017082785809,2.918198529411768,1610612744,3,2,2024-03-17T00:42:33Z,150000,False,-235.0,35.0,1,right,MISS S. Curry 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,23.8,Missed,,,,,,,,,,,,,,,,,,
16,PT10M39.00S,2024-03-17T00:42:26.3Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,3,2,2024-03-17T00:42:29Z,160000,False,,,0,,L. James REBOUND (Off:0 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Left Corner 3,24+ Left,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
