actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
15,PT11M01.00S,2023-11-02T02:23:37.5Z,1,REGULAR,turnover,bad pass,[],201566,,,1610612746,0,0,2023-11-02T02:23:43Z,150000,False,,,0,,R. Westbrook bad pass TURNOVER (1 TO),"[201566, 1629629]",1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,,,,,,,1.0,Reddish,1629629.0,,,,,,,,,,,
16,PT11M01.00S,2023-11-02T02:23:37.5Z,1,REGULAR,steal,,[],1629629,,,1610612747,0,0,2023-11-02T02:23:39Z,160000,False,,,0,,C. Reddish STEAL (1 STL),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
17,PT10M58.00S,2023-11-02T02:23:41.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629629,7.408015768725363,53.18627450980392,1610612747,2,0,2023-11-02T02:23:49Z,170000,False,-16.0,17.0,1,left,C. Reddish running Layup (2 PTS),[1629629],1610612747.0,LAL,running,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,2.33,Made,,,,,,,,2.0,,,,,,,,,,
18,PT10M43.00S,2023-11-02T02:23:55.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,79.81274638633377,39.21568627450981,1610612746,2,2,2023-11-02T02:23:59Z,180000,False,-54.0,137.0,1,right,K. Leonard 14' pullup Jump Shot (2 PTS) (R. Westbrook 1 AST),"[202695, 201566]",1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,14.75,Made,,,,,,,,2.0,R. Westbrook,201566.0,1.0,,,,,,,
19,PT10M19.00S,2023-11-02T02:24:20.2Z,1,REGULAR,turnover,bad pass,[],1630559,,,1610612747,2,2,2023-11-02T02:24:24Z,190000,False,,,0,,A. Reaves bad pass TURNOVER (1 TO),"[1630559, 202331]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,,,,,,,1.0,George,202331.0,,,,,,,,,,,
20,PT10M19.00S,2023-11-02T02:24:20.2Z,1,REGULAR,steal,,[],202331,,,1610612746,2,2,2023-11-02T02:24:22Z,200000,False,,,0,,P. George STEAL (1 STL),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
21,PT10M14.00S,2023-11-02T02:24:25.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630538,92.82194480946123,47.30392156862745,1610612746,2,4,2023-11-02T02:24:31Z,210000,False,-13.0,15.0,1,right,B. Hyland running Layup (2 PTS),[1630538],1610612746.0,LAC,running,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,2.02,Made,,,,,,,,2.0,,,,,,,,,,
23,PT10M07.00S,2023-11-02T02:24:31.6Z,1,REGULAR,3pt,Jump Shot,[],1629629,28.170170827858072,18.627450980392155,1610612747,2,4,2023-11-02T02:24:36Z,220000,False,157.0,212.0,1,left,MISS C. Reddish 26' 3PT,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Right Center,26.4,Missed,,,,,,,,,,,,,,,,,,
24,PT10M04.00S,2023-11-02T02:24:34.6Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,2,4,2023-11-02T02:24:36Z,230000,False,,,0,,I. Zubac REBOUND (Off:0 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Right Center,,,23.0,3.0,3.0,0.0,,,,,,,,,,,,,,
25,PT09M52.00S,2023-11-02T02:24:46.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,81.12680683311433,59.068627450980394,1610612746,2,6,2023-11-02T03:23:33Z,240000,False,45.0,125.0,1,right,K. Leonard 13' pullup Jump Shot (4 PTS),[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,13.29,Made,,,,,,,,4.0,,,,,,,,,,
26,PT09M36.00S,2023-11-02T02:25:02.9Z,1,REGULAR,3pt,Jump Shot,[],1626156,26.72470433639947,85.04901960784314,1610612747,5,6,2023-11-02T02:25:07Z,250000,False,-175.0,199.0,1,left,D. Russell 26' 3PT  (3 PTS) (C. Reddish 1 AST),"[1626156, 1629629]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,26.49,Made,,,,,,,,3.0,C. Reddish,1629629.0,1.0,,,,,,,
28,PT09M15.00S,2023-11-02T02:25:23.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201566,91.63929040735874,41.42156862745098,1610612746,5,6,2023-11-02T02:25:28Z,270000,False,-43.0,26.0,1,right,MISS R. Westbrook Layup - blocked,"[201566, 203076]",1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,5.02,Missed,,,,,,,,,,,,Davis,203076.0,,,,,
29,PT09M15.00S,2023-11-02T02:25:23.0Z,1,REGULAR,block,,[],203076,,,1610612746,5,6,2023-11-02T02:25:25Z,280000,False,,,0,,A. Davis BLOCK (1 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
30,PT09M12.00S,2023-11-02T02:25:26.0Z,1,REGULAR,rebound,offensive,[],201566,,,1610612746,5,6,2023-11-02T02:25:28Z,290000,False,,,0,,R. Westbrook REBOUND (Off:1 Def:0),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,28.0,1.0,0.0,1.0,,,,,,,,,,,,,,
31,PT09M11.00S,2023-11-02T02:25:27.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627826,90.45663600525624,50.73529411764706,1610612746,5,8,2023-11-02T02:26:37Z,300000,False,4.0,37.0,1,right,I. Zubac Layup (2 PTS) (R. Westbrook 2 AST),"[1627826, 201566]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,3.74,Made,,,,,,,,2.0,R. Westbrook,201566.0,2.0,,,,,,,
33,PT08M58.00S,2023-11-02T02:25:40.6Z,1,REGULAR,3pt,Jump Shot,[],2544,32.11235216819975,76.7156862745098,1610612747,5,8,2023-11-02T02:25:45Z,320000,False,-134.0,249.0,1,left,MISS L. James 28' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,28.29,Missed,,,,,,,,,,,,,,,,,,
34,PT08M55.00S,2023-11-02T02:25:43.6Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,5,8,2023-11-02T02:25:45Z,330000,False,,,0,,I. Zubac REBOUND (Off:0 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Left Center,,,33.0,4.0,4.0,0.0,,,,,,,,,,,,,,
35,PT08M48.00S,2023-11-02T02:25:50.5Z,1,REGULAR,3pt,Jump Shot,[],202695,77.31603153745073,87.25490196078431,1610612746,5,11,2023-11-02T02:25:54Z,340000,False,186.0,161.0,1,right,K. Leonard 24' 3PT  (7 PTS) (R. Westbrook 3 AST),"[202695, 201566]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,24.6,Made,,,,,,,,7.0,R. Westbrook,201566.0,3.0,,,,,,,
37,PT08M31.00S,2023-11-02T02:26:07.7Z,1,REGULAR,2pt,Jump Shot,[],203076,22.651116951379763,66.66666666666667,1610612747,7,11,2023-11-02T02:27:19Z,360000,False,-83.0,160.0,1,left,A. Davis 18' step back Jump Shot (2 PTS),[203076],1610612747.0,LAL,step back,,,Davis,A. Davis,,,,,Mid-Range,16-24 Left Center,18.07,Made,,,,,,,,2.0,,,,,,,,,,
38,PT08M13.00S,2023-11-02T02:26:25.7Z,1,REGULAR,turnover,bad pass,[],202331,,,1610612746,7,11,2023-11-02T02:26:31Z,370000,False,,,0,,P. George bad pass TURNOVER (1 TO),"[202331, 1629629]",1610612746.0,LAC,,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,Reddish,1629629.0,,,,,,,,,,,
39,PT08M13.00S,2023-11-02T02:26:25.7Z,1,REGULAR,steal,,[],1629629,,,1610612747,7,11,2023-11-02T02:26:27Z,380000,False,,,0,,C. Reddish STEAL (2 STL),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
40,PT08M08.00S,2023-11-02T02:26:31.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",2544,7.145203679369246,49.26470588235294,1610612747,9,11,2023-11-02T02:26:35Z,390000,False,4.0,15.0,1,left,L. James running Layup (2 PTS) (A. Reaves 1 AST),"[2544, 1630559]",1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,1.52,Made,,,,,,,,2.0,A. Reaves,1630559.0,1.0,,,,,,,
42,PT07M52.00S,2023-11-02T02:26:45.9Z,1,REGULAR,2pt,Jump Shot,[],1630538,95.18725361366623,75.49019607843138,1610612746,9,13,2023-11-02T02:26:50Z,410000,False,127.0,-7.0,1,right,B. Hyland 12' turnaround fadeaway Jump Shot (4 PTS) (K. Leonard 1 AST),"[1630538, 202695]",1610612746.0,LAC,turnaround fadeaway,,,Hyland,B. Hyland,,,,,Mid-Range,8-16 Right,12.77,Made,,,,,,,,4.0,K. Leonard,202695.0,1.0,,,,,,,
44,PT07M39.00S,2023-11-02T02:27:00.1Z,1,REGULAR,turnover,lost ball,[],1630559,,,1610612747,9,13,2023-11-02T02:27:03Z,430000,False,,,0,,A. Reaves lost ball TURNOVER (2 TO),"[1630559, 201566]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Left Center,,,,,,,2.0,Westbrook,201566.0,,,,,,,,,,,
45,PT07M39.00S,2023-11-02T02:27:00.1Z,1,REGULAR,steal,,[],201566,,,1610612746,9,13,2023-11-02T02:27:01Z,440000,False,,,0,,R. Westbrook STEAL (1 STL),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
46,PT07M32.00S,2023-11-02T02:27:06.8Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",202695,69.56307490144546,21.568627450980387,1610612746,9,16,2023-11-02T02:29:26Z,450000,False,-142.0,234.0,1,right,K. Leonard 27' 3PT running (10 PTS) (B. Hyland 1 AST),"[202695, 1630538]",1610612746.0,LAC,running,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,27.35,Made,,,,,,,,10.0,B. Hyland,1630538.0,1.0,,,,,,,
48,PT07M21.00S,2023-11-02T02:27:18.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203076,9.773324572930349,52.69607843137255,1610612747,11,16,2023-11-02T02:29:55Z,470000,False,-13.0,39.0,1,left,A. Davis driving Layup (4 PTS) (A. Reaves 2 AST),"[203076, 1630559]",1610612747.0,LAL,driving,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,4.16,Made,,,,,,,,4.0,A. Reaves,1630559.0,2.0,,,,,,,
50,PT07M03.00S,2023-11-02T02:27:35.5Z,1,REGULAR,3pt,Jump Shot,[],202695,68.11760840998686,65.44117647058823,1610612746,11,19,2023-11-02T02:30:33Z,490000,False,77.0,247.0,1,right,K. Leonard 25' 3PT pullup (13 PTS),[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,25.9,Made,,,,,,,,13.0,,,,,,,,,,
51,PT06M49.00S,2023-11-02T02:27:50.5Z,1,REGULAR,3pt,Jump Shot,[],1626156,28.695795006570307,81.37254901960785,1610612747,14,19,2023-11-02T02:27:54Z,500000,False,-157.0,217.0,1,left,D. Russell 26' 3PT  (6 PTS) (C. Reddish 2 AST),"[1626156, 1629629]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,26.79,Made,,,,,,,,6.0,C. Reddish,1629629.0,2.0,,,,,,,
53,PT06M33.00S,2023-11-02T02:28:05.5Z,1,REGULAR,3pt,Jump Shot,[],202695,67.59198423127464,33.08823529411765,1610612746,14,19,2023-11-02T02:28:11Z,520000,False,-85.0,252.0,1,right,MISS K. Leonard 26' 3PT - blocked,"[202695, 203076]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,26.59,Missed,,,,,,,,,,,,Davis,203076.0,,,,,
54,PT06M33.00S,2023-11-02T02:28:05.5Z,1,REGULAR,block,,[],203076,,,1610612746,14,19,2023-11-02T02:28:07Z,530000,False,,,0,,A. Davis BLOCK (2 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
55,PT06M32.00S,2023-11-02T02:28:06.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612747,14,19,2023-11-02T02:28:11Z,540000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,53.0,,,,,,,,,,,,,,,,,
56,PT06M32.00S,2023-11-02T02:28:11.7Z,1,REGULAR,foul,personal,[],202695,,,1610612747,14,19,2023-11-02T02:28:20Z,550000,False,,,0,,K. Leonard loose ball personal FOUL (1 PF),"[202695, 203076]",1610612746.0,LAC,loose ball,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Davis,203076.0
58,PT06M32.00S,2023-11-02T02:28:24.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,14,19,2023-11-02T02:28:24Z,570000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M32.00S,2023-11-02T02:31:21.8Z,1,REGULAR,substitution,out,[],1630559,,,1610612747,14,19,2023-11-02T02:31:30Z,580000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M32.00S,2023-11-02T02:31:21.8Z,1,REGULAR,substitution,in,[],1631108,,,1610612747,14,19,2023-11-02T02:31:30Z,590000,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M18.00S,2023-11-02T02:31:55.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,15.160972404730614,51.470588235294116,1610612747,14,19,2023-11-02T02:32:00Z,600000,False,-7.0,90.0,1,left,MISS A. Davis 9' floating Shot,[203076],1610612747.0,LAL,floating,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,9.03,Missed,,,,,,,,,,,,,,,,,,
62,PT06M16.00S,2023-11-02T02:31:57.1Z,1,REGULAR,rebound,defensive,[],201566,,,1610612746,14,19,2023-11-02T02:32:00Z,610000,False,,,0,,R. Westbrook REBOUND (Off:1 Def:1),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,,,61.0,2.0,1.0,1.0,,,,,,,,,,,,,,
63,PT06M11.00S,2023-11-02T02:32:03.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201566,92.16491458607096,50.49019607843137,1610612746,14,19,2023-11-02T03:26:21Z,620000,False,2.0,21.0,1,right,MISS R. Westbrook driving Layup,[201566],1610612746.0,LAC,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,2.12,Missed,,,,,,,,,,,,,,,,,,
64,PT06M09.00S,2023-11-02T02:32:04.5Z,1,REGULAR,rebound,offensive,[],201566,,,1610612746,14,19,2023-11-02T02:32:04Z,630000,False,,,0,,R. Westbrook REBOUND (Off:2 Def:1),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,63.0,3.0,1.0,2.0,,,,,,,,,,,,,,
65,PT06M08.00S,2023-11-02T02:32:05.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201566,93.74178712220763,48.774509803921575,1610612746,14,21,2023-11-02T02:32:12Z,640000,False,-6.0,6.0,1,right,R. Westbrook putback Layup (2 PTS),[201566],1610612746.0,LAC,putback,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,0.88,Made,,,,,,,,2.0,,,,,,,,,,
66,PT06M04.00S,2023-11-02T02:32:09.0Z,1,REGULAR,turnover,bad pass,[],2544,,,1610612747,14,21,2023-11-02T02:32:15Z,650000,False,,,0,,L. James bad pass TURNOVER (1 TO),"[2544, 1630538]",1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,,,,,,,1.0,Hyland,1630538.0,,,,,,,,,,,
67,PT06M04.00S,2023-11-02T02:32:09.0Z,1,REGULAR,steal,,[],1630538,,,1610612746,14,21,2023-11-02T02:32:12Z,660000,False,,,0,,B. Hyland STEAL (1 STL),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
68,PT06M00.00S,2023-11-02T02:32:13.4Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630538,67.85479632063075,45.34313725490197,1610612746,14,21,2023-11-02T02:33:25Z,670000,False,-23.0,250.0,1,right,MISS B. Hyland 25' running pullup 3PT,[1630538],1610612746.0,LAC,running pullup,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Center,25.08,Missed,,,,,,,,,,,,,,,,,,
69,PT05M58.00S,2023-11-02T02:32:15.4Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,14,21,2023-11-02T02:32:15Z,680000,False,,,0,,L. James REBOUND (Off:0 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,,,68.0,1.0,1.0,0.0,,,,,,,,,,,,,,
70,PT05M50.00S,2023-11-02T02:32:24.2Z,1,REGULAR,3pt,Jump Shot,[],1626156,29.61563731931669,83.57843137254902,1610612747,14,21,2023-11-02T02:33:46Z,690000,False,-168.0,226.0,1,left,MISS D. Russell 28' step back 3PT,[1626156],1610612747.0,LAL,step back,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,28.15,Missed,,,,,,,,,,,,,,,,,,
71,PT05M46.00S,2023-11-02T02:32:28.2Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,14,21,2023-11-02T02:32:32Z,700000,False,,,0,,I. Zubac REBOUND (Off:0 Def:5),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Left Center,,,70.0,5.0,5.0,0.0,,,,,,,,,,,,,,
72,PT05M40.00S,2023-11-02T02:32:36.6Z,1,REGULAR,foul,personal,[],1626156,,,1610612746,14,21,2023-11-02T02:32:45Z,710000,False,,,0,,D. Russell personal FOUL (1 PF),"[1626156, 1630538]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Hyland,1630538.0
74,PT05M40.00S,2023-11-02T02:32:44.6Z,1,REGULAR,substitution,out,[],2544,,,1610612746,14,21,2023-11-02T02:32:52Z,730000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M40.00S,2023-11-02T02:32:44.6Z,1,REGULAR,substitution,out,[],201566,,,1610612746,14,21,2023-11-02T02:32:52Z,740000,False,,,0,,SUB out: R. Westbrook,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M40.00S,2023-11-02T02:32:44.6Z,1,REGULAR,substitution,in,[],1626174,,,1610612746,14,21,2023-11-02T02:32:52Z,750000,False,,,0,,SUB in: C. Wood,[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M40.00S,2023-11-02T02:32:44.6Z,1,REGULAR,substitution,in,[],1626181,,,1610612746,14,21,2023-11-02T02:32:52Z,760000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M33.00S,2023-11-02T02:33:09.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,93.74178712220763,46.32352941176471,1610612746,14,21,2023-11-02T02:33:18Z,770000,False,-18.0,6.0,1,right,MISS I. Zubac alley-oop Layup,[1627826],1610612746.0,LAC,alley-oop,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,1.94,Missed,,,,,,,,,,,,,,,,,,
79,PT05M31.00S,2023-11-02T02:33:11.9Z,1,REGULAR,rebound,defensive,[],1629629,,,1610612747,14,21,2023-11-02T02:33:18Z,780000,False,,,0,,C. Reddish REBOUND (Off:0 Def:1),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,,,78.0,1.0,1.0,0.0,,,,,,,,,,,,,,
80,PT05M20.00S,2023-11-02T02:33:23.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,7.095926412614986,56.74019607843137,1610612747,14,21,2023-11-02T02:33:35Z,790000,False,-34.0,14.0,1,left,MISS D. Russell driving Layup,[1626156],1610612747.0,LAL,driving,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,3.66,Missed,,,,,,,,,,,,,,,,,,
81,PT05M19.00S,2023-11-02T02:33:24.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612746,14,21,2023-11-02T02:33:35Z,800000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Restricted Area,0-8 Center,,,80.0,,,,,,,,,,,,,,,,,
