actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
19,PT10M43.00S,2024-01-16T03:43:52.1Z,1,REGULAR,rebound,defensive,[],1631114,,,1610612760,2,6,2024-01-16T03:43:54Z,190000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Right,,,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,
20,PT10M36.00S,2024-01-16T03:43:59.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631114,88.87976346911958,54.90196078431372,1610612760,2,6,2024-01-16T03:44:05Z,200000,False,25.0,52.0,1,right,MISS J. Williams running Layup,[1631114],1610612760.0,OKC,running,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,5.75,Missed,,,,,,,,,,,,,,,,,,
21,PT10M34.00S,2024-01-16T03:44:01.7Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,2,6,2024-01-16T03:44:05Z,210000,False,,,0,,A. Davis REBOUND (Off:0 Def:1),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,
22,PT10M30.00S,2024-01-16T03:44:05.3Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],2544,16.869250985545335,25.980392156862735,1610612747,4,6,2024-01-16T03:44:15Z,220000,False,120.0,106.0,1,left,L. James 16' running pullup Jump Shot (2 PTS) (A. Davis 1 AST),"[2544, 203076]",1610612747.0,LAL,running pullup,,,James,L. James,,,,,Mid-Range,16-24 Right Center,16.03,Made,,,,,,,2.0,A. Davis,203076.0,1.0,,,,,,,,
24,PT10M11.00S,2024-01-16T03:44:24.6Z,1,REGULAR,3pt,Jump Shot,[],1629652,70.3515111695138,21.568627450980387,1610612760,4,6,2024-01-16T03:44:29Z,240000,False,-142.0,226.0,1,right,MISS L. Dort 26' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,26.72,Missed,,,,,,,,,,,,,,,,,,
25,PT10M07.00S,2024-01-16T03:44:28.6Z,1,REGULAR,rebound,offensive,[],1630581,,,1610612760,4,6,2024-01-16T03:44:29Z,250000,False,,,0,,J. Giddey REBOUND (Off:1 Def:0),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,,24.0,1.0,0.0,1.0,,,,,,,,,,,,
26,PT10M05.00S,2024-01-16T03:44:31.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630581,87.69710906701708,96.32352941176471,1610612760,4,6,2024-01-16T03:45:20Z,260000,False,232.0,63.0,1,right,MISS J. Giddey 24' step back 3PT,[1630581],1610612760.0,OKC,step back,,,Giddey,J. Giddey,,,,,Right Corner 3,24+ Right,24.0,Missed,,,,,,,,,,,,,,,,,,
27,PT10M02.00S,2024-01-16T03:44:34.2Z,1,REGULAR,rebound,offensive,[],1630581,,,1610612760,4,6,2024-01-16T03:44:35Z,270000,False,,,0,,J. Giddey REBOUND (Off:2 Def:0),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Right Corner 3,24+ Right,,,,,26.0,2.0,0.0,2.0,,,,,,,,,,,,
28,PT10M00.00S,2024-01-16T03:44:35.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629652,69.30026281208936,29.65686274509804,1610612760,4,9,2024-01-16T03:45:50Z,280000,False,-102.0,236.0,1,right,L. Dort 25' 3PT pullup (3 PTS) (J. Giddey 1 AST),"[1629652, 1630581]",1610612760.0,OKC,pullup,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,25.71,Made,,,,,,,3.0,J. Giddey,1630581.0,1.0,,,,,,,,
30,PT09M48.00S,2024-01-16T03:44:46.9Z,1,REGULAR,3pt,Jump Shot,[],1626156,31.586727989487514,78.18627450980392,1610612747,4,9,2024-01-16T03:44:52Z,300000,False,-141.0,244.0,1,left,MISS D. Russell 28' 3PT,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,28.21,Missed,,,,,,,,,,,,,,,,,,
31,PT09M45.00S,2024-01-16T03:44:50.8Z,1,REGULAR,rebound,offensive,[],203076,,,1610612747,4,9,2024-01-16T03:44:50Z,310000,False,,,0,,A. Davis REBOUND (Off:1 Def:1),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,,,30.0,2.0,1.0,1.0,,,,,,,,,,,,
32,PT09M44.00S,2024-01-16T03:44:52.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203076,16.606438896189218,54.411764705882355,1610612747,4,9,2024-01-16T03:44:59Z,320000,False,-22.0,104.0,1,left,MISS A. Davis 10' turnaround fadeaway Shot - blocked,"[203076, 1631096]",1610612747.0,LAL,turnaround fadeaway,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,10.59,Missed,Holmgren,1631096.0,,,,,,,,,,,,,,,,
33,PT09M44.00S,2024-01-16T03:44:52.1Z,1,REGULAR,block,,[],1631096,,,1610612747,4,9,2024-01-16T03:44:59Z,330000,False,,,0,,C. Holmgren BLOCK (1 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
34,PT09M40.00S,2024-01-16T03:44:56.1Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,4,9,2024-01-16T03:44:59Z,340000,False,,,0,,J. Giddey REBOUND (Off:2 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,,,,,32.0,3.0,1.0,2.0,,,,,,,,,,,,
35,PT09M34.00S,2024-01-16T03:45:01.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,90.8508541392904,52.450980392156865,1610612760,4,11,2024-01-16T03:46:38Z,350000,False,12.0,34.0,1,right,L. Dort cutting finger roll Layup (5 PTS) (J. Giddey 2 AST),"[1629652, 1630581]",1610612760.0,OKC,cutting finger roll,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,3.57,Made,,,,,,,5.0,J. Giddey,1630581.0,2.0,,,,,,,,
37,PT09M27.00S,2024-01-16T03:45:08.9Z,1,REGULAR,3pt,Jump Shot,[],1627752,9.904730617608408,95.83333333333333,1610612747,7,11,2024-01-16T03:45:13Z,370000,False,-229.0,41.0,1,left,T. Prince 3PT  (3 PTS) (L. James 1 AST),"[1627752, 2544]",1610612747.0,LAL,,,,Prince,T. Prince,,,,,Left Corner 3,24+ Left,23.28,Made,,,,,,,3.0,L. James,2544.0,1.0,,,,,,,,
39,PT09M14.00S,2024-01-16T03:45:21.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,80.46977660972405,38.23529411764706,1610612760,7,11,2024-01-16T03:45:26Z,390000,False,-59.0,131.0,1,right,MISS S. Gilgeous-Alexander 14' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,14.37,Missed,,,,,,,,,,,,,,,,,,
40,PT09M10.00S,2024-01-16T03:45:25.4Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,7,11,2024-01-16T03:45:26Z,400000,False,,,0,,L. James REBOUND (Off:0 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,,,,,39.0,1.0,1.0,0.0,,,,,,,,,,,,
41,PT09M08.00S,2024-01-16T03:45:27.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627752,7.539421813403408,96.81372549019608,1610612747,7,11,2024-01-16T03:47:16Z,410000,False,-234.0,18.0,1,left,MISS T. Prince running 3PT,[1627752],1610612747.0,LAL,running,,,Prince,T. Prince,,,,,Left Corner 3,24+ Left,23.48,Missed,,,,,,,,,,,,,,,,,,
42,PT09M03.00S,2024-01-16T03:45:32.9Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,7,11,2024-01-16T03:45:36Z,420000,False,,,0,,J. Giddey REBOUND (Off:2 Def:2),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,,,,,41.0,4.0,2.0,2.0,,,,,,,,,,,,
43,PT08M57.00S,2024-01-16T03:45:39.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,90.98226018396846,46.07843137254902,1610612760,7,11,2024-01-16T03:47:57Z,430000,False,-20.0,32.0,1,right,MISS J. Giddey driving Layup,[1630581],1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,3.78,Missed,,,,,,,,,,,,,,,,,,
44,PT08M54.00S,2024-01-16T03:45:42.3Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,7,11,2024-01-16T03:45:44Z,440000,False,,,0,,L. James REBOUND (Off:0 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,43.0,2.0,2.0,0.0,,,,,,,,,,,,
45,PT08M51.00S,2024-01-16T03:45:45.3Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],2544,17.394875164257556,72.79411764705883,1610612747,9,11,2024-01-16T03:48:26Z,450000,False,-114.0,111.0,1,left,L. James 15' running Jump Shot (4 PTS) (D. Russell 1 AST),"[2544, 1626156]",1610612747.0,LAL,running,,,James,L. James,,,,,Mid-Range,8-16 Left,15.91,Made,,,,,,,4.0,D. Russell,1626156.0,1.0,,,,,,,,
47,PT08M42.00S,2024-01-16T03:45:54.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,93.47897503285151,46.07843137254902,1610612760,9,13,2024-01-16T03:46:35Z,470000,False,-20.0,9.0,1,right,S. Gilgeous-Alexander driving Layup (2 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,2.15,Made,,,,,,,2.0,,,,,,,,,,,
49,PT08M27.00S,2024-01-16T03:46:08.0Z,1,REGULAR,2pt,Jump Shot,[],1630559,22.2568988173456,64.95098039215686,1610612747,11,13,2024-01-16T03:46:12Z,490000,False,-75.0,157.0,1,left,A. Reaves 17' Jump Shot (2 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Left Center,17.36,Made,,,,,,,2.0,,,,,,,,,,,
50,PT08M02.00S,2024-01-16T03:46:41.7Z,1,REGULAR,foul,personal,[],1627752,,,1610612760,11,13,2024-01-16T03:46:54Z,500000,False,,,0,,T. Prince personal FOUL (1 PF),"[1627752, 1630581]",1610612747.0,LAL,,,,Prince,T. Prince,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,201639.0,1.0,0.0,Giddey,1630581.0,,,
52,PT08M02.00S,2024-01-16T03:47:00.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,11,13,2024-01-16T03:47:00Z,520000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M57.00S,2024-01-16T03:50:19.9Z,1,REGULAR,foul,offensive,[],1631114,,,1610612760,11,13,2024-01-16T03:51:04Z,540000,False,,,0,,J. Williams offensive FOUL (1 PF),"[1631114, 1626156]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,201639.0,1.0,0.0,Russell,1626156.0,,,
56,PT07M57.00S,2024-01-16T03:50:19.9Z,1,REGULAR,turnover,offensive foul,[],1631114,,,1610612760,11,13,2024-01-16T03:50:19Z,560000,False,,,0,,J. Williams offensive foul TURNOVER (1 TO),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,201639.0,,,,,1.0,,
57,PT07M46.00S,2024-01-16T03:50:36.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203076,11.613009198423129,48.28431372549019,1610612747,11,13,2024-01-16T03:51:53Z,570000,False,9.0,57.0,1,left,MISS A. Davis floating Shot,[203076],1610612747.0,LAL,floating,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,5.73,Missed,,,,,,,,,,,,,,,,,,
58,PT07M46.00S,2024-01-16T03:50:36.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612760,11,13,2024-01-16T03:51:23Z,580000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,57.0,,,,,,,,,,,,,,,
60,PT07M35.00S,2024-01-16T03:50:56.3Z,1,REGULAR,3pt,Jump Shot,[],1631096,67.19776609724047,55.63725490196079,1610612760,11,13,2024-01-16T03:51:00Z,600000,False,28.0,256.0,1,right,MISS C. Holmgren 25' 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Center,25.73,Missed,,,,,,,,,,,,,,,,,,
61,PT07M32.00S,2024-01-16T03:50:59.3Z,1,REGULAR,rebound,defensive,[],1630559,,,1610612747,11,13,2024-01-16T03:51:00Z,610000,False,,,0,,A. Reaves REBOUND (Off:0 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,,,,,60.0,1.0,1.0,0.0,,,,,,,,,,,,
62,PT07M28.00S,2024-01-16T03:51:08.5Z,1,REGULAR,foul,personal,['2freethrow'],1631096,,,1610612747,11,13,2024-01-16T03:51:13Z,620000,False,,,0,,C. Holmgren shooting personal FOUL (2 PF) (Davis 2 FT),"[1631096, 203076]",1610612760.0,OKC,shooting,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,201639.0,2.0,0.0,Davis,203076.0,,,
64,PT07M28.00S,2024-01-16T03:51:34.6Z,1,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,12,13,2024-01-16T03:51:34Z,640000,False,,,0,,A. Davis Free Throw 1 of 2 (3 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
65,PT07M28.00S,2024-01-16T03:51:36.7Z,1,REGULAR,substitution,out,[],1631096,,,1610612747,12,13,2024-01-16T03:51:46Z,650000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT07M28.00S,2024-01-16T03:51:36.7Z,1,REGULAR,substitution,in,[],1631119,,,1610612747,12,13,2024-01-16T03:51:46Z,660000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT07M28.00S,2024-01-16T03:51:54.2Z,1,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,13,13,2024-01-16T03:51:54Z,670000,False,,,0,,A. Davis Free Throw 2 of 2 (4 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
68,PT07M14.00S,2024-01-16T03:52:09.1Z,1,REGULAR,turnover,bad pass,[],1628983,,,1610612760,13,13,2024-01-16T03:52:12Z,680000,False,,,0,,S. Gilgeous-Alexander bad pass TURNOVER (1 TO),"[1628983, 203076]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Davis,203076.0
69,PT07M14.00S,2024-01-16T03:52:09.1Z,1,REGULAR,steal,,[],203076,,,1610612747,13,13,2024-01-16T03:52:11Z,690000,False,,,0,,A. Davis STEAL (1 STL),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
71,PT06M57.00S,2024-01-16T03:52:40.9Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],2544,9.773324572930349,73.2843137254902,1610612747,13,13,2024-01-16T03:52:44Z,710000,False,-116.0,39.0,1,left,MISS L. James 12' turnaround fadeaway Shot,[2544],1610612747.0,LAL,turnaround fadeaway,,,James,L. James,,,,,Mid-Range,8-16 Left,12.29,Missed,,,,,,,,,,,,,,,,,,
72,PT06M54.00S,2024-01-16T03:52:43.9Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,13,13,2024-01-16T03:52:44Z,720000,False,,,0,,J. Giddey REBOUND (Off:2 Def:3),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Left,,,,,71.0,5.0,3.0,2.0,,,,,,,,,,,,
73,PT06M49.00S,2024-01-16T03:52:48.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630581,87.69710906701708,52.450980392156865,1610612760,13,13,2024-01-16T03:54:10Z,730000,False,12.0,63.0,1,right,MISS J. Giddey 6' running Layup - blocked,"[1630581, 1630559]",1610612760.0,OKC,running,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,6.43,Missed,Reaves,1630559.0,,,,,,,,,,,,,,,,
74,PT06M49.00S,2024-01-16T03:52:48.7Z,1,REGULAR,block,,[],1630559,,,1610612760,13,13,2024-01-16T03:52:51Z,740000,False,,,0,,A. Reaves BLOCK (1 BLK),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
75,PT06M46.00S,2024-01-16T03:52:51.7Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,13,13,2024-01-16T03:52:55Z,750000,False,,,0,,A. Davis REBOUND (Off:1 Def:2),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,73.0,3.0,2.0,1.0,,,,,,,,,,,,
76,PT06M40.00S,2024-01-16T03:52:56.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,17.263469119579497,49.50980392156863,1610612747,15,13,2024-01-16T03:56:37Z,760000,False,2.0,110.0,1,left,A. Davis 10' driving floating Jump Shot (6 PTS) (A. Reaves 1 AST),"[203076, 1630559]",1610612747.0,LAL,driving floating,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,10.98,Made,,,,,,,6.0,A. Reaves,1630559.0,1.0,,,,,,,,
78,PT06M27.00S,2024-01-16T03:53:10.1Z,1,REGULAR,3pt,Jump Shot,[],1631119,66.67214191852825,55.3921568627451,1610612760,15,16,2024-01-16T03:53:15Z,780000,False,27.0,261.0,1,right,J. Williams 26' 3PT  (3 PTS) (J. Williams 2 AST),"[1631119, 1631114]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,26.22,Made,,,,,,,3.0,J. Williams,1631114.0,2.0,,,,,,,,
80,PT06M03.00S,2024-01-16T03:53:33.6Z,1,REGULAR,2pt,Jump Shot,[],1626156,21.468462549277262,58.33333333333333,1610612747,17,16,2024-01-16T03:53:37Z,800000,False,-42.0,149.0,1,left,D. Russell 15' fadeaway Jump Shot (2 PTS) (L. James 2 AST),"[1626156, 2544]",1610612747.0,LAL,fadeaway,,,Russell,D. Russell,,,,,Mid-Range,8-16 Center,15.5,Made,,,,,,,2.0,L. James,2544.0,2.0,,,,,,,,
82,PT05M52.00S,2024-01-16T03:53:44.4Z,1,REGULAR,3pt,Jump Shot,[],1628983,74.55650459921156,13.480392156862735,1610612760,17,19,2024-01-16T03:53:48Z,820000,False,-183.0,187.0,1,right,S. Gilgeous-Alexander 26' 3PT step back (5 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,26.12,Made,,,,,,,5.0,,,,,,,,,,,
83,PT05M36.00S,2024-01-16T03:54:01.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,10.298948751642584,62.5,1610612747,19,19,2024-01-16T03:54:27Z,830000,False,-62.0,44.0,1,left,D. Russell 7' bank Jump Shot (4 PTS),[1626156],1610612747.0,LAL,bank,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,7.66,Made,,,,,,,4.0,,,,,,,,,,,
84,PT05M19.00S,2024-01-16T03:54:18.1Z,1,REGULAR,3pt,Jump Shot,[],1630581,85.72601839684626,96.32352941176471,1610612760,19,19,2024-01-16T03:54:22Z,840000,False,232.0,82.0,1,right,MISS J. Giddey 24' 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Right Corner 3,24+ Right,24.56,Missed,,,,,,,,,,,,,,,,,,
85,PT05M16.00S,2024-01-16T03:54:21.1Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,19,19,2024-01-16T03:54:22Z,850000,False,,,0,,L. James REBOUND (Off:0 Def:3),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Right Corner 3,24+ Right,,,,,84.0,3.0,3.0,0.0,,,,,,,,,,,,
86,PT05M12.00S,2024-01-16T03:54:27.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203076,8.984888304862025,49.754901960784316,1610612747,21,19,2024-01-16T03:56:03Z,860000,False,1.0,32.0,1,left,A. Davis running Layup (8 PTS) (A. Reaves 2 AST),"[203076, 1630559]",1610612747.0,LAL,running,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,3.2,Made,,,,,,,8.0,A. Reaves,1630559.0,2.0,,,,,,,,
88,PT05M12.00S,2024-01-16T03:54:33.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,21,19,2024-01-16T03:54:33Z,880000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
