actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
23,PT10M20.00S,2023-12-29T03:43:04.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629060,11.350197109067011,54.16666666666667,1610612747,4,3,2023-12-29T03:43:15Z,230000,False,-21.0,54.0,1,left,MISS R. Hachimura running Layup,[1629060],1610612747.0,LAL,running,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),0-8 Center,5.81,Missed,,,,,,,,,,,,,,,,,,
25,PT10M17.00S,2023-12-29T03:43:07.2Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,4,3,2023-12-29T03:43:15Z,250000,False,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,23.0,2.0,2.0,0.0,,,,,,,,,,,,
26,PT10M11.00S,2023-12-29T03:43:14.1Z,1,REGULAR,3pt,Jump Shot,[],1631121,94.92444152431011,2.6960784313725554,1610612766,4,3,2023-12-29T03:43:18Z,260000,False,-237.0,-5.0,1,right,MISS B. McGowens 3PT,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Left Corner 3,24+ Left,23.65,Missed,,,,,,,,,,,,,,,,,,
27,PT10M09.00S,2023-12-29T03:43:16.1Z,1,REGULAR,rebound,defensive,[],1627752,,,1610612747,4,3,2023-12-29T03:43:18Z,270000,False,,,0,,T. Prince REBOUND (Off:0 Def:1),[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,Left Corner 3,24+ Left,,,,,26.0,1.0,1.0,0.0,,,,,,,,,,,,
28,PT10M03.00S,2023-12-29T03:43:22.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,10.298948751642584,54.16666666666667,1610612747,4,3,2023-12-29T03:43:29Z,280000,False,-21.0,44.0,1,left,MISS R. Hachimura Layup - blocked,"[1629060, 1630208]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),0-8 Center,4.89,Missed,Richards,1630208.0,,,,,,,,,,,,,,,,
29,PT10M03.00S,2023-12-29T03:43:22.5Z,1,REGULAR,block,,[],1630208,,,1610612747,4,3,2023-12-29T03:43:25Z,290000,False,,,0,,N. Richards BLOCK (1 BLK),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
30,PT09M58.00S,2023-12-29T03:43:27.5Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,4,3,2023-12-29T03:43:29Z,300000,False,,,0,,M. Bridges REBOUND (Off:0 Def:3),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,28.0,3.0,3.0,0.0,,,,,,,,,,,,
31,PT09M54.00S,2023-12-29T03:43:30.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628970,79.02431011826545,8.088235294117652,1610612766,4,6,2023-12-29T03:43:38Z,310000,False,-210.0,145.0,1,right,M. Bridges 25' 3PT running (3 PTS) (B. Miller 1 AST),"[1628970, 1641706]",1610612766.0,CHA,running,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,25.47,Made,,,,,,,,,,3.0,B. Miller,1641706.0,1.0,,,,,
33,PT09M32.00S,2023-12-29T03:43:53.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203076,7.933639947437584,50.49019607843137,1610612747,6,6,2023-12-29T03:46:57Z,330000,False,-2.0,22.0,1,left,A. Davis cutting DUNK (4 PTS) (L. James 2 AST),"[203076, 2544]",1610612747.0,LAL,cutting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,2.22,Made,,,,,,,,,,4.0,L. James,2544.0,2.0,,,,,
35,PT09M11.00S,2023-12-29T03:44:13.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,91.11366622864652,48.28431372549019,1610612766,6,8,2023-12-29T03:44:18Z,350000,False,-9.0,31.0,1,right,T. Rozier driving floating Jump Shot (2 PTS) (N. Richards 1 AST),"[1626179, 1630208]",1610612766.0,CHA,driving floating,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,3.22,Made,,,,,,,,,,2.0,N. Richards,1630208.0,1.0,,,,,
37,PT08M57.00S,2023-12-29T03:44:32.0Z,1,REGULAR,foul,personal,['2freethrow'],1628970,,,1610612747,6,8,2023-12-29T03:44:38Z,370000,False,,,0,,M. Bridges shooting personal FOUL (1 PF) (Davis 2 FT),"[1628970, 203076]",1610612766.0,CHA,shooting,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202035.0,1.0,0.0,Davis,203076.0
39,PT08M57.00S,2023-12-29T03:45:05.3Z,1,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,7,8,2023-12-29T03:45:05Z,390000,False,,,0,,A. Davis Free Throw 1 of 2 (5 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
40,PT08M57.00S,2023-12-29T03:45:24.9Z,1,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,8,8,2023-12-29T03:45:24Z,400000,False,,,0,,A. Davis Free Throw 2 of 2 (6 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,,,,,,,,,6.0,,,,,,,,
42,PT08M36.00S,2023-12-29T03:45:46.9Z,1,REGULAR,3pt,Jump Shot,[],1626179,92.29632063074901,3.67647058823529,1610612766,8,11,2023-12-29T03:45:53Z,420000,False,-232.0,20.0,1,right,T. Rozier 3PT step back (5 PTS) (M. Bridges 1 AST),"[1626179, 1628970]",1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,23.25,Made,,,,,,,,,,5.0,M. Bridges,1628970.0,1.0,,,,,
44,PT08M24.00S,2023-12-29T03:45:59.0Z,1,REGULAR,2pt,Jump Shot,[],203076,11.350197109067011,21.07843137254902,1610612747,8,11,2023-12-29T03:46:05Z,440000,False,145.0,54.0,1,left,MISS A. Davis 15' step back Shot,[203076],1610612747.0,LAL,step back,,,Davis,A. Davis,,,,,Mid-Range,8-16 Right,15.44,Missed,,,,,,,,,,,,,,,,,,
45,PT08M22.00S,2023-12-29T03:46:01.0Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612766,8,11,2023-12-29T03:46:05Z,450000,False,,,0,,T. Rozier REBOUND (Off:0 Def:1),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Mid-Range,8-16 Right,,,,,44.0,1.0,1.0,0.0,,,,,,,,,,,,
46,PT08M18.00S,2023-12-29T03:46:07.4Z,1,REGULAR,turnover,out-of-bounds,[],1626179,,,1610612766,8,11,2023-12-29T03:46:13Z,460000,False,,,0,,T. Rozier bad pass out-of-bounds TURNOVER (2 TO),[1626179],1610612766.0,CHA,bad pass,,,Rozier,T. Rozier,,,,,Mid-Range,8-16 Right,,,,,,,,,2.0,,,,,,,202035.0,,,,
47,PT08M07.00S,2023-12-29T03:46:22.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],2544,33.163600525624176,38.725490196078425,1610612747,11,11,2023-12-29T03:49:00Z,470000,False,56.0,259.0,1,left,L. James 26' 3PT pullup (3 PTS),[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Above the Break 3,24+ Center,26.53,Made,,,,,,,,,,3.0,,,,,,,,
48,PT07M48.00S,2023-12-29T03:46:43.3Z,1,REGULAR,foul,personal,['2freethrow'],1627752,,,1610612766,11,11,2023-12-29T03:46:50Z,480000,False,,,0,,T. Prince shooting personal FOUL (1 PF) (McGowens 2 FT),"[1627752, 1631121]",1610612747.0,LAL,shooting,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202035.0,1.0,0.0,McGowens,1631121.0
50,PT07M48.00S,2023-12-29T03:47:06.7Z,1,REGULAR,freethrow,1 of 2,[],1631121,,,1610612766,11,12,2023-12-29T03:47:26Z,500000,False,,,0,,B. McGowens Free Throw 1 of 2 (4 PTS),[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
51,PT07M48.00S,2023-12-29T03:47:06.7Z,1,REGULAR,freethrow,2 of 2,[],1631121,,,1610612766,11,12,2023-12-29T03:47:26Z,510000,False,,,0,,MISS B. McGowens Free Throw 2 of 2,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
52,PT07M45.00S,2023-12-29T03:47:09.7Z,1,REGULAR,rebound,defensive,[],1629060,,,1610612747,11,12,2023-12-29T03:47:26Z,520000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:1),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,51.0,1.0,1.0,0.0,,,,,,,,,,,,
53,PT07M35.00S,2023-12-29T03:47:32.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203076,8.984888304862025,51.470588235294116,1610612747,13,12,2023-12-29T03:47:36Z,530000,False,-7.0,32.0,1,left,A. Davis Layup (8 PTS) (J. Vanderbilt 1 AST),"[203076, 1629020]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,3.28,Made,,,,,,,,,,8.0,J. Vanderbilt,1629020.0,1.0,,,,,
55,PT07M22.00S,2023-12-29T03:47:46.0Z,1,REGULAR,3pt,Jump Shot,[],1628970,67.19776609724047,64.70588235294117,1610612766,13,15,2023-12-29T03:47:50Z,550000,False,74.0,256.0,1,right,M. Bridges 26' 3PT  (6 PTS) (T. Rozier 2 AST),"[1628970, 1626179]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,26.62,Made,,,,,,,,,,6.0,T. Rozier,1626179.0,2.0,,,,,
57,PT06M59.00S,2023-12-29T03:48:07.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203076,12.532851511169525,52.69607843137255,1610612747,13,15,2023-12-29T03:48:42Z,570000,False,-13.0,65.0,1,left,MISS A. Davis 6' turnaround Hook,[203076],1610612747.0,LAL,turnaround,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,6.67,Missed,,,,,,,,,,,,,,,,,,
59,PT06M56.00S,2023-12-29T03:48:10.6Z,1,REGULAR,rebound,offensive,[],1629020,,,1610612747,13,15,2023-12-29T03:48:23Z,590000,False,,,0,,J. Vanderbilt REBOUND (Off:1 Def:0),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,,,,,57.0,1.0,0.0,1.0,,,,,,,,,,,,
60,PT06M56.00S,2023-12-29T03:48:13.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],2544,30.14126149802891,79.16666666666666,1610612747,13,15,2023-12-29T03:51:20Z,600000,False,-146.0,231.0,1,left,MISS L. James 27' pullup 3PT,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Above the Break 3,24+ Left Center,27.3,Missed,,,,,,,,,,,,,,,,,,
61,PT06M56.00S,2023-12-29T03:48:13.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612766,13,15,2023-12-29T03:48:26Z,610000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,60.0,,,,,,,,,,,,,,,
64,PT06M56.00S,2023-12-29T03:48:26.7Z,1,REGULAR,foul,personal,[],1629060,,,1610612766,13,15,2023-12-29T03:48:44Z,640000,False,,,0,,R. Hachimura loose ball personal FOUL (1 PF),"[1629060, 1630208]",1610612747.0,LAL,loose ball,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202041.0,1.0,0.0,Richards,1630208.0
66,PT06M56.00S,2023-12-29T03:48:56.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,13,15,2023-12-29T03:48:56Z,660000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M56.00S,2023-12-29T03:51:06.0Z,1,REGULAR,substitution,out,[],1629060,,,1610612766,13,15,2023-12-29T03:51:19Z,670000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M56.00S,2023-12-29T03:51:06.0Z,1,REGULAR,substitution,out,[],1629020,,,1610612766,13,15,2023-12-29T03:51:19Z,680000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M56.00S,2023-12-29T03:51:06.0Z,1,REGULAR,substitution,in,[],1626156,,,1610612766,13,15,2023-12-29T03:51:19Z,690000,False,,,0,,SUB in: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M56.00S,2023-12-29T03:51:06.0Z,1,REGULAR,substitution,in,[],1630559,,,1610612766,13,15,2023-12-29T03:51:19Z,700000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M41.00S,2023-12-29T03:51:32.7Z,1,REGULAR,2pt,Jump Shot,[],1628970,92.29632063074901,13.970588235294116,1610612766,13,17,2023-12-29T03:51:37Z,710000,False,-180.0,20.0,1,right,M. Bridges 18' Jump Shot (8 PTS) (B. Miller 2 AST),"[1628970, 1641706]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Left,18.12,Made,,,,,,,,,,8.0,B. Miller,1641706.0,2.0,,,,,
73,PT06M20.00S,2023-12-29T03:51:52.5Z,1,REGULAR,3pt,Jump Shot,[],1627752,11.218791064388967,97.30392156862744,1610612747,13,17,2023-12-29T03:51:56Z,730000,False,-237.0,53.0,1,left,MISS T. Prince 24' 3PT,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,Left Corner 3,24+ Left,24.24,Missed,,,,,,,,,,,,,,,,,,
74,PT06M18.00S,2023-12-29T03:51:55.0Z,1,REGULAR,rebound,defensive,[],1630208,,,1610612766,13,17,2023-12-29T03:51:55Z,740000,False,,,0,,N. Richards REBOUND (Off:0 Def:1),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Left Corner 3,24+ Left,,,,,73.0,1.0,1.0,0.0,,,,,,,,,,,,
75,PT06M08.00S,2023-12-29T03:52:05.5Z,1,REGULAR,2pt,Jump Shot,[],1641706,79.81274638633377,70.09803921568627,1610612766,13,17,2023-12-29T03:52:09Z,750000,False,100.0,137.0,1,right,MISS B. Miller 17' pullup Shot,[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Mid-Range,16-24 Right Center,17.02,Missed,,,,,,,,,,,,,,,,,,
76,PT06M06.00S,2023-12-29T03:52:07.9Z,1,REGULAR,rebound,offensive,[],1641706,,,1610612766,13,17,2023-12-29T03:52:07Z,760000,False,,,0,,B. Miller REBOUND (Off:1 Def:0),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Mid-Range,16-24 Right Center,,,,,75.0,1.0,0.0,1.0,,,,,,,,,,,,
77,PT05M57.00S,2023-12-29T03:52:16.3Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1628970,79.28712220762155,31.617647058823522,1610612766,13,17,2023-12-29T03:52:21Z,770000,False,-92.0,142.0,1,right,MISS M. Bridges 16' step back Shot,[1628970],1610612766.0,CHA,step back,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Left Center,16.93,Missed,,,,,,,,,,,,,,,,,,
78,PT05M54.00S,2023-12-29T03:52:19.3Z,1,REGULAR,rebound,defensive,[],1627752,,,1610612747,13,17,2023-12-29T03:52:21Z,780000,False,,,0,,T. Prince REBOUND (Off:0 Def:2),[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,Mid-Range,16-24 Left Center,,,,,77.0,2.0,2.0,0.0,,,,,,,,,,,,
79,PT05M43.00S,2023-12-29T03:52:30.4Z,1,REGULAR,3pt,Jump Shot,[],2544,19.8915900131406,5.882352941176478,1610612747,13,17,2023-12-29T03:52:34Z,790000,False,221.0,134.0,1,left,MISS L. James 25' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,25.84,Missed,,,,,,,,,,,,,,,,,,
80,PT05M39.00S,2023-12-29T03:52:34.4Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612766,13,17,2023-12-29T03:52:34Z,800000,False,,,0,,T. Rozier REBOUND (Off:0 Def:2),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,,,,,79.0,2.0,2.0,0.0,,,,,,,,,,,,
81,PT05M38.00S,2023-12-29T03:52:38.5Z,1,REGULAR,foul,personal,['2freethrow'],1630559,,,1610612766,13,17,2023-12-29T03:52:44Z,810000,False,,,0,,A. Reaves shooting personal FOUL (1 PF) (Rozier 2 FT),"[1630559, 1626179]",1610612747.0,LAL,shooting,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202041.0,1.0,0.0,Rozier,1626179.0
83,PT05M38.00S,2023-12-29T03:53:12.8Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1626179,,,1610612766,13,17,2023-12-29T03:53:12Z,830000,False,,,0,,MISS T. Rozier Free Throw 1 of 2,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
84,PT05M38.00S,2023-12-29T03:53:12.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,13,17,2023-12-29T03:53:12Z,840000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,83.0,,,,,,,,,,,,,,,
85,PT05M38.00S,2023-12-29T03:53:16.3Z,1,REGULAR,substitution,out,[],1628970,,,1610612766,13,17,2023-12-29T03:53:21Z,850000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M38.00S,2023-12-29T03:53:16.3Z,1,REGULAR,substitution,out,[],1631121,,,1610612766,13,17,2023-12-29T03:53:21Z,860000,False,,,0,,SUB out: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M38.00S,2023-12-29T03:53:16.3Z,1,REGULAR,substitution,in,[],1629023,,,1610612766,13,17,2023-12-29T03:53:21Z,870000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M38.00S,2023-12-29T03:53:16.3Z,1,REGULAR,substitution,in,[],1628998,,,1610612766,13,17,2023-12-29T03:53:21Z,880000,False,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M38.00S,2023-12-29T03:53:35.4Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1626179,,,1610612766,13,18,2023-12-29T03:53:35Z,890000,False,,,0,,T. Rozier Free Throw 2 of 2 (6 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,Made,,,,,,,,,,6.0,,,,,,,,
90,PT05M21.00S,2023-12-29T03:53:53.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627752,8.722076215505908,48.28431372549019,1610612747,13,18,2023-12-29T03:54:00Z,900000,False,9.0,29.0,1,left,MISS T. Prince driving Layup,[1627752],1610612747.0,LAL,driving,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,3.07,Missed,,,,,,,,,,,,,,,,,,
91,PT05M16.00S,2023-12-29T03:53:58.5Z,1,REGULAR,rebound,offensive,[],203076,,,1610612747,13,18,2023-12-29T03:54:00Z,910000,False,,,0,,A. Davis REBOUND (Off:1 Def:0),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,90.0,1.0,0.0,1.0,,,,,,,,,,,,
