actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-12-08T02:25:34.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-12-08T02:25:34Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2023-12-08T02:25:35.8Z,1,REGULAR,jumpball,recovered,[],2544,,,1610612747,0,0,2023-12-08T02:25:35Z,40000,False,,,0,,Jump Ball A. Davis vs. J. Valanciunas: Tip to L. James,"[2544, 203076, 202685]",1610612747.0,LAL,startperiod,L. James,2544.0,James,L. James,Davis,203076.0,Valanciunas,202685.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M49.00S,2023-12-08T02:25:45.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],2544,93.38042049934296,46.32352941176471,1610612747,2,0,2023-12-08T02:25:50Z,70000,False,-18.0,10.0,1,right,L. James Layup (2 PTS) (A. Davis 1 AST),"[2544, 203076]",1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,2.08,Made,2.0,A. Davis,203076.0,1.0,,,,,,,,,,,,,,
9,PT11M49.00S,2023-12-08T02:25:48.1Z,1,REGULAR,foul,personal,['1freethrow'],1630529,,,1610612747,2,0,2023-12-08T02:25:53Z,90000,False,,,0,,H. Jones shooting personal FOUL (1 PF) (James 1 FT),"[1630529, 2544]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,,,,1628953.0,1.0,0.0,James,2544.0,,,,,,,,,
11,PT11M49.00S,2023-12-08T02:26:14.2Z,1,REGULAR,freethrow,1 of 1,[],2544,,,1610612747,3,0,2023-12-08T02:26:14Z,110000,False,,,0,,L. James Free Throw 1 of 1 (3 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
12,PT11M30.00S,2023-12-08T02:26:35.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,8.492115637319317,53.431372549019606,1610612740,3,0,2023-12-08T02:26:43Z,120000,False,-17.0,27.0,1,left,MISS B. Ingram driving Layup - blocked,"[1627742, 203076]",1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,3.23,Missed,,,,,,,,,,Davis,203076.0,,,,,,,
13,PT11M30.00S,2023-12-08T02:26:35.1Z,1,REGULAR,block,,[],203076,,,1610612740,3,0,2023-12-08T02:26:36Z,130000,False,,,0,,A. Davis BLOCK (1 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
14,PT11M28.00S,2023-12-08T02:26:37.1Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612747,3,0,2023-12-08T02:26:59Z,140000,False,,,0,,D. Russell REBOUND (Off:0 Def:1),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,12.0,1.0,1.0,0.0,,,
15,PT11M21.00S,2023-12-08T02:26:43.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,92.85479632063075,47.549019607843135,1610612747,5,0,2023-12-08T02:26:54Z,150000,False,-12.0,15.0,1,right,D. Russell driving finger roll Layup (2 PTS),[1626156],1610612747.0,LAL,driving finger roll,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,1.92,Made,2.0,,,,,,,,,,,,,,,,,
17,PT11M05.00S,2023-12-08T02:26:59.8Z,1,REGULAR,3pt,Jump Shot,[],203468,31.61957950065703,23.774509803921568,1610612740,5,0,2023-12-08T02:27:24Z,170000,False,131.0,245.0,1,left,MISS C. McCollum 27' pullup 3PT,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,27.76,Missed,,,,,,,,,,,,,,,,,,
