actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2024-03-11T01:43:49.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-03-11T01:43:49Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-03-11T01:43:51.6Z,1,REGULAR,jumpball,recovered,[],2544,,,1610612747,0,0,2024-03-11T01:43:51Z,40000,False,,,0,,Jump Ball A. Davis vs. N. Reid: Tip to L. James,"[2544, 203076, 1629675]",1610612747.0,LAL,startperiod,L. James,2544.0,James,L. James,Davis,203076.0,Reid,1629675.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2024-03-11T01:44:04.1Z,1,REGULAR,2pt,Jump Shot,[],1630559,25.673455978975028,49.26470588235294,1610612747,2,0,2024-03-11T01:44:09Z,70000,False,4.0,189.0,1,left,A. Reaves 18' step back Jump Shot (2 PTS) (A. Davis 1 AST),"[1630559, 203076]",1610612747.0,LAL,step back,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Center,18.88,Made,2.0,A. Davis,203076.0,1.0,,,,,,,,,,,,,,
9,PT11M24.00S,2024-03-11T01:44:24.0Z,1,REGULAR,3pt,Jump Shot,[],201144,67.59198423127464,31.372549019607845,1610612750,2,0,2024-03-11T01:44:29Z,90000,False,-93.0,252.0,1,right,MISS M. Conley 26' pullup 3PT,[201144],1610612750.0,MIN,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,26.87,Missed,,,,,,,,,,,,,,,,,,
10,PT11M19.00S,2024-03-11T01:44:29.0Z,1,REGULAR,rebound,offensive,[],1630183,,,1610612750,2,0,2024-03-11T01:44:29Z,100000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:0),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,,,,9.0,1.0,0.0,1.0,,,,,,,,,,
11,PT11M19.00S,2024-03-11T01:44:28.7Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630183,94.40999984741211,50.0,1610612750,2,2,2024-03-11T01:44:32Z,110000,False,0.0,0.0,1,right,J. McDaniels putback Layup (2 PTS),[1630183],1610612750.0,MIN,putback,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
12,PT11M07.00S,2024-03-11T01:44:41.3Z,1,REGULAR,turnover,bad pass,[],203076,,,1610612747,2,2,2024-03-11T01:44:46Z,120000,False,,,0,,A. Davis bad pass TURNOVER (1 TO),"[203076, 1630162]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,Edwards,1630162.0,,,,,,,
13,PT11M07.00S,2024-03-11T01:44:41.3Z,1,REGULAR,steal,,[],1630162,,,1610612750,2,2,2024-03-11T01:44:43Z,130000,False,,,0,,A. Edwards STEAL (1 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
14,PT11M03.00S,2024-03-11T01:44:45.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630162,92.55913272010513,49.26470588235294,1610612750,2,4,2024-03-11T01:44:49Z,140000,False,-4.0,17.0,1,right,A. Edwards running Layup (2 PTS),[1630162],1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.78,Made,2.0,,,,,,,,,,,,,,,,,
15,PT10M50.00S,2024-03-11T01:44:58.5Z,1,REGULAR,3pt,Jump Shot,[],1629060,5.305519053876466,4.166666666666657,1610612747,5,4,2024-03-11T01:45:03Z,150000,False,229.0,-3.0,1,left,R. Hachimura 3PT  (3 PTS) (A. Davis 2 AST),"[1629060, 203076]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Right Corner 3,24+ Right,22.92,Made,3.0,A. Davis,203076.0,2.0,,,,,,,,,,,,,,
17,PT10M36.00S,2024-03-11T01:45:12.2Z,1,REGULAR,3pt,Jump Shot,[],1629675,65.88370565045992,71.81372549019608,1610612750,5,7,2024-03-11T01:45:16Z,170000,False,109.0,268.0,1,right,N. Reid 28' 3PT  (3 PTS) (A. Edwards 1 AST),"[1629675, 1630162]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,28.95,Made,3.0,A. Edwards,1630162.0,1.0,,,,,,,,,,,,,,
19,PT10M22.00S,2024-03-11T01:45:26.8Z,1,REGULAR,2pt,Jump Shot,[],1626156,9.116294349540084,24.264705882352942,1610612747,7,7,2024-03-11T01:45:36Z,190000,False,129.0,33.0,1,left,D. Russell 13' fadeaway Jump Shot (2 PTS) (A. Davis 3 AST),"[1626156, 203076]",1610612747.0,LAL,fadeaway,,,Russell,D. Russell,,,,,Mid-Range,8-16 Right,13.29,Made,2.0,A. Davis,203076.0,3.0,,,,,,,,,,,,,,
21,PT10M01.00S,2024-03-11T01:45:46.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629638,87.82851511169514,58.088235294117645,1610612750,7,9,2024-03-11T01:45:51Z,210000,False,40.0,62.0,1,right,N. Alexander-Walker 7' floating Jump Shot (2 PTS) (A. Edwards 2 AST),"[1629638, 1630162]",1610612750.0,MIN,floating,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,7.39,Made,2.0,A. Edwards,1630162.0,2.0,,,,,,,,,,,,,,
23,PT09M46.00S,2024-03-11T01:46:02.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,10.693166885676746,55.14705882352941,1610612747,7,9,2024-03-11T01:46:07Z,230000,False,-26.0,48.0,1,left,MISS R. Hachimura driving Layup - blocked,"[1629060, 1630162]",1610612747.0,LAL,driving,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),0-8 Center,5.44,Missed,,,,,,,,,,,,Edwards,1630162.0,,,,,
24,PT09M46.00S,2024-03-11T01:46:02.3Z,1,REGULAR,block,,[],1630162,,,1610612747,7,9,2024-03-11T01:46:04Z,240000,False,,,0,,A. Edwards BLOCK (1 BLK),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
25,PT09M42.00S,2024-03-11T01:46:06.3Z,1,REGULAR,rebound,offensive,[],1629060,,,1610612747,7,9,2024-03-11T01:46:07Z,250000,False,,,0,,R. Hachimura REBOUND (Off:1 Def:0),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,23.0,1.0,0.0,1.0,,,,,,,,,,
26,PT09M42.00S,2024-03-11T01:46:06.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629060,5.590000152587891,50.0,1610612747,7,9,2024-03-11T01:46:06Z,260000,False,0.0,0.0,1,left,MISS R. Hachimura putback Layup,[1629060],1610612747.0,LAL,putback,,,Hachimura,R. Hachimura,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
27,PT09M41.00S,2024-03-11T01:46:07.1Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,7,9,2024-03-11T01:46:07Z,270000,False,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,,,
28,PT09M24.00S,2024-03-11T01:46:23.5Z,1,REGULAR,3pt,Jump Shot,[],1629675,66.27792378449408,35.294117647058826,1610612750,7,9,2024-03-11T01:46:28Z,280000,False,-74.0,264.0,1,right,MISS N. Reid 27' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,27.45,Missed,,,,,,,,,,,,,,,,,,
29,PT09M23.00S,2024-03-11T01:46:24.5Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,7,9,2024-03-11T01:46:28Z,290000,False,,,0,,A. Davis REBOUND (Off:0 Def:1),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Center,,,,,,,28.0,1.0,1.0,0.0,,,,,,,,,,
30,PT09M14.00S,2024-03-11T01:46:34.3Z,1,REGULAR,3pt,Jump Shot,[],1629060,7.802233902759525,95.58823529411765,1610612747,7,9,2024-03-11T01:46:38Z,300000,False,-228.0,21.0,1,left,MISS R. Hachimura 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Left Corner 3,24+ Left,22.88,Missed,,,,,,,,,,,,,,,,,,
31,PT09M11.00S,2024-03-11T01:46:37.3Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,7,9,2024-03-11T01:46:38Z,310000,False,,,0,,A. Edwards REBOUND (Off:0 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Left Corner 3,24+ Left,,,,,,,30.0,2.0,2.0,0.0,,,,,,,,,,
32,PT08M56.00S,2024-03-11T01:46:52.3Z,1,REGULAR,3pt,Jump Shot,[],1630183,73.37385019710908,86.51960784313725,1610612750,7,9,2024-03-11T01:46:56Z,320000,False,183.0,198.0,1,right,MISS J. McDaniels 26' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,26.92,Missed,,,,,,,,,,,,,,,,,,
33,PT08M53.00S,2024-03-11T01:46:55.3Z,1,REGULAR,rebound,defensive,[],1630559,,,1610612747,7,9,2024-03-11T01:46:56Z,330000,False,,,0,,A. Reaves REBOUND (Off:0 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,,,,,32.0,1.0,1.0,0.0,,,,,,,,,,
