actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-04-08T02:10:51.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-04-08T02:10:51Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-04-08T02:10:53.6Z,1,REGULAR,jumpball,recovered,[],1626156,,,1610612747,0,0,2024-04-08T02:10:53Z,40000,False,,,0,,Jump Ball A. Davis vs. R. Gobert: Tip to D. Russell,"[1626156, 203076, 203497]",1610612747.0,LAL,startperiod,D. Russell,1626156.0,Russell,D. Russell,Davis,203076.0,Gobert,203497.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M47.00S,2024-04-08T02:11:04.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,6.093955321944804,46.07843137254902,1610612747,2,0,2024-04-08T02:11:08Z,70000,False,20.0,5.0,1,left,D. Russell cutting Layup (2 PTS) (A. Davis 1 AST),"[1626156, 203076]",1610612747.0,LAL,cutting,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,2.02,Made,2.0,A. Davis,203076.0,1.0,,,,,,,,,,,,,,
9,PT11M28.00S,2024-04-08T02:11:22.4Z,1,REGULAR,turnover,bad pass,[],201144,,,1610612750,2,0,2024-04-08T02:11:26Z,90000,False,,,0,,M. Conley bad pass TURNOVER (1 TO),"[201144, 203076]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Davis,203076.0,,,,,,,,,,,
10,PT11M28.00S,2024-04-08T02:11:22.4Z,1,REGULAR,steal,,[],203076,,,1610612747,2,0,2024-04-08T02:12:53Z,100000,False,,,0,,A. Davis STEAL (1 STL),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
11,PT11M23.00S,2024-04-08T02:11:28.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629060,7.802233902759525,47.79411764705882,1610612747,4,0,2024-04-08T02:11:32Z,110000,False,11.0,21.0,1,left,R. Hachimura running Layup (2 PTS),[1629060],1610612747.0,LAL,running,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,2.35,Made,2.0,,,,,,,,,,,,,,,,,
13,PT11M08.00S,2024-04-08T02:11:42.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,92.82194480946123,48.0392156862745,1610612750,4,2,2024-04-08T02:11:46Z,130000,False,-10.0,15.0,1,right,R. Gobert DUNK (2 PTS) (A. Edwards 1 AST),"[203497, 1630162]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.79,Made,2.0,A. Edwards,1630162.0,1.0,,,,,,,,,,,,,,
15,PT10M51.00S,2024-04-08T02:11:59.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,15.55519053876479,57.84313725490196,1610612747,4,2,2024-04-08T02:12:04Z,150000,False,-39.0,94.0,1,left,MISS A. Davis 10' floating Shot,[203076],1610612747.0,LAL,floating,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,10.16,Missed,,,,,,,,,,,,,,,,,,
16,PT10M49.00S,2024-04-08T02:12:01.7Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,4,2,2024-04-08T02:12:04Z,160000,False,,,0,,R. Gobert REBOUND (Off:0 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,15.0,1.0,1.0,0.0,,,,,,,
17,PT10M39.00S,2024-04-08T02:12:11.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,86.90867279894876,48.529411764705884,1610612750,4,4,2024-04-08T02:12:14Z,170000,False,-7.0,71.0,1,right,J. McDaniels 7' floating Jump Shot (2 PTS),[1630183],1610612750.0,MIN,floating,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,7.1,Made,2.0,,,,,,,,,,,,,,,,,
18,PT10M28.00S,2024-04-08T02:12:22.1Z,1,REGULAR,2pt,Jump Shot,[],1626156,7.539421813403408,66.42156862745098,1610612747,4,4,2024-04-08T02:12:26Z,180000,False,-82.0,18.0,1,left,MISS D. Russell 8' pullup Shot,[1626156],1610612747.0,LAL,pullup,,,Russell,D. Russell,,,,,Mid-Range,8-16 Left,8.41,Missed,,,,,,,,,,,,,,,,,,
19,PT10M25.00S,2024-04-08T02:12:25.1Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,4,4,2024-04-08T02:12:26Z,190000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,,,,,,,,,,18.0,1.0,1.0,0.0,,,,,,,
20,PT10M19.00S,2024-04-08T02:12:32.2Z,1,REGULAR,2pt,Jump Shot,[],203497,78.36727989487517,38.970588235294116,1610612750,4,6,2024-04-08T02:12:45Z,200000,False,-55.0,151.0,1,right,R. Gobert 16' bank Jump Shot (4 PTS) (J. McDaniels 1 AST),"[203497, 1630183]",1610612750.0,MIN,bank,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Center,16.06,Made,4.0,J. McDaniels,1630183.0,1.0,,,,,,,,,,,,,,
22,PT10M02.00S,2024-04-08T02:12:50.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,8.853482260183966,60.53921568627451,1610612747,4,6,2024-04-08T02:15:00Z,220000,False,-53.0,31.0,1,left,MISS D. Russell 6' finger roll Layup,[1626156],1610612747.0,LAL,finger roll,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,6.1,Missed,,,,,,,,,,,,,,,,,,
23,PT10M01.00S,2024-04-08T02:12:51.6Z,1,REGULAR,rebound,offensive,[],203076,,,1610612747,4,6,2024-04-08T02:15:00Z,230000,False,,,0,,A. Davis REBOUND (Off:1 Def:0),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,22.0,1.0,0.0,1.0,,,,,,,
24,PT10M00.00S,2024-04-08T02:12:53.5Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203076,5.590000152587891,50.0,1610612747,6,6,2024-04-08T02:15:09Z,240000,False,0.0,0.0,1,left,A. Davis tip DUNK (2 PTS),[203076],1610612747.0,LAL,tip,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
25,PT09M38.00S,2024-04-08T02:13:11.8Z,1,REGULAR,2pt,Jump Shot,[],1630183,85.72601839684626,67.15686274509804,1610612750,6,8,2024-04-08T02:13:17Z,250000,False,86.0,82.0,1,right,J. McDaniels 11' pullup bank Jump Shot (4 PTS),[1630183],1610612750.0,MIN,pullup bank,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Right,11.85,Made,4.0,,,,,,,,,,,,,,,,,
26,PT09M26.00S,2024-04-08T02:13:25.2Z,1,REGULAR,foul,personal,['3freethrow'],201144,,,1610612747,6,8,2024-04-08T02:13:32Z,260000,False,,,0,,M. Conley shooting personal FOUL (1 PF) (Dinwiddie 3 FT),"[201144, 203915]",1610612750.0,MIN,shooting,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1626300.0,1.0,0.0,Dinwiddie,203915.0,,
28,PT09M26.00S,2024-04-08T02:13:52.5Z,1,REGULAR,freethrow,1 of 3,[],203915,,,1610612747,7,8,2024-04-08T02:13:52Z,280000,False,,,0,,S. Dinwiddie Free Throw 1 of 3 (1 PTS),[203915],1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
