actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
26,PT10M43.00S,2024-03-19T02:42:56.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,90.8508541392904,46.07843137254902,1610612747,0,5,2024-03-19T02:43:00Z,260000,False,-20.0,34.0,1,right,MISS R. Hachimura driving Layup,[1629060],1610612747.0,LAL,driving,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,3.88,Missed,,,,,,,,,,,,,,,
27,PT10M41.00S,2024-03-19T02:42:58.9Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,0,5,2024-03-19T02:42:58Z,270000,False,,,0,,C. Capela REBOUND (Off:0 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,26.0,1.0,1.0,0.0,,
28,PT10M36.00S,2024-03-19T02:43:03.9Z,1,REGULAR,3pt,Jump Shot,[],1630249,28.827201051248352,80.63725490196079,1610612737,0,5,2024-03-19T02:43:10Z,280000,False,-153.0,218.0,1,left,MISS V. Krejci 26' 3PT,[1630249],1610612737.0,ATL,,,,Krejci,V. Krejci,,,,,Above the Break 3,24+ Left Center,,,,26.69,Missed,,,,,,,,,,,,,,,
29,PT10M31.00S,2024-03-19T02:43:08.9Z,1,REGULAR,rebound,offensive,[],1630552,,,1610612737,0,5,2024-03-19T02:43:08Z,290000,False,,,0,,J. Johnson REBOUND (Off:1 Def:1),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,28.0,2.0,1.0,1.0,,
30,PT10M29.00S,2024-03-19T02:43:10.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630552,26.72470433639947,83.08823529411765,1610612737,0,8,2024-03-19T02:43:16Z,300000,False,-165.0,199.0,1,left,J. Johnson 25' 3PT  (5 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,,,,25.85,Made,5.0,,,,,,,,,,,,,,
31,PT10M14.00S,2024-03-19T02:43:26.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,84.67477003942182,51.96078431372549,1610612747,2,8,2024-03-19T02:43:33Z,310000,False,10.0,92.0,1,right,A. Davis 9' turnaround fadeaway Jump Shot (2 PTS),[203076],1610612747.0,LAL,turnaround fadeaway,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,9.21,Made,2.0,,,,,,,,,,,,,,
32,PT09M50.00S,2024-03-19T02:43:50.1Z,1,REGULAR,3pt,Jump Shot,[],203992,9.116294349540084,4.166666666666657,1610612737,2,11,2024-03-19T02:43:53Z,320000,False,229.0,33.0,1,left,B. Bogdanovic 3PT  (6 PTS) (D. Murray 3 AST),"[203992, 1627749]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Right Corner 3,24+ Right,,,,23.16,Made,6.0,D. Murray,1627749.0,3.0,,,,,,,,,,,
34,PT09M40.00S,2024-03-19T02:43:59.9Z,1,REGULAR,turnover,bad pass,[],1626156,,,1610612747,2,11,2024-03-19T02:44:03Z,340000,False,,,0,,D. Russell bad pass TURNOVER (1 TO),"[1626156, 1627749]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,Mid-Range,16-24 Center,1.0,Murray,1627749.0,,,,,,,,,,,,,,,,,
35,PT09M40.00S,2024-03-19T02:43:59.9Z,1,REGULAR,steal,,[],1627749,,,1610612737,2,11,2024-03-19T02:44:01Z,350000,False,,,0,,D. Murray STEAL (2 STL),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
36,PT09M39.00S,2024-03-19T02:44:04.5Z,1,REGULAR,turnover,out-of-bounds,[],203992,,,1610612737,2,11,2024-03-19T02:44:09Z,360000,False,,,0,,B. Bogdanovic bad pass out-of-bounds TURNOVER (1 TO),[203992],1610612737.0,ATL,bad pass,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Left Center,1.0,,,,,,,,,202037.0,,,,,,,,,,
37,PT09M36.00S,2024-03-19T02:44:16.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203076,95.31865965834429,50.245098039215684,1610612747,4,11,2024-03-19T02:45:16Z,370000,False,1.0,-8.0,1,right,A. Davis driving reverse Layup (4 PTS) (D. Russell 1 AST),"[203076, 1626156]",1610612747.0,LAL,driving reverse,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,0.86,Made,4.0,D. Russell,1626156.0,1.0,,,,,,,,,,,
39,PT09M36.00S,2024-03-19T02:44:21.5Z,1,REGULAR,foul,personal,['1freethrow'],203992,,,1610612747,4,11,2024-03-19T02:44:34Z,390000,False,,,0,,B. Bogdanovic shooting personal FOUL (1 PF) (Davis 1 FT),"[203992, 203076]",1610612737.0,ATL,shooting,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,,,,,,,2530.0,1.0,0.0,Davis,203076.0,,,,,,
41,PT09M36.00S,2024-03-19T02:44:46.9Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],203076,,,1610612747,4,11,2024-03-19T02:44:51Z,410000,False,,,0,,MISS A. Davis Free Throw 1 of 1,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
42,PT09M32.00S,2024-03-19T02:44:50.9Z,1,REGULAR,rebound,defensive,[],1630249,,,1610612737,4,11,2024-03-19T02:44:51Z,420000,False,,,0,,V. Krejci REBOUND (Off:0 Def:1),[1630249],1610612737.0,ATL,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,41.0,1.0,1.0,0.0,,
43,PT09M14.00S,2024-03-19T02:45:07.3Z,1,REGULAR,turnover,bad pass,[],203992,,,1610612737,4,11,2024-03-19T02:45:11Z,430000,False,,,0,,B. Bogdanovic bad pass TURNOVER (2 TO),"[203992, 203076]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,2.0,Davis,203076.0,,,,,,,,,,,,,,,,,
44,PT09M14.00S,2024-03-19T02:45:07.3Z,1,REGULAR,steal,,[],203076,,,1610612747,4,11,2024-03-19T02:45:09Z,440000,False,,,0,,A. Davis STEAL (1 STL),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
45,PT09M04.00S,2024-03-19T02:45:17.3Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",2544,92.0335085413929,55.63725490196079,1610612747,6,11,2024-03-19T02:45:32Z,450000,False,28.0,22.0,1,right,L. James turnaround bank Hook (2 PTS),[2544],1610612747.0,LAL,turnaround bank,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,3.6,Made,2.0,,,,,,,,,,,,,,
47,PT08M46.00S,2024-03-19T02:45:34.8Z,1,REGULAR,3pt,Jump Shot,[],1630552,21.468462549277262,91.42156862745098,1610612737,6,11,2024-03-19T02:45:40Z,470000,False,-207.0,149.0,1,left,MISS J. Johnson 25' 3PT,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,,,,25.53,Missed,,,,,,,,,,,,,,,
48,PT08M42.00S,2024-03-19T02:45:38.8Z,1,REGULAR,rebound,defensive,[],1630559,,,1610612747,6,11,2024-03-19T02:45:40Z,480000,False,,,0,,A. Reaves REBOUND (Off:0 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,47.0,1.0,1.0,0.0,,
49,PT08M27.00S,2024-03-19T02:45:56.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,90.32522996057818,48.0392156862745,1610612747,8,11,2024-03-19T02:46:01Z,490000,False,-10.0,38.0,1,right,A. Davis driving floating Jump Shot (6 PTS) (L. James 1 AST),"[203076, 2544]",1610612747.0,LAL,driving floating,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,3.96,Made,6.0,L. James,2544.0,1.0,,,,,,,,,,,
51,PT08M27.00S,2024-03-19T02:46:01.0Z,1,REGULAR,foul,personal,['1freethrow'],203991,,,1610612747,8,11,2024-03-19T02:46:12Z,510000,False,,,0,,C. Capela shooting personal FOUL (1 PF) (Davis 1 FT),"[203991, 203076]",1610612737.0,ATL,shooting,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,1630886.0,1.0,0.0,Davis,203076.0,,,,,,
53,PT08M27.00S,2024-03-19T02:46:27.8Z,1,REGULAR,freethrow,1 of 1,[],203076,,,1610612747,9,11,2024-03-19T02:46:27Z,530000,False,,,0,,A. Davis Free Throw 1 of 1 (7 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
54,PT08M12.00S,2024-03-19T02:46:44.4Z,1,REGULAR,2pt,Jump Shot,[],1627749,21.20565045992116,55.14705882352941,1610612737,9,13,2024-03-19T02:46:48Z,540000,False,-26.0,147.0,1,left,D. Murray 14' pullup Jump Shot (2 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,8-16 Center,,,,14.9,Made,2.0,,,,,,,,,,,,,,
55,PT07M58.00S,2024-03-19T02:46:58.3Z,1,REGULAR,3pt,Jump Shot,[],1629060,92.55913272010513,2.941176470588232,1610612747,9,13,2024-03-19T02:47:03Z,550000,False,-235.0,17.0,1,right,MISS R. Hachimura 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Left Corner 3,24+ Left,,,,23.59,Missed,,,,,,,,,,,,,,,
56,PT07M55.00S,2024-03-19T02:47:01.6Z,1,REGULAR,rebound,offensive,[],1630559,,,1610612747,9,13,2024-03-19T02:47:01Z,560000,False,,,0,,A. Reaves REBOUND (Off:1 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,55.0,2.0,1.0,1.0,,
58,PT07M49.00S,2024-03-19T02:47:21.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629060,92.29632063074901,46.568627450980394,1610612747,11,13,2024-03-19T02:47:27Z,580000,False,-17.0,20.0,1,right,R. Hachimura driving Layup (2 PTS) (D. Russell 2 AST),"[1629060, 1626156]",1610612747.0,LAL,driving,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,2.63,Made,2.0,D. Russell,1626156.0,2.0,,,,,,,,,,,
60,PT07M42.00S,2024-03-19T02:47:30.1Z,1,REGULAR,3pt,Jump Shot,[],203992,6.619579500657039,96.07843137254902,1610612737,11,13,2024-03-19T02:47:35Z,600000,False,-230.0,10.0,1,left,MISS B. Bogdanovic 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Left Corner 3,24+ Left,,,,23.06,Missed,,,,,,,,,,,,,,,
61,PT07M37.00S,2024-03-19T02:47:35.1Z,1,REGULAR,rebound,offensive,[],1630552,,,1610612737,11,13,2024-03-19T02:47:35Z,610000,False,,,0,,J. Johnson REBOUND (Off:2 Def:1),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,60.0,3.0,1.0,2.0,,
62,PT07M36.00S,2024-03-19T02:47:35.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630552,5.962549277266746,53.92156862745098,1610612737,11,13,2024-03-19T02:47:39Z,620000,False,-20.0,4.0,1,left,MISS J. Johnson putback Layup,[1630552],1610612737.0,ATL,putback,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,1.99,Missed,,,,,,,,,,,,,,,
63,PT07M34.00S,2024-03-19T02:47:37.3Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,11,13,2024-03-19T02:47:39Z,630000,False,,,0,,A. Davis REBOUND (Off:0 Def:2),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,62.0,2.0,2.0,0.0,,
64,PT07M34.00S,2024-03-19T02:47:40.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",2544,92.69053876478318,48.529411764705884,1610612747,13,13,2024-03-19T02:47:48Z,640000,False,-7.0,16.0,1,right,L. James driving floating bank Jump Shot (4 PTS) (A. Davis 1 AST),"[2544, 203076]",1610612747.0,LAL,driving floating bank,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,1.78,Made,4.0,A. Davis,203076.0,1.0,,,,,,,,,,,
65,PT07M34.00S,2024-03-19T02:47:47.5Z,1,REGULAR,foul,personal,['1freethrow'],1630249,,,1610612747,13,13,2024-03-19T02:47:58Z,650000,False,,,0,,V. Krejci shooting personal FOUL (1 PF) (James 1 FT),"[1630249, 2544]",1610612737.0,ATL,shooting,,,Krejci,V. Krejci,,,,,Restricted Area,0-8 Center,,,,,,,,,,202037.0,1.0,0.0,James,2544.0,,,,,,
67,PT07M34.00S,2024-03-19T02:48:10.1Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],2544,,,1610612747,14,13,2024-03-19T02:48:10Z,670000,False,,,0,,L. James Free Throw 1 of 1 (5 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
68,PT07M15.00S,2024-03-19T02:48:29.5Z,1,REGULAR,3pt,Jump Shot,[],1627749,34.60906701708278,33.82352941176471,1610612737,14,13,2024-03-19T02:51:01Z,680000,False,81.0,273.0,1,left,MISS D. Murray 28' pullup 3PT,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,,,,28.45,Missed,,,,,,,,,,,,,,,
69,PT07M12.00S,2024-03-19T02:48:32.5Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,14,13,2024-03-19T02:48:33Z,690000,False,,,0,,A. Davis REBOUND (Off:0 Def:3),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,68.0,3.0,3.0,0.0,,
70,PT07M05.00S,2024-03-19T02:48:40.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,92.82194480946123,51.96078431372549,1610612747,16,13,2024-03-19T02:48:58Z,700000,False,10.0,15.0,1,right,A. Reaves driving Layup (2 PTS) (A. Davis 2 AST),"[1630559, 203076]",1610612747.0,LAL,driving,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,1.79,Made,2.0,A. Davis,203076.0,2.0,,,,,,,,,,,
72,PT07M05.00S,2024-03-19T02:48:45.3Z,1,REGULAR,foul,personal,['1freethrow'],1630249,,,1610612747,16,13,2024-03-19T02:48:58Z,720000,False,,,0,,V. Krejci shooting personal FOUL (2 PF) (Reaves 1 FT),"[1630249, 1630559]",1610612737.0,ATL,shooting,,,Krejci,V. Krejci,,,,,Restricted Area,0-8 Center,,,,,,,,,,1630886.0,2.0,0.0,Reaves,1630559.0,,,,,,
74,PT07M05.00S,2024-03-19T02:48:57.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,16,13,2024-03-19T02:49:33Z,740000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT07M05.00S,2024-03-19T02:49:00.1Z,1,REGULAR,substitution,out,[],203992,,,1610612747,16,13,2024-03-19T02:51:58Z,750000,False,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT07M05.00S,2024-03-19T02:49:00.1Z,1,REGULAR,substitution,in,[],1629726,,,1610612747,16,13,2024-03-19T02:51:58Z,760000,False,,,0,,SUB in: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT07M05.00S,2024-03-19T02:52:00.7Z,1,REGULAR,freethrow,1 of 1,[],1630559,,,1610612747,17,13,2024-03-19T02:52:00Z,770000,False,,,0,,A. Reaves Free Throw 1 of 1 (3 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
79,PT06M53.00S,2024-03-19T02:52:15.3Z,1,REGULAR,foul,personal,['2freethrow'],203076,,,1610612737,17,13,2024-03-19T02:52:24Z,780000,False,,,0,,A. Davis shooting personal FOUL (1 PF) (Johnson 2 FT),"[203076, 1630552]",1610612747.0,LAL,shooting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,1630886.0,1.0,0.0,Johnson,1630552.0,,,,,,
81,PT06M53.00S,2024-03-19T02:52:41.8Z,1,REGULAR,freethrow,1 of 2,[],1630552,,,1610612737,17,14,2024-03-19T02:52:41Z,800000,False,,,0,,J. Johnson Free Throw 1 of 2 (6 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
82,PT06M53.00S,2024-03-19T02:52:57.9Z,1,REGULAR,freethrow,2 of 2,[],1630552,,,1610612737,17,15,2024-03-19T02:52:57Z,810000,False,,,0,,J. Johnson Free Throw 2 of 2 (7 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
83,PT06M35.00S,2024-03-19T02:53:17.9Z,1,REGULAR,3pt,Jump Shot,[],2544,71.7969776609724,19.607843137254903,1610612747,20,15,2024-03-19T02:53:23Z,820000,False,-152.0,213.0,1,right,L. James 26' 3PT step back (8 PTS),[2544],1610612747.0,LAL,step back,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,26.13,Made,8.0,,,,,,,,,,,,,,
84,PT06M22.00S,2024-03-19T02:53:30.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,7.539421813403408,49.754901960784316,1610612737,20,17,2024-03-19T02:53:35Z,830000,False,1.0,18.0,1,left,D. Murray driving finger roll Layup (4 PTS),[1627749],1610612737.0,ATL,driving finger roll,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,,1.84,Made,4.0,,,,,,,,,,,,,,
85,PT06M10.00S,2024-03-19T02:53:42.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],2544,90.32522996057818,51.470588235294116,1610612747,22,17,2024-03-19T02:53:46Z,840000,False,7.0,38.0,1,right,L. James driving finger roll Layup (10 PTS) (D. Russell 3 AST),"[2544, 1626156]",1610612747.0,LAL,driving finger roll,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,3.91,Made,10.0,D. Russell,1626156.0,3.0,,,,,,,,,,,
