actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
34,PT08M58.00S,2024-01-12T03:09:19.5Z,1,REGULAR,rebound,defensive,[],1627752,,,1610612747,7,11,2024-01-12T03:09:23Z,330000,False,,,0,,T. Prince REBOUND (Off:0 Def:2),[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Left Center,,,,,,,33.0,2.0,2.0,0.0,,,,,,,,,,
35,PT08M53.00S,2024-01-12T03:09:24.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627752,85.06898817345598,64.4607843137255,1610612747,9,11,2024-01-12T03:09:32Z,340000,False,72.0,88.0,1,right,T. Prince 11' driving floating Jump Shot (5 PTS) (A. Reaves 2 AST),"[1627752, 1630559]",1610612747.0,LAL,driving floating,,,Prince,T. Prince,,,,,In The Paint (Non-RA),8-16 Right,11.38,Made,5.0,A. Reaves,1630559.0,2.0,,,,,,,,,,,,,,
37,PT08M32.00S,2024-01-12T03:09:44.8Z,1,REGULAR,3pt,Jump Shot,[],203078,22.519710906701704,89.2156862745098,1610612756,9,14,2024-01-12T03:09:49Z,360000,False,-196.0,159.0,1,left,B. Beal 25' 3PT  (3 PTS) (G. Allen 1 AST),"[203078, 1628960]",1610612756.0,PHX,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Left Center,25.26,Made,3.0,G. Allen,1628960.0,1.0,,,,,,,,,,,,,,
39,PT08M14.00S,2024-01-12T03:10:04.0Z,1,REGULAR,turnover,bad pass,[],2544,,,1610612747,9,14,2024-01-12T03:10:07Z,380000,False,,,0,,L. James bad pass TURNOVER (1 TO),"[2544, 1626164]",1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1.0,Booker,1626164.0,,,,,,,
40,PT08M14.00S,2024-01-12T03:10:04.0Z,1,REGULAR,steal,,[],1626164,,,1610612756,9,14,2024-01-12T03:10:05Z,390000,False,,,0,,D. Booker STEAL (1 STL),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
41,PT08M09.00S,2024-01-12T03:10:09.4Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203078,6.4881734559789805,96.32352941176471,1610612756,9,17,2024-01-12T03:10:18Z,400000,False,-232.0,8.0,1,left,B. Beal 3PT running (6 PTS) (K. Durant 1 AST),"[203078, 201142]",1610612756.0,PHX,running,,,Beal,B. Beal,,,,,Left Corner 3,24+ Left,23.18,Made,6.0,K. Durant,201142.0,1.0,,,,,,,,,,,,,,
43,PT07M59.00S,2024-01-12T03:10:22.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,9,17,2024-01-12T03:10:22Z,420000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT07M45.00S,2024-01-12T03:14:08.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203076,85.85742444152432,51.470588235294116,1610612747,11,17,2024-01-12T03:14:15Z,430000,False,7.0,80.0,1,right,A. Davis 8' driving Hook (2 PTS) (L. James 3 AST),"[203076, 2544]",1610612747.0,LAL,driving,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,8.07,Made,2.0,L. James,2544.0,3.0,,,,,,,,,,,,,,
48,PT07M28.00S,2024-01-12T03:14:28.1Z,1,REGULAR,turnover,out-of-bounds,[],203994,,,1610612756,11,17,2024-01-12T03:14:33Z,450000,False,,,0,,J. Nurkic lost ball out-of-bounds TURNOVER (1 TO),[203994],1610612756.0,PHX,lost ball,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,1.0,,,1627534.0,,,,,,
49,PT07M06.00S,2024-01-12T03:14:59.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627752,91.24507227332458,96.07843137254902,1610612747,14,17,2024-01-12T03:15:02Z,460000,False,230.0,30.0,1,right,T. Prince 3PT  (8 PTS) (L. James 4 AST),"[1627752, 2544]",1610612747.0,LAL,,,,Prince,T. Prince,,,,,Right Corner 3,24+ Right,23.23,Made,8.0,L. James,2544.0,4.0,,,,,,,,,,,,,,
95,PT06M48.00S,2024-01-12T03:15:09.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203994,12.089356110381075,48.87408088235294,1610612756,14,17,2024-01-12T03:22:22Z,475000,False,6.0,61.0,1,left,MISS J. Nurkic 6' Hook - blocked,"[203994, 203076]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,6.14,Missed,,,,,,,,,,,,,Davis,203076.0,,,,
96,PT06M48.00S,2024-01-12T03:15:09.6Z,1,REGULAR,block,,[],203076,,,1610612756,14,17,2024-01-12T03:22:05Z,477500,False,,,0,,A. Davis BLOCK (1 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
97,PT06M47.00S,2024-01-12T03:15:10.6Z,1,REGULAR,rebound,offensive,[],203994,,,1610612756,14,17,2024-01-12T03:22:22Z,478750,False,,,0,,J. Nurkic REBOUND (Off:1 Def:1),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,95.0,2.0,1.0,1.0,,,,,,,,,,
51,PT06M44.00S,2024-01-12T03:15:20.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,7.670827858081481,45.833333333333336,1610612756,14,19,2024-01-12T03:22:36Z,480000,False,21.0,20.0,1,left,J. Nurkic putback Layup (2 PTS),[203994],1610612756.0,PHX,putback,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,2.86,Made,2.0,,,,,,,,,,,,,,,,,
52,PT06M34.00S,2024-01-12T03:15:30.1Z,1,REGULAR,3pt,Jump Shot,[],1629629,85.20039421813404,96.81372549019608,1610612747,14,19,2024-01-12T03:15:34Z,490000,False,234.0,87.0,1,right,MISS C. Reddish 24' 3PT,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Right Corner 3,24+ Right,24.96,Missed,,,,,,,,,,,,,,,,,,
53,PT06M31.00S,2024-01-12T03:15:33.1Z,1,REGULAR,rebound,defensive,[],203078,,,1610612756,14,19,2024-01-12T03:15:34Z,500000,False,,,0,,B. Beal REBOUND (Off:0 Def:1),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Right Corner 3,24+ Right,,,,,,,52.0,1.0,1.0,0.0,,,,,,,,,,
54,PT06M24.00S,2024-01-12T03:15:42.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,12.66425755584757,56.127450980392155,1610612756,14,21,2024-01-12T03:15:49Z,510000,False,-31.0,67.0,1,left,D. Booker 7' turnaround fadeaway bank Jump Shot (7 PTS) (B. Beal 3 AST),"[1626164, 203078]",1610612756.0,PHX,turnaround fadeaway bank,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,7.32,Made,7.0,B. Beal,203078.0,3.0,,,,,,,,,,,,,,
56,PT06M24.00S,2024-01-12T03:15:45.4Z,1,REGULAR,foul,personal,['1freethrow'],1629629,,,1610612756,14,21,2024-01-12T03:18:18Z,530000,False,,,0,,C. Reddish shooting personal FOUL (1 PF) (Booker 1 FT),"[1629629, 1626164]",1610612747.0,LAL,shooting,,,Reddish,C. Reddish,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,204058.0,,,1.0,0.0,Booker,1626164.0
58,PT06M24.00S,2024-01-12T03:16:00.5Z,1,REGULAR,substitution,out,[],1629629,,,1610612756,14,21,2024-01-12T03:16:14Z,550000,False,,,0,,SUB out: C. Reddish,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M24.00S,2024-01-12T03:16:00.5Z,1,REGULAR,substitution,in,[],1631108,,,1610612756,14,21,2024-01-12T03:16:14Z,560000,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M24.00S,2024-01-12T03:16:10.4Z,1,REGULAR,freethrow,1 of 1,[],1626164,,,1610612756,14,22,2024-01-12T03:16:10Z,570000,False,,,0,,D. Booker Free Throw 1 of 1 (8 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
61,PT06M05.00S,2024-01-12T03:16:31.8Z,1,REGULAR,2pt,Jump Shot,[],2544,78.63009198423127,24.019607843137265,1610612747,14,22,2024-01-12T03:16:36Z,580000,False,-130.0,148.0,1,right,MISS L. James 19' pullup Shot,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Mid-Range,16-24 Left Center,19.72,Missed,,,,,,,,,,,,,,,,,,
62,PT06M02.00S,2024-01-12T03:16:34.8Z,1,REGULAR,rebound,defensive,[],201142,,,1610612756,14,22,2024-01-12T03:16:36Z,590000,False,,,0,,K. Durant REBOUND (Off:0 Def:1),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left Center,,,,,,,61.0,1.0,1.0,0.0,,,,,,,,,,
63,PT05M53.00S,2024-01-12T03:16:43.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,14.50394218134035,45.34313725490197,1610612756,14,24,2024-01-12T03:16:47Z,600000,False,23.0,84.0,1,left,K. Durant 8' fadeaway Jump Shot (5 PTS),[201142],1610612756.0,PHX,fadeaway,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,8.7,Made,5.0,,,,,,,,,,,,,,,,,
64,PT05M25.00S,2024-01-12T03:17:11.1Z,1,REGULAR,3pt,Jump Shot,[],1627752,95.45006570302233,95.58823529411765,1610612747,14,24,2024-01-12T03:17:15Z,610000,False,228.0,-10.0,1,right,MISS T. Prince 3PT,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,Right Corner 3,24+ Right,22.81,Missed,,,,,,,,,,,,,,,,,,
65,PT05M23.00S,2024-01-12T03:17:13.1Z,1,REGULAR,rebound,defensive,[],201142,,,1610612756,14,24,2024-01-12T03:17:15Z,620000,False,,,0,,K. Durant REBOUND (Off:0 Def:2),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Right Corner 3,24+ Right,,,,,,,64.0,2.0,2.0,0.0,,,,,,,,,,
66,PT05M13.00S,2024-01-12T03:17:24.3Z,1,REGULAR,3pt,Jump Shot,[],1628960,22.519710906701704,91.91176470588235,1610612756,14,24,2024-01-12T03:17:29Z,630000,False,-210.0,159.0,1,left,MISS G. Allen 26' 3PT,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,26.32,Missed,,,,,,,,,,,,,,,,,,
67,PT05M09.00S,2024-01-12T03:17:28.3Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,14,24,2024-01-12T03:17:29Z,640000,False,,,0,,A. Davis REBOUND (Off:0 Def:1),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,,,,,66.0,1.0,1.0,0.0,,,,,,,,,,
68,PT05M00.00S,2024-01-12T03:17:36.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203076,87.56570302233902,58.82352941176471,1610612747,14,24,2024-01-12T03:17:40Z,650000,False,44.0,64.0,1,right,MISS A. Davis 7' driving Hook,[203076],1610612747.0,LAL,driving,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,7.81,Missed,,,,,,,,,,,,,,,,,,
69,PT04M59.00S,2024-01-12T03:17:37.4Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,14,24,2024-01-12T03:17:40Z,660000,False,,,0,,D. Booker REBOUND (Off:0 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,68.0,1.0,1.0,0.0,,,,,,,,,,
70,PT04M52.00S,2024-01-12T03:17:44.9Z,1,REGULAR,3pt,Jump Shot,[],203078,19.365965834428394,94.11764705882354,1610612756,14,24,2024-01-12T03:17:50Z,670000,False,-221.0,130.0,1,left,MISS B. Beal 25' 3PT,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Left Center,25.58,Missed,,,,,,,,,,,,,,,,,,
71,PT04M48.00S,2024-01-12T03:17:48.9Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,14,24,2024-01-12T03:17:50Z,680000,False,,,0,,A. Davis REBOUND (Off:0 Def:2),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,,,,,70.0,2.0,2.0,0.0,,,,,,,,,,
72,PT04M46.00S,2024-01-12T03:17:50.2Z,1,REGULAR,turnover,bad pass,[],203076,,,1610612747,14,24,2024-01-12T03:17:53Z,690000,False,,,0,,A. Davis bad pass TURNOVER (2 TO),"[203076, 1626164]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2.0,Booker,1626164.0,,,,,,,
73,PT04M46.00S,2024-01-12T03:17:50.2Z,1,REGULAR,steal,,[],1626164,,,1610612756,14,24,2024-01-12T03:17:52Z,700000,False,,,0,,D. Booker STEAL (2 STL),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
74,PT04M42.00S,2024-01-12T03:17:54.7Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'fromturnover']",1626164,16.475032851511173,70.34313725490196,1610612756,14,26,2024-01-12T03:24:03Z,710000,False,-102.0,102.0,1,left,D. Booker 14' running pullup Jump Shot (10 PTS),[1626164],1610612756.0,PHX,running pullup,,,Booker,D. Booker,,,,,Mid-Range,8-16 Left,14.43,Made,10.0,,,,,,,,,,,,,,,,,
75,PT04M24.00S,2024-01-12T03:18:14.0Z,1,REGULAR,foul,personal,['2freethrow'],203994,,,1610612747,14,26,2024-01-12T03:18:34Z,720000,False,,,0,,J. Nurkic shooting personal FOUL (1 PF) (James 2 FT),"[203994, 2544]",1610612756.0,PHX,shooting,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1627534.0,,,1.0,0.0,James,2544.0
77,PT04M24.00S,2024-01-12T03:18:39.6Z,1,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,14,26,2024-01-12T03:18:39Z,740000,False,,,0,,MISS L. James Free Throw 1 of 2,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
78,PT04M24.00S,2024-01-12T03:18:39.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,14,26,2024-01-12T03:18:39Z,750000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,77.0,,,,,,,,,,,,,
80,PT04M24.00S,2024-01-12T03:18:40.5Z,1,REGULAR,substitution,out,[],203078,,,1610612747,14,26,2024-01-12T03:18:50Z,770000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M24.00S,2024-01-12T03:18:40.5Z,1,REGULAR,substitution,in,[],1626156,,,1610612747,14,26,2024-01-12T03:18:50Z,780000,False,,,0,,SUB in: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M24.00S,2024-01-12T03:18:40.5Z,1,REGULAR,substitution,in,[],201569,,,1610612747,14,26,2024-01-12T03:18:50Z,790000,False,,,0,,SUB in: E. Gordon,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M24.00S,2024-01-12T03:18:40.5Z,1,REGULAR,substitution,out,[],1630559,,,1610612747,14,26,2024-01-12T03:19:15Z,795000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M24.00S,2024-01-12T03:18:58.9Z,1,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,15,26,2024-01-12T03:18:59Z,800000,False,,,0,,L. James Free Throw 2 of 2 (3 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
84,PT04M12.00S,2024-01-12T03:19:12.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,19.760183968462556,38.725490196078425,1610612756,15,26,2024-01-12T03:19:22Z,810000,False,56.0,133.0,1,left,MISS D. Booker 14' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,14.46,Missed,,,,,,,,,,,,,,,,,,
86,PT04M09.00S,2024-01-12T03:19:15.7Z,1,REGULAR,rebound,offensive,[],201569,,,1610612756,15,26,2024-01-12T03:32:47Z,820000,False,,,0,,E. Gordon REBOUND (Off:1 Def:0),[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,84.0,1.0,0.0,1.0,,,,,,,,,,
87,PT04M08.00S,2024-01-12T03:19:17.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628960,33.42641261498029,63.48039215686275,1610612756,15,26,2024-01-12T03:19:24Z,830000,False,-67.0,262.0,1,left,MISS G. Allen 27' 3PT,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Center,27.02,Missed,,,,,,,,,,,,,,,,,,
