actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
18,PT10M56.00S,2023-10-27T02:17:39.6Z,1,REGULAR,3pt,Jump Shot,[],203994,31.192509855453352,73.77450980392157,1610612756,3,0,2023-10-27T02:17:44Z,180000,False,-119.0,241.0,1,left,MISS J. Nurkic 26' 3PT,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Left Center,,,,26.85,Missed,,,,,,,,,,,,,,,
19,PT10M51.00S,2023-10-27T02:17:44.6Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,3,0,2023-10-27T02:17:44Z,190000,False,,,0,,L. James REBOUND (Off:0 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,18.0,1.0,1.0,0.0,,
20,PT10M44.00S,2023-10-27T02:17:50.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,93.61038107752957,48.774509803921575,1610612747,5,0,2023-10-27T02:17:55Z,200000,False,-6.0,8.0,1,right,D. Russell driving Layup (2 PTS),[1626156],1610612747.0,LAL,driving,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,,0.97,Made,2.0,,,,,,,,,,,,,,
21,PT10M33.00S,2023-10-27T02:18:01.9Z,1,REGULAR,turnover,bad pass,[],1629006,,,1610612756,5,0,2023-10-27T02:18:06Z,210000,False,,,0,,J. Okogie bad pass TURNOVER (1 TO),"[1629006, 1627752]",1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),8-16 Center,1.0,Prince,1627752.0,,,,,,,,,,,,,,,,,
22,PT10M33.00S,2023-10-27T02:18:01.9Z,1,REGULAR,steal,,[],1627752,,,1610612747,5,0,2023-10-27T02:18:03Z,220000,False,,,0,,T. Prince STEAL (1 STL),[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
23,PT10M32.00S,2023-10-27T02:18:05.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626156,92.55913272010513,49.26470588235294,1610612747,7,0,2023-10-27T03:19:55Z,230000,False,-4.0,17.0,1,right,D. Russell running Layup (4 PTS) (A. Davis 1 AST),"[1626156, 203076]",1610612747.0,LAL,running,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,,1.78,Made,4.0,A. Davis,203076.0,1.0,,,,,,,,,,,
33,PT10M14.00S,2023-10-27T02:18:26.8Z,1,REGULAR,2pt,Jump Shot,[],201569,23.570959264126145,67.15686274509804,1610612756,7,0,2023-10-27T03:20:30Z,255000,False,-86.0,169.0,1,left,MISS E. Gordon 18' driving floating Shot - blocked,"[201569, 1626156]",1610612756.0,PHX,driving floating,,,Gordon,E. Gordon,,,,,Mid-Range,16-24 Left Center,,,,18.96,Missed,,,,,,,,,,,,,,Russell,1626156.0
34,PT10M14.00S,2023-10-27T02:18:26.8Z,1,REGULAR,block,,[],1626156,,,1610612756,7,0,2023-10-27T02:22:34Z,262500,False,,,0,,D. Russell BLOCK (1 BLK),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
35,PT10M13.00S,2023-10-27T02:18:27.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612747,7,0,2023-10-27T03:20:30Z,266250,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,33.0,,,,,
27,PT10M13.00S,2023-10-27T02:18:48.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,7,0,2023-10-27T02:23:39Z,270000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,PT10M10.00S,2023-10-27T02:22:12.4Z,1,REGULAR,jumpball,recovered,[],2544,,,1610612747,7,0,2023-10-27T02:22:12Z,290000,False,,,0,,Jump Ball A. Davis vs. J. Nurkic: Tip to L. James,"[2544, 203076, 203994]",1610612747.0,LAL,challenge,L. James,2544.0,James,L. James,Davis,203076.0,Nurkic,203994.0,,,,,,,,,,,,,,,,,,,,,,
32,PT09M59.00S,2023-10-27T02:22:26.1Z,1,REGULAR,turnover,out-of-bounds,[],203076,,,1610612747,7,0,2023-10-27T02:22:41Z,320000,False,,,0,,A. Davis lost ball out-of-bounds TURNOVER (1 TO),[203076],1610612747.0,LAL,lost ball,,,Davis,A. Davis,,,,,Mid-Range,8-16 Right,1.0,,,,,,,,,1626301.0,,,,,,,,,,
36,PT09M50.00S,2023-10-27T02:22:41.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629006,11.350197109067011,95.58823529411765,1610612756,7,3,2023-10-27T02:22:46Z,330000,False,-228.0,54.0,1,left,J. Okogie 3PT  (3 PTS) (G. Allen 1 AST),"[1629006, 1628960]",1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Left Corner 3,24+ Left,,,,23.43,Made,3.0,G. Allen,1628960.0,1.0,,,,,,,,,,,
38,PT09M45.00S,2023-10-27T02:22:53.5Z,1,REGULAR,violation,kicked ball,[],201569,,,1610612747,7,3,2023-10-27T02:22:57Z,350000,False,,,0,,E. Gordon kicked ball VIOLATION,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,2534.0,,,,,,,,,,
39,PT09M39.00S,2023-10-27T02:23:07.8Z,1,REGULAR,3pt,Jump Shot,[],2544,72.45400788436268,84.31372549019608,1610612747,7,3,2023-10-27T02:23:14Z,360000,False,172.0,206.0,1,right,MISS L. James 26' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,,,,26.84,Missed,,,,,,,,,,,,,,,
40,PT09M36.00S,2023-10-27T02:23:10.8Z,1,REGULAR,rebound,offensive,[],1630559,,,1610612747,7,3,2023-10-27T02:23:10Z,370000,False,,,0,,A. Reaves REBOUND (Off:1 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,39.0,2.0,1.0,1.0,,
41,PT09M33.00S,2023-10-27T02:23:13.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203076,92.42772667542707,49.26470588235294,1610612747,9,3,2023-10-27T02:23:18Z,380000,False,-4.0,19.0,1,right,A. Davis cutting Layup (5 PTS) (L. James 1 AST),"[203076, 2544]",1610612747.0,LAL,cutting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,1.91,Made,5.0,L. James,2544.0,1.0,,,,,,,,,,,
43,PT09M19.00S,2023-10-27T02:23:27.1Z,1,REGULAR,2pt,Jump Shot,[],201142,12.13863337713535,76.9607843137255,1610612756,9,5,2023-10-27T02:27:00Z,400000,False,-135.0,62.0,1,left,K. Durant 14' fadeaway Jump Shot (2 PTS) (G. Allen 2 AST),"[201142, 1628960]",1610612756.0,PHX,fadeaway,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,,,,14.82,Made,2.0,G. Allen,1628960.0,2.0,,,,,,,,,,,
45,PT09M06.00S,2023-10-27T02:23:40.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,92.95335085413929,43.627450980392155,1610612747,11,5,2023-10-27T02:23:48Z,420000,False,-32.0,14.0,1,right,A. Reaves pullup bank Jump Shot (2 PTS),[1630559],1610612747.0,LAL,pullup bank,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,3.47,Made,2.0,,,,,,,,,,,,,,
46,PT08M54.00S,2023-10-27T02:23:52.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201569,16.475032851511173,47.30392156862745,1610612756,11,7,2023-10-27T02:27:47Z,430000,False,13.0,102.0,1,left,E. Gordon 10' floating Jump Shot (2 PTS),[201569],1610612756.0,PHX,floating,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),8-16 Center,,,,10.33,Made,2.0,,,,,,,,,,,,,,
47,PT08M41.00S,2023-10-27T02:24:05.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,83.62352168199737,43.38235294117647,1610612747,11,7,2023-10-27T02:24:09Z,440000,False,-33.0,101.0,1,right,MISS D. Russell 10' fadeaway Shot,[1626156],1610612747.0,LAL,fadeaway,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,,,,10.67,Missed,,,,,,,,,,,,,,,
48,PT08M39.00S,2023-10-27T02:24:07.5Z,1,REGULAR,rebound,defensive,[],201142,,,1610612756,11,7,2023-10-27T02:24:09Z,450000,False,,,0,,K. Durant REBOUND (Off:0 Def:2),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,47.0,2.0,2.0,0.0,,
49,PT08M33.00S,2023-10-27T02:24:13.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201142,11.48160315374507,50.73529411764706,1610612756,11,7,2023-10-27T02:24:18Z,460000,False,-4.0,55.0,1,left,MISS K. Durant driving Layup - blocked,"[201142, 203076]",1610612756.0,PHX,driving,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,5.55,Missed,,,,,,,,,,,,,,Davis,203076.0
50,PT08M33.00S,2023-10-27T02:24:13.8Z,1,REGULAR,block,,[],203076,,,1610612756,11,7,2023-10-27T02:25:26Z,470000,False,,,0,,A. Davis BLOCK (1 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
51,PT08M30.00S,2023-10-27T02:24:16.8Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,11,7,2023-10-27T02:24:18Z,480000,False,,,0,,A. Davis REBOUND (Off:0 Def:1),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,49.0,1.0,1.0,0.0,,
53,PT08M29.00S,2023-10-27T02:24:17.8Z,1,REGULAR,turnover,bad pass,[],203076,,,1610612747,11,7,2023-10-27T02:24:22Z,500000,False,,,0,,A. Davis bad pass TURNOVER (2 TO),"[203076, 203994]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,2.0,Nurkic,203994.0,,,,,,,,,,,,,,,,,
54,PT08M29.00S,2023-10-27T02:24:17.8Z,1,REGULAR,steal,,[],203994,,,1610612756,11,7,2023-10-27T02:24:20Z,510000,False,,,0,,J. Nurkic STEAL (1 STL),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
55,PT08M26.00S,2023-10-27T02:24:28.8Z,1,REGULAR,foul,personal,[],1630559,,,1610612756,11,7,2023-10-27T02:24:48Z,520000,False,,,0,,A. Reaves take personal FOUL (1 PF),"[1630559, 201142]",1610612747.0,LAL,take,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Right,,,,,,,,,,1626301.0,1.0,0.0,Durant,201142.0,,,,,,
57,PT08M23.00S,2023-10-27T02:24:52.8Z,1,REGULAR,foul,personal,[],1627752,,,1610612756,11,7,2023-10-27T02:25:13Z,540000,False,,,0,,T. Prince personal FOUL (1 PF),"[1627752, 201142]",1610612747.0,LAL,,,,Prince,T. Prince,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,1626301.0,1.0,0.0,Durant,201142.0,,,,,,
59,PT08M17.00S,2023-10-27T02:25:11.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201569,25.673455978975028,86.51960784313725,1610612756,11,7,2023-10-27T02:25:16Z,560000,False,-183.0,189.0,1,left,MISS E. Gordon 26' 3PT,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Left Center,,,,26.27,Missed,,,,,,,,,,,,,,,
60,PT08M11.00S,2023-10-27T02:25:16.0Z,1,REGULAR,rebound,offensive,[],203994,,,1610612756,11,7,2023-10-27T02:25:16Z,570000,False,,,0,,J. Nurkic REBOUND (Off:1 Def:0),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,59.0,1.0,0.0,1.0,,
61,PT08M10.00S,2023-10-27T02:25:17.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628960,10.167542706964511,96.56862745098039,1610612756,11,10,2023-10-27T02:25:22Z,580000,False,-233.0,43.0,1,left,G. Allen 3PT  (3 PTS) (J. Nurkic 1 AST),"[1628960, 203994]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Left Corner 3,24+ Left,,,,23.68,Made,3.0,J. Nurkic,203994.0,1.0,,,,,,,,,,,
63,PT07M48.00S,2023-10-27T02:25:40.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,80.86399474375821,62.254901960784316,1610612747,13,10,2023-10-27T02:25:44Z,600000,False,61.0,127.0,1,right,A. Reaves 14' pullup Jump Shot (4 PTS),[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,,,,14.14,Made,4.0,,,,,,,,,,,,,,
64,PT07M31.00S,2023-10-27T02:25:56.8Z,1,REGULAR,2pt,Jump Shot,[],201142,18.7089356110381,70.34313725490196,1610612756,13,10,2023-10-27T02:26:04Z,610000,False,-102.0,123.0,1,left,MISS K. Durant 15' pullup Shot,[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left Center,,,,15.99,Missed,,,,,,,,,,,,,,,
65,PT07M25.00S,2023-10-27T02:26:02.8Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,13,10,2023-10-27T02:26:04Z,620000,False,,,0,,L. James REBOUND (Off:0 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,64.0,2.0,2.0,0.0,,
66,PT07M20.00S,2023-10-27T02:26:07.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",2544,92.95335085413929,48.0392156862745,1610612747,13,10,2023-10-27T03:23:34Z,630000,False,-10.0,14.0,1,right,MISS L. James running reverse Layup,[2544],1610612747.0,LAL,running reverse,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,1.68,Missed,,,,,,,,,,,,,,,
67,PT07M17.00S,2023-10-27T02:26:10.3Z,1,REGULAR,rebound,defensive,[],1628960,,,1610612756,13,10,2023-10-27T03:23:34Z,640000,False,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,66.0,1.0,1.0,0.0,,
68,PT07M15.00S,2023-10-27T02:26:12.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628960,32.24375821287779,69.8529411764706,1610612756,13,10,2023-10-27T02:26:28Z,650000,False,-99.0,251.0,1,left,MISS G. Allen 26' running pullup 3PT,[1628960],1610612756.0,PHX,running pullup,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,,,,26.96,Missed,,,,,,,,,,,,,,,
69,PT07M12.00S,2023-10-27T02:26:15.5Z,1,REGULAR,rebound,offensive,[],201569,,,1610612756,13,10,2023-10-27T02:26:28Z,660000,False,,,0,,E. Gordon REBOUND (Off:1 Def:0),[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,68.0,1.0,0.0,1.0,,
70,PT07M12.00S,2023-10-27T02:26:16.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",201569,5.590000152587891,50.0,1610612756,13,12,2023-10-27T02:26:37Z,670000,False,0.0,0.0,1,left,E. Gordon tip Layup (4 PTS),[201569],1610612756.0,PHX,tip,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,,,,0.0,Made,4.0,,,,,,,,,,,,,,
71,PT06M52.00S,2023-10-27T02:26:35.1Z,1,REGULAR,3pt,Jump Shot,[],1626156,74.95072273324573,87.99019607843137,1610612747,13,12,2023-10-27T02:26:43Z,680000,False,190.0,183.0,1,right,MISS D. Russell 26' 3PT,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,,,,26.38,Missed,,,,,,,,,,,,,,,
72,PT06M46.00S,2023-10-27T02:26:41.1Z,1,REGULAR,rebound,defensive,[],203994,,,1610612756,13,12,2023-10-27T02:26:43Z,690000,False,,,0,,J. Nurkic REBOUND (Off:1 Def:1),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,71.0,2.0,1.0,1.0,,
73,PT06M35.00S,2023-10-27T02:26:53.0Z,1,REGULAR,3pt,Jump Shot,[],201569,38.02562417871223,53.92156862745098,1610612756,13,12,2023-10-27T02:26:59Z,700000,False,-20.0,305.0,1,left,MISS E. Gordon 30' 3PT,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Center,,,,30.55,Missed,,,,,,,,,,,,,,,
74,PT06M31.00S,2023-10-27T02:26:57.0Z,1,REGULAR,rebound,offensive,[],1629006,,,1610612756,13,12,2023-10-27T02:26:59Z,710000,False,,,0,,J. Okogie REBOUND (Off:1 Def:0),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,73.0,1.0,0.0,1.0,,
75,PT06M31.00S,2023-10-27T02:26:59.2Z,1,REGULAR,foul,personal,['2freethrow'],203076,,,1610612756,13,12,2023-10-27T02:27:04Z,720000,False,,,0,,A. Davis shooting personal FOUL (1 PF) (Okogie 2 FT),"[203076, 1629006]",1610612747.0,LAL,shooting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,203593.0,1.0,0.0,Okogie,1629006.0,,,,,,
77,PT06M31.00S,2023-10-27T02:27:22.0Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629006,,,1610612756,13,13,2023-10-27T02:27:22Z,740000,False,,,0,,J. Okogie Free Throw 1 of 2 (4 PTS),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
78,PT06M31.00S,2023-10-27T02:27:23.2Z,1,REGULAR,substitution,out,[],2544,,,1610612756,13,13,2023-10-27T02:27:29Z,750000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M31.00S,2023-10-27T02:27:23.2Z,1,REGULAR,substitution,out,[],1626156,,,1610612756,13,13,2023-10-27T02:27:29Z,760000,False,,,0,,SUB out: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M31.00S,2023-10-27T02:27:23.2Z,1,REGULAR,substitution,in,[],1629216,,,1610612756,13,13,2023-10-27T02:27:29Z,770000,False,,,0,,SUB in: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M31.00S,2023-10-27T02:27:23.2Z,1,REGULAR,substitution,in,[],1629060,,,1610612756,13,13,2023-10-27T02:27:29Z,780000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M31.00S,2023-10-27T02:27:42.4Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629006,,,1610612756,13,14,2023-10-27T02:27:42Z,790000,False,,,0,,J. Okogie Free Throw 2 of 2 (5 PTS),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
83,PT06M12.00S,2023-10-27T02:28:03.1Z,1,REGULAR,3pt,Jump Shot,[],1629060,72.05978975032852,17.40196078431373,1610612747,16,14,2023-10-27T02:28:07Z,800000,False,-163.0,210.0,1,right,R. Hachimura 26' 3PT  (3 PTS) (G. Vincent 1 AST),"[1629060, 1629216]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Left Center,,,,26.59,Made,3.0,G. Vincent,1629216.0,1.0,,,,,,,,,,,
85,PT05M46.00S,2023-10-27T02:28:29.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201142,7.802233902759525,45.34313725490197,1610612756,16,14,2023-10-27T02:28:34Z,820000,False,23.0,21.0,1,left,MISS K. Durant driving Layup - blocked,"[201142, 1629060]",1610612756.0,PHX,driving,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,3.12,Missed,,,,,,,,,,,,,,Hachimura,1629060.0
86,PT05M46.00S,2023-10-27T02:28:29.4Z,1,REGULAR,block,,[],1629060,,,1610612756,16,14,2023-10-27T02:28:31Z,830000,False,,,0,,R. Hachimura BLOCK (1 BLK),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
87,PT05M46.00S,2023-10-27T02:28:29.4Z,1,REGULAR,rebound,offensive,[],1628960,,,1610612756,16,14,2023-10-27T02:28:34Z,840000,False,,,0,,G. Allen REBOUND (Off:1 Def:1),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,85.0,2.0,1.0,1.0,,
88,PT05M46.00S,2023-10-27T02:28:34.3Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612756,16,14,2023-10-27T02:28:39Z,850000,False,,,0,,PHX shot clock Team TURNOVER,[],1610612756.0,PHX,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,1626301.0,,,,,,,,,,
