actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-01-10T02:10:41.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-01-10T02:10:41Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2026-01-10T02:10:44.7Z,1,REGULAR,jumpball,recovered,[],1631221,,,1610612756,0,0,2026-01-10T02:10:44Z,40000,False,,,0,,Jump Ball M. Williams vs. K. Towns: Tip to C. Gillespie,"[1631221, 1631109, 1626157]",1610612756.0,PHX,startperiod,C. Gillespie,1631221.0,Gillespie,C. Gillespie,Williams,1631109.0,Towns,1626157.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2026-01-10T02:10:57.0Z,1,REGULAR,3pt,Jump Shot,[],1631221,74.72076215505913,85.04901960784314,1610612756,0,0,2026-01-10T02:11:03Z,70000,False,175.0,185.0,1,right,MISS C. Gillespie 25' 3PT,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Right Center,25.49,Missed,,,,,,,,,,,,,,,,,,
8,PT11M40.00S,2026-01-10T02:11:01.0Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,0,0,2026-01-10T02:11:03Z,80000,False,,,0,,K. Towns REBOUND (Off:0 Def:1),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M28.00S,2026-01-10T02:11:12.5Z,1,REGULAR,3pt,Jump Shot,[],1630540,4.5499342969776615,95.34313725490196,1610612752,0,3,2026-01-10T02:11:17Z,90000,False,-227.0,-10.0,1,left,M. McBride 3PT  (3 PTS) (K. Towns 1 AST),"[1630540, 1626157]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,Left Corner 3,24+ Left,22.69,Made,,,,,3.0,K. Towns,1626157.0,1.0,,,,,,,,,,
11,PT11M12.00S,2026-01-10T02:11:28.7Z,1,REGULAR,2pt,Jump Shot,[],1626164,75.90341655716163,21.813725490196077,1610612756,2,3,2026-01-10T02:12:06Z,110000,False,-141.0,174.0,1,right,D. Booker 22' step back Jump Shot (2 PTS),[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,Mid-Range,16-24 Left Center,22.39,Made,,,,,2.0,,,,,,,,,,,,,
12,PT10M52.00S,2026-01-10T02:11:49.8Z,1,REGULAR,turnover,out-of-bounds,[],1628973,,,1610612752,2,3,2026-01-10T02:11:59Z,120000,False,,,0,,J. Brunson bad pass out-of-bounds TURNOVER (1 TO),[1628973],1610612752.0,NYK,bad pass,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627524.0,1.0,,,,,,,,
13,PT10M29.00S,2026-01-10T02:12:21.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626220,83.26215505913272,96.32352941176471,1610612756,2,3,2026-01-10T02:12:27Z,130000,False,232.0,105.0,1,right,MISS R. O'Neale 25' step back 3PT,[1626220],1610612756.0,PHX,step back,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,25.42,Missed,,,,,,,,,,,,,,,,,,
14,PT10M22.00S,2026-01-10T02:12:28.3Z,1,REGULAR,rebound,defensive,[],1630540,,,1610612752,2,3,2026-01-10T02:12:27Z,140000,False,,,0,,M. McBride REBOUND (Off:0 Def:1),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Right Center,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
15,PT10M19.00S,2026-01-10T02:12:33.9Z,1,REGULAR,turnover,out-of-bounds,[],1626157,,,1610612752,2,3,2026-01-10T02:12:42Z,150000,False,,,0,,K. Towns bad pass out-of-bounds TURNOVER (1 TO),[1626157],1610612752.0,NYK,bad pass,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2004.0,1.0,,,,,,,,
