actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
85,PT05M38.00S,2026-02-23T01:22:28.9Z,1,REGULAR,substitution,out,[],1642270,,,1610612757,8,9,2026-02-23T01:22:48Z,830000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M38.00S,2026-02-23T01:22:28.9Z,1,REGULAR,substitution,in,[],1631123,,,1610612757,8,9,2026-02-23T01:22:48Z,840000,False,,,0,,SUB in: J. Bouyea,[1631123],1610612756.0,PHX,,,,Bouyea,J. Bouyea,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M38.00S,2026-02-23T01:22:28.9Z,1,REGULAR,substitution,in,[],1642345,,,1610612757,8,9,2026-02-23T01:22:48Z,850000,False,,,0,,SUB in: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M38.00S,2026-02-23T01:22:28.9Z,1,REGULAR,substitution,in,[],1629057,,,1610612757,8,9,2026-02-23T01:22:48Z,860000,False,,,0,,SUB in: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M29.00S,2026-02-23T01:22:50.7Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630703,27.72872864651774,31.387867647058826,1610612757,8,11,2026-02-23T01:22:59Z,870000,False,93.0,208.0,1,left,S. Henderson 22' pullup Jump Shot (2 PTS),[1630703],1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,Mid-Range,16-24 Right Center,22.81,Made,,,,,,,,,,2.0,,,,,,,,
90,PT05M11.00S,2026-02-23T01:23:09.2Z,1,REGULAR,2pt,Jump Shot,[],1631123,79.188567674113,71.32352941176471,1610612756,10,11,2026-02-23T01:23:13Z,880000,False,107.0,143.0,1,right,J. Bouyea 17' pullup Jump Shot (2 PTS) (O. Ighodaro 1 AST),"[1631123, 1642345]",1610612756.0,PHX,pullup,,,Bouyea,J. Bouyea,,,,,Mid-Range,16-24 Right Center,17.84,Made,,,,,,,,,,2.0,,,,,,O. Ighodaro,1642345.0,1.0
91,PT05M02.00S,2026-02-23T01:23:17.8Z,1,REGULAR,3pt,Jump Shot,[],1630703,26.62614980289093,16.42156862745098,1610612757,10,11,2026-02-23T01:23:23Z,890000,False,168.0,198.0,1,left,MISS S. Henderson 25' pullup 3PT,[1630703],1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Right Center,25.95,Missed,,,,,,,,,,,,,,,,,,
92,PT04M59.00S,2026-02-23T01:23:20.8Z,1,REGULAR,rebound,offensive,[],1629057,,,1610612757,10,11,2026-02-23T01:23:23Z,900000,False,,,0,,R. Williams III REBOUND (Off:1 Def:0),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Right Center,,,91.0,1.0,0.0,1.0,,,,,,,,,,,,,,
93,PT04M59.00S,2026-02-23T01:23:22.2Z,1,REGULAR,turnover,bad pass,[],1629057,,,1610612757,10,11,2026-02-23T01:23:25Z,910000,False,,,0,,R. Williams III bad pass TURNOVER (1 TO),"[1629057, 1642853]",1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,1.0,Fleming,1642853.0,,,
94,PT04M59.00S,2026-02-23T01:23:22.2Z,1,REGULAR,steal,,[],1642853,,,1610612756,10,11,2026-02-23T01:23:23Z,920000,False,,,0,,R. Fleming STEAL (1 STL),[1642853],1610612756.0,PHX,,,,Fleming,R. Fleming,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
95,PT04M43.00S,2026-02-23T01:23:38.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1631221,90.75229960578186,27.205882352941174,1610612756,10,11,2026-02-23T01:30:28Z,930000,False,-114.0,34.0,1,right,MISS C. Gillespie 11' fadeaway Shot,[1631221],1610612756.0,PHX,fadeaway,,,Gillespie,C. Gillespie,,,,,Mid-Range,8-16 Left,11.91,Missed,,,,,,,,,,,,,,,,,,
96,PT04M38.00S,2026-02-23T01:23:43.3Z,1,REGULAR,rebound,defensive,[],1630703,,,1610612757,10,11,2026-02-23T01:23:43Z,940000,False,,,0,,S. Henderson REBOUND (Off:0 Def:1),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Mid-Range,8-16 Left,,,95.0,1.0,1.0,0.0,,,,,,,,,,,,,,
97,PT04M34.00S,2026-02-23T01:23:46.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629057,6.652431011826544,47.549019607843135,1610612757,10,13,2026-02-23T01:23:52Z,950000,False,12.0,10.0,1,left,R. Williams III running alley-oop DUNK (2 PTS) (S. Henderson 1 AST),"[1629057, 1630703]",1610612757.0,POR,running alley-oop,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,,,,,,2.0,,,,,,S. Henderson,1630703.0,1.0
99,PT04M33.00S,2026-02-23T01:23:52.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,10,13,2026-02-23T01:23:52Z,970000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M33.00S,2026-02-23T01:26:14.3Z,1,REGULAR,substitution,out,[],1631221,,,1610612756,10,13,2026-02-23T01:26:47Z,980000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M33.00S,2026-02-23T01:26:14.3Z,1,REGULAR,substitution,out,[],203924,,,1610612756,10,13,2026-02-23T01:26:47Z,990000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M33.00S,2026-02-23T01:26:14.3Z,1,REGULAR,substitution,in,[],1630587,,,1610612756,10,13,2026-02-23T01:26:47Z,1000000,False,,,0,,SUB in: I. Livers,[1630587],1610612756.0,PHX,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M33.00S,2026-02-23T01:26:14.3Z,1,REGULAR,substitution,in,[],1630249,,,1610612756,10,13,2026-02-23T01:26:47Z,1010000,False,,,0,,SUB in: V. Krejčí,[1630249],1610612757.0,POR,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M19.00S,2026-02-23T01:27:01.3Z,1,REGULAR,foul,personal,['2freethrow'],1631321,,,1610612756,10,13,2026-02-23T01:27:15Z,1020000,False,,,0,,S. Cissoko shooting personal FOUL (1 PF) (Bouyea 2 FT),"[1631321, 1631123]",1610612757.0,POR,shooting,,,Cissoko,S. Cissoko,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202056.0,1.0,0.0,Bouyea,1631123.0,,,,,,,,,
106,PT04M19.00S,2026-02-23T01:27:28.5Z,1,REGULAR,freethrow,1 of 2,[],1631123,,,1610612756,11,13,2026-02-23T01:27:28Z,1040000,False,,,0,,J. Bouyea Free Throw 1 of 2 (3 PTS),[1631123],1610612756.0,PHX,,,,Bouyea,J. Bouyea,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
107,PT04M19.00S,2026-02-23T01:27:41.9Z,1,REGULAR,freethrow,2 of 2,[],1631123,,,1610612756,12,13,2026-02-23T01:27:41Z,1050000,False,,,0,,J. Bouyea Free Throw 2 of 2 (4 PTS),[1631123],1610612756.0,PHX,,,,Bouyea,J. Bouyea,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
109,PT03M56.00S,2026-02-23T01:28:22.4Z,1,REGULAR,3pt,Jump Shot,[],1630703,4.5499342969776615,1.9607843137254901,1610612757,12,13,2026-02-23T01:28:26Z,1070000,False,240.0,-10.0,1,left,MISS S. Henderson 24' 3PT,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Right Corner 3,24+ Right,24.04,Missed,,,,,,,,,,,,,,,,,,
110,PT03M54.00S,2026-02-23T01:28:24.4Z,1,REGULAR,rebound,defensive,[],1631123,,,1610612756,12,13,2026-02-23T01:28:26Z,1080000,False,,,0,,J. Bouyea REBOUND (Off:0 Def:1),[1631123],1610612756.0,PHX,,,,Bouyea,J. Bouyea,,,,,Right Corner 3,24+ Right,,,109.0,1.0,1.0,0.0,,,,,,,,,,,,,,
111,PT03M47.00S,2026-02-23T01:28:32.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642345,91.27792378449409,42.40196078431372,1610612756,14,13,2026-02-23T01:28:36Z,1090000,False,-38.0,29.0,1,right,O. Ighodaro cutting DUNK (2 PTS) (J. Bouyea 1 AST),"[1642345, 1631123]",1610612756.0,PHX,cutting,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),0-8 Center,4.81,Made,,,,,,,,,,2.0,,,,,,J. Bouyea,1631123.0,1.0
113,PT03M33.00S,2026-02-23T01:28:45.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631321,6.1268068331143235,60.29411764705882,1610612757,14,13,2026-02-23T01:28:49Z,1110000,False,-51.0,5.0,1,left,MISS S. Cissoko driving Layup - blocked,"[1631321, 1642345]",1610612757.0,POR,driving,,,Cissoko,S. Cissoko,,,,,In The Paint (Non-RA),0-8 Center,5.18,Missed,,,,,,,,,,,Ighodaro,1642345.0,,,,,,
114,PT03M33.00S,2026-02-23T01:28:45.1Z,1,REGULAR,block,,[],1642345,,,1610612757,14,13,2026-02-23T01:29:36Z,1120000,False,,,0,,O. Ighodaro BLOCK (1 BLK),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
115,PT03M30.00S,2026-02-23T01:28:48.1Z,1,REGULAR,rebound,defensive,[],1642345,,,1610612756,14,13,2026-02-23T01:28:49Z,1130000,False,,,0,,O. Ighodaro REBOUND (Off:0 Def:1),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),0-8 Center,,,113.0,1.0,1.0,0.0,,,,,,,,,,,,,,
116,PT03M23.00S,2026-02-23T01:28:55.8Z,1,REGULAR,turnover,lost ball,[],1642345,,,1610612756,14,13,2026-02-23T01:28:59Z,1140000,False,,,0,,O. Ighodaro lost ball TURNOVER (1 TO),"[1642345, 1641739]",1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,1.0,Camara,1641739.0,,,
117,PT03M23.00S,2026-02-23T01:28:55.8Z,1,REGULAR,steal,,[],1641739,,,1610612757,14,13,2026-02-23T01:28:58Z,1150000,False,,,0,,T. Camara STEAL (1 STL),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
118,PT03M05.00S,2026-02-23T01:29:13.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630703,9.937582128777924,41.911764705882355,1610612757,14,13,2026-02-23T01:29:17Z,1160000,False,40.0,41.0,1,left,MISS S. Henderson driving finger roll Layup,[1630703],1610612757.0,POR,driving finger roll,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),0-8 Center,5.75,Missed,,,,,,,,,,,,,,,,,,
119,PT03M03.00S,2026-02-23T01:29:15.2Z,1,REGULAR,rebound,defensive,[],1642346,,,1610612756,14,13,2026-02-23T01:29:17Z,1170000,False,,,0,,R. Dunn REBOUND (Off:1 Def:3),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,118.0,4.0,3.0,1.0,,,,,,,,,,,,,,
120,PT02M59.00S,2026-02-23T01:29:19.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642346,90.09526938239159,44.36274509803921,1610612756,14,13,2026-02-23T01:29:27Z,1180000,False,-28.0,41.0,1,right,MISS R. Dunn running Layup - blocked,"[1642346, 1630249]",1610612756.0,PHX,running,,,Dunn,R. Dunn,,,,,In The Paint (Non-RA),0-8 Center,4.94,Missed,,,,,,,,,,,Krejčí,1630249.0,,,,,,
121,PT02M59.00S,2026-02-23T01:29:19.8Z,1,REGULAR,block,,[],1630249,,,1610612756,14,13,2026-02-23T01:42:06Z,1190000,False,,,0,,V. Krejčí BLOCK (1 BLK),[1630249],1610612757.0,POR,,,,Krejčí,V. Krejčí,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
122,PT02M57.00S,2026-02-23T01:29:21.8Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612757,14,13,2026-02-23T01:29:27Z,1200000,False,,,0,,R. Williams III REBOUND (Off:1 Def:1),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),0-8 Center,,,120.0,2.0,1.0,1.0,,,,,,,,,,,,,,
123,PT02M52.00S,2026-02-23T01:29:27.5Z,1,REGULAR,3pt,Jump Shot,[],1630703,19.66162943495401,6.862745098039216,1610612757,14,13,2026-02-23T01:29:33Z,1210000,False,216.0,132.0,1,left,MISS S. Henderson 25' 3PT,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Right Center,25.3,Missed,,,,,,,,,,,,,,,,,,
124,PT02M48.00S,2026-02-23T01:29:31.5Z,1,REGULAR,rebound,offensive,[],1641739,,,1610612757,14,13,2026-02-23T01:29:42Z,1220000,False,,,0,,T. Camara REBOUND (Off:1 Def:4),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,,,123.0,5.0,4.0,1.0,,,,,,,,,,,,,,
125,PT02M47.00S,2026-02-23T01:29:32.8Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1641739,17.559132720105126,23.52941176470588,1610612757,14,15,2026-02-23T01:29:41Z,1230000,False,132.0,113.0,1,left,T. Camara 17' Jump Shot (7 PTS),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Mid-Range,16-24 Right Center,17.38,Made,,,,,,,,,,7.0,,,,,,,,
126,PT02M21.00S,2026-02-23T01:29:58.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630587,87.99277266754271,57.107843137254896,1610612756,14,15,2026-02-23T01:30:03Z,1240000,False,36.0,60.0,1,right,MISS I. Livers 7' turnaround Shot,[1630587],1610612756.0,PHX,turnaround,,,Livers,I. Livers,,,,,In The Paint (Non-RA),0-8 Center,7.01,Missed,,,,,,,,,,,,,,,,,,
127,PT02M16.00S,2026-02-23T01:30:03.5Z,1,REGULAR,rebound,defensive,[],1630703,,,1610612757,14,15,2026-02-23T01:30:03Z,1250000,False,,,0,,S. Henderson REBOUND (Off:0 Def:2),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),0-8 Center,,,126.0,2.0,2.0,0.0,,,,,,,,,,,,,,
128,PT02M12.00S,2026-02-23T01:30:06.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641739,25.18068331143233,11.27450980392157,1610612757,14,15,2026-02-23T01:36:36Z,1260000,False,194.0,184.0,1,left,MISS T. Camara 26' running pullup 3PT,[1641739],1610612757.0,POR,running pullup,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,26.72,Missed,,,,,,,,,,,,,,,,,,
129,PT02M10.00S,2026-02-23T01:30:08.3Z,1,REGULAR,rebound,defensive,[],1630587,,,1610612756,14,15,2026-02-23T01:30:12Z,1270000,False,,,0,,I. Livers REBOUND (Off:0 Def:1),[1630587],1610612756.0,PHX,,,,Livers,I. Livers,,,,,Above the Break 3,24+ Right Center,,,128.0,1.0,1.0,0.0,,,,,,,,,,,,,,
131,PT02M00.00S,2026-02-23T01:30:19.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642346,91.80354796320631,50.98039215686274,1610612756,16,15,2026-02-23T01:30:23Z,1280000,False,5.0,25.0,1,right,R. Dunn cutting Layup (2 PTS) (O. Ighodaro 2 AST),"[1642346, 1642345]",1610612756.0,PHX,cutting,,,Dunn,R. Dunn,,,,,Restricted Area,0-8 Center,2.5,Made,,,,,,,,,,2.0,,,,,,O. Ighodaro,1642345.0,2.0
133,PT01M47.00S,2026-02-23T01:30:31.4Z,1,REGULAR,3pt,Jump Shot,[],1630703,29.38567674113009,24.754901960784316,1610612757,16,18,2026-02-23T01:30:37Z,1300000,False,126.0,224.0,1,left,S. Henderson 25' 3PT pullup (5 PTS),[1630703],1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Right Center,25.68,Made,,,,,,,,,,5.0,,,,,,,,
134,PT01M31.00S,2026-02-23T01:30:51.2Z,1,REGULAR,turnover,lost ball,[],1642345,,,1610612756,16,18,2026-02-23T01:31:13Z,1310000,False,,,0,,O. Ighodaro lost ball TURNOVER (2 TO),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,2.0,,,,,
135,PT01M31.00S,2026-02-23T01:31:01.5Z,1,REGULAR,foul,personal,[],1642345,,,1610612757,16,18,2026-02-23T01:31:05Z,1320000,False,,,0,,O. Ighodaro loose ball personal FOUL (1 PF),"[1642345, 1630249]",1610612756.0,PHX,loose ball,,,Ighodaro,O. Ighodaro,,,,,Mid-Range,16-24 Right Center,,,,,,,1627541.0,1.0,0.0,Krejčí,1630249.0,,,,,,,,,
137,PT01M31.00S,2026-02-23T01:31:07.8Z,1,REGULAR,substitution,out,[],1642346,,,1610612757,16,18,2026-02-23T01:31:24Z,1340000,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M31.00S,2026-02-23T01:31:07.8Z,1,REGULAR,substitution,out,[],1630703,,,1610612757,16,18,2026-02-23T01:31:24Z,1350000,False,,,0,,SUB out: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M31.00S,2026-02-23T01:31:07.8Z,1,REGULAR,substitution,out,[],1641739,,,1610612757,16,18,2026-02-23T01:31:24Z,1360000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M31.00S,2026-02-23T01:31:07.8Z,1,REGULAR,substitution,in,[],1626220,,,1610612757,16,18,2026-02-23T01:31:24Z,1370000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M31.00S,2026-02-23T01:31:07.8Z,1,REGULAR,substitution,in,[],201950,,,1610612757,16,18,2026-02-23T01:31:24Z,1380000,False,,,0,,SUB in: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M31.00S,2026-02-23T01:31:07.8Z,1,REGULAR,substitution,in,[],1629680,,,1610612757,16,18,2026-02-23T01:31:24Z,1390000,False,,,0,,SUB in: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M09.00S,2026-02-23T01:31:39.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201950,29.517082785808146,26.715686274509803,1610612757,16,18,2026-02-23T01:31:45Z,1400000,False,116.0,225.0,1,left,MISS J. Holiday 25' step back 3PT,[201950],1610612757.0,POR,step back,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,25.33,Missed,,,,,,,,,,,,,,,,,,
144,PT01M06.00S,2026-02-23T01:31:42.8Z,1,REGULAR,rebound,defensive,[],1631123,,,1610612756,16,18,2026-02-23T01:31:45Z,1410000,False,,,0,,J. Bouyea REBOUND (Off:0 Def:2),[1631123],1610612756.0,PHX,,,,Bouyea,J. Bouyea,,,,,Above the Break 3,24+ Right Center,,,143.0,2.0,2.0,0.0,,,,,,,,,,,,,,
145,PT00M59.40S,2026-02-23T01:31:51.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631123,90.88370565045992,58.08823529411765,1610612756,18,18,2026-02-23T01:31:57Z,1420000,False,40.0,33.0,1,right,J. Bouyea driving Layup (6 PTS),[1631123],1610612756.0,PHX,driving,,,Bouyea,J. Bouyea,,,,,In The Paint (Non-RA),0-8 Center,5.23,Made,,,,,,,,,,6.0,,,,,,,,
146,PT00M50.20S,2026-02-23T01:32:01.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629680,9.543363994743759,44.6078431372549,1610612757,18,18,2026-02-23T01:32:08Z,1430000,False,27.0,37.0,1,left,MISS M. Thybulle cutting Layup,[1629680],1610612757.0,POR,cutting,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),0-8 Center,4.6,Missed,,,,,,,,,,,,,,,,,,
147,PT00M47.80S,2026-02-23T01:32:03.9Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612756,18,18,2026-02-23T01:32:03Z,1440000,False,,,0,,R. O'Neale REBOUND (Off:1 Def:3),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,,146.0,4.0,3.0,1.0,,,,,,,,,,,,,,
149,PT00M40.60S,2026-02-23T01:32:31.6Z,1,REGULAR,foul,personal,['2freethrow'],1631321,,,1610612756,18,18,2026-02-23T01:32:39Z,1460000,False,,,0,,S. Cissoko shooting personal FOUL (2 PF) (Livers 2 FT),"[1631321, 1630587]",1610612757.0,POR,shooting,,,Cissoko,S. Cissoko,,,,,Restricted Area,0-8 Center,,,,,,,1627541.0,2.0,0.0,Livers,1630587.0,,,,,,,,,
151,PT00M40.60S,2026-02-23T01:32:57.5Z,1,REGULAR,freethrow,1 of 2,[],1630587,,,1610612756,19,18,2026-02-23T01:32:57Z,1480000,False,,,0,,I. Livers Free Throw 1 of 2 (1 PTS),[1630587],1610612756.0,PHX,,,,Livers,I. Livers,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
152,PT00M40.60S,2026-02-23T01:33:11.4Z,1,REGULAR,freethrow,2 of 2,[],1630587,,,1610612756,20,18,2026-02-23T01:33:11Z,1490000,False,,,0,,I. Livers Free Throw 2 of 2 (2 PTS),[1630587],1610612756.0,PHX,,,,Livers,I. Livers,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
153,PT00M30.50S,2026-02-23T01:33:22.9Z,1,REGULAR,3pt,Jump Shot,[],1630249,32.14520367936925,57.84313725490197,1610612757,20,18,2026-02-23T01:33:31Z,1500000,False,-39.0,250.0,1,left,MISS V. Krejčí 25' step back 3PT,[1630249],1610612757.0,POR,step back,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Center,25.28,Missed,,,,,,,,,,,,,,,,,,
154,PT00M27.40S,2026-02-23T01:33:25.9Z,1,REGULAR,rebound,offensive,[],1629680,,,1610612757,20,18,2026-02-23T01:33:25Z,1510000,False,,,0,,M. Thybulle REBOUND (Off:1 Def:0),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Center,,,153.0,1.0,0.0,1.0,,,,,,,,,,,,,,
155,PT00M16.20S,2026-02-23T01:33:37.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201950,12.302890932982917,43.872549019607845,1610612757,20,18,2026-02-23T01:33:55Z,1520000,False,31.0,63.0,1,left,MISS J. Holiday 7' pullup Shot - blocked,"[201950, 1631123]",1610612757.0,POR,pullup,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,7.01,Missed,,,,,,,,,,,Bouyea,1631123.0,,,,,,
156,PT00M16.20S,2026-02-23T01:33:37.1Z,1,REGULAR,block,,[],1631123,,,1610612757,20,18,2026-02-23T01:33:39Z,1530000,False,,,0,,J. Bouyea BLOCK (1 BLK),[1631123],1610612756.0,PHX,,,,Bouyea,J. Bouyea,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
157,PT00M15.20S,2026-02-23T01:33:38.1Z,1,REGULAR,rebound,offensive,[],201950,,,1610612757,20,18,2026-02-23T01:33:41Z,1540000,False,,,0,,J. Holiday REBOUND (Off:2 Def:1),[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,155.0,3.0,1.0,2.0,,,,,,,,,,,,,,
158,PT00M15.20S,2026-02-23T01:33:40.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201950,10.200394218134035,42.8921568627451,1610612757,20,20,2026-02-23T01:33:51Z,1550000,False,36.0,43.0,1,left,J. Holiday Jump Shot (2 PTS),[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,5.61,Made,,,,,,,,,,2.0,,,,,,,,
159,PT00M01.90S,2026-02-23T01:33:57.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631123,89.43823915900131,61.274509803921575,1610612756,20,20,2026-02-23T01:34:01Z,1560000,False,56.0,47.0,1,right,MISS J. Bouyea 7' driving Layup - blocked,"[1631123, 1629057]",1610612756.0,PHX,driving,,,Bouyea,J. Bouyea,,,,,In The Paint (Non-RA),0-8 Center,7.33,Missed,,,,,,,,,,,Williams III,1629057.0,,,,,,
160,PT00M01.90S,2026-02-23T01:33:57.6Z,1,REGULAR,block,,[],1629057,,,1610612756,20,20,2026-02-23T01:33:59Z,1570000,False,,,0,,R. Williams III BLOCK (1 BLK),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
161,PT00M01.90S,2026-02-23T01:33:57.6Z,1,REGULAR,rebound,defensive,[],1629680,,,1610612757,20,20,2026-02-23T01:34:01Z,1580000,False,,,0,,M. Thybulle REBOUND (Off:1 Def:1),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),0-8 Center,,,159.0,2.0,1.0,1.0,,,,,,,,,,,,,,
162,PT00M00.00S,2026-02-23T01:34:04.8Z,1,REGULAR,period,end,[],0,,,1610612757,20,20,2026-02-23T01:34:04Z,1590000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2026-02-23T01:36:13.8Z,2,REGULAR,substitution,out,['startperiod'],1630587,,,1610612757,20,20,2026-02-23T01:36:42Z,1600000,False,,,0,,SUB out: I. Livers,[1630587],1610612756.0,PHX,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,,
