actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
18,PT10M23.00S,2026-01-03T02:13:26.9Z,1,REGULAR,3pt,Jump Shot,[],1628415,85.75886990801577,96.81372549019608,1610612756,5,2,2026-01-03T02:13:31Z,180000,False,234.0,81.0,1,right,D. Brooks 24' 3PT  (3 PTS) (D. Booker 1 AST),"[1628415, 1626164]",1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Right Corner 3,24+ Right,24.78,Made,,,,,3.0,D. Booker,1626164.0,1.0,,,,,,,,,,
20,PT10M07.00S,2026-01-03T02:13:44.0Z,1,REGULAR,turnover,lost ball,[],201942,,,1610612758,5,2,2026-01-03T02:14:20Z,200000,False,,,0,,D. DeRozan lost ball TURNOVER (1 TO),"[201942, 1626220]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,1.0,,,,,O'Neale,1626220.0,,
21,PT10M07.00S,2026-01-03T02:13:44.0Z,1,REGULAR,steal,,[],1626220,,,1610612756,5,2,2026-01-03T02:13:48Z,210000,False,,,0,,R. O'Neale STEAL (1 STL),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
22,PT09M54.00S,2026-01-03T02:13:57.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631109,96.00854139290408,55.392156862745104,1610612756,5,2,2026-01-03T02:14:01Z,220000,False,27.0,-15.0,1,right,MISS M. Williams Layup - blocked,"[1631109, 1631099]",1610612756.0,PHX,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,3.09,Missed,,,,,,,,,,,,,,,,,Murray,1631099.0
23,PT09M54.00S,2026-01-03T02:13:57.0Z,1,REGULAR,block,,[],1631099,,,1610612756,5,2,2026-01-03T02:13:58Z,230000,False,,,0,,K. Murray BLOCK (1 BLK),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
24,PT09M51.00S,2026-01-03T02:14:00.0Z,1,REGULAR,rebound,offensive,[],1631109,,,1610612756,5,2,2026-01-03T02:30:33Z,240000,False,,,0,,M. Williams REBOUND (Off:2 Def:1),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,22.0,3.0,1.0,2.0,,,,,,,,,,,,,,
25,PT09M51.00S,2026-01-03T02:14:02.1Z,1,REGULAR,foul,personal,[],1631099,,,1610612756,5,2,2026-01-03T02:16:04Z,250000,False,,,0,,K. Murray personal FOUL (1 PF),"[1631099, 1631109]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,8-16 Right,,,,,,,,,,,202041.0,,1.0,0.0,Williams,1631109.0,,,,
27,PT09M40.00S,2026-01-03T02:14:31.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626220,73.01248357424441,85.5392156862745,1610612756,5,2,2026-01-03T02:14:36Z,270000,False,178.0,201.0,1,right,MISS R. O'Neale 26' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,26.84,Missed,,,,,,,,,,,,,,,,,,
28,PT09M36.00S,2026-01-03T02:14:35.9Z,1,REGULAR,rebound,defensive,[],1642875,,,1610612758,5,2,2026-01-03T02:14:36Z,280000,False,,,0,,M. Raynaud REBOUND (Off:0 Def:1),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Above the Break 3,24+ Right Center,,,27.0,1.0,1.0,0.0,,,,,,,,,,,,,,
29,PT09M32.00S,2026-01-03T02:14:40.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'defensivegoaltending']",1631099,6.652431011826544,47.549019607843135,1610612758,5,4,2026-01-03T02:16:51Z,290000,False,12.0,10.0,1,left,K. Murray running Layup (4 PTS) (R. Westbrook 1 AST),"[1631099, 201566]",1610612758.0,SAC,running,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,4.0,R. Westbrook,201566.0,1.0,,,,,,,,,,
31,PT09M32.00S,2026-01-03T02:14:46.2Z,1,REGULAR,violation,defensive goaltending,[],1631109,,,1610612758,5,4,2026-01-03T02:16:50Z,310000,False,,,0,,M. Williams defensive goaltending VIOLATION,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,202041.0,,,,,,,,,
32,PT09M15.00S,2026-01-03T02:15:11.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631109,94.95729303547962,49.26470588235294,1610612756,7,4,2026-01-03T02:15:14Z,320000,False,-4.0,-5.0,1,right,M. Williams cutting DUNK (2 PTS) (D. Booker 2 AST),"[1631109, 1626164]",1610612756.0,PHX,cutting,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,0.63,Made,,,,,2.0,D. Booker,1626164.0,2.0,,,,,,,,,,
34,PT08M52.00S,2026-01-03T02:15:37.0Z,1,REGULAR,foul,personal,['2freethrow'],1628415,,,1610612758,7,4,2026-01-03T02:16:51Z,340000,False,,,0,,D. Brooks shooting personal FOUL (1 PF) (Murray 2 FT),"[1628415, 1631099]",1610612756.0,PHX,shooting,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627962.0,,1.0,0.0,Murray,1631099.0,,,,
107,PT08M52.00S,2026-01-03T02:15:52.6Z,1,REGULAR,foul,technical,['1freethrow'],1628415,,,1610612758,7,4,2026-01-03T02:26:30Z,351875,False,,,0,,D. Brooks technical FOUL (1 Tech),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,1627962.0,,1.0,1.0,,,,,,
39,PT08M52.00S,2026-01-03T02:16:39.5Z,1,REGULAR,freethrow,1 of 1,[],201942,,,1610612758,7,4,2026-01-03T02:27:47Z,352812,False,,,0,,MISS D. DeRozan technical Free Throw 1 of 1,[201942],1610612758.0,SAC,technical,,,DeRozan,D. DeRozan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
62,PT08M52.00S,2026-01-03T02:16:39.5Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612758,7,4,2026-01-03T02:27:47Z,353281,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,
82,PT08M52.00S,2026-01-03T02:16:41.2Z,1,REGULAR,freethrow,1 of 2,[],1631099,,,1610612758,7,5,2026-01-03T02:28:05Z,353750,False,,,0,,K. Murray Free Throw 1 of 2 (5 PTS),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
83,PT08M52.00S,2026-01-03T02:16:41.2Z,1,REGULAR,freethrow,2 of 2,[],1631099,,,1610612758,7,6,2026-01-03T02:28:05Z,355625,False,,,0,,K. Murray Free Throw 2 of 2 (6 PTS),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
41,PT08M43.00S,2026-01-03T02:17:08.6Z,1,REGULAR,2pt,Jump Shot,[],1626164,91.32720105124835,8.356311274509803,1610612756,9,6,2026-01-03T02:22:50Z,410000,False,-208.0,29.0,1,right,D. Booker 21' step back Jump Shot (4 PTS) (C. Gillespie 1 AST),"[1626164, 1631221]",1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,Mid-Range,16-24 Left,21.02,Made,,,,,4.0,C. Gillespie,1631221.0,1.0,,,,,,,,,,
42,PT08M36.00S,2026-01-03T02:17:16.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642875,14.536793692509855,44.6078431372549,1610612758,9,8,2026-01-03T02:23:30Z,420000,False,27.0,84.0,1,left,M. Raynaud 8' floating Jump Shot (2 PTS) (R. Westbrook 2 AST),"[1642875, 201566]",1610612758.0,SAC,floating,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),8-16 Center,8.83,Made,,,,,2.0,R. Westbrook,201566.0,2.0,,,,,,,,,,
44,PT08M28.00S,2026-01-03T02:17:27.2Z,1,REGULAR,foul,personal,['2freethrow'],1642875,,,1610612756,9,8,2026-01-03T02:17:55Z,440000,False,,,0,,M. Raynaud shooting personal FOUL (1 PF) (Williams 2 FT),"[1642875, 1631109]",1610612758.0,SAC,shooting,,,Raynaud,M. Raynaud,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627964.0,,1.0,0.0,Williams,1631109.0,,,,
47,PT08M28.00S,2026-01-03T02:17:57.1Z,1,REGULAR,freethrow,1 of 2,[],1631109,,,1610612756,10,8,2026-01-03T02:17:57Z,460000,False,,,0,,M. Williams Free Throw 1 of 2 (3 PTS),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
48,PT08M28.00S,2026-01-03T02:17:58.0Z,1,REGULAR,substitution,out,[],1630173,,,1610612756,10,8,2026-01-03T02:18:01Z,470000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT08M28.00S,2026-01-03T02:17:58.0Z,1,REGULAR,substitution,in,[],1631165,,,1610612756,10,8,2026-01-03T02:18:01Z,480000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT08M28.00S,2026-01-03T02:18:08.2Z,1,REGULAR,freethrow,2 of 2,[],1631109,,,1610612756,11,8,2026-01-03T02:18:08Z,490000,False,,,0,,M. Williams Free Throw 2 of 2 (4 PTS),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
52,PT08M15.00S,2026-01-03T02:18:22.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642875,10.068988173455978,45.588235294117645,1610612758,11,8,2026-01-03T02:24:31Z,500000,False,22.0,42.0,1,left,MISS M. Raynaud Layup - blocked,"[1642875, 1626220]",1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,4.75,Missed,,,,,,,,,,,,,,,,,O'Neale,1626220.0
53,PT08M15.00S,2026-01-03T02:18:22.9Z,1,REGULAR,block,,[],1626220,,,1610612758,11,8,2026-01-03T02:18:26Z,510000,False,,,0,,R. O'Neale BLOCK (1 BLK),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
54,PT08M10.00S,2026-01-03T02:18:27.9Z,1,REGULAR,rebound,offensive,[],1631099,,,1610612758,11,8,2026-01-03T02:18:45Z,520000,False,,,0,,K. Murray REBOUND (Off:1 Def:0),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,52.0,1.0,0.0,1.0,,,,,,,,,,,,,,
55,PT08M09.00S,2026-01-03T02:18:29.9Z,1,REGULAR,foul,personal,['2freethrow'],1631109,,,1610612758,11,8,2026-01-03T02:18:44Z,530000,False,,,0,,M. Williams shooting personal FOUL (1 PF) (Raynaud 2 FT),"[1631109, 1642875]",1610612756.0,PHX,shooting,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627964.0,,1.0,0.0,Raynaud,1642875.0,,,,
57,PT08M09.00S,2026-01-03T02:18:56.8Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1642875,,,1610612758,11,8,2026-01-03T02:18:56Z,550000,False,,,0,,MISS M. Raynaud Free Throw 1 of 2,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
58,PT08M09.00S,2026-01-03T02:18:56.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,11,8,2026-01-03T02:18:56Z,560000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,57.0,,,,,,,,,,,,,,,,,
59,PT08M09.00S,2026-01-03T02:19:14.2Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1642875,,,1610612758,11,8,2026-01-03T02:19:14Z,570000,False,,,0,,MISS M. Raynaud Free Throw 2 of 2,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
60,PT08M07.00S,2026-01-03T02:19:15.4Z,1,REGULAR,rebound,defensive,[],1631109,,,1610612756,11,8,2026-01-03T02:19:15Z,580000,False,,,0,,M. Williams REBOUND (Off:2 Def:2),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,59.0,4.0,2.0,2.0,,,,,,,,,,,,,,
61,PT07M58.00S,2026-01-03T02:19:25.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,84.97043363994744,42.40196078431372,1610612756,13,8,2026-01-03T02:19:32Z,590000,False,-38.0,89.0,1,right,D. Booker 9' fadeaway Jump Shot (6 PTS),[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,9.66,Made,,,,,6.0,,,,,,,,,,,,,
65,PT07M44.00S,2026-01-03T02:19:39.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,6.521024967148489,62.00980392156863,1610612758,13,10,2026-01-03T02:25:51Z,610000,False,-60.0,9.0,1,left,D. DeRozan 6' pullup bank Jump Shot (2 PTS),[201942],1610612758.0,SAC,pullup bank,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,6.06,Made,,,,,2.0,,,,,,,,,,,,,
67,PT07M20.00S,2026-01-03T02:20:19.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631109,93.9060446780552,49.754901960784316,1610612756,15,10,2026-01-03T02:20:28Z,630000,False,-1.0,5.0,1,right,M. Williams Layup (6 PTS),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,0.49,Made,,,,,6.0,,,,,,,,,,,,,
69,PT07M05.00S,2026-01-03T02:20:34.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642875,16.245072273324574,47.05882352941176,1610612758,15,12,2026-01-03T02:20:49Z,650000,False,15.0,100.0,1,left,M. Raynaud 10' floating Jump Shot (4 PTS) (R. Westbrook 3 AST),"[1642875, 201566]",1610612758.0,SAC,floating,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),8-16 Center,10.13,Made,,,,,4.0,R. Westbrook,201566.0,3.0,,,,,,,,,,
71,PT06M50.00S,2026-01-03T02:20:49.5Z,1,REGULAR,3pt,Jump Shot,[],1631221,70.90998685939553,80.88235294117648,1610612756,15,12,2026-01-03T02:20:55Z,670000,False,154.0,221.0,1,right,MISS C. Gillespie 26' 3PT,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Right Center,26.95,Missed,,,,,,,,,,,,,,,,,,
72,PT06M47.00S,2026-01-03T02:20:52.5Z,1,REGULAR,rebound,defensive,[],201942,,,1610612758,15,12,2026-01-03T02:20:55Z,680000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:1),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Right Center,,,71.0,1.0,1.0,0.0,,,,,,,,,,,,,,
73,PT06M41.00S,2026-01-03T02:20:58.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631099,26.231931668856767,86.51960784313727,1610612758,15,12,2026-01-03T02:29:40Z,690000,False,-183.0,194.0,1,left,MISS K. Murray 26' running 3PT,[1631099],1610612758.0,SAC,running,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,26.65,Missed,,,,,,,,,,,,,,,,,,
74,PT06M38.00S,2026-01-03T02:21:01.2Z,1,REGULAR,rebound,defensive,[],1631109,,,1610612756,15,12,2026-01-03T02:21:03Z,700000,False,,,0,,M. Williams REBOUND (Off:2 Def:3),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Left Center,,,73.0,5.0,3.0,2.0,,,,,,,,,,,,,,
75,PT06M25.00S,2026-01-03T02:21:14.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,81.42247043363994,41.17647058823529,1610612756,15,12,2026-01-03T02:31:01Z,710000,False,-44.0,122.0,1,right,MISS D. Booker 12' fadeaway Shot,[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,12.98,Missed,,,,,,,,,,,,,,,,,,
76,PT06M23.00S,2026-01-03T02:21:16.5Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,15,12,2026-01-03T02:21:18Z,720000,False,,,0,,K. Murray REBOUND (Off:1 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,75.0,2.0,1.0,1.0,,,,,,,,,,,,,,
77,PT06M19.00S,2026-01-03T02:21:21.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642875,5.995400788436268,49.50980392156863,1610612758,15,14,2026-01-03T02:21:28Z,730000,False,2.0,4.0,1,left,M. Raynaud running Layup (6 PTS) (K. Murray 1 AST),"[1642875, 1631099]",1610612758.0,SAC,running,,,Raynaud,M. Raynaud,,,,,Restricted Area,0-8 Center,0.46,Made,,,,,6.0,K. Murray,1631099.0,1.0,,,,,,,,,,
79,PT06M17.00S,2026-01-03T02:21:27.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,15,14,2026-01-03T02:21:27Z,750000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT06M17.00S,2026-01-03T02:23:47.4Z,1,REGULAR,substitution,out,[],1631221,,,1610612756,15,14,2026-01-03T02:24:07Z,760000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT06M17.00S,2026-01-03T02:23:47.4Z,1,REGULAR,substitution,out,[],201566,,,1610612756,15,14,2026-01-03T02:24:07Z,770000,False,,,0,,SUB out: R. Westbrook,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT06M17.00S,2026-01-03T02:23:47.4Z,1,REGULAR,substitution,out,[],1642875,,,1610612756,15,14,2026-01-03T02:24:07Z,780000,False,,,0,,SUB out: M. Raynaud,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT06M17.00S,2026-01-03T02:23:47.4Z,1,REGULAR,substitution,in,[],1630692,,,1610612756,15,14,2026-01-03T02:24:07Z,800000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT06M17.00S,2026-01-03T02:23:47.4Z,1,REGULAR,substitution,in,[],203471,,,1610612756,15,14,2026-01-03T02:24:07Z,810000,False,,,0,,SUB in: D. Schröder,[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT06M17.00S,2026-01-03T02:23:47.4Z,1,REGULAR,substitution,in,[],1629234,,,1610612756,15,14,2026-01-03T02:24:07Z,830000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612758.0,SAC,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT06M02.00S,2026-01-03T02:24:40.9Z,1,REGULAR,turnover,bad pass,[],1626164,,,1610612756,15,14,2026-01-03T02:24:45Z,840000,False,,,0,,D. Booker bad pass TURNOVER (1 TO),"[1626164, 201942]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,,,,,DeRozan,201942.0,,
93,PT06M02.00S,2026-01-03T02:24:40.9Z,1,REGULAR,steal,,[],201942,,,1610612758,15,14,2026-01-03T02:33:46Z,850000,False,,,0,,D. DeRozan STEAL (1 STL),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
94,PT05M56.00S,2026-01-03T02:24:46.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",201942,6.652431011826544,50.49019607843137,1610612758,15,16,2026-01-03T02:34:27Z,860000,False,-2.0,10.0,1,left,D. DeRozan running reverse Layup (4 PTS),[201942],1610612758.0,SAC,running reverse,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,1.03,Made,,,,,4.0,,,,,,,,,,,,,
95,PT05M34.00S,2026-01-03T02:25:08.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,92.9862023653088,47.794117647058826,1610612756,17,16,2026-01-03T02:25:11Z,870000,False,-11.0,13.0,1,right,D. Booker driving Layup (8 PTS),[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,1.73,Made,,,,,8.0,,,,,,,,,,,,,
96,PT05M24.00S,2026-01-03T02:25:19.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631099,11.514454664914586,51.225490196078425,1610612758,17,18,2026-01-03T02:36:03Z,880000,False,-6.0,56.0,1,left,K. Murray driving floating Jump Shot (8 PTS) (D. Schröder 1 AST),"[1631099, 203471]",1610612758.0,SAC,driving floating,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,5.6,Made,,,,,8.0,D. Schröder,203471.0,1.0,,,,,,,,,,
