actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
18,PT10M13.00S,2026-02-27T02:12:39.2Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612747,5,4,2026-02-27T02:12:40Z,180000,False,,,0,,L. Dončić REBOUND (Off:0 Def:2),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,,,,,,,17.0,2.0,2.0,0.0,,,,,,,,,,
19,PT10M08.00S,2026-02-27T02:12:43.9Z,1,REGULAR,turnover,lost ball,[],1630559,,,1610612747,5,4,2026-02-27T02:12:47Z,190000,False,,,0,,A. Reaves lost ball TURNOVER (1 TO),"[1630559, 1630224]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,1.0,Green,1630224.0,,,,,,
20,PT10M08.00S,2026-02-27T02:12:43.9Z,1,REGULAR,steal,,[],1630224,,,1610612756,5,4,2026-02-27T02:12:45Z,200000,False,,,0,,J. Green STEAL (1 STL),[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
21,PT10M02.00S,2026-02-27T02:12:50.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630224,92.06636005256242,62.254901960784316,1610612756,7,4,2026-02-27T02:16:28Z,210000,False,61.0,22.0,1,right,J. Green 6' running Layup (4 PTS),[1630224],1610612756.0,PHX,running,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,6.52,Made,4.0,,,,,,,,,,,,,,,,,
22,PT09M48.00S,2026-02-27T02:13:03.8Z,1,REGULAR,3pt,Jump Shot,[],203935,6.521024967148489,94.36274509803921,1610612747,7,4,2026-02-27T02:13:13Z,220000,False,-222.0,9.0,1,left,MISS M. Smart 3PT,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,Left Corner 3,24+ Left,22.2,Missed,,,,,,,,,,,,,,,,,,
23,PT09M45.00S,2026-02-27T02:13:06.8Z,1,REGULAR,rebound,defensive,[],1642346,,,1610612756,7,4,2026-02-27T02:13:09Z,230000,False,,,0,,R. Dunn REBOUND (Off:0 Def:1),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Left Corner 3,24+ Left,,,,,,,22.0,1.0,1.0,0.0,,,,,,,,,,
24,PT09M37.00S,2026-02-27T02:13:15.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631109,92.32917214191852,47.05882352941176,1610612756,9,4,2026-02-27T02:13:20Z,240000,False,-15.0,20.0,1,right,M. Williams cutting DUNK (2 PTS) (R. Dunn 1 AST),"[1631109, 1642346]",1610612756.0,PHX,cutting,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,2.45,Made,2.0,R. Dunn,1642346.0,1.0,,,,,,,,,,,,,,
26,PT09M10.00S,2026-02-27T02:13:43.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,5.995400788436268,64.95098039215686,1610612747,9,6,2026-02-27T02:19:12Z,260000,False,-75.0,4.0,1,left,L. Dončić 7' floating Jump Shot (4 PTS) (M. Smart 1 AST),"[1629029, 203935]",1610612747.0,LAL,floating,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),0-8 Center,7.49,Made,4.0,M. Smart,203935.0,1.0,,,,,,,,,,,,,,
28,PT09M10.00S,2026-02-27T02:13:47.0Z,1,REGULAR,foul,personal,['1freethrow'],1642346,,,1610612747,9,6,2026-02-27T02:13:57Z,280000,False,,,0,,R. Dunn shooting personal FOUL (1 PF) (Dončić 1 FT),"[1642346, 1629029]",1610612756.0,PHX,shooting,,,Dunn,R. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628159.0,,,,1.0,0.0,Dončić,1629029.0,,
30,PT09M10.00S,2026-02-27T02:14:13.3Z,1,REGULAR,freethrow,1 of 1,[],1629029,,,1610612747,9,7,2026-02-27T02:14:13Z,300000,False,,,0,,L. Dončić Free Throw 1 of 1 (5 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
31,PT08M48.00S,2026-02-27T02:14:38.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642346,91.27792378449409,61.029411764705884,1610612756,11,7,2026-02-27T02:14:42Z,310000,False,55.0,29.0,1,right,R. Dunn 6' cutting Layup (2 PTS) (R. O'Neale 1 AST),"[1642346, 1626220]",1610612756.0,PHX,cutting,,,Dunn,R. Dunn,,,,,In The Paint (Non-RA),0-8 Center,6.25,Made,2.0,R. O'Neale,1626220.0,1.0,,,,,,,,,,,,,,
33,PT08M29.00S,2026-02-27T02:14:56.6Z,1,REGULAR,3pt,Jump Shot,[],1630559,27.020367936925098,83.82352941176471,1610612747,11,7,2026-02-27T02:15:00Z,330000,False,-169.0,201.0,1,left,MISS A. Reaves 26' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,26.31,Missed,,,,,,,,,,,,,,,,,,
34,PT08M28.00S,2026-02-27T02:14:57.6Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612756,11,7,2026-02-27T02:15:00Z,340000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,33.0,1.0,1.0,0.0,,,,,,,,,,
35,PT08M19.00S,2026-02-27T02:15:07.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,94.30026281208936,39.21568627450981,1610612756,11,7,2026-02-27T02:15:14Z,350000,False,-54.0,1.0,1,right,MISS J. Green driving Layup,[1630224],1610612756.0,PHX,driving,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,5.39,Missed,,,,,,,,,,,,,,,,,,
36,PT08M17.00S,2026-02-27T02:15:09.0Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612747,11,7,2026-02-27T02:15:14Z,360000,False,,,0,,D. Ayton REBOUND (Off:0 Def:1),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,35.0,1.0,1.0,0.0,,,,,,,,,,
38,PT08M01.00S,2026-02-27T02:15:41.6Z,1,REGULAR,3pt,Jump Shot,[],2544,24.78646517739816,84.80392156862744,1610612747,11,7,2026-02-27T02:15:46Z,380000,False,-174.0,180.0,1,left,MISS L. James 25' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,25.07,Missed,,,,,,,,,,,,,,,,,,
39,PT07M58.00S,2026-02-27T02:15:44.6Z,1,REGULAR,rebound,defensive,[],1631109,,,1610612756,11,7,2026-02-27T02:15:46Z,390000,False,,,0,,M. Williams REBOUND (Off:0 Def:1),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,38.0,1.0,1.0,0.0,,,,,,,,,,
40,PT07M52.00S,2026-02-27T02:15:51.2Z,1,REGULAR,3pt,Jump Shot,[],1626220,80.23981603153744,5.147058823529411,1610612756,11,7,2026-02-27T02:15:57Z,400000,False,-224.0,133.0,1,right,MISS R. O'Neale 26' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,26.09,Missed,,,,,,,,,,,,,,,,,,
41,PT07M47.00S,2026-02-27T02:15:57.0Z,1,REGULAR,rebound,offensive,[],1631109,,,1610612756,11,7,2026-02-27T02:15:57Z,410000,False,,,0,,M. Williams REBOUND (Off:1 Def:1),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,40.0,2.0,1.0,1.0,,,,,,,,,,
44,PT07M38.00S,2026-02-27T02:16:34.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642346,91.01511169513797,2.696078431372549,1610612756,14,7,2026-02-27T02:16:38Z,440000,False,-237.0,32.0,1,right,R. Dunn 3PT  (5 PTS) (C. Gillespie 1 AST),"[1642346, 1631221]",1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Left Corner 3,24+ Left,23.87,Made,5.0,C. Gillespie,1631221.0,1.0,,,,,,,,,,,,,,
46,PT07M21.00S,2026-02-27T02:16:52.0Z,1,REGULAR,turnover,bad pass,[],203935,,,1610612747,14,7,2026-02-27T02:16:56Z,460000,False,,,0,,M. Smart bad pass TURNOVER (1 TO),"[203935, 1642346]",1610612747.0,LAL,,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1.0,Dunn,1642346.0,,,,,,
47,PT07M21.00S,2026-02-27T02:16:52.0Z,1,REGULAR,steal,,[],1642346,,,1610612756,14,7,2026-02-27T02:18:25Z,470000,False,,,0,,R. Dunn STEAL (1 STL),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
48,PT07M08.00S,2026-02-27T02:17:04.6Z,1,REGULAR,turnover,bad pass,[],1642346,,,1610612756,14,7,2026-02-27T02:17:09Z,480000,False,,,0,,R. Dunn bad pass TURNOVER (1 TO),"[1642346, 1630559]",1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,1.0,Reaves,1630559.0,,,,,,
49,PT07M08.00S,2026-02-27T02:17:04.6Z,1,REGULAR,steal,,[],1630559,,,1610612747,14,7,2026-02-27T02:17:06Z,490000,False,,,0,,A. Reaves STEAL (1 STL),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
50,PT07M06.00S,2026-02-27T02:17:09.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak', 'defensivegoaltending']",1630559,7.440867279894875,47.05882352941176,1610612747,14,9,2026-02-27T02:17:21Z,500000,False,15.0,17.0,1,left,A. Reaves running Layup (2 PTS),[1630559],1610612747.0,LAL,running,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,2.28,Made,2.0,,,,,,,,,,,,,,,,,
51,PT07M06.00S,2026-02-27T02:17:12.1Z,1,REGULAR,violation,defensive goaltending,[],1630224,,,1610612747,14,9,2026-02-27T02:17:21Z,510000,False,,,0,,J. Green defensive goaltending VIOLATION,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,,,,,,,,,,2882.0,,,,,,,,,
52,PT06M54.00S,2026-02-27T02:17:34.8Z,1,REGULAR,3pt,Jump Shot,[],1631221,68.15045992115637,23.284313725490197,1610612756,17,9,2026-02-27T02:17:38Z,520000,False,-134.0,247.0,1,right,C. Gillespie 28' 3PT pullup (3 PTS),[1631221],1610612756.0,PHX,pullup,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Left Center,28.07,Made,3.0,,,,,,,,,,,,,,,,,
53,PT06M50.00S,2026-02-27T02:17:48.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,17,9,2026-02-27T02:17:48Z,530000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT06M50.00S,2026-02-27T02:18:59.7Z,1,REGULAR,substitution,out,[],1631221,,,1610612747,17,9,2026-02-27T02:20:30Z,540000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M50.00S,2026-02-27T02:18:59.7Z,1,REGULAR,substitution,out,[],203935,,,1610612747,17,9,2026-02-27T02:20:30Z,550000,False,,,0,,SUB out: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M50.00S,2026-02-27T02:18:59.7Z,1,REGULAR,substitution,in,[],1628960,,,1610612747,17,9,2026-02-27T02:20:30Z,560000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M50.00S,2026-02-27T02:18:59.7Z,1,REGULAR,substitution,in,[],1628379,,,1610612747,17,9,2026-02-27T02:20:30Z,570000,False,,,0,,SUB in: L. Kennard,[1628379],1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M35.00S,2026-02-27T02:21:01.9Z,1,REGULAR,foul,personal,['2freethrow'],1631109,,,1610612747,17,9,2026-02-27T02:21:07Z,580000,False,,,0,,M. Williams shooting personal FOUL (1 PF) (James 2 FT),"[1631109, 2544]",1610612756.0,PHX,shooting,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627526.0,,,,1.0,0.0,James,2544.0,,
60,PT06M35.00S,2026-02-27T02:21:23.2Z,1,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,17,10,2026-02-27T02:21:39Z,600000,False,,,0,,L. James Free Throw 1 of 2 (3 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
61,PT06M35.00S,2026-02-27T02:21:23.2Z,1,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,17,10,2026-02-27T02:21:39Z,610000,False,,,0,,MISS L. James Free Throw 2 of 2,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
62,PT06M33.00S,2026-02-27T02:21:25.2Z,1,REGULAR,rebound,defensive,[],1631109,,,1610612756,17,10,2026-02-27T02:21:39Z,620000,False,,,0,,M. Williams REBOUND (Off:1 Def:2),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,61.0,3.0,2.0,1.0,,,,,,,,,,
63,PT06M15.00S,2026-02-27T02:21:55.2Z,1,REGULAR,3pt,Jump Shot,[],1630224,65.91655716162943,42.64705882352941,1610612756,17,10,2026-02-27T02:21:59Z,630000,False,-37.0,268.0,1,right,MISS J. Green 27' step back 3PT,[1630224],1610612756.0,PHX,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Center,27.04,Missed,,,,,,,,,,,,,,,,,,
64,PT06M12.00S,2026-02-27T02:21:58.2Z,1,REGULAR,rebound,offensive,[],1631109,,,1610612756,17,10,2026-02-27T02:21:59Z,640000,False,,,0,,M. Williams REBOUND (Off:2 Def:2),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Center,,,,,,,63.0,4.0,2.0,2.0,,,,,,,,,,
65,PT06M08.00S,2026-02-27T02:22:02.1Z,1,REGULAR,turnover,bad pass,[],1630224,,,1610612756,17,10,2026-02-27T02:22:07Z,650000,False,,,0,,J. Green bad pass TURNOVER (1 TO),"[1630224, 1629028]",1610612756.0,PHX,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,Ayton,1629028.0,,,,,,
66,PT06M08.00S,2026-02-27T02:22:02.1Z,1,REGULAR,steal,,[],1629028,,,1610612747,17,10,2026-02-27T02:22:03Z,660000,False,,,0,,D. Ayton STEAL (1 STL),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
67,PT06M03.00S,2026-02-27T02:22:06.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",2544,5.863994743758213,43.13725490196079,1610612747,17,12,2026-02-27T02:22:12Z,670000,False,34.0,3.0,1,left,L. James running Layup (5 PTS) (A. Reaves 2 AST),"[2544, 1630559]",1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,3.44,Made,5.0,A. Reaves,1630559.0,2.0,,,,,,,,,,,,,,
69,PT05M46.00S,2026-02-27T02:22:24.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631109,93.38042049934296,64.70588235294117,1610612756,17,12,2026-02-27T02:26:48Z,690000,False,74.0,10.0,1,right,MISS M. Williams 7' floating Shot,[1631109],1610612756.0,PHX,floating,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,7.41,Missed,,,,,,,,,,,,,,,,,,
70,PT05M44.00S,2026-02-27T02:22:26.4Z,1,REGULAR,rebound,defensive,[],1628379,,,1610612747,17,12,2026-02-27T02:22:28Z,700000,False,,,0,,L. Kennard REBOUND (Off:0 Def:1),[1628379],1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,69.0,1.0,1.0,0.0,,,,,,,,,,
71,PT05M36.00S,2026-02-27T02:22:34.6Z,1,REGULAR,2pt,Jump Shot,[],1629029,22.158344283837057,50.73529411764706,1610612747,17,14,2026-02-27T02:22:38Z,710000,False,-4.0,156.0,1,left,L. Dončić 15' step back Jump Shot (7 PTS),[1629029],1610612747.0,LAL,step back,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Center,15.58,Made,7.0,,,,,,,,,,,,,,,,,
72,PT05M19.00S,2026-02-27T02:22:54.3Z,1,REGULAR,foul,offensive,[],1631109,,,1610612756,17,14,2026-02-27T02:23:02Z,720000,False,,,0,,M. Williams offensive FOUL (2 PF),"[1631109, 2544]",1610612756.0,PHX,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2882.0,,,,2.0,0.0,James,2544.0,,
74,PT05M19.00S,2026-02-27T02:22:54.3Z,1,REGULAR,turnover,offensive foul,[],1631109,,,1610612756,17,14,2026-02-27T02:22:54Z,740000,False,,,0,,M. Williams offensive foul TURNOVER (1 TO),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2882.0,1.0,,,,,,,,
75,PT05M19.00S,2026-02-27T02:23:02.4Z,1,REGULAR,substitution,out,[],1626220,,,1610612747,17,14,2026-02-27T02:23:14Z,750000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M19.00S,2026-02-27T02:23:02.4Z,1,REGULAR,substitution,out,[],1631109,,,1610612747,17,14,2026-02-27T02:23:14Z,760000,False,,,0,,SUB out: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M19.00S,2026-02-27T02:23:02.4Z,1,REGULAR,substitution,out,[],1629028,,,1610612747,17,14,2026-02-27T02:23:14Z,770000,False,,,0,,SUB out: D. Ayton,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M19.00S,2026-02-27T02:23:02.4Z,1,REGULAR,substitution,out,[],2544,,,1610612747,17,14,2026-02-27T02:23:14Z,780000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M19.00S,2026-02-27T02:23:02.4Z,1,REGULAR,substitution,in,[],1642345,,,1610612747,17,14,2026-02-27T02:23:14Z,790000,False,,,0,,SUB in: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M19.00S,2026-02-27T02:23:02.4Z,1,REGULAR,substitution,in,[],1631123,,,1610612747,17,14,2026-02-27T02:23:14Z,800000,False,,,0,,SUB in: J. Bouyea,[1631123],1610612756.0,PHX,,,,Bouyea,J. Bouyea,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M19.00S,2026-02-27T02:23:02.4Z,1,REGULAR,substitution,in,[],1629637,,,1610612747,17,14,2026-02-27T02:23:14Z,810000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M19.00S,2026-02-27T02:23:02.4Z,1,REGULAR,substitution,in,[],1631222,,,1610612747,17,14,2026-02-27T02:23:14Z,820000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M06.00S,2026-02-27T02:23:28.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629029,28.991458607095925,23.284313725490197,1610612747,17,17,2026-02-27T02:23:32Z,830000,False,134.0,220.0,1,left,L. Dončić 25' 3PT step back (10 PTS),[1629029],1610612747.0,LAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,25.74,Made,10.0,,,,,,,,,,,,,,,,,
84,PT04M55.00S,2026-02-27T02:23:39.9Z,1,REGULAR,turnover,bad pass,[],1630224,,,1610612756,17,17,2026-02-27T02:23:43Z,840000,False,,,0,,J. Green bad pass TURNOVER (2 TO),"[1630224, 1629029]",1610612756.0,PHX,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,2.0,Dončić,1629029.0,,,,,,
85,PT04M55.00S,2026-02-27T02:23:39.9Z,1,REGULAR,steal,,[],1629029,,,1610612747,17,17,2026-02-27T02:27:00Z,850000,False,,,0,,L. Dončić STEAL (1 STL),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
86,PT04M42.00S,2026-02-27T02:23:51.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628379,9.411957950065702,52.20588235294118,1610612747,17,19,2026-02-27T02:30:56Z,860000,False,-11.0,36.0,1,left,L. Kennard driving finger roll Layup (2 PTS) (J. LaRavia 1 AST),"[1628379, 1631222]",1610612747.0,LAL,driving finger roll,,,Kennard,L. Kennard,,,,,Restricted Area,0-8 Center,3.76,Made,2.0,J. LaRavia,1631222.0,1.0,,,,,,,,,,,,,,
