actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-11-25T02:42:46.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-11-25T02:42:46Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2025-11-25T02:42:49.6Z,1,REGULAR,jumpball,recovered,[],1630692,,,1610612756,0,0,2025-11-25T02:42:49Z,40000,False,,,0,,Jump Ball N. Richards vs. A. Sengun: Tip to J. Goodwin,"[1630692, 1630208, 1630578]",1610612756.0,PHX,startperiod,J. Goodwin,1630692.0,Goodwin,J. Goodwin,Richards,1630208.0,Sengun,1630578.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2025-11-25T02:43:02.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,11.514454664914586,51.71568627450981,1610612756,0,0,2025-11-25T02:43:08Z,70000,False,-9.0,56.0,1,left,MISS D. Brooks turnaround Shot,[1628415],1610612756.0,PHX,turnaround,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,5.64,Missed,,,,,,,,,,,,,,,,,,
8,PT11M41.00S,2025-11-25T02:43:05.0Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,0,0,2025-11-25T02:43:08Z,80000,False,,,0,,A. Sengun REBOUND (Off:0 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M35.00S,2025-11-25T02:43:11.1Z,1,REGULAR,turnover,lost ball,[],1641708,,,1610612745,0,0,2025-11-25T02:43:18Z,90000,False,,,0,,A. Thompson lost ball TURNOVER (1 TO),"[1641708, 1628415]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,1.0,Brooks,1628415.0,,,,,,,,,,,
10,PT11M35.00S,2025-11-25T02:43:11.1Z,1,REGULAR,steal,,[],1628415,,,1610612756,0,0,2025-11-25T02:43:13Z,100000,False,,,0,,D. Brooks STEAL (1 STL),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
11,PT11M30.00S,2025-11-25T02:43:18.9Z,1,REGULAR,foul,personal,[],1631095,,,1610612756,0,0,2025-11-25T02:43:27Z,110000,False,,,0,,J. Smith Jr. personal FOUL (1 PF),"[1631095, 1626164]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,202053.0,1.0,0.0,Booker,1626164.0,,,,,,
13,PT11M22.00S,2025-11-25T02:43:40.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626220,30.56833114323259,67.8921568627451,1610612756,0,0,2025-11-25T02:43:47Z,130000,False,-89.0,235.0,1,left,MISS R. O'Neale 25' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,25.13,Missed,,,,,,,,,,,,,,,,,,
14,PT11M19.00S,2025-11-25T02:43:43.5Z,1,REGULAR,rebound,offensive,[],1630208,,,1610612756,0,0,2025-11-25T02:43:47Z,140000,False,,,0,,N. Richards REBOUND (Off:1 Def:0),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Left Center,,,13.0,1.0,0.0,1.0,,,,,,,,,,,,,,
15,PT11M18.00S,2025-11-25T02:43:45.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630208,6.258212877792378,45.83333333333333,1610612756,2,0,2025-11-25T02:46:43Z,150000,False,21.0,6.0,1,left,N. Richards putback Layup (2 PTS),[1630208],1610612756.0,PHX,putback,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,2.17,Made,,,,,,,,,,,,,2.0,,,,,
