actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
83,PT04M43.00S,2026-02-12T02:22:34.6Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642345,94.40999984741211,50.0,1610612756,18,23,2026-02-12T02:26:35Z,830000,False,0.0,0.0,1,right,O. Ighodaro tip Layup (2 PTS),[1642345],1610612756.0,PHX,tip,,,Ighodaro,O. Ighodaro,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
84,PT04M31.00S,2026-02-12T02:22:43.2Z,1,REGULAR,turnover,bad pass,[],1630598,,,1610612760,18,23,2026-02-12T02:27:56Z,840000,False,,,0,,A. Wiggins bad pass TURNOVER (1 TO),"[1630598, 1642345]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Left Center,,,,,,,,1.0,,,,,Ighodaro,1642345.0,,,,,,
85,PT04M31.00S,2026-02-12T02:22:43.2Z,1,REGULAR,steal,,[],1642345,,,1610612756,18,23,2026-02-12T02:22:44Z,850000,False,,,0,,O. Ighodaro STEAL (1 STL),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
86,PT04M29.00S,2026-02-12T02:22:45.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628415,91.67214191852825,48.77450980392157,1610612756,20,23,2026-02-12T02:22:56Z,860000,False,-6.0,26.0,1,right,D. Brooks running Layup (4 PTS) (J. Goodwin 1 AST),"[1628415, 1630692]",1610612756.0,PHX,running,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,2.65,Made,4.0,J. Goodwin,1630692.0,1.0,,,,,,,,,,,,,,
88,PT04M12.00S,2026-02-12T02:23:01.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641717,15.325229960578188,65.68627450980392,1610612760,20,23,2026-02-12T02:23:06Z,880000,False,-78.0,92.0,1,left,MISS C. Wallace 12' driving floating Shot,[1641717],1610612760.0,OKC,driving floating,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),8-16 Left,12.06,Missed,,,,,,,,,,,,,,,,,,
89,PT04M09.00S,2026-02-12T02:23:04.9Z,1,REGULAR,rebound,defensive,[],1628415,,,1610612756,20,23,2026-02-12T02:23:06Z,890000,False,,,0,,D. Brooks REBOUND (Off:0 Def:1),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,88.0,1.0,1.0,0.0,,,,,,,,
90,PT04M04.00S,2026-02-12T02:23:10.7Z,1,REGULAR,turnover,lost ball,[],1630692,,,1610612756,20,23,2026-02-12T02:23:14Z,900000,False,,,0,,J. Goodwin lost ball TURNOVER (1 TO),"[1630692, 1629026]",1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Mid-Range,16-24 Center,,,,,,,,1.0,,,,,Williams,1629026.0,,,,,,
91,PT04M04.00S,2026-02-12T02:23:10.7Z,1,REGULAR,steal,,[],1629026,,,1610612760,20,23,2026-02-12T02:24:56Z,910000,False,,,0,,K. Williams STEAL (1 STL),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
92,PT03M56.00S,2026-02-12T02:23:18.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629026,26.888961892247043,83.82352941176471,1610612760,20,26,2026-02-12T02:23:22Z,920000,False,-169.0,200.0,1,left,K. Williams 26' 3PT  (3 PTS) (C. Wallace 2 AST),"[1629026, 1641717]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Left Center,26.21,Made,3.0,C. Wallace,1641717.0,2.0,,,,,,,,,,,,,,
94,PT03M41.00S,2026-02-12T02:23:33.6Z,1,REGULAR,3pt,Jump Shot,[],1628415,71.04139290407359,78.92156862745098,1610612756,20,26,2026-02-12T02:23:38Z,940000,False,145.0,220.0,1,right,MISS D. Brooks 26' pullup 3PT,[1628415],1610612756.0,PHX,pullup,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,26.3,Missed,,,,,,,,,,,,,,,,,,
95,PT03M37.00S,2026-02-12T02:23:37.6Z,1,REGULAR,rebound,defensive,[],1630598,,,1610612760,20,26,2026-02-12T02:23:38Z,950000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,,,,,,,,,94.0,1.0,1.0,0.0,,,,,,,,
96,PT03M26.00S,2026-02-12T02:23:48.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,7.30946123521682,46.32352941176471,1610612760,20,28,2026-02-12T02:23:57Z,960000,False,18.0,16.0,1,left,L. Dort driving reverse Layup (7 PTS) (J. Williams 1 AST),"[1629652, 1631119]",1610612760.0,OKC,driving reverse,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,2.45,Made,7.0,J. Williams,1631119.0,1.0,,,,,,,,,,,,,,
98,PT03M26.00S,2026-02-12T02:24:00.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,20,28,2026-02-12T02:24:00Z,980000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M26.00S,2026-02-12T02:26:14.0Z,1,REGULAR,substitution,out,[],1628415,,,1610612756,20,28,2026-02-12T02:26:45Z,990000,False,,,0,,SUB out: D. Brooks,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M26.00S,2026-02-12T02:26:14.0Z,1,REGULAR,substitution,out,[],1630692,,,1610612756,20,28,2026-02-12T02:26:45Z,1000000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M26.00S,2026-02-12T02:26:14.0Z,1,REGULAR,substitution,out,[],1641717,,,1610612756,20,28,2026-02-12T02:26:45Z,1010000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M26.00S,2026-02-12T02:26:14.0Z,1,REGULAR,substitution,in,[],1631221,,,1610612756,20,28,2026-02-12T02:26:45Z,1020000,False,,,0,,SUB in: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M26.00S,2026-02-12T02:26:14.0Z,1,REGULAR,substitution,in,[],1629599,,,1610612756,20,28,2026-02-12T02:26:45Z,1030000,False,,,0,,SUB in: A. Coffey,[1629599],1610612756.0,PHX,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M26.00S,2026-02-12T02:26:14.0Z,1,REGULAR,substitution,in,[],1630198,,,1610612756,20,28,2026-02-12T02:26:45Z,1040000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M05.00S,2026-02-12T02:27:16.0Z,1,REGULAR,2pt,Jump Shot,[],1631123,76.16622864651774,46.568627450980394,1610612756,20,28,2026-02-12T02:27:20Z,1050000,False,-17.0,172.0,1,right,MISS J. Bouyea 17' step back Shot,[1631123],1610612756.0,PHX,step back,,,Bouyea,J. Bouyea,,,,,Mid-Range,16-24 Center,17.24,Missed,,,,,,,,,,,,,,,,,,
106,PT03M01.00S,2026-02-12T02:27:20.0Z,1,REGULAR,rebound,defensive,[],1630598,,,1610612760,20,28,2026-02-12T02:27:20Z,1060000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:2),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Center,,,,,,,,,105.0,2.0,2.0,0.0,,,,,,,,
107,PT02M52.00S,2026-02-12T02:27:32.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630198,8.09789750328515,58.82352941176471,1610612760,20,28,2026-02-12T02:31:25Z,1070000,False,-44.0,24.0,1,left,MISS I. Joe driving Layup - blocked,"[1630198, 1631123]",1610612760.0,OKC,driving,,,Joe,I. Joe,,,,,In The Paint (Non-RA),0-8 Center,5.0,Missed,,,,,,,,,,,,,,,,,Bouyea,1631123.0
108,PT02M52.00S,2026-02-12T02:27:32.1Z,1,REGULAR,block,,[],1631123,,,1610612760,20,28,2026-02-12T02:27:47Z,1080000,False,,,0,,J. Bouyea BLOCK (1 BLK),[1631123],1610612756.0,PHX,,,,Bouyea,J. Bouyea,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
109,PT02M52.00S,2026-02-12T02:27:32.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,20,28,2026-02-12T02:27:37Z,1090000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,107.0,,,,,,,,,,,
111,PT02M45.00S,2026-02-12T02:27:55.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629652,19.267411300919843,55.392156862745104,1610612760,20,30,2026-02-12T02:27:59Z,1110000,False,-27.0,129.0,1,left,L. Dort 13' pullup Jump Shot (9 PTS),[1629652],1610612760.0,OKC,pullup,,,Dort,L. Dort,,,,,In The Paint (Non-RA),8-16 Center,13.14,Made,9.0,,,,,,,,,,,,,,,,,
112,PT02M24.00S,2026-02-12T02:28:16.2Z,1,REGULAR,3pt,Jump Shot,[],1631221,65.25952693823915,56.61764705882353,1610612756,23,30,2026-02-12T02:28:20Z,1120000,False,33.0,274.0,1,right,C. Gillespie 27' 3PT  (3 PTS) (J. Bouyea 1 AST),"[1631221, 1631123]",1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Center,27.61,Made,3.0,J. Bouyea,1631123.0,1.0,,,,,,,,,,,,,,
114,PT02M09.00S,2026-02-12T02:28:31.4Z,1,REGULAR,2pt,Jump Shot,[],1630598,11.251642575558476,32.1078431372549,1610612760,23,32,2026-02-12T02:36:49Z,1140000,False,89.0,53.0,1,left,A. Wiggins 10' driving floating bank Jump Shot (4 PTS),[1630598],1610612760.0,OKC,driving floating bank,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Right,10.42,Made,4.0,,,,,,,,,,,,,,,,,
115,PT02M00.00S,2026-02-12T02:28:42.1Z,1,REGULAR,violation,kicked ball,[],1629652,,,1610612756,23,32,2026-02-12T02:28:48Z,1150000,False,,,0,,L. Dort kicked ball VIOLATION,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,202058.0,,,,,,,,,,,,,
116,PT02M00.00S,2026-02-12T02:28:46.5Z,1,REGULAR,substitution,out,[],1629652,,,1610612756,23,32,2026-02-12T02:28:51Z,1160000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M00.00S,2026-02-12T02:28:46.5Z,1,REGULAR,substitution,in,[],1631096,,,1610612756,23,32,2026-02-12T02:28:51Z,1170000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT01M54.00S,2026-02-12T02:29:07.7Z,1,REGULAR,3pt,Jump Shot,[],1631123,68.28186596583443,74.26470588235294,1610612756,23,32,2026-02-12T02:29:15Z,1180000,False,121.0,246.0,1,right,MISS J. Bouyea 27' 3PT,[1631123],1610612756.0,PHX,,,,Bouyea,J. Bouyea,,,,,Above the Break 3,24+ Right Center,27.4,Missed,,,,,,,,,,,,,,,,,,
119,PT01M48.00S,2026-02-12T02:29:14.8Z,1,REGULAR,rebound,offensive,[],1631221,,,1610612756,23,32,2026-02-12T02:29:14Z,1190000,False,,,0,,C. Gillespie REBOUND (Off:1 Def:0),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,118.0,1.0,0.0,1.0,,,,,,,,
120,PT01M41.00S,2026-02-12T02:29:21.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631221,83.65637319316689,65.19607843137256,1610612756,23,32,2026-02-12T02:29:25Z,1200000,False,76.0,101.0,1,right,MISS C. Gillespie 12' pullup Shot,[1631221],1610612756.0,PHX,pullup,,,Gillespie,C. Gillespie,,,,,In The Paint (Non-RA),8-16 Right,12.65,Missed,,,,,,,,,,,,,,,,,,
121,PT01M37.00S,2026-02-12T02:29:25.3Z,1,REGULAR,rebound,defensive,[],1631119,,,1610612760,23,32,2026-02-12T02:29:25Z,1210000,False,,,0,,J. Williams REBOUND (Off:0 Def:3),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,120.0,3.0,3.0,0.0,,,,,,,,
122,PT01M21.00S,2026-02-12T02:29:40.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629026,10.068988173455978,54.90196078431373,1610612760,23,32,2026-02-12T02:38:13Z,1220000,False,-25.0,42.0,1,left,MISS K. Williams driving Layup - blocked,"[1629026, 1642345]",1610612760.0,OKC,driving,,,Williams,K. Williams,,,,,In The Paint (Non-RA),0-8 Center,4.87,Missed,,,,,,,,,,,,,,,,,Ighodaro,1642345.0
123,PT01M21.00S,2026-02-12T02:29:40.5Z,1,REGULAR,block,,[],1642345,,,1610612760,23,32,2026-02-12T02:40:03Z,1230000,False,,,0,,O. Ighodaro BLOCK (1 BLK),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
124,PT01M19.00S,2026-02-12T02:29:42.5Z,1,REGULAR,rebound,offensive,[],1629026,,,1610612760,23,32,2026-02-12T02:29:44Z,1240000,False,,,0,,K. Williams REBOUND (Off:1 Def:0),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,122.0,1.0,0.0,1.0,,,,,,,,
125,PT01M18.00S,2026-02-12T02:29:44.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630598,3.630091984231275,95.09803921568627,1610612760,23,32,2026-02-12T02:29:49Z,1250000,False,-225.0,-18.0,1,left,MISS A. Wiggins 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Left Corner 3,24+ Left,22.62,Missed,,,,,,,,,,,,,,,,,,
126,PT01M16.00S,2026-02-12T02:29:46.8Z,1,REGULAR,rebound,defensive,[],1631123,,,1610612756,23,32,2026-02-12T02:29:49Z,1260000,False,,,0,,J. Bouyea REBOUND (Off:0 Def:1),[1631123],1610612756.0,PHX,,,,Bouyea,J. Bouyea,,,,,Left Corner 3,24+ Left,,,,,,,,,125.0,1.0,1.0,0.0,,,,,,,,
127,PT01M06.00S,2026-02-12T02:29:57.0Z,1,REGULAR,3pt,Jump Shot,[],1642346,90.75229960578186,4.411764705882353,1610612756,23,32,2026-02-12T02:30:02Z,1270000,False,-228.0,34.0,1,right,MISS R. Dunn 3PT,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Left Corner 3,24+ Left,23.05,Missed,,,,,,,,,,,,,,,,,,
128,PT01M04.00S,2026-02-12T02:29:59.0Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,23,32,2026-02-12T02:40:26Z,1280000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:2),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Left Corner 3,24+ Left,,,,,,,,,127.0,2.0,2.0,0.0,,,,,,,,
129,PT00M54.50S,2026-02-12T02:30:08.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629026,16.507884362680684,51.9607843137255,1610612760,23,32,2026-02-12T02:30:15Z,1290000,False,-10.0,103.0,1,left,MISS K. Williams 10' driving floating Shot,[1629026],1610612760.0,OKC,driving floating,,,Williams,K. Williams,,,,,In The Paint (Non-RA),8-16 Center,10.32,Missed,,,,,,,,,,,,,,,,,,
130,PT00M50.90S,2026-02-12T02:30:13.9Z,1,REGULAR,rebound,offensive,[],1629026,,,1610612760,23,32,2026-02-12T02:30:13Z,1300000,False,,,0,,K. Williams REBOUND (Off:2 Def:0),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,129.0,2.0,0.0,2.0,,,,,,,,
131,PT00M50.90S,2026-02-12T02:30:14.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629026,6.652431011826544,45.34313725490196,1610612760,23,34,2026-02-12T02:30:20Z,1310000,False,23.0,10.0,1,left,K. Williams putback Layup (5 PTS),[1629026],1610612760.0,OKC,putback,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,2.54,Made,5.0,,,,,,,,,,,,,,,,,
132,PT00M50.90S,2026-02-12T02:30:17.0Z,1,REGULAR,foul,personal,['1freethrow'],1642346,,,1610612760,23,34,2026-02-12T02:30:22Z,1320000,False,,,0,,R. Dunn shooting personal FOUL (1 PF) (Williams 1 FT),"[1642346, 1629026]",1610612756.0,PHX,shooting,,,Dunn,R. Dunn,,,,,Restricted Area,0-8 Center,,,,,,,202058.0,,,,,,,,1.0,0.0,Williams,1629026.0,,
134,PT00M50.90S,2026-02-12T02:30:26.8Z,1,REGULAR,substitution,out,[],1642346,,,1610612760,23,34,2026-02-12T02:31:22Z,1340000,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT00M50.90S,2026-02-12T02:30:26.8Z,1,REGULAR,substitution,in,[],1626220,,,1610612760,23,34,2026-02-12T02:31:22Z,1350000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT00M50.90S,2026-02-12T02:30:53.5Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1629026,,,1610612760,23,35,2026-02-12T02:30:53Z,1360000,False,,,0,,K. Williams Free Throw 1 of 1 (6 PTS),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
137,PT00M26.90S,2026-02-12T02:31:19.3Z,1,REGULAR,3pt,Jump Shot,[],1626220,55.79829172141918,21.323529411764707,1610612756,23,35,2026-02-12T02:41:49Z,1370000,False,-143.0,363.0,1,right,MISS R. O'Neale 39' pullup 3PT,[1626220],1610612756.0,PHX,pullup,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,39.03,Missed,,,,,,,,,,,,,,,,,,
138,PT00M23.80S,2026-02-12T02:31:22.4Z,1,REGULAR,rebound,offensive,[],1642345,,,1610612756,23,35,2026-02-12T02:31:23Z,1380000,False,,,0,,O. Ighodaro REBOUND (Off:2 Def:0),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Above the Break 3,24+ Left Center,,,,,,,,,137.0,2.0,0.0,2.0,,,,,,,,
139,PT00M17.30S,2026-02-12T02:31:28.7Z,1,REGULAR,foul,personal,['2freethrow'],1631096,,,1610612756,23,35,2026-02-12T02:42:51Z,1390000,False,,,0,,C. Holmgren shooting personal FOUL (1 PF) (Coffey 2 FT),"[1631096, 1629599]",1610612760.0,OKC,shooting,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,203592.0,,,,,,,,1.0,0.0,Coffey,1629599.0,,
141,PT00M17.30S,2026-02-12T02:31:56.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629599,,,1610612756,24,35,2026-02-12T02:42:37Z,1410000,False,,,0,,A. Coffey Free Throw 1 of 2 (1 PTS),[1629599],1610612756.0,PHX,,,,Coffey,A. Coffey,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
142,PT00M17.30S,2026-02-12T02:31:57.0Z,1,REGULAR,substitution,out,[],1631123,,,1610612756,24,35,2026-02-12T02:32:05Z,1420000,False,,,0,,SUB out: J. Bouyea,[1631123],1610612756.0,PHX,,,,Bouyea,J. Bouyea,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT00M17.30S,2026-02-12T02:31:57.0Z,1,REGULAR,substitution,out,[],1626220,,,1610612756,24,35,2026-02-12T02:32:05Z,1430000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT00M17.30S,2026-02-12T02:31:57.0Z,1,REGULAR,substitution,out,[],1629026,,,1610612756,24,35,2026-02-12T02:32:05Z,1440000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT00M17.30S,2026-02-12T02:31:57.0Z,1,REGULAR,substitution,in,[],1642346,,,1610612756,24,35,2026-02-12T02:32:05Z,1450000,False,,,0,,SUB in: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT00M17.30S,2026-02-12T02:31:57.0Z,1,REGULAR,substitution,in,[],1630692,,,1610612756,24,35,2026-02-12T02:32:05Z,1460000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT00M17.30S,2026-02-12T02:31:57.0Z,1,REGULAR,substitution,in,[],1631114,,,1610612756,24,35,2026-02-12T02:32:05Z,1470000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M17.30S,2026-02-12T02:31:56.5Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629599,,,1610612756,25,35,2026-02-12T02:42:37Z,1480000,False,,,0,,A. Coffey Free Throw 2 of 2 (2 PTS),[1629599],1610612756.0,PHX,,,,Coffey,A. Coffey,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
149,PT00M02.20S,2026-02-12T02:32:36.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,11.251642575558476,44.36274509803921,1610612760,25,37,2026-02-12T02:32:59Z,1490000,False,28.0,53.0,1,left,J. Williams 6' driving finger roll Layup (7 PTS),[1631114],1610612760.0,OKC,driving finger roll,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,6.03,Made,7.0,,,,,,,,,,,,,,,,,
150,PT00M02.20S,2026-02-12T02:32:43.4Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629599,,,1610612760,25,37,2026-02-12T02:32:49Z,1500000,False,,,0,,A. Coffey shooting personal FOUL (1 PF) (Williams 1 FT),"[1629599, 1631114]",1610612756.0,PHX,shooting,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202037.0,,,,,,,,1.0,0.0,Williams,1631114.0,,
152,PT00M02.20S,2026-02-12T02:32:54.5Z,1,REGULAR,substitution,out,[],1631119,,,1610612760,25,37,2026-02-12T02:32:59Z,1520000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT00M02.20S,2026-02-12T02:32:54.5Z,1,REGULAR,substitution,in,[],1629026,,,1610612760,25,37,2026-02-12T02:32:59Z,1530000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT00M02.20S,2026-02-12T02:33:18.5Z,1,REGULAR,freethrow,1 of 1,[],1631114,,,1610612760,25,37,2026-02-12T02:33:18Z,1540000,False,,,0,,MISS J. Williams Free Throw 1 of 1,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
155,PT00M02.20S,2026-02-12T02:33:18.5Z,1,REGULAR,rebound,defensive,[],1629599,,,1610612756,25,37,2026-02-12T02:33:24Z,1550000,False,,,0,,A. Coffey REBOUND (Off:0 Def:1),[1629599],1610612756.0,PHX,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,154.0,1.0,1.0,0.0,,,,,,,,
158,PT00M00.00S,2026-02-12T02:33:30.0Z,1,REGULAR,period,end,[],0,,,1610612756,25,37,2026-02-12T02:33:30Z,1580000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2026-02-12T02:35:30.4Z,2,REGULAR,substitution,out,['startperiod'],1631114,,,1610612756,25,37,2026-02-12T02:35:53Z,1590000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2026-02-12T02:35:30.4Z,2,REGULAR,substitution,out,['startperiod'],1630598,,,1610612756,25,37,2026-02-12T02:35:53Z,1600000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2026-02-12T02:35:30.4Z,2,REGULAR,substitution,out,['startperiod'],1629026,,,1610612756,25,37,2026-02-12T02:35:53Z,1610000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2026-02-12T02:35:30.4Z,2,REGULAR,substitution,in,['startperiod'],1628392,,,1610612756,25,37,2026-02-12T02:35:53Z,1620000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2026-02-12T02:35:30.4Z,2,REGULAR,substitution,in,['startperiod'],1627936,,,1610612756,25,37,2026-02-12T02:35:53Z,1630000,False,,,0,,SUB in: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2026-02-12T02:35:30.4Z,2,REGULAR,substitution,in,['startperiod'],1642272,,,1610612756,25,37,2026-02-12T02:35:53Z,1640000,False,,,0,,SUB in: J. McCain,[1642272],1610612760.0,OKC,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2026-02-12T02:36:02.6Z,2,REGULAR,period,start,[],0,,,1610612760,25,37,2026-02-12T02:36:02Z,1650000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
