actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
18,PT10M34.00S,2026-01-05T01:12:48.1Z,1,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,2,2,2026-01-05T01:12:48Z,180000,False,,,0,,MISS D. Booker Free Throw 1 of 2,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
19,PT10M34.00S,2026-01-05T01:12:48.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,2,2,2026-01-05T01:12:48Z,190000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,
20,PT10M34.00S,2026-01-05T01:13:02.6Z,1,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,3,2,2026-01-05T01:13:02Z,200000,False,,,0,,D. Booker Free Throw 2 of 2 (1 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
21,PT10M27.00S,2026-01-05T01:13:09.7Z,1,REGULAR,3pt,Jump Shot,[],1631096,70.51576872536137,22.794117647058822,1610612760,3,2,2026-01-05T01:13:14Z,210000,False,-136.0,225.0,1,right,MISS C. Holmgren 26' 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,26.27,Missed,,,,,,,,,,,,,,,,,,
22,PT10M24.00S,2026-01-05T01:13:12.7Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612756,3,2,2026-01-05T01:13:14Z,220000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:1),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,
27,PT10M09.00S,2026-01-05T01:13:44.7Z,1,REGULAR,turnover,bad pass,[],1628415,,,1610612756,3,2,2026-01-05T01:13:47Z,270000,False,,,0,,D. Brooks bad pass TURNOVER (1 TO),"[1628415, 1631096]",1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Holmgren,1631096.0,,,,,
28,PT10M09.00S,2026-01-05T01:13:44.7Z,1,REGULAR,steal,,[],1631096,,,1610612760,3,2,2026-01-05T01:13:46Z,280000,False,,,0,,C. Holmgren STEAL (1 STL),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
29,PT10M02.00S,2026-01-05T01:13:51.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629652,83.39356110381078,72.54901960784314,1610612760,3,4,2026-01-05T01:13:55Z,290000,False,113.0,104.0,1,right,L. Dort 15' Jump Shot (2 PTS) (C. Holmgren 1 AST),"[1629652, 1631096]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Mid-Range,8-16 Right,15.31,Made,,,,,2.0,,,,,,,,,C. Holmgren,1631096.0,1.0,,
31,PT09M46.00S,2026-01-05T01:14:07.4Z,1,REGULAR,3pt,Jump Shot,[],1631221,31.750985545335087,65.44117647058823,1610612756,3,4,2026-01-05T01:14:11Z,310000,False,-77.0,246.0,1,left,MISS C. Gillespie 25' step back 3PT,[1631221],1610612756.0,PHX,step back,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Center,25.78,Missed,,,,,,,,,,,,,,,,,,
32,PT09M43.00S,2026-01-05T01:14:10.4Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,3,4,2026-01-05T01:14:11Z,320000,False,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Center,,,31.0,1.0,1.0,0.0,,,,,,,,,,,,,,
33,PT09M33.00S,2026-01-05T01:14:20.6Z,1,REGULAR,turnover,bad pass,[],1628983,,,1610612760,3,4,2026-01-05T01:14:23Z,330000,False,,,0,,S. Gilgeous-Alexander bad pass TURNOVER (1 TO),"[1628983, 1631109]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1.0,Williams,1631109.0,,,,,
34,PT09M33.00S,2026-01-05T01:14:20.6Z,1,REGULAR,steal,,[],1631109,,,1610612756,3,4,2026-01-05T01:14:22Z,340000,False,,,0,,M. Williams STEAL (1 STL),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
35,PT09M25.00S,2026-01-05T01:14:28.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631221,3.892904073587385,94.6078431372549,1610612756,3,4,2026-01-05T01:14:33Z,350000,False,-223.0,-16.0,1,left,MISS C. Gillespie 3PT,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Left Corner 3,24+ Left,22.36,Missed,,,,,,,,,,,,,,,,,,
36,PT09M22.00S,2026-01-05T01:14:31.5Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,3,4,2026-01-05T01:14:33Z,360000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:2),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Left Corner 3,24+ Left,,,35.0,2.0,2.0,0.0,,,,,,,,,,,,,,
37,PT09M18.00S,2026-01-05T01:14:35.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641717,75.50919842312747,13.23529411764706,1610612760,3,4,2026-01-05T01:14:39Z,370000,False,-184.0,178.0,1,right,MISS C. Wallace 25' running 3PT,[1641717],1610612760.0,OKC,running,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Left Center,25.57,Missed,,,,,,,,,,,,,,,,,,
38,PT09M14.00S,2026-01-05T01:14:39.0Z,1,REGULAR,rebound,defensive,[],1628415,,,1610612756,3,4,2026-01-05T01:14:39Z,380000,False,,,0,,D. Brooks REBOUND (Off:0 Def:1),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,37.0,1.0,1.0,0.0,,,,,,,,,,,,,,
39,PT09M05.00S,2026-01-05T01:14:49.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,12.959921156373195,37.99019607843137,1610612756,5,4,2026-01-05T01:15:01Z,390000,False,60.0,69.0,1,left,D. Brooks 9' driving floating Jump Shot (2 PTS),[1628415],1610612756.0,PHX,driving floating,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Right,9.17,Made,,,,,2.0,,,,,,,,,,,,,
40,PT08M53.00S,2026-01-05T01:15:00.0Z,1,REGULAR,2pt,Jump Shot,[],1631114,87.59855453350855,75.98039215686273,1610612760,5,6,2026-01-05T01:16:10Z,400000,False,130.0,64.0,1,right,J. Williams 14' turnaround fadeaway Jump Shot (2 PTS),[1631114],1610612760.0,OKC,turnaround fadeaway,,,Williams,J. Williams,,,,,Mid-Range,8-16 Right,14.49,Made,,,,,2.0,,,,,,,,,,,,,
41,PT08M37.00S,2026-01-05T01:15:15.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,16.63929040735874,36.27450980392157,1610612756,5,6,2026-01-05T01:15:20Z,410000,False,69.0,104.0,1,left,MISS D. Booker 12' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Right,12.45,Missed,,,,,,,,,,,,,,,,,,
42,PT08M33.00S,2026-01-05T01:15:19.9Z,1,REGULAR,rebound,defensive,[],1631114,,,1610612760,5,6,2026-01-05T01:15:20Z,420000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Right,,,41.0,1.0,1.0,0.0,,,,,,,,,,,,,,
43,PT08M30.00S,2026-01-05T01:15:23.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631114,93.38042049934296,46.568627450980394,1610612760,5,8,2026-01-05T01:15:27Z,430000,False,-17.0,10.0,1,right,J. Williams running Layup (4 PTS),[1631114],1610612760.0,OKC,running,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,1.97,Made,,,,,4.0,,,,,,,,,,,,,
44,PT08M07.00S,2026-01-05T01:15:46.3Z,1,REGULAR,3pt,Jump Shot,[],1631221,32.802233902759525,56.372549019607845,1610612756,5,8,2026-01-05T01:15:50Z,440000,False,-32.0,256.0,1,left,MISS C. Gillespie 25' 3PT,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Center,25.78,Missed,,,,,,,,,,,,,,,,,,
45,PT08M03.00S,2026-01-05T01:15:50.3Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,5,8,2026-01-05T01:15:50Z,450000,False,,,0,,L. Dort REBOUND (Off:0 Def:2),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Center,,,44.0,2.0,2.0,0.0,,,,,,,,,,,,,,
46,PT07M57.00S,2026-01-05T01:16:00.8Z,1,REGULAR,foul,technical,['1freethrow'],1631109,,,1610612760,5,8,2026-01-05T01:16:10Z,460000,False,,,0,,M. Williams defensive-3-second technical FOUL (1 Tech),[1631109],1610612756.0,PHX,defensive-3-second,,,Williams,M. Williams,,,,,,,,,,,,,,202037.0,0.0,1.0,,,,,,,,,,
47,PT07M57.00S,2026-01-05T01:16:15.4Z,1,REGULAR,freethrow,1 of 1,[],1628983,,,1610612760,5,9,2026-01-05T01:16:15Z,470000,False,,,0,,S. Gilgeous-Alexander technical Free Throw 1 of 1 (3 PTS),[1628983],1610612760.0,OKC,technical,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
48,PT07M57.00S,2026-01-05T01:16:18.2Z,1,REGULAR,substitution,out,[],1631221,,,1610612760,5,9,2026-01-05T01:16:23Z,480000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M57.00S,2026-01-05T01:16:18.2Z,1,REGULAR,substitution,in,[],1630692,,,1610612760,5,9,2026-01-05T01:16:23Z,490000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M51.00S,2026-01-05T01:16:42.2Z,1,REGULAR,3pt,Jump Shot,[],1629652,68.9388961892247,73.0392156862745,1610612760,5,9,2026-01-05T01:16:46Z,500000,False,115.0,239.0,1,right,MISS L. Dort 26' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,26.58,Missed,,,,,,,,,,,,,,,,,,
51,PT07M48.00S,2026-01-05T01:16:45.2Z,1,REGULAR,rebound,defensive,[],1628415,,,1610612756,5,9,2026-01-05T01:16:46Z,510000,False,,,0,,D. Brooks REBOUND (Off:0 Def:2),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,50.0,2.0,2.0,0.0,,,,,,,,,,,,,,
52,PT07M43.00S,2026-01-05T01:16:52.8Z,1,REGULAR,foul,personal,['2freethrow'],1631114,,,1610612756,5,9,2026-01-05T01:17:02Z,520000,False,,,0,,J. Williams shooting personal FOUL (1 PF) (Brooks 2 FT),"[1631114, 1628415]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,203593.0,1.0,0.0,Brooks,1628415.0,,,,,,,,
54,PT07M43.00S,2026-01-05T01:17:16.2Z,1,REGULAR,freethrow,1 of 2,[],1628415,,,1610612756,6,9,2026-01-05T01:17:16Z,540000,False,,,0,,D. Brooks Free Throw 1 of 2 (3 PTS),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
55,PT07M43.00S,2026-01-05T01:17:33.5Z,1,REGULAR,freethrow,2 of 2,[],1628415,,,1610612756,7,9,2026-01-05T01:17:33Z,550000,False,,,0,,D. Brooks Free Throw 2 of 2 (4 PTS),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
56,PT07M27.00S,2026-01-05T01:17:51.2Z,1,REGULAR,3pt,Jump Shot,[],1629652,68.41327201051249,27.205882352941174,1610612760,7,12,2026-01-05T01:17:54Z,560000,False,-114.0,244.0,1,right,L. Dort 26' 3PT  (5 PTS) (J. Williams 1 AST),"[1629652, 1631114]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,26.97,Made,,,,,5.0,,,,,,,,,J. Williams,1631114.0,1.0,,
58,PT07M10.00S,2026-01-05T01:18:07.6Z,1,REGULAR,3pt,Jump Shot,[],1630692,7.046649145860711,94.85294117647058,1610612756,7,12,2026-01-05T01:18:11Z,580000,False,-224.0,14.0,1,left,MISS J. Goodwin 3PT,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Left Corner 3,24+ Left,22.47,Missed,,,,,,,,,,,,,,,,,,
59,PT07M07.00S,2026-01-05T01:18:10.6Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,7,12,2026-01-05T01:18:11Z,590000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:3),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Left Corner 3,24+ Left,,,58.0,3.0,3.0,0.0,,,,,,,,,,,,,,
60,PT06M56.00S,2026-01-05T01:18:22.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,82.47371879106439,47.549019607843135,1610612760,7,14,2026-01-05T01:18:27Z,600000,False,-12.0,112.0,1,right,S. Gilgeous-Alexander 11' step back Jump Shot (5 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,11.29,Made,,,,,5.0,,,,,,,,,,,,,
61,PT06M54.00S,2026-01-05T01:18:32.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,7,14,2026-01-05T01:18:32Z,610000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M32.00S,2026-01-05T01:21:45.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,14.931011826544022,41.66666666666667,1610612756,7,14,2026-01-05T01:21:49Z,620000,False,42.0,88.0,1,left,MISS D. Brooks 9' turnaround fadeaway Shot,[1628415],1610612756.0,PHX,turnaround fadeaway,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,9.73,Missed,,,,,,,,,,,,,,,,,,
63,PT06M28.00S,2026-01-05T01:21:49.2Z,1,REGULAR,rebound,offensive,[],1631109,,,1610612756,7,14,2026-01-05T01:21:49Z,630000,False,,,0,,M. Williams REBOUND (Off:1 Def:0),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,62.0,1.0,0.0,1.0,,,,,,,,,,,,,,
64,PT06M28.00S,2026-01-05T01:21:49.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631109,5.590000152587891,50.0,1610612756,9,14,2026-01-05T01:21:49Z,640000,False,0.0,0.0,1,left,M. Williams tip Layup (2 PTS),[1631109],1610612756.0,PHX,tip,,,Williams,M. Williams,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,2.0,,,,,,,,,,,,,
65,PT06M13.00S,2026-01-05T01:22:03.9Z,1,REGULAR,3pt,Jump Shot,[],1629652,87.46714848883047,2.696078431372549,1610612760,9,17,2026-01-05T01:22:08Z,650000,False,-237.0,65.0,1,right,L. Dort 24' 3PT  (8 PTS) (J. Williams 2 AST),"[1629652, 1631114]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Left Corner 3,24+ Left,24.53,Made,,,,,8.0,,,,,,,,,J. Williams,1631114.0,2.0,,
67,PT05M57.00S,2026-01-05T01:22:22.5Z,1,REGULAR,turnover,out-of-bounds,[],1628415,,,1610612756,9,17,2026-01-05T01:22:27Z,670000,False,,,0,,D. Brooks step out-of-bounds TURNOVER (2 TO),[1628415],1610612756.0,PHX,step,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Right,,,,,,,,203591.0,,,,,2.0,,,,,,,
68,PT05M57.00S,2026-01-05T01:22:27.3Z,1,REGULAR,substitution,out,[],1641717,,,1610612760,9,17,2026-01-05T01:22:33Z,680000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M57.00S,2026-01-05T01:22:27.3Z,1,REGULAR,substitution,in,[],1627936,,,1610612760,9,17,2026-01-05T01:22:33Z,690000,False,,,0,,SUB in: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M44.00S,2026-01-05T01:22:48.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631096,81.68528252299606,41.42156862745098,1610612760,9,19,2026-01-05T01:22:53Z,700000,False,-43.0,120.0,1,right,C. Holmgren 12' turnaround fadeaway Jump Shot (2 PTS) (S. Gilgeous-Alexander 1 AST),"[1631096, 1628983]",1610612760.0,OKC,turnaround fadeaway,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Center,12.72,Made,,,,,2.0,,,,,,,,,S. Gilgeous-Alexander,1628983.0,1.0,,
72,PT05M25.00S,2026-01-05T01:23:07.7Z,1,REGULAR,3pt,Jump Shot,[],1626220,23.47240473061761,87.5,1610612756,9,19,2026-01-05T01:23:11Z,720000,False,-188.0,168.0,1,left,MISS R. O'Neale 25' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,25.18,Missed,,,,,,,,,,,,,,,,,,
73,PT05M23.00S,2026-01-05T01:23:09.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612760,9,19,2026-01-05T01:23:11Z,730000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Left Center,,,72.0,,,,,,,,,,,,,,,,,
75,PT05M07.00S,2026-01-05T01:23:34.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,81.553876478318,50.98039215686274,1610612760,9,19,2026-01-05T01:23:38Z,750000,False,5.0,121.0,1,right,MISS S. Gilgeous-Alexander 12' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,12.1,Missed,,,,,,,,,,,,,,,,,,
76,PT05M04.00S,2026-01-05T01:23:37.8Z,1,REGULAR,rebound,defensive,[],1631109,,,1610612756,9,19,2026-01-05T01:23:38Z,760000,False,,,0,,M. Williams REBOUND (Off:1 Def:1),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,75.0,2.0,1.0,1.0,,,,,,,,,,,,,,
77,PT04M57.00S,2026-01-05T01:23:45.1Z,1,REGULAR,3pt,Jump Shot,[],1630692,26.49474375821288,13.725490196078432,1610612756,9,19,2026-01-05T01:23:50Z,770000,False,181.0,197.0,1,left,MISS J. Goodwin 26' 3PT,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Right Center,26.75,Missed,,,,,,,,,,,,,,,,,,
78,PT04M55.00S,2026-01-05T01:23:47.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612760,9,19,2026-01-05T01:23:50Z,780000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Right Center,,,77.0,,,,,,,,,,,,,,,,,
80,PT04M55.00S,2026-01-05T01:23:50.2Z,1,REGULAR,substitution,out,[],1628415,,,1610612760,9,19,2026-01-05T01:24:07Z,800000,False,,,0,,SUB out: D. Brooks,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M55.00S,2026-01-05T01:23:50.2Z,1,REGULAR,substitution,out,[],1631109,,,1610612760,9,19,2026-01-05T01:24:07Z,810000,False,,,0,,SUB out: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M55.00S,2026-01-05T01:23:50.2Z,1,REGULAR,substitution,out,[],1631114,,,1610612760,9,19,2026-01-05T01:24:07Z,820000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M55.00S,2026-01-05T01:23:50.2Z,1,REGULAR,substitution,in,[],1642345,,,1610612760,9,19,2026-01-05T01:24:07Z,830000,False,,,0,,SUB in: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M55.00S,2026-01-05T01:23:50.2Z,1,REGULAR,substitution,in,[],1642346,,,1610612760,9,19,2026-01-05T01:24:07Z,840000,False,,,0,,SUB in: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M55.00S,2026-01-05T01:23:50.2Z,1,REGULAR,substitution,in,[],1642349,,,1610612760,9,19,2026-01-05T01:24:07Z,850000,False,,,0,,SUB in: A. Mitchell,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
