actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
19,PT10M22.00S,2025-10-30T02:12:36.4Z,1,REGULAR,rebound,defensive,[],203484,,,1610612763,6,2,2025-10-30T02:12:37Z,190000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:1),[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,,,,,,,,,18.0,1.0,1.0,0.0,,,,,,,,
20,PT10M13.00S,2025-10-30T02:12:45.0Z,1,REGULAR,3pt,Jump Shot,[],1628991,30.17411300919842,28.431372549019606,1610612763,6,5,2025-10-30T02:12:50Z,200000,False,108.0,231.0,1,left,J. Jackson Jr. 25' 3PT  (3 PTS) (K. Caldwell-Pope 2 AST),"[1628991, 203484]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,25.5,Made,3.0,K. Caldwell-Pope,203484.0,2.0,,,,,,,,,,,,,,
21,PT09M58.00S,2025-10-30T02:13:00.0Z,1,REGULAR,3pt,Jump Shot,[],1628960,61.97437582128777,65.93137254901961,1610612756,9,5,2025-10-30T02:13:11Z,210000,False,80.0,305.0,1,right,G. Allen 31' 3PT pullup (5 PTS),[1628960],1610612756.0,PHX,pullup,,,Allen,G. Allen,,,,,Above the Break 3,24+ Center,31.51,Made,5.0,,,,,,,,,,,,,,,,,
22,PT09M43.00S,2025-10-30T02:13:17.9Z,1,REGULAR,foul,offensive,[],1628991,,,1610612763,9,5,2025-10-30T02:13:31Z,220000,False,,,0,,J. Jackson Jr. offensive FOUL (1 PF),"[1628991, 1626220]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,101284.0,,,,,,1.0,0.0,O'Neale,1626220.0,,,,
24,PT09M43.00S,2025-10-30T02:13:17.9Z,1,REGULAR,turnover,offensive foul,[],1628991,,,1610612763,9,5,2025-10-30T02:13:17Z,240000,False,,,0,,J. Jackson Jr. offensive foul TURNOVER (1 TO),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,101284.0,1.0,,,,,,,,,,,,
25,PT09M31.00S,2025-10-30T02:13:45.7Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1626164,74.98357424441524,37.745098039215684,1610612756,9,5,2025-10-30T02:13:52Z,250000,False,-61.0,183.0,1,right,MISS D. Booker 19' step back Shot,[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,Mid-Range,16-24 Left Center,19.27,Missed,,,,,,,,,,,,,,,,,,
26,PT09M29.00S,2025-10-30T02:13:47.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612763,9,5,2025-10-30T02:13:52Z,260000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,25.0,,,,,,,,,,,
27,PT09M29.00S,2025-10-30T02:13:51.4Z,1,REGULAR,foul,personal,[],1631109,,,1610612763,9,5,2025-10-30T02:14:00Z,270000,False,,,0,,M. Williams loose ball personal FOUL (1 PF),"[1631109, 1629111]",1610612756.0,PHX,loose ball,,,Williams,M. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,200833.0,,,,,,1.0,0.0,Landale,1629111.0,,,,
29,PT09M17.00S,2025-10-30T02:14:09.7Z,1,REGULAR,2pt,Jump Shot,[],203484,22.683968462549277,63.725490196078425,1610612763,9,5,2025-10-30T02:14:17Z,290000,False,-69.0,161.0,1,left,MISS K. Caldwell-Pope 17' pullup Shot,[203484],1610612763.0,MEM,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Left Center,17.47,Missed,,,,,,,,,,,,,,,,,,
30,PT09M13.00S,2025-10-30T02:14:14.1Z,1,REGULAR,rebound,offensive,[],1642377,,,1610612763,9,5,2025-10-30T02:14:14Z,300000,False,,,0,,J. Wells REBOUND (Off:1 Def:0),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Mid-Range,16-24 Left Center,,,,,,,,,29.0,1.0,0.0,1.0,,,,,,,,
31,PT09M12.00S,2025-10-30T02:14:15.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629630,31.225361366622867,22.058823529411764,1610612763,9,5,2025-10-30T02:14:20Z,310000,False,140.0,241.0,1,left,MISS J. Morant 27' 3PT,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Right Center,27.86,Missed,,,,,,,,,,,,,,,,,,
32,PT09M12.00S,2025-10-30T02:14:15.5Z,1,REGULAR,rebound,offensive,[],1629111,,,1610612763,9,5,2025-10-30T02:14:20Z,320000,False,,,0,,J. Landale REBOUND (Off:1 Def:0),[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Right Center,,,,,,,,,31.0,1.0,0.0,1.0,,,,,,,,
33,PT09M08.00S,2025-10-30T02:14:19.1Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629111,11.038107752956634,52.71905637254902,1610612763,9,7,2025-10-30T02:16:01Z,330000,False,-14.0,51.0,1,left,J. Landale driving Hook (4 PTS),[1629111],1610612763.0,MEM,driving,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,5.31,Made,4.0,,,,,,,,,,,,,,,,,
35,PT08M57.00S,2025-10-30T02:14:29.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,80.89684625492772,38.72549019607843,1610612756,9,7,2025-10-30T02:26:35Z,340000,False,-56.0,127.0,1,right,MISS D. Booker 13' turnaround Shot,[1626164],1610612756.0,PHX,turnaround,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,13.91,Missed,,,,,,,,,,,,,,,,,,
36,PT08M55.00S,2025-10-30T02:14:31.7Z,1,REGULAR,rebound,defensive,[],1629111,,,1610612763,9,7,2025-10-30T02:14:34Z,350000,False,,,0,,J. Landale REBOUND (Off:1 Def:1),[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,35.0,2.0,1.0,1.0,,,,,,,,
37,PT08M50.00S,2025-10-30T02:14:37.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642377,21.50131406044678,91.66666666666666,1610612763,9,7,2025-10-30T02:14:43Z,360000,False,-208.0,150.0,1,left,MISS J. Wells 25' running 3PT,[1642377],1610612763.0,MEM,running,,,Wells,J. Wells,,,,,Above the Break 3,24+ Left Center,25.65,Missed,,,,,,,,,,,,,,,,,,
38,PT08M46.00S,2025-10-30T02:14:41.8Z,1,REGULAR,rebound,offensive,[],1629630,,,1610612763,9,7,2025-10-30T02:14:41Z,370000,False,,,0,,J. Morant REBOUND (Off:1 Def:0),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Left Center,,,,,,,,,37.0,1.0,0.0,1.0,,,,,,,,
39,PT08M44.00S,2025-10-30T02:14:42.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629630,6.915243101182654,52.69607843137255,1610612763,9,7,2025-10-30T02:14:47Z,380000,False,-13.0,13.0,1,left,MISS J. Morant putback Layup - blocked,"[1629630, 1642346]",1610612763.0,MEM,putback,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,1.84,Missed,,,,,,,,,,,,,,,Dunn,1642346.0,,
40,PT08M44.00S,2025-10-30T02:14:42.5Z,1,REGULAR,block,,[],1642346,,,1610612763,9,7,2025-10-30T02:14:46Z,390000,False,,,0,,R. Dunn BLOCK (1 BLK),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
41,PT08M44.00S,2025-10-30T02:14:42.5Z,1,REGULAR,rebound,defensive,[],1642346,,,1610612756,9,7,2025-10-30T02:14:47Z,400000,False,,,0,,R. Dunn REBOUND (Off:0 Def:2),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Restricted Area,0-8 Center,,,,,,,,,39.0,2.0,2.0,0.0,,,,,,,,
42,PT08M38.00S,2025-10-30T02:14:48.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626220,71.04139290407359,85.04901960784314,1610612756,9,7,2025-10-30T02:17:48Z,410000,False,175.0,220.0,1,right,MISS R. O'Neale 28' running 3PT,[1626220],1610612756.0,PHX,running,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,28.1,Missed,,,,,,,,,,,,,,,,,,
43,PT08M36.00S,2025-10-30T02:14:53.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612763,9,7,2025-10-30T02:14:53Z,420000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,42.0,,,,,,,,,,,
44,PT08M36.00S,2025-10-30T02:14:54.2Z,1,REGULAR,foul,personal,[],1628960,,,1610612763,9,7,2025-10-30T02:15:59Z,430000,False,,,0,,G. Allen loose ball personal FOUL (1 PF),"[1628960, 203484]",1610612756.0,PHX,loose ball,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,101284.0,,,,,,1.0,0.0,Caldwell-Pope,203484.0,,,,
46,PT08M36.00S,2025-10-30T02:15:02.6Z,1,REGULAR,substitution,out,[],203484,,,1610612763,9,7,2025-10-30T02:15:12Z,450000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT08M36.00S,2025-10-30T02:15:02.6Z,1,REGULAR,substitution,out,[],1628991,,,1610612763,9,7,2025-10-30T02:15:12Z,460000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT08M36.00S,2025-10-30T02:15:02.6Z,1,REGULAR,substitution,in,[],1642907,,,1610612763,9,7,2025-10-30T02:15:12Z,470000,False,,,0,,SUB in: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT08M36.00S,2025-10-30T02:15:02.6Z,1,REGULAR,substitution,in,[],1630583,,,1610612763,9,7,2025-10-30T02:15:12Z,480000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT08M21.00S,2025-10-30T02:15:26.0Z,1,REGULAR,3pt,Jump Shot,[],1642907,29.911300919842315,31.862745098039213,1610612763,9,10,2025-10-30T02:15:31Z,500000,False,91.0,229.0,1,left,C. Coward 24' 3PT pullup (3 PTS) (J. Landale 1 AST),"[1642907, 1629111]",1610612763.0,MEM,pullup,,,Coward,C. Coward,,,,,Above the Break 3,24+ Right Center,24.6,Made,3.0,J. Landale,1629111.0,1.0,,,,,,,,,,,,,,
53,PT07M57.00S,2025-10-30T02:15:50.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631109,93.38042049934296,45.34313725490196,1610612756,11,10,2025-10-30T02:19:07Z,520000,False,-23.0,10.0,1,right,M. Williams DUNK (4 PTS) (R. O'Neale 2 AST),"[1631109, 1626220]",1610612756.0,PHX,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,2.52,Made,4.0,R. O'Neale,1626220.0,2.0,,,,,,,,,,,,,,
55,PT07M49.00S,2025-10-30T02:15:58.2Z,1,REGULAR,3pt,Jump Shot,[],1629630,30.17411300919842,28.186274509803923,1610612763,11,13,2025-10-30T02:19:25Z,540000,False,109.0,231.0,1,left,J. Morant 25' 3PT pullup (3 PTS),[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,Above the Break 3,24+ Right Center,25.56,Made,3.0,,,,,,,,,,,,,,,,,
56,PT07M28.00S,2025-10-30T02:16:21.0Z,1,REGULAR,turnover,out-of-bounds,[],1628960,,,1610612756,11,13,2025-10-30T02:16:35Z,550000,False,,,0,,G. Allen step out-of-bounds TURNOVER (1 TO),[1628960],1610612756.0,PHX,step,,,Allen,G. Allen,,,,,Right Corner 3,24+ Right,,,,,,,200833.0,1.0,,,,,,,,,,,,
57,PT07M16.00S,2025-10-30T02:16:42.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642907,6.1268068331143235,43.38235294117647,1610612763,11,15,2025-10-30T02:16:48Z,560000,False,33.0,5.0,1,left,C. Coward driving Layup (5 PTS),[1642907],1610612763.0,MEM,driving,,,Coward,C. Coward,,,,,Restricted Area,0-8 Center,3.35,Made,5.0,,,,,,,,,,,,,,,,,
59,PT07M15.00S,2025-10-30T02:16:49.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,11,15,2025-10-30T02:16:49Z,580000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M58.00S,2025-10-30T02:19:56.0Z,1,REGULAR,3pt,Jump Shot,[],1626220,74.32654402102497,89.2156862745098,1610612756,11,15,2025-10-30T02:20:01Z,590000,False,196.0,189.0,1,right,MISS R. O'Neale 27' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,27.22,Missed,,,,,,,,,,,,,,,,,,
61,PT06M55.00S,2025-10-30T02:19:59.0Z,1,REGULAR,rebound,defensive,[],1630583,,,1610612763,11,15,2025-10-30T02:20:01Z,600000,False,,,0,,S. Aldama REBOUND (Off:0 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,,,,,,,,,60.0,1.0,1.0,0.0,,,,,,,,
62,PT06M44.00S,2025-10-30T02:20:11.0Z,1,REGULAR,3pt,Jump Shot,[],1629111,32.40801576872536,41.17647058823529,1610612763,11,15,2025-10-30T02:20:18Z,610000,False,44.0,252.0,1,left,MISS J. Landale 25' 3PT,[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Center,25.59,Missed,,,,,,,,,,,,,,,,,,
63,PT06M42.00S,2025-10-30T02:20:13.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612756,11,15,2025-10-30T02:20:18Z,620000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,62.0,,,,,,,,,,,
64,PT06M42.00S,2025-10-30T02:20:15.6Z,1,REGULAR,foul,personal,[],1642907,,,1610612756,11,15,2025-10-30T02:20:30Z,630000,False,,,0,,C. Coward loose ball personal FOUL (1 PF),"[1642907, 1628960]",1610612763.0,MEM,loose ball,,,Coward,C. Coward,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,200833.0,,,,,,1.0,0.0,Allen,1628960.0,,,,
66,PT06M42.00S,2025-10-30T02:20:21.1Z,1,REGULAR,substitution,out,[],1642377,,,1610612756,11,15,2025-10-30T02:20:27Z,650000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M42.00S,2025-10-30T02:20:21.1Z,1,REGULAR,substitution,out,[],1629111,,,1610612756,11,15,2025-10-30T02:20:27Z,660000,False,,,0,,SUB out: J. Landale,[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M42.00S,2025-10-30T02:20:21.1Z,1,REGULAR,substitution,in,[],1629723,,,1610612756,11,15,2025-10-30T02:20:27Z,670000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M42.00S,2025-10-30T02:20:21.1Z,1,REGULAR,substitution,in,[],1642914,,,1610612756,11,15,2025-10-30T02:20:27Z,680000,False,,,0,,SUB in: J. Small,[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M42.00S,2025-10-30T02:20:31.0Z,1,REGULAR,substitution,out,[],1629630,,,1610612756,11,15,2025-10-30T02:20:38Z,690000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M42.00S,2025-10-30T02:20:31.0Z,1,REGULAR,substitution,in,[],1628991,,,1610612756,11,15,2025-10-30T02:20:38Z,700000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M32.00S,2025-10-30T02:20:41.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631109,89.04402102496715,56.127450980392155,1610612756,13,15,2025-10-30T02:20:45Z,710000,False,31.0,50.0,1,right,M. Williams Jump Shot (6 PTS) (G. Allen 1 AST),"[1631109, 1628960]",1610612756.0,PHX,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,5.9,Made,6.0,G. Allen,1628960.0,1.0,,,,,,,,,,,,,,
74,PT06M11.00S,2025-10-30T02:21:00.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,7.835085413929041,40.931372549019606,1610612763,13,15,2025-10-30T02:21:55Z,730000,False,45.0,21.0,1,left,MISS J. Jackson Jr. driving Layup - blocked,"[1628991, 1631109]",1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.0,Missed,,,,,,,,,,,,,,,Williams,1631109.0,,
75,PT06M11.00S,2025-10-30T02:21:00.9Z,1,REGULAR,block,,[],1631109,,,1610612763,13,15,2025-10-30T02:21:03Z,740000,False,,,0,,M. Williams BLOCK (1 BLK),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
76,PT06M09.00S,2025-10-30T02:21:02.9Z,1,REGULAR,rebound,defensive,[],1631109,,,1610612756,13,15,2025-10-30T02:21:04Z,750000,False,,,0,,M. Williams REBOUND (Off:0 Def:1),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,74.0,1.0,1.0,0.0,,,,,,,,
77,PT06M07.00S,2025-10-30T02:21:06.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626164,69.72733245729303,76.47058823529412,1610612756,16,15,2025-10-30T02:22:41Z,760000,False,132.0,232.0,1,right,D. Booker 26' 3PT running (3 PTS) (G. Allen 2 AST),"[1626164, 1628960]",1610612756.0,PHX,running,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,26.72,Made,3.0,G. Allen,1628960.0,2.0,,,,,,,,,,,,,,
79,PT05M55.00S,2025-10-30T02:21:17.7Z,1,REGULAR,3pt,Jump Shot,[],1628991,29.911300919842315,22.794117647058822,1610612763,16,15,2025-10-30T02:21:23Z,780000,False,136.0,229.0,1,left,MISS J. Jackson Jr. 26' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,26.61,Missed,,,,,,,,,,,,,,,,,,
80,PT05M50.00S,2025-10-30T02:21:22.7Z,1,REGULAR,rebound,defensive,[],1642346,,,1610612756,16,15,2025-10-30T02:21:23Z,790000,False,,,0,,R. Dunn REBOUND (Off:0 Def:3),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Above the Break 3,24+ Right Center,,,,,,,,,79.0,3.0,3.0,0.0,,,,,,,,
81,PT05M43.00S,2025-10-30T02:21:29.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642346,87.86136662286465,42.8921568627451,1610612756,16,15,2025-10-30T02:21:32Z,800000,False,-36.0,62.0,1,right,MISS R. Dunn 7' driving floating Shot,[1642346],1610612756.0,PHX,driving floating,,,Dunn,R. Dunn,,,,,In The Paint (Non-RA),0-8 Center,7.11,Missed,,,,,,,,,,,,,,,,,,
82,PT05M41.00S,2025-10-30T02:21:31.7Z,1,REGULAR,rebound,defensive,[],1630583,,,1610612763,16,15,2025-10-30T02:21:32Z,810000,False,,,0,,S. Aldama REBOUND (Off:0 Def:2),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,81.0,2.0,2.0,0.0,,,,,,,,
83,PT05M26.00S,2025-10-30T02:21:46.4Z,1,REGULAR,3pt,Jump Shot,[],1628991,26.888961892247043,16.666666666666664,1610612763,16,15,2025-10-30T02:21:51Z,820000,False,167.0,200.0,1,left,MISS J. Jackson Jr. 26' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,26.06,Missed,,,,,,,,,,,,,,,,,,
84,PT05M26.00S,2025-10-30T02:21:49.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612756,16,15,2025-10-30T02:21:49Z,830000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,83.0,,,,,,,,,,,
86,PT05M26.00S,2025-10-30T02:21:52.0Z,1,REGULAR,substitution,out,[],1628960,,,1610612756,16,15,2025-10-30T02:21:57Z,850000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
