actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-12-19T02:10:42.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-12-19T02:10:42Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2025-12-19T02:10:44.4Z,1,REGULAR,jumpball,recovered,[],1628415,,,1610612756,0,0,2025-12-19T02:10:44Z,40000,False,,,0,,Jump Ball M. Williams vs. Q. Post: Tip to D. Brooks,"[1628415, 1631109, 1642366]",1610612756.0,PHX,startperiod,D. Brooks,1628415.0,Brooks,D. Brooks,Williams,1631109.0,Post,1642366.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M35.00S,2025-12-19T02:11:05.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,19.530223390275953,53.92156862745098,1610612756,0,0,2025-12-19T02:11:12Z,70000,False,-20.0,131.0,1,left,MISS D. Booker 13' step back Shot,[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,13.26,Missed,,,,,,,,,,,,,,,,,,
8,PT11M31.00S,2025-12-19T02:11:09.1Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,0,0,2025-12-19T02:11:12Z,80000,False,,,0,,D. Green REBOUND (Off:0 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M24.00S,2025-12-19T02:11:17.1Z,1,REGULAR,3pt,Jump Shot,[],1642366,64.73390275952694,57.35294117647059,1610612744,0,3,2025-12-19T02:11:22Z,90000,False,37.0,279.0,1,right,Q. Post 28' 3PT  (3 PTS) (S. Curry 1 AST),"[1642366, 201939]",1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Center,28.14,Made,,,,,3.0,S. Curry,201939.0,1.0,,,,,,,,,,
11,PT11M10.00S,2025-12-19T02:11:30.6Z,1,REGULAR,3pt,Jump Shot,[],1628415,23.209592641261498,87.99019607843137,1610612756,3,3,2025-12-19T02:11:36Z,110000,False,-190.0,166.0,1,left,D. Brooks 25' 3PT  (3 PTS) (C. Gillespie 1 AST),"[1628415, 1631221]",1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,25.21,Made,,,,,3.0,C. Gillespie,1631221.0,1.0,,,,,,,,,,
13,PT11M03.00S,2025-12-19T02:11:38.4Z,1,REGULAR,turnover,bad pass,[],201939,,,1610612744,3,3,2025-12-19T02:11:43Z,130000,False,,,0,,S. Curry bad pass TURNOVER (1 TO),"[201939, 1626164]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,Booker,1626164.0,,,,,,,
14,PT11M03.00S,2025-12-19T02:11:38.4Z,1,REGULAR,steal,,[],1626164,,,1610612756,3,3,2025-12-19T02:11:40Z,140000,False,,,0,,D. Booker STEAL (1 STL),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
15,PT10M58.00S,2025-12-19T02:11:44.5Z,1,REGULAR,foul,personal,['2freethrow'],1642366,,,1610612756,3,3,2025-12-19T02:11:54Z,150000,False,,,0,,Q. Post shooting personal FOUL (1 PF) (Williams 2 FT),"[1642366, 1631109]",1610612744.0,GSW,shooting,,,Post,Q. Post,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1201.0,1.0,0.0,Williams,1631109.0,,
17,PT10M58.00S,2025-12-19T02:12:11.3Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631109,,,1610612756,4,3,2025-12-19T02:12:11Z,170000,False,,,0,,M. Williams Free Throw 1 of 2 (1 PTS),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
