actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
36,PT09M15.00S,2026-04-09T02:13:52.1Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1626164,87.20433639947439,70.09803921568627,1610612756,5,3,2026-04-09T02:13:56Z,360000,False,100.0,68.0,1,right,D. Booker 12' pullup Jump Shot (2 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,12.12,Made,2.0,,,,,,,,,,,,,,,,,
37,PT09M15.00S,2026-04-09T02:13:55.2Z,1,REGULAR,foul,personal,['1freethrow'],203114,,,1610612756,5,3,2026-04-09T02:14:03Z,370000,False,,,0,,K. Middleton shooting personal FOUL (1 PF) (Booker 1 FT),"[203114, 1626164]",1610612742.0,DAL,shooting,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1628487.0,,1.0,0.0,Booker,1626164.0,,,,
39,PT09M15.00S,2026-04-09T02:14:22.2Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1626164,,,1610612756,6,3,2026-04-09T02:14:22Z,390000,False,,,0,,D. Booker Free Throw 1 of 1 (3 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
40,PT09M01.00S,2026-04-09T02:14:38.7Z,1,REGULAR,3pt,Jump Shot,[],1628963,34.11629434954008,38.48039215686275,1610612742,6,6,2026-04-09T02:14:43Z,400000,False,58.0,268.0,1,left,M. Bagley III 27' 3PT  (3 PTS) (R. Nembhard 1 AST),"[1628963, 1642948]",1610612742.0,DAL,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Center,27.43,Made,3.0,R. Nembhard,1642948.0,1.0,,,,,,,,,,,,,,
42,PT08M51.00S,2026-04-09T02:14:48.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,85.62746386333771,46.568627450980394,1610612756,8,6,2026-04-09T02:14:51Z,420000,False,-17.0,83.0,1,right,D. Booker 8' pullup Jump Shot (5 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,8.44,Made,5.0,,,,,,,,,,,,,,,,,
43,PT08M38.00S,2026-04-09T02:15:01.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628963,14.536793692509855,55.88235294117647,1610612742,8,8,2026-04-09T02:15:06Z,430000,False,-29.0,84.0,1,left,M. Bagley III 8' driving Hook (5 PTS),[1628963],1610612742.0,DAL,driving,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),8-16 Center,8.91,Made,5.0,,,,,,,,,,,,,,,,,
44,PT08M28.00S,2026-04-09T02:15:10.8Z,1,REGULAR,3pt,Jump Shot,[],1630224,79.71419185282524,6.61764705882353,1610612756,8,8,2026-04-09T02:15:16Z,440000,False,-217.0,138.0,1,right,MISS J. Green 25' pullup 3PT,[1630224],1610612756.0,PHX,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,25.72,Missed,,,,,,,,,,,,,,,,,,
45,PT08M26.00S,2026-04-09T02:15:13.7Z,1,REGULAR,rebound,offensive,[],1642863,,,1610612756,8,8,2026-04-09T02:15:13Z,450000,False,,,0,,K. Maluach REBOUND (Off:2 Def:1),[1642863],1610612756.0,PHX,,,,Maluach,K. Maluach,,,,,Above the Break 3,24+ Left Center,,,,,,,44.0,3.0,1.0,2.0,,,,,,,,,,
46,PT08M24.00S,2026-04-09T02:15:15.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642863,93.77463863337714,49.50980392156863,1610612756,10,8,2026-04-09T02:15:20Z,460000,False,-2.0,6.0,1,right,K. Maluach putback Layup (2 PTS),[1642863],1610612756.0,PHX,putback,,,Maluach,K. Maluach,,,,,Restricted Area,0-8 Center,0.65,Made,2.0,,,,,,,,,,,,,,,,,
47,PT08M10.00S,2026-04-09T02:15:29.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628963,6.1268068331143235,47.30392156862745,1610612742,10,10,2026-04-09T02:15:34Z,470000,False,13.0,5.0,1,left,M. Bagley III driving DUNK (7 PTS),[1628963],1610612742.0,DAL,driving,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,1.44,Made,7.0,,,,,,,,,,,,,,,,,
48,PT08M10.00S,2026-04-09T02:15:33.4Z,1,REGULAR,foul,personal,['1freethrow'],1642863,,,1610612742,10,10,2026-04-09T02:15:43Z,480000,False,,,0,,K. Maluach shooting personal FOUL (1 PF) (Bagley III 1 FT),"[1642863, 1628963]",1610612756.0,PHX,shooting,,,Maluach,K. Maluach,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628487.0,,1.0,0.0,Bagley III,1628963.0,,,,
50,PT08M10.00S,2026-04-09T02:15:50.2Z,1,REGULAR,substitution,out,[],1630224,,,1610612742,10,10,2026-04-09T02:15:53Z,500000,False,,,0,,SUB out: J. Green,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT08M10.00S,2026-04-09T02:15:50.2Z,1,REGULAR,substitution,in,[],1631221,,,1610612742,10,10,2026-04-09T02:15:53Z,510000,False,,,0,,SUB in: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT08M10.00S,2026-04-09T02:16:09.5Z,1,REGULAR,freethrow,1 of 1,[],1628963,,,1610612742,10,11,2026-04-09T02:16:09Z,520000,False,,,0,,M. Bagley III Free Throw 1 of 1 (8 PTS),[1628963],1610612742.0,DAL,,,,Bagley III,M. Bagley III,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
53,PT07M56.00S,2026-04-09T02:16:27.6Z,1,REGULAR,turnover,out-of-bounds,[],1626164,,,1610612756,10,11,2026-04-09T02:16:34Z,530000,False,,,0,,D. Booker bad pass out-of-bounds TURNOVER (1 TO),[1626164],1610612756.0,PHX,bad pass,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2003.0,1.0,,,,,,,,
54,PT07M38.00S,2026-04-09T02:16:57.5Z,1,REGULAR,turnover,out-of-bounds,[],203114,,,1610612742,10,11,2026-04-09T02:17:08Z,540000,False,,,0,,K. Middleton bad pass out-of-bounds TURNOVER (2 TO),[203114],1610612742.0,DAL,bad pass,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Center,,,,,,,,,,,203591.0,2.0,,,,,,,,
55,PT07M27.00S,2026-04-09T02:17:13.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626164,79.84559789750328,53.67647058823529,1610612756,12,11,2026-04-09T02:17:19Z,550000,False,18.0,137.0,1,right,D. Booker 13' pullup Jump Shot (7 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,13.82,Made,7.0,,,,,,,,,,,,,,,,,
56,PT07M11.00S,2026-04-09T02:17:28.7Z,1,REGULAR,turnover,bad pass,[],203114,,,1610612742,12,11,2026-04-09T02:17:33Z,560000,False,,,0,,K. Middleton bad pass TURNOVER (3 TO),"[203114, 1630692]",1610612742.0,DAL,,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,3.0,,,,,Goodwin,1630692.0,,
57,PT07M11.00S,2026-04-09T02:17:28.7Z,1,REGULAR,steal,,[],1630692,,,1610612756,12,11,2026-04-09T02:17:30Z,570000,False,,,0,,J. Goodwin STEAL (1 STL),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
58,PT07M08.00S,2026-04-09T02:17:31.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630692,94.1688567674113,49.50980392156863,1610612756,12,11,2026-04-09T02:17:38Z,580000,False,-2.0,2.0,1,right,MISS J. Goodwin running Layup,[1630692],1610612756.0,PHX,running,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,0.34,Missed,,,,,,,,,,,,,,,,,,
59,PT07M06.00S,2026-04-09T02:17:33.8Z,1,REGULAR,rebound,defensive,[],1628963,,,1610612742,12,11,2026-04-09T02:17:38Z,590000,False,,,0,,M. Bagley III REBOUND (Off:0 Def:1),[1628963],1610612742.0,DAL,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,,58.0,1.0,1.0,0.0,,,,,,,,,,
60,PT06M53.00S,2026-04-09T02:17:47.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642843,6.521024967148489,47.30392156862745,1610612742,12,13,2026-04-09T02:17:59Z,600000,False,13.0,9.0,1,left,C. Flagg driving finger roll Layup (2 PTS) (K. Middleton 1 AST),"[1642843, 203114]",1610612742.0,DAL,driving finger roll,,,Flagg,C. Flagg,,,,,Restricted Area,0-8 Center,1.61,Made,2.0,K. Middleton,203114.0,1.0,,,,,,,,,,,,,,
62,PT06M36.00S,2026-04-09T02:18:03.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,80.89684625492772,52.450980392156865,1610612756,12,13,2026-04-09T02:18:07Z,620000,False,12.0,127.0,1,right,MISS D. Booker 12' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,12.77,Missed,,,,,,,,,,,,,,,,,,
63,PT06M33.00S,2026-04-09T02:18:06.3Z,1,REGULAR,rebound,defensive,[],203114,,,1610612742,12,13,2026-04-09T02:18:07Z,630000,False,,,0,,K. Middleton REBOUND (Off:0 Def:2),[203114],1610612742.0,DAL,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,62.0,2.0,2.0,0.0,,,,,,,,,,
64,PT06M16.00S,2026-04-09T02:18:23.9Z,1,REGULAR,2pt,Jump Shot,[],1642843,19.66162943495401,26.96078431372549,1610612742,12,13,2026-04-09T02:18:28Z,640000,False,115.0,132.0,1,left,MISS C. Flagg 17' pullup Shot,[1642843],1610612742.0,DAL,pullup,,,Flagg,C. Flagg,,,,,Mid-Range,16-24 Right Center,17.54,Missed,,,,,,,,,,,,,,,,,,
65,PT06M13.00S,2026-04-09T02:18:26.9Z,1,REGULAR,rebound,defensive,[],1642863,,,1610612756,12,13,2026-04-09T02:18:28Z,650000,False,,,0,,K. Maluach REBOUND (Off:2 Def:2),[1642863],1610612756.0,PHX,,,,Maluach,K. Maluach,,,,,Mid-Range,16-24 Right Center,,,,,,,64.0,4.0,2.0,2.0,,,,,,,,,,
66,PT06M04.00S,2026-04-09T02:18:36.1Z,1,REGULAR,3pt,Jump Shot,[],1630692,63.55124835742444,51.71568627450981,1610612756,15,13,2026-04-09T02:18:40Z,660000,False,9.0,290.0,1,right,J. Goodwin 29' 3PT  (6 PTS) (D. Brooks 2 AST),"[1630692, 1628415]",1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Center,29.02,Made,6.0,D. Brooks,1628415.0,2.0,,,,,,,,,,,,,,
68,PT06M02.00S,2026-04-09T02:18:43.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,15,13,2026-04-09T02:18:43Z,680000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M02.00S,2026-04-09T02:21:07.6Z,1,REGULAR,substitution,out,[],1642863,,,1610612742,15,13,2026-04-09T02:21:28Z,700000,False,,,0,,SUB out: K. Maluach,[1642863],1610612756.0,PHX,,,,Maluach,K. Maluach,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M02.00S,2026-04-09T02:21:07.6Z,1,REGULAR,substitution,out,[],203114,,,1610612742,15,13,2026-04-09T02:21:28Z,710000,False,,,0,,SUB out: K. Middleton,[203114],1610612742.0,DAL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M02.00S,2026-04-09T02:21:07.6Z,1,REGULAR,substitution,out,[],1628963,,,1610612742,15,13,2026-04-09T02:21:28Z,720000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612742.0,DAL,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M02.00S,2026-04-09T02:21:07.6Z,1,REGULAR,substitution,in,[],1642345,,,1610612742,15,13,2026-04-09T02:21:28Z,730000,False,,,0,,SUB in: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M02.00S,2026-04-09T02:21:07.6Z,1,REGULAR,substitution,in,[],1626220,,,1610612742,15,13,2026-04-09T02:21:28Z,740000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M02.00S,2026-04-09T02:21:07.6Z,1,REGULAR,substitution,in,[],1630619,,,1610612742,15,13,2026-04-09T02:21:28Z,750000,False,,,0,,SUB in: M. Cisse,[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M02.00S,2026-04-09T02:21:07.6Z,1,REGULAR,substitution,in,[],1642967,,,1610612742,15,13,2026-04-09T02:21:28Z,760000,False,,,0,,SUB in: J. Poulakidas,[1642967],1610612742.0,DAL,,,,Poulakidas,J. Poulakidas,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M02.00S,2026-04-09T02:21:07.6Z,1,REGULAR,substitution,out,[],1630692,,,1610612742,15,13,2026-04-09T02:21:45Z,770000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M37.00S,2026-04-09T02:22:14.8Z,1,REGULAR,3pt,Jump Shot,[],1631108,21.107095926412615,3.9215686274509802,1610612742,15,16,2026-04-09T02:25:51Z,780000,False,230.0,146.0,1,left,M. Christie 27' 3PT pullup (6 PTS) (R. Nembhard 2 AST),"[1631108, 1642948]",1610612742.0,DAL,pullup,,,Christie,M. Christie,,,,,Above the Break 3,24+ Right Center,27.27,Made,6.0,R. Nembhard,1642948.0,2.0,,,,,,,,,,,,,,
80,PT05M27.00S,2026-04-09T02:22:25.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,83.919185282523,41.911764705882355,1610612756,15,16,2026-04-09T02:22:30Z,800000,False,-40.0,99.0,1,right,MISS D. Brooks 10' pullup Shot,[1628415],1610612756.0,PHX,pullup,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,10.66,Missed,,,,,,,,,,,,,,,,,,
81,PT05M23.00S,2026-04-09T02:22:29.0Z,1,REGULAR,rebound,defensive,[],1630619,,,1610612742,15,16,2026-04-09T02:22:30Z,810000,False,,,0,,M. Cisse REBOUND (Off:0 Def:1),[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,80.0,1.0,1.0,0.0,,,,,,,,,,
