actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-11-22T02:10:51.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-11-22T02:10:51Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M54.00S,2025-11-22T02:10:55.9Z,1,REGULAR,jumpball,recovered,[],1626164,,,1610612756,0,0,2025-11-22T02:10:55Z,40000,False,,,0,,Jump Ball M. Williams vs. R. Gobert: Tip to D. Booker,"[1626164, 1631109, 203497]",1610612756.0,PHX,startperiod,D. Booker,1626164.0,Booker,D. Booker,Williams,1631109.0,Gobert,203497.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2025-11-22T02:11:08.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,4.02431011826544,38.970588235294116,1610612756,2,0,2025-11-22T02:11:14Z,70000,False,55.0,-15.0,1,left,D. Booker driving Layup (2 PTS) (R. O'Neale 1 AST),"[1626164, 1626220]",1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,5.7,Made,2.0,R. O'Neale,1626220.0,1.0,,,,,,,,,,,,,,
9,PT11M22.00S,2025-11-22T02:11:30.3Z,1,REGULAR,3pt,Jump Shot,[],1630162,70.25295663600527,24.754901960784316,1610612750,2,3,2025-11-22T02:11:38Z,90000,False,-126.0,227.0,1,right,A. Edwards 25' 3PT pullup (3 PTS) (R. Gobert 1 AST),"[1630162, 203497]",1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,25.98,Made,3.0,R. Gobert,203497.0,1.0,,,,,,,,,,,,,,
11,PT11M22.00S,2025-11-22T02:11:32.9Z,1,REGULAR,foul,personal,['1freethrow'],1626164,,,1610612750,2,3,2025-11-22T02:22:37Z,110000,False,,,0,,D. Booker personal FOUL (1 PF) (Gobert 1 FT),"[1626164, 203497]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,200833.0,1.0,0.0,Gobert,203497.0,,,,,,,,,
13,PT11M22.00S,2025-11-22T02:12:07.5Z,1,REGULAR,freethrow,1 of 1,[],203497,,,1610612750,2,3,2025-11-22T02:22:47Z,130000,False,,,0,,MISS R. Gobert Free Throw 1 of 1,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
14,PT11M22.00S,2025-11-22T02:12:07.5Z,1,REGULAR,rebound,defensive,[],1642346,,,1610612756,2,3,2025-11-22T02:22:47Z,140000,False,,,0,,R. Dunn REBOUND (Off:0 Def:1),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,13.0,1.0,1.0,0.0,,,,,
15,PT11M09.00S,2025-11-22T02:12:18.9Z,1,REGULAR,turnover,bad pass,[],1628415,,,1610612756,2,3,2025-11-22T02:12:24Z,150000,False,,,0,,D. Brooks bad pass TURNOVER (1 TO),"[1628415, 1628978]",1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1.0,DiVincenzo,1628978.0,,
16,PT11M09.00S,2025-11-22T02:12:18.9Z,1,REGULAR,steal,,[],1628978,,,1610612750,2,3,2025-11-22T02:12:20Z,160000,False,,,0,,D. DiVincenzo STEAL (1 STL),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
17,PT11M05.00S,2025-11-22T02:12:22.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628978,91.93495400788436,57.35294117647059,1610612750,2,3,2025-11-22T02:12:28Z,170000,False,37.0,23.0,1,right,MISS D. DiVincenzo running Layup,[1628978],1610612750.0,MIN,running,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,4.36,Missed,,,,,,,,,,,,,,,,,,
18,PT11M03.00S,2025-11-22T02:12:24.4Z,1,REGULAR,rebound,offensive,[],1630183,,,1610612750,2,3,2025-11-22T02:12:24Z,180000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:0),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,17.0,1.0,0.0,1.0,,,,,
19,PT10M59.00S,2025-11-22T02:12:28.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630162,87.72996057818659,49.01960784313725,1610612750,2,3,2025-11-22T02:12:32Z,190000,False,-5.0,63.0,1,right,MISS A. Edwards 6' driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,6.3,Missed,,,,,,,,,,,,,,,,,,
20,PT10M57.00S,2025-11-22T02:12:30.4Z,1,REGULAR,rebound,defensive,[],1628415,,,1610612756,2,3,2025-11-22T02:12:32Z,200000,False,,,0,,D. Brooks REBOUND (Off:0 Def:1),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,19.0,1.0,1.0,0.0,,,,,
21,PT10M51.00S,2025-11-22T02:12:36.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642346,4.812746386333772,94.6078431372549,1610612756,5,3,2025-11-22T02:12:43Z,210000,False,-223.0,-7.0,1,left,R. Dunn 3PT running (3 PTS) (R. O'Neale 2 AST),"[1642346, 1626220]",1610612756.0,PHX,running,,,Dunn,R. Dunn,,,,,Left Corner 3,24+ Left,22.31,Made,3.0,R. O'Neale,1626220.0,2.0,,,,,,,,,,,,,,
23,PT10M33.00S,2025-11-22T02:12:55.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203497,85.10183968462549,46.07843137254902,1610612750,5,3,2025-11-22T02:15:14Z,230000,False,-20.0,88.0,1,right,MISS R. Gobert 8' driving Hook,[203497],1610612750.0,MIN,driving,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,8.97,Missed,,,,,,,,,,,,,,,,,,
24,PT10M30.00S,2025-11-22T02:12:58.0Z,1,REGULAR,rebound,defensive,[],1628415,,,1610612756,5,3,2025-11-22T02:13:00Z,240000,False,,,0,,D. Brooks REBOUND (Off:0 Def:2),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,23.0,2.0,2.0,0.0,,,,,
25,PT10M26.00S,2025-11-22T02:13:01.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626220,27.414586070959263,79.41176470588235,1610612756,8,3,2025-11-22T06:06:12Z,250000,False,-147.0,205.0,1,left,R. O'Neale 25' 3PT running (3 PTS) (D. Booker 1 AST),"[1626220, 1626164]",1610612756.0,PHX,running,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,25.25,Made,3.0,D. Booker,1626164.0,1.0,,,,,,,,,,,,,,
27,PT10M07.00S,2025-11-22T02:13:20.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,89.96386333771353,37.00980392156863,1610612750,8,3,2025-11-22T02:16:17Z,270000,False,-65.0,42.0,1,right,MISS A. Edwards 7' driving floating Shot,[1630162],1610612750.0,MIN,driving floating,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,7.73,Missed,,,,,,,,,,,,,,,,,,
28,PT10M05.00S,2025-11-22T02:13:22.4Z,1,REGULAR,rebound,offensive,[],1630183,,,1610612750,8,3,2025-11-22T02:16:17Z,280000,False,,,0,,J. McDaniels REBOUND (Off:2 Def:0),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,27.0,2.0,0.0,2.0,,,,,
29,PT10M04.00S,2025-11-22T02:13:24.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630183,91.93495400788436,47.549019607843135,1610612750,8,5,2025-11-22T02:13:27Z,290000,False,-12.0,23.0,1,right,J. McDaniels driving DUNK (2 PTS),[1630183],1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,2.63,Made,2.0,,,,,,,,,,,,,,,,,
30,PT09M50.00S,2025-11-22T02:13:37.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,15.456636005256241,54.65686274509803,1610612756,10,5,2025-11-22T02:13:45Z,300000,False,-23.0,93.0,1,left,D. Brooks 9' pullup Jump Shot (2 PTS),[1628415],1610612756.0,PHX,pullup,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,9.57,Made,2.0,,,,,,,,,,,,,,,,,
32,PT09M33.00S,2025-11-22T02:13:57.2Z,1,REGULAR,foul,personal,[],1628415,,,1610612750,10,5,2025-11-22T02:14:04Z,320000,False,,,0,,D. Brooks personal FOUL (1 PF),"[1628415, 203944]",1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202041.0,1.0,0.0,Randle,203944.0,,,,,,,,,
34,PT09M25.00S,2025-11-22T02:14:26.5Z,1,REGULAR,turnover,bad pass,[],1628978,,,1610612750,10,5,2025-11-22T02:14:31Z,340000,False,,,0,,D. DiVincenzo bad pass TURNOVER (1 TO),"[1628978, 1642346]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,1.0,Dunn,1642346.0,,
35,PT09M25.00S,2025-11-22T02:14:26.5Z,1,REGULAR,steal,,[],1642346,,,1610612756,10,5,2025-11-22T02:14:28Z,350000,False,,,0,,R. Dunn STEAL (1 STL),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
36,PT09M22.00S,2025-11-22T02:14:29.8Z,1,REGULAR,turnover,bad pass,[],1631109,,,1610612756,10,5,2025-11-22T02:14:34Z,360000,False,,,0,,M. Williams bad pass TURNOVER (1 TO),"[1631109, 1630183]",1610612756.0,PHX,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1.0,McDaniels,1630183.0,,
37,PT09M22.00S,2025-11-22T02:14:29.8Z,1,REGULAR,steal,,[],1630183,,,1610612750,10,5,2025-11-22T02:14:31Z,370000,False,,,0,,J. McDaniels STEAL (1 STL),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
38,PT09M19.00S,2025-11-22T02:14:32.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628978,71.69842312746385,83.08823529411765,1610612750,10,5,2025-11-22T02:14:40Z,380000,False,165.0,214.0,1,right,MISS D. DiVincenzo 27' running 3PT,[1628978],1610612750.0,MIN,running,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,27.01,Missed,,,,,,,,,,,,,,,,,,
39,PT09M14.00S,2025-11-22T02:14:38.4Z,1,REGULAR,rebound,defensive,[],1631109,,,1610612756,10,5,2025-11-22T02:14:38Z,390000,False,,,0,,M. Williams REBOUND (Off:0 Def:1),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,38.0,1.0,1.0,0.0,,,,,
40,PT09M06.00S,2025-11-22T02:14:46.3Z,1,REGULAR,2pt,Jump Shot,[],1628415,11.514454664914586,26.225490196078432,1610612756,10,5,2025-11-22T02:19:46Z,400000,False,119.0,56.0,1,left,MISS D. Brooks 13' driving floating bank Shot,[1628415],1610612756.0,PHX,driving floating bank,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Right,13.13,Missed,,,,,,,,,,,,,,,,,,
41,PT09M04.00S,2025-11-22T02:14:48.3Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,10,5,2025-11-22T02:14:55Z,410000,False,,,0,,R. Gobert REBOUND (Off:0 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,40.0,1.0,1.0,0.0,,,,,
42,PT08M59.00S,2025-11-22T02:14:55.0Z,1,REGULAR,foul,personal,['2freethrow'],1631109,,,1610612750,10,5,2025-11-22T02:15:10Z,420000,False,,,0,,M. Williams shooting personal FOUL (1 PF) (McDaniels 2 FT),"[1631109, 1630183]",1610612756.0,PHX,shooting,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628480.0,1.0,0.0,McDaniels,1630183.0,,,,,,,,,
44,PT08M59.00S,2025-11-22T02:15:20.8Z,1,REGULAR,freethrow,1 of 2,[],1630183,,,1610612750,10,6,2025-11-22T02:15:20Z,440000,False,,,0,,J. McDaniels Free Throw 1 of 2 (3 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
45,PT08M59.00S,2025-11-22T02:15:35.0Z,1,REGULAR,freethrow,2 of 2,[],1630183,,,1610612750,10,7,2025-11-22T02:15:35Z,450000,False,,,0,,J. McDaniels Free Throw 2 of 2 (4 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
46,PT08M41.00S,2025-11-22T02:15:56.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631109,11.12023653088042,44.11764705882353,1610612756,10,7,2025-11-22T02:23:36Z,460000,False,29.0,52.0,1,left,MISS M. Williams cutting Layup,[1631109],1610612756.0,PHX,cutting,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,5.97,Missed,,,,,,,,,,,,,,,,,,
47,PT08M39.00S,2025-11-22T02:15:58.0Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,10,7,2025-11-22T02:16:02Z,470000,False,,,0,,R. Gobert REBOUND (Off:0 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,46.0,2.0,2.0,0.0,,,,,
48,PT08M21.00S,2025-11-22T02:16:15.7Z,1,REGULAR,3pt,Jump Shot,[],203944,76.03482260183968,86.76470588235294,1610612750,10,10,2025-11-22T02:24:58Z,480000,False,184.0,173.0,1,right,J. Randle 25' 3PT step back (3 PTS),[203944],1610612750.0,MIN,step back,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,25.23,Made,3.0,,,,,,,,,,,,,,,,,
