actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-11-17T01:10:51.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-11-17T01:10:51Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2025-11-17T01:11:21.3Z,1,REGULAR,jumpball,recovered,[],1642346,,,0,0,0,2025-11-17T01:11:21Z,40000,False,,,0,,Jump Ball M. Williams vs. O. Okongwu: Tip to R. Dunn,"[1642346, 1631109, 1630168]",1610612756.0,PHX,unclearpass,R. Dunn,1642346.0,Dunn,R. Dunn,Williams,1631109.0,Okongwu,1630168.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2025-11-17T01:11:33.9Z,1,REGULAR,turnover,out-of-bounds,[],1628415,,,1610612756,0,0,2025-11-17T01:11:52Z,70000,False,,,0,,D. Brooks step out-of-bounds TURNOVER (1 TO),[1628415],1610612756.0,PHX,step,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Right,101283.0,1.0,,,,,,,,,,,,,,,,,,
8,PT11M19.00S,2025-11-17T01:12:02.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642258,5.601182654402102,1.4705882352941175,1610612737,0,3,2025-11-17T01:12:07Z,80000,False,243.0,0.0,1,left,Z. Risacher 24' 3PT  (3 PTS) (O. Okongwu 1 AST),"[1642258, 1630168]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Right Corner 3,24+ Right,,,24.26,Made,3.0,O. Okongwu,1630168.0,1.0,,,,,,,,,,,,
10,PT10M58.00S,2025-11-17T01:12:23.4Z,1,REGULAR,3pt,Jump Shot,[],1626220,73.40670170827858,85.5392156862745,1610612756,0,3,2025-11-17T01:12:27Z,100000,False,178.0,197.0,1,right,MISS R. O'Neale 26' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,26.57,Missed,,,,,,,,,,,,,,,,
11,PT10M55.00S,2025-11-17T01:12:26.4Z,1,REGULAR,rebound,offensive,[],1626164,,,1610612756,0,3,2025-11-17T01:12:27Z,110000,False,,,0,,D. Booker REBOUND (Off:1 Def:0),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,10.0,1.0,0.0,1.0,,,,,,,,
12,PT10M53.00S,2025-11-17T01:12:29.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642346,97.7168199737188,95.09803921568627,1610612756,0,3,2025-11-17T01:12:34Z,120000,False,225.0,-31.0,1,right,MISS R. Dunn 3PT,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Right Corner 3,24+ Right,,,22.76,Missed,,,,,,,,,,,,,,,,
13,PT10M49.00S,2025-11-17T01:12:33.4Z,1,REGULAR,rebound,defensive,[],1630700,,,1610612737,0,3,2025-11-17T01:12:34Z,130000,False,,,0,,D. Daniels REBOUND (Off:0 Def:1),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Right Corner 3,24+ Right,,,,,,,,,12.0,1.0,1.0,0.0,,,,,,,,
14,PT10M43.00S,2025-11-17T01:12:38.3Z,1,REGULAR,3pt,Jump Shot,[],1630168,32.276609724047304,43.627450980392155,1610612737,0,3,2025-11-17T01:12:43Z,140000,False,32.0,251.0,1,left,MISS O. Okongwu 25' 3PT,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,,,25.29,Missed,,,,,,,,,,,,,,,,
15,PT10M41.00S,2025-11-17T01:12:40.3Z,1,REGULAR,rebound,defensive,[],1642346,,,1610612756,0,3,2025-11-17T01:12:43Z,150000,False,,,0,,R. Dunn REBOUND (Off:0 Def:1),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Above the Break 3,24+ Center,,,,,,,,,14.0,1.0,1.0,0.0,,,,,,,,
