actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
18,PT10M46.00S,2026-01-26T01:12:11.9Z,1,REGULAR,steal,,[],1626220,,,1610612756,0,3,2026-01-26T01:25:45Z,180000,False,,,0,,R. O'Neale STEAL (1 STL),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
19,PT10M46.00S,2026-01-26T01:12:15.6Z,1,REGULAR,foul,personal,['1freethrow'],1642857,,,1610612756,0,3,2026-01-26T01:12:41Z,190000,False,,,0,,K. Jakučionis transition take personal FOUL (1 PF) (O'Neale 1 FT),"[1642857, 1626220]",1610612748.0,MIA,transition take,,,Jakučionis,K. Jakučionis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1627963.0,1.0,0.0,O'Neale,1626220.0,,,,,
21,PT10M46.00S,2026-01-26T01:12:44.6Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1628960,,,1610612756,1,3,2026-01-26T01:12:44Z,210000,False,,,0,,G. Allen transition take Free Throw 1 of 1 (1 PTS),[1628960],1610612756.0,PHX,transition take,,,Allen,G. Allen,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
24,PT10M29.00S,2026-01-26T01:13:12.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628415,81.2910643889619,58.333333333333336,1610612756,3,3,2026-01-26T01:13:16Z,220000,False,42.0,123.0,1,right,D. Brooks 13' turnaround fadeaway Jump Shot (2 PTS),[1628415],1610612756.0,PHX,turnaround fadeaway,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,13.03,Made,2.0,,,,,,,,,,,,,,,,,
25,PT10M17.00S,2026-01-26T01:13:24.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,13.222733245729303,48.28431372549019,1610612748,3,3,2026-01-26T01:14:54Z,230000,False,9.0,72.0,1,left,MISS B. Adebayo 7' turnaround fadeaway Shot,[1628389],1610612748.0,MIA,turnaround fadeaway,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,7.23,Missed,,,,,,,,,,,,,,,,,,
26,PT10M13.00S,2026-01-26T01:13:28.9Z,1,REGULAR,rebound,defensive,[],1631109,,,1610612756,3,3,2026-01-26T01:13:30Z,240000,False,,,0,,M. Williams REBOUND (Off:0 Def:1),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,25.0,,,,,,1.0,1.0,0.0,,
27,PT10M08.00S,2026-01-26T01:13:34.6Z,1,REGULAR,turnover,out-of-bounds,[],1626220,,,1610612756,3,3,2026-01-26T01:13:43Z,250000,False,,,0,,R. O'Neale bad pass out-of-bounds TURNOVER (1 TO),[1626220],1610612756.0,PHX,bad pass,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,,,,1.0,,,,1627962.0,,,,,,,,,
28,PT10M01.00S,2026-01-26T01:13:51.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1626181,5.863994743758213,78.43137254901961,1610612748,3,3,2026-01-26T01:15:22Z,260000,False,-142.0,3.0,1,left,MISS N. Powell 14' step back Shot,[1626181],1610612748.0,MIA,step back,,,Powell,N. Powell,,,,,Mid-Range,8-16 Left,14.22,Missed,,,,,,,,,,,,,,,,,,
29,PT09M59.00S,2026-01-26T01:13:53.3Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612756,3,3,2026-01-26T01:13:54Z,270000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:1),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Mid-Range,8-16 Left,,,,,,,,,,28.0,,,,,,1.0,1.0,0.0,,
30,PT09M51.00S,2026-01-26T01:14:01.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628960,84.31340341655716,42.64705882352941,1610612756,5,3,2026-01-26T01:15:49Z,280000,False,-37.0,95.0,1,right,G. Allen 10' driving floating Jump Shot (3 PTS) (M. Williams 1 AST),"[1628960, 1631109]",1610612756.0,PHX,driving floating,,,Allen,G. Allen,,,,,In The Paint (Non-RA),8-16 Center,10.19,Made,3.0,M. Williams,1631109.0,1.0,,,,,,,,,,,,,,
32,PT09M33.00S,2026-01-26T01:14:23.2Z,1,REGULAR,foul,personal,['2freethrow'],1626220,,,1610612748,5,3,2026-01-26T01:14:28Z,300000,False,,,0,,R. O'Neale shooting personal FOUL (1 PF) (Larsson 2 FT),"[1626220, 1641796]",1610612756.0,PHX,shooting,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1627963.0,1.0,0.0,Larsson,1641796.0,,,,,
34,PT09M33.00S,2026-01-26T01:14:45.9Z,1,REGULAR,freethrow,1 of 2,[],1641796,,,1610612748,5,4,2026-01-26T01:14:45Z,320000,False,,,0,,P. Larsson Free Throw 1 of 2 (1 PTS),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
35,PT09M33.00S,2026-01-26T01:15:02.2Z,1,REGULAR,freethrow,2 of 2,[],1641796,,,1610612748,5,5,2026-01-26T01:15:02Z,330000,False,,,0,,P. Larsson Free Throw 2 of 2 (2 PTS),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
36,PT09M16.00S,2026-01-26T01:15:21.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631221,92.85479632063075,57.59803921568627,1610612756,5,5,2026-01-26T01:16:31Z,340000,False,38.0,15.0,1,right,MISS C. Gillespie reverse Layup - blocked,"[1631221, 1642857]",1610612756.0,PHX,reverse,,,Gillespie,C. Gillespie,,,,,Restricted Area,0-8 Center,4.07,Missed,,,,,,,,,,,,,,,,,Jakučionis,1642857.0
37,PT09M16.00S,2026-01-26T01:15:21.5Z,1,REGULAR,block,,[],1642857,,,1610612756,5,5,2026-01-26T01:15:23Z,350000,False,,,0,,K. Jakučionis BLOCK (1 BLK),[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
38,PT09M14.00S,2026-01-26T01:15:23.5Z,1,REGULAR,rebound,offensive,[],1631221,,,1610612756,5,5,2026-01-26T01:15:26Z,360000,False,,,0,,C. Gillespie REBOUND (Off:1 Def:0),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Restricted Area,0-8 Center,,,,,,,,,,36.0,,,,,,1.0,0.0,1.0,,
39,PT09M14.00S,2026-01-26T01:15:26.2Z,1,REGULAR,turnover,out-of-bounds,[],1631221,,,1610612756,5,5,2026-01-26T01:15:30Z,370000,False,,,0,,C. Gillespie bad pass out-of-bounds TURNOVER (2 TO),[1631221],1610612756.0,PHX,bad pass,,,Gillespie,C. Gillespie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2.0,,,,1627962.0,,,,,,,,,
40,PT09M03.00S,2026-01-26T01:15:45.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642857,26.363337713534822,9.068627450980392,1610612748,5,5,2026-01-26T01:15:49Z,380000,False,205.0,195.0,1,left,MISS K. Jakučionis 28' 3PT,[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,Above the Break 3,24+ Right Center,28.29,Missed,,,,,,,,,,,,,,,,,,
41,PT09M01.00S,2026-01-26T01:15:47.2Z,1,REGULAR,rebound,defensive,[],1631109,,,1610612756,5,5,2026-01-26T01:17:42Z,390000,False,,,0,,M. Williams REBOUND (Off:0 Def:2),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,40.0,,,,,,2.0,2.0,0.0,,
42,PT08M58.00S,2026-01-26T01:15:51.0Z,1,REGULAR,turnover,out-of-bounds,[],1631109,,,1610612756,5,5,2026-01-26T01:15:54Z,400000,False,,,0,,M. Williams bad pass out-of-bounds TURNOVER (1 TO),[1631109],1610612756.0,PHX,bad pass,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,,,,1627962.0,,,,,,,,,
43,PT08M50.00S,2026-01-26T01:16:12.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1626181,10.988830486202366,70.83333333333334,1610612748,5,7,2026-01-26T01:16:16Z,410000,False,-104.0,51.0,1,left,N. Powell 11' driving floating bank Jump Shot (2 PTS) (P. Larsson 1 AST),"[1626181, 1641796]",1610612748.0,MIA,driving floating bank,,,Powell,N. Powell,,,,,Mid-Range,8-16 Left,11.59,Made,2.0,P. Larsson,1641796.0,1.0,,,,,,,,,,,,,,
45,PT08M39.00S,2026-01-26T01:16:24.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628960,86.41590013140605,49.26470588235294,1610612756,7,7,2026-01-26T01:18:24Z,430000,False,-4.0,75.0,1,right,G. Allen 7' driving floating Jump Shot (5 PTS),[1628960],1610612756.0,PHX,driving floating,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,7.53,Made,5.0,,,,,,,,,,,,,,,,,
46,PT08M30.00S,2026-01-26T01:16:34.6Z,1,REGULAR,foul,personal,['2freethrow'],1631109,,,1610612748,7,7,2026-01-26T01:16:43Z,440000,False,,,0,,M. Williams shooting personal FOUL (1 PF) (Adebayo 2 FT),"[1631109, 1628389]",1610612756.0,PHX,shooting,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,101283.0,1.0,0.0,Adebayo,1628389.0,,,,,
48,PT08M30.00S,2026-01-26T01:17:03.7Z,1,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,7,8,2026-01-26T01:17:03Z,460000,False,,,0,,B. Adebayo Free Throw 1 of 2 (4 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
49,PT08M30.00S,2026-01-26T01:17:19.2Z,1,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,7,9,2026-01-26T01:17:19Z,470000,False,,,0,,B. Adebayo Free Throw 2 of 2 (5 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
50,PT08M14.00S,2026-01-26T01:17:37.0Z,1,REGULAR,3pt,Jump Shot,[],1628415,74.06373193166885,15.931372549019606,1610612756,10,9,2026-01-26T01:17:40Z,480000,False,-170.0,191.0,1,right,D. Brooks 25' 3PT step back (5 PTS),[1628415],1610612756.0,PHX,step back,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,25.61,Made,5.0,,,,,,,,,,,,,,,,,
51,PT08M01.00S,2026-01-26T01:17:49.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,19.793035479632064,61.274509803921575,1610612748,10,11,2026-01-26T01:17:52Z,490000,False,-56.0,134.0,1,left,B. Adebayo 14' pullup Jump Shot (7 PTS),[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,14.5,Made,7.0,,,,,,,,,,,,,,,,,
53,PT07M51.00S,2026-01-26T01:18:03.5Z,1,REGULAR,foul,personal,['2freethrow'],1628389,,,1610612756,10,11,2026-01-26T01:18:25Z,510000,False,,,0,,B. Adebayo shooting personal FOUL (1 PF) (Brooks 2 FT),"[1628389, 1628415]",1610612748.0,MIA,shooting,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1627962.0,1.0,0.0,Brooks,1628415.0,,,,,
55,PT07M51.00S,2026-01-26T01:18:25.9Z,1,REGULAR,freethrow,1 of 2,[],1628415,,,1610612756,11,11,2026-01-26T01:18:25Z,530000,False,,,0,,D. Brooks Free Throw 1 of 2 (6 PTS),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
56,PT07M51.00S,2026-01-26T01:18:39.4Z,1,REGULAR,freethrow,2 of 2,[],1628415,,,1610612756,12,11,2026-01-26T01:18:39Z,540000,False,,,0,,D. Brooks Free Throw 2 of 2 (7 PTS),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
57,PT07M39.00S,2026-01-26T01:18:53.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,9.674770039421814,52.450980392156865,1610612748,12,11,2026-01-26T01:20:09Z,550000,False,-12.0,38.0,1,left,MISS N. Powell driving Layup,[1626181],1610612748.0,MIA,driving,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,4.03,Missed,,,,,,,,,,,,,,,,,,
58,PT07M38.00S,2026-01-26T01:18:54.4Z,1,REGULAR,rebound,offensive,[],1628389,,,1610612748,12,11,2026-01-26T01:20:09Z,560000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:0),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,,57.0,,,,,,1.0,0.0,1.0,,
59,PT07M37.00S,2026-01-26T01:18:56.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628389,5.590000152587891,50.0,1610612748,12,13,2026-01-26T01:20:13Z,570000,False,0.0,0.0,1,left,B. Adebayo tip Layup (9 PTS),[1628389],1610612748.0,MIA,tip,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,0.0,Made,9.0,,,,,,,,,,,,,,,,,
60,PT07M28.00S,2026-01-26T01:19:03.9Z,1,REGULAR,3pt,Jump Shot,[],1631221,69.72733245729303,22.794117647058822,1610612756,12,13,2026-01-26T01:19:08Z,580000,False,-136.0,232.0,1,right,MISS C. Gillespie 26' pullup 3PT,[1631221],1610612756.0,PHX,pullup,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Left Center,26.9,Missed,,,,,,,,,,,,,,,,,,
61,PT07M26.00S,2026-01-26T01:19:05.9Z,1,REGULAR,rebound,defensive,[],203952,,,1610612748,12,13,2026-01-26T01:19:08Z,590000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,60.0,,,,,,1.0,1.0,0.0,,
62,PT07M19.00S,2026-01-26T01:19:14.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,14.536793692509855,56.61764705882353,1610612748,12,13,2026-01-26T01:21:03Z,600000,False,-33.0,84.0,1,left,MISS A. Wiggins 9' turnaround fadeaway Shot,[203952],1610612748.0,MIA,turnaround fadeaway,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,9.04,Missed,,,,,,,,,,,,,,,,,,
63,PT07M18.00S,2026-01-26T01:19:15.0Z,1,REGULAR,rebound,defensive,[],1631109,,,1610612756,12,13,2026-01-26T01:21:03Z,610000,False,,,0,,M. Williams REBOUND (Off:0 Def:3),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,62.0,,,,,,3.0,3.0,0.0,,
64,PT07M02.00S,2026-01-26T01:19:30.6Z,1,REGULAR,3pt,Jump Shot,[],1626220,60.305108409986865,34.58180147058824,1610612756,12,13,2026-01-26T01:19:41Z,620000,False,-77.0,321.0,1,right,MISS R. O'Neale 32' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,32.97,Missed,,,,,,,,,,,,,,,,,,
65,PT06M58.00S,2026-01-26T01:19:34.6Z,1,REGULAR,rebound,defensive,[],1641796,,,1610612748,12,13,2026-01-26T01:19:36Z,630000,False,,,0,,P. Larsson REBOUND (Off:0 Def:1),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,64.0,,,,,,1.0,1.0,0.0,,
66,PT06M53.00S,2026-01-26T01:19:39.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628389,31.35676741130092,17.15686274509804,1610612748,12,13,2026-01-26T01:21:39Z,640000,False,164.0,242.0,1,left,MISS B. Adebayo 29' running 3PT,[1628389],1610612748.0,MIA,running,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,29.27,Missed,,,,,,,,,,,,,,,,,,
67,PT06M50.00S,2026-01-26T01:19:42.8Z,1,REGULAR,rebound,defensive,[],1628415,,,1610612756,12,13,2026-01-26T01:19:43Z,650000,False,,,0,,D. Brooks REBOUND (Off:0 Def:1),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,66.0,,,,,,1.0,1.0,0.0,,
68,PT06M44.00S,2026-01-26T01:19:48.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631221,69.33311432325887,72.30392156862744,1610612756,15,13,2026-01-26T01:26:36Z,660000,False,112.0,236.0,1,right,C. Gillespie 26' 3PT running pullup (3 PTS),[1631221],1610612756.0,PHX,running pullup,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Right Center,26.08,Made,3.0,,,,,,,,,,,,,,,,,
70,PT06M42.00S,2026-01-26T01:19:54.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,15,13,2026-01-26T01:19:54Z,680000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M42.00S,2026-01-26T01:21:33.5Z,1,REGULAR,substitution,out,[],1631221,,,1610612748,15,13,2026-01-26T01:22:30Z,690000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M42.00S,2026-01-26T01:21:33.5Z,1,REGULAR,substitution,out,[],1641796,,,1610612748,15,13,2026-01-26T01:22:30Z,700000,False,,,0,,SUB out: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M42.00S,2026-01-26T01:21:33.5Z,1,REGULAR,substitution,in,[],1631123,,,1610612748,15,13,2026-01-26T01:22:30Z,710000,False,,,0,,SUB in: J. Bouyea,[1631123],1610612756.0,PHX,,,,Bouyea,J. Bouyea,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M42.00S,2026-01-26T01:21:33.5Z,1,REGULAR,substitution,in,[],1631107,,,1610612748,15,13,2026-01-26T01:22:30Z,720000,False,,,0,,SUB in: N. Jović,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M42.00S,2026-01-26T01:21:33.5Z,1,REGULAR,substitution,out,[],1628389,,,1610612748,15,13,2026-01-26T01:22:55Z,730000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M42.00S,2026-01-26T01:21:33.5Z,1,REGULAR,substitution,in,[],1631170,,,1610612748,15,13,2026-01-26T01:22:55Z,740000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M23.00S,2026-01-26T01:23:13.3Z,1,REGULAR,3pt,Jump Shot,[],1631107,23.866622864651774,9.558823529411764,1610612748,15,13,2026-01-26T01:23:17Z,750000,False,202.0,172.0,1,left,MISS N. Jović 26' 3PT,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Above the Break 3,24+ Right Center,26.53,Missed,,,,,,,,,,,,,,,,,,
78,PT06M20.00S,2026-01-26T01:23:16.3Z,1,REGULAR,rebound,offensive,[],203952,,,1610612748,15,13,2026-01-26T01:23:17Z,760000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:1),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,77.0,,,,,,2.0,1.0,1.0,,
79,PT06M17.00S,2026-01-26T01:23:19.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626181,13.091327201051248,46.568627450980394,1610612748,15,15,2026-01-26T01:23:23Z,770000,False,17.0,71.0,1,left,N. Powell 7' driving floating Jump Shot (4 PTS) (A. Wiggins 2 AST),"[1626181, 203952]",1610612748.0,MIA,driving floating,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,7.27,Made,4.0,A. Wiggins,203952.0,2.0,,,,,,,,,,,,,,
81,PT06M01.00S,2026-01-26T01:23:34.6Z,1,REGULAR,3pt,Jump Shot,[],1628415,69.07030223390277,24.754901960784316,1610612756,15,15,2026-01-26T01:24:08Z,790000,False,-126.0,238.0,1,right,MISS D. Brooks 26' pullup 3PT,[1628415],1610612756.0,PHX,pullup,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,26.96,Missed,,,,,,,,,,,,,,,,,,
82,PT05M58.00S,2026-01-26T01:23:37.6Z,1,REGULAR,rebound,offensive,[],1628960,,,1610612756,15,15,2026-01-26T01:23:38Z,800000,False,,,0,,G. Allen REBOUND (Off:1 Def:0),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,81.0,,,,,,1.0,0.0,1.0,,
83,PT05M57.00S,2026-01-26T01:23:39.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631123,92.06636005256242,96.32352941176471,1610612756,15,15,2026-01-26T01:23:44Z,810000,False,232.0,22.0,1,right,MISS J. Bouyea 3PT,[1631123],1610612756.0,PHX,,,,Bouyea,J. Bouyea,,,,,Right Corner 3,24+ Right,23.27,Missed,,,,,,,,,,,,,,,,,,
84,PT05M52.00S,2026-01-26T01:23:44.8Z,1,REGULAR,rebound,defensive,[],203952,,,1610612748,15,15,2026-01-26T01:23:44Z,820000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:2),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Right Corner 3,24+ Right,,,,,,,,,,83.0,,,,,,3.0,2.0,1.0,,
