actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
37,PT08M51.00S,2026-01-31T02:15:50.1Z,1,REGULAR,steal,,[],1631109,,,1610612756,7,7,2026-01-31T02:15:51Z,370000,False,,,0,,M. Williams STEAL (1 STL),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
38,PT08M47.00S,2026-01-31T02:15:53.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628960,23.99802890932983,88.23529411764706,1610612756,7,7,2026-01-31T02:17:25Z,380000,False,-191.0,173.0,1,left,MISS G. Allen 25' running 3PT,[1628960],1610612756.0,PHX,running,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,,,25.79,Missed,,,,,,,,,,,,,,,,
39,PT08M44.00S,2026-01-31T02:15:56.8Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,7,7,2026-01-31T02:15:59Z,390000,False,,,0,,J. Allen REBOUND (Off:1 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,,,,,,,38.0,2.0,1.0,1.0,,,,,,,,
40,PT08M34.00S,2026-01-31T02:16:07.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630241,92.46057818659659,43.13725490196079,1610612739,7,9,2026-01-31T02:16:12Z,400000,False,-34.0,18.0,1,right,S. Merrill alley-oop Layup (2 PTS) (J. Allen 2 AST),"[1630241, 1628386]",1610612739.0,CLE,alley-oop,,,Merrill,S. Merrill,,,,,Restricted Area,0-8 Center,,,3.89,Made,2.0,J. Allen,1628386.0,2.0,,,,,,,,,,,,
42,PT08M19.00S,2026-01-31T02:16:21.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,14.668199737187912,60.049019607843135,1610612756,9,9,2026-01-31T02:16:26Z,420000,False,-50.0,85.0,1,left,D. Brooks 9' fadeaway Jump Shot (4 PTS) (C. Gillespie 2 AST),"[1628415, 1631221]",1610612756.0,PHX,fadeaway,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,,,9.91,Made,4.0,C. Gillespie,1631221.0,2.0,,,,,,,,,,,,
44,PT08M08.00S,2026-01-31T02:16:34.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,93.77463863337714,46.07843137254902,1610612739,9,11,2026-01-31T02:18:20Z,440000,False,-20.0,6.0,1,right,J. Allen driving Layup (4 PTS) (D. Mitchell 1 AST),"[1628386, 1628378]",1610612739.0,CLE,driving,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,2.05,Made,4.0,D. Mitchell,1628378.0,1.0,,,,,,,,,,,,
46,PT07M59.00S,2026-01-31T02:16:43.9Z,1,REGULAR,foul,personal,['2freethrow'],1630241,,,1610612756,9,11,2026-01-31T02:16:51Z,460000,False,,,0,,S. Merrill shooting personal FOUL (1 PF) (Gillespie 2 FT),"[1630241, 1631221]",1610612739.0,CLE,shooting,,,Merrill,S. Merrill,,,,,In The Paint (Non-RA),8-16 Right,1193.0,,,,,,,,,,,,1.0,0.0,Gillespie,1631221.0,,,,
48,PT07M59.00S,2026-01-31T02:17:11.0Z,1,REGULAR,freethrow,1 of 2,[],1631221,,,1610612756,9,11,2026-01-31T02:17:11Z,480000,False,,,0,,MISS C. Gillespie Free Throw 1 of 2,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
49,PT07M59.00S,2026-01-31T02:17:11.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,9,11,2026-01-31T02:17:11Z,490000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,,,
50,PT07M59.00S,2026-01-31T02:17:27.9Z,1,REGULAR,freethrow,2 of 2,[],1631221,,,1610612756,10,11,2026-01-31T02:17:27Z,500000,False,,,0,,C. Gillespie Free Throw 2 of 2 (1 PTS),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
51,PT07M50.00S,2026-01-31T02:17:38.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642281,81.2910643889619,49.26470588235294,1610612739,10,13,2026-01-31T02:17:45Z,510000,False,-4.0,123.0,1,right,J. Tyson 12' driving floating Jump Shot (2 PTS) (J. Allen 3 AST),"[1642281, 1628386]",1610612739.0,CLE,driving floating,,,Tyson,J. Tyson,,,,,In The Paint (Non-RA),8-16 Center,,,12.35,Made,2.0,J. Allen,1628386.0,3.0,,,,,,,,,,,,
52,PT07M32.00S,2026-01-31T02:17:55.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,13.748357424441524,39.21568627450981,1610612756,10,13,2026-01-31T02:18:01Z,520000,False,54.0,77.0,1,left,MISS D. Brooks 9' pullup Shot,[1628415],1610612756.0,PHX,pullup,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Right,,,9.37,Missed,,,,,,,,,,,,,,,,
53,PT07M28.00S,2026-01-31T02:17:59.7Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612739,10,13,2026-01-31T02:18:01Z,530000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,52.0,1.0,1.0,0.0,,,,,,,,
54,PT07M23.00S,2026-01-31T02:18:04.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628386,90.22667542706965,44.36274509803921,1610612739,10,15,2026-01-31T02:19:29Z,540000,False,-28.0,39.0,1,right,J. Allen running alley-oop Layup (6 PTS) (J. Tyson 2 AST),"[1628386, 1642281]",1610612739.0,CLE,running alley-oop,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,4.85,Made,6.0,J. Tyson,1642281.0,2.0,,,,,,,,,,,,
57,PT07M09.00S,2026-01-31T02:18:20.8Z,1,REGULAR,foul,personal,[],1630241,,,1610612756,10,15,2026-01-31T02:18:30Z,560000,False,,,0,,S. Merrill personal FOUL (2 PF),"[1630241, 1628415]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Mid-Range,8-16 Right,203591.0,,,,,,,,,,,,2.0,0.0,Brooks,1628415.0,,,,
59,PT07M09.00S,2026-01-31T02:18:29.4Z,1,REGULAR,substitution,out,[],1628378,,,1610612756,10,15,2026-01-31T02:18:40Z,580000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT07M09.00S,2026-01-31T02:18:29.4Z,1,REGULAR,substitution,in,[],1628366,,,1610612756,10,15,2026-01-31T02:18:40Z,590000,False,,,0,,SUB in: L. Ball,[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M02.00S,2026-01-31T02:18:59.0Z,1,REGULAR,3pt,Jump Shot,[],1631221,9.149145860709593,94.85294117647058,1610612756,10,15,2026-01-31T02:19:04Z,600000,False,-224.0,34.0,1,left,MISS C. Gillespie 3PT,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Left Corner 3,24+ Left,,,22.68,Missed,,,,,,,,,,,,,,,,
62,PT06M58.00S,2026-01-31T02:19:03.0Z,1,REGULAR,rebound,defensive,[],1628366,,,1610612739,10,15,2026-01-31T02:20:18Z,610000,False,,,0,,L. Ball REBOUND (Off:0 Def:1),[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,Left Corner 3,24+ Left,,,,,,,,,61.0,1.0,1.0,0.0,,,,,,,,
63,PT06M57.00S,2026-01-31T02:19:03.9Z,1,REGULAR,turnover,bad pass,[],1628366,,,1610612739,10,15,2026-01-31T02:19:10Z,620000,False,,,0,,L. Ball bad pass TURNOVER (1 TO),"[1628366, 1631221]",1610612739.0,CLE,,,,Ball,L. Ball,,,,,Mid-Range,8-16 Left,,1.0,,,,,,,,,,,,,,,Gillespie,1631221.0,,
64,PT06M57.00S,2026-01-31T02:19:03.9Z,1,REGULAR,steal,,[],1631221,,,1610612756,10,15,2026-01-31T02:19:08Z,630000,False,,,0,,C. Gillespie STEAL (1 STL),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
65,PT06M51.00S,2026-01-31T02:19:09.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631221,25.18068331143233,8.823529411764707,1610612756,13,15,2026-01-31T02:19:18Z,640000,False,206.0,184.0,1,left,C. Gillespie 27' 3PT pullup (4 PTS),[1631221],1610612756.0,PHX,pullup,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Right Center,,,27.63,Made,4.0,,,,,,,,,,,,,,,
66,PT06M37.00S,2026-01-31T02:19:23.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,90.88370565045992,57.35294117647059,1610612739,13,17,2026-01-31T02:21:20Z,650000,False,37.0,33.0,1,right,J. Allen driving Layup (8 PTS) (L. Ball 1 AST),"[1628386, 1628366]",1610612739.0,CLE,driving,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,4.96,Made,8.0,L. Ball,1628366.0,1.0,,,,,,,,,,,,
67,PT06M37.00S,2026-01-31T02:19:28.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,13,17,2026-01-31T02:19:28Z,660000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M37.00S,2026-01-31T02:20:51.1Z,1,REGULAR,substitution,out,[],1631221,,,1610612756,13,17,2026-01-31T02:22:08Z,670000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M37.00S,2026-01-31T02:20:51.1Z,1,REGULAR,substitution,in,[],1630224,,,1610612756,13,17,2026-01-31T02:22:08Z,680000,False,,,0,,SUB in: J. Green,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M21.00S,2026-01-31T02:22:36.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,15.719448094612352,37.00980392156863,1610612756,15,17,2026-01-31T02:22:41Z,690000,False,65.0,95.0,1,left,D. Brooks 11' pullup Jump Shot (6 PTS) (M. Williams 1 AST),"[1628415, 1631109]",1610612756.0,PHX,pullup,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Right,,,11.54,Made,6.0,M. Williams,1631109.0,1.0,,,,,,,,,,,,
73,PT06M07.00S,2026-01-31T02:22:50.6Z,1,REGULAR,3pt,Jump Shot,[],1642281,69.59592641261499,72.30392156862744,1610612739,15,17,2026-01-31T02:22:56Z,710000,False,112.0,233.0,1,right,MISS J. Tyson 25' 3PT,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Right Center,,,25.86,Missed,,,,,,,,,,,,,,,,
74,PT06M04.00S,2026-01-31T02:22:53.6Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612756,15,17,2026-01-31T02:22:56Z,720000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,73.0,1.0,1.0,0.0,,,,,,,,
75,PT05M58.00S,2026-01-31T02:23:03.9Z,1,REGULAR,foul,personal,[],1628415,,,1610612756,15,17,2026-01-31T02:23:24Z,730000,False,,,0,,D. Brooks double personal FOUL (2 PF),"[1628415, 1642281]",1610612756.0,PHX,double,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,1193.0,,,,,,,,,,,,2.0,0.0,Tyson,1642281.0,,,,
77,PT05M58.00S,2026-01-31T02:23:03.9Z,1,REGULAR,foul,personal,[],1642281,,,1610612756,15,17,2026-01-31T02:23:07Z,750000,False,,,0,,J. Tyson double personal FOUL (1 PF),"[1642281, 1628415]",1610612739.0,CLE,double,,,Tyson,J. Tyson,,,,,In The Paint (Non-RA),0-8 Center,1193.0,,,,,,,,,,,,1.0,0.0,Brooks,1628415.0,,,,
79,PT05M58.00S,2026-01-31T02:23:23.4Z,1,REGULAR,substitution,out,[],1629731,,,1610612756,15,17,2026-01-31T02:23:26Z,770000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M58.00S,2026-01-31T02:23:23.4Z,1,REGULAR,substitution,in,[],1629631,,,1610612756,15,17,2026-01-31T02:23:26Z,780000,False,,,0,,SUB in: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M50.00S,2026-01-31T02:23:48.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1631109,14.14257555847569,35.049019607843135,1610612756,17,17,2026-01-31T02:23:52Z,790000,False,75.0,80.0,1,left,M. Williams 10' turnaround Hook (4 PTS),[1631109],1610612756.0,PHX,turnaround,,,Williams,M. Williams,,,,,In The Paint (Non-RA),8-16 Right,,,10.98,Made,4.0,,,,,,,,,,,,,,,
82,PT05M37.00S,2026-01-31T02:24:01.7Z,1,REGULAR,2pt,Jump Shot,[],1628386,74.98357424441524,52.69607843137255,1610612739,17,17,2026-01-31T02:24:05Z,800000,False,13.0,183.0,1,right,MISS J. Allen 18' Jump Shot,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,16-24 Center,,,18.32,Missed,,,,,,,,,,,,,,,,
83,PT05M35.00S,2026-01-31T02:24:03.7Z,1,REGULAR,rebound,defensive,[],1631109,,,1610612756,17,17,2026-01-31T02:24:05Z,810000,False,,,0,,M. Williams REBOUND (Off:0 Def:2),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,Mid-Range,16-24 Center,,,,,,,,,82.0,2.0,2.0,0.0,,,,,,,,
84,PT05M17.00S,2026-01-31T02:24:22.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628960,14.011169513797633,46.81372549019608,1610612756,17,17,2026-01-31T02:24:26Z,820000,False,16.0,79.0,1,left,MISS G. Allen 8' pullup Shot,[1628960],1610612756.0,PHX,pullup,,,Allen,G. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,8.08,Missed,,,,,,,,,,,,,,,,
85,PT05M13.00S,2026-01-31T02:24:26.4Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,17,17,2026-01-31T02:24:26Z,830000,False,,,0,,J. Allen REBOUND (Off:1 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,84.0,3.0,2.0,1.0,,,,,,,,
86,PT05M09.00S,2026-01-31T02:24:29.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642281,93.51182654402102,52.69607843137255,1610612739,17,19,2026-01-31T02:24:36Z,840000,False,13.0,8.0,1,right,J. Tyson running Layup (4 PTS) (L. Ball 2 AST),"[1642281, 1628366]",1610612739.0,CLE,running,,,Tyson,J. Tyson,,,,,Restricted Area,0-8 Center,,,1.6,Made,4.0,L. Ball,1628366.0,2.0,,,,,,,,,,,,
88,PT04M56.00S,2026-01-31T02:24:42.7Z,1,REGULAR,2pt,Jump Shot,[],1630224,21.23850197109067,27.450980392156865,1610612756,19,19,2026-01-31T02:24:48Z,860000,False,113.0,147.0,1,left,J. Green 18' pullup Jump Shot (2 PTS),[1630224],1610612756.0,PHX,pullup,,,Green,J. Green,,,,,Mid-Range,16-24 Right Center,,,18.53,Made,2.0,,,,,,,,,,,,,,,
89,PT04M43.00S,2026-01-31T02:24:55.3Z,1,REGULAR,3pt,Jump Shot,[],1630241,64.86530880420499,22.54901960784314,1610612739,19,22,2026-01-31T02:24:59Z,870000,False,-137.0,278.0,1,right,S. Merrill 30' 3PT  (5 PTS) (L. Ball 3 AST),"[1630241, 1628366]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Left Center,,,30.99,Made,5.0,L. Ball,1628366.0,3.0,,,,,,,,,,,,
91,PT04M28.00S,2026-01-31T02:25:11.3Z,1,REGULAR,foul,personal,['2freethrow'],1629631,,,1610612756,19,22,2026-01-31T02:25:20Z,890000,False,,,0,,D. Hunter shooting personal FOUL (1 PF) (Brooks 2 FT),"[1629631, 1628415]",1610612739.0,CLE,shooting,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,1627524.0,,,,,,,,,,,,1.0,0.0,Brooks,1628415.0,,,,
