actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2024-12-20T01:40:27.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-12-20T01:40:27Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-12-20T01:40:29.6Z,1,REGULAR,jumpball,recovered,[],1627884,,,1610612746,0,0,2024-12-20T01:40:29Z,40000,False,,,0,,Jump Ball I. Zubac vs. D. Lively II: Tip to D. Jones Jr.,"[1627884, 1627826, 1641726]",1610612746.0,LAC,startperiod,D. Jones Jr.,1627884.0,Jones Jr.,D. Jones Jr.,Zubac,1627826.0,Lively II,1641726.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M39.00S,2024-12-20T01:40:46.8Z,1,REGULAR,2pt,Jump Shot,[],1627884,87.46714848883047,31.862745098039213,1610612746,0,0,2024-12-20T01:40:52Z,70000,False,-91.0,65.0,1,right,MISS D. Jones Jr. 11' turnaround fadeaway Shot,[1627884],1610612746.0,LAC,turnaround fadeaway,,,Jones Jr.,D. Jones Jr.,,,,,Mid-Range,8-16 Left,11.18,Missed,,,,,,,,,,,,,,,,,,
8,PT11M36.00S,2024-12-20T01:40:49.8Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612742,0,0,2024-12-20T01:40:52Z,80000,False,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Mid-Range,8-16 Left,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M31.00S,2024-12-20T01:40:57.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,6.521024967148489,52.450980392156865,1610612742,0,0,2024-12-20T01:51:18Z,90000,False,-12.0,9.0,1,left,MISS P. Washington driving Layup,[1629023],1610612742.0,DAL,driving,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,1.51,Missed,,,,,,,,,,,,,,,,,,
10,PT11M30.00S,2024-12-20T01:40:58.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,0,0,2024-12-20T01:43:08Z,100000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,9.0,,,,,,,,,,,,,,,,,
12,PT11M24.00S,2024-12-20T01:41:21.8Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],202691,25.443495400788436,61.51960784313726,1610612742,0,0,2024-12-20T01:41:29Z,120000,False,-58.0,187.0,1,left,MISS K. Thompson 19' pullup Shot,[202691],1610612742.0,DAL,pullup,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Center,19.54,Missed,,,,,,,,,,,,,,,,,,
13,PT11M21.00S,2024-12-20T01:41:24.8Z,1,REGULAR,rebound,defensive,[],1627884,,,1610612746,0,0,2024-12-20T01:41:29Z,130000,False,,,0,,D. Jones Jr. REBOUND (Off:0 Def:1),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Mid-Range,16-24 Center,,,12.0,1.0,1.0,0.0,,,,,,,,,,,,,,
14,PT11M10.00S,2024-12-20T01:41:35.7Z,1,REGULAR,3pt,Jump Shot,[],1627739,93.64323258869908,95.34313725490196,1610612746,0,3,2024-12-20T01:41:39Z,140000,False,227.0,7.0,1,right,K. Dunn 3PT  (3 PTS) (J. Harden 1 AST),"[1627739, 201935]",1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Right Corner 3,24+ Right,22.68,Made,,,,,3.0,J. Harden,201935.0,1.0,,,,,,,,,,
16,PT10M48.00S,2024-12-20T01:42:00.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,10.200394218134035,40.19607843137255,1610612742,0,3,2024-12-20T01:42:11Z,160000,False,49.0,43.0,1,left,MISS P. Washington 6' turnaround Shot - blocked,"[1629023, 1627884]",1610612742.0,DAL,turnaround,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,6.55,Missed,,,,,,,,,Jones Jr.,1627884.0,,,,,,,,
