actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-10-24T23:36:50.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-10-24T23:36:50Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-10-24T23:36:53.5Z,1,REGULAR,jumpball,recovered,[],203084,,,1610612759,0,0,2024-10-24T23:36:53Z,40000,False,,,0,,Jump Ball V. Wembanyama vs. D. Gafford: Tip to H. Barnes,"[203084, 1641705, 1629655]",1610612759.0,SAS,startperiod,H. Barnes,203084.0,Barnes,H. Barnes,Wembanyama,1641705.0,Gafford,1629655.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M38.00S,2024-10-24T23:37:11.6Z,1,REGULAR,3pt,Jump Shot,[],1630577,93.9060446780552,93.87254901960785,1610612759,0,0,2024-10-24T23:37:15Z,70000,False,219.0,5.0,1,right,MISS J. Champagnie 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Right Corner 3,24+ Right,21.95,Missed,,,,,,,,,,,,,,,,,,
8,PT11M35.00S,2024-10-24T23:37:14.6Z,1,REGULAR,rebound,defensive,[],202691,,,1610612742,0,0,2024-10-24T23:37:15Z,80000,False,,,0,,K. Thompson REBOUND (Off:0 Def:1),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Right Corner 3,24+ Right,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M29.00S,2024-10-24T23:37:20.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202681,18.084756898817346,91.91176470588235,1610612742,0,0,2024-10-24T23:37:31Z,90000,False,-210.0,117.0,1,left,MISS K. Irving 24' running 3PT,[202681],1610612742.0,DAL,running,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,24.03,Missed,,,,,,,,,,,,,,,,,,
10,PT11M26.00S,2024-10-24T23:37:23.2Z,1,REGULAR,rebound,defensive,[],1630577,,,1610612759,0,0,2024-10-24T23:37:26Z,100000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:1),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M20.00S,2024-10-24T23:37:30.0Z,1,REGULAR,3pt,Jump Shot,[],1630577,73.66951379763469,82.84313725490196,1610612759,0,3,2024-10-24T23:37:33Z,110000,False,164.0,195.0,1,right,J. Champagnie 25' 3PT  (3 PTS) (C. Paul 1 AST),"[1630577, 101108]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,25.49,Made,,,,,3.0,C. Paul,101108.0,1.0,,,,,,,,,,
13,PT11M02.00S,2024-10-24T23:37:47.4Z,1,REGULAR,3pt,Jump Shot,[],1629029,29.911300919842315,33.82352941176471,1610612742,0,3,2024-10-24T23:37:53Z,130000,False,81.0,229.0,1,left,MISS L. Dončić 24' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,24.26,Missed,,,,,,,,,,,,,,,,,,
14,PT11M00.00S,2024-10-24T23:37:49.4Z,1,REGULAR,rebound,defensive,[],101108,,,1610612759,0,3,2024-10-24T23:37:53Z,140000,False,,,0,,C. Paul REBOUND (Off:0 Def:1),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Right Center,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
15,PT11M00.00S,2024-10-24T23:37:53.5Z,1,REGULAR,foul,personal,[],202681,,,1610612759,0,3,2024-10-24T23:38:11Z,150000,False,,,0,,K. Irving personal FOUL (1 PF),"[202681, 101108]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1179.0,1.0,0.0,Paul,101108.0,,,,,
17,PT10M37.00S,2024-10-24T23:38:30.9Z,1,REGULAR,3pt,Jump Shot,[],1631110,73.40670170827858,17.401960784313726,1610612759,0,6,2024-10-24T23:38:34Z,170000,False,-163.0,197.0,1,right,J. Sochan 25' 3PT  (3 PTS) (H. Barnes 1 AST),"[1631110, 203084]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Left Center,25.61,Made,,,,,3.0,H. Barnes,203084.0,1.0,,,,,,,,,,
19,PT10M24.00S,2024-10-24T23:38:43.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629655,8.623521681997373,45.83333333333333,1610612742,2,6,2024-10-24T23:38:46Z,190000,False,21.0,29.0,1,left,D. Gafford Hook (2 PTS) (K. Irving 1 AST),"[1629655, 202681]",1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,3.54,Made,,,,,2.0,K. Irving,202681.0,1.0,,,,,,,,,,
21,PT10M12.00S,2024-10-24T23:38:57.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630577,88.51839684625493,54.41176470588235,1610612759,2,6,2024-10-24T23:39:03Z,210000,False,22.0,55.0,1,right,MISS J. Champagnie driving Layup - blocked,"[1630577, 202681]",1610612759.0,SAS,driving,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,5.96,Missed,,,,,,,,,,,,,,Irving,202681.0,,,
22,PT10M12.00S,2024-10-24T23:38:57.5Z,1,REGULAR,block,,[],202681,,,1610612759,2,6,2024-10-24T23:38:59Z,220000,False,,,0,,K. Irving BLOCK (1 BLK),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
23,PT10M12.00S,2024-10-24T23:38:57.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612742,2,6,2024-10-24T23:39:03Z,230000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,21.0,,,,,,,,,,,,,,,,,
25,PT10M01.00S,2024-10-24T23:39:12.4Z,1,REGULAR,2pt,Jump Shot,[],202681,23.603810775295663,23.284313725490197,1610612742,2,6,2024-10-24T23:39:17Z,250000,False,134.0,169.0,1,left,MISS K. Irving 21' Jump Shot,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Mid-Range,16-24 Right Center,21.57,Missed,,,,,,,,,,,,,,,,,,
26,PT09M58.00S,2024-10-24T23:39:15.2Z,1,REGULAR,rebound,offensive,[],202691,,,1610612742,2,6,2024-10-24T23:39:15Z,260000,False,,,0,,K. Thompson REBOUND (Off:1 Def:1),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Right Center,,,25.0,2.0,1.0,1.0,,,,,,,,,,,,,,
