actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
25,PT10M24.00S,2025-03-22T00:42:37.7Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,4,3,2025-03-22T00:42:39Z,250000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:2),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,24.0,2.0,2.0,0.0,,,,,,,,,,,,
26,PT10M18.00S,2025-03-22T00:42:42.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630595,8.09789750328515,50.0,1610612765,4,3,2025-03-22T00:42:48Z,260000,False,0.0,24.0,1,left,MISS C. Cunningham running Layup,[1630595],1610612765.0,DET,running,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,,,,,,,,,,
27,PT10M16.00S,2025-03-22T00:42:45.3Z,1,REGULAR,rebound,defensive,[],1630539,,,1610612742,4,3,2025-03-22T00:42:45Z,270000,False,,,0,,K. Jones REBOUND (Off:0 Def:1),[1630539],1610612742.0,DAL,,,,Jones,K. Jones,,,,,Restricted Area,0-8 Center,,,,,26.0,1.0,1.0,0.0,,,,,,,,,,,,
28,PT10M02.00S,2025-03-22T00:42:58.9Z,1,REGULAR,3pt,Jump Shot,[],1629023,87.72996057818659,3.6764705882352944,1610612742,7,3,2025-03-22T00:43:02Z,280000,False,-232.0,63.0,1,right,P. Washington 24' 3PT  (5 PTS) (S. Dinwiddie 1 AST),"[1629023, 203915]",1610612742.0,DAL,,,,Washington,P. Washington,,,,,Left Corner 3,24+ Left,24.0,Made,,,,,,,5.0,S. Dinwiddie,203915.0,1.0,,,,,,,,
30,PT09M45.00S,2025-03-22T00:43:15.9Z,1,REGULAR,turnover,lost ball,[],202699,,,1610612765,7,3,2025-03-22T00:43:25Z,300000,False,,,0,,T. Harris lost ball TURNOVER (1 TO),"[202699, 1630230]",1610612765.0,DET,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,1.0,Marshall,1630230.0,,,,,
31,PT09M45.00S,2025-03-22T00:43:15.9Z,1,REGULAR,steal,,[],1630230,,,1610612742,7,3,2025-03-22T00:43:53Z,310000,False,,,0,,N. Marshall STEAL (1 STL),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
32,PT09M43.00S,2025-03-22T00:43:23.3Z,1,REGULAR,foul,personal,['2freethrow'],1641709,,,1610612742,7,3,2025-03-22T00:43:35Z,320000,False,,,0,,A. Thompson shooting personal FOUL (1 PF) (Washington 2 FT),"[1641709, 1629023]",1610612765.0,DET,shooting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,201638.0,1.0,0.0,Washington,1629023.0
34,PT09M43.00S,2025-03-22T00:44:02.3Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629023,,,1610612742,7,3,2025-03-22T00:44:02Z,340000,False,,,0,,MISS P. Washington Free Throw 1 of 2,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
35,PT09M43.00S,2025-03-22T00:44:02.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,7,3,2025-03-22T00:44:02Z,350000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,34.0,,,,,,,,,,,,,,,
36,PT09M43.00S,2025-03-22T00:44:21.9Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629023,,,1610612742,8,3,2025-03-22T00:44:21Z,360000,False,,,0,,P. Washington Free Throw 2 of 2 (6 PTS),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
37,PT09M25.00S,2025-03-22T00:44:42.9Z,1,REGULAR,3pt,Jump Shot,[],202699,27.414586070959263,77.69607843137256,1610612765,8,3,2025-03-22T00:44:47Z,370000,False,-138.0,205.0,1,left,MISS T. Harris 24' 3PT,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,24.76,Missed,,,,,,,,,,,,,,,,,,
38,PT09M22.00S,2025-03-22T00:44:45.9Z,1,REGULAR,rebound,offensive,[],1631105,,,1610612765,8,3,2025-03-22T00:44:47Z,380000,False,,,0,,J. Duren REBOUND (Off:2 Def:0),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Left Center,,,,,37.0,2.0,0.0,2.0,,,,,,,,,,,,
39,PT09M22.00S,2025-03-22T00:44:45.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631105,5.863994743758213,47.549019607843135,1610612765,8,5,2025-03-22T00:44:51Z,390000,False,12.0,3.0,1,left,J. Duren putback DUNK (2 PTS),[1631105],1610612765.0,DET,putback,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,1.26,Made,,,,,,,2.0,,,,,,,,,,,
40,PT09M06.00S,2025-03-22T00:45:01.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630539,81.94809461235218,57.84313725490197,1610612742,10,5,2025-03-22T00:45:06Z,400000,False,39.0,117.0,1,right,K. Jones 12' pullup Jump Shot (4 PTS),[1630539],1610612742.0,DAL,pullup,,,Jones,K. Jones,,,,,In The Paint (Non-RA),8-16 Center,12.36,Made,,,,,,,4.0,,,,,,,,,,,
41,PT08M40.00S,2025-03-22T00:45:26.7Z,1,REGULAR,3pt,Jump Shot,[],203501,19.398817345597898,90.19607843137256,1610612765,10,5,2025-03-22T00:45:30Z,410000,False,-201.0,130.0,1,left,MISS T. Hardaway Jr. pullup 3PT,[203501],1610612765.0,DET,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,23.93,Missed,,,,,,,,,,,,,,,,,,
42,PT08M38.00S,2025-03-22T00:45:29.1Z,1,REGULAR,rebound,defensive,[],1630539,,,1610612742,10,5,2025-03-22T00:45:29Z,420000,False,,,0,,K. Jones REBOUND (Off:0 Def:2),[1630539],1610612742.0,DAL,,,,Jones,K. Jones,,,,,Above the Break 3,24+ Left Center,,,,,41.0,2.0,2.0,0.0,,,,,,,,,,,,
44,PT08M24.00S,2025-03-22T00:45:57.8Z,1,REGULAR,3pt,Jump Shot,[],203915,93.51182654402102,95.34313725490196,1610612742,10,5,2025-03-22T00:46:02Z,440000,False,227.0,8.0,1,right,MISS S. Dinwiddie 3PT,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Right Corner 3,24+ Right,22.69,Missed,,,,,,,,,,,,,,,,,,
45,PT08M21.00S,2025-03-22T00:46:00.8Z,1,REGULAR,rebound,defensive,[],202699,,,1610612765,10,5,2025-03-22T00:46:02Z,450000,False,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Right Corner 3,24+ Right,,,,,44.0,1.0,1.0,0.0,,,,,,,,,,,,
46,PT08M14.00S,2025-03-22T00:46:11.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641709,6.258212877792378,49.01960784313725,1610612765,10,5,2025-03-22T00:52:28Z,460000,False,5.0,6.0,1,left,MISS A. Thompson Layup - blocked,"[1641709, 1629023]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.8,Missed,Washington,1629023.0,,,,,,,,,,,,,,,,
47,PT08M14.00S,2025-03-22T00:46:11.5Z,1,REGULAR,block,,[],1629023,,,1610612765,10,5,2025-03-22T00:46:13Z,470000,False,,,0,,P. Washington BLOCK (1 BLK),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
48,PT08M14.00S,2025-03-22T00:46:11.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,10,5,2025-03-22T00:46:29Z,480000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,,,46.0,,,,,,,,,,,,,,,
50,PT08M07.00S,2025-03-22T00:46:28.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631105,5.863994743758213,48.529411764705884,1610612765,10,7,2025-03-22T00:53:31Z,500000,False,7.0,3.0,1,left,J. Duren driving Layup (4 PTS),[1631105],1610612765.0,DET,driving,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,0.78,Made,,,,,,,4.0,,,,,,,,,,,
51,PT07M49.00S,2025-03-22T00:46:46.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203915,92.59198423127464,58.333333333333336,1610612742,12,7,2025-03-22T00:46:51Z,510000,False,42.0,17.0,1,right,S. Dinwiddie driving Layup (2 PTS),[203915],1610612742.0,DAL,driving,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,4.51,Made,,,,,,,2.0,,,,,,,,,,,
52,PT07M34.00S,2025-03-22T00:47:02.2Z,1,REGULAR,3pt,Jump Shot,[],1630595,28.465834428383708,78.43137254901961,1610612765,12,10,2025-03-22T00:47:06Z,520000,False,-142.0,215.0,1,left,C. Cunningham 25' 3PT  (3 PTS) (J. Duren 1 AST),"[1630595, 1631105]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,25.79,Made,,,,,,,3.0,J. Duren,1631105.0,1.0,,,,,,,,
54,PT07M26.00S,2025-03-22T00:47:10.4Z,1,REGULAR,3pt,Jump Shot,[],203915,74.72076215505913,13.970588235294118,1610612742,15,10,2025-03-22T00:47:19Z,540000,False,-180.0,185.0,1,right,S. Dinwiddie 25' 3PT pullup (5 PTS) (N. Marshall 2 AST),"[203915, 1630230]",1610612742.0,DAL,pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,25.83,Made,,,,,,,5.0,N. Marshall,1630230.0,2.0,,,,,,,,
56,PT07M09.00S,2025-03-22T00:47:27.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202699,9.806176084099869,51.71568627450981,1610612765,15,10,2025-03-22T00:55:20Z,560000,False,-9.0,40.0,1,left,MISS T. Harris cutting Layup - blocked,"[202699, 1630539]",1610612765.0,DET,cutting,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,4.06,Missed,Jones,1630539.0,,,,,,,,,,,,,,,,
57,PT07M09.00S,2025-03-22T00:47:27.0Z,1,REGULAR,block,,[],1630539,,,1610612765,15,10,2025-03-22T00:47:29Z,570000,False,,,0,,K. Jones BLOCK (2 BLK),[1630539],1610612742.0,DAL,,,,Jones,K. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
58,PT07M06.00S,2025-03-22T00:47:30.0Z,1,REGULAR,rebound,offensive,[],1630595,,,1610612765,15,10,2025-03-22T00:47:42Z,580000,False,,,0,,C. Cunningham REBOUND (Off:1 Def:2),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,56.0,3.0,2.0,1.0,,,,,,,,,,,,
59,PT07M06.00S,2025-03-22T00:47:40.4Z,1,REGULAR,foul,personal,['2freethrow'],1630539,,,1610612765,15,10,2025-03-22T00:47:49Z,590000,False,,,0,,K. Jones shooting personal FOUL (1 PF) (Duren 2 FT),"[1630539, 1631105]",1610612742.0,DAL,shooting,,,Jones,K. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202901.0,1.0,0.0,Duren,1631105.0
61,PT07M06.00S,2025-03-22T00:48:05.4Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1631105,,,1610612765,15,10,2025-03-22T00:48:05Z,610000,False,,,0,,MISS J. Duren Free Throw 1 of 2,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
62,PT07M06.00S,2025-03-22T00:48:05.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,15,10,2025-03-22T00:48:05Z,620000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,61.0,,,,,,,,,,,,,,,
63,PT07M06.00S,2025-03-22T00:48:06.0Z,1,REGULAR,substitution,out,[],1630230,,,1610612765,15,10,2025-03-22T00:48:12Z,630000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT07M06.00S,2025-03-22T00:48:06.0Z,1,REGULAR,substitution,in,[],1631108,,,1610612765,15,10,2025-03-22T00:48:12Z,640000,False,,,0,,SUB in: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT07M06.00S,2025-03-22T00:48:05.4Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1631105,,,1610612765,15,10,2025-03-22T00:48:36Z,650000,False,,,0,,MISS J. Duren Free Throw 2 of 2,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
66,PT07M02.00S,2025-03-22T00:48:09.4Z,1,REGULAR,rebound,offensive,[],203501,,,1610612765,15,10,2025-03-22T00:48:36Z,660000,False,,,0,,T. Hardaway Jr. REBOUND (Off:1 Def:0),[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,65.0,1.0,0.0,1.0,,,,,,,,,,,,
67,PT07M01.00S,2025-03-22T00:48:31.2Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203501,5.590000152587891,50.0,1610612765,15,10,2025-03-22T00:48:42Z,670000,False,0.0,0.0,1,left,MISS T. Hardaway Jr. tip Layup,[203501],1610612765.0,DET,tip,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
68,PT07M00.00S,2025-03-22T00:48:32.2Z,1,REGULAR,rebound,defensive,[],1630539,,,1610612742,15,10,2025-03-22T00:48:42Z,680000,False,,,0,,K. Jones REBOUND (Off:0 Def:3),[1630539],1610612742.0,DAL,,,,Jones,K. Jones,,,,,Restricted Area,0-8 Center,,,,,67.0,3.0,3.0,0.0,,,,,,,,,,,,
69,PT06M50.00S,2025-03-22T00:48:42.0Z,1,REGULAR,3pt,Jump Shot,[],202691,68.67608409986859,35.78431372549019,1610612742,18,10,2025-03-22T00:57:07Z,690000,False,-71.0,242.0,1,right,K. Thompson 25' 3PT pullup (3 PTS) (S. Dinwiddie 2 AST),"[202691, 203915]",1610612742.0,DAL,pullup,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Center,25.21,Made,,,,,,,3.0,S. Dinwiddie,203915.0,2.0,,,,,,,,
71,PT06M38.00S,2025-03-22T00:48:54.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,10.200394218134035,48.77450980392157,1610612765,18,12,2025-03-22T00:48:59Z,710000,False,6.0,43.0,1,left,C. Cunningham driving floating bank Jump Shot (5 PTS),[1630595],1610612765.0,DET,driving floating bank,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,4.38,Made,,,,,,,5.0,,,,,,,,,,,
72,PT06M33.00S,2025-03-22T00:48:59.7Z,1,REGULAR,3pt,Jump Shot,[],202691,71.17279894875165,20.098039215686274,1610612742,18,12,2025-03-22T00:58:17Z,720000,False,-150.0,218.0,1,right,MISS K. Thompson 26' pullup 3PT,[202691],1610612742.0,DAL,pullup,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,26.47,Missed,,,,,,,,,,,,,,,,,,
73,PT06M30.00S,2025-03-22T00:49:02.9Z,1,REGULAR,rebound,offensive,[],1631108,,,1610612742,18,12,2025-03-22T00:49:02Z,730000,False,,,0,,M. Christie REBOUND (Off:1 Def:0),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,,,,,72.0,1.0,0.0,1.0,,,,,,,,,,,,
74,PT06M27.00S,2025-03-22T00:49:05.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202691,85.62746386333771,4.901960784313726,1610612742,18,12,2025-03-22T00:49:13Z,740000,False,-225.0,83.0,1,right,MISS K. Thompson 24' 3PT,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Left Corner 3,24+ Left,24.02,Missed,,,,,,,,,,,,,,,,,,
75,PT06M25.00S,2025-03-22T00:49:07.4Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,18,12,2025-03-22T00:49:13Z,750000,False,,,0,,J. Duren REBOUND (Off:2 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Left Corner 3,24+ Left,,,,,74.0,3.0,1.0,2.0,,,,,,,,,,,,
76,PT06M20.00S,2025-03-22T00:49:12.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641709,5.995400788436268,45.83333333333333,1610612765,18,12,2025-03-22T00:49:17Z,760000,False,21.0,4.0,1,left,MISS A. Thompson running Layup,[1641709],1610612765.0,DET,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.12,Missed,,,,,,,,,,,,,,,,,,
77,PT06M18.00S,2025-03-22T00:49:14.8Z,1,REGULAR,rebound,defensive,[],1630539,,,1610612742,18,12,2025-03-22T00:49:17Z,770000,False,,,0,,K. Jones REBOUND (Off:0 Def:4),[1630539],1610612742.0,DAL,,,,Jones,K. Jones,,,,,Restricted Area,0-8 Center,,,,,76.0,4.0,4.0,0.0,,,,,,,,,,,,
78,PT06M12.00S,2025-03-22T00:49:22.4Z,1,REGULAR,foul,personal,[],1641709,,,1610612742,18,12,2025-03-22T00:52:38Z,780000,False,,,0,,A. Thompson personal FOUL (2 PF),"[1641709, 1631108]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,2714.0,2.0,0.0,Christie,1631108.0
80,PT06M12.00S,2025-03-22T00:49:37.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,18,12,2025-03-22T00:49:37Z,800000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M12.00S,2025-03-22T00:49:41.9Z,1,REGULAR,substitution,out,[],1641709,,,1610612742,18,12,2025-03-22T00:52:23Z,810000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
