actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
85,PT05M47.00S,2025-02-28T01:53:00.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641733,90.22667542706965,56.86274509803921,1610612766,18,10,2025-02-28T01:53:05Z,840000,False,34.0,39.0,1,right,MISS N. Smith Jr. driving floating Shot,[1641733],1610612766.0,CHA,driving floating,,,Smith Jr.,N. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,5.22,Missed,,,,,,,,,,
86,PT05M46.00S,2025-02-28T01:53:01.8Z,1,REGULAR,rebound,defensive,[],1629650,,,1610612742,18,10,2025-02-28T01:53:01Z,850000,False,,,0,,M. Brown REBOUND (Off:0 Def:4),[1629650],1610612742.0,DAL,,,,Brown,M. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,85.0,4.0,4.0,0.0,,,,,,
87,PT05M37.00S,2025-02-28T01:53:10.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,17.559132720105126,56.127450980392155,1610612742,18,10,2025-02-28T01:53:19Z,860000,False,-31.0,113.0,1,left,MISS N. Marshall 11' driving floating Shot,[1630230],1610612742.0,DAL,driving floating,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,11.67,Missed,,,,,,,,,,
88,PT05M34.00S,2025-02-28T01:53:13.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612766,18,10,2025-02-28T01:53:19Z,870000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,87.0,,,,,,,,,
90,PT05M34.00S,2025-02-28T01:53:17.3Z,1,REGULAR,substitution,out,[],1631108,,,1610612766,18,10,2025-02-28T01:53:37Z,890000,False,,,0,,SUB out: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M34.00S,2025-02-28T01:53:17.3Z,1,REGULAR,substitution,out,[],1641733,,,1610612766,18,10,2025-02-28T01:53:37Z,900000,False,,,0,,SUB out: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M34.00S,2025-02-28T01:53:17.3Z,1,REGULAR,substitution,out,[],1630182,,,1610612766,18,10,2025-02-28T01:53:37Z,910000,False,,,0,,SUB out: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M34.00S,2025-02-28T01:53:17.3Z,1,REGULAR,substitution,in,[],203915,,,1610612766,18,10,2025-02-28T01:53:37Z,920000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M34.00S,2025-02-28T01:53:17.3Z,1,REGULAR,substitution,in,[],1628970,,,1610612766,18,10,2025-02-28T01:53:37Z,930000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M34.00S,2025-02-28T01:53:17.3Z,1,REGULAR,substitution,in,[],203552,,,1610612766,18,10,2025-02-28T01:53:37Z,940000,False,,,0,,SUB in: S. Curry,[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M21.00S,2025-02-28T01:53:52.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,83.83705650459922,54.92493872549019,1610612766,18,10,2025-02-28T01:54:10Z,950000,False,25.0,99.0,1,right,MISS M. Bridges 10' driving floating Shot,[1628970],1610612766.0,CHA,driving floating,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,10.24,Missed,,,,,,,,,,
97,PT05M19.00S,2025-02-28T01:53:54.7Z,1,REGULAR,rebound,offensive,[],201959,,,1610612766,18,10,2025-02-28T01:53:59Z,960000,False,,,0,,T. Gibson REBOUND (Off:1 Def:0),[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,96.0,1.0,0.0,1.0,,,,,,
98,PT05M18.00S,2025-02-28T01:53:55.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201959,93.64323258869908,51.71568627450981,1610612766,18,12,2025-02-28T01:54:02Z,970000,False,9.0,7.0,1,right,T. Gibson tip Layup (4 PTS),[201959],1610612766.0,CHA,tip,,,Gibson,T. Gibson,,,,,Restricted Area,0-8 Center,,,,,,,,,1.13,Made,,,,,4.0,,,,,
99,PT05M05.00S,2025-02-28T01:54:08.8Z,1,REGULAR,3pt,Jump Shot,[],202681,31.750985545335087,28.676470588235293,1610612742,18,12,2025-02-28T01:54:12Z,980000,False,107.0,246.0,1,left,MISS K. Irving 26' 3PT,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,,,,,,,,,26.81,Missed,,,,,,,,,,
100,PT05M03.00S,2025-02-28T01:54:10.8Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,18,12,2025-02-28T01:54:12Z,990000,False,,,0,,M. Bridges REBOUND (Off:0 Def:3),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,99.0,3.0,3.0,0.0,,,,,,
101,PT04M53.00S,2025-02-28T01:54:21.8Z,1,REGULAR,3pt,Jump Shot,[],203552,79.188567674113,7.107843137254902,1610612766,18,12,2025-02-28T01:54:28Z,1000000,False,-214.0,143.0,1,right,MISS S. Curry 25' 3PT,[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,,,,25.79,Missed,,,,,,,,,,
102,PT04M50.00S,2025-02-28T01:54:24.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612742,18,12,2025-02-28T01:54:28Z,1010000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,101.0,,,,,,,,,
104,PT04M50.00S,2025-02-28T01:54:28.6Z,1,REGULAR,substitution,out,[],1629650,,,1610612742,18,12,2025-02-28T01:54:39Z,1030000,False,,,0,,SUB out: M. Brown,[1629650],1610612742.0,DAL,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M50.00S,2025-02-28T01:54:28.6Z,1,REGULAR,substitution,out,[],1630230,,,1610612742,18,12,2025-02-28T01:54:39Z,1040000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M50.00S,2025-02-28T01:54:28.6Z,1,REGULAR,substitution,in,[],1641765,,,1610612742,18,12,2025-02-28T01:54:39Z,1050000,False,,,0,,SUB in: O. Prosper,[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M50.00S,2025-02-28T01:54:28.6Z,1,REGULAR,substitution,in,[],1630556,,,1610612742,18,12,2025-02-28T01:54:39Z,1060000,False,,,0,,SUB in: K. Edwards,[1630556],1610612742.0,DAL,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M30.00S,2025-02-28T01:55:08.5Z,1,REGULAR,2pt,Jump Shot,[],1630556,5.387647831800263,19.875919117647058,1610612742,18,12,2025-02-28T01:55:16Z,1070000,False,151.0,-2.0,1,left,MISS K. Edwards 15' Jump Shot,[1630556],1610612742.0,DAL,,,,Edwards,K. Edwards,,,,,Mid-Range,8-16 Right,,,,,,,,,15.06,Missed,,,,,,,,,,
109,PT04M27.00S,2025-02-28T01:55:11.5Z,1,REGULAR,rebound,defensive,[],203552,,,1610612766,18,12,2025-02-28T01:55:16Z,1080000,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,Mid-Range,8-16 Right,,,,,,,,,,,108.0,1.0,1.0,0.0,,,,,,
110,PT04M17.00S,2025-02-28T01:55:26.3Z,1,REGULAR,turnover,out-of-bounds,[],201959,,,1610612766,18,12,2025-02-28T01:55:31Z,1090000,False,,,0,,T. Gibson bad pass out-of-bounds TURNOVER (1 TO),[201959],1610612766.0,CHA,bad pass,,,Gibson,T. Gibson,,,,,In The Paint (Non-RA),8-16 Center,1.0,,,204058.0,,,,,,,,,,,,,,,,
111,PT04M17.00S,2025-02-28T01:55:31.0Z,1,REGULAR,substitution,out,[],201959,,,1610612742,18,12,2025-02-28T01:55:37Z,1100000,False,,,0,,SUB out: T. Gibson,[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M17.00S,2025-02-28T01:55:31.0Z,1,REGULAR,substitution,in,[],1631217,,,1610612742,18,12,2025-02-28T01:55:37Z,1110000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M57.00S,2025-02-28T01:56:02.1Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1641765,7.703679369250986,38.23529411764706,1610612742,18,12,2025-02-28T01:56:07Z,1120000,False,59.0,20.0,1,left,MISS O. Prosper 6' Hook,[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,6.21,Missed,,,,,,,,,,
114,PT03M55.00S,2025-02-28T01:56:04.1Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,18,12,2025-02-28T01:56:07Z,1130000,False,,,0,,M. Bridges REBOUND (Off:0 Def:4),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,113.0,4.0,4.0,0.0,,,,,,
115,PT03M50.00S,2025-02-28T01:56:08.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631217,91.01511169513797,57.35294117647059,1610612766,18,14,2025-02-28T01:56:15Z,1140000,False,37.0,32.0,1,right,M. Diabaté running Layup (2 PTS) (M. Bridges 2 AST),"[1631217, 1628970]",1610612766.0,CHA,running,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,4.88,Made,,,,,2.0,M. Bridges,1628970.0,2.0,,
117,PT03M50.00S,2025-02-28T01:56:15.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,18,14,2025-02-28T01:56:18Z,1160000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M50.00S,2025-02-28T01:56:34.8Z,1,REGULAR,substitution,out,[],1641765,,,1610612742,18,14,2025-02-28T01:58:51Z,1170000,False,,,0,,SUB out: O. Prosper,[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M50.00S,2025-02-28T01:56:34.8Z,1,REGULAR,substitution,in,[],203939,,,1610612742,18,14,2025-02-28T01:58:51Z,1180000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M35.00S,2025-02-28T01:59:24.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,18.084756898817346,59.55882352941176,1610612742,20,14,2025-02-28T01:59:30Z,1190000,False,-48.0,117.0,1,left,K. Irving 12' step back Jump Shot (5 PTS),[202681],1610612742.0,DAL,step back,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,12.69,Made,,,,,5.0,,,,,
121,PT03M15.00S,2025-02-28T01:59:44.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641878,86.33377135348226,56.15042892156863,1610612766,20,16,2025-02-28T01:59:50Z,1200000,False,31.0,76.0,1,right,D. Baugh 8' driving floating Jump Shot (2 PTS) (M. Bridges 3 AST),"[1641878, 1628970]",1610612766.0,CHA,driving floating,,,Baugh,D. Baugh,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,8.2,Made,,,,,2.0,M. Bridges,1628970.0,3.0,,
123,PT02M54.00S,2025-02-28T02:00:06.2Z,1,REGULAR,3pt,Jump Shot,[],1630556,6.57030223390276,3.944546568627451,1610612742,23,16,2025-02-28T02:00:12Z,1220000,False,230.0,9.0,1,left,K. Edwards 3PT  (3 PTS) (D. Exum 2 AST),"[1630556, 203957]",1610612742.0,DAL,,,,Edwards,K. Edwards,,,,,Right Corner 3,24+ Right,,,,,,,,,23.05,Made,,,,,3.0,D. Exum,203957.0,2.0,,
125,PT02M39.00S,2025-02-28T02:00:21.4Z,1,REGULAR,turnover,bad pass,[],1631217,,,1610612766,23,16,2025-02-28T02:00:24Z,1240000,False,,,0,,M. Diabaté bad pass TURNOVER (1 TO),"[1631217, 203957]",1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),0-8 Center,1.0,Exum,203957.0,,,,,,,,,,,,,,,,,
126,PT02M39.00S,2025-02-28T02:00:21.4Z,1,REGULAR,steal,,[],203957,,,1610612742,23,16,2025-02-28T02:00:23Z,1250000,False,,,0,,D. Exum STEAL (1 STL),[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
127,PT02M34.00S,2025-02-28T02:00:27.3Z,1,REGULAR,foul,personal,['2freethrow'],1629610,,,1610612742,23,16,2025-02-28T02:00:36Z,1260000,False,,,0,,D. Jeffries shooting personal FOUL (1 PF) (Exum 2 FT),"[1629610, 203957]",1610612766.0,CHA,shooting,,,Jeffries,D. Jeffries,,,,,Restricted Area,0-8 Center,,,,202056.0,1.0,0.0,Exum,203957.0,,,,,,,,,,,,
129,PT02M34.00S,2025-02-28T02:00:55.8Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203957,,,1610612742,24,16,2025-02-28T02:00:55Z,1280000,False,,,0,,D. Exum Free Throw 1 of 2 (1 PTS),[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,Made,,,,,1.0,,,,,
130,PT02M34.00S,2025-02-28T02:00:56.6Z,1,REGULAR,substitution,out,[],202681,,,1610612742,24,16,2025-02-28T02:01:02Z,1290000,False,,,0,,SUB out: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M34.00S,2025-02-28T02:00:56.6Z,1,REGULAR,substitution,in,[],1630702,,,1610612742,24,16,2025-02-28T02:01:02Z,1300000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M34.00S,2025-02-28T02:01:12.9Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203957,,,1610612742,25,16,2025-02-28T02:01:12Z,1310000,False,,,0,,D. Exum Free Throw 2 of 2 (2 PTS),[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,Made,,,,,2.0,,,,,
133,PT02M17.00S,2025-02-28T02:01:31.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,93.64323258869908,56.127450980392155,1610612766,25,18,2025-02-28T02:01:41Z,1320000,False,31.0,7.0,1,right,M. Bridges driving floating Jump Shot (2 PTS) (D. Baugh 1 AST),"[1628970, 1641878]",1610612766.0,CHA,driving floating,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,3.15,Made,,,,,2.0,D. Baugh,1641878.0,1.0,,
135,PT01M57.00S,2025-02-28T02:01:52.2Z,1,REGULAR,3pt,Jump Shot,[],1630702,19.66162943495401,5.147058823529411,1610612742,25,18,2025-02-28T02:01:57Z,1340000,False,224.0,132.0,1,left,MISS J. Hardy 26' 3PT,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Right Center,,,,,,,,,26.04,Missed,,,,,,,,,,
136,PT01M54.00S,2025-02-28T02:01:54.4Z,1,REGULAR,rebound,defensive,[],1629610,,,1610612766,25,18,2025-02-28T02:01:54Z,1350000,False,,,0,,D. Jeffries REBOUND (Off:1 Def:1),[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,135.0,2.0,1.0,1.0,,,,,,
137,PT01M48.00S,2025-02-28T02:02:01.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629610,91.14651773981603,59.55882352941176,1610612766,25,20,2025-02-28T02:02:49Z,1360000,False,48.0,31.0,1,right,D. Jeffries driving Layup (2 PTS),[1629610],1610612766.0,CHA,driving,,,Jeffries,D. Jeffries,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,5.68,Made,,,,,2.0,,,,,
138,PT01M32.00S,2025-02-28T02:02:17.0Z,1,REGULAR,2pt,Jump Shot,[],1630702,17.427726675427067,68.62745098039215,1610612742,25,20,2025-02-28T02:03:18Z,1370000,False,-93.0,111.0,1,left,MISS J. Hardy 14' pullup Shot,[1630702],1610612742.0,DAL,pullup,,,Hardy,J. Hardy,,,,,Mid-Range,8-16 Left,,,,,,,,,14.51,Missed,,,,,,,,,,
139,PT01M30.00S,2025-02-28T02:02:19.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612766,25,20,2025-02-28T02:02:25Z,1380000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,138.0,,,,,,,,,
141,PT01M11.00S,2025-02-28T02:02:48.4Z,1,REGULAR,3pt,Jump Shot,[],1629610,77.4802890932983,87.00980392156863,1610612766,25,20,2025-02-28T02:02:57Z,1400000,False,185.0,159.0,1,right,MISS D. Jeffries 24' 3PT,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,Above the Break 3,24+ Right Center,,,,,,,,,24.41,Missed,,,,,,,,,,
142,PT01M08.00S,2025-02-28T02:02:51.4Z,1,REGULAR,rebound,defensive,[],1630556,,,1610612742,25,20,2025-02-28T02:02:57Z,1410000,False,,,0,,K. Edwards REBOUND (Off:0 Def:1),[1630556],1610612742.0,DAL,,,,Edwards,K. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,141.0,1.0,1.0,0.0,,,,,,
144,PT01M06.00S,2025-02-28T02:02:53.1Z,1,REGULAR,turnover,bad pass,[],1630556,,,1610612742,25,20,2025-02-28T02:03:00Z,1430000,False,,,0,,K. Edwards bad pass TURNOVER (1 TO),"[1630556, 1631217]",1610612742.0,DAL,,,,Edwards,K. Edwards,,,,,Mid-Range,8-16 Right,1.0,Diabaté,1631217.0,,,,,,,,,,,,,,,,,
145,PT01M06.00S,2025-02-28T02:02:53.1Z,1,REGULAR,steal,,[],1631217,,,1610612766,25,20,2025-02-28T02:02:56Z,1440000,False,,,0,,M. Diabaté STEAL (1 STL),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
146,PT01M04.00S,2025-02-28T02:02:58.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631217,93.64323258869908,50.0,1610612766,25,22,2025-02-28T02:03:46Z,1450000,False,0.0,7.0,1,right,M. Diabaté driving DUNK (4 PTS),[1631217],1610612766.0,CHA,driving,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,,,,,,,0.73,Made,,,,,4.0,,,,,
147,PT00M45.50S,2025-02-28T02:03:15.4Z,1,REGULAR,3pt,Jump Shot,[],1630556,6.389618922470433,94.6078431372549,1610612742,25,22,2025-02-28T02:03:20Z,1460000,False,-223.0,8.0,1,left,MISS K. Edwards 3PT,[1630556],1610612742.0,DAL,,,,Edwards,K. Edwards,,,,,Left Corner 3,24+ Left,,,,,,,,,22.31,Missed,,,,,,,,,,
148,PT00M42.40S,2025-02-28T02:03:18.5Z,1,REGULAR,rebound,defensive,[],1629610,,,1610612766,25,22,2025-02-28T02:03:20Z,1470000,False,,,0,,D. Jeffries REBOUND (Off:1 Def:2),[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,Left Corner 3,24+ Left,,,,,,,,,,,147.0,3.0,2.0,1.0,,,,,,
149,PT00M24.40S,2025-02-28T02:03:37.3Z,1,REGULAR,2pt,Hook,[],1628970,90.48948751642575,67.64705882352942,1610612766,25,24,2025-02-28T02:03:43Z,1480000,False,88.0,37.0,1,right,M. Bridges 9' driving bank Hook (4 PTS),[1628970],1610612766.0,CHA,driving bank,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,,,,,,,,,9.56,Made,,,,,4.0,,,,,
150,PT00M00.30S,2025-02-28T02:04:05.6Z,1,REGULAR,3pt,Jump Shot,[],1630556,32.48193166885677,22.081801470588236,1610612742,25,24,2025-02-28T02:04:45Z,1490000,False,140.0,253.0,1,left,MISS K. Edwards 28' pullup 3PT,[1630556],1610612742.0,DAL,pullup,,,Edwards,K. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,,,,28.88,Missed,,,,,,,,,,
151,PT00M00.10S,2025-02-28T02:04:05.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,25,24,2025-02-28T02:04:12Z,1500000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,150.0,,,,,,,,,
152,PT00M00.00S,2025-02-28T02:04:11.9Z,1,REGULAR,period,end,[],0,,,1610612742,25,24,2025-02-28T02:04:11Z,1510000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2025-02-28T02:06:12.1Z,2,REGULAR,substitution,out,['startperiod'],203957,,,1610612742,25,24,2025-02-28T02:06:35Z,1520000,False,,,0,,SUB out: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2025-02-28T02:06:12.1Z,2,REGULAR,substitution,out,['startperiod'],1630556,,,1610612742,25,24,2025-02-28T02:06:35Z,1530000,False,,,0,,SUB out: K. Edwards,[1630556],1610612742.0,DAL,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2025-02-28T02:06:12.1Z,2,REGULAR,substitution,out,['startperiod'],1630702,,,1610612742,25,24,2025-02-28T02:06:35Z,1540000,False,,,0,,SUB out: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2025-02-28T02:06:12.1Z,2,REGULAR,substitution,out,['startperiod'],1628970,,,1610612742,25,24,2025-02-28T02:06:35Z,1550000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2025-02-28T02:06:12.1Z,2,REGULAR,substitution,out,['startperiod'],1641878,,,1610612742,25,24,2025-02-28T02:06:35Z,1560000,False,,,0,,SUB out: D. Baugh,[1641878],1610612766.0,CHA,,,,Baugh,D. Baugh,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2025-02-28T02:06:12.1Z,2,REGULAR,substitution,out,['startperiod'],1631217,,,1610612742,25,24,2025-02-28T02:06:35Z,1570000,False,,,0,,SUB out: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2025-02-28T02:06:12.1Z,2,REGULAR,substitution,out,['startperiod'],203552,,,1610612742,25,24,2025-02-28T02:06:35Z,1580000,False,,,0,,SUB out: S. Curry,[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2025-02-28T02:06:12.1Z,2,REGULAR,substitution,in,['startperiod'],202691,,,1610612742,25,24,2025-02-28T02:06:35Z,1590000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2025-02-28T02:06:12.1Z,2,REGULAR,substitution,in,['startperiod'],1630230,,,1610612742,25,24,2025-02-28T02:06:35Z,1600000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2025-02-28T02:06:12.1Z,2,REGULAR,substitution,in,['startperiod'],1631108,,,1610612742,25,24,2025-02-28T02:06:35Z,1610000,False,,,0,,SUB in: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2025-02-28T02:06:12.1Z,2,REGULAR,substitution,in,['startperiod'],1641733,,,1610612742,25,24,2025-02-28T02:06:35Z,1620000,False,,,0,,SUB in: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2025-02-28T02:06:12.1Z,2,REGULAR,substitution,in,['startperiod'],1630182,,,1610612742,25,24,2025-02-28T02:06:35Z,1630000,False,,,0,,SUB in: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2025-02-28T02:06:12.1Z,2,REGULAR,substitution,in,['startperiod'],1642354,,,1610612742,25,24,2025-02-28T02:06:35Z,1640000,False,,,0,,SUB in: K. Simpson,[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2025-02-28T02:06:12.1Z,2,REGULAR,substitution,in,['startperiod'],1631109,,,1610612742,25,24,2025-02-28T02:06:35Z,1650000,False,,,0,,SUB in: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2025-02-28T02:06:51.0Z,2,REGULAR,period,start,[],0,,,1610612742,25,24,2025-02-28T02:06:51Z,1660000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
