actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-11-20T01:41:03.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-11-20T01:41:03Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-11-20T01:41:06.3Z,1,REGULAR,jumpball,recovered,[],1629029,,,1610612742,0,0,2024-11-20T01:41:06Z,40000,False,,,0,,Jump Ball D. Lively II vs. Y. Missi: Tip to L. Dončić,"[1629029, 1641726, 1642274]",1610612742.0,DAL,startperiod,L. Dončić,1629029.0,Dončić,L. Dončić,Lively II,1641726.0,Missi,1642274.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M36.00S,2024-11-20T01:41:26.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,13.87976346911958,54.90196078431373,1610612742,0,0,2024-11-20T01:41:33Z,70000,False,-25.0,78.0,1,left,MISS L. Dončić 8' turnaround fadeaway Shot,[1629029],1610612742.0,DAL,turnaround fadeaway,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Center,8.18,Missed,,,,,,,,,,,,,,,,,,
8,PT11M33.00S,2024-11-20T01:41:29.9Z,1,REGULAR,rebound,defensive,[],1642274,,,1610612740,0,0,2024-11-20T01:41:33Z,80000,False,,,0,,Y. Missi REBOUND (Off:0 Def:1),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),8-16 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M25.00S,2024-11-20T01:41:37.0Z,1,REGULAR,3pt,Jump Shot,[],1630530,92.06636005256242,3.6764705882352944,1610612740,0,0,2024-11-20T01:41:41Z,90000,False,-232.0,22.0,1,right,MISS T. Murphy III 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Left Corner 3,24+ Left,23.27,Missed,,,,,,,,,,,,,,,,,,
11,PT11M22.00S,2024-11-20T01:41:40.0Z,1,REGULAR,rebound,defensive,[],1641726,,,1610612742,0,0,2024-11-20T01:41:41Z,110000,False,,,0,,D. Lively II REBOUND (Off:0 Def:1),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Left Corner 3,24+ Left,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
12,PT11M15.00S,2024-11-20T01:41:47.7Z,1,REGULAR,turnover,lost ball,[],1629023,,,1610612742,0,0,2024-11-20T01:41:51Z,120000,False,,,0,,P. Washington lost ball TURNOVER (1 TO),"[1629023, 1642274]",1610612742.0,DAL,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Missi,1642274.0,,,,,,,,,,,
13,PT11M15.00S,2024-11-20T01:41:47.7Z,1,REGULAR,steal,,[],1642274,,,1610612740,0,0,2024-11-20T01:41:49Z,130000,False,,,0,,Y. Missi STEAL (1 STL),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
14,PT11M09.00S,2024-11-20T01:41:53.2Z,1,REGULAR,turnover,lost ball,[],1627742,,,1610612740,0,0,2024-11-20T01:41:57Z,140000,False,,,0,,B. Ingram lost ball TURNOVER (1 TO),"[1627742, 1629029]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,Dončić,1629029.0,,,,,,,,,,,
15,PT11M09.00S,2024-11-20T01:41:53.2Z,1,REGULAR,steal,,[],1629029,,,1610612742,0,0,2024-11-20T01:41:54Z,150000,False,,,0,,L. Dončić STEAL (1 STL),[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
16,PT11M05.00S,2024-11-20T01:41:57.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629029,5.075558475689881,47.794117647058826,1610612742,2,0,2024-11-20T01:42:02Z,160000,False,11.0,-5.0,1,left,L. Dončić running finger roll Layup (2 PTS),[1629029],1610612742.0,DAL,running finger roll,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,1.2,Made,,,,,,,,2.0,,,,,,,,,,
17,PT10M49.00S,2024-11-20T01:42:13.4Z,1,REGULAR,turnover,bad pass,[],1627742,,,1610612740,2,0,2024-11-20T01:42:16Z,170000,False,,,0,,B. Ingram bad pass TURNOVER (2 TO),"[1627742, 1629029]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,,,,,,,2.0,Dončić,1629029.0,,,,,,,,,,,
18,PT10M49.00S,2024-11-20T01:42:13.4Z,1,REGULAR,steal,,[],1629029,,,1610612742,2,0,2024-11-20T01:42:14Z,180000,False,,,0,,L. Dončić STEAL (2 STL),[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
19,PT10M45.00S,2024-11-20T01:42:17.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629029,4.812746386333772,48.28431372549019,1610612742,4,0,2024-11-20T01:42:23Z,190000,False,9.0,-7.0,1,left,L. Dončić running finger roll Layup (4 PTS),[1629029],1610612742.0,DAL,running finger roll,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,1.13,Made,,,,,,,,4.0,,,,,,,,,,
20,PT10M26.00S,2024-11-20T01:42:36.4Z,1,REGULAR,2pt,Jump Shot,[],1627742,78.0059132720105,21.813725490196077,1610612740,4,0,2024-11-20T01:45:24Z,200000,False,-141.0,154.0,1,right,MISS B. Ingram 20' step back Shot,[1627742],1610612740.0,NOP,step back,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Left Center,20.89,Missed,,,,,,,,,,,,,,,,,,
21,PT10M23.00S,2024-11-20T01:42:39.4Z,1,REGULAR,rebound,defensive,[],202691,,,1610612742,4,0,2024-11-20T01:42:40Z,210000,False,,,0,,K. Thompson REBOUND (Off:0 Def:1),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Left Center,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,
22,PT10M12.00S,2024-11-20T01:42:50.6Z,1,REGULAR,2pt,Jump Shot,[],202691,21.23850197109067,22.54901960784314,1610612742,6,0,2024-11-20T01:42:54Z,220000,False,137.0,147.0,1,left,K. Thompson 20' pullup Jump Shot (2 PTS) (D. Lively II 1 AST),"[202691, 1641726]",1610612742.0,DAL,pullup,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Right Center,20.12,Made,,,,,,,,2.0,D. Lively II,1641726.0,1.0,,,,,,,
24,PT10M11.00S,2024-11-20T01:42:56.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,6,0,2024-11-20T01:42:56Z,240000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,PT09M51.00S,2024-11-20T01:46:11.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,80.1084099868594,60.5392156862745,1610612740,6,2,2024-11-20T01:47:51Z,250000,False,53.0,134.0,1,right,B. Ingram 14' fadeaway Jump Shot (2 PTS),[1627742],1610612740.0,NOP,fadeaway,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,14.45,Made,,,,,,,,2.0,,,,,,,,,,
26,PT09M37.00S,2024-11-20T01:46:25.5Z,1,REGULAR,3pt,Jump Shot,[],202681,30.773653088042053,20.61121323529412,1610612742,9,2,2024-11-20T01:48:13Z,260000,False,147.0,237.0,1,left,K. Irving 27' 3PT pullup (3 PTS) (D. Lively II 2 AST),"[202681, 1641726]",1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,27.87,Made,,,,,,,,3.0,D. Lively II,1641726.0,2.0,,,,,,,
28,PT09M22.00S,2024-11-20T01:46:41.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642274,93.38042049934296,48.28431372549019,1610612740,9,4,2024-11-20T01:46:44Z,280000,False,-9.0,10.0,1,right,Y. Missi cutting DUNK (2 PTS) (B. Boston Jr. 1 AST),"[1642274, 1630527]",1610612740.0,NOP,cutting,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,1.3,Made,,,,,,,,2.0,B. Boston Jr.,1630527.0,1.0,,,,,,,
30,PT08M59.00S,2024-11-20T01:47:03.4Z,1,REGULAR,3pt,Jump Shot,[],1629023,5.601182654402102,95.09803921568627,1610612742,9,4,2024-11-20T01:47:08Z,300000,False,-225.0,0.0,1,left,MISS P. Washington 3PT,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Left Corner 3,24+ Left,22.55,Missed,,,,,,,,,,,,,,,,,,
31,PT08M57.00S,2024-11-20T01:47:05.4Z,1,REGULAR,rebound,offensive,[],202691,,,1610612742,9,4,2024-11-20T01:47:08Z,310000,False,,,0,,K. Thompson REBOUND (Off:1 Def:1),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Left Corner 3,24+ Left,,,30.0,2.0,1.0,1.0,,,,,,,,,,,,,,
32,PT08M52.00S,2024-11-20T01:47:12.7Z,1,REGULAR,turnover,backcourt,[],202681,,,1610612742,9,4,2024-11-20T01:47:55Z,320000,False,,,0,,K. Irving backcourt TURNOVER (1 TO),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Mid-Range,16-24 Left Center,,,,,,,1.0,,,,,,,200833.0,,,,,,
33,PT08M42.00S,2024-11-20T01:47:38.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629750,93.51182654402102,50.0,1610612740,9,6,2024-11-20T01:49:35Z,330000,False,0.0,8.0,1,right,J. Green driving DUNK (2 PTS) (Y. Missi 1 AST),"[1629750, 1642274]",1610612740.0,NOP,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,0.85,Made,,,,,,,,2.0,Y. Missi,1642274.0,1.0,,,,,,,
35,PT08M32.00S,2024-11-20T01:47:48.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202691,6.1268068331143235,42.8921568627451,1610612742,9,6,2024-11-20T01:48:01Z,350000,False,36.0,5.0,1,left,MISS K. Thompson Layup,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,3.59,Missed,,,,,,,,,,,,,,,,,,
36,PT08M32.00S,2024-11-20T01:47:48.6Z,1,REGULAR,rebound,offensive,[],202691,,,1610612742,9,6,2024-11-20T01:48:01Z,360000,False,,,0,,K. Thompson REBOUND (Off:2 Def:1),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,,,35.0,3.0,1.0,2.0,,,,,,,,,,,,,,
37,PT08M25.00S,2024-11-20T01:47:55.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641726,5.469776609724048,48.03921568627451,1610612742,11,6,2024-11-20T01:48:04Z,370000,False,10.0,-1.0,1,left,D. Lively II Layup (2 PTS) (L. Dončić 1 AST),"[1641726, 1629029]",1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,0.99,Made,,,,,,,,2.0,L. Dončić,1629029.0,1.0,,,,,,,
39,PT08M05.00S,2024-11-20T01:48:14.8Z,1,REGULAR,2pt,Jump Shot,[],1630530,75.24638633377135,25.735294117647058,1610612740,11,6,2024-11-20T01:48:18Z,390000,False,-121.0,180.0,1,right,MISS T. Murphy III 21' step back Shot,[1630530],1610612740.0,NOP,step back,,,Murphy III,T. Murphy III,,,,,Mid-Range,16-24 Left Center,21.72,Missed,,,,,,,,,,,,,,,,,,
40,PT08M04.00S,2024-11-20T01:48:15.8Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,11,6,2024-11-20T01:48:18Z,400000,False,,,0,,L. Dončić REBOUND (Off:0 Def:1),[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,Mid-Range,16-24 Left Center,,,39.0,1.0,1.0,0.0,,,,,,,,,,,,,,
41,PT07M59.00S,2024-11-20T01:48:21.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202691,24.917871222076215,15.686274509803921,1610612742,14,6,2024-11-20T01:48:26Z,410000,False,172.0,182.0,1,left,K. Thompson 24' 3PT  (5 PTS) (K. Irving 1 AST),"[202691, 202681]",1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,24.99,Made,,,,,,,,5.0,K. Irving,202681.0,1.0,,,,,,,
43,PT07M47.00S,2024-11-20T01:48:33.7Z,1,REGULAR,turnover,bad pass,[],1627742,,,1610612740,14,6,2024-11-20T01:48:37Z,430000,False,,,0,,B. Ingram bad pass TURNOVER (3 TO),"[1627742, 202691]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Right,,,,,,,3.0,Thompson,202691.0,,,,,,,,,,,
44,PT07M47.00S,2024-11-20T01:48:33.7Z,1,REGULAR,steal,,[],202691,,,1610612742,14,6,2024-11-20T01:48:35Z,440000,False,,,0,,K. Thompson STEAL (1 STL),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
45,PT07M40.00S,2024-11-20T01:48:40.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202681,5.601182654402102,47.549019607843135,1610612742,16,6,2024-11-20T01:48:51Z,450000,False,12.0,0.0,1,left,K. Irving running Layup (5 PTS),[202681],1610612742.0,DAL,running,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,,,,5.0,,,,,,,,,,
46,PT07M35.00S,2024-11-20T01:48:47.3Z,1,REGULAR,turnover,out-of-bounds,[],1630527,,,1610612740,16,6,2024-11-20T01:48:56Z,460000,False,,,0,,B. Boston Jr. bad pass out-of-bounds TURNOVER (1 TO),[1630527],1610612740.0,NOP,bad pass,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Center,,,,,,,1.0,,,,,,,200833.0,,,,,,
47,PT07M23.00S,2024-11-20T01:49:09.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629029,13.485545335085414,46.568627450980394,1610612742,18,6,2024-11-20T01:49:13Z,470000,False,17.0,74.0,1,left,L. Dončić 7' driving floating Jump Shot (6 PTS),[1629029],1610612742.0,DAL,driving floating,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),0-8 Center,7.63,Made,,,,,,,,6.0,,,,,,,,,,
48,PT07M00.00S,2024-11-20T01:49:31.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630527,83.65637319316689,52.20588235294118,1610612740,18,6,2024-11-20T02:06:39Z,480000,False,11.0,101.0,1,right,MISS B. Boston Jr. 10' pullup Shot,[1630527],1610612740.0,NOP,pullup,,,Boston Jr.,B. Boston Jr.,,,,,In The Paint (Non-RA),8-16 Center,10.17,Missed,,,,,,,,,,,,,,,,,,
49,PT06M58.00S,2024-11-20T01:49:33.9Z,1,REGULAR,rebound,defensive,[],202691,,,1610612742,18,6,2024-11-20T01:49:39Z,490000,False,,,0,,K. Thompson REBOUND (Off:2 Def:2),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,48.0,4.0,2.0,2.0,,,,,,,,,,,,,,
50,PT06M50.00S,2024-11-20T01:49:45.2Z,1,REGULAR,foul,personal,['2freethrow'],1627742,,,1610612742,18,6,2024-11-20T01:49:57Z,500000,False,,,0,,B. Ingram shooting personal FOUL (1 PF) (Thompson 2 FT),"[1627742, 202691]",1610612740.0,NOP,shooting,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,1627962.0,1.0,0.0,Thompson,202691.0,,
52,PT06M50.00S,2024-11-20T01:50:12.9Z,1,REGULAR,freethrow,1 of 2,[],202691,,,1610612742,19,6,2024-11-20T01:50:12Z,520000,False,,,0,,K. Thompson Free Throw 1 of 2 (6 PTS),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,Made,,,,,,,,6.0,,,,,,,,,,
53,PT06M50.00S,2024-11-20T01:50:13.5Z,1,REGULAR,substitution,out,[],1630530,,,1610612742,19,6,2024-11-20T01:50:30Z,530000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT06M50.00S,2024-11-20T01:50:13.5Z,1,REGULAR,substitution,in,[],1630526,,,1610612742,19,6,2024-11-20T01:50:30Z,540000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M50.00S,2024-11-20T01:50:36.1Z,1,REGULAR,freethrow,2 of 2,[],202691,,,1610612742,20,6,2024-11-20T01:50:36Z,550000,False,,,0,,K. Thompson Free Throw 2 of 2 (7 PTS),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,Made,,,,,,,,7.0,,,,,,,,,,
