actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
88,PT05M18.00S,2025-02-22T01:54:41.7Z,1,REGULAR,rebound,defensive,[],1630230,,,1610612742,19,16,2025-02-22T01:54:44Z,880000,False,,,0,,N. Marshall REBOUND (Off:0 Def:1),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Mid-Range,8-16 Right,,,,,,,,87.0,1.0,1.0,0.0,,,,,,,,,
89,PT05M12.00S,2025-02-22T01:54:49.7Z,1,REGULAR,foul,personal,['2freethrow'],1642274,,,1610612742,19,16,2025-02-22T01:54:56Z,890000,False,,,0,,Y. Missi shooting personal FOUL (1 PF) (Irving 2 FT),"[1642274, 202681]",1610612740.0,NOP,shooting,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,201246.0,,,,,,,,,,1.0,0.0,Irving,202681.0
91,PT05M12.00S,2025-02-22T01:55:19.8Z,1,REGULAR,freethrow,1 of 2,[],202681,,,1610612742,20,16,2025-02-22T01:55:19Z,910000,False,,,0,,K. Irving Free Throw 1 of 2 (6 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
92,PT05M12.00S,2025-02-22T01:55:42.3Z,1,REGULAR,freethrow,2 of 2,[],202681,,,1610612742,21,16,2025-02-22T01:55:42Z,920000,False,,,0,,K. Irving Free Throw 2 of 2 (7 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
93,PT04M56.00S,2025-02-22T01:56:01.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,85.10183968462549,35.78431372549019,1610612740,21,16,2025-02-22T01:56:05Z,930000,False,-71.0,88.0,1,right,MISS C. McCollum 11' pullup Shot,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Left,11.27,Missed,,,,,,,,,,,,,,,,,,
94,PT04M53.00S,2025-02-22T01:56:04.2Z,1,REGULAR,rebound,defensive,[],1641765,,,1610612742,21,16,2025-02-22T01:56:05Z,940000,False,,,0,,O. Prosper REBOUND (Off:0 Def:1),[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,93.0,1.0,1.0,0.0,,,,,,,,,
95,PT04M38.00S,2025-02-22T01:56:19.1Z,1,REGULAR,3pt,Jump Shot,[],203915,29.6484888304862,68.87254901960785,1610612742,21,16,2025-02-22T01:57:35Z,950000,False,-94.0,226.0,1,left,MISS S. Dinwiddie 24' pullup 3PT,[203915],1610612742.0,DAL,pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,24.51,Missed,,,,,,,,,,,,,,,,,,
96,PT04M35.00S,2025-02-22T01:56:22.1Z,1,REGULAR,rebound,offensive,[],1641765,,,1610612742,21,16,2025-02-22T01:56:29Z,960000,False,,,0,,O. Prosper REBOUND (Off:1 Def:1),[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,Above the Break 3,24+ Left Center,,,,,,,,95.0,2.0,1.0,1.0,,,,,,,,,
97,PT04M26.00S,2025-02-22T01:56:32.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202681,6.1268068331143235,48.03921568627451,1610612742,23,16,2025-02-22T01:56:35Z,970000,False,10.0,5.0,1,left,K. Irving alley-oop Layup (9 PTS) (S. Dinwiddie 2 AST),"[202681, 203915]",1610612742.0,DAL,alley-oop,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,1.1,Made,9.0,S. Dinwiddie,203915.0,2.0,,,,,,,,,,,,,,
99,PT04M06.00S,2025-02-22T01:56:50.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641722,92.11563731931669,56.640625,1610612740,23,16,2025-02-22T01:59:47Z,990000,False,33.0,22.0,1,right,MISS J. Hawkins driving finger roll Layup,[1641722],1610612740.0,NOP,driving finger roll,,,Hawkins,J. Hawkins,,,,,Restricted Area,0-8 Center,3.96,Missed,,,,,,,,,,,,,,,,,,
100,PT04M05.00S,2025-02-22T01:56:51.8Z,1,REGULAR,rebound,defensive,[],1630230,,,1610612742,23,16,2025-02-22T01:56:59Z,1000000,False,,,0,,N. Marshall REBOUND (Off:0 Def:2),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,,,,,99.0,2.0,2.0,0.0,,,,,,,,,
101,PT04M02.00S,2025-02-22T01:56:55.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202681,35.56176084099869,26.715686274509803,1610612742,23,16,2025-02-22T02:00:38Z,1010000,False,116.0,282.0,1,left,MISS K. Irving 30' running pullup 3PT,[202681],1610612742.0,DAL,running pullup,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,30.49,Missed,,,,,,,,,,,,,,,,,,
102,PT03M59.00S,2025-02-22T01:56:58.6Z,1,REGULAR,rebound,offensive,[],1641765,,,1610612742,23,16,2025-02-22T01:56:58Z,1020000,False,,,0,,O. Prosper REBOUND (Off:2 Def:1),[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,Above the Break 3,24+ Right Center,,,,,,,,101.0,3.0,1.0,2.0,,,,,,,,,
103,PT03M53.00S,2025-02-22T01:57:04.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641765,5.995400788436268,94.6078431372549,1610612742,23,16,2025-02-22T01:57:09Z,1030000,False,-223.0,4.0,1,left,MISS O. Prosper 3PT,[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,Left Corner 3,24+ Left,22.3,Missed,,,,,,,,,,,,,,,,,,
104,PT03M52.00S,2025-02-22T01:57:05.1Z,1,REGULAR,rebound,defensive,[],1628971,,,1610612740,23,16,2025-02-22T01:57:09Z,1040000,False,,,0,,B. Brown REBOUND (Off:0 Def:1),[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,Left Corner 3,24+ Left,,,,,,,,103.0,1.0,1.0,0.0,,,,,,,,,
105,PT03M52.00S,2025-02-22T01:57:08.5Z,1,REGULAR,foul,personal,[],202681,,,1610612740,23,16,2025-02-22T01:57:40Z,1050000,False,,,0,,K. Irving personal FOUL (2 PF),"[202681, 1628971]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,Mid-Range,8-16 Left,,,,,,,2714.0,,,,,,,,,,2.0,0.0,Brown,1628971.0
107,PT03M52.00S,2025-02-22T01:57:17.5Z,1,REGULAR,substitution,out,[],202681,,,1610612740,23,16,2025-02-22T01:57:36Z,1070000,False,,,0,,SUB out: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M52.00S,2025-02-22T01:57:17.5Z,1,REGULAR,substitution,out,[],203468,,,1610612740,23,16,2025-02-22T01:57:36Z,1080000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M52.00S,2025-02-22T01:57:17.5Z,1,REGULAR,substitution,out,[],1642274,,,1610612740,23,16,2025-02-22T01:57:36Z,1090000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M52.00S,2025-02-22T01:57:17.5Z,1,REGULAR,substitution,in,[],1629023,,,1610612740,23,16,2025-02-22T01:57:36Z,1100000,False,,,0,,SUB in: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M52.00S,2025-02-22T01:57:17.5Z,1,REGULAR,substitution,in,[],1631255,,,1610612740,23,16,2025-02-22T01:57:36Z,1110000,False,,,0,,SUB in: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M52.00S,2025-02-22T01:57:17.5Z,1,REGULAR,substitution,in,[],1630631,,,1610612740,23,16,2025-02-22T01:57:36Z,1120000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M39.00S,2025-02-22T01:57:46.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630530,93.24901445466492,52.94117647058824,1610612740,23,18,2025-02-22T02:01:35Z,1130000,False,15.0,11.0,1,right,T. Murphy III driving Layup (8 PTS) (J. Alvarado 1 AST),"[1630530, 1630631]",1610612740.0,NOP,driving,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,1.84,Made,8.0,J. Alvarado,1630631.0,1.0,,,,,,,,,,,,,,
115,PT03M13.00S,2025-02-22T01:58:12.3Z,1,REGULAR,2pt,Jump Shot,[],203915,11.251642575558476,66.17647058823529,1610612742,23,18,2025-02-22T01:58:16Z,1150000,False,-81.0,53.0,1,left,MISS S. Dinwiddie 9' driving floating bank Shot,[203915],1610612742.0,DAL,driving floating bank,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,8-16 Left,9.69,Missed,,,,,,,,,,,,,,,,,,
116,PT03M11.00S,2025-02-22T01:58:14.3Z,1,REGULAR,rebound,defensive,[],1641722,,,1610612740,23,18,2025-02-22T01:58:16Z,1160000,False,,,0,,J. Hawkins REBOUND (Off:0 Def:2),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Mid-Range,8-16 Left,,,,,,,,115.0,2.0,2.0,0.0,,,,,,,,,
117,PT03M06.00S,2025-02-22T01:58:19.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630530,92.85479632063075,50.245098039215684,1610612740,23,18,2025-02-22T02:02:23Z,1170000,False,1.0,15.0,1,right,MISS T. Murphy III running Layup,[1630530],1610612740.0,NOP,running,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,1.47,Missed,,,,,,,,,,,,,,,,,,
118,PT03M03.00S,2025-02-22T01:58:22.5Z,1,REGULAR,rebound,offensive,[],1630530,,,1610612740,23,18,2025-02-22T01:58:25Z,1180000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:1),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,,117.0,2.0,1.0,1.0,,,,,,,,,
119,PT03M02.00S,2025-02-22T01:58:22.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', '2ndchance']",1630530,92.77266754270697,48.82046568627451,1610612740,23,18,2025-02-22T02:02:54Z,1190000,False,-6.0,15.0,1,right,MISS T. Murphy III tip Layup,[1630530],1610612740.0,NOP,tip,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,1.65,Missed,,,,,,,,,,,,,,,,,,
120,PT03M01.00S,2025-02-22T01:58:23.7Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612742,23,18,2025-02-22T02:04:53Z,1200000,False,,,0,,P. Washington REBOUND (Off:0 Def:2),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,119.0,2.0,2.0,0.0,,,,,,,,,
121,PT02M56.00S,2025-02-22T01:58:29.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641765,5.601182654402102,51.9607843137255,1610612742,23,18,2025-02-22T02:04:27Z,1210000,False,-10.0,0.0,1,left,MISS O. Prosper reverse Layup,[1641765],1610612742.0,DAL,reverse,,,Prosper,O. Prosper,,,,,Restricted Area,0-8 Center,0.98,Missed,,,,,,,,,,,,,,,,,,
122,PT02M56.00S,2025-02-22T01:58:29.4Z,1,REGULAR,rebound,defensive,[],1628971,,,1610612740,23,18,2025-02-22T01:58:34Z,1220000,False,,,0,,B. Brown REBOUND (Off:0 Def:2),[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,121.0,2.0,2.0,0.0,,,,,,,,,
123,PT02M47.00S,2025-02-22T01:58:38.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,80.89684625492772,61.76470588235294,1610612740,23,18,2025-02-22T01:58:54Z,1230000,False,59.0,127.0,1,right,MISS B. Brown 14' driving floating Shot,[1628971],1610612740.0,NOP,driving floating,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,14.0,Missed,,,,,,,,,,,,,,,,,,
124,PT02M45.00S,2025-02-22T01:58:40.2Z,1,REGULAR,rebound,defensive,[],1630230,,,1610612742,23,18,2025-02-22T01:58:54Z,1240000,False,,,0,,N. Marshall REBOUND (Off:0 Def:3),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,123.0,3.0,3.0,0.0,,,,,,,,,
125,PT02M38.00S,2025-02-22T01:58:48.7Z,1,REGULAR,turnover,out-of-bounds,[],1631108,,,1610612742,23,18,2025-02-22T01:59:02Z,1250000,False,,,0,,M. Christie bad pass out-of-bounds TURNOVER (1 TO),[1631108],1610612742.0,DAL,bad pass,,,Christie,M. Christie,,,,,Mid-Range,8-16 Right,,,,,,,2714.0,,,,,1.0,,,,,,,,
126,PT02M38.00S,2025-02-22T01:58:54.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,23,18,2025-02-22T01:58:54Z,1260000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M38.00S,2025-02-22T01:59:00.5Z,1,REGULAR,substitution,out,[],1641765,,,1610612740,23,18,2025-02-22T02:01:48Z,1270000,False,,,0,,SUB out: O. Prosper,[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M38.00S,2025-02-22T01:59:00.5Z,1,REGULAR,substitution,in,[],1629650,,,1610612740,23,18,2025-02-22T02:01:48Z,1280000,False,,,0,,SUB in: M. Brown,[1629650],1610612742.0,DAL,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M28.00S,2025-02-22T02:01:59.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630530,91.5407358738502,36.51960784313725,1610612740,23,18,2025-02-22T02:02:03Z,1290000,False,-67.0,27.0,1,right,MISS T. Murphy III 7' driving floating Shot,[1630530],1610612740.0,NOP,driving floating,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,7.26,Missed,,,,,,,,,,,,,,,,,,
130,PT02M24.00S,2025-02-22T02:02:03.6Z,1,REGULAR,rebound,offensive,[],1631255,,,1610612740,23,18,2025-02-22T02:02:03Z,1300000,False,,,0,,K. Matković REBOUND (Off:1 Def:0),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,129.0,1.0,0.0,1.0,,,,,,,,,
131,PT02M24.00S,2025-02-22T02:02:02.9Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1631255,94.40999984741211,50.0,1610612740,23,20,2025-02-22T02:02:11Z,1310000,False,0.0,0.0,1,right,K. Matković tip DUNK (2 PTS),[1631255],1610612740.0,NOP,tip,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
132,PT02M09.00S,2025-02-22T02:02:18.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631108,17.16491458607096,50.245098039215684,1610612742,25,20,2025-02-22T02:02:23Z,1320000,False,-1.0,109.0,1,left,M. Christie 10' turnaround fadeaway Jump Shot (2 PTS) (M. Brown 1 AST),"[1631108, 1629650]",1610612742.0,DAL,turnaround fadeaway,,,Christie,M. Christie,,,,,In The Paint (Non-RA),8-16 Center,10.89,Made,2.0,M. Brown,1629650.0,1.0,,,,,,,,,,,,,,
134,PT01M52.00S,2025-02-22T02:02:34.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630530,87.07293035479631,60.5392156862745,1610612740,25,20,2025-02-22T02:02:42Z,1340000,False,53.0,69.0,1,right,MISS T. Murphy III 8' driving floating Shot,[1630530],1610612740.0,NOP,driving floating,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Right,8.68,Missed,,,,,,,,,,,,,,,,,,
135,PT01M50.00S,2025-02-22T02:02:36.8Z,1,REGULAR,rebound,defensive,[],1629650,,,1610612742,25,20,2025-02-22T02:02:42Z,1350000,False,,,0,,M. Brown REBOUND (Off:0 Def:1),[1629650],1610612742.0,DAL,,,,Brown,M. Brown,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,134.0,1.0,1.0,0.0,,,,,,,,,
136,PT01M42.00S,2025-02-22T02:02:45.3Z,1,REGULAR,2pt,Hook,[],1629023,13.14060446780552,31.85891544117647,1610612742,27,20,2025-02-22T02:06:12Z,1360000,False,91.0,71.0,1,left,P. Washington 11' driving bank Hook (10 PTS),[1629023],1610612742.0,DAL,driving bank,,,Washington,P. Washington,,,,,Mid-Range,8-16 Right,11.52,Made,10.0,,,,,,,,,,,,,,,,,
137,PT01M28.00S,2025-02-22T02:02:59.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641722,83.919185282523,47.794117647058826,1610612740,27,20,2025-02-22T02:03:03Z,1370000,False,-11.0,99.0,1,right,MISS J. Hawkins 9' driving floating Shot,[1641722],1610612740.0,NOP,driving floating,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),8-16 Center,9.93,Missed,,,,,,,,,,,,,,,,,,
138,PT01M26.00S,2025-02-22T02:03:01.2Z,1,REGULAR,rebound,defensive,[],1630230,,,1610612742,27,20,2025-02-22T02:03:03Z,1380000,False,,,0,,N. Marshall REBOUND (Off:0 Def:4),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,137.0,4.0,4.0,0.0,,,,,,,,,
139,PT01M17.00S,2025-02-22T02:03:10.5Z,1,REGULAR,turnover,bad pass,[],1630230,,,1610612742,27,20,2025-02-22T02:03:14Z,1390000,False,,,0,,N. Marshall bad pass TURNOVER (1 TO),"[1630230, 1630530]",1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,Murphy III,1630530.0,,,,,,
140,PT01M17.00S,2025-02-22T02:03:10.5Z,1,REGULAR,steal,,[],1630530,,,1610612740,27,20,2025-02-22T02:03:20Z,1400000,False,,,0,,T. Murphy III STEAL (2 STL),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
141,PT01M08.00S,2025-02-22T02:03:21.8Z,1,REGULAR,foul,offensive,[],1631255,,,1610612740,27,20,2025-02-22T02:03:55Z,1410000,False,,,0,,K. Matković off-the-ball offensive FOUL (1 PF),"[1631255, 1629023]",1610612740.0,NOP,off-the-ball,,,Matković,K. Matković,,,,,Above the Break 3,24+ Left Center,,,,,,,2714.0,,,,,,,,,,1.0,0.0,Washington,1629023.0
143,PT01M08.00S,2025-02-22T02:03:21.8Z,1,REGULAR,turnover,offensive foul,[],1631255,,,1610612740,27,20,2025-02-22T02:03:21Z,1430000,False,,,0,,K. Matković offensive foul TURNOVER (1 TO),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Left Center,,,,,,,2714.0,,,,,1.0,,,,,,,,
144,PT01M08.00S,2025-02-22T02:03:28.9Z,1,REGULAR,substitution,out,[],1630530,,,1610612742,27,20,2025-02-22T02:03:45Z,1440000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M08.00S,2025-02-22T02:03:28.9Z,1,REGULAR,substitution,in,[],1629627,,,1610612742,27,20,2025-02-22T02:03:45Z,1450000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT00M48.50S,2025-02-22T02:04:02.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631108,31.882391590013142,42.64705882352941,1610612742,30,20,2025-02-22T02:04:06Z,1460000,False,37.0,247.0,1,left,M. Christie 24' 3PT  (5 PTS) (M. Brown 2 AST),"[1631108, 1629650]",1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Center,24.99,Made,5.0,M. Brown,1629650.0,2.0,,,,,,,,,,,,,,
148,PT00M38.30S,2025-02-22T02:04:17.1Z,1,REGULAR,2pt,Jump Shot,[],1630631,88.12417871222075,69.6078431372549,1610612740,30,22,2025-02-22T02:04:22Z,1480000,False,98.0,59.0,1,right,J. Alvarado 11' driving floating Jump Shot (2 PTS),[1630631],1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,Mid-Range,8-16 Right,11.44,Made,2.0,,,,,,,,,,,,,,,,,
149,PT00M34.20S,2025-02-22T02:04:26.5Z,1,REGULAR,foul,offensive,[],203915,,,1610612742,30,22,2025-02-22T02:04:35Z,1490000,False,,,0,,S. Dinwiddie offensive FOUL (1 PF),"[203915, 1641722]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,8-16 Left,,,,,,,201246.0,,,,,,,,,,1.0,0.0,Hawkins,1641722.0
151,PT00M34.20S,2025-02-22T02:04:26.5Z,1,REGULAR,turnover,offensive foul,[],203915,,,1610612742,30,22,2025-02-22T02:04:26Z,1510000,False,,,0,,S. Dinwiddie offensive foul TURNOVER (1 TO),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,8-16 Left,,,,,,,201246.0,,,,,1.0,,,,,,,,
152,PT00M18.70S,2025-02-22T02:04:58.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630631,87.99277266754271,48.77450980392157,1610612740,30,22,2025-02-22T02:05:03Z,1520000,False,-6.0,60.0,1,right,MISS J. Alvarado 6' driving floating Shot,[1630631],1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,6.07,Missed,,,,,,,,,,,,,,,,,,
153,PT00M14.60S,2025-02-22T02:05:02.2Z,1,REGULAR,rebound,defensive,[],203915,,,1610612742,30,22,2025-02-22T02:05:02Z,1530000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:1),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,152.0,1.0,1.0,0.0,,,,,,,,,
154,PT00M01.60S,2025-02-22T02:05:17.0Z,1,REGULAR,foul,personal,['2freethrow'],1628971,,,1610612742,30,22,2025-02-22T02:05:24Z,1540000,False,,,0,,B. Brown shooting personal FOUL (1 PF) (Marshall 2 FT),"[1628971, 1630230]",1610612740.0,NOP,shooting,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627524.0,,,,,,,,,,1.0,0.0,Marshall,1630230.0
156,PT00M01.60S,2025-02-22T02:05:39.9Z,1,REGULAR,freethrow,1 of 2,[],1630230,,,1610612742,31,22,2025-02-22T02:05:39Z,1560000,False,,,0,,N. Marshall Free Throw 1 of 2 (1 PTS),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
157,PT00M01.60S,2025-02-22T02:05:40.9Z,1,REGULAR,substitution,out,[],1629023,,,1610612742,31,22,2025-02-22T02:05:52Z,1570000,False,,,0,,SUB out: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT00M01.60S,2025-02-22T02:05:40.9Z,1,REGULAR,substitution,in,[],1641765,,,1610612742,31,22,2025-02-22T02:05:52Z,1580000,False,,,0,,SUB in: O. Prosper,[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT00M01.60S,2025-02-22T02:06:03.0Z,1,REGULAR,freethrow,2 of 2,[],1630230,,,1610612742,32,22,2025-02-22T02:06:03Z,1590000,False,,,0,,N. Marshall Free Throw 2 of 2 (2 PTS),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
160,PT00M00.00S,2025-02-22T02:06:13.2Z,1,REGULAR,period,end,[],0,,,1610612740,32,22,2025-02-22T02:06:13Z,1600000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2025-02-22T02:06:19.7Z,2,REGULAR,substitution,out,['startperiod'],1630230,,,1610612740,32,22,2025-02-22T02:08:48Z,1610000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2025-02-22T02:06:19.7Z,2,REGULAR,substitution,out,['startperiod'],203915,,,1610612740,32,22,2025-02-22T02:08:48Z,1620000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2025-02-22T02:06:19.7Z,2,REGULAR,substitution,out,['startperiod'],1641765,,,1610612740,32,22,2025-02-22T02:08:48Z,1630000,False,,,0,,SUB out: O. Prosper,[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2025-02-22T02:06:19.7Z,2,REGULAR,substitution,out,['startperiod'],1628971,,,1610612740,32,22,2025-02-22T02:08:48Z,1640000,False,,,0,,SUB out: B. Brown,[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2025-02-22T02:06:19.7Z,2,REGULAR,substitution,in,['startperiod'],1629023,,,1610612740,32,22,2025-02-22T02:08:48Z,1650000,False,,,0,,SUB in: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2025-02-22T02:06:19.7Z,2,REGULAR,substitution,in,['startperiod'],202691,,,1610612740,32,22,2025-02-22T02:08:48Z,1660000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2025-02-22T02:06:19.7Z,2,REGULAR,substitution,in,['startperiod'],203957,,,1610612740,32,22,2025-02-22T02:08:48Z,1670000,False,,,0,,SUB in: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
