actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
92,PT05M51.00S,2025-01-25T22:55:11.1Z,1,REGULAR,3pt,Jump Shot,[],1629023,69.59592641261499,67.15686274509804,1610612742,19,14,2025-01-25T22:56:54Z,890000,False,86.0,233.0,1,right,MISS P. Washington 24' pullup 3PT,[1629023],1610612742.0,DAL,pullup,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,24.86,Missed,,,,,,,,,,,,,,,,,,
93,PT05M48.00S,2025-01-25T22:55:14.1Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,19,14,2025-01-25T22:55:15Z,900000,False,,,0,,J. Brown REBOUND (Off:0 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,92.0,2.0,2.0,0.0,,,,,,,,,,,,,,
94,PT05M34.00S,2025-01-25T22:55:28.2Z,1,REGULAR,2pt,Jump Shot,[],1627759,21.632720105124836,65.93137254901961,1610612738,19,16,2025-01-25T22:57:23Z,910000,False,-80.0,151.0,1,left,J. Brown 17' step back Jump Shot (5 PTS),[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,Mid-Range,16-24 Left Center,17.06,Made,,,,,5.0,,,,,,,,,,,,,
95,PT05M12.00S,2025-01-25T22:55:53.2Z,1,REGULAR,foul,personal,[],204001,,,1610612742,19,16,2025-01-25T22:56:12Z,920000,False,,,0,,K. Porziņģis personal FOUL (1 PF),"[204001, 1628467]",1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Mid-Range,16-24 Right Center,,,,,,,,1628481.0,1.0,0.0,Kleber,1628467.0,,,,,,,,
97,PT05M12.00S,2025-01-25T22:55:59.3Z,1,REGULAR,substitution,out,[],202691,,,1610612742,19,16,2025-01-25T22:56:04Z,940000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT05M12.00S,2025-01-25T22:55:59.3Z,1,REGULAR,substitution,in,[],1630702,,,1610612742,19,16,2025-01-25T22:56:04Z,950000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT05M02.00S,2025-01-25T22:56:20.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",204001,,,1610612742,19,16,2025-01-25T22:56:36Z,960000,False,,,0,,K. Porziņģis personal FOUL (2 PF) (Kleber 2 FT),"[204001, 1628467]",1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,,,,,,,,1627534.0,2.0,0.0,Kleber,1628467.0,,,,,,,,
101,PT05M02.00S,2025-01-25T22:56:52.1Z,1,REGULAR,freethrow,1 of 2,[],1628467,,,1610612742,20,16,2025-01-25T22:57:11Z,980000,False,,,0,,M. Kleber Free Throw 1 of 2 (1 PTS),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
102,PT05M02.00S,2025-01-25T22:56:52.1Z,1,REGULAR,freethrow,2 of 2,[],1628467,,,1610612742,20,16,2025-01-25T22:57:11Z,990000,False,,,0,,MISS M. Kleber Free Throw 2 of 2,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
103,PT05M00.00S,2025-01-25T22:56:54.1Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,20,16,2025-01-25T22:57:11Z,1000000,False,,,0,,J. Brown REBOUND (Off:0 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,102.0,3.0,3.0,0.0,,,,,,,,,,,,,,
104,PT04M47.00S,2025-01-25T22:57:23.7Z,1,REGULAR,3pt,Jump Shot,[],1627759,13.61695137976347,3.6764705882352944,1610612738,20,16,2025-01-25T22:57:31Z,1010000,False,232.0,75.0,1,left,MISS J. Brown 24' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Right Corner 3,24+ Right,24.36,Missed,,,,,,,,,,,,,,,,,,
105,PT04M44.00S,2025-01-25T22:57:26.7Z,1,REGULAR,rebound,offensive,[],201950,,,1610612738,20,16,2025-01-25T22:57:31Z,1020000,False,,,0,,J. Holiday REBOUND (Off:1 Def:0),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Right Corner 3,24+ Right,,,104.0,1.0,0.0,1.0,,,,,,,,,,,,,,
106,PT04M41.00S,2025-01-25T22:57:31.2Z,1,REGULAR,foul,personal,[],1630702,,,1610612738,20,16,2025-01-25T22:57:53Z,1030000,False,,,0,,J. Hardy personal FOUL (1 PF),"[1630702, 204001]",1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627534.0,1.0,0.0,Porziņģis,204001.0,,,,,,,,
108,PT04M41.00S,2025-01-25T22:57:36.6Z,1,REGULAR,substitution,out,[],204001,,,1610612738,20,16,2025-01-25T22:57:42Z,1050000,False,,,0,,SUB out: K. Porziņģis,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M41.00S,2025-01-25T22:57:36.6Z,1,REGULAR,substitution,in,[],1630573,,,1610612738,20,16,2025-01-25T22:57:42Z,1060000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M41.00S,2025-01-25T22:57:36.6Z,1,REGULAR,substitution,out,[],1628467,,,1610612738,20,16,2025-01-25T22:57:49Z,1070000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M41.00S,2025-01-25T22:57:36.6Z,1,REGULAR,substitution,in,[],1629655,,,1610612738,20,16,2025-01-25T22:57:49Z,1080000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M28.00S,2025-01-25T22:58:12.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627759,12.434296977660972,51.225490196078425,1610612738,20,16,2025-01-25T22:58:18Z,1090000,False,-6.0,64.0,1,left,MISS J. Brown 6' turnaround fadeaway Shot,[1627759],1610612738.0,BOS,turnaround fadeaway,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,6.47,Missed,,,,,,,,,,,,,,,,,,
113,PT04M26.00S,2025-01-25T22:58:14.0Z,1,REGULAR,rebound,defensive,[],202681,,,1610612742,20,16,2025-01-25T22:58:18Z,1100000,False,,,0,,K. Irving REBOUND (Off:0 Def:2),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,,,112.0,2.0,2.0,0.0,,,,,,,,,,,,,,
114,PT04M23.00S,2025-01-25T22:58:17.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629655,92.32917214191852,53.67647058823529,1610612742,22,16,2025-01-25T22:58:23Z,1110000,False,18.0,20.0,1,right,D. Gafford running finger roll Layup (4 PTS) (J. Hardy 1 AST),"[1629655, 1630702]",1610612742.0,DAL,running finger roll,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,2.69,Made,,,,,4.0,,,,,,,,J. Hardy,1630702.0,1.0,,,
116,PT04M11.00S,2025-01-25T22:58:30.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,12.434296977660972,53.18627450980392,1610612738,22,18,2025-01-25T22:59:39Z,1130000,False,-16.0,64.0,1,left,J. Brown 6' turnaround Jump Shot (7 PTS) (P. Pritchard 1 AST),"[1627759, 1630202]",1610612738.0,BOS,turnaround,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,6.63,Made,,,,,7.0,,,,,,,,P. Pritchard,1630202.0,1.0,,,
118,PT04M11.00S,2025-01-25T22:58:33.9Z,1,REGULAR,foul,personal,['1freethrow'],1629656,,,1610612738,22,18,2025-01-25T22:58:48Z,1150000,False,,,0,,Q. Grimes shooting personal FOUL (1 PF) (Brown 1 FT),"[1629656, 1627759]",1610612742.0,DAL,shooting,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628481.0,1.0,0.0,Brown,1627759.0,,,,,,,,
120,PT04M11.00S,2025-01-25T22:58:55.8Z,1,REGULAR,substitution,out,[],1629023,,,1610612738,22,18,2025-01-25T22:58:58Z,1170000,False,,,0,,SUB out: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT04M11.00S,2025-01-25T22:58:55.8Z,1,REGULAR,substitution,in,[],1630556,,,1610612738,22,18,2025-01-25T22:58:58Z,1180000,False,,,0,,SUB in: K. Edwards,[1630556],1610612742.0,DAL,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT04M11.00S,2025-01-25T22:59:24.7Z,1,REGULAR,freethrow,1 of 1,[],1627759,,,1610612738,22,18,2025-01-25T22:59:27Z,1190000,False,,,0,,MISS J. Brown Free Throw 1 of 1,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
123,PT04M09.00S,2025-01-25T22:59:26.7Z,1,REGULAR,rebound,defensive,[],202681,,,1610612742,22,18,2025-01-25T22:59:27Z,1200000,False,,,0,,K. Irving REBOUND (Off:0 Def:3),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,122.0,3.0,3.0,0.0,,,,,,,,,,,,,,
124,PT03M54.00S,2025-01-25T22:59:41.0Z,1,REGULAR,2pt,Jump Shot,[],1630702,81.68528252299606,29.411764705882355,1610612742,24,18,2025-01-25T23:01:18Z,1210000,False,-103.0,120.0,1,right,J. Hardy 15' fadeaway Jump Shot (2 PTS),[1630702],1610612742.0,DAL,fadeaway,,,Hardy,J. Hardy,,,,,Mid-Range,8-16 Left,15.78,Made,,,,,2.0,,,,,,,,,,,,,
125,PT03M52.00S,2025-01-25T22:59:45.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,24,18,2025-01-25T22:59:45Z,1220000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M52.00S,2025-01-25T22:59:46.3Z,1,REGULAR,substitution,out,[],201950,,,1610612738,24,18,2025-01-25T23:02:37Z,1230000,False,,,0,,SUB out: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M52.00S,2025-01-25T22:59:46.3Z,1,REGULAR,substitution,out,[],1627759,,,1610612738,24,18,2025-01-25T23:02:37Z,1240000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M52.00S,2025-01-25T22:59:46.3Z,1,REGULAR,substitution,in,[],1628436,,,1610612738,24,18,2025-01-25T23:02:37Z,1250000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT03M52.00S,2025-01-25T22:59:46.3Z,1,REGULAR,substitution,in,[],1628369,,,1610612738,24,18,2025-01-25T23:02:37Z,1260000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT03M40.00S,2025-01-25T23:03:25.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628436,6.783837056504599,46.32352941176471,1610612738,24,20,2025-01-25T23:03:29Z,1270000,False,18.0,11.0,1,left,L. Kornet Layup (2 PTS) (J. Tatum 1 AST),"[1628436, 1628369]",1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,2.16,Made,,,,,2.0,,,,,,,,J. Tatum,1628369.0,1.0,,,
132,PT03M16.00S,2025-01-25T23:03:49.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,86.81011826544021,39.46078431372549,1610612742,24,20,2025-01-25T23:03:59Z,1290000,False,-53.0,71.0,1,right,MISS K. Irving 8' driving floating Shot,[202681],1610612742.0,DAL,driving floating,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Left,8.88,Missed,,,,,,,,,,,,,,,,,,
133,PT03M14.00S,2025-01-25T23:03:51.1Z,1,REGULAR,rebound,defensive,[],1628436,,,1610612738,24,20,2025-01-25T23:03:59Z,1300000,False,,,0,,L. Kornet REBOUND (Off:0 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),8-16 Left,,,132.0,1.0,1.0,0.0,,,,,,,,,,,,,,
134,PT02M57.00S,2025-01-25T23:04:08.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201143,12.828515111695138,53.67647058823529,1610612738,24,22,2025-01-25T23:05:00Z,1310000,False,-18.0,68.0,1,left,A. Horford 7' driving Hook (2 PTS) (S. Hauser 1 AST),"[201143, 1630573]",1610612738.0,BOS,driving,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,7.05,Made,,,,,2.0,,,,,,,,S. Hauser,1630573.0,1.0,,,
136,PT02M32.00S,2025-01-25T23:04:34.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630702,89.96386333771353,61.51960784313726,1610612742,24,22,2025-01-25T23:06:04Z,1330000,False,58.0,42.0,1,right,MISS J. Hardy 7' driving finger roll Layup,[1630702],1610612742.0,DAL,driving finger roll,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),0-8 Center,7.12,Missed,,,,,,,,,,,,,,,,,,
137,PT02M31.00S,2025-01-25T23:04:35.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,24,22,2025-01-25T23:04:58Z,1340000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,136.0,,,,,,,,,,,,,,,,,
138,PT02M31.00S,2025-01-25T23:04:39.1Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612742,24,22,2025-01-25T23:04:51Z,1350000,False,,,0,,DAL shot clock Team TURNOVER,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1162.0,,,,,,,,,,,,
139,PT02M17.00S,2025-01-25T23:05:02.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,24.917871222076215,89.4607843137255,1610612738,24,25,2025-01-25T23:05:06Z,1360000,False,-197.0,182.0,1,left,J. Tatum 26' 3PT pullup (7 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,26.82,Made,,,,,7.0,,,,,,,,,,,,,
140,PT02M00.00S,2025-01-25T23:05:18.1Z,1,REGULAR,2pt,Jump Shot,[],202681,93.69250985545335,76.49356617647058,1610612742,26,25,2025-01-25T23:06:38Z,1370000,False,132.0,7.0,1,right,K. Irving 13' fadeaway Jump Shot (6 PTS),[202681],1610612742.0,DAL,fadeaway,,,Irving,K. Irving,,,,,Mid-Range,8-16 Right,13.27,Made,,,,,6.0,,,,,,,,,,,,,
141,PT01M35.00S,2025-01-25T23:05:43.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628436,15.456636005256241,41.17647058823529,1610612738,26,25,2025-01-25T23:05:48Z,1380000,False,44.0,93.0,1,left,MISS L. Kornet 10' turnaround fadeaway Shot,[1628436],1610612738.0,BOS,turnaround fadeaway,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),8-16 Center,10.27,Missed,,,,,,,,,,,,,,,,,,
142,PT01M32.00S,2025-01-25T23:05:46.3Z,1,REGULAR,rebound,defensive,[],1630556,,,1610612742,26,25,2025-01-25T23:05:48Z,1390000,False,,,0,,K. Edwards REBOUND (Off:0 Def:1),[1630556],1610612742.0,DAL,,,,Edwards,K. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,141.0,1.0,1.0,0.0,,,,,,,,,,,,,,
143,PT01M29.00S,2025-01-25T23:05:51.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628369,,,1610612742,26,25,2025-01-25T23:06:02Z,1400000,False,,,0,,J. Tatum personal FOUL (1 PF) (Hardy 2 FT),"[1628369, 1630702]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Right,,,,,,,,1628481.0,1.0,0.0,Hardy,1630702.0,,,,,,,,
145,PT01M29.00S,2025-01-25T23:06:17.5Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630702,,,1610612742,27,25,2025-01-25T23:06:43Z,1420000,False,,,0,,J. Hardy Free Throw 1 of 2 (3 PTS),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
146,PT01M29.00S,2025-01-25T23:06:17.9Z,1,REGULAR,substitution,out,[],1630556,,,1610612742,27,25,2025-01-25T23:06:23Z,1430000,False,,,0,,SUB out: K. Edwards,[1630556],1610612742.0,DAL,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT01M29.00S,2025-01-25T23:06:17.9Z,1,REGULAR,substitution,in,[],1629023,,,1610612742,27,25,2025-01-25T23:06:23Z,1440000,False,,,0,,SUB in: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT01M29.00S,2025-01-25T23:06:17.5Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630702,,,1610612742,27,25,2025-01-25T23:06:43Z,1450000,False,,,0,,MISS J. Hardy Free Throw 2 of 2,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
149,PT01M27.00S,2025-01-25T23:06:19.5Z,1,REGULAR,rebound,defensive,[],1628436,,,1610612738,27,25,2025-01-25T23:06:43Z,1460000,False,,,0,,L. Kornet REBOUND (Off:0 Def:2),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,148.0,2.0,2.0,0.0,,,,,,,,,,,,,,
150,PT01M18.00S,2025-01-25T23:06:50.1Z,1,REGULAR,3pt,Jump Shot,[],1628369,17.69053876478318,95.34313725490196,1610612738,27,25,2025-01-25T23:06:57Z,1470000,False,-227.0,114.0,1,left,MISS J. Tatum 25' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,25.37,Missed,,,,,,,,,,,,,,,,,,
151,PT01M16.00S,2025-01-25T23:06:52.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612742,27,25,2025-01-25T23:06:57Z,1480000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,150.0,,,,,,,,,,,,,,,,,
153,PT01M16.00S,2025-01-25T23:06:57.1Z,1,REGULAR,substitution,out,[],1630702,,,1610612742,27,25,2025-01-25T23:07:02Z,1500000,False,,,0,,SUB out: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT01M16.00S,2025-01-25T23:06:57.1Z,1,REGULAR,substitution,in,[],203915,,,1610612742,27,25,2025-01-25T23:07:02Z,1510000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT01M16.00S,2025-01-25T23:06:57.1Z,1,REGULAR,substitution,out,[],1628436,,,1610612742,27,25,2025-01-25T23:07:18Z,1520000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT01M16.00S,2025-01-25T23:06:57.1Z,1,REGULAR,substitution,in,[],201950,,,1610612742,27,25,2025-01-25T23:07:18Z,1530000,False,,,0,,SUB in: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT00M58.50S,2025-01-25T23:07:40.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629656,92.06636005256242,50.73529411764706,1610612742,27,25,2025-01-25T23:08:25Z,1540000,False,4.0,22.0,1,right,MISS Q. Grimes driving floating bank Shot,[1629656],1610612742.0,DAL,driving floating bank,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,2.24,Missed,,,,,,,,,,,,,,,,,,
158,PT00M56.20S,2025-01-25T23:07:42.4Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,27,25,2025-01-25T23:07:44Z,1550000,False,,,0,,A. Horford REBOUND (Off:0 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,157.0,2.0,2.0,0.0,,,,,,,,,,,,,,
169,PT00M47.50S,2025-01-25T23:07:55.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628369,6.176084099868594,45.73376225490196,1610612738,27,25,2025-01-25T23:11:33Z,1580000,False,21.0,6.0,1,left,MISS J. Tatum driving DUNK - blocked,"[1628369, 1629655]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,2.2,Missed,,,,,,,,,,,Gafford,1629655.0,,,,,,
170,PT00M47.50S,2025-01-25T23:07:55.1Z,1,REGULAR,block,,[],1629655,,,1610612738,27,25,2025-01-25T23:11:16Z,1595000,False,,,0,,D. Gafford BLOCK (2 BLK),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
171,PT00M47.50S,2025-01-25T23:07:55.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612742,27,25,2025-01-25T23:11:33Z,1602500,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,169.0,,,,,,,,,,,,,,,,,
164,PT00M47.50S,2025-01-25T23:08:10.2Z,1,REGULAR,timeout,challenge,['team'],0,,,1610612742,27,25,2025-01-25T23:11:52Z,1610000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT00M47.50S,2025-01-25T23:11:11.4Z,1,REGULAR,jumpball,recovered,[],1629656,,,1610612742,27,25,2025-01-25T23:11:11Z,1630000,False,,,0,,Jump Ball D. Gafford vs. A. Horford: Tip to Q. Grimes,"[1629656, 1629655, 201143]",1610612742.0,DAL,challenge,Q. Grimes,1629656.0,Grimes,Q. Grimes,Gafford,1629655.0,Horford,201143.0,,,,,,,,,,,,,,,,,,,,,,
172,PT00M34.40S,2025-01-25T23:11:21.7Z,1,REGULAR,3pt,Jump Shot,[],203915,78.13731931668858,91.17647058823529,1610612742,27,25,2025-01-25T23:14:06Z,1660000,False,206.0,153.0,1,right,MISS S. Dinwiddie 25' pullup 3PT,[203915],1610612742.0,DAL,pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,25.65,Missed,,,,,,,,,,,,,,,,,,
173,PT00M31.10S,2025-01-25T23:11:25.1Z,1,REGULAR,rebound,defensive,[],201950,,,1610612738,27,25,2025-01-25T23:11:25Z,1670000,False,,,0,,J. Holiday REBOUND (Off:1 Def:1),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,,,172.0,2.0,1.0,1.0,,,,,,,,,,,,,,
174,PT00M11.40S,2025-01-25T23:11:44.8Z,1,REGULAR,3pt,Jump Shot,[],1630573,30.305519053876477,17.15686274509804,1610612738,27,25,2025-01-25T23:14:22Z,1680000,False,164.0,232.0,1,left,MISS S. Hauser 28' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,28.46,Missed,,,,,,,,,,,,,,,,,,
175,PT00M08.50S,2025-01-25T23:11:47.7Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612742,27,25,2025-01-25T23:12:23Z,1690000,False,,,0,,D. Gafford REBOUND (Off:1 Def:4),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Right Center,,,174.0,5.0,4.0,1.0,,,,,,,,,,,,,,
176,PT00M02.60S,2025-01-25T23:11:55.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,91.67214191852825,53.431372549019606,1610612742,29,25,2025-01-25T23:12:35Z,1692500,False,17.0,26.0,1,right,D. Gafford cutting Layup (6 PTS) (Q. Grimes 1 AST),"[1629655, 1629656]",1610612742.0,DAL,cutting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,3.1,Made,,,,,6.0,,,,,,,,Q. Grimes,1629656.0,1.0,,,
178,PT00M00.30S,2025-01-25T23:12:04.3Z,1,REGULAR,3pt,Jump Shot,[],1630202,55.92969776609724,79.41176470588235,1610612738,29,25,2025-01-25T23:15:31Z,1695000,False,-147.0,473.0,1,left,MISS P. Pritchard 49' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,49.55,Missed,,,,,,,,,,,,,,,,,,
181,PT00M00.30S,2025-01-25T23:12:04.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,29,25,2025-01-25T23:13:42Z,1717500,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Right Center,,,178.0,,,,,,,,,,,,,,,,,
180,PT00M00.00S,2025-01-25T23:12:49.6Z,1,REGULAR,period,end,[],0,,,1610612738,29,25,2025-01-25T23:13:42Z,1740000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2025-01-25T23:12:50.2Z,2,REGULAR,substitution,out,['startperiod'],1629656,,,1610612738,29,25,2025-01-25T23:15:21Z,1750000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2025-01-25T23:12:50.2Z,2,REGULAR,substitution,out,['startperiod'],202681,,,1610612738,29,25,2025-01-25T23:15:21Z,1760000,False,,,0,,SUB out: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
