actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
17,PT10M48.00S,2024-10-29T00:42:48.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202691,31.35676741130092,29.901960784313726,1610612742,3,2,2024-10-29T00:42:52Z,170000,False,100.0,242.0,1,left,K. Thompson 26' 3PT  (3 PTS) (L. Dončić 1 AST),"[202691, 1629029]",1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,26.23,Made,3.0,,,,,,,,,,L. Dončić,1629029.0,1.0,,,,,
19,PT10M35.00S,2024-10-29T00:43:01.1Z,1,REGULAR,3pt,Jump Shot,[],1628374,80.76544021024968,92.40196078431373,1610612762,3,2,2024-10-29T00:43:07Z,190000,False,212.0,128.0,1,right,MISS L. Markkanen 24' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,24.78,Missed,,,,,,,,,,,,,,,,,,
20,PT10M35.00S,2024-10-29T00:43:01.1Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612742,3,2,2024-10-29T00:43:07Z,200000,False,,,0,,D. Gafford REBOUND (Off:0 Def:1),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Right Center,,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,,
21,PT10M23.00S,2024-10-29T00:43:12.7Z,1,REGULAR,2pt,Jump Shot,[],1629029,20.05584756898817,79.65686274509804,1610612742,3,2,2024-10-29T00:43:17Z,210000,False,-148.0,136.0,1,left,MISS L. Dončić 20' step back Shot,[1629029],1610612742.0,DAL,step back,,,Dončić,L. Dončić,,,,,Mid-Range,16-24 Left Center,20.12,Missed,,,,,,,,,,,,,,,,,,
22,PT10M21.00S,2024-10-29T00:43:14.7Z,1,REGULAR,rebound,defensive,[],1641718,,,1610612762,3,2,2024-10-29T00:43:17Z,220000,False,,,0,,K. George REBOUND (Off:0 Def:1),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Mid-Range,16-24 Left Center,,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,
23,PT10M11.00S,2024-10-29T00:43:25.7Z,1,REGULAR,3pt,Jump Shot,[],1641707,71.43561103810775,79.41176470588235,1610612762,3,2,2024-10-29T00:43:29Z,230000,False,147.0,216.0,1,right,MISS T. Hendricks 26' 3PT,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Right Center,26.13,Missed,,,,,,,,,,,,,,,,,,
24,PT10M08.00S,2024-10-29T00:43:28.7Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,3,2,2024-10-29T00:43:29Z,240000,False,,,0,,L. Dončić REBOUND (Off:0 Def:1),[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,
25,PT09M59.00S,2024-10-29T00:43:37.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,17.821944809461236,48.03921568627451,1610612742,5,2,2024-10-29T00:44:16Z,250000,False,10.0,115.0,1,left,P. Washington 11' driving floating Jump Shot (2 PTS),[1629023],1610612742.0,DAL,driving floating,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,11.54,Made,2.0,,,,,,,,,,,,,,,,,
26,PT09M44.00S,2024-10-29T00:43:52.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628374,91.40932982917214,53.18627450980392,1610612762,5,2,2024-10-29T00:43:56Z,260000,False,16.0,28.0,1,right,MISS L. Markkanen driving floating Shot,[1628374],1610612762.0,UTA,driving floating,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,3.25,Missed,,,,,,,,,,,,,,,,,,
27,PT09M43.00S,2024-10-29T00:43:53.2Z,1,REGULAR,rebound,offensive,[],1628374,,,1610612762,5,2,2024-10-29T00:47:07Z,270000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:0),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,26.0,1.0,0.0,1.0,,,,,,,,,,,,,
64,PT09M42.00S,2024-10-29T00:43:53.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628374,92.69053876478318,43.38235294117647,1610612762,5,2,2024-10-29T00:47:51Z,275000,False,-33.0,16.0,1,right,MISS L. Markkanen tip Layup,[1628374],1610612762.0,UTA,tip,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,3.69,Missed,,,,,,,,,,,,,,,,,,
65,PT09M42.00S,2024-10-29T00:43:53.9Z,1,REGULAR,rebound,offensive,[],1628374,,,1610612762,5,2,2024-10-29T00:47:51Z,277500,False,,,0,,L. Markkanen REBOUND (Off:2 Def:0),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,64.0,2.0,0.0,2.0,,,,,,,,,,,,,
28,PT09M41.00S,2024-10-29T00:43:55.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628374,93.24901445466492,49.01960784313725,1610612762,5,2,2024-10-29T00:47:44Z,280000,False,-5.0,11.0,1,right,MISS L. Markkanen putback Layup,[1628374],1610612762.0,UTA,putback,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,1.2,Missed,,,,,,,,,,,,,,,,,,
29,PT09M41.00S,2024-10-29T00:43:55.6Z,1,REGULAR,rebound,offensive,[],1631117,,,1610612762,5,2,2024-10-29T00:44:02Z,290000,False,,,0,,W. Kessler REBOUND (Off:1 Def:0),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,28.0,1.0,0.0,1.0,,,,,,,,,,,,,
30,PT09M40.00S,2024-10-29T00:44:00.5Z,1,REGULAR,foul,personal,['2freethrow'],1629023,,,1610612762,5,2,2024-10-29T00:44:22Z,300000,False,,,0,,P. Washington shooting personal FOUL (1 PF) (Kessler 2 FT),"[1629023, 1631117]",1610612742.0,DAL,shooting,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,202035.0,1.0,0.0,Kessler,1631117.0,,,,,,,,
32,PT09M40.00S,2024-10-29T00:44:25.0Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1631117,,,1610612762,5,2,2024-10-29T00:44:56Z,320000,False,,,0,,MISS W. Kessler Free Throw 1 of 2,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
33,PT09M40.00S,2024-10-29T00:44:25.0Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612762,5,2,2024-10-29T00:44:56Z,330000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,32.0,,,,,,,,,,,,,,,,
34,PT09M40.00S,2024-10-29T00:44:28.6Z,1,REGULAR,substitution,out,[],1629012,,,1610612762,5,2,2024-10-29T00:44:33Z,340000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
35,PT09M40.00S,2024-10-29T00:44:28.6Z,1,REGULAR,substitution,in,[],203903,,,1610612762,5,2,2024-10-29T00:44:33Z,350000,False,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
36,PT09M40.00S,2024-10-29T00:44:25.0Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1631117,,,1610612762,5,2,2024-10-29T00:44:56Z,360000,False,,,0,,MISS W. Kessler Free Throw 2 of 2,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
37,PT09M38.00S,2024-10-29T00:44:27.0Z,1,REGULAR,rebound,defensive,[],202691,,,1610612742,5,2,2024-10-29T00:44:56Z,370000,False,,,0,,K. Thompson REBOUND (Off:0 Def:1),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,36.0,1.0,1.0,0.0,,,,,,,,,,,,,
38,PT09M28.00S,2024-10-29T00:44:53.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,8.754927726675426,46.81372549019608,1610612742,5,2,2024-10-29T00:44:58Z,380000,False,16.0,30.0,1,left,MISS D. Gafford cutting Layup - blocked,"[1629655, 1631117]",1610612742.0,DAL,cutting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,3.38,Missed,,,,,,,,,,,,,,Kessler,1631117.0,,,
39,PT09M28.00S,2024-10-29T00:44:53.6Z,1,REGULAR,block,,[],1631117,,,1610612742,5,2,2024-10-29T00:44:55Z,390000,False,,,0,,W. Kessler BLOCK (1 BLK),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
40,PT09M28.00S,2024-10-29T00:44:53.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,5,2,2024-10-29T00:44:58Z,400000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,,38.0,,,,,,,,,,,,,,,,
42,PT09M25.00S,2024-10-29T00:45:05.8Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629023,6.389618922470433,41.17647058823529,1610612742,7,2,2024-10-29T00:45:09Z,420000,False,44.0,8.0,1,left,P. Washington Hook (4 PTS) (K. Irving 1 AST),"[1629023, 202681]",1610612742.0,DAL,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,4.48,Made,4.0,,,,,,,,,,K. Irving,202681.0,1.0,,,,,
45,PT08M59.00S,2024-10-29T00:45:46.4Z,1,REGULAR,2pt,Jump Shot,[],1628374,85.49605781865965,80.14705882352942,1610612762,7,2,2024-10-29T00:45:50Z,450000,False,151.0,84.0,1,right,MISS L. Markkanen 17' turnaround Shot,[1628374],1610612762.0,UTA,turnaround,,,Markkanen,L. Markkanen,,,,,Mid-Range,16-24 Right,17.24,Missed,,,,,,,,,,,,,,,,,,
46,PT08M58.00S,2024-10-29T00:45:47.4Z,1,REGULAR,rebound,offensive,[],1631117,,,1610612762,7,2,2024-10-29T00:45:50Z,460000,False,,,0,,W. Kessler REBOUND (Off:2 Def:0),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,16-24 Right,,,,45.0,2.0,0.0,2.0,,,,,,,,,,,,,
47,PT08M45.00S,2024-10-29T00:46:01.4Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1628374,77.34888304862024,51.9607843137255,1610612762,7,2,2024-10-29T00:46:05Z,470000,False,10.0,160.0,1,right,MISS L. Markkanen 16' fadeaway Shot,[1628374],1610612762.0,UTA,fadeaway,,,Markkanen,L. Markkanen,,,,,Mid-Range,16-24 Center,16.07,Missed,,,,,,,,,,,,,,,,,,
48,PT08M42.00S,2024-10-29T00:46:04.4Z,1,REGULAR,rebound,offensive,[],1641707,,,1610612762,7,2,2024-10-29T00:46:07Z,480000,False,,,0,,T. Hendricks REBOUND (Off:1 Def:0),[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Mid-Range,16-24 Center,,,,47.0,1.0,0.0,1.0,,,,,,,,,,,,,
49,PT08M30.00S,2024-10-29T00:46:15.9Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1631117,93.11760840998686,74.01960784313727,1610612762,7,2,2024-10-29T00:46:19Z,490000,False,120.0,12.0,1,right,MISS W. Kessler 12' turnaround fadeaway Shot,[1631117],1610612762.0,UTA,turnaround fadeaway,,,Kessler,W. Kessler,,,,,Mid-Range,8-16 Right,12.07,Missed,,,,,,,,,,,,,,,,,,
50,PT08M28.00S,2024-10-29T00:46:17.9Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,7,2,2024-10-29T00:46:19Z,500000,False,,,0,,L. Dončić REBOUND (Off:0 Def:2),[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Right,,,,49.0,2.0,2.0,0.0,,,,,,,,,,,,,
51,PT08M20.00S,2024-10-29T00:46:26.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,5.732588699080158,50.73529411764706,1610612742,7,2,2024-10-29T00:46:30Z,510000,False,-4.0,1.0,1,left,MISS D. Gafford alley-oop DUNK,[1629655],1610612742.0,DAL,alley-oop,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,0.4,Missed,,,,,,,,,,,,,,,,,,
52,PT08M17.00S,2024-10-29T00:46:28.6Z,1,REGULAR,rebound,defensive,[],1641718,,,1610612762,7,2,2024-10-29T00:46:28Z,520000,False,,,0,,K. George REBOUND (Off:0 Def:2),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,51.0,2.0,2.0,0.0,,,,,,,,,,,,,
53,PT08M11.00S,2024-10-29T00:46:34.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641718,93.64323258869908,52.69607843137255,1610612762,7,2,2024-10-29T00:46:37Z,530000,False,13.0,7.0,1,right,MISS K. George driving Layup,[1641718],1610612762.0,UTA,driving,,,George,K. George,,,,,Restricted Area,0-8 Center,1.53,Missed,,,,,,,,,,,,,,,,,,
54,PT08M10.00S,2024-10-29T00:46:35.4Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612742,7,2,2024-10-29T00:46:37Z,540000,False,,,0,,P. Washington REBOUND (Off:0 Def:2),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,53.0,2.0,2.0,0.0,,,,,,,,,,,,,
55,PT08M04.00S,2024-10-29T00:46:41.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202691,6.389618922470433,93.87254901960785,1610612742,7,2,2024-10-29T00:46:46Z,550000,False,-219.0,8.0,1,left,MISS K. Thompson fadeaway 3PT,[202691],1610612742.0,DAL,fadeaway,,,Thompson,K. Thompson,,,,,Left Corner 3,24+ Left,21.95,Missed,,,,,,,,,,,,,,,,,,
56,PT08M02.00S,2024-10-29T00:46:43.8Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,7,2,2024-10-29T00:46:46Z,560000,False,,,0,,W. Kessler REBOUND (Off:2 Def:1),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Left Corner 3,24+ Left,,,,55.0,3.0,1.0,2.0,,,,,,,,,,,,,
57,PT07M54.00S,2024-10-29T00:46:51.7Z,1,REGULAR,3pt,Jump Shot,[],1628374,69.85873850197109,22.30392156862745,1610612762,7,5,2024-10-29T00:46:55Z,570000,False,-138.0,231.0,1,right,L. Markkanen 26' 3PT  (3 PTS) (K. George 1 AST),"[1628374, 1641718]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,26.92,Made,3.0,,,,,,,,,,K. George,1641718.0,1.0,,,,,
60,PT07M38.00S,2024-10-29T00:47:20.9Z,1,REGULAR,3pt,Jump Shot,[],1629023,4.944152431011826,95.58823529411765,1610612742,7,5,2024-10-29T00:47:25Z,600000,False,-228.0,-6.0,1,left,MISS P. Washington 3PT,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Left Corner 3,24+ Left,22.8,Missed,,,,,,,,,,,,,,,,,,
61,PT07M36.00S,2024-10-29T00:47:22.9Z,1,REGULAR,rebound,offensive,[],1629655,,,1610612742,7,5,2024-10-29T00:47:25Z,610000,False,,,0,,D. Gafford REBOUND (Off:1 Def:1),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Left Corner 3,24+ Left,,,,60.0,2.0,1.0,1.0,,,,,,,,,,,,,
62,PT07M36.00S,2024-10-29T00:47:23.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629655,5.601182654402102,49.50980392156863,1610612742,9,5,2024-10-29T00:47:28Z,620000,False,2.0,0.0,1,left,D. Gafford putback Layup (2 PTS),[1629655],1610612742.0,DAL,putback,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,0.25,Made,2.0,,,,,,,,,,,,,,,,,
63,PT07M36.00S,2024-10-29T00:47:28.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,9,5,2024-10-29T00:47:28Z,630000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT07M21.00S,2024-10-29T00:50:41.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631117,94.69448094612353,50.49019607843137,1610612762,9,7,2024-10-29T00:50:46Z,640000,False,2.0,-3.0,1,right,W. Kessler cutting DUNK (2 PTS) (J. Clarkson 1 AST),"[1631117, 203903]",1610612762.0,UTA,cutting,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,0.36,Made,2.0,,,,,,,,,,J. Clarkson,203903.0,1.0,,,,,
68,PT07M00.00S,2024-10-29T00:51:02.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,7.703679369250986,49.26470588235294,1610612742,11,7,2024-10-29T00:51:05Z,660000,False,4.0,20.0,1,left,D. Gafford driving finger roll Layup (4 PTS) (K. Irving 2 AST),"[1629655, 202681]",1610612742.0,DAL,driving finger roll,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,2.02,Made,4.0,,,,,,,,,,K. Irving,202681.0,2.0,,,,,
70,PT06M49.00S,2024-10-29T00:51:13.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631117,92.72339027595268,49.01960784313725,1610612762,11,9,2024-10-29T00:51:16Z,680000,False,-5.0,16.0,1,right,W. Kessler alley-oop DUNK (4 PTS) (T. Hendricks 1 AST),"[1631117, 1641707]",1610612762.0,UTA,alley-oop,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,1.66,Made,4.0,,,,,,,,,,T. Hendricks,1641707.0,1.0,,,,,
72,PT06M40.00S,2024-10-29T00:51:21.8Z,1,REGULAR,3pt,Jump Shot,[],1629029,32.670827858081466,51.225490196078425,1610612742,11,9,2024-10-29T00:51:25Z,700000,False,-6.0,255.0,1,left,MISS L. Dončić 25' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Center,25.47,Missed,,,,,,,,,,,,,,,,,,
73,PT06M38.00S,2024-10-29T00:51:23.8Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612762,11,9,2024-10-29T00:51:25Z,710000,False,,,0,,L. Markkanen REBOUND (Off:2 Def:1),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,,,,72.0,3.0,1.0,2.0,,,,,,,,,,,,,
74,PT06M31.00S,2024-10-29T00:51:31.0Z,1,REGULAR,2pt,Jump Shot,[],1641707,92.72339027595268,68.13725490196079,1610612762,11,9,2024-10-29T00:51:35Z,720000,False,91.0,16.0,1,right,MISS T. Hendricks 9' driving floating Shot,[1641707],1610612762.0,UTA,driving floating,,,Hendricks,T. Hendricks,,,,,Mid-Range,8-16 Right,9.21,Missed,,,,,,,,,,,,,,,,,,
75,PT06M29.00S,2024-10-29T00:51:33.0Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612742,11,9,2024-10-29T00:51:35Z,730000,False,,,0,,P. Washington REBOUND (Off:0 Def:3),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Mid-Range,8-16 Right,,,,74.0,3.0,3.0,0.0,,,,,,,,,,,,,
76,PT06M18.00S,2024-10-29T00:51:47.3Z,1,REGULAR,foul,personal,['2freethrow'],1641707,,,1610612742,11,9,2024-10-29T00:51:52Z,740000,False,,,0,,T. Hendricks shooting personal FOUL (1 PF) (Dončić 2 FT),"[1641707, 1629029]",1610612762.0,UTA,shooting,,,Hendricks,T. Hendricks,,,,,Mid-Range,16-24 Left Center,,,,,,,,1830.0,1.0,0.0,Dončić,1629029.0,,,,,,,,
78,PT06M18.00S,2024-10-29T00:52:14.5Z,1,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,12,9,2024-10-29T00:52:14Z,760000,False,,,0,,L. Dončić Free Throw 1 of 2 (1 PTS),[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
79,PT06M18.00S,2024-10-29T00:52:15.1Z,1,REGULAR,substitution,out,[],202681,,,1610612742,12,9,2024-10-29T00:52:30Z,770000,False,,,0,,SUB out: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M18.00S,2024-10-29T00:52:15.1Z,1,REGULAR,substitution,out,[],1629655,,,1610612742,12,9,2024-10-29T00:52:30Z,780000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M18.00S,2024-10-29T00:52:15.1Z,1,REGULAR,substitution,out,[],1628374,,,1610612742,12,9,2024-10-29T00:52:30Z,790000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M18.00S,2024-10-29T00:52:15.1Z,1,REGULAR,substitution,in,[],1641726,,,1610612742,12,9,2024-10-29T00:52:30Z,800000,False,,,0,,SUB in: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT06M18.00S,2024-10-29T00:52:15.1Z,1,REGULAR,substitution,in,[],203915,,,1610612742,12,9,2024-10-29T00:52:30Z,810000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT06M18.00S,2024-10-29T00:52:15.1Z,1,REGULAR,substitution,in,[],1642262,,,1610612742,12,9,2024-10-29T00:52:30Z,820000,False,,,0,,SUB in: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
