actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2025-01-12T20:10:37.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-01-12T20:10:37Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2025-01-12T20:10:39.1Z,1,REGULAR,jumpball,recovered,[],1629023,,,1610612742,0,0,2025-01-12T20:10:39Z,40000,False,,,0,,Jump Ball D. Lively II vs. N. Jokić: Tip to P. Washington,"[1629023, 1641726, 203999]",1610612742.0,DAL,startperiod,P. Washington,1629023.0,Washington,P. Washington,Lively II,1641726.0,Jokić,203999.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M39.00S,2025-01-12T20:10:57.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1641726,88.38699080157687,50.98039215686274,1610612742,2,0,2025-01-12T20:11:00Z,70000,False,5.0,57.0,1,right,D. Lively II driving Hook (2 PTS) (S. Dinwiddie 1 AST),"[1641726, 203915]",1610612742.0,DAL,driving,,,Lively II,D. Lively II,,,,,In The Paint (Non-RA),0-8 Center,5.69,Made,2.0,S. Dinwiddie,203915.0,1.0,,,,,,,,,,,,,,
9,PT11M16.00S,2025-01-12T20:11:19.9Z,1,REGULAR,turnover,lost ball,[],203999,,,1610612743,2,0,2025-01-12T20:11:23Z,90000,False,,,0,,N. Jokić lost ball TURNOVER (1 TO),"[203999, 1630230]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,Marshall,1630230.0,,,,,,,,,,,
10,PT11M16.00S,2025-01-12T20:11:19.9Z,1,REGULAR,steal,,[],1630230,,,1610612742,2,0,2025-01-12T20:16:05Z,100000,False,,,0,,N. Marshall STEAL (1 STL),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
11,PT11M11.00S,2025-01-12T20:11:25.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630230,92.06636005256242,42.40196078431372,1610612742,4,0,2025-01-12T20:11:36Z,110000,False,-38.0,22.0,1,right,N. Marshall driving floating bank Jump Shot (2 PTS),[1630230],1610612742.0,DAL,driving floating bank,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,4.4,Made,2.0,,,,,,,,,,,,,,,,,
12,PT10M51.00S,2025-01-12T20:11:45.2Z,1,REGULAR,3pt,Jump Shot,[],1629008,33.98488830486202,36.029411764705884,1610612743,4,0,2025-01-12T20:11:48Z,120000,False,70.0,267.0,1,left,MISS M. Porter Jr. 27' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,27.6,Missed,,,,,,,,,,,,,,,,,,
13,PT10M48.00S,2025-01-12T20:11:48.2Z,1,REGULAR,rebound,defensive,[],1641726,,,1610612742,4,0,2025-01-12T20:11:48Z,130000,False,,,0,,D. Lively II REBOUND (Off:0 Def:1),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Above the Break 3,24+ Center,,,,,,,,,,12.0,1.0,1.0,0.0,,,,,,,
14,PT10M35.00S,2025-01-12T20:12:01.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,94.30026281208936,59.31372549019608,1610612742,4,0,2025-01-12T20:12:04Z,140000,False,47.0,1.0,1,right,MISS P. Washington driving floating bank Shot,[1629023],1610612742.0,DAL,driving floating bank,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,4.66,Missed,,,,,,,,,,,,,,,,,,
15,PT10M33.00S,2025-01-12T20:12:03.2Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,4,0,2025-01-12T20:12:04Z,150000,False,,,0,,N. Jokić REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,14.0,1.0,1.0,0.0,,,,,,,
16,PT10M29.00S,2025-01-12T20:12:07.3Z,1,REGULAR,turnover,lost ball,[],1631128,,,1610612743,4,0,2025-01-12T20:12:10Z,160000,False,,,0,,C. Braun lost ball TURNOVER (1 TO),"[1631128, 202691]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,,1.0,Thompson,202691.0,,,,,,,,,,,
17,PT10M29.00S,2025-01-12T20:12:07.3Z,1,REGULAR,steal,,[],202691,,,1610612742,4,0,2025-01-12T20:12:09Z,170000,False,,,0,,K. Thompson STEAL (1 STL),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
18,PT10M21.00S,2025-01-12T20:12:15.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641726,92.9862023653088,46.568627450980394,1610612742,6,0,2025-01-12T20:12:19Z,180000,False,-17.0,13.0,1,right,D. Lively II cutting Layup (4 PTS) (N. Marshall 1 AST),"[1641726, 1630230]",1610612742.0,DAL,cutting,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,2.18,Made,4.0,N. Marshall,1630230.0,1.0,,,,,,,,,,,,,,
20,PT10M02.00S,2025-01-12T20:12:34.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201566,12.040078843626807,41.42156862745098,1610612743,6,0,2025-01-12T20:12:41Z,200000,False,43.0,61.0,1,left,MISS R. Westbrook 7' driving floating bank Shot - blocked,"[201566, 1641726]",1610612743.0,DEN,driving floating bank,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,7.43,Missed,,,,,,,,,,,,Lively II,1641726.0,,,,,
21,PT10M02.00S,2025-01-12T20:12:34.1Z,1,REGULAR,block,,[],1641726,,,1610612743,6,0,2025-01-12T20:12:36Z,210000,False,,,0,,D. Lively II BLOCK (1 BLK),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
22,PT09M58.00S,2025-01-12T20:12:38.1Z,1,REGULAR,rebound,defensive,[],203915,,,1610612742,6,0,2025-01-12T20:12:41Z,220000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:1),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,20.0,1.0,1.0,0.0,,,,,,,
23,PT09M43.00S,2025-01-12T20:12:53.6Z,1,REGULAR,3pt,Jump Shot,[],203915,80.89684625492772,92.8921568627451,1610612742,6,0,2025-01-12T20:12:58Z,230000,False,214.0,127.0,1,right,MISS S. Dinwiddie 24' step back 3PT,[203915],1610612742.0,DAL,step back,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,24.93,Missed,,,,,,,,,,,,,,,,,,
24,PT09M39.00S,2025-01-12T20:12:57.6Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,6,0,2025-01-12T20:12:58Z,240000,False,,,0,,N. Jokić REBOUND (Off:0 Def:2),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,23.0,2.0,2.0,0.0,,,,,,,
25,PT09M34.00S,2025-01-12T20:13:01.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201566,11.645860709592641,3.6764705882352944,1610612743,6,0,2025-01-12T20:13:09Z,250000,False,232.0,57.0,1,left,MISS R. Westbrook 3PT,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Right Corner 3,24+ Right,23.85,Missed,,,,,,,,,,,,,,,,,,
26,PT09M31.00S,2025-01-12T20:13:05.1Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,6,0,2025-01-12T20:13:05Z,260000,False,,,0,,N. Jokić REBOUND (Off:1 Def:2),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Right Corner 3,24+ Right,,,,,,,,,,25.0,3.0,2.0,1.0,,,,,,,
27,PT09M30.00S,2025-01-12T20:13:06.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,6.915243101182654,46.568627450980394,1610612743,6,2,2025-01-12T20:13:13Z,270000,False,17.0,13.0,1,left,N. Jokić driving finger roll Layup (2 PTS),[203999],1610612743.0,DEN,driving finger roll,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,2.13,Made,2.0,,,,,,,,,,,,,,,,,
28,PT09M04.00S,2025-01-12T20:13:31.8Z,1,REGULAR,3pt,Jump Shot,[],1630230,95.0886990801577,4.166666666666666,1610612742,9,2,2025-01-12T20:13:35Z,280000,False,-229.0,-6.0,1,right,N. Marshall 3PT  (5 PTS) (P. Washington 1 AST),"[1630230, 1629023]",1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Left Corner 3,24+ Left,22.93,Made,5.0,P. Washington,1629023.0,1.0,,,,,,,,,,,,,,
30,PT08M47.00S,2025-01-12T20:13:49.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629008,10.726018396846255,48.28431372549019,1610612743,9,2,2025-01-12T20:17:28Z,300000,False,9.0,48.0,1,left,MISS M. Porter Jr. Jump Shot - blocked,"[1629008, 202691]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.91,Missed,,,,,,,,,,,,Thompson,202691.0,,,,,
31,PT08M47.00S,2025-01-12T20:13:49.3Z,1,REGULAR,block,,[],202691,,,1610612743,9,2,2025-01-12T20:13:51Z,310000,False,,,0,,K. Thompson BLOCK (1 BLK),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
32,PT08M44.00S,2025-01-12T20:13:52.3Z,1,REGULAR,rebound,offensive,[],201566,,,1610612743,9,2,2025-01-12T20:13:53Z,320000,False,,,0,,R. Westbrook REBOUND (Off:1 Def:0),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,30.0,1.0,0.0,1.0,,,,,,,
33,PT08M42.00S,2025-01-12T20:13:55.8Z,1,REGULAR,foul,personal,['2freethrow'],1641726,,,1610612743,9,2,2025-01-12T20:14:03Z,330000,False,,,0,,D. Lively II shooting personal FOUL (1 PF) (Jokić 2 FT),"[1641726, 203999]",1610612742.0,DAL,shooting,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,201638.0,1.0,0.0,Jokić,203999.0
35,PT08M42.00S,2025-01-12T20:14:21.0Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203999,,,1610612743,9,2,2025-01-12T20:14:21Z,350000,False,,,0,,MISS N. Jokić Free Throw 1 of 2,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
36,PT08M42.00S,2025-01-12T20:14:21.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,9,2,2025-01-12T20:14:21Z,360000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,,,
37,PT08M42.00S,2025-01-12T20:14:31.7Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203999,,,1610612743,9,3,2025-01-12T20:14:31Z,370000,False,,,0,,N. Jokić Free Throw 2 of 2 (3 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
38,PT08M17.00S,2025-01-12T20:14:56.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,92.59198423127464,49.50980392156863,1610612742,11,3,2025-01-12T20:14:59Z,380000,False,-2.0,17.0,1,right,N. Marshall driving finger roll Layup (7 PTS) (S. Dinwiddie 2 AST),"[1630230, 203915]",1610612742.0,DAL,driving finger roll,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,1.73,Made,7.0,S. Dinwiddie,203915.0,2.0,,,,,,,,,,,,,,
40,PT08M07.00S,2025-01-12T20:15:06.3Z,1,REGULAR,turnover,lost ball,[],1627750,,,1610612743,11,3,2025-01-12T20:15:09Z,400000,False,,,0,,J. Murray lost ball TURNOVER (1 TO),"[1627750, 1630230]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Marshall,1630230.0,,,,,,,,,,,
41,PT08M07.00S,2025-01-12T20:15:06.3Z,1,REGULAR,steal,,[],1630230,,,1610612742,11,3,2025-01-12T20:15:07Z,410000,False,,,0,,N. Marshall STEAL (2 STL),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
42,PT08M02.00S,2025-01-12T20:15:11.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202691,75.24638633377135,14.705882352941178,1610612742,14,3,2025-01-12T20:15:16Z,420000,False,-176.0,180.0,1,right,K. Thompson 25' 3PT running pullup (3 PTS) (N. Marshall 2 AST),"[202691, 1630230]",1610612742.0,DAL,running pullup,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,25.22,Made,3.0,N. Marshall,1630230.0,2.0,,,,,,,,,,,,,,
44,PT08M01.00S,2025-01-12T20:15:18.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,14,3,2025-01-12T20:15:18Z,440000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT07M46.00S,2025-01-12T20:18:26.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,16.507884362680684,57.84313725490197,1610612743,14,3,2025-01-12T20:18:35Z,450000,False,-39.0,103.0,1,left,MISS N. Jokić 10' turnaround fadeaway Shot,[203999],1610612743.0,DEN,turnaround fadeaway,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,10.99,Missed,,,,,,,,,,,,,,,,,,
46,PT07M43.00S,2025-01-12T20:18:29.8Z,1,REGULAR,rebound,defensive,[],1641726,,,1610612742,14,3,2025-01-12T20:18:35Z,460000,False,,,0,,D. Lively II REBOUND (Off:0 Def:2),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,45.0,2.0,2.0,0.0,,,,,,,
47,PT07M32.00S,2025-01-12T20:18:41.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,83.78777923784494,48.529411764705884,1610612742,16,3,2025-01-12T20:18:45Z,470000,False,-7.0,100.0,1,right,K. Thompson 10' driving floating Jump Shot (5 PTS) (D. Lively II 1 AST),"[202691, 1641726]",1610612742.0,DAL,driving floating,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Center,10.02,Made,5.0,D. Lively II,1641726.0,1.0,,,,,,,,,,,,,,
49,PT07M17.00S,2025-01-12T20:18:55.9Z,1,REGULAR,3pt,Jump Shot,[],203999,31.882391590013142,32.59803921568628,1610612743,16,3,2025-01-12T20:18:59Z,490000,False,87.0,247.0,1,left,MISS N. Jokić 26' 3PT,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Right Center,26.21,Missed,,,,,,,,,,,,,,,,,,
50,PT07M14.00S,2025-01-12T20:18:58.9Z,1,REGULAR,rebound,defensive,[],202691,,,1610612742,16,3,2025-01-12T20:18:59Z,500000,False,,,0,,K. Thompson REBOUND (Off:0 Def:1),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,49.0,1.0,1.0,0.0,,,,,,,
51,PT07M07.00S,2025-01-12T20:19:05.6Z,1,REGULAR,3pt,Jump Shot,[],202691,74.98357424441524,12.990196078431374,1610612742,19,3,2025-01-12T20:19:09Z,510000,False,-185.0,183.0,1,right,K. Thompson 26' 3PT  (8 PTS) (D. Lively II 2 AST),"[202691, 1641726]",1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,26.0,Made,8.0,D. Lively II,1641726.0,2.0,,,,,,,,,,,,,,
53,PT06M48.00S,2025-01-12T20:19:24.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,10.463206307490145,46.07843137254902,1610612743,19,5,2025-01-12T20:23:14Z,530000,False,20.0,46.0,1,left,N. Jokić driving floating Jump Shot (5 PTS),[203999],1610612743.0,DEN,driving floating,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,4.99,Made,5.0,,,,,,,,,,,,,,,,,
54,PT06M25.00S,2025-01-12T20:19:48.0Z,1,REGULAR,2pt,Jump Shot,[],202691,90.53876478318003,71.1014093137255,1610612742,19,5,2025-01-12T20:20:14Z,540000,False,106.0,36.0,1,right,MISS K. Thompson 11' driving floating bank Shot,[202691],1610612742.0,DAL,driving floating bank,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Right,11.16,Missed,,,,,,,,,,,,,,,,,,
55,PT06M23.00S,2025-01-12T20:19:50.0Z,1,REGULAR,rebound,offensive,[],1641726,,,1610612742,19,5,2025-01-12T20:20:14Z,550000,False,,,0,,D. Lively II REBOUND (Off:1 Def:2),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Mid-Range,8-16 Right,,,,,,,,,,54.0,3.0,2.0,1.0,,,,,,,
56,PT06M17.00S,2025-01-12T20:19:56.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629023,93.51182654402102,50.49019607843137,1610612742,21,5,2025-01-12T20:30:33Z,560000,False,2.0,8.0,1,right,P. Washington DUNK (2 PTS) (D. Lively II 3 AST),"[1629023, 1641726]",1610612742.0,DAL,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,0.89,Made,2.0,D. Lively II,1641726.0,3.0,,,,,,,,,,,,,,
58,PT06M00.00S,2025-01-12T20:20:13.0Z,1,REGULAR,3pt,Jump Shot,[],1631128,23.99802890932983,14.460784313725492,1610612743,21,5,2025-01-12T20:20:16Z,580000,False,178.0,173.0,1,left,MISS C. Braun 24' 3PT,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Right Center,24.81,Missed,,,,,,,,,,,,,,,,,,
59,PT05M57.00S,2025-01-12T20:20:16.0Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612742,21,5,2025-01-12T20:20:16Z,590000,False,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,58.0,1.0,1.0,0.0,,,,,,,
60,PT05M51.00S,2025-01-12T20:20:24.6Z,1,REGULAR,foul,personal,['2freethrow'],1627750,,,1610612742,21,5,2025-01-12T20:20:33Z,600000,False,,,0,,J. Murray shooting personal FOUL (1 PF) (Washington 2 FT),"[1627750, 1629023]",1610612743.0,DEN,shooting,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628481.0,1.0,0.0,Washington,1629023.0
62,PT05M51.00S,2025-01-12T20:20:53.0Z,1,REGULAR,freethrow,1 of 2,[],1629023,,,1610612742,21,5,2025-01-12T20:21:18Z,620000,False,,,0,,MISS P. Washington Free Throw 1 of 2,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
63,PT05M51.00S,2025-01-12T20:20:53.0Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612742,21,5,2025-01-12T20:21:18Z,630000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,62.0,,,,,,,,,,
64,PT05M51.00S,2025-01-12T20:20:53.7Z,1,REGULAR,substitution,out,[],1641726,,,1610612742,21,5,2025-01-12T20:21:05Z,640000,False,,,0,,SUB out: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT05M51.00S,2025-01-12T20:20:53.7Z,1,REGULAR,substitution,out,[],1630230,,,1610612742,21,5,2025-01-12T20:21:05Z,650000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT05M51.00S,2025-01-12T20:20:53.7Z,1,REGULAR,substitution,out,[],1631128,,,1610612742,21,5,2025-01-12T20:21:05Z,660000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M51.00S,2025-01-12T20:20:53.7Z,1,REGULAR,substitution,in,[],1629656,,,1610612742,21,5,2025-01-12T20:21:05Z,670000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
