actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-12-04T01:41:01.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-12-04T01:41:01Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-12-04T01:41:04.9Z,1,REGULAR,jumpball,recovered,[],1629634,,,1610612763,0,0,2024-12-04T01:41:04Z,40000,False,,,0,,Jump Ball J. Jackson Jr. vs. D. Lively II: Tip to B. Clarke,"[1629634, 1628991, 1641726]",1610612763.0,MEM,startperiod,B. Clarke,1629634.0,Clarke,B. Clarke,Jackson Jr.,1628991.0,Lively II,1641726.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2024-12-04T01:41:19.4Z,1,REGULAR,3pt,Jump Shot,[],1628991,90.09526938239159,95.09803921568627,1610612763,0,3,2024-12-04T01:41:24Z,70000,False,225.0,41.0,1,right,J. Jackson Jr. 3PT  (3 PTS) (J. Morant 1 AST),"[1628991, 1629630]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Right Corner 3,24+ Right,22.91,Made,3.0,J. Morant,1629630.0,1.0,,,,,,,,,,,,,,
9,PT11M23.00S,2024-12-04T01:41:37.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629023,8.623521681997373,39.21568627450981,1610612742,0,3,2024-12-04T01:42:18Z,90000,False,54.0,29.0,1,left,MISS P. Washington 6' turnaround Hook,[1629023],1610612742.0,DAL,turnaround,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,6.1,Missed,,,,,,,,,,,,,,,,,,
10,PT11M20.00S,2024-12-04T01:41:40.7Z,1,REGULAR,rebound,defensive,[],1629634,,,1610612763,0,3,2024-12-04T01:41:44Z,100000,False,,,0,,B. Clarke REBOUND (Off:0 Def:1),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M11.00S,2024-12-04T01:41:50.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629634,90.48948751642575,43.872549019607845,1610612763,0,5,2024-12-04T01:43:09Z,110000,False,-31.0,37.0,1,right,B. Clarke cutting Layup (2 PTS) (J. Morant 2 AST),"[1629634, 1629630]",1610612763.0,MEM,cutting,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,4.79,Made,2.0,J. Morant,1629630.0,2.0,,,,,,,,,,,,,,
13,PT10M58.00S,2024-12-04T01:42:02.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202681,7.440867279894875,46.81372549019608,1610612742,2,5,2024-12-04T01:42:06Z,130000,False,16.0,17.0,1,left,K. Irving driving finger roll Layup (2 PTS) (D. Lively II 1 AST),"[202681, 1641726]",1610612742.0,DAL,driving finger roll,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,2.36,Made,2.0,D. Lively II,1641726.0,1.0,,,,,,,,,,,,,,
15,PT10M39.00S,2024-12-04T01:42:21.2Z,1,REGULAR,turnover,bad pass,[],1629630,,,1610612763,2,5,2024-12-04T01:42:24Z,150000,False,,,0,,J. Morant bad pass TURNOVER (1 TO),"[1629630, 1629029]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,Dončić,1629029.0,,,,,,,
16,PT10M39.00S,2024-12-04T01:42:21.2Z,1,REGULAR,steal,,[],1629029,,,1610612742,2,5,2024-12-04T01:42:22Z,160000,False,,,0,,L. Dončić STEAL (1 STL),[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
17,PT10M29.00S,2024-12-04T01:42:32.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629023,18.74178712220762,3.9215686274509802,1610612742,5,5,2024-12-04T01:42:36Z,170000,False,230.0,124.0,1,left,P. Washington 26' 3PT  (3 PTS) (K. Thompson 1 AST),"[1629023, 202691]",1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,26.15,Made,3.0,K. Thompson,202691.0,1.0,,,,,,,,,,,,,,
19,PT10M06.00S,2024-12-04T01:42:53.7Z,1,REGULAR,3pt,Jump Shot,[],1630217,73.53810775295663,18.137254901960784,1610612763,5,5,2024-12-04T01:43:00Z,190000,False,-159.0,196.0,1,right,MISS D. Bane 25' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,25.27,Missed,,,,,,,,,,,,,,,,,,
20,PT10M03.00S,2024-12-04T01:42:56.7Z,1,REGULAR,rebound,offensive,[],1642377,,,1610612763,5,5,2024-12-04T01:43:00Z,200000,False,,,0,,J. Wells REBOUND (Off:1 Def:0),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Left Center,,,,,,,19.0,1.0,0.0,1.0,,,,,,,,,,
21,PT10M01.00S,2024-12-04T01:43:00.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628991,79.97700394218134,93.38235294117648,1610612763,5,8,2024-12-04T01:43:04Z,210000,False,217.0,136.0,1,right,J. Jackson Jr. 25' 3PT  (6 PTS) (J. Wells 1 AST),"[1628991, 1642377]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,25.59,Made,6.0,J. Wells,1642377.0,1.0,,,,,,,,,,,,,,
