actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-01-08T00:36:07.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-01-08T00:36:07Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-01-08T00:36:09.9Z,1,REGULAR,jumpball,recovered,[],1631108,,,1610612747,0,0,2025-01-08T00:36:09Z,40000,False,,,0,,Jump Ball A. Davis vs. D. Lively II: Tip to M. Christie,"[1631108, 203076, 1641726]",1610612747.0,LAL,startperiod,M. Christie,1631108.0,Christie,M. Christie,Davis,203076.0,Lively II,1641726.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2025-01-08T00:36:24.3Z,1,REGULAR,3pt,Jump Shot,[],1630559,32.013797634691194,31.127450980392158,1610612747,0,3,2025-01-08T00:36:32Z,70000,False,94.0,248.0,1,left,A. Reaves 26' 3PT  (3 PTS) (M. Christie 1 AST),"[1630559, 1631108]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,26.57,Made,3.0,M. Christie,1631108.0,1.0,,,,,,,,,,,,,,
9,PT11M26.00S,2025-01-08T00:36:43.4Z,1,REGULAR,foul,personal,[],1629060,,,1610612742,0,3,2025-01-08T00:36:55Z,90000,False,,,0,,R. Hachimura personal FOUL (1 PF),"[1629060, 1629023]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Mid-Range,8-16 Right,,,,,,,1628171.0,1.0,0.0,Washington,1629023.0,,,,,,,,,
11,PT11M13.00S,2025-01-08T00:37:11.7Z,1,REGULAR,3pt,Jump Shot,[],1630230,87.99277266754271,94.36274509803921,1610612742,0,3,2025-01-08T00:37:56Z,110000,False,222.0,60.0,1,right,MISS N. Marshall step back 3PT,[1630230],1610612742.0,DAL,step back,,,Marshall,N. Marshall,,,,,Right Corner 3,24+ Right,22.99,Missed,,,,,,,,,,,,,,,,,,
12,PT11M10.00S,2025-01-08T00:37:14.3Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,0,3,2025-01-08T00:37:14Z,120000,False,,,0,,A. Davis REBOUND (Off:0 Def:1),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,11.0,1.0,1.0,0.0,,,,,
13,PT11M06.00S,2025-01-08T00:37:18.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630559,29.517082785808146,22.30392156862745,1610612747,0,3,2025-01-08T00:38:23Z,130000,False,138.0,225.0,1,left,MISS A. Reaves 26' running pullup 3PT,[1630559],1610612747.0,LAL,running pullup,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,26.42,Missed,,,,,,,,,,,,,,,,,,
14,PT11M03.00S,2025-01-08T00:37:21.3Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612742,0,3,2025-01-08T00:37:24Z,140000,False,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,13.0,1.0,1.0,0.0,,,,,
15,PT10M49.00S,2025-01-08T00:37:35.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,83.919185282523,56.86274509803921,1610612742,0,3,2025-01-08T00:37:40Z,150000,False,34.0,99.0,1,right,MISS K. Thompson 10' driving floating Shot,[202691],1610612742.0,DAL,driving floating,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Center,10.45,Missed,,,,,,,,,,,,,,,,,,
16,PT10M47.00S,2025-01-08T00:37:37.2Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,0,3,2025-01-08T00:37:40Z,160000,False,,,0,,A. Davis REBOUND (Off:0 Def:2),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,15.0,2.0,2.0,0.0,,,,,
