actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
85,PT04M32.00S,2025-02-14T01:54:06.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,89.83245729303549,62.745098039215684,1610612742,15,13,2025-02-14T01:54:11Z,840000,False,64.0,43.0,1,right,N. Marshall 7' driving floating Jump Shot (2 PTS),[1630230],1610612742.0,DAL,driving floating,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,,7.69,Made,,,,,,,2.0,,,,,,,,
86,PT04M17.00S,2025-02-14T01:54:22.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,8.09789750328515,46.07843137254902,1610612748,15,13,2025-02-14T01:55:49Z,850000,False,20.0,24.0,1,left,MISS J. Jaquez Jr. driving Layup,[1631170],1610612748.0,MIA,driving,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,,3.07,Missed,,,,,,,,,,,,,,,
87,PT04M16.00S,2025-02-14T01:54:23.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612742,15,13,2025-02-14T01:54:28Z,860000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,86.0,,,,,,,,,,,,,,
89,PT04M16.00S,2025-02-14T01:54:30.8Z,1,REGULAR,substitution,out,[],1631170,,,1610612742,15,13,2025-02-14T01:54:43Z,880000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M16.00S,2025-02-14T01:54:30.8Z,1,REGULAR,substitution,in,[],202692,,,1610612742,15,13,2025-02-14T01:54:43Z,890000,False,,,0,,SUB in: A. Burks,[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M03.00S,2025-02-14T01:54:59.0Z,1,REGULAR,3pt,Jump Shot,[],1630314,74.19513797634691,84.31372549019608,1610612742,15,13,2025-02-14T01:55:03Z,900000,False,172.0,190.0,1,right,MISS B. Williams 25' 3PT,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,Above the Break 3,24+ Right Center,,,,25.61,Missed,,,,,,,,,,,,,,,
92,PT03M59.00S,2025-02-14T01:55:03.0Z,1,REGULAR,rebound,defensive,[],1629639,,,1610612748,15,13,2025-02-14T01:55:03Z,910000,False,,,0,,T. Herro REBOUND (Off:0 Def:2),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,,,,,,91.0,2.0,2.0,0.0,,,,,,,,,,,
93,PT03M51.00S,2025-02-14T01:55:10.3Z,1,REGULAR,3pt,Jump Shot,[],202692,6.258212877792378,95.34313725490196,1610612748,15,13,2025-02-14T01:55:14Z,920000,False,-227.0,6.0,1,left,MISS A. Burks 3PT,[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,Left Corner 3,24+ Left,,,,22.68,Missed,,,,,,,,,,,,,,,
94,PT03M48.00S,2025-02-14T01:55:13.3Z,1,REGULAR,rebound,defensive,[],1631108,,,1610612742,15,13,2025-02-14T01:55:14Z,930000,False,,,0,,M. Christie REBOUND (Off:1 Def:2),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Left Corner 3,24+ Left,,,,,,93.0,3.0,2.0,1.0,,,,,,,,,,,
95,PT03M41.00S,2025-02-14T01:55:19.7Z,1,REGULAR,turnover,lost ball,[],1631108,,,1610612742,15,13,2025-02-14T01:55:23Z,940000,False,,,0,,M. Christie lost ball TURNOVER (2 TO),"[1631108, 1630558]",1610612742.0,DAL,,,,Christie,M. Christie,,,,,In The Paint (Non-RA),0-8 Center,2.0,Mitchell,1630558.0,,,,,,,,,,,,,,,,,
96,PT03M41.00S,2025-02-14T01:55:19.7Z,1,REGULAR,steal,,[],1630558,,,1610612748,15,13,2025-02-14T01:55:21Z,950000,False,,,0,,D. Mitchell STEAL (1 STL),[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
97,PT03M35.00S,2025-02-14T01:55:25.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631107,5.863994743758213,94.36274509803921,1610612748,15,13,2025-02-14T01:57:16Z,960000,False,-222.0,3.0,1,left,MISS N. Jović running 3PT,[1631107],1610612748.0,MIA,running,,,Jović,N. Jović,,,,,Left Corner 3,24+ Left,,,,22.18,Missed,,,,,,,,,,,,,,,
98,PT03M32.00S,2025-02-14T01:55:28.8Z,1,REGULAR,rebound,offensive,[],203937,,,1610612748,15,13,2025-02-14T01:55:30Z,970000,False,,,0,,K. Anderson REBOUND (Off:1 Def:3),[203937],1610612748.0,MIA,,,,Anderson,K. Anderson,,,,,Left Corner 3,24+ Left,,,,,,97.0,4.0,3.0,1.0,,,,,,,,,,,
99,PT03M32.00S,2025-02-14T01:55:30.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203937,6.1268068331143235,49.50980392156863,1610612748,15,15,2025-02-14T01:55:34Z,980000,False,2.0,5.0,1,left,K. Anderson putback Layup (4 PTS),[203937],1610612748.0,MIA,putback,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,,0.57,Made,,,,,,,4.0,,,,,,,,
100,PT03M11.00S,2025-02-14T01:55:50.0Z,1,REGULAR,turnover,lost ball,[],1630314,,,1610612742,15,15,2025-02-14T01:55:53Z,990000,False,,,0,,B. Williams lost ball TURNOVER (1 TO),"[1630314, 1629639]",1610612742.0,DAL,,,,Williams,B. Williams,,,,,Mid-Range,16-24 Center,1.0,Herro,1629639.0,,,,,,,,,,,,,,,,,
101,PT03M11.00S,2025-02-14T01:55:50.0Z,1,REGULAR,steal,,[],1629639,,,1610612748,15,15,2025-02-14T01:55:51Z,1000000,False,,,0,,T. Herro STEAL (2 STL),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
102,PT03M07.00S,2025-02-14T01:55:54.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629639,32.670827858081466,49.50980392156863,1610612748,15,15,2025-02-14T01:58:34Z,1010000,False,2.0,255.0,1,left,MISS T. Herro 25' running pullup 3PT,[1629639],1610612748.0,MIA,running pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,,,,25.46,Missed,,,,,,,,,,,,,,,
103,PT03M04.00S,2025-02-14T01:55:57.0Z,1,REGULAR,rebound,defensive,[],1630702,,,1610612742,15,15,2025-02-14T01:55:58Z,1020000,False,,,0,,J. Hardy REBOUND (Off:0 Def:1),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Center,,,,,,102.0,1.0,1.0,0.0,,,,,,,,,,,
104,PT02M54.00S,2025-02-14T01:56:08.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630556,92.19776609724047,42.8921568627451,1610612742,15,15,2025-02-14T01:56:12Z,1030000,False,-36.0,21.0,1,right,MISS K. Edwards driving Layup,[1630556],1610612742.0,DAL,driving,,,Edwards,K. Edwards,,,,,Restricted Area,0-8 Center,,,,4.11,Missed,,,,,,,,,,,,,,,
105,PT02M51.00S,2025-02-14T01:56:10.4Z,1,REGULAR,rebound,defensive,[],1629639,,,1610612748,15,15,2025-02-14T01:56:10Z,1040000,False,,,0,,T. Herro REBOUND (Off:0 Def:3),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,,,,,,104.0,3.0,3.0,0.0,,,,,,,,,,,
106,PT02M46.00S,2025-02-14T01:56:15.9Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fastbreak']",1631107,5.863994743758213,55.88235294117647,1610612748,15,15,2025-02-14T01:59:23Z,1050000,False,-29.0,3.0,1,left,MISS N. Jović turnaround Hook,[1631107],1610612748.0,MIA,turnaround,,,Jović,N. Jović,,,,,Restricted Area,0-8 Center,,,,2.95,Missed,,,,,,,,,,,,,,,
107,PT02M44.00S,2025-02-14T01:56:17.9Z,1,REGULAR,rebound,defensive,[],1630230,,,1610612742,15,15,2025-02-14T01:56:21Z,1060000,False,,,0,,N. Marshall REBOUND (Off:0 Def:2),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,,,106.0,2.0,2.0,0.0,,,,,,,,,,,
108,PT02M41.00S,2025-02-14T01:56:24.3Z,1,REGULAR,foul,personal,['2freethrow'],203937,,,1610612742,15,15,2025-02-14T01:56:35Z,1070000,False,,,0,,K. Anderson shooting personal FOUL (1 PF) (Hardy 2 FT),"[203937, 1630702]",1610612748.0,MIA,shooting,,,Anderson,K. Anderson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1628172.0,1.0,0.0,Hardy,1630702.0
110,PT02M41.00S,2025-02-14T01:56:40.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,15,15,2025-02-14T01:56:40Z,1090000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M41.00S,2025-02-14T01:57:00.0Z,1,REGULAR,substitution,out,[],1631108,,,1610612742,15,15,2025-02-14T01:59:34Z,1100000,False,,,0,,SUB out: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M41.00S,2025-02-14T01:57:00.0Z,1,REGULAR,substitution,out,[],1630556,,,1610612742,15,15,2025-02-14T01:59:34Z,1110000,False,,,0,,SUB out: K. Edwards,[1630556],1610612742.0,DAL,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M41.00S,2025-02-14T01:57:00.0Z,1,REGULAR,substitution,out,[],1629639,,,1610612742,15,15,2025-02-14T01:59:34Z,1120000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M41.00S,2025-02-14T01:57:00.0Z,1,REGULAR,substitution,out,[],203937,,,1610612742,15,15,2025-02-14T01:59:34Z,1130000,False,,,0,,SUB out: K. Anderson,[203937],1610612748.0,MIA,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M41.00S,2025-02-14T01:57:00.0Z,1,REGULAR,substitution,in,[],203915,,,1610612742,15,15,2025-02-14T01:59:34Z,1140000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M41.00S,2025-02-14T01:57:00.0Z,1,REGULAR,substitution,in,[],1630283,,,1610612742,15,15,2025-02-14T01:59:34Z,1150000,False,,,0,,SUB in: K. Kelley,[1630283],1610612742.0,DAL,,,,Kelley,K. Kelley,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M41.00S,2025-02-14T01:57:00.0Z,1,REGULAR,substitution,in,[],1629130,,,1610612742,15,15,2025-02-14T01:59:34Z,1160000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M41.00S,2025-02-14T01:57:00.0Z,1,REGULAR,substitution,in,[],1641796,,,1610612742,15,15,2025-02-14T01:59:34Z,1170000,False,,,0,,SUB in: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M41.00S,2025-02-14T01:59:44.8Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630702,,,1610612742,15,15,2025-02-14T02:00:07Z,1180000,False,,,0,,MISS J. Hardy Free Throw 1 of 2,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
120,PT02M41.00S,2025-02-14T01:59:44.8Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612742,15,15,2025-02-14T02:00:07Z,1190000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,119.0,,,,,,,,,,,,,,
121,PT02M41.00S,2025-02-14T01:59:44.8Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630702,,,1610612742,15,15,2025-02-14T02:00:07Z,1200000,False,,,0,,MISS J. Hardy Free Throw 2 of 2,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
122,PT02M38.00S,2025-02-14T01:59:47.8Z,1,REGULAR,rebound,defensive,[],202692,,,1610612748,15,15,2025-02-14T02:00:07Z,1210000,False,,,0,,A. Burks REBOUND (Off:0 Def:1),[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,,,,,,,,121.0,1.0,1.0,0.0,,,,,,,,,,,
123,PT02M22.00S,2025-02-14T02:00:20.2Z,1,REGULAR,3pt,Jump Shot,[],1629130,34.247700394218136,53.431372549019606,1610612748,15,15,2025-02-14T02:00:26Z,1220000,False,-17.0,269.0,1,left,MISS D. Robinson 26' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,,,,26.99,Missed,,,,,,,,,,,,,,,
124,PT02M18.00S,2025-02-14T02:00:24.2Z,1,REGULAR,rebound,defensive,[],1630702,,,1610612742,15,15,2025-02-14T02:00:26Z,1230000,False,,,0,,J. Hardy REBOUND (Off:0 Def:2),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Center,,,,,,123.0,2.0,2.0,0.0,,,,,,,,,,,
125,PT02M12.00S,2025-02-14T02:00:30.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630702,68.9388961892247,65.93137254901961,1610612742,15,15,2025-02-14T02:01:05Z,1240000,False,80.0,239.0,1,right,MISS J. Hardy 25' running pullup 3PT,[1630702],1610612742.0,DAL,running pullup,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Right Center,,,,25.24,Missed,,,,,,,,,,,,,,,
126,PT02M10.00S,2025-02-14T02:00:31.9Z,1,REGULAR,rebound,offensive,[],1630283,,,1610612742,15,15,2025-02-14T02:00:31Z,1250000,False,,,0,,K. Kelley REBOUND (Off:1 Def:0),[1630283],1610612742.0,DAL,,,,Kelley,K. Kelley,,,,,Above the Break 3,24+ Right Center,,,,,,125.0,1.0,0.0,1.0,,,,,,,,,,,
127,PT02M03.00S,2025-02-14T02:00:39.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630283,91.67214191852825,43.872549019607845,1610612742,17,15,2025-02-14T02:01:29Z,1260000,False,-31.0,26.0,1,right,K. Kelley cutting Layup (2 PTS) (B. Williams 1 AST),"[1630283, 1630314]",1610612742.0,DAL,cutting,,,Kelley,K. Kelley,,,,,Restricted Area,0-8 Center,,,,4.0,Made,,,,,,,2.0,B. Williams,1630314.0,1.0,,,,,
129,PT01M51.00S,2025-02-14T02:00:51.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,6.389618922470433,58.57843137254902,1610612748,17,15,2025-02-14T02:00:56Z,1280000,False,-43.0,8.0,1,left,MISS D. Mitchell driving reverse Layup,[1630558],1610612748.0,MIA,driving reverse,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,4.36,Missed,,,,,,,,,,,,,,,
130,PT01M48.00S,2025-02-14T02:00:54.6Z,1,REGULAR,rebound,defensive,[],1630702,,,1610612742,17,15,2025-02-14T02:00:56Z,1290000,False,,,0,,J. Hardy REBOUND (Off:0 Def:3),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),0-8 Center,,,,,,129.0,3.0,3.0,0.0,,,,,,,,,,,
131,PT01M45.00S,2025-02-14T02:00:57.3Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630702,93.24901445466492,52.20588235294118,1610612742,17,15,2025-02-14T02:02:27Z,1300000,False,11.0,11.0,1,right,MISS J. Hardy running DUNK,[1630702],1610612742.0,DAL,running,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,,,,1.56,Missed,,,,,,,,,,,,,,,
132,PT01M44.00S,2025-02-14T02:00:58.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,17,15,2025-02-14T02:02:27Z,1310000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,131.0,,,,,,,,,,,,,,
134,PT01M44.00S,2025-02-14T02:01:03.7Z,1,REGULAR,substitution,out,[],1630558,,,1610612742,17,15,2025-02-14T02:01:13Z,1330000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M44.00S,2025-02-14T02:01:03.7Z,1,REGULAR,substitution,in,[],1642276,,,1610612742,17,15,2025-02-14T02:01:13Z,1340000,False,,,0,,SUB in: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M38.00S,2025-02-14T02:01:26.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203915,79.97700394218134,91.91176470588235,1610612742,17,15,2025-02-14T02:01:33Z,1350000,False,210.0,136.0,1,right,MISS S. Dinwiddie 24' 3PT,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,,,,24.97,Missed,,,,,,,,,,,,,,,
137,PT01M37.00S,2025-02-14T02:01:27.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612748,17,15,2025-02-14T02:01:33Z,1360000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,136.0,,,,,,,,,,,,,,
139,PT01M21.00S,2025-02-14T02:01:56.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642276,5.206964520367937,46.81372549019608,1610612748,17,17,2025-02-14T02:02:01Z,1380000,False,16.0,-4.0,1,left,K. Ware alley-oop DUNK (4 PTS) (A. Burks 1 AST),"[1642276, 202692]",1610612748.0,MIA,alley-oop,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,1.63,Made,,,,,,,4.0,A. Burks,202692.0,1.0,,,,,
141,PT00M59.80S,2025-02-14T02:02:17.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630314,81.2910643889619,59.31372549019608,1610612742,19,17,2025-02-14T02:03:04Z,1400000,False,47.0,123.0,1,right,B. Williams 13' pullup Jump Shot (2 PTS),[1630314],1610612742.0,DAL,pullup,,,Williams,B. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,13.19,Made,,,,,,,2.0,,,,,,,,
142,PT00M51.70S,2025-02-14T02:02:30.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642276,6.521024967148489,47.794117647058826,1610612748,19,19,2025-02-14T02:02:43Z,1410000,False,11.0,9.0,1,left,K. Ware driving DUNK (6 PTS) (A. Burks 2 AST),"[1642276, 202692]",1610612748.0,MIA,driving,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,1.41,Made,,,,,,,6.0,A. Burks,202692.0,2.0,,,,,
144,PT00M51.70S,2025-02-14T02:02:33.8Z,1,REGULAR,foul,personal,['1freethrow'],1630283,,,1610612748,19,19,2025-02-14T02:02:39Z,1430000,False,,,0,,K. Kelley shooting personal FOUL (1 PF) (Ware 1 FT),"[1630283, 1642276]",1610612742.0,DAL,shooting,,,Kelley,K. Kelley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2882.0,1.0,0.0,Ware,1642276.0
146,PT00M51.70S,2025-02-14T02:03:01.7Z,1,REGULAR,freethrow,1 of 1,[],1642276,,,1610612748,19,19,2025-02-14T02:03:05Z,1450000,False,,,0,,MISS K. Ware Free Throw 1 of 1,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
147,PT00M49.90S,2025-02-14T02:03:03.5Z,1,REGULAR,rebound,defensive,[],1630283,,,1610612742,19,19,2025-02-14T02:03:05Z,1460000,False,,,0,,K. Kelley REBOUND (Off:1 Def:1),[1630283],1610612742.0,DAL,,,,Kelley,K. Kelley,,,,,,,,,,,,146.0,2.0,1.0,1.0,,,,,,,,,,,
148,PT00M32.60S,2025-02-14T02:03:22.7Z,1,REGULAR,foul,personal,[],1631107,,,1610612742,19,19,2025-02-14T02:03:39Z,1470000,False,,,0,,N. Jović personal FOUL (1 PF),"[1631107, 203915]",1610612748.0,MIA,,,,Jović,N. Jović,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,203593.0,1.0,0.0,Dinwiddie,203915.0
150,PT00M28.70S,2025-02-14T02:03:52.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630283,92.9862023653088,49.50980392156863,1610612742,21,19,2025-02-14T02:03:55Z,1490000,False,-2.0,13.0,1,right,K. Kelley cutting finger roll Layup (4 PTS) (N. Marshall 2 AST),"[1630283, 1630230]",1610612742.0,DAL,cutting finger roll,,,Kelley,K. Kelley,,,,,Restricted Area,0-8 Center,,,,1.36,Made,,,,,,,4.0,N. Marshall,1630230.0,2.0,,,,,
152,PT00M08.90S,2025-02-14T02:04:15.3Z,1,REGULAR,3pt,Jump Shot,[],1629130,19.004599211563733,90.93137254901961,1610612748,21,22,2025-02-14T02:04:19Z,1510000,False,-205.0,126.0,1,left,D. Robinson 24' 3PT  (3 PTS) (A. Burks 3 AST),"[1629130, 202692]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,,,,24.04,Made,,,,,,,3.0,A. Burks,202692.0,3.0,,,,,
154,PT00M00.40S,2025-02-14T02:04:28.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,87.99277266754271,45.588235294117645,1610612742,21,22,2025-02-14T02:04:35Z,1530000,False,-22.0,60.0,1,right,MISS N. Marshall 6' driving floating Shot,[1630230],1610612742.0,DAL,driving floating,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,,6.43,Missed,,,,,,,,,,,,,,,
155,PT00M00.40S,2025-02-14T02:04:28.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,21,22,2025-02-14T02:04:35Z,1540000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,154.0,,,,,,,,,,,,,,
156,PT00M00.00S,2025-02-14T02:04:35.8Z,1,REGULAR,period,end,[],0,,,1610612742,21,22,2025-02-14T02:04:35Z,1550000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2025-02-14T02:04:38.5Z,2,REGULAR,substitution,out,['startperiod'],1630702,,,1610612742,21,22,2025-02-14T02:07:05Z,1560000,False,,,0,,SUB out: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2025-02-14T02:04:38.5Z,2,REGULAR,substitution,out,['startperiod'],1630230,,,1610612742,21,22,2025-02-14T02:07:05Z,1570000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2025-02-14T02:04:38.5Z,2,REGULAR,substitution,out,['startperiod'],1630283,,,1610612742,21,22,2025-02-14T02:07:05Z,1580000,False,,,0,,SUB out: K. Kelley,[1630283],1610612742.0,DAL,,,,Kelley,K. Kelley,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2025-02-14T02:04:38.5Z,2,REGULAR,substitution,in,['startperiod'],203957,,,1610612742,21,22,2025-02-14T02:07:05Z,1590000,False,,,0,,SUB in: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2025-02-14T02:04:38.5Z,2,REGULAR,substitution,in,['startperiod'],1641765,,,1610612742,21,22,2025-02-14T02:07:05Z,1600000,False,,,0,,SUB in: O. Prosper,[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2025-02-14T02:04:38.5Z,2,REGULAR,substitution,in,['startperiod'],1630556,,,1610612742,21,22,2025-02-14T02:07:05Z,1610000,False,,,0,,SUB in: K. Edwards,[1630556],1610612742.0,DAL,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2025-02-14T02:07:15.2Z,2,REGULAR,period,start,[],0,,,1610612742,21,22,2025-02-14T02:07:15Z,1620000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT11M44.00S,2025-02-14T02:07:30.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203915,88.78120893561103,43.38235294117647,1610612742,21,22,2025-02-14T02:08:12Z,1630000,False,-33.0,53.0,1,right,MISS S. Dinwiddie 6' driving Layup,[203915],1610612742.0,DAL,driving,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,6.25,Missed,,,,,,,,,,,,,,,
165,PT11M42.00S,2025-02-14T02:07:32.8Z,2,REGULAR,rebound,defensive,[],202692,,,1610612748,21,22,2025-02-14T02:07:36Z,1640000,False,,,0,,A. Burks REBOUND (Off:0 Def:2),[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,164.0,2.0,2.0,0.0,,,,,,,,,,,
166,PT11M37.00S,2025-02-14T02:07:37.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631107,8.492115637319317,3.9215686274509802,1610612748,21,22,2025-02-14T02:08:45Z,1650000,False,230.0,27.0,1,left,MISS N. Jović running 3PT,[1631107],1610612748.0,MIA,running,,,Jović,N. Jović,,,,,Right Corner 3,24+ Right,,,,23.2,Missed,,,,,,,,,,,,,,,
167,PT11M33.00S,2025-02-14T02:07:41.0Z,2,REGULAR,rebound,offensive,[],202692,,,1610612748,21,22,2025-02-14T02:07:41Z,1660000,False,,,0,,A. Burks REBOUND (Off:1 Def:2),[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,Right Corner 3,24+ Right,,,,,,166.0,3.0,2.0,1.0,,,,,,,,,,,
