actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
15,PT10M45.00S,2025-04-12T00:43:43.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202691,29.517082785808146,27.205882352941174,1610612742,0,0,2025-04-12T00:43:51Z,150000,False,114.0,225.0,1,left,MISS K. Thompson 25' 3PT,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,25.22,Missed,,,,,,,,,,,,,,,,,,
16,PT10M41.00S,2025-04-12T00:43:47.7Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,0,0,2025-04-12T00:43:51Z,160000,False,,,0,,S. Barnes REBOUND (Off:0 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,,,15.0,2.0,2.0,0.0,,,,,,,,,,,,,,
17,PT10M34.00S,2025-04-12T00:43:53.4Z,1,REGULAR,3pt,Jump Shot,[],1642347,72.88107752956637,80.63725490196079,1610612761,0,0,2025-04-12T00:43:57Z,170000,False,153.0,202.0,1,right,MISS J. Shead 25' 3PT,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Right Center,25.38,Missed,,,,,,,,,,,,,,,,,,
18,PT10M32.00S,2025-04-12T00:43:55.4Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612742,0,0,2025-04-12T00:43:57Z,180000,False,,,0,,P. Washington REBOUND (Off:1 Def:1),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,,,17.0,2.0,1.0,1.0,,,,,,,,,,,,,,
19,PT10M27.00S,2025-04-12T00:44:01.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203076,7.440867279894875,49.01960784313725,1610612742,0,0,2025-04-12T00:44:11Z,190000,False,5.0,17.0,1,left,MISS A. Davis running Layup - blocked,"[203076, 1642419]",1610612742.0,DAL,running,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.81,Missed,,,,,Battle,1642419.0,,,,,,,,,,,,
20,PT10M27.00S,2025-04-12T00:44:01.1Z,1,REGULAR,block,,[],1642419,,,1610612742,0,0,2025-04-12T00:44:02Z,200000,False,,,0,,J. Battle BLOCK (1 BLK),[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
21,PT10M27.00S,2025-04-12T00:44:01.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,0,0,2025-04-12T00:44:11Z,210000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,19.0,,,,,,,,,,,,,,,,,
23,PT10M19.00S,2025-04-12T00:44:31.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630230,25.04927726675427,84.31372549019608,1610612742,3,0,2025-04-12T00:44:37Z,230000,False,-172.0,183.0,1,left,N. Marshall 25' 3PT  (3 PTS) (K. Thompson 1 AST),"[1630230, 202691]",1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,25.09,Made,,,,,,,3.0,K. Thompson,202691.0,1.0,,,,,,,,
25,PT10M05.00S,2025-04-12T00:44:46.4Z,1,REGULAR,3pt,Jump Shot,[],1642419,74.58935611038108,14.460784313725492,1610612761,3,0,2025-04-12T00:44:51Z,250000,False,-178.0,186.0,1,right,MISS J. Battle 25' 3PT,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,Above the Break 3,24+ Left Center,25.75,Missed,,,,,,,,,,,,,,,,,,
26,PT10M02.00S,2025-04-12T00:44:49.4Z,1,REGULAR,rebound,defensive,[],1630230,,,1610612742,3,0,2025-04-12T00:44:51Z,260000,False,,,0,,N. Marshall REBOUND (Off:0 Def:1),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,,,25.0,1.0,1.0,0.0,,,,,,,,,,,,,,
27,PT09M53.00S,2025-04-12T00:45:01.0Z,1,REGULAR,foul,personal,['2freethrow'],1642367,,,1610612742,3,0,2025-04-12T00:45:11Z,270000,False,,,0,,J. Mogbo shooting personal FOUL (1 PF) (Washington 2 FT),"[1642367, 1629023]",1610612761.0,TOR,shooting,,,Mogbo,J. Mogbo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,101283.0,1.0,0.0,Washington,1629023.0,,,
29,PT09M53.00S,2025-04-12T00:45:30.4Z,1,REGULAR,freethrow,1 of 2,[],1629023,,,1610612742,3,0,2025-04-12T00:45:49Z,290000,False,,,0,,MISS P. Washington Free Throw 1 of 2,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
30,PT09M53.00S,2025-04-12T00:45:30.4Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612742,3,0,2025-04-12T00:45:49Z,300000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,
31,PT09M53.00S,2025-04-12T00:45:30.4Z,1,REGULAR,freethrow,2 of 2,[],1629023,,,1610612742,3,0,2025-04-12T00:45:49Z,310000,False,,,0,,MISS P. Washington Free Throw 2 of 2,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
32,PT09M51.00S,2025-04-12T00:45:32.4Z,1,REGULAR,rebound,offensive,[],1629023,,,1610612742,3,0,2025-04-12T00:45:49Z,320000,False,,,0,,P. Washington REBOUND (Off:2 Def:1),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,31.0,3.0,1.0,2.0,,,,,,,,,,,,,,
33,PT09M38.00S,2025-04-12T00:46:04.0Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612742,3,0,2025-04-12T00:46:14Z,330000,False,,,0,,DAL shot clock Team TURNOVER,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
34,PT09M26.00S,2025-04-12T00:46:23.5Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630567,90.22667542706965,18.137254901960784,1610612761,3,0,2025-04-12T00:46:27Z,340000,False,-159.0,39.0,1,right,MISS S. Barnes 16' pullup Shot,[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Left,16.41,Missed,,,,,,,,,,,,,,,,,,
35,PT09M24.00S,2025-04-12T00:46:25.5Z,1,REGULAR,rebound,defensive,[],1641726,,,1610612742,3,0,2025-04-12T00:46:27Z,350000,False,,,0,,D. Lively II REBOUND (Off:0 Def:2),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Mid-Range,16-24 Left,,,34.0,2.0,2.0,0.0,,,,,,,,,,,,,,
36,PT09M08.00S,2025-04-12T00:46:42.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203076,5.863994743758213,52.69607843137255,1610612742,3,0,2025-04-12T00:48:28Z,360000,False,-13.0,3.0,1,left,MISS A. Davis reverse Layup - blocked,"[203076, 1630567]",1610612742.0,DAL,reverse,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.37,Missed,,,,,Barnes,1630567.0,,,,,,,,,,,,
37,PT09M08.00S,2025-04-12T00:46:42.3Z,1,REGULAR,block,,[],1630567,,,1610612742,3,0,2025-04-12T00:46:44Z,370000,False,,,0,,S. Barnes BLOCK (1 BLK),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
38,PT09M07.00S,2025-04-12T00:46:43.3Z,1,REGULAR,rebound,offensive,[],1641726,,,1610612742,3,0,2025-04-12T00:48:28Z,380000,False,,,0,,D. Lively II REBOUND (Off:1 Def:2),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,,,36.0,3.0,2.0,1.0,,,,,,,,,,,,,,
39,PT09M07.00S,2025-04-12T00:46:45.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641726,6.389618922470433,53.67647058823529,1610612742,5,0,2025-04-12T00:48:33Z,390000,False,-18.0,8.0,1,left,D. Lively II putback Layup (2 PTS),[1641726],1610612742.0,DAL,putback,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,,,2.0,,,,,,,,,,,
40,PT08M55.00S,2025-04-12T00:46:53.5Z,1,REGULAR,3pt,Jump Shot,[],1630567,69.99014454664915,70.34313725490196,1610612761,5,0,2025-04-12T00:48:54Z,400000,False,102.0,230.0,1,right,MISS S. Barnes 25' pullup 3PT,[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,25.11,Missed,,,,,,,,,,,,,,,,,,
41,PT08M54.00S,2025-04-12T00:46:56.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612742,5,0,2025-04-12T00:46:56Z,410000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,40.0,,,,,,,,,,,,,,,,,
43,PT08M30.00S,2025-04-12T00:47:25.8Z,1,REGULAR,2pt,Jump Shot,[],202691,13.354139290407357,26.47058823529412,1610612742,7,0,2025-04-12T00:47:29Z,430000,False,118.0,73.0,1,left,K. Thompson 13' turnaround fadeaway Jump Shot (2 PTS),[202691],1610612742.0,DAL,turnaround fadeaway,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Right,13.84,Made,,,,,,,2.0,,,,,,,,,,,
44,PT08M21.00S,2025-04-12T00:47:35.3Z,1,REGULAR,turnover,bad pass,[],1642347,,,1610612761,7,0,2025-04-12T00:47:38Z,440000,False,,,0,,J. Shead bad pass TURNOVER (1 TO),"[1642347, 202691]",1610612761.0,TOR,,,,Shead,J. Shead,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,Thompson,202691.0
45,PT08M21.00S,2025-04-12T00:47:35.3Z,1,REGULAR,steal,,[],202691,,,1610612742,7,0,2025-04-12T00:47:36Z,450000,False,,,0,,K. Thompson STEAL (1 STL),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
46,PT08M13.00S,2025-04-12T00:47:43.7Z,1,REGULAR,turnover,bad pass,[],1641726,,,1610612742,7,0,2025-04-12T00:47:47Z,460000,False,,,0,,D. Lively II bad pass TURNOVER (1 TO),"[1641726, 1630534]",1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,1.0,Agbaji,1630534.0
47,PT08M13.00S,2025-04-12T00:47:43.7Z,1,REGULAR,steal,,[],1630534,,,1610612761,7,0,2025-04-12T00:47:45Z,470000,False,,,0,,O. Agbaji STEAL (1 STL),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
48,PT08M08.00S,2025-04-12T00:47:48.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630534,73.66951379763469,16.176470588235293,1610612761,7,3,2025-04-12T00:47:54Z,480000,False,-169.0,195.0,1,right,O. Agbaji 25' 3PT running (3 PTS) (J. Mogbo 1 AST),"[1630534, 1642367]",1610612761.0,TOR,running,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Left Center,25.81,Made,,,,,,,3.0,J. Mogbo,1642367.0,1.0,,,,,,,,
50,PT07M48.00S,2025-04-12T00:48:08.1Z,1,REGULAR,3pt,Jump Shot,[],202691,25.969119579500656,82.59803921568627,1610612742,10,3,2025-04-12T00:48:13Z,500000,False,-163.0,192.0,1,left,K. Thompson 25' 3PT pullup (5 PTS) (A. Davis 1 AST),"[202691, 203076]",1610612742.0,DAL,pullup,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,25.16,Made,,,,,,,5.0,A. Davis,203076.0,1.0,,,,,,,,
52,PT07M34.00S,2025-04-12T00:48:21.4Z,1,REGULAR,3pt,Jump Shot,[],1630534,92.19776609724047,3.431372549019608,1610612761,10,6,2025-04-12T00:48:25Z,520000,False,-233.0,21.0,1,right,O. Agbaji 3PT  (6 PTS) (S. Barnes 1 AST),"[1630534, 1630567]",1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Left Corner 3,24+ Left,23.37,Made,,,,,,,6.0,S. Barnes,1630567.0,1.0,,,,,,,,
54,PT07M15.00S,2025-04-12T00:48:41.4Z,1,REGULAR,3pt,Jump Shot,[],1630230,26.62614980289093,78.67647058823529,1610612742,10,6,2025-04-12T00:48:45Z,540000,False,-143.0,198.0,1,left,MISS N. Marshall 24' 3PT,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,24.43,Missed,,,,,,,,,,,,,,,,,,
55,PT07M13.00S,2025-04-12T00:48:43.4Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,10,6,2025-04-12T00:48:45Z,550000,False,,,0,,S. Barnes REBOUND (Off:0 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,54.0,3.0,3.0,0.0,,,,,,,,,,,,,,
56,PT07M11.00S,2025-04-12T00:48:45.7Z,1,REGULAR,turnover,bad pass,[],1630567,,,1610612761,10,6,2025-04-12T00:48:49Z,560000,False,,,0,,S. Barnes bad pass TURNOVER (1 TO),"[1630567, 1630230]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,Marshall,1630230.0
57,PT07M11.00S,2025-04-12T00:48:45.7Z,1,REGULAR,steal,,[],1630230,,,1610612742,10,6,2025-04-12T00:48:47Z,570000,False,,,0,,N. Marshall STEAL (1 STL),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
58,PT07M00.00S,2025-04-12T00:48:55.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630230,8.229303547963205,24.019607843137255,1610612742,12,6,2025-04-12T00:49:00Z,580000,False,130.0,25.0,1,left,N. Marshall 13' driving floating bank Jump Shot (5 PTS),[1630230],1610612742.0,DAL,driving floating bank,,,Marshall,N. Marshall,,,,,Mid-Range,8-16 Right,13.23,Made,,,,,,,5.0,,,,,,,,,,,
59,PT06M57.00S,2025-04-12T00:49:01.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,12,6,2025-04-12T00:49:01Z,590000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M57.00S,2025-04-12T00:49:09.6Z,1,REGULAR,substitution,out,[],1641726,,,1610612761,12,6,2025-04-12T00:52:00Z,600000,False,,,0,,SUB out: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M57.00S,2025-04-12T00:49:09.6Z,1,REGULAR,substitution,out,[],1630567,,,1610612761,12,6,2025-04-12T00:52:00Z,610000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M57.00S,2025-04-12T00:49:09.6Z,1,REGULAR,substitution,in,[],1631108,,,1610612761,12,6,2025-04-12T00:52:00Z,620000,False,,,0,,SUB in: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M57.00S,2025-04-12T00:49:09.6Z,1,REGULAR,substitution,in,[],1630639,,,1610612761,12,6,2025-04-12T00:52:00Z,630000,False,,,0,,SUB in: A. Lawson,[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M57.00S,2025-04-12T00:49:09.6Z,1,REGULAR,substitution,out,[],1630230,,,1610612761,12,6,2025-04-12T00:54:10Z,635000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M57.00S,2025-04-12T00:49:09.6Z,1,REGULAR,substitution,in,[],1630314,,,1610612761,12,6,2025-04-12T00:54:10Z,637500,False,,,0,,SUB in: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M41.00S,2025-04-12T00:52:19.6Z,1,REGULAR,3pt,Jump Shot,[],1630534,73.27529566360053,14.460784313725492,1610612761,12,9,2025-04-12T00:52:26Z,640000,False,-178.0,199.0,1,right,O. Agbaji 26' 3PT  (9 PTS) (J. Mogbo 2 AST),"[1630534, 1642367]",1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Left Center,26.66,Made,,,,,,,9.0,J. Mogbo,1642367.0,2.0,,,,,,,,
66,PT06M20.00S,2025-04-12T00:52:42.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,5.601182654402102,43.627450980392155,1610612742,14,9,2025-04-12T00:53:05Z,660000,False,32.0,0.0,1,left,P. Washington bank Jump Shot (2 PTS) (A. Davis 2 AST),"[1629023, 203076]",1610612742.0,DAL,bank,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,3.19,Made,,,,,,,2.0,A. Davis,203076.0,2.0,,,,,,,,
68,PT06M02.00S,2025-04-12T00:52:58.4Z,1,REGULAR,3pt,Jump Shot,[],1630534,69.72733245729303,29.166666666666668,1610612761,14,12,2025-04-12T00:53:35Z,680000,False,-104.0,232.0,1,right,O. Agbaji 25' 3PT pullup (12 PTS),[1630534],1610612761.0,TOR,pullup,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Left Center,25.44,Made,,,,,,,12.0,,,,,,,,,,,
69,PT05M50.00S,2025-04-12T00:53:11.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203076,5.995400788436268,48.529411764705884,1610612742,16,12,2025-04-12T00:54:04Z,690000,False,7.0,4.0,1,left,A. Davis driving Layup (2 PTS) (P. Washington 1 AST),"[203076, 1629023]",1610612742.0,DAL,driving,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,0.84,Made,,,,,,,2.0,P. Washington,1629023.0,1.0,,,,,,,,
71,PT05M41.00S,2025-04-12T00:53:19.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642347,91.5407358738502,55.392156862745104,1610612761,16,14,2025-04-12T00:53:26Z,710000,False,27.0,27.0,1,right,J. Shead driving Layup (2 PTS),[1642347],1610612761.0,TOR,driving,,,Shead,J. Shead,,,,,Restricted Area,0-8 Center,3.82,Made,,,,,,,2.0,,,,,,,,,,,
72,PT05M30.00S,2025-04-12T00:53:35.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630314,7.178055190538765,53.92156862745098,1610612742,16,14,2025-04-12T00:55:56Z,720000,False,-20.0,15.0,1,left,MISS B. Williams driving finger roll Layup,[1630314],1610612742.0,DAL,driving finger roll,,,Williams,B. Williams,,,,,Restricted Area,0-8 Center,2.47,Missed,,,,,,,,,,,,,,,,,,
73,PT05M28.00S,2025-04-12T00:53:37.0Z,1,REGULAR,rebound,defensive,[],1630639,,,1610612761,16,14,2025-04-12T00:55:56Z,730000,False,,,0,,A. Lawson REBOUND (Off:0 Def:1),[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,Restricted Area,0-8 Center,,,72.0,1.0,1.0,0.0,,,,,,,,,,,,,,
74,PT05M22.00S,2025-04-12T00:53:41.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642367,93.24901445466492,50.245098039215684,1610612761,16,16,2025-04-12T00:56:32Z,740000,False,1.0,11.0,1,right,J. Mogbo cutting DUNK (2 PTS) (J. Battle 1 AST),"[1642367, 1642419]",1610612761.0,TOR,cutting,,,Mogbo,J. Mogbo,,,,,Restricted Area,0-8 Center,1.11,Made,,,,,,,2.0,J. Battle,1642419.0,1.0,,,,,,,,
78,PT05M02.00S,2025-04-12T00:54:01.6Z,1,REGULAR,foul,personal,[],1642347,,,1610612742,16,16,2025-04-12T00:54:07Z,780000,False,,,0,,J. Shead personal FOUL (1 PF),"[1642347, 1629023]",1610612761.0,TOR,,,,Shead,J. Shead,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,1628954.0,1.0,0.0,Washington,1629023.0,,,
82,PT05M02.00S,2025-04-12T00:54:10.5Z,1,REGULAR,substitution,out,[],202691,,,1610612742,16,16,2025-04-12T00:54:19Z,800000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M02.00S,2025-04-12T00:54:10.5Z,1,REGULAR,substitution,out,[],1642347,,,1610612742,16,16,2025-04-12T00:54:19Z,810000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M02.00S,2025-04-12T00:54:10.5Z,1,REGULAR,substitution,in,[],1629655,,,1610612742,16,16,2025-04-12T00:54:19Z,820000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M02.00S,2025-04-12T00:54:10.5Z,1,REGULAR,substitution,in,[],202066,,,1610612742,16,16,2025-04-12T00:54:19Z,830000,False,,,0,,SUB in: G. Temple,[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M53.00S,2025-04-12T00:54:32.0Z,1,REGULAR,3pt,Jump Shot,[],1631108,4.418528252299605,96.32352941176471,1610612742,16,16,2025-04-12T00:54:37Z,840000,False,-232.0,-11.0,1,left,MISS M. Christie 3PT,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Left Corner 3,24+ Left,23.19,Missed,,,,,,,,,,,,,,,,,,
