actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
18,PT10M58.00S,2025-01-23T00:46:45.6Z,1,REGULAR,foul,personal,[],203944,,,1610612742,2,3,2025-01-23T00:46:50Z,180000,False,,,0,,J. Randle personal FOUL (1 PF),"[203944, 1629023]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628172.0,1.0,0.0,Washington,1629023.0,,,,,,,,
20,PT10M50.00S,2025-01-23T00:47:10.4Z,1,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612742,2,3,2025-01-23T00:47:16Z,200000,False,,,0,,J. McDaniels shooting personal FOUL (1 PF) (Irving 2 FT),"[1630183, 202681]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628172.0,1.0,0.0,Irving,202681.0,,,,,,,,
22,PT10M50.00S,2025-01-23T00:47:39.7Z,1,REGULAR,freethrow,1 of 2,[],202681,,,1610612742,3,3,2025-01-23T00:47:39Z,220000,False,,,0,,K. Irving Free Throw 1 of 2 (1 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
23,PT10M50.00S,2025-01-23T00:48:01.0Z,1,REGULAR,freethrow,2 of 2,[],202681,,,1610612742,4,3,2025-01-23T00:48:01Z,230000,False,,,0,,K. Irving Free Throw 2 of 2 (2 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
24,PT10M27.00S,2025-01-23T00:48:25.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,87.33574244415243,53.431372549019606,1610612750,4,3,2025-01-23T00:48:28Z,240000,False,17.0,67.0,1,right,MISS A. Edwards 6' driving floating Shot,[1630162],1610612750.0,MIN,driving floating,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,6.87,Missed,,,,,,,,,,,,,,,,,,
25,PT10M25.00S,2025-01-23T00:48:27.5Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612742,4,3,2025-01-23T00:48:28Z,250000,False,,,0,,D. Gafford REBOUND (Off:0 Def:1),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,,,
26,PT10M15.00S,2025-01-23T00:48:37.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,7.046649145860711,59.55882352941176,1610612742,6,3,2025-01-23T00:48:42Z,260000,False,-48.0,14.0,1,left,P. Washington fadeaway bank Jump Shot (4 PTS) (K. Irving 1 AST),"[1629023, 202681]",1610612742.0,DAL,fadeaway bank,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,4.97,Made,,,,,4.0,,,,,,K. Irving,202681.0,1.0,,,,,
28,PT09M59.00S,2025-01-23T00:48:52.7Z,1,REGULAR,2pt,Jump Shot,[],203944,83.04862023653088,68.16023284313727,1610612750,6,3,2025-01-23T00:49:21Z,280000,False,91.0,107.0,1,right,MISS J. Randle 14' pullup Shot,[203944],1610612750.0,MIN,pullup,,,Randle,J. Randle,,,,,Mid-Range,8-16 Right,14.02,Missed,,,,,,,,,,,,,,,,,,
29,PT09M57.00S,2025-01-23T00:48:54.7Z,1,REGULAR,rebound,defensive,[],1629656,,,1610612742,6,3,2025-01-23T00:49:08Z,290000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:1),[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,Mid-Range,8-16 Right,,,28.0,1.0,1.0,0.0,,,,,,,,,,,,,,
30,PT09M48.00S,2025-01-23T00:49:04.9Z,1,REGULAR,3pt,Jump Shot,[],1629023,14.14257555847569,3.6764705882352944,1610612742,6,3,2025-01-23T00:49:11Z,300000,False,232.0,80.0,1,left,MISS P. Washington 24' 3PT,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Right Corner 3,24+ Right,24.52,Missed,,,,,,,,,,,,,,,,,,
31,PT09M48.00S,2025-01-23T00:49:04.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,6,3,2025-01-23T00:49:11Z,310000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Right Corner 3,24+ Right,,,30.0,,,,,,,,,,,,,,,,,
32,PT09M46.00S,2025-01-23T00:49:11.1Z,1,REGULAR,foul,personal,[],201144,,,1610612742,6,3,2025-01-23T00:49:16Z,320000,False,,,0,,M. Conley loose ball personal FOUL (2 PF),"[201144, 1641765]",1610612750.0,MIN,loose ball,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1627524.0,2.0,0.0,Prosper,1641765.0,,,,,,,,
34,PT09M40.00S,2025-01-23T00:49:31.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641765,24.129434954007884,15.441176470588236,1610612742,6,3,2025-01-23T00:49:36Z,340000,False,173.0,174.0,1,left,MISS O. Prosper 24' 3PT,[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,Above the Break 3,24+ Right Center,24.54,Missed,,,,,,,,,,,,,,,,,,
35,PT09M35.00S,2025-01-23T00:49:36.9Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,6,3,2025-01-23T00:49:36Z,350000,False,,,0,,R. Gobert REBOUND (Off:0 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,34.0,1.0,1.0,0.0,,,,,,,,,,,,,,
36,PT09M29.00S,2025-01-23T00:49:42.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203944,70.64717477003943,25.735294117647058,1610612750,6,3,2025-01-23T00:50:50Z,360000,False,-121.0,223.0,1,right,MISS J. Randle 25' running 3PT,[203944],1610612750.0,MIN,running,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,25.42,Missed,,,,,,,,,,,,,,,,,,
37,PT09M27.00S,2025-01-23T00:49:44.1Z,1,REGULAR,rebound,defensive,[],1629656,,,1610612742,6,3,2025-01-23T00:49:46Z,370000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:2),[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,36.0,2.0,2.0,0.0,,,,,,,,,,,,,,
38,PT09M22.00S,2025-01-23T00:49:50.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202681,27.808804204993432,17.892156862745097,1610612742,6,3,2025-01-23T00:49:56Z,380000,False,161.0,209.0,1,left,MISS K. Irving 26' running 3PT,[202681],1610612742.0,DAL,running,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,26.34,Missed,,,,,,,,,,,,,,,,,,
39,PT09M18.00S,2025-01-23T00:49:54.5Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,6,3,2025-01-23T00:49:56Z,390000,False,,,0,,R. Gobert REBOUND (Off:0 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,38.0,2.0,2.0,0.0,,,,,,,,,,,,,,
41,PT09M04.00S,2025-01-23T00:50:28.1Z,1,REGULAR,turnover,out-of-bounds,[],1630183,,,1610612750,6,3,2025-01-23T00:50:32Z,410000,False,,,0,,J. McDaniels bad pass out-of-bounds TURNOVER (1 TO),[1630183],1610612750.0,MIN,bad pass,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,,,,,,1627524.0,,,,,,,,1.0,,,,
42,PT08M54.00S,2025-01-23T00:50:42.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629023,9.411957950065702,44.36274509803921,1610612742,6,3,2025-01-23T00:50:45Z,420000,False,28.0,36.0,1,left,MISS P. Washington driving floating Shot,[1629023],1610612742.0,DAL,driving floating,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,4.57,Missed,,,,,,,,,,,,,,,,,,
43,PT08M51.00S,2025-01-23T00:50:45.6Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,6,3,2025-01-23T00:50:45Z,430000,False,,,0,,R. Gobert REBOUND (Off:0 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,42.0,3.0,3.0,0.0,,,,,,,,,,,,,,
44,PT08M49.00S,2025-01-23T00:50:51.2Z,1,REGULAR,foul,personal,['2freethrow'],202681,,,1610612750,6,3,2025-01-23T00:50:57Z,440000,False,,,0,,K. Irving shooting personal FOUL (1 PF) (McDaniels 2 FT),"[202681, 1630183]",1610612742.0,DAL,shooting,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,,,,,,1627524.0,1.0,0.0,McDaniels,1630183.0,,,,,,,,
46,PT08M49.00S,2025-01-23T00:51:12.2Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630183,,,1610612750,6,3,2025-01-23T00:51:12Z,460000,False,,,0,,MISS J. McDaniels Free Throw 1 of 2,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
47,PT08M49.00S,2025-01-23T00:51:12.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,6,3,2025-01-23T00:51:12Z,470000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,46.0,,,,,,,,,,,,,,,,,
48,PT08M49.00S,2025-01-23T00:51:23.8Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630183,,,1610612750,6,4,2025-01-23T00:51:23Z,480000,False,,,0,,J. McDaniels Free Throw 2 of 2 (1 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
49,PT08M35.00S,2025-01-23T00:51:38.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,7.5722733245729295,40.68627450980392,1610612742,6,4,2025-01-23T00:53:30Z,490000,False,47.0,19.0,1,left,MISS P. Washington driving Layup - blocked,"[1629023, 203497]",1610612742.0,DAL,driving,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,5.02,Missed,,,,,,,,,,,,,,,Gobert,203497.0,,
72,PT08M35.00S,2025-01-23T00:51:38.7Z,1,REGULAR,block,,[],203497,,,1610612742,6,4,2025-01-23T00:54:53Z,495000,False,,,0,,R. Gobert BLOCK (1 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
50,PT08M34.00S,2025-01-23T00:51:39.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,6,4,2025-01-23T00:51:44Z,500000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,49.0,,,,,,,,,,,,,,,,,
52,PT08M23.00S,2025-01-23T00:52:07.7Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629656,21.23850197109067,55.392156862745104,1610612742,6,4,2025-01-23T00:52:12Z,520000,False,-27.0,147.0,1,left,MISS Q. Grimes 14' pullup Shot,[1629656],1610612742.0,DAL,pullup,,,Grimes,Q. Grimes,,,,,Mid-Range,8-16 Center,14.96,Missed,,,,,,,,,,,,,,,,,,
53,PT08M22.00S,2025-01-23T00:52:08.7Z,1,REGULAR,rebound,offensive,[],1641765,,,1610612742,6,4,2025-01-23T00:52:12Z,530000,False,,,0,,O. Prosper REBOUND (Off:1 Def:0),[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,Mid-Range,8-16 Center,,,52.0,1.0,0.0,1.0,,,,,,,,,,,,,,
54,PT08M15.00S,2025-01-23T00:52:16.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629655,3.892904073587385,52.94117647058824,1610612742,6,4,2025-01-23T00:52:20Z,540000,False,-15.0,-16.0,1,left,MISS D. Gafford reverse Layup - blocked,"[1629655, 1630183]",1610612742.0,DAL,reverse,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,2.17,Missed,,,,,,,,,,,,,,,McDaniels,1630183.0,,
55,PT08M15.00S,2025-01-23T00:52:16.3Z,1,REGULAR,block,,[],1630183,,,1610612742,6,4,2025-01-23T00:52:18Z,550000,False,,,0,,J. McDaniels BLOCK (1 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
56,PT08M15.00S,2025-01-23T00:52:16.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612750,6,4,2025-01-23T00:52:20Z,560000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,54.0,,,,,,,,,,,,,,,,,
58,PT07M59.00S,2025-01-23T00:52:47.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630183,93.38042049934296,50.73529411764706,1610612750,6,6,2025-01-23T00:52:51Z,580000,False,4.0,10.0,1,right,J. McDaniels cutting DUNK (3 PTS) (R. Gobert 1 AST),"[1630183, 203497]",1610612750.0,MIN,cutting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,1.04,Made,,,,,3.0,,,,,,R. Gobert,203497.0,1.0,,,,,
60,PT07M44.00S,2025-01-23T00:53:02.5Z,1,REGULAR,3pt,Jump Shot,[],1629023,31.61957950065703,58.57843137254902,1610612742,6,6,2025-01-23T00:53:06Z,600000,False,-43.0,245.0,1,left,MISS P. Washington 24' pullup 3PT,[1629023],1610612742.0,DAL,pullup,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,24.84,Missed,,,,,,,,,,,,,,,,,,
61,PT07M41.00S,2025-01-23T00:53:05.5Z,1,REGULAR,rebound,defensive,[],201144,,,1610612750,6,6,2025-01-23T00:53:06Z,610000,False,,,0,,M. Conley REBOUND (Off:0 Def:1),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,,,60.0,1.0,1.0,0.0,,,,,,,,,,,,,,
62,PT07M33.00S,2025-01-23T00:53:16.6Z,1,REGULAR,foul,personal,['2freethrow'],1629023,,,1610612750,6,6,2025-01-23T00:53:27Z,620000,False,,,0,,P. Washington shooting personal FOUL (1 PF) (Edwards 2 FT),"[1629023, 1630162]",1610612742.0,DAL,shooting,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628172.0,1.0,0.0,Edwards,1630162.0,,,,,,,,
64,PT07M33.00S,2025-01-23T00:53:38.7Z,1,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,6,7,2025-01-23T00:53:38Z,640000,False,,,0,,A. Edwards Free Throw 1 of 2 (1 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
65,PT07M33.00S,2025-01-23T00:53:39.8Z,1,REGULAR,substitution,out,[],1629655,,,1610612750,6,7,2025-01-23T00:53:53Z,650000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT07M33.00S,2025-01-23T00:53:39.8Z,1,REGULAR,substitution,in,[],1628467,,,1610612750,6,7,2025-01-23T00:53:53Z,660000,False,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT07M33.00S,2025-01-23T00:53:58.2Z,1,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,6,8,2025-01-23T00:53:58Z,670000,False,,,0,,A. Edwards Free Throw 2 of 2 (2 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
68,PT07M17.00S,2025-01-23T00:54:15.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,10.726018396846255,63.23529411764706,1610612742,8,8,2025-01-23T01:30:41Z,680000,False,-66.0,48.0,1,left,K. Irving 8' pullup bank Jump Shot (4 PTS),[202681],1610612742.0,DAL,pullup bank,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Left,8.19,Made,,,,,4.0,,,,,,,,,,,,,
69,PT07M01.00S,2025-01-23T00:54:30.3Z,1,REGULAR,3pt,Jump Shot,[],1630183,87.99277266754271,3.9215686274509802,1610612750,8,8,2025-01-23T00:54:34Z,690000,False,-230.0,60.0,1,right,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,23.82,Missed,,,,,,,,,,,,,,,,,,
70,PT07M00.00S,2025-01-23T00:54:31.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612742,8,8,2025-01-23T00:54:34Z,700000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Left Corner 3,24+ Left,,,69.0,,,,,,,,,,,,,,,,,
73,PT06M45.00S,2025-01-23T00:54:57.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630183,,,1610612742,8,8,2025-01-23T00:55:09Z,720000,False,,,0,,J. McDaniels shooting personal FOUL (2 PF) (Kleber 2 FT),"[1630183, 1628467]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2003.0,2.0,0.0,Kleber,1628467.0,,,,,,,,
75,PT06M45.00S,2025-01-23T00:55:11.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,8,8,2025-01-23T00:55:11Z,740000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M45.00S,2025-01-23T00:55:14.3Z,1,REGULAR,substitution,out,[],1629023,,,1610612742,8,8,2025-01-23T00:58:27Z,750000,False,,,0,,SUB out: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M45.00S,2025-01-23T00:55:14.3Z,1,REGULAR,substitution,out,[],1630183,,,1610612742,8,8,2025-01-23T00:58:27Z,760000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M45.00S,2025-01-23T00:55:14.3Z,1,REGULAR,substitution,in,[],203915,,,1610612742,8,8,2025-01-23T00:58:27Z,770000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M45.00S,2025-01-23T00:55:14.3Z,1,REGULAR,substitution,in,[],1629638,,,1610612742,8,8,2025-01-23T00:58:27Z,780000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M45.00S,2025-01-23T00:58:35.0Z,1,REGULAR,freethrow,1 of 2,[],1628467,,,1610612742,8,8,2025-01-23T00:58:35Z,790000,False,,,0,,MISS M. Kleber Free Throw 1 of 2,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
81,PT06M45.00S,2025-01-23T00:58:35.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,8,8,2025-01-23T00:58:35Z,800000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,
82,PT06M45.00S,2025-01-23T00:58:48.1Z,1,REGULAR,freethrow,2 of 2,[],1628467,,,1610612742,9,8,2025-01-23T00:58:48Z,810000,False,,,0,,M. Kleber Free Throw 2 of 2 (1 PTS),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
83,PT06M24.00S,2025-01-23T00:59:10.9Z,1,REGULAR,turnover,bad pass,[],203944,,,1610612750,9,8,2025-01-23T00:59:14Z,820000,False,,,0,,J. Randle bad pass TURNOVER (1 TO),"[203944, 1628467]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,1.0,,,Kleber,1628467.0
84,PT06M24.00S,2025-01-23T00:59:10.9Z,1,REGULAR,steal,,[],1628467,,,1610612742,9,8,2025-01-23T00:59:12Z,830000,False,,,0,,M. Kleber STEAL (1 STL),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
85,PT06M09.00S,2025-01-23T00:59:25.6Z,1,REGULAR,turnover,lost ball,[],202681,,,1610612742,9,8,2025-01-23T00:59:28Z,840000,False,,,0,,K. Irving lost ball TURNOVER (1 TO),"[202681, 203944]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,,,Randle,203944.0
86,PT06M09.00S,2025-01-23T00:59:25.6Z,1,REGULAR,steal,,[],203944,,,1610612750,9,8,2025-01-23T00:59:27Z,850000,False,,,0,,J. Randle STEAL (1 STL),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
87,PT05M52.00S,2025-01-23T00:59:42.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201144,69.07030223390277,28.186274509803923,1610612750,9,11,2025-01-23T00:59:46Z,860000,False,-109.0,238.0,1,right,M. Conley 26' 3PT  (3 PTS) (R. Gobert 2 AST),"[201144, 203497]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,26.2,Made,,,,,3.0,,,,,,R. Gobert,203497.0,2.0,,,,,
89,PT05M22.00S,2025-01-23T01:00:11.6Z,1,REGULAR,3pt,Jump Shot,[],1629656,20.71287779237845,88.48039215686273,1610612742,9,11,2025-01-23T01:00:15Z,880000,False,-192.0,142.0,1,left,MISS Q. Grimes 3PT,[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,23.92,Missed,,,,,,,,,,,,,,,,,,
