actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-11-26T03:40:56.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-11-26T03:40:56Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-11-26T03:40:59.7Z,1,REGULAR,jumpball,recovered,[],1627884,,,1610612742,0,0,2023-11-26T03:40:59Z,40000,False,,,0,,Jump Ball R. Holmes vs. I. Zubac: Tip to D. Jones Jr.,"[1627884, 1626158, 1627826]",1610612742.0,DAL,startperiod,D. Jones Jr.,1627884.0,Jones Jr.,D. Jones Jr.,Holmes,1626158.0,Zubac,1627826.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M47.00S,2023-11-26T03:41:09.6Z,1,REGULAR,2pt,Jump Shot,[],202681,22.913929040735866,32.35294117647058,1610612742,0,2,2023-11-26T03:41:15Z,70000,False,88.0,163.0,1,left,K. Irving 18' Jump Shot (2 PTS) (D. Jones Jr. 1 AST),"[202681, 1627884]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,Mid-Range,16-24 Right Center,18.52,Made,2.0,D. Jones Jr.,1627884.0,1.0,,,,,,,,,,,,,,
9,PT11M25.00S,2023-11-26T03:41:30.9Z,1,REGULAR,3pt,Jump Shot,[],1629611,91.59001314060447,97.03584558823529,1610612746,0,2,2023-11-26T03:41:37Z,90000,False,235.0,27.0,1,right,MISS T. Mann 3PT,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Right Corner 3,24+ Right,23.67,Missed,,,,,,,,,,,,,,,,,,
10,PT11M21.00S,2023-11-26T03:41:34.9Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,0,2,2023-11-26T03:41:37Z,100000,False,,,0,,L. Doncic REBOUND (Off:0 Def:1),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Right Corner 3,24+ Right,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M15.00S,2023-11-26T03:41:41.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,17.47700394218134,34.53584558823529,1610612742,0,2,2023-11-26T03:41:47Z,110000,False,77.0,112.0,1,left,MISS L. Doncic 13' turnaround fadeaway Shot,[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Right,13.59,Missed,,,,,,,,,,,,,,,,,,
12,PT11M10.00S,2023-11-26T03:41:46.3Z,1,REGULAR,rebound,defensive,[],202331,,,1610612746,0,2,2023-11-26T03:41:47Z,120000,False,,,0,,P. George REBOUND (Off:0 Def:1),[202331],1610612746.0,LAC,,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT11M08.00S,2023-11-26T03:41:48.4Z,1,REGULAR,turnover,lost ball,[],201935,,,1610612746,0,2,2023-11-26T03:41:52Z,130000,False,,,0,,J. Harden lost ball TURNOVER (1 TO),"[201935, 1629029]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,Doncic,1629029.0,,,,,,,
14,PT11M08.00S,2023-11-26T03:41:48.4Z,1,REGULAR,steal,,[],1629029,,,1610612742,0,2,2023-11-26T03:41:50Z,140000,False,,,0,,L. Doncic STEAL (1 STL),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
15,PT10M57.00S,2023-11-26T03:41:59.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626158,12.66425755584757,58.82352941176471,1610612742,0,2,2023-11-26T03:42:59Z,150000,False,-44.0,67.0,1,left,MISS R. Holmes 7' floating Shot,[1626158],1610612742.0,DAL,floating,,,Holmes,R. Holmes,,,,,In The Paint (Non-RA),8-16 Left,7.98,Missed,,,,,,,,,,,,,,,,,,
