actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
88,PT03M44.00S,2023-12-07T03:29:33.3Z,1,REGULAR,substitution,in,[],1631212,,,1610612746,17,31,2023-12-07T03:29:43Z,880000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT03M32.00S,2023-12-07T03:30:14.0Z,1,REGULAR,3pt,Jump Shot,[],202331,72.45400788436268,80.14705882352942,1610612746,17,31,2023-12-07T03:30:18Z,890000,False,151.0,206.0,1,right,MISS P. George 25' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,Above the Break 3,24+ Right Center,25.56,Missed,,,,,,,,,,,,,,,,,
90,PT03M29.00S,2023-12-07T03:30:17.0Z,1,REGULAR,rebound,defensive,[],1631212,,,1610612743,17,31,2023-12-07T03:30:18Z,900000,False,,,0,,P. Watson REBOUND (Off:0 Def:1),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,Above the Break 3,24+ Right Center,,,89.0,1.0,1.0,0.0,,,,,,,,,,,,,
91,PT03M15.00S,2023-12-07T03:30:39.4Z,1,REGULAR,foul,offensive,[],1631212,,,1610612743,17,31,2023-12-07T03:30:46Z,910000,False,,,0,,P. Watson offensive FOUL (1 PF),"[1631212, 201566]",1610612743.0,DEN,,,,Watson,P. Watson,,,,,1626300.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,0.0,Westbrook,201566.0,,
93,PT03M15.00S,2023-12-07T03:30:39.4Z,1,REGULAR,turnover,offensive foul,[],1631212,,,1610612743,17,31,2023-12-07T03:30:39Z,930000,False,,,0,,P. Watson offensive foul TURNOVER (1 TO),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,1626300.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,,,,,,,,
94,PT03M01.00S,2023-12-07T03:31:01.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202695,85.3318002628121,62.5,1610612746,17,31,2023-12-07T03:31:13Z,940000,False,62.0,85.0,1,right,MISS K. Leonard 10' turnaround fadeaway Shot,[202695],1610612746.0,LAC,turnaround fadeaway,,,Leonard,K. Leonard,,,,,,In The Paint (Non-RA),8-16 Right,10.58,Missed,,,,,,,,,,,,,,,,,
96,PT03M01.00S,2023-12-07T03:31:01.2Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,17,31,2023-12-07T03:31:13Z,945000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:2),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,In The Paint (Non-RA),8-16 Right,,,94.0,3.0,2.0,1.0,,,,,,,,,,,,,
95,PT02M51.00S,2023-12-07T03:31:12.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,10.036136662286467,50.98039215686275,1610612743,17,31,2023-12-07T03:33:15Z,950000,False,-5.0,42.0,1,left,MISS N. Jokic driving Layup - blocked,"[203999, 1628464]",1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,,Restricted Area,0-8 Center,4.21,Missed,,,,,,,,,,,,,,,,Theis,1628464.0
97,PT02M51.00S,2023-12-07T03:31:12.3Z,1,REGULAR,block,,[],1628464,,,1610612743,17,31,2023-12-07T03:31:16Z,960000,False,,,0,,D. Theis BLOCK (1 BLK),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
98,PT02M51.00S,2023-12-07T03:31:12.3Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,17,31,2023-12-07T03:33:15Z,970000,False,,,0,,N. Jokic REBOUND (Off:1 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Restricted Area,0-8 Center,,,95.0,3.0,2.0,1.0,,,,,,,,,,,,,
99,PT02M49.00S,2023-12-07T03:31:19.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,8.327858081471746,51.22549019607843,1610612743,17,31,2023-12-07T03:31:26Z,980000,False,-6.0,26.0,1,left,MISS N. Jokic Layup - blocked,"[203999, 202331]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Restricted Area,0-8 Center,2.65,Missed,,,,,,,,,,,,,,,,George,202331.0
100,PT02M49.00S,2023-12-07T03:31:19.5Z,1,REGULAR,block,,[],202331,,,1610612743,17,31,2023-12-07T03:31:22Z,990000,False,,,0,,P. George BLOCK (1 BLK),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
101,PT02M49.00S,2023-12-07T03:31:19.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,17,31,2023-12-07T03:31:26Z,1000000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,Restricted Area,0-8 Center,,,99.0,,,,,,,,,,,,,,,,
103,PT02M49.00S,2023-12-07T03:31:27.1Z,1,REGULAR,substitution,out,[],202331,,,1610612743,17,31,2023-12-07T03:31:34Z,1020000,False,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT02M49.00S,2023-12-07T03:31:27.1Z,1,REGULAR,substitution,out,[],203484,,,1610612743,17,31,2023-12-07T03:31:34Z,1030000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT02M49.00S,2023-12-07T03:31:27.1Z,1,REGULAR,substitution,in,[],1641738,,,1610612743,17,31,2023-12-07T03:31:34Z,1040000,False,,,0,,SUB in: K. Brown,[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT02M49.00S,2023-12-07T03:31:27.1Z,1,REGULAR,substitution,in,[],1631128,,,1610612743,17,31,2023-12-07T03:31:34Z,1050000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M47.00S,2023-12-07T03:31:44.7Z,1,REGULAR,foul,offensive,[],1629008,,,1610612743,17,31,2023-12-07T03:31:58Z,1060000,False,,,0,,M. Porter Jr. offensive FOUL (1 PF),"[1629008, 1626181]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,2882.0,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1.0,0.0,Powell,1626181.0,,
109,PT02M47.00S,2023-12-07T03:31:44.7Z,1,REGULAR,turnover,offensive foul,[],1629008,,,1610612743,17,31,2023-12-07T03:31:44Z,1080000,False,,,0,,M. Porter Jr. offensive foul TURNOVER (1 TO),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,2882.0,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,,,,,,,,
110,PT02M47.00S,2023-12-07T03:31:58.6Z,1,REGULAR,substitution,out,[],1629008,,,1610612746,17,31,2023-12-07T03:32:01Z,1090000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M47.00S,2023-12-07T03:31:58.6Z,1,REGULAR,substitution,in,[],1631124,,,1610612746,17,31,2023-12-07T03:32:01Z,1100000,False,,,0,,SUB in: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M35.00S,2023-12-07T03:32:17.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202695,82.04664914586071,40.931372549019606,1610612746,19,31,2023-12-07T03:32:21Z,1110000,False,-45.0,116.0,1,right,K. Leonard 12' pullup Jump Shot (6 PTS) (N. Powell 1 AST),"[202695, 1626181]",1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,,In The Paint (Non-RA),8-16 Center,12.48,Made,,,,,6.0,N. Powell,1626181.0,1.0,,,,,,,,,
114,PT02M15.00S,2023-12-07T03:32:37.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,9.641918528252305,50.49019607843137,1610612743,19,31,2023-12-07T03:37:58Z,1130000,False,-2.0,38.0,1,left,MISS N. Jokic cutting Layup,[203999],1610612743.0,DEN,cutting,,,Jokic,N. Jokic,,,,,,Restricted Area,0-8 Center,3.82,Missed,,,,,,,,,,,,,,,,,
115,PT02M13.00S,2023-12-07T03:32:39.3Z,1,REGULAR,rebound,defensive,[],1641738,,,1610612746,19,31,2023-12-07T03:32:45Z,1140000,False,,,0,,K. Brown REBOUND (Off:0 Def:1),[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,,Restricted Area,0-8 Center,,,114.0,1.0,1.0,0.0,,,,,,,,,,,,,
116,PT02M04.00S,2023-12-07T03:32:47.9Z,1,REGULAR,3pt,Jump Shot,[],1626181,95.45006570302233,0.49019607843136725,1610612746,19,31,2023-12-07T03:32:52Z,1150000,False,-248.0,-10.0,1,right,MISS N. Powell 24' 3PT,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,Left Corner 3,24+ Left,24.77,Missed,,,,,,,,,,,,,,,,,
117,PT02M02.00S,2023-12-07T03:32:50.3Z,1,REGULAR,rebound,offensive,[],1628464,,,1610612746,19,31,2023-12-07T03:32:50Z,1160000,False,,,0,,D. Theis REBOUND (Off:1 Def:0),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,Left Corner 3,24+ Left,,,116.0,1.0,0.0,1.0,,,,,,,,,,,,,
118,PT01M58.00S,2023-12-07T03:32:54.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202695,67.32917214191853,54.411764705882355,1610612746,19,31,2023-12-07T03:32:58Z,1170000,False,22.0,255.0,1,right,MISS K. Leonard 25' 3PT,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,Above the Break 3,24+ Center,25.56,Missed,,,,,,,,,,,,,,,,,
119,PT01M55.00S,2023-12-07T03:32:56.6Z,1,REGULAR,rebound,offensive,[],1628464,,,1610612746,19,31,2023-12-07T03:32:56Z,1180000,False,,,0,,D. Theis REBOUND (Off:2 Def:0),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,Above the Break 3,24+ Center,,,118.0,2.0,0.0,2.0,,,,,,,,,,,,,
120,PT01M53.00S,2023-12-07T03:32:58.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628464,96.89553219448095,2.6960784313725554,1610612746,19,31,2023-12-07T03:33:03Z,1190000,False,-237.0,-23.0,1,right,MISS D. Theis 3PT,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,Left Corner 3,24+ Left,23.76,Missed,,,,,,,,,,,,,,,,,
121,PT01M51.00S,2023-12-07T03:33:00.6Z,1,REGULAR,rebound,defensive,[],1631128,,,1610612743,19,31,2023-12-07T03:33:03Z,1200000,False,,,0,,C. Braun REBOUND (Off:0 Def:1),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,Left Corner 3,24+ Left,,,120.0,1.0,1.0,0.0,,,,,,,,,,,,,
122,PT01M43.00S,2023-12-07T03:33:08.8Z,1,REGULAR,3pt,Jump Shot,[],202704,7.802233902759525,2.4509803921568647,1610612743,19,34,2023-12-07T03:33:18Z,1210000,False,238.0,21.0,1,left,R. Jackson 3PT  (3 PTS) (J. Strawther 1 AST),"[202704, 1631124]",1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,Right Corner 3,24+ Right,23.86,Made,,,,,3.0,J. Strawther,1631124.0,1.0,,,,,,,,,
124,PT01M24.00S,2023-12-07T03:33:27.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628464,95.45006570302233,35.5392156862745,1610612746,19,34,2023-12-07T03:33:31Z,1230000,False,-72.0,-10.0,1,right,MISS D. Theis 7' Jump Shot,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,In The Paint (Non-RA),0-8 Center,7.29,Missed,,,,,,,,,,,,,,,,,
125,PT01M22.00S,2023-12-07T03:33:29.3Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,19,34,2023-12-07T03:33:31Z,1240000,False,,,0,,N. Jokic REBOUND (Off:1 Def:3),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,In The Paint (Non-RA),0-8 Center,,,124.0,4.0,3.0,1.0,,,,,,,,,,,,,
126,PT01M17.00S,2023-12-07T03:33:34.5Z,1,REGULAR,3pt,Jump Shot,[],202704,18.31471747700394,95.58823529411765,1610612743,19,34,2023-12-07T03:33:55Z,1250000,False,-228.0,120.0,1,left,MISS R. Jackson 25' 3PT,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,Above the Break 3,24+ Left Center,25.74,Missed,,,,,,,,,,,,,,,,,
127,PT01M14.00S,2023-12-07T03:33:37.5Z,1,REGULAR,rebound,defensive,[],1628464,,,1610612746,19,34,2023-12-07T03:33:55Z,1260000,False,,,0,,D. Theis REBOUND (Off:2 Def:1),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,Above the Break 3,24+ Left Center,,,126.0,3.0,1.0,2.0,,,,,,,,,,,,,
128,PT01M10.00S,2023-12-07T03:33:45.4Z,1,REGULAR,foul,personal,['2freethrow'],1631124,,,1610612746,19,34,2023-12-07T03:33:51Z,1270000,False,,,0,,J. Strawther shooting personal FOUL (1 PF) (Powell 2 FT),"[1631124, 1626181]",1610612743.0,DEN,shooting,,,Strawther,J. Strawther,,,,,1626300.0,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1.0,0.0,Powell,1626181.0,,
130,PT01M10.00S,2023-12-07T03:34:16.7Z,1,REGULAR,freethrow,1 of 2,[],1626181,,,1610612746,20,34,2023-12-07T03:34:16Z,1290000,False,,,0,,N. Powell Free Throw 1 of 2 (1 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,
131,PT01M10.00S,2023-12-07T03:34:18.1Z,1,REGULAR,substitution,out,[],203999,,,1610612746,20,34,2023-12-07T03:34:21Z,1300000,False,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M10.00S,2023-12-07T03:34:18.1Z,1,REGULAR,substitution,in,[],201599,,,1610612746,20,34,2023-12-07T03:34:21Z,1310000,False,,,0,,SUB in: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M10.00S,2023-12-07T03:34:40.2Z,1,REGULAR,freethrow,2 of 2,[],1626181,,,1610612746,21,34,2023-12-07T03:34:40Z,1320000,False,,,0,,N. Powell Free Throw 2 of 2 (2 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,
134,PT00M51.70S,2023-12-07T03:35:00.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201599,12.270039421813408,53.431372549019606,1610612743,21,34,2023-12-07T03:36:51Z,1330000,False,-17.0,63.0,1,left,MISS D. Jordan 6' Hook - blocked,"[201599, 1628464]",1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,In The Paint (Non-RA),0-8 Center,6.51,Missed,,,,,,,,,,,,,,,,Theis,1628464.0
148,PT00M51.70S,2023-12-07T03:35:00.7Z,1,REGULAR,block,,[],1628464,,,1610612743,21,34,2023-12-07T03:36:51Z,1335000,False,,,0,,D. Theis BLOCK (2 BLK),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
135,PT00M50.30S,2023-12-07T03:35:02.1Z,1,REGULAR,rebound,offensive,[],201599,,,1610612743,21,34,2023-12-07T03:36:51Z,1340000,False,,,0,,D. Jordan REBOUND (Off:1 Def:0),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,In The Paint (Non-RA),0-8 Center,,,134.0,1.0,0.0,1.0,,,,,,,,,,,,,
149,PT00M49.30S,2023-12-07T03:35:03.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201599,8.196452036793687,49.754901960784316,1610612743,21,34,2023-12-07T03:40:07Z,1345000,False,1.0,25.0,1,left,MISS D. Jordan putback Layup - blocked,"[201599, 201566]",1610612743.0,DEN,putback,,,Jordan,D. Jordan,,,,,,Restricted Area,0-8 Center,2.45,Missed,,,,,,,,,,,,,,,,Westbrook,201566.0
150,PT00M49.30S,2023-12-07T03:35:03.6Z,1,REGULAR,block,,[],201566,,,1610612743,21,34,2023-12-07T03:37:46Z,1347500,False,,,0,,R. Westbrook BLOCK (1 BLK),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
151,PT00M48.10S,2023-12-07T03:35:04.8Z,1,REGULAR,rebound,defensive,[],201566,,,1610612746,21,34,2023-12-07T03:37:46Z,1348750,False,,,0,,R. Westbrook REBOUND (Off:1 Def:2),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,Restricted Area,0-8 Center,,,149.0,3.0,2.0,1.0,,,,,,,,,,,,,
138,PT00M39.60S,2023-12-07T03:35:11.0Z,1,REGULAR,turnover,bad pass,[],201566,,,1610612746,21,34,2023-12-07T03:35:18Z,1370000,False,,,0,,R. Westbrook bad pass TURNOVER (1 TO),"[201566, 202704]",1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Jackson,202704.0,,,,,,
139,PT00M39.60S,2023-12-07T03:35:11.0Z,1,REGULAR,steal,,[],202704,,,1610612743,21,34,2023-12-07T03:35:40Z,1380000,False,,,0,,R. Jackson STEAL (1 STL),[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
140,PT00M36.30S,2023-12-07T03:35:17.7Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631128,11.350197109067011,53.67647058823529,1610612743,21,36,2023-12-07T03:41:06Z,1390000,False,-18.0,54.0,1,left,C. Braun running DUNK (2 PTS) (P. Watson 1 AST),"[1631128, 1631212]",1610612743.0,DEN,running,,,Braun,C. Braun,,,,,,In The Paint (Non-RA),0-8 Center,5.72,Made,,,,,2.0,P. Watson,1631212.0,1.0,,,,,,,,,
142,PT00M27.10S,2023-12-07T03:35:29.7Z,1,REGULAR,3pt,Jump Shot,[],201566,69.30026281208936,75.49019607843138,1610612746,21,36,2023-12-07T03:41:23Z,1410000,False,127.0,236.0,1,right,MISS R. Westbrook 26' step back 3PT,[201566],1610612746.0,LAC,step back,,,Westbrook,R. Westbrook,,,,,,Above the Break 3,24+ Right Center,26.83,Missed,,,,,,,,,,,,,,,,,
143,PT00M23.70S,2023-12-07T03:35:33.1Z,1,REGULAR,rebound,defensive,[],1631128,,,1610612743,21,36,2023-12-07T03:39:16Z,1420000,False,,,0,,C. Braun REBOUND (Off:0 Def:2),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,Above the Break 3,24+ Right Center,,,142.0,2.0,2.0,0.0,,,,,,,,,,,,,
144,PT00M02.80S,2023-12-07T03:35:54.2Z,1,REGULAR,turnover,out-of-bounds,[],202704,,,1610612743,21,36,2023-12-07T03:35:59Z,1430000,False,,,0,,R. Jackson bad pass out-of-bounds TURNOVER (1 TO),[202704],1610612743.0,DEN,bad pass,,,Jackson,R. Jackson,,,,,2882.0,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,,,,,,,,
145,PT00M00.70S,2023-12-07T03:36:06.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626181,65.3580814717477,27.205882352941174,1610612746,21,36,2023-12-07T03:41:48Z,1440000,False,-114.0,273.0,1,right,MISS N. Powell 29' pullup 3PT,[1626181],1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,,Above the Break 3,24+ Left Center,29.59,Missed,,,,,,,,,,,,,,,,,
146,PT00M00.10S,2023-12-07T03:36:07.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612746,21,36,2023-12-07T03:39:46Z,1450000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,Above the Break 3,24+ Left Center,,,145.0,,,,,,,,,,,,,,,,
147,PT00M00.00S,2023-12-07T03:36:18.1Z,1,REGULAR,period,end,[],0,,,1610612746,21,36,2023-12-07T03:36:18Z,1460000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2023-12-07T03:38:33.5Z,2,REGULAR,substitution,out,['startperiod'],201566,,,1610612746,21,36,2023-12-07T03:39:32Z,1470000,False,,,0,,SUB out: R. Westbrook,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2023-12-07T03:38:33.5Z,2,REGULAR,substitution,out,['startperiod'],202695,,,1610612746,21,36,2023-12-07T03:39:32Z,1480000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2023-12-07T03:38:33.5Z,2,REGULAR,substitution,out,['startperiod'],202704,,,1610612746,21,36,2023-12-07T03:39:32Z,1490000,False,,,0,,SUB out: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2023-12-07T03:38:33.5Z,2,REGULAR,substitution,in,['startperiod'],201935,,,1610612746,21,36,2023-12-07T03:39:32Z,1500000,False,,,0,,SUB in: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2023-12-07T03:38:33.5Z,2,REGULAR,substitution,in,['startperiod'],202331,,,1610612746,21,36,2023-12-07T03:39:32Z,1510000,False,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2023-12-07T03:38:33.5Z,2,REGULAR,substitution,in,['startperiod'],1627750,,,1610612746,21,36,2023-12-07T03:39:32Z,1520000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2023-12-07T03:39:46.7Z,2,REGULAR,period,start,[],0,,,1610612743,21,36,2023-12-07T03:39:46Z,1530000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT11M47.00S,2023-12-07T03:39:58.5Z,2,REGULAR,3pt,Jump Shot,[],1627750,34.21484888304862,48.529411764705884,1610612743,21,36,2023-12-07T03:42:11Z,1540000,False,7.0,269.0,1,left,MISS J. Murray 26' pullup 3PT,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,,Above the Break 3,24+ Center,26.92,Missed,,,,,,,,,,,,,,,,,
160,PT11M44.00S,2023-12-07T03:40:01.5Z,2,REGULAR,rebound,defensive,[],1628464,,,1610612746,21,36,2023-12-07T03:40:02Z,1550000,False,,,0,,D. Theis REBOUND (Off:2 Def:2),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,Above the Break 3,24+ Center,,,159.0,4.0,2.0,2.0,,,,,,,,,,,,,
161,PT11M37.00S,2023-12-07T03:40:08.7Z,2,REGULAR,3pt,Jump Shot,[],1628464,67.09510512483574,57.329963235294116,1610612746,24,36,2023-12-07T03:40:14Z,1560000,False,37.0,257.0,1,right,D. Theis 25' 3PT  (3 PTS) (J. Harden 3 AST),"[1628464, 201935]",1610612746.0,LAC,,,,Theis,D. Theis,,,,,,Above the Break 3,24+ Center,25.94,Made,,,,,3.0,J. Harden,201935.0,3.0,,,,,,,,,
163,PT11M14.00S,2023-12-07T03:40:31.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,8.327858081471746,56.372549019607845,1610612743,24,36,2023-12-07T03:40:36Z,1580000,False,-32.0,26.0,1,left,MISS J. Murray driving floating Shot,[1627750],1610612743.0,DEN,driving floating,,,Murray,J. Murray,,,,,,Restricted Area,0-8 Center,4.1,Missed,,,,,,,,,,,,,,,,,
164,PT11M12.00S,2023-12-07T03:40:34.0Z,2,REGULAR,rebound,offensive,[],201599,,,1610612743,24,36,2023-12-07T03:40:34Z,1590000,False,,,0,,D. Jordan REBOUND (Off:2 Def:0),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,Restricted Area,0-8 Center,,,163.0,2.0,0.0,2.0,,,,,,,,,,,,,
165,PT11M12.00S,2023-12-07T03:40:34.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201599,5.590000152587891,50.0,1610612743,24,36,2023-12-07T03:40:42Z,1600000,False,0.0,0.0,1,left,MISS D. Jordan tip Layup,[201599],1610612743.0,DEN,tip,,,Jordan,D. Jordan,,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,
166,PT11M11.00S,2023-12-07T03:40:35.0Z,2,REGULAR,rebound,offensive,[],201599,,,1610612743,24,36,2023-12-07T03:40:35Z,1610000,False,,,0,,D. Jordan REBOUND (Off:3 Def:0),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,Mid-Range,8-16 Left,,,165.0,3.0,0.0,3.0,,,,,,,,,,,,,
167,PT11M11.00S,2023-12-07T03:40:35.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201599,5.590000152587891,50.0,1610612743,24,36,2023-12-07T03:40:40Z,1620000,False,0.0,0.0,1,left,MISS D. Jordan tip Layup,[201599],1610612743.0,DEN,tip,,,Jordan,D. Jordan,,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,
168,PT11M11.00S,2023-12-07T03:40:35.0Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612746,24,36,2023-12-07T03:40:40Z,1630000,False,,,0,,N. Powell REBOUND (Off:0 Def:1),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,Restricted Area,0-8 Center,,,167.0,1.0,1.0,0.0,,,,,,,,,,,,,
169,PT11M03.00S,2023-12-07T03:40:43.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202331,93.47897503285151,48.529411764705884,1610612746,24,36,2023-12-07T03:40:46Z,1640000,False,-7.0,9.0,1,right,MISS P. George driving Layup,[202331],1610612746.0,LAC,driving,,,George,P. George,,,,,,Restricted Area,0-8 Center,1.15,Missed,,,,,,,,,,,,,,,,,
