actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
19,PT10M23.00S,2024-03-02T03:42:24.9Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],202331,75.607752956636,30.14705882352942,1610612746,4,5,2024-03-02T03:42:31Z,190000,False,-99.0,177.0,1,right,MISS P. George 20' step back Shot,[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,Mid-Range,16-24 Left Center,20.28,Missed,,,,,,,,,,,,,,,,,,
20,PT10M17.00S,2024-03-02T03:42:30.9Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,4,5,2024-03-02T03:42:31Z,200000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:1),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,19.0,1.0,1.0,0.0,,,,,,,
21,PT10M06.00S,2024-03-02T03:42:40.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,13.058475689881732,50.49019607843137,1610612764,4,7,2024-03-02T03:42:46Z,210000,False,-2.0,70.0,1,left,T. Jones 7' driving floating Jump Shot (2 PTS),[1626145],1610612764.0,WAS,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,7.02,Made,2.0,,,,,,,,,,,,,,,,,
23,PT09M53.00S,2024-03-02T03:42:54.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201935,93.74178712220763,43.13725490196079,1610612746,4,7,2024-03-02T03:42:59Z,220000,False,-34.0,6.0,1,right,MISS J. Harden driving Layup,[201935],1610612746.0,LAC,driving,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,3.49,Missed,,,,,,,,,,,,,,,,,,
24,PT09M50.00S,2024-03-02T03:42:57.6Z,1,REGULAR,rebound,defensive,[],1628963,,,1610612764,4,7,2024-03-02T03:42:59Z,230000,False,,,0,,M. Bagley III REBOUND (Off:0 Def:1),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,,,,,23.0,1.0,1.0,0.0,,,,,,,
25,PT09M47.00S,2024-03-02T03:42:59.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628398,23.570959264126145,86.02941176470588,1610612764,4,10,2024-03-02T03:43:10Z,240000,False,-180.0,169.0,1,left,K. Kuzma 24' 3PT running (8 PTS) (T. Jones 2 AST),"[1628398, 1626145]",1610612764.0,WAS,running,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,24.7,Made,8.0,T. Jones,1626145.0,2.0,,,,,,,,,,,,,,
27,PT09M33.00S,2024-03-02T03:43:13.8Z,1,REGULAR,2pt,Jump Shot,[],202695,80.46977660972405,68.87254901960785,1610612746,4,10,2024-03-02T03:43:19Z,260000,False,94.0,131.0,1,right,MISS K. Leonard 16' pullup Shot,[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Right Center,16.16,Missed,,,,,,,,,,,,,,,,,,
28,PT09M28.00S,2024-03-02T03:43:18.3Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,4,10,2024-03-02T03:43:18Z,270000,False,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,27.0,1.0,1.0,0.0,,,,,,,
29,PT09M23.00S,2024-03-02T03:43:23.9Z,1,REGULAR,2pt,Jump Shot,[],1630166,23.176741130091983,71.07843137254902,1610612764,4,10,2024-03-02T03:45:25Z,280000,False,-105.0,165.0,1,left,MISS D. Avdija 19' pullup Shot,[1630166],1610612764.0,WAS,pullup,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Left Center,19.61,Missed,,,,,,,,,,,,,,,,,,
30,PT09M19.00S,2024-03-02T03:43:27.9Z,1,REGULAR,rebound,defensive,[],1628464,,,1610612746,4,10,2024-03-02T03:43:31Z,290000,False,,,0,,D. Theis REBOUND (Off:0 Def:1),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,29.0,1.0,1.0,0.0,,,,,,,
31,PT09M11.00S,2024-03-02T03:43:35.1Z,1,REGULAR,3pt,Jump Shot,[],201935,75.73915900131406,87.99019607843137,1610612746,4,10,2024-03-02T03:43:41Z,300000,False,190.0,176.0,1,right,MISS J. Harden 25' 3PT,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,25.87,Missed,,,,,,,,,,,,,,,,,,
32,PT09M09.00S,2024-03-02T03:43:38.5Z,1,REGULAR,rebound,offensive,[],202695,,,1610612746,4,10,2024-03-02T03:43:38Z,310000,False,,,0,,K. Leonard REBOUND (Off:1 Def:0),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,31.0,1.0,0.0,1.0,,,,,,,
33,PT09M09.00S,2024-03-02T03:43:42.3Z,1,REGULAR,foul,personal,[],1628398,,,1610612746,4,10,2024-03-02T03:44:15Z,320000,False,,,0,,K. Kuzma personal FOUL (1 PF),"[1628398, 202695]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,2003.0,1.0,0.0,Leonard,202695.0,,
35,PT08M58.00S,2024-03-02T03:44:12.6Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],202695,90.32522996057818,25.735294117647058,1610612746,4,10,2024-03-02T03:44:17Z,340000,False,-121.0,38.0,1,right,MISS K. Leonard 12' step back Shot,[202695],1610612746.0,LAC,step back,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Left,12.72,Missed,,,,,,,,,,,,,,,,,,
36,PT08M54.00S,2024-03-02T03:44:16.6Z,1,REGULAR,rebound,defensive,[],1629013,,,1610612764,4,10,2024-03-02T03:44:17Z,350000,False,,,0,,L. Shamet REBOUND (Off:0 Def:1),[1629013],1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,Mid-Range,8-16 Left,,,,,,,,,,35.0,1.0,1.0,0.0,,,,,,,
37,PT08M48.00S,2024-03-02T03:44:22.0Z,1,REGULAR,3pt,Jump Shot,[],1628398,25.54204993429697,12.74509803921569,1610612764,4,10,2024-03-02T03:44:28Z,360000,False,186.0,188.0,1,left,MISS K. Kuzma 26' fadeaway 3PT,[1628398],1610612764.0,WAS,fadeaway,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,26.44,Missed,,,,,,,,,,,,,,,,,,
38,PT08M45.00S,2024-03-02T03:44:25.0Z,1,REGULAR,rebound,defensive,[],202331,,,1610612746,4,10,2024-03-02T03:44:28Z,370000,False,,,0,,P. George REBOUND (Off:0 Def:1),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,37.0,1.0,1.0,0.0,,,,,,,
39,PT08M39.00S,2024-03-02T03:44:31.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202331,92.55913272010513,46.568627450980394,1610612746,6,10,2024-03-02T03:44:35Z,380000,False,-17.0,17.0,1,right,P. George driving Layup (4 PTS),[202331],1610612746.0,LAC,driving,,,George,P. George,,,,,Restricted Area,0-8 Center,2.45,Made,4.0,,,,,,,,,,,,,,,,,
40,PT08M30.00S,2024-03-02T03:44:40.5Z,1,REGULAR,3pt,Jump Shot,[],1626145,34.74047306176085,34.803921568627445,1610612764,6,10,2024-03-02T03:44:45Z,390000,False,76.0,274.0,1,left,MISS T. Jones 28' 3PT,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,28.44,Missed,,,,,,,,,,,,,,,,,,
41,PT08M26.00S,2024-03-02T03:44:44.5Z,1,REGULAR,rebound,defensive,[],1629611,,,1610612746,6,10,2024-03-02T03:44:45Z,400000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,,,,,,,,,,40.0,1.0,1.0,0.0,,,,,,,
42,PT08M19.00S,2024-03-02T03:44:51.0Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1629611,93.2161629434954,20.34313725490196,1610612746,8,10,2024-03-02T03:47:40Z,410000,False,-148.0,11.0,1,right,T. Mann 14' running pullup Jump Shot (2 PTS),[1629611],1610612746.0,LAC,running pullup,,,Mann,T. Mann,,,,,Mid-Range,8-16 Left,14.87,Made,2.0,,,,,,,,,,,,,,,,,
43,PT08M01.00S,2024-03-02T03:45:09.8Z,1,REGULAR,3pt,Jump Shot,[],1629013,26.330486202365307,13.970588235294116,1610612764,8,10,2024-03-02T03:45:13Z,420000,False,180.0,195.0,1,left,MISS L. Shamet 26' 3PT,[1629013],1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Right Center,26.54,Missed,,,,,,,,,,,,,,,,,,
44,PT07M58.00S,2024-03-02T03:45:12.8Z,1,REGULAR,rebound,defensive,[],202695,,,1610612746,8,10,2024-03-02T03:45:13Z,430000,False,,,0,,K. Leonard REBOUND (Off:1 Def:1),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,43.0,2.0,1.0,1.0,,,,,,,
45,PT07M49.00S,2024-03-02T03:45:21.1Z,1,REGULAR,turnover,bad pass,[],201935,,,1610612746,8,10,2024-03-02T03:45:28Z,440000,False,,,0,,J. Harden bad pass TURNOVER (2 TO),"[201935, 1628398]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,8-16 Right,,,,,,,2.0,Kuzma,1628398.0,,,,,,,,,,,
46,PT07M49.00S,2024-03-02T03:45:21.1Z,1,REGULAR,steal,,[],1628398,,,1610612764,8,10,2024-03-02T03:45:54Z,450000,False,,,0,,K. Kuzma STEAL (1 STL),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
47,PT07M46.00S,2024-03-02T03:45:27.1Z,1,REGULAR,foul,personal,['2freethrow'],202695,,,1610612764,8,10,2024-03-02T03:45:38Z,460000,False,,,0,,K. Leonard shooting personal FOUL (1 PF) (Avdija 2 FT),"[202695, 1630166]",1610612746.0,LAC,shooting,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1627962.0,1.0,0.0,Avdija,1630166.0,,
49,PT07M46.00S,2024-03-02T03:45:57.5Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630166,,,1610612764,8,11,2024-03-02T03:45:57Z,480000,False,,,0,,D. Avdija Free Throw 1 of 2 (1 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
50,PT07M46.00S,2024-03-02T03:46:11.7Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630166,,,1610612764,8,12,2024-03-02T03:46:11Z,490000,False,,,0,,D. Avdija Free Throw 2 of 2 (2 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
51,PT07M28.00S,2024-03-02T03:46:36.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628464,83.22930354796321,59.55882352941176,1610612746,10,12,2024-03-02T03:46:48Z,500000,False,48.0,105.0,1,right,D. Theis 11' floating Jump Shot (4 PTS) (J. Harden 3 AST),"[1628464, 201935]",1610612746.0,LAC,floating,,,Theis,D. Theis,,,,,In The Paint (Non-RA),8-16 Center,11.55,Made,4.0,J. Harden,201935.0,3.0,,,,,,,,,,,,,,
53,PT07M05.00S,2024-03-02T03:46:58.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630166,8.853482260183966,48.0392156862745,1610612764,10,14,2024-03-02T03:47:03Z,520000,False,10.0,31.0,1,left,D. Avdija driving Hook (4 PTS) (T. Jones 3 AST),"[1630166, 1626145]",1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,3.22,Made,4.0,T. Jones,1626145.0,3.0,,,,,,,,,,,,,,
55,PT06M55.00S,2024-03-02T03:47:09.3Z,1,REGULAR,2pt,Jump Shot,[],202331,80.86399474375821,76.9607843137255,1610612746,12,14,2024-03-02T03:47:15Z,540000,False,135.0,127.0,1,right,P. George 18' fadeaway Jump Shot (6 PTS) (J. Harden 4 AST),"[202331, 201935]",1610612746.0,LAC,fadeaway,,,George,P. George,,,,,Mid-Range,16-24 Right Center,18.55,Made,6.0,J. Harden,201935.0,4.0,,,,,,,,,,,,,,
57,PT06M44.00S,2024-03-02T03:47:19.6Z,1,REGULAR,3pt,Jump Shot,[],1626145,31.84954007884363,28.67647058823529,1610612764,12,14,2024-03-02T03:47:25Z,560000,False,107.0,247.0,1,left,MISS T. Jones 26' 3PT,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,26.89,Missed,,,,,,,,,,,,,,,,,,
58,PT06M42.00S,2024-03-02T03:47:21.6Z,1,REGULAR,rebound,defensive,[],201935,,,1610612746,12,14,2024-03-02T03:47:25Z,570000,False,,,0,,J. Harden REBOUND (Off:0 Def:1),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,57.0,1.0,1.0,0.0,,,,,,,
59,PT06M36.00S,2024-03-02T03:47:29.3Z,1,REGULAR,3pt,Jump Shot,[],1628464,66.01511169513799,43.13725490196079,1610612746,15,14,2024-03-02T03:47:34Z,580000,False,-34.0,267.0,1,right,D. Theis 26' 3PT  (7 PTS) (J. Harden 5 AST),"[1628464, 201935]",1610612746.0,LAC,,,,Theis,D. Theis,,,,,Above the Break 3,24+ Center,26.92,Made,7.0,J. Harden,201935.0,5.0,,,,,,,,,,,,,,
61,PT06M33.00S,2024-03-02T03:47:38.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,15,14,2024-03-02T03:47:38Z,600000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M33.00S,2024-03-02T03:50:11.8Z,1,REGULAR,substitution,out,[],201935,,,1610612764,15,14,2024-03-02T03:50:32Z,610000,False,,,0,,SUB out: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M33.00S,2024-03-02T03:50:11.8Z,1,REGULAR,substitution,out,[],1630166,,,1610612764,15,14,2024-03-02T03:50:32Z,620000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M33.00S,2024-03-02T03:50:11.8Z,1,REGULAR,substitution,out,[],1629013,,,1610612764,15,14,2024-03-02T03:50:32Z,630000,False,,,0,,SUB out: L. Shamet,[1629013],1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M33.00S,2024-03-02T03:50:11.8Z,1,REGULAR,substitution,in,[],201566,,,1610612764,15,14,2024-03-02T03:50:32Z,640000,False,,,0,,SUB in: R. Westbrook,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M33.00S,2024-03-02T03:50:11.8Z,1,REGULAR,substitution,in,[],1629673,,,1610612764,15,14,2024-03-02T03:50:32Z,650000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M33.00S,2024-03-02T03:50:11.8Z,1,REGULAR,substitution,in,[],1630557,,,1610612764,15,14,2024-03-02T03:50:32Z,660000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M18.00S,2024-03-02T03:50:46.3Z,1,REGULAR,2pt,Jump Shot,[],1629673,23.04533508541394,28.186274509803923,1610612764,15,14,2024-03-02T03:53:40Z,670000,False,109.0,164.0,1,left,MISS J. Poole 19' pullup Shot,[1629673],1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Mid-Range,16-24 Right Center,19.71,Missed,,,,,,,,,,,,,,,,,,
69,PT06M16.00S,2024-03-02T03:50:48.3Z,1,REGULAR,rebound,offensive,[],1628963,,,1610612764,15,14,2024-03-02T03:53:40Z,680000,False,,,0,,M. Bagley III REBOUND (Off:1 Def:1),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,68.0,2.0,1.0,1.0,,,,,,,
88,PT06M14.00S,2024-03-02T03:50:53.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628963,6.750985545335084,48.28431372549019,1610612764,15,14,2024-03-02T03:53:47Z,685000,False,9.0,11.0,1,left,MISS M. Bagley III putback Layup,[1628963],1610612764.0,WAS,putback,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,1.4,Missed,,,,,,,,,,,,,,,,,,
89,PT06M13.00S,2024-03-02T03:50:54.1Z,1,REGULAR,rebound,offensive,[],1628963,,,1610612764,15,14,2024-03-02T03:53:47Z,687500,False,,,0,,M. Bagley III REBOUND (Off:2 Def:1),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,,,,,88.0,3.0,1.0,2.0,,,,,,,
70,PT06M13.00S,2024-03-02T03:51:00.0Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628963,5.590000152587891,50.0,1610612764,15,14,2024-03-02T03:55:40Z,690000,False,0.0,0.0,1,left,MISS M. Bagley III tip Layup,[1628963],1610612764.0,WAS,tip,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
71,PT06M12.00S,2024-03-02T03:51:01.0Z,1,REGULAR,rebound,defensive,[],202331,,,1610612746,15,14,2024-03-02T03:57:41Z,700000,False,,,0,,P. George REBOUND (Off:0 Def:2),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,70.0,2.0,2.0,0.0,,,,,,,
72,PT05M57.00S,2024-03-02T03:51:08.9Z,1,REGULAR,2pt,Jump Shot,[],202331,78.89290407358739,33.33333333333334,1610612746,17,14,2024-03-02T03:54:29Z,710000,False,-83.0,146.0,1,right,P. George 16' fadeaway Jump Shot (8 PTS),[202331],1610612746.0,LAC,fadeaway,,,George,P. George,,,,,Mid-Range,16-24 Left Center,16.8,Made,8.0,,,,,,,,,,,,,,,,,
73,PT05M33.00S,2024-03-02T03:51:30.6Z,1,REGULAR,3pt,Jump Shot,[],1626145,28.827201051248352,75.49019607843138,1610612764,17,14,2024-03-02T03:51:35Z,720000,False,-127.0,218.0,1,left,MISS T. Jones 25' 3PT,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,25.3,Missed,,,,,,,,,,,,,,,,,,
74,PT05M28.00S,2024-03-02T03:51:35.6Z,1,REGULAR,rebound,defensive,[],202695,,,1610612746,17,14,2024-03-02T03:51:35Z,730000,False,,,0,,K. Leonard REBOUND (Off:1 Def:2),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,73.0,3.0,2.0,1.0,,,,,,,
75,PT05M17.00S,2024-03-02T03:51:45.5Z,1,REGULAR,2pt,Jump Shot,[],202695,81.65243101182654,25.490196078431367,1610612746,19,14,2024-03-02T03:51:52Z,740000,False,-123.0,120.0,1,right,K. Leonard 17' Jump Shot (2 PTS) (P. George 1 AST),"[202695, 202331]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Left Center,17.15,Made,2.0,P. George,202331.0,1.0,,,,,,,,,,,,,,
77,PT05M00.00S,2024-03-02T03:52:03.2Z,1,REGULAR,3pt,Jump Shot,[],1628398,26.593298291721425,87.25490196078431,1610612764,19,17,2024-03-02T03:52:09Z,760000,False,-186.0,197.0,1,left,K. Kuzma 27' 3PT  (11 PTS) (J. Poole 1 AST),"[1628398, 1629673]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,27.15,Made,11.0,J. Poole,1629673.0,1.0,,,,,,,,,,,,,,
79,PT04M39.00S,2024-03-02T03:52:23.9Z,1,REGULAR,3pt,Jump Shot,[],202331,71.27135348226018,22.058823529411768,1610612746,22,17,2024-03-02T03:52:38Z,780000,False,-140.0,218.0,1,right,P. George 25' 3PT  (11 PTS) (K. Leonard 1 AST),"[202331, 202695]",1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,25.85,Made,11.0,K. Leonard,202695.0,1.0,,,,,,,,,,,,,,
81,PT04M18.00S,2024-03-02T03:52:45.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,7.933639947437584,50.245098039215684,1610612764,22,17,2024-03-02T03:52:49Z,800000,False,-1.0,22.0,1,left,MISS C. Kispert driving Layup,[1630557],1610612764.0,WAS,driving,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,2.21,Missed,,,,,,,,,,,,,,,,,,
82,PT04M14.00S,2024-03-02T03:52:49.0Z,1,REGULAR,rebound,offensive,[],1628963,,,1610612764,22,17,2024-03-02T03:52:49Z,810000,False,,,0,,M. Bagley III REBOUND (Off:3 Def:1),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,,,,,81.0,4.0,1.0,3.0,,,,,,,
83,PT04M14.00S,2024-03-02T03:52:48.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628963,5.590000152587891,50.0,1610612764,22,19,2024-03-02T03:52:48Z,820000,False,0.0,0.0,1,left,M. Bagley III tip Layup (2 PTS),[1628963],1610612764.0,WAS,tip,,,Bagley III,M. Bagley III,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
