actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
23,PT10M14.00S,2024-03-10T19:12:51.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203109,7.013797634691201,55.88235294117647,1610612749,7,8,2024-03-10T19:13:32Z,230000,False,-29.0,13.0,1,left,J. Crowder cutting Layup (2 PTS) (G. Antetokounmpo 3 AST),"[203109, 203507]",1610612749.0,MIL,cutting,,,Crowder,J. Crowder,,,,,Restricted Area,0-8 Center,3.23,Made,2.0,G. Antetokounmpo,203507.0,3.0,,,,,,,,,,,,,,
25,PT10M02.00S,2024-03-10T19:13:02.9Z,1,REGULAR,3pt,Jump Shot,[],201935,71.00854139290408,78.67647058823529,1610612746,10,8,2024-03-10T19:13:07Z,250000,False,143.0,220.0,1,right,J. Harden 26' 3PT pullup (6 PTS),[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,26.26,Made,6.0,,,,,,,,,,,,,,,,,
26,PT09M49.00S,2024-03-10T19:13:15.3Z,1,REGULAR,3pt,Jump Shot,[],1627736,28.301576872536145,20.34313725490196,1610612749,10,8,2024-03-10T19:13:21Z,260000,False,148.0,214.0,1,left,MISS M. Beasley 26' 3PT,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,26.0,Missed,,,,,,,,,,,,,,,,,,
27,PT09M48.00S,2024-03-10T19:13:16.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,10,8,2024-03-10T19:13:21Z,270000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,26.0,,,,,,,,,,,,,
29,PT09M38.00S,2024-03-10T19:13:44.2Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203507,13.715505913272011,47.549019607843135,1610612749,10,10,2024-03-10T19:13:49Z,290000,False,12.0,76.0,1,left,G. Antetokounmpo 7' turnaround Hook (2 PTS) (D. Lillard 1 AST),"[203507, 203081]",1610612749.0,MIL,turnaround,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,7.74,Made,2.0,D. Lillard,203081.0,1.0,,,,,,,,,,,,,,
31,PT09M24.00S,2024-03-10T19:13:58.2Z,1,REGULAR,3pt,Jump Shot,[],1629599,78.63009198423127,11.029411764705884,1610612746,13,10,2024-03-10T19:14:02Z,310000,False,-195.0,148.0,1,right,A. Coffey 24' 3PT  (3 PTS) (I. Zubac 1 AST),"[1629599, 1627826]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Left Center,24.5,Made,3.0,I. Zubac,1627826.0,1.0,,,,,,,,,,,,,,
33,PT09M06.00S,2024-03-10T19:14:16.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203507,13.058475689881732,48.774509803921575,1610612749,13,10,2024-03-10T19:14:20Z,330000,False,6.0,70.0,1,left,MISS G. Antetokounmpo 7' Hook,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,7.05,Missed,,,,,,,,,,,,,,,,,,
34,PT09M04.00S,2024-03-10T19:14:18.8Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,13,10,2024-03-10T19:14:20Z,340000,False,,,0,,I. Zubac REBOUND (Off:0 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,33.0,1.0,1.0,0.0,,,,,,,,,,
35,PT08M50.00S,2024-03-10T19:14:33.3Z,1,REGULAR,3pt,Jump Shot,[],1629611,68.64323258869908,45.833333333333336,1610612746,13,10,2024-03-10T19:14:52Z,350000,False,-21.0,242.0,1,right,MISS T. Mann 24' step back 3PT,[1629611],1610612746.0,LAC,step back,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,24.32,Missed,,,,,,,,,,,,,,,,,,
36,PT08M44.00S,2024-03-10T19:14:39.3Z,1,REGULAR,rebound,offensive,[],200782,,,1610612746,13,10,2024-03-10T19:18:41Z,360000,False,,,0,,P. Tucker REBOUND (Off:1 Def:1),[200782],1610612746.0,LAC,,,,Tucker,P. Tucker,,,,,Above the Break 3,24+ Center,,,,,,,35.0,2.0,1.0,1.0,,,,,,,,,,
60,PT08M44.00S,2024-03-10T19:14:39.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",200782,92.24704336399475,50.4672181372549,1610612746,13,10,2024-03-10T19:19:11Z,365000,False,2.0,20.0,1,right,MISS P. Tucker tip Layup,[200782],1610612746.0,LAC,tip,,,Tucker,P. Tucker,,,,,Restricted Area,0-8 Center,2.05,Missed,,,,,,,,,,,,,,,,,,
61,PT08M43.00S,2024-03-10T19:14:40.9Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,13,10,2024-03-10T19:19:11Z,367500,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,60.0,1.0,1.0,0.0,,,,,,,,,,
37,PT08M36.00S,2024-03-10T19:14:46.6Z,1,REGULAR,3pt,Jump Shot,[],203109,25.936268068331145,84.55882352941177,1610612749,13,10,2024-03-10T19:14:50Z,370000,False,-173.0,191.0,1,left,MISS J. Crowder 25' 3PT,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,Above the Break 3,24+ Left Center,25.78,Missed,,,,,,,,,,,,,,,,,,
38,PT08M34.00S,2024-03-10T19:14:48.6Z,1,REGULAR,rebound,defensive,[],1629599,,,1610612746,13,10,2024-03-10T19:14:50Z,380000,False,,,0,,A. Coffey REBOUND (Off:0 Def:1),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Left Center,,,,,,,37.0,1.0,1.0,0.0,,,,,,,,,,
39,PT08M24.00S,2024-03-10T19:15:01.1Z,1,REGULAR,foul,personal,['2freethrow'],203109,,,1610612746,13,10,2024-03-10T19:15:08Z,390000,False,,,0,,J. Crowder shooting personal FOUL (2 PF) (Mann 2 FT),"[203109, 1629611]",1610612749.0,MIL,shooting,,,Crowder,J. Crowder,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1155.0,2.0,0.0,Mann,1629611.0,,,
41,PT08M24.00S,2024-03-10T19:15:24.3Z,1,REGULAR,freethrow,1 of 2,[],1629611,,,1610612746,14,10,2024-03-10T19:15:24Z,410000,False,,,0,,T. Mann Free Throw 1 of 2 (1 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
42,PT08M24.00S,2024-03-10T19:15:40.4Z,1,REGULAR,freethrow,2 of 2,[],1629611,,,1610612746,15,10,2024-03-10T19:15:40Z,420000,False,,,0,,T. Mann Free Throw 2 of 2 (2 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
43,PT08M13.00S,2024-03-10T19:15:53.2Z,1,REGULAR,2pt,Jump Shot,[],203507,12.532851511169525,79.65686274509804,1610612749,15,12,2024-03-10T19:17:31Z,430000,False,-148.0,65.0,1,left,G. Antetokounmpo 16' pullup Jump Shot (4 PTS) (D. Lillard 2 AST),"[203507, 203081]",1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Left,16.2,Made,4.0,D. Lillard,203081.0,2.0,,,,,,,,,,,,,,
45,PT07M52.00S,2024-03-10T19:16:15.2Z,1,REGULAR,3pt,Jump Shot,[],1629611,72.9796320630749,86.02941176470588,1610612746,15,12,2024-03-10T19:16:22Z,450000,False,180.0,201.0,1,right,MISS T. Mann 27' step back 3PT,[1629611],1610612746.0,LAC,step back,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,27.03,Missed,,,,,,,,,,,,,,,,,,
46,PT07M50.00S,2024-03-10T19:16:17.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612749,15,12,2024-03-10T19:16:22Z,460000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,45.0,,,,,,,,,,,,,
48,PT07M41.00S,2024-03-10T19:16:35.2Z,1,REGULAR,3pt,Jump Shot,[],203081,33.295006570302235,55.63725490196079,1610612749,15,15,2024-03-10T19:16:41Z,480000,False,-28.0,260.0,1,left,D. Lillard 26' 3PT pullup (6 PTS),[203081],1610612749.0,MIL,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,26.2,Made,6.0,,,,,,,,,,,,,,,,,
49,PT07M26.00S,2024-03-10T19:16:49.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,82.83508541392904,50.73529411764706,1610612746,15,15,2024-03-10T19:16:55Z,490000,False,4.0,109.0,1,right,MISS J. Harden 10' driving floating Shot,[201935],1610612746.0,LAC,driving floating,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,10.9,Missed,,,,,,,,,,,,,,,,,,
51,PT07M21.00S,2024-03-10T19:16:54.6Z,1,REGULAR,rebound,offensive,[],1629599,,,1610612746,15,15,2024-03-10T19:16:55Z,510000,False,,,0,,A. Coffey REBOUND (Off:1 Def:1),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,49.0,2.0,1.0,1.0,,,,,,,,,,
52,PT07M19.00S,2024-03-10T19:16:56.2Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629599,89.14257555847568,22.303921568627445,1610612746,15,15,2024-03-10T19:21:21Z,520000,False,-138.0,50.0,1,right,MISS A. Coffey 14' pullup Shot,[1629599],1610612746.0,LAC,pullup,,,Coffey,A. Coffey,,,,,Mid-Range,8-16 Left,14.71,Missed,,,,,,,,,,,,,,,,,,
53,PT07M17.00S,2024-03-10T19:16:58.2Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,15,15,2024-03-10T19:17:00Z,530000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,,,,,,,52.0,2.0,2.0,0.0,,,,,,,,,,
54,PT06M59.00S,2024-03-10T19:17:16.8Z,1,REGULAR,turnover,bad pass,[],1627736,,,1610612749,15,15,2024-03-10T19:17:24Z,540000,False,,,0,,M. Beasley bad pass TURNOVER (1 TO),"[1627736, 1627826]",1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,Zubac,1627826.0
55,PT06M59.00S,2024-03-10T19:17:16.8Z,1,REGULAR,steal,,[],1627826,,,1610612746,15,15,2024-03-10T19:17:22Z,550000,False,,,0,,I. Zubac STEAL (1 STL),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
56,PT06M53.00S,2024-03-10T19:17:23.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629599,93.08475689881735,49.754901960784316,1610612746,17,15,2024-03-10T19:23:39Z,560000,False,-1.0,13.0,1,right,A. Coffey running Layup (5 PTS) (J. Harden 2 AST),"[1629599, 201935]",1610612746.0,LAC,running,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,1.26,Made,5.0,J. Harden,201935.0,2.0,,,,,,,,,,,,,,
58,PT06M38.00S,2024-03-10T19:17:37.6Z,1,REGULAR,3pt,Jump Shot,[],203081,31.192509855453352,29.166666666666657,1610612749,17,18,2024-03-10T19:24:03Z,580000,False,104.0,241.0,1,left,D. Lillard 26' 3PT pullup (9 PTS),[203081],1610612749.0,MIL,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,26.23,Made,9.0,,,,,,,,,,,,,,,,,
59,PT06M28.00S,2024-03-10T19:17:53.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,17,18,2024-03-10T19:17:53Z,590000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M28.00S,2024-03-10T19:20:28.7Z,1,REGULAR,substitution,out,[],200782,,,1610612746,17,18,2024-03-10T19:20:48Z,600000,False,,,0,,SUB out: P. Tucker,[200782],1610612746.0,LAC,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M28.00S,2024-03-10T19:20:28.7Z,1,REGULAR,substitution,out,[],203507,,,1610612746,17,18,2024-03-10T19:20:48Z,610000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M28.00S,2024-03-10T19:20:28.7Z,1,REGULAR,substitution,out,[],203109,,,1610612746,17,18,2024-03-10T19:20:48Z,620000,False,,,0,,SUB out: J. Crowder,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M28.00S,2024-03-10T19:20:28.7Z,1,REGULAR,substitution,in,[],1626181,,,1610612746,17,18,2024-03-10T19:20:48Z,630000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M28.00S,2024-03-10T19:20:28.7Z,1,REGULAR,substitution,in,[],1626171,,,1610612746,17,18,2024-03-10T19:20:48Z,640000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M28.00S,2024-03-10T19:20:28.7Z,1,REGULAR,substitution,in,[],1626192,,,1610612746,17,18,2024-03-10T19:20:48Z,650000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M19.00S,2024-03-10T19:21:03.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,83.22930354796321,57.35294117647059,1610612746,17,18,2024-03-10T19:21:10Z,660000,False,37.0,105.0,1,right,MISS J. Harden 11' driving floating Shot,[201935],1610612746.0,LAC,driving floating,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,11.14,Missed,,,,,,,,,,,,,,,,,,
69,PT06M18.00S,2024-03-10T19:21:06.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612746,17,18,2024-03-10T19:21:06Z,670000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,68.0,,,,,,,,,,,,,
71,PT06M18.00S,2024-03-10T19:21:17.2Z,1,REGULAR,substitution,out,[],1627826,,,1610612746,17,18,2024-03-10T19:21:23Z,690000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M18.00S,2024-03-10T19:21:17.2Z,1,REGULAR,substitution,in,[],1628464,,,1610612746,17,18,2024-03-10T19:21:23Z,700000,False,,,0,,SUB in: D. Theis,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M16.00S,2024-03-10T19:21:32.0Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1626181,90.5880420499343,80.3921568627451,1610612746,19,18,2024-03-10T19:24:48Z,710000,False,152.0,36.0,1,right,N. Powell 15' fadeaway Jump Shot (2 PTS) (J. Harden 3 AST),"[1626181, 201935]",1610612746.0,LAC,fadeaway,,,Powell,N. Powell,,,,,Mid-Range,8-16 Right,15.62,Made,2.0,J. Harden,201935.0,3.0,,,,,,,,,,,,,,
75,PT05M53.00S,2024-03-10T19:21:53.9Z,1,REGULAR,3pt,Jump Shot,[],1627736,8.196452036793687,3.4313725490196134,1610612749,19,18,2024-03-10T19:21:59Z,730000,False,233.0,25.0,1,left,MISS M. Beasley 3PT,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Right Corner 3,24+ Right,23.41,Missed,,,,,,,,,,,,,,,,,,
76,PT05M49.00S,2024-03-10T19:21:58.1Z,1,REGULAR,rebound,defensive,[],1626181,,,1610612746,19,18,2024-03-10T19:21:58Z,740000,False,,,0,,N. Powell REBOUND (Off:0 Def:1),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Right Corner 3,24+ Right,,,,,,,75.0,1.0,1.0,0.0,,,,,,,,,,
77,PT05M45.00S,2024-03-10T19:22:02.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626181,93.34756898817345,54.16666666666667,1610612746,21,18,2024-03-10T19:22:09Z,750000,False,21.0,10.0,1,right,N. Powell running alley-oop Layup (4 PTS) (T. Mann 1 AST),"[1626181, 1629611]",1610612746.0,LAC,running alley-oop,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,2.31,Made,4.0,T. Mann,1629611.0,1.0,,,,,,,,,,,,,,
79,PT05M30.00S,2024-03-10T19:22:17.3Z,1,REGULAR,3pt,Jump Shot,[],203081,24.6222076215506,14.705882352941174,1610612749,21,21,2024-03-10T19:25:25Z,770000,False,176.0,179.0,1,left,D. Lillard 25' 3PT pullup (12 PTS) (M. Beasley 1 AST),"[203081, 1627736]",1610612749.0,MIL,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,25.13,Made,12.0,M. Beasley,1627736.0,1.0,,,,,,,,,,,,,,
81,PT05M18.00S,2024-03-10T19:22:32.4Z,1,REGULAR,turnover,out-of-bounds,[],1629599,,,1610612746,21,21,2024-03-10T19:22:39Z,790000,False,,,0,,A. Coffey step out-of-bounds TURNOVER (1 TO),[1629599],1610612746.0,LAC,step,,,Coffey,A. Coffey,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,1627526.0,,,,,1.0,,
82,PT05M02.00S,2024-03-10T19:23:00.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201572,16.869250985545335,46.07843137254902,1610612749,21,21,2024-03-10T19:26:09Z,800000,False,20.0,106.0,1,left,MISS B. Lopez 10' driving floating Shot,[201572],1610612749.0,MIL,driving floating,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,10.79,Missed,,,,,,,,,,,,,,,,,,
83,PT04M58.00S,2024-03-10T19:23:04.6Z,1,REGULAR,rebound,defensive,[],1628464,,,1610612746,21,21,2024-03-10T19:23:05Z,810000,False,,,0,,D. Theis REBOUND (Off:0 Def:1),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,82.0,1.0,1.0,0.0,,,,,,,,,,
84,PT04M51.00S,2024-03-10T19:23:11.4Z,1,REGULAR,3pt,Jump Shot,[],1626181,91.63929040735874,3.9215686274509807,1610612746,21,21,2024-03-10T19:26:29Z,820000,False,-230.0,26.0,1,right,MISS N. Powell pullup 3PT,[1626181],1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Left Corner 3,24+ Left,23.19,Missed,,,,,,,,,,,,,,,,,,
85,PT04M47.00S,2024-03-10T19:23:15.4Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,21,21,2024-03-10T19:23:16Z,830000,False,,,0,,B. Portis REBOUND (Off:0 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Left Corner 3,24+ Left,,,,,,,84.0,1.0,1.0,0.0,,,,,,,,,,
86,PT04M35.00S,2024-03-10T19:23:27.5Z,1,REGULAR,3pt,Jump Shot,[],1626171,34.477660972404735,49.01960784313726,1610612749,21,24,2024-03-10T19:23:31Z,840000,False,5.0,272.0,1,left,B. Portis 27' 3PT  (3 PTS) (B. Lopez 1 AST),"[1626171, 201572]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,27.16,Made,3.0,B. Lopez,201572.0,1.0,,,,,,,,,,,,,,
