actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-01-09T03:40:36.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-01-09T03:40:36Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-01-09T03:40:40.2Z,1,REGULAR,jumpball,recovered,[],201142,,,1610612756,0,0,2024-01-09T03:40:40Z,40000,False,,,0,,Jump Ball J. Nurkic vs. I. Zubac: Tip to K. Durant,"[201142, 203994, 1627826]",1610612756.0,PHX,startperiod,K. Durant,201142.0,Durant,K. Durant,Nurkic,203994.0,Zubac,1627826.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2024-01-09T03:40:55.8Z,1,REGULAR,2pt,Jump Shot,[],201142,20.811432325886997,50.73529411764706,1610612756,0,0,2024-01-09T03:41:00Z,70000,False,-4.0,143.0,1,left,MISS K. Durant 14' pullup Shot,[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Mid-Range,8-16 Center,14.31,Missed,,,,,,,,,,,,,,,,,,
8,PT11M37.00S,2024-01-09T03:40:59.8Z,1,REGULAR,rebound,defensive,[],201935,,,1610612746,0,0,2024-01-09T03:41:00Z,80000,False,,,0,,J. Harden REBOUND (Off:0 Def:1),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,8-16 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M22.00S,2024-01-09T03:41:14.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,88.87976346911958,50.98039215686275,1610612746,2,0,2024-01-09T03:41:17Z,90000,False,5.0,52.0,1,right,I. Zubac Hook (2 PTS) (J. Harden 1 AST),"[1627826, 201935]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,5.22,Made,,,,,2.0,J. Harden,201935.0,1.0,,,,,,,,,,
11,PT11M09.00S,2024-01-09T03:41:26.8Z,1,REGULAR,3pt,Jump Shot,[],1626164,29.09001314060447,78.67647058823529,1610612756,2,0,2024-01-09T03:41:53Z,110000,False,-143.0,221.0,1,left,MISS D. Booker 26' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,26.34,Missed,,,,,,,,,,,,,,,,,,
12,PT11M06.00S,2024-01-09T03:41:29.8Z,1,REGULAR,rebound,defensive,[],202331,,,1610612746,2,0,2024-01-09T03:41:30Z,120000,False,,,0,,P. George REBOUND (Off:0 Def:1),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,
13,PT10M59.00S,2024-01-09T03:41:37.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,93.34756898817345,50.245098039215684,1610612746,4,0,2024-01-09T03:41:40Z,130000,False,1.0,10.0,1,right,I. Zubac alley-oop DUNK (4 PTS) (J. Harden 2 AST),"[1627826, 201935]",1610612746.0,LAC,alley-oop,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,1.01,Made,,,,,4.0,J. Harden,201935.0,2.0,,,,,,,,,,
15,PT10M37.00S,2024-01-09T03:41:59.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203994,10.036136662286467,51.71568627450981,1610612756,4,2,2024-01-09T03:42:04Z,150000,False,-9.0,42.0,1,left,J. Nurkic Hook (2 PTS) (K. Durant 1 AST),"[203994, 201142]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,4.27,Made,,,,,2.0,K. Durant,201142.0,1.0,,,,,,,,,,
17,PT10M10.00S,2024-01-09T03:42:25.9Z,1,REGULAR,3pt,Jump Shot,[],202331,67.46057818659658,37.00980392156863,1610612746,4,2,2024-01-09T03:49:51Z,170000,False,-65.0,253.0,1,right,MISS P. George 26' pullup 3PT,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Above the Break 3,24+ Center,26.16,Missed,,,,,,,,,,,,,,,,,,
