actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-12-02T21:10:32.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-12-02T21:10:32Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-12-02T21:10:34.8Z,1,REGULAR,jumpball,recovered,[],202695,,,1610612746,0,0,2023-12-02T21:10:34Z,40000,False,,,0,,Jump Ball I. Zubac vs. D. Green: Tip to K. Leonard,"[202695, 1627826, 203110]",1610612746.0,LAC,startperiod,K. Leonard,202695.0,Leonard,K. Leonard,Zubac,1627826.0,Green,203110.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2023-12-02T21:10:50.9Z,1,REGULAR,3pt,Jump Shot,[],201935,28.95860709592641,24.019607843137265,1610612746,0,0,2023-12-02T21:10:56Z,70000,False,130.0,220.0,1,left,MISS J. Harden 25' 3PT,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,25.52,Missed,,,,,,,,,,,,,,,,,,
8,PT11M37.00S,2023-12-02T21:10:53.9Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,0,0,2023-12-02T21:10:56Z,80000,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M21.00S,2023-12-02T21:11:09.9Z,1,REGULAR,3pt,Jump Shot,[],203110,72.58541392904074,81.86274509803921,1610612744,0,3,2023-12-02T21:11:15Z,90000,False,159.0,205.0,1,right,D. Green 25' 3PT  (3 PTS) (S. Curry 1 AST),"[203110, 201939]",1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,25.98,Made,,,,,3.0,S. Curry,201939.0,1.0,,,,,,,,,,
11,PT11M08.00S,2023-12-02T21:11:25.6Z,1,REGULAR,foul,personal,[],202691,,,1610612746,0,3,2023-12-02T21:11:36Z,110000,False,,,0,,K. Thompson personal FOUL (1 PF),"[202691, 202695]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Left,,,,,,,,,,,201246.0,1.0,0.0,Leonard,202695.0,,,,,
13,PT10M55.00S,2023-12-02T21:11:53.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,12.795663600525614,39.4607843137255,1610612746,0,3,2023-12-02T21:11:56Z,130000,False,53.0,68.0,1,left,MISS K. Leonard 8' pullup Shot,[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Right,8.59,Missed,,,,,,,,,,,,,,,,,,
14,PT10M53.00S,2023-12-02T21:11:55.0Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,0,3,2023-12-02T21:11:56Z,140000,False,,,0,,D. Green REBOUND (Off:0 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Right,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
15,PT10M48.00S,2023-12-02T21:12:00.6Z,1,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612744,0,3,2023-12-02T21:12:12Z,150000,False,,,0,,I. Zubac shooting personal FOUL (1 PF) (Thompson 2 FT),"[1627826, 202691]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,,0-8 Center,,,,,,,,,,,1201.0,1.0,0.0,Thompson,202691.0,,,,,
17,PT10M48.00S,2023-12-02T21:12:30.5Z,1,REGULAR,freethrow,1 of 2,[],202691,,,1610612744,0,4,2023-12-02T21:12:30Z,170000,False,,,0,,K. Thompson Free Throw 1 of 2 (1 PTS),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
18,PT10M48.00S,2023-12-02T21:12:54.3Z,1,REGULAR,freethrow,2 of 2,[],202691,,,1610612744,0,5,2023-12-02T21:12:54Z,180000,False,,,0,,K. Thompson Free Throw 2 of 2 (2 PTS),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
19,PT10M37.00S,2023-12-02T21:13:07.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,6.225361366622863,45.833333333333336,1610612746,2,5,2023-12-02T21:13:12Z,190000,False,21.0,6.0,1,left,I. Zubac driving Layup (2 PTS) (P. George 1 AST),"[1627826, 202331]",1610612746.0,LAC,driving,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,2.16,Made,,,,,2.0,P. George,202331.0,1.0,,,,,,,,,,
21,PT10M20.00S,2023-12-02T21:13:24.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203967,94.26741130091985,55.14705882352941,1610612744,2,7,2023-12-02T21:13:28Z,210000,False,26.0,1.0,1,right,D. Saric cutting Layup (2 PTS) (D. Green 1 AST),"[203967, 203110]",1610612744.0,GSW,cutting,,,Saric,D. Saric,,,,,Restricted Area,0-8 Center,2.57,Made,,,,,2.0,D. Green,203110.0,1.0,,,,,,,,,,
23,PT10M01.00S,2023-12-02T21:13:43.0Z,1,REGULAR,3pt,Jump Shot,[],1629611,5.174113009198422,4.901960784313729,1610612746,2,7,2023-12-02T21:13:50Z,230000,False,225.0,-4.0,1,left,MISS T. Mann 3PT - blocked,"[1629611, 203110]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,Right Corner 3,24+ Right,22.55,Missed,,,,,,,,,,,,,,Green,203110.0,,,
24,PT10M01.00S,2023-12-02T21:13:43.0Z,1,REGULAR,block,,[],203110,,,1610612746,2,7,2023-12-02T21:13:48Z,240000,False,,,0,,D. Green BLOCK (1 BLK),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
