actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
25,PT09M16.00S,2023-11-18T03:44:31.3Z,1,REGULAR,freethrow,2 of 3,[],201935,,,1610612746,9,5,2023-11-18T03:44:31Z,250000,False,,,0,,J. Harden Free Throw 2 of 3 (4 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
26,PT09M16.00S,2023-11-18T03:44:50.6Z,1,REGULAR,freethrow,3 of 3,[],201935,,,1610612746,10,5,2023-11-18T03:44:50Z,260000,False,,,0,,J. Harden Free Throw 3 of 3 (5 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
27,PT09M02.00S,2023-11-18T03:45:05.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,92.42772667542707,55.63725490196079,1610612745,10,7,2023-11-18T03:45:09Z,270000,False,28.0,19.0,1,right,J. Green driving Layup (2 PTS),[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.38,Made,2.0,,,,,,,,,,,,,,,,,
28,PT08M40.00S,2023-11-18T03:45:29.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202331,10.430354796320628,43.872549019607845,1610612746,12,7,2023-11-18T03:45:33Z,280000,False,31.0,46.0,1,left,P. George driving Layup (5 PTS),[202331],1610612746.0,LAC,driving,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,5.48,Made,5.0,,,,,,,,,,,,,,,,,
29,PT08M40.00S,2023-11-18T03:45:32.5Z,1,REGULAR,foul,personal,['1freethrow'],1630578,,,1610612746,12,7,2023-11-18T03:45:40Z,290000,False,,,0,,A. Sengun shooting personal FOUL (1 PF) (George 1 FT),"[1630578, 202331]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628953.0,,,,,,1.0,0.0,George,202331.0,,,,
31,PT08M40.00S,2023-11-18T03:45:59.6Z,1,REGULAR,freethrow,1 of 1,[],202331,,,1610612746,13,7,2023-11-18T03:45:59Z,310000,False,,,0,,P. George Free Throw 1 of 1 (6 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
32,PT08M25.00S,2023-11-18T03:46:15.7Z,1,REGULAR,2pt,Jump Shot,[],1627832,78.63009198423127,60.78431372549019,1610612745,13,7,2023-11-18T03:46:19Z,320000,False,54.0,148.0,1,right,MISS F. VanVleet 15' pullup Shot,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Mid-Range,8-16 Center,15.79,Missed,,,,,,,,,,,,,,,,,,
33,PT08M22.00S,2023-11-18T03:46:18.7Z,1,REGULAR,rebound,defensive,[],1629611,,,1610612746,13,7,2023-11-18T03:46:19Z,330000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Mid-Range,8-16 Center,,,,,,,,,32.0,1.0,1.0,0.0,,,,,,,,
34,PT08M11.00S,2023-11-18T03:46:30.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,10.036136662286467,54.90196078431372,1610612746,13,7,2023-11-18T03:46:36Z,340000,False,-25.0,42.0,1,left,MISS I. Zubac cutting Layup,[1627826],1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,4.85,Missed,,,,,,,,,,,,,,,,,,
35,PT08M08.00S,2023-11-18T03:46:33.5Z,1,REGULAR,rebound,defensive,[],1627832,,,1610612745,13,7,2023-11-18T03:46:36Z,350000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:1),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,34.0,1.0,1.0,0.0,,,,,,,,
36,PT08M06.00S,2023-11-18T03:46:37.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628415,88.48554533508542,49.754901960784316,1610612745,13,9,2023-11-18T03:46:43Z,360000,False,-1.0,56.0,1,right,D. Brooks running Layup (2 PTS) (F. VanVleet 1 AST),"[1628415, 1627832]",1610612745.0,HOU,running,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,5.57,Made,2.0,F. VanVleet,1627832.0,1.0,,,,,,,,,,,,,,
38,PT08M06.00S,2023-11-18T03:46:42.0Z,1,REGULAR,foul,personal,['1freethrow'],202695,,,1610612745,13,9,2023-11-18T03:46:46Z,380000,False,,,0,,K. Leonard shooting personal FOUL (1 PF) (Brooks 1 FT),"[202695, 1628415]",1610612746.0,LAC,shooting,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628953.0,,,,,,1.0,0.0,Brooks,1628415.0,,,,
40,PT08M06.00S,2023-11-18T03:47:08.9Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1628415,,,1610612745,13,9,2023-11-18T03:47:12Z,400000,False,,,0,,MISS D. Brooks Free Throw 1 of 1,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
41,PT08M03.00S,2023-11-18T03:47:11.9Z,1,REGULAR,rebound,defensive,[],202695,,,1610612746,13,9,2023-11-18T03:47:12Z,410000,False,,,0,,K. Leonard REBOUND (Off:0 Def:2),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,40.0,2.0,2.0,0.0,,,,,,,,
42,PT07M49.00S,2023-11-18T03:47:25.9Z,1,REGULAR,turnover,out-of-bounds,[],1627826,,,1610612746,13,9,2023-11-18T03:47:31Z,420000,False,,,0,,I. Zubac bad pass out-of-bounds TURNOVER (1 TO),[1627826],1610612746.0,LAC,bad pass,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Right,,,,,,,1628953.0,1.0,,,,,,,,,,,,
43,PT07M37.00S,2023-11-18T03:47:54.6Z,1,REGULAR,turnover,lost ball,[],1630578,,,1610612745,13,9,2023-11-18T03:47:59Z,430000,False,,,0,,A. Sengun lost ball TURNOVER (1 TO),"[1630578, 202695]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,1.0,,,,,,,,,Leonard,202695.0,,
44,PT07M37.00S,2023-11-18T03:47:54.6Z,1,REGULAR,steal,,[],202695,,,1610612746,13,9,2023-11-18T03:47:58Z,440000,False,,,0,,K. Leonard STEAL (1 STL),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
45,PT07M28.00S,2023-11-18T03:48:05.4Z,1,REGULAR,foul,personal,[],1631095,,,1610612746,13,9,2023-11-18T03:48:10Z,450000,False,,,0,,J. Smith Jr. personal FOUL (2 PF),"[1631095, 202695]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,1204.0,,,,,,2.0,0.0,Leonard,202695.0,,,,
47,PT07M16.00S,2023-11-18T03:48:34.1Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],202331,26.067674113009204,61.76470588235294,1610612746,13,9,2023-11-18T03:48:38Z,470000,False,-59.0,193.0,1,left,MISS P. George 20' fadeaway Shot,[202331],1610612746.0,LAC,fadeaway,,,George,P. George,,,,,Mid-Range,16-24 Center,20.13,Missed,,,,,,,,,,,,,,,,,,
48,PT07M14.00S,2023-11-18T03:48:36.1Z,1,REGULAR,rebound,defensive,[],1627832,,,1610612745,13,9,2023-11-18T03:48:38Z,480000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:2),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Center,,,,,,,,,47.0,2.0,2.0,0.0,,,,,,,,
49,PT07M11.00S,2023-11-18T03:48:41.5Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1627832,88.87976346911958,50.245098039215684,1610612745,13,9,2023-11-18T03:49:36Z,490000,False,1.0,52.0,1,right,MISS F. VanVleet running Shot,[1627832],1610612745.0,HOU,running,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,5.2,Missed,,,,,,,,,,,,,,,,,,
50,PT07M10.00S,2023-11-18T03:48:42.5Z,1,REGULAR,rebound,defensive,[],1629611,,,1610612746,13,9,2023-11-18T03:49:36Z,500000,False,,,0,,T. Mann REBOUND (Off:0 Def:2),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,49.0,2.0,2.0,0.0,,,,,,,,
51,PT06M46.00S,2023-11-18T03:49:03.8Z,1,REGULAR,turnover,lost ball,[],201935,,,1610612746,13,9,2023-11-18T03:49:08Z,510000,False,,,0,,J. Harden lost ball TURNOVER (2 TO),"[201935, 1628415]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Left Center,,,,,,,,2.0,,,,,,,,,Brooks,1628415.0,,
52,PT06M46.00S,2023-11-18T03:49:03.8Z,1,REGULAR,steal,,[],1628415,,,1610612745,13,9,2023-11-18T03:49:05Z,520000,False,,,0,,D. Brooks STEAL (1 STL),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
53,PT06M41.00S,2023-11-18T03:49:08.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628415,91.37647831800263,49.01960784313726,1610612745,13,11,2023-11-18T03:49:17Z,530000,False,-5.0,29.0,1,right,D. Brooks running finger roll Layup (4 PTS),[1628415],1610612745.0,HOU,running finger roll,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,2.9,Made,4.0,,,,,,,,,,,,,,,,,
54,PT06M22.00S,2023-11-18T03:49:27.2Z,1,REGULAR,2pt,Jump Shot,[],202331,12.66425755584757,78.67647058823529,1610612746,15,11,2023-11-18T03:49:32Z,540000,False,-143.0,67.0,1,left,P. George 15' Jump Shot (8 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,8-16 Left,15.81,Made,8.0,,,,,,,,,,,,,,,,,
55,PT06M06.00S,2023-11-18T03:49:44.2Z,1,REGULAR,3pt,Jump Shot,[],1627832,69.82588699080158,74.50980392156863,1610612745,15,11,2023-11-18T03:49:48Z,550000,False,123.0,231.0,1,right,MISS F. VanVleet 26' 3PT,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,26.16,Missed,,,,,,,,,,,,,,,,,,
56,PT06M02.00S,2023-11-18T03:49:48.2Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,15,11,2023-11-18T03:49:48Z,560000,False,,,0,,I. Zubac REBOUND (Off:0 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Right Center,,,,,,,,,55.0,1.0,1.0,0.0,,,,,,,,
57,PT05M55.00S,2023-11-18T03:49:55.8Z,1,REGULAR,foul,offensive,[],201935,,,1610612746,15,11,2023-11-18T03:50:03Z,570000,False,,,0,,J. Harden offensive FOUL (1 PF),"[201935, 1628415]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,8-16 Left,,,,,,,1204.0,,,,,,1.0,0.0,Brooks,1628415.0,,,,
59,PT05M55.00S,2023-11-18T03:49:55.8Z,1,REGULAR,turnover,offensive foul,[],201935,,,1610612746,15,11,2023-11-18T03:49:55Z,590000,False,,,0,,J. Harden offensive foul TURNOVER (3 TO),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,8-16 Left,,,,,,,1204.0,3.0,,,,,,,,,,,,
60,PT05M55.00S,2023-11-18T03:50:06.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,15,11,2023-11-18T03:50:06Z,600000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT05M55.00S,2023-11-18T03:52:39.1Z,1,REGULAR,substitution,out,[],1631095,,,1610612745,15,11,2023-11-18T03:52:56Z,610000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT05M55.00S,2023-11-18T03:52:39.1Z,1,REGULAR,substitution,out,[],1630224,,,1610612745,15,11,2023-11-18T03:52:56Z,620000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT05M55.00S,2023-11-18T03:52:39.1Z,1,REGULAR,substitution,in,[],1628988,,,1610612745,15,11,2023-11-18T03:52:56Z,630000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT05M55.00S,2023-11-18T03:52:39.1Z,1,REGULAR,substitution,in,[],1630256,,,1610612745,15,11,2023-11-18T03:52:56Z,640000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT05M36.00S,2023-11-18T03:53:26.2Z,1,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612745,15,11,2023-11-18T03:53:30Z,650000,False,,,0,,I. Zubac shooting personal FOUL (1 PF) (Sengun 2 FT),"[1627826, 1630578]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,1204.0,,,,,,1.0,0.0,Sengun,1630578.0,,,,
67,PT05M36.00S,2023-11-18T03:53:54.0Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630578,,,1610612745,15,12,2023-11-18T03:53:54Z,670000,False,,,0,,A. Sengun Free Throw 1 of 2 (3 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
68,PT05M36.00S,2023-11-18T03:54:09.2Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630578,,,1610612745,15,13,2023-11-18T03:54:09Z,680000,False,,,0,,A. Sengun Free Throw 2 of 2 (4 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
69,PT05M22.00S,2023-11-18T03:54:24.2Z,1,REGULAR,3pt,Jump Shot,[],202331,28.170170827858072,78.92156862745098,1610612746,18,13,2023-11-18T03:54:29Z,690000,False,-145.0,212.0,1,left,P. George 25' 3PT  (11 PTS) (J. Harden 1 AST),"[202331, 201935]",1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,25.69,Made,11.0,J. Harden,201935.0,1.0,,,,,,,,,,,,,,
71,PT05M06.00S,2023-11-18T03:54:40.5Z,1,REGULAR,3pt,Jump Shot,[],1630256,90.8508541392904,3.4313725490196134,1610612745,18,13,2023-11-18T03:54:45Z,710000,False,-233.0,34.0,1,right,MISS J. Tate 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Left Corner 3,24+ Left,23.52,Missed,,,,,,,,,,,,,,,,,,
72,PT05M02.00S,2023-11-18T03:54:44.5Z,1,REGULAR,rebound,defensive,[],202331,,,1610612746,18,13,2023-11-18T03:54:45Z,720000,False,,,0,,P. George REBOUND (Off:0 Def:2),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Left Corner 3,24+ Left,,,,,,,,,71.0,2.0,2.0,0.0,,,,,,,,
73,PT04M56.00S,2023-11-18T03:54:50.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202331,30.404073587385014,26.715686274509807,1610612746,18,13,2023-11-18T03:55:15Z,730000,False,116.0,233.0,1,left,MISS P. George 26' running pullup 3PT,[202331],1610612746.0,LAC,running pullup,,,George,P. George,,,,,Above the Break 3,24+ Right Center,26.07,Missed,,,,,,,,,,,,,,,,,,
75,PT04M56.00S,2023-11-18T03:54:50.6Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,18,13,2023-11-18T03:55:15Z,750000,False,,,0,,A. Sengun REBOUND (Off:0 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,,,,,,,,,73.0,1.0,1.0,0.0,,,,,,,,
76,PT04M52.00S,2023-11-18T03:54:55.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630256,92.0335085413929,49.50980392156863,1610612745,18,15,2023-11-18T03:55:06Z,760000,False,-2.0,22.0,1,right,J. Tate running Layup (2 PTS) (A. Sengun 2 AST),"[1630256, 1630578]",1610612745.0,HOU,running,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,2.25,Made,2.0,A. Sengun,1630578.0,2.0,,,,,,,,,,,,,,
78,PT04M39.00S,2023-11-18T03:55:12.4Z,1,REGULAR,foul,personal,[],1630256,,,1610612746,18,15,2023-11-18T03:55:17Z,780000,False,,,0,,J. Tate personal FOUL (1 PF),"[1630256, 202695]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,Mid-Range,16-24 Center,,,,,,,1628953.0,,,,,,1.0,0.0,Leonard,202695.0,,,,
80,PT04M39.00S,2023-11-18T03:55:17.7Z,1,REGULAR,substitution,out,[],202331,,,1610612746,18,15,2023-11-18T03:55:34Z,800000,False,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M39.00S,2023-11-18T03:55:17.7Z,1,REGULAR,substitution,out,[],1629611,,,1610612746,18,15,2023-11-18T03:55:34Z,810000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M39.00S,2023-11-18T03:55:17.7Z,1,REGULAR,substitution,out,[],1627826,,,1610612746,18,15,2023-11-18T03:55:34Z,820000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M39.00S,2023-11-18T03:55:17.7Z,1,REGULAR,substitution,in,[],1628464,,,1610612746,18,15,2023-11-18T03:55:34Z,830000,False,,,0,,SUB in: D. Theis,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M39.00S,2023-11-18T03:55:17.7Z,1,REGULAR,substitution,in,[],201566,,,1610612746,18,15,2023-11-18T03:55:34Z,840000,False,,,0,,SUB in: R. Westbrook,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M39.00S,2023-11-18T03:55:17.7Z,1,REGULAR,substitution,in,[],1626181,,,1610612746,18,15,2023-11-18T03:55:34Z,850000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M27.00S,2023-11-18T03:55:56.0Z,1,REGULAR,3pt,Jump Shot,[],202695,32.37516425755584,37.254901960784316,1610612746,21,15,2023-11-18T03:56:05Z,860000,False,64.0,252.0,1,left,K. Leonard 25' 3PT pullup (3 PTS),[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,25.97,Made,3.0,,,,,,,,,,,,,,,,,
