actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-04-05T02:10:47.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-04-05T02:10:47Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-04-05T02:10:50.8Z,1,REGULAR,jumpball,recovered,[],203932,,,1610612743,0,0,2024-04-05T02:10:50Z,40000,False,,,0,,Jump Ball N. Jokic vs. I. Zubac: Tip to A. Gordon,"[203932, 203999, 1627826]",1610612743.0,DEN,startperiod,A. Gordon,203932.0,Gordon,A. Gordon,Jokic,203999.0,Zubac,1627826.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M37.00S,2024-04-05T02:11:09.7Z,1,REGULAR,3pt,Jump Shot,[],1629008,5.962549277266746,96.07843137254902,1610612743,0,0,2024-04-05T02:11:15Z,70000,False,-230.0,4.0,1,left,MISS M. Porter Jr. step back 3PT,[1629008],1610612743.0,DEN,step back,,,Porter Jr.,M. Porter Jr.,,,,,Left Corner 3,24+ Left,23.04,Missed,,,,,,,,,,,,,,,,,,
8,PT11M33.00S,2024-04-05T02:11:13.7Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,0,0,2024-04-05T02:11:15Z,80000,False,,,0,,I. Zubac REBOUND (Off:0 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Left Corner 3,24+ Left,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M30.00S,2024-04-05T02:11:16.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629611,73.37385019710908,16.42156862745098,1610612746,0,0,2024-04-05T02:11:25Z,90000,False,-168.0,198.0,1,right,MISS T. Mann 25' running 3PT,[1629611],1610612746.0,LAC,running,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,25.95,Missed,,,,,,,,,,,,,,,,,,
10,PT11M25.00S,2024-04-05T02:11:21.8Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,0,0,2024-04-05T02:11:25Z,100000,False,,,0,,N. Jokic REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Left Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M21.00S,2024-04-05T02:11:25.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203932,7.013797634691201,51.22549019607843,1610612743,0,2,2024-04-05T02:11:36Z,110000,False,-6.0,13.0,1,left,A. Gordon running Layup (2 PTS) (N. Jokic 1 AST),"[203932, 203999]",1610612743.0,DEN,running,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,2.0,N. Jokic,203999.0,1.0,,,,,,,,,,
13,PT10M59.00S,2024-04-05T02:11:47.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201935,94.53022339027595,46.07843137254902,1610612746,0,2,2024-04-05T02:11:51Z,130000,False,-20.0,-1.0,1,right,MISS J. Harden driving Layup,[201935],1610612746.0,LAC,driving,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,1.96,Missed,,,,,,,,,,,,,,,,,,
14,PT10M57.00S,2024-04-05T02:11:49.5Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,0,2,2024-04-05T02:11:51Z,140000,False,,,0,,A. Gordon REBOUND (Off:0 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
15,PT10M53.00S,2024-04-05T02:11:53.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203484,26.72470433639947,84.06862745098039,1610612743,0,5,2024-04-05T02:12:01Z,150000,False,-170.0,199.0,1,left,K. Caldwell-Pope 26' 3PT running (3 PTS) (A. Gordon 1 AST),"[203484, 203932]",1610612743.0,DEN,running,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,26.17,Made,,,,,3.0,A. Gordon,203932.0,1.0,,,,,,,,,,
