actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-11-12T20:40:46.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-11-12T20:40:46Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2023-11-12T20:40:50.7Z,1,REGULAR,jumpball,recovered,[],203935,,,1610612763,0,0,2023-11-12T20:40:50Z,40000,False,,,0,,Jump Ball J. Jackson Jr. vs. I. Zubac: Tip to M. Smart,"[203935, 1628991, 1627826]",1610612763.0,MEM,startperiod,M. Smart,203935.0,Smart,M. Smart,Jackson Jr.,1628991.0,Zubac,1627826.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2023-11-12T20:41:03.2Z,1,REGULAR,3pt,Jump Shot,[],1630217,70.61432325886992,84.55882352941177,1610612763,0,0,2023-11-12T20:41:07Z,70000,False,173.0,224.0,1,right,MISS D. Bane 28' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,28.27,Missed,,,,,,,,,,,,,,,,,,
8,PT11M39.00S,2023-11-12T20:41:06.2Z,1,REGULAR,rebound,defensive,[],201566,,,1610612746,0,0,2023-11-12T20:41:07Z,80000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M27.00S,2023-11-12T20:41:23.1Z,1,REGULAR,turnover,bad pass,[],201566,,,1610612746,0,0,2023-11-12T20:41:58Z,90000,False,,,0,,R. Westbrook bad pass TURNOVER (1 TO),"[201566, 1628991]",1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Right,,,,,,,1.0,Jackson Jr.,1628991.0,,,,,,,,,,,
13,PT11M27.00S,2023-11-12T20:41:23.1Z,1,REGULAR,steal,,[],1628991,,,1610612763,0,0,2023-11-12T20:41:52Z,95000,False,,,0,,J. Jackson Jr. STEAL (1 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
10,PT11M24.00S,2023-11-12T20:41:49.0Z,1,REGULAR,jumpball,recovered,[],202687,,,1610612763,0,0,2023-11-12T20:41:49Z,100000,False,,,0,,Jump Ball J. Jackson Jr. vs. R. Westbrook: Tip to B. Biyombo,"[202687, 1628991, 201566]",1610612763.0,MEM,heldball,B. Biyombo,202687.0,Biyombo,B. Biyombo,Jackson Jr.,1628991.0,Westbrook,201566.0,,,,,,,,,,,,,,,,,,,,,,
14,PT11M13.00S,2023-11-12T20:42:00.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628991,83.49211563731932,38.48039215686274,1610612763,0,2,2023-11-12T20:42:05Z,130000,False,-58.0,103.0,1,right,J. Jackson Jr. 11' floating Jump Shot (2 PTS) (B. Biyombo 1 AST),"[1628991, 202687]",1610612763.0,MEM,floating,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,11.77,Made,,,,,,,,2.0,B. Biyombo,202687.0,1.0,,,,,,,
16,PT10M48.00S,2023-11-12T20:42:26.0Z,1,REGULAR,3pt,Jump Shot,[],201566,19.103153745072277,4.166666666666657,1610612746,0,2,2023-11-12T20:42:29Z,150000,False,229.0,127.0,1,left,MISS R. Westbrook 26' 3PT,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,26.21,Missed,,,,,,,,,,,,,,,,,,
17,PT10M46.00S,2023-11-12T20:42:28.0Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612763,0,2,2023-11-12T20:42:29Z,160000,False,,,0,,D. Bane REBOUND (Off:0 Def:1),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,
18,PT10M35.00S,2023-11-12T20:42:38.6Z,1,REGULAR,3pt,Jump Shot,[],1631367,80.6011826544021,6.617647058823522,1610612763,0,5,2023-11-12T20:42:43Z,170000,False,-217.0,130.0,1,right,J. Gilyard 25' 3PT  (3 PTS) (D. Bane 1 AST),"[1631367, 1630217]",1610612763.0,MEM,,,,Gilyard,J. Gilyard,,,,,Above the Break 3,24+ Left Center,25.28,Made,,,,,,,,3.0,D. Bane,1630217.0,1.0,,,,,,,
20,PT10M19.00S,2023-11-12T20:42:54.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,8.196452036793687,43.38235294117647,1610612746,0,5,2023-11-12T20:43:03Z,190000,False,33.0,25.0,1,left,MISS I. Zubac cutting Layup,[1627826],1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,4.12,Missed,,,,,,,,,,,,,,,,,,
21,PT10M17.00S,2023-11-12T20:42:56.6Z,1,REGULAR,rebound,defensive,[],1631367,,,1610612763,0,5,2023-11-12T20:42:57Z,200000,False,,,0,,J. Gilyard REBOUND (Off:0 Def:1),[1631367],1610612763.0,MEM,,,,Gilyard,J. Gilyard,,,,,Restricted Area,0-8 Center,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,
22,PT10M08.00S,2023-11-12T20:43:05.9Z,1,REGULAR,2pt,Jump Shot,[],203935,88.87976346911958,13.235294117647058,1610612763,0,5,2023-11-12T20:43:10Z,210000,False,-184.0,52.0,1,right,MISS M. Smart 19' step back Shot,[203935],1610612763.0,MEM,step back,,,Smart,M. Smart,,,,,Mid-Range,16-24 Left,19.1,Missed,,,,,,,,,,,,,,,,,,
23,PT10M04.00S,2023-11-12T20:43:09.9Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,0,5,2023-11-12T20:43:10Z,220000,False,,,0,,I. Zubac REBOUND (Off:0 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,16-24 Left,,,22.0,1.0,1.0,0.0,,,,,,,,,,,,,,
