actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-12-27T03:40:32.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-12-27T03:40:32Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-12-27T03:40:35.0Z,1,REGULAR,jumpball,recovered,[],1629599,,,1610612746,0,0,2023-12-27T03:40:35Z,40000,False,,,0,,Jump Ball I. Zubac vs. N. Richards: Tip to A. Coffey,"[1629599, 1627826, 1630208]",1610612746.0,LAC,startperiod,A. Coffey,1629599.0,Coffey,A. Coffey,Zubac,1627826.0,Richards,1630208.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M38.00S,2023-12-27T03:40:54.1Z,1,REGULAR,2pt,Jump Shot,[],202331,21.0742444152431,17.15686274509804,1610612746,0,0,2023-12-27T03:41:06Z,70000,False,164.0,146.0,1,left,MISS P. George 21' pullup Shot,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Mid-Range,16-24 Right Center,21.95,Missed,,,,,,,,,,,,,,,,,,
8,PT11M35.00S,2023-12-27T03:40:57.1Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,0,0,2023-12-27T03:40:59Z,80000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Right Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M24.00S,2023-12-27T03:41:07.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,88.61695137976346,45.58823529411765,1610612766,0,2,2023-12-27T03:41:15Z,90000,False,-22.0,55.0,1,right,G. Hayward turnaround Jump Shot (2 PTS) (M. Bridges 1 AST),"[202330, 1628970]",1610612766.0,CHA,turnaround,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),0-8 Center,5.88,Made,,,,,2.0,M. Bridges,1628970.0,1.0,,,,,,,,,,
11,PT11M10.00S,2023-12-27T03:41:21.4Z,1,REGULAR,2pt,Jump Shot,[],202331,20.811432325886997,31.372549019607845,1610612746,2,2,2023-12-27T03:41:29Z,110000,False,93.0,143.0,1,left,P. George 17' Jump Shot (2 PTS) (J. Harden 1 AST),"[202331, 201935]",1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,16-24 Right Center,17.07,Made,,,,,2.0,J. Harden,201935.0,1.0,,,,,,,,,,
13,PT10M48.00S,2023-12-27T03:41:43.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,92.11563731931669,62.59957107843137,1610612766,2,4,2023-12-27T03:42:12Z,130000,False,63.0,22.0,1,right,M. Bridges 6' driving floating bank Jump Shot (2 PTS) (B. McGowens 1 AST),"[1628970, 1631121]",1610612766.0,CHA,driving floating bank,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,6.66,Made,,,,,2.0,B. McGowens,1631121.0,1.0,,,,,,,,,,
15,PT10M32.00S,2023-12-27T03:41:59.6Z,1,REGULAR,3pt,Jump Shot,[],202331,21.20565045992116,5.392156862745097,1610612746,2,4,2023-12-27T03:42:04Z,150000,False,223.0,147.0,1,left,MISS P. George 26' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,26.7,Missed,,,,,,,,,,,,,,,,,,
16,PT10M29.00S,2023-12-27T03:42:02.6Z,1,REGULAR,rebound,defensive,[],1631121,,,1610612766,2,4,2023-12-27T03:42:04Z,160000,False,,,0,,B. McGowens REBOUND (Off:0 Def:1),[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Right Center,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
18,PT10M26.00S,2023-12-27T03:42:11.5Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1631121,88.35413929040736,49.754901960784316,1610612766,2,6,2023-12-27T03:42:44Z,180000,False,-1.0,57.0,1,right,B. McGowens running pullup Jump Shot (2 PTS),[1631121],1610612766.0,CHA,running pullup,,,McGowens,B. McGowens,,,,,In The Paint (Non-RA),0-8 Center,5.7,Made,,,,,2.0,,,,,,,,,,,,,
20,PT10M26.00S,2023-12-27T03:42:23.4Z,1,REGULAR,foul,personal,['1freethrow'],202331,,,1610612766,2,6,2023-12-27T03:42:32Z,200000,False,,,0,,P. George shooting personal FOUL (1 PF) (McGowens 1 FT),"[202331, 1631121]",1610612746.0,LAC,shooting,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202026.0,1.0,0.0,McGowens,1631121.0,,,,,
22,PT10M26.00S,2023-12-27T03:42:34.1Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1631121,,,1610612766,2,6,2023-12-27T03:42:37Z,220000,False,,,0,,MISS B. McGowens Free Throw 1 of 1,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
23,PT10M21.00S,2023-12-27T03:42:39.1Z,1,REGULAR,rebound,offensive,[],202330,,,1610612766,2,6,2023-12-27T03:42:37Z,230000,False,,,0,,G. Hayward REBOUND (Off:1 Def:0),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,22.0,1.0,0.0,1.0,,,,,,,,,,,,,,
24,PT10M19.00S,2023-12-27T03:42:38.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628970,75.73915900131406,91.91176470588235,1610612766,2,6,2023-12-27T03:42:45Z,240000,False,210.0,176.0,1,right,MISS M. Bridges 27' step back 3PT,[1628970],1610612766.0,CHA,step back,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,27.34,Missed,,,,,,,,,,,,,,,,,,
25,PT10M15.00S,2023-12-27T03:42:42.3Z,1,REGULAR,rebound,defensive,[],1629599,,,1610612746,2,6,2023-12-27T03:42:45Z,250000,False,,,0,,A. Coffey REBOUND (Off:0 Def:1),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Right Center,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,,,
26,PT10M08.00S,2023-12-27T03:42:49.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629611,13.797634691195796,42.86917892156863,1610612746,2,6,2023-12-27T03:42:55Z,260000,False,36.0,77.0,1,left,MISS T. Mann 8' Jump Shot,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,8.51,Missed,,,,,,,,,,,,,,,,,,
27,PT10M05.00S,2023-12-27T03:42:52.9Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,2,6,2023-12-27T03:42:55Z,270000,False,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,26.0,2.0,2.0,0.0,,,,,,,,,,,,,,
28,PT10M01.00S,2023-12-27T03:42:56.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630208,92.69053876478318,45.34313725490197,1610612766,2,8,2023-12-27T03:43:08Z,280000,False,-23.0,16.0,1,right,N. Richards running Layup (2 PTS) (T. Rozier 1 AST),"[1630208, 1626179]",1610612766.0,CHA,running,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,2.84,Made,,,,,2.0,T. Rozier,1626179.0,1.0,,,,,,,,,,
30,PT09M45.00S,2023-12-27T03:43:14.3Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'defensivegoaltending']",1627826,12.13863337713535,49.26470588235294,1610612746,4,8,2023-12-27T03:43:34Z,300000,False,4.0,62.0,1,left,I. Zubac 6' Hook (2 PTS) (P. George 1 AST),"[1627826, 202331]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,6.17,Made,,,,,2.0,P. George,202331.0,1.0,,,,,,,,,,
32,PT09M45.00S,2023-12-27T03:43:18.7Z,1,REGULAR,violation,defensive goaltending,[],1630208,,,1610612746,4,8,2023-12-27T03:43:34Z,320000,False,,,0,,N. Richards defensive goaltending VIOLATION,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,1627519.0,,,,,,,,,
33,PT09M27.00S,2023-12-27T03:43:41.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1631121,91.50788436268068,52.69607843137255,1610612766,4,10,2023-12-27T03:43:47Z,330000,False,13.0,27.0,1,right,B. McGowens driving bank Hook (4 PTS),[1631121],1610612766.0,CHA,driving bank,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,3.05,Made,,,,,4.0,,,,,,,,,,,,,
34,PT09M14.00S,2023-12-27T03:43:53.7Z,1,REGULAR,3pt,Jump Shot,[],201935,29.61563731931669,78.92156862745098,1610612746,7,10,2023-12-27T03:43:59Z,340000,False,-145.0,226.0,1,left,J. Harden 26' 3PT  (3 PTS) (P. George 2 AST),"[201935, 202331]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,26.82,Made,,,,,3.0,P. George,202331.0,2.0,,,,,,,,,,
