actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
26,PT09M01.00S,2023-12-30T03:43:31.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,85.72601839684626,48.774509803921575,1610612763,5,10,2023-12-30T03:43:35Z,260000,False,-6.0,82.0,1,right,MISS J. Morant 8' driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,8.19,Missed,,,,,,,,,,,,,,,,,,
27,PT08M59.00S,2023-12-30T03:43:33.1Z,1,REGULAR,rebound,defensive,[],1629611,,,1610612746,5,10,2023-12-30T03:43:35Z,270000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,,,
28,PT08M57.00S,2023-12-30T03:43:37.7Z,1,REGULAR,foul,personal,['2freethrow'],1630217,,,1610612746,5,10,2023-12-30T03:43:43Z,280000,False,,,0,,D. Bane shooting personal FOUL (1 PF) (Mann 2 FT),"[1630217, 1629611]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202053.0,1.0,0.0,Mann,1629611.0,,,,,
30,PT08M57.00S,2023-12-30T03:44:04.1Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1629611,,,1610612746,6,10,2023-12-30T03:44:04Z,300000,False,,,0,,T. Mann Free Throw 1 of 2 (1 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
31,PT08M57.00S,2023-12-30T03:44:18.5Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1629611,,,1610612746,7,10,2023-12-30T03:44:18Z,310000,False,,,0,,T. Mann Free Throw 2 of 2 (2 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
32,PT08M44.00S,2023-12-30T03:44:33.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202687,92.16491458607096,52.94117647058824,1610612763,7,12,2023-12-30T03:44:36Z,320000,False,15.0,21.0,1,right,B. Biyombo Layup (2 PTS) (J. Jackson Jr. 1 AST),"[202687, 1628991]",1610612763.0,MEM,,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,2.57,Made,2.0,J. Jackson Jr.,1628991.0,1.0,,,,,,,,,,,,,,
34,PT08M29.00S,2023-12-30T03:44:47.3Z,1,REGULAR,3pt,Jump Shot,[],1629611,12.66425755584757,96.81372549019608,1610612746,7,12,2023-12-30T03:45:03Z,340000,False,-234.0,67.0,1,left,MISS T. Mann 24' step back 3PT,[1629611],1610612746.0,LAC,step back,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,24.34,Missed,,,,,,,,,,,,,,,,,,
35,PT08M29.00S,2023-12-30T03:44:47.3Z,1,REGULAR,rebound,defensive,[],1629630,,,1610612763,7,12,2023-12-30T03:45:03Z,350000,False,,,0,,J. Morant REBOUND (Off:0 Def:3),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Left Corner 3,24+ Left,,,,,,,34.0,3.0,3.0,0.0,,,,,,,,,,
36,PT08M22.00S,2023-12-30T03:44:58.4Z,1,REGULAR,foul,offensive,[],202687,,,1610612763,7,12,2023-12-30T03:45:06Z,360000,False,,,0,,B. Biyombo offensive FOUL (1 PF),"[202687, 1629599]",1610612763.0,MEM,,,,Biyombo,B. Biyombo,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1627964.0,1.0,0.0,Coffey,1629599.0,,,,,
38,PT08M22.00S,2023-12-30T03:44:58.4Z,1,REGULAR,turnover,offensive foul,[],202687,,,1610612763,7,12,2023-12-30T03:44:58Z,380000,False,,,0,,B. Biyombo offensive foul TURNOVER (1 TO),[202687],1610612763.0,MEM,,,,Biyombo,B. Biyombo,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1627964.0,,,,,1.0,,,,
39,PT08M13.00S,2023-12-30T03:45:21.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627826,5.699737187910642,50.245098039215684,1610612746,9,12,2023-12-30T03:45:26Z,390000,False,-1.0,1.0,1,left,I. Zubac alley-oop DUNK (2 PTS) (J. Harden 1 AST),"[1627826, 201935]",1610612746.0,LAC,alley-oop,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,0.16,Made,2.0,J. Harden,201935.0,1.0,,,,,,,,,,,,,,
41,PT07M56.00S,2023-12-30T03:45:40.5Z,1,REGULAR,turnover,traveling,[],1628991,,,1610612763,9,12,2023-12-30T03:45:44Z,410000,False,,,0,,J. Jackson Jr. traveling TURNOVER (1 TO),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627964.0,,,,,1.0,,,,
42,PT07M47.00S,2023-12-30T03:46:02.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201935,32.24375821287779,76.22549019607843,1610612746,12,12,2023-12-30T03:46:09Z,420000,False,-131.0,251.0,1,left,J. Harden 28' 3PT step back (3 PTS),[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,28.28,Made,3.0,,,,,,,,,,,,,,,,,
43,PT07M27.00S,2023-12-30T03:46:22.0Z,1,REGULAR,3pt,Jump Shot,[],1628991,72.84822601839684,14.950980392156865,1610612763,12,12,2023-12-30T03:46:26Z,430000,False,-175.0,203.0,1,right,MISS J. Jackson Jr. 26' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,26.79,Missed,,,,,,,,,,,,,,,,,,
44,PT07M23.00S,2023-12-30T03:46:26.0Z,1,REGULAR,rebound,defensive,[],202331,,,1610612746,12,12,2023-12-30T03:46:26Z,440000,False,,,0,,P. George REBOUND (Off:0 Def:1),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,,,,,,,43.0,1.0,1.0,0.0,,,,,,,,,,
45,PT07M17.00S,2023-12-30T03:46:35.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,12.66425755584757,48.0392156862745,1610612746,14,12,2023-12-30T03:46:38Z,450000,False,10.0,67.0,1,left,J. Harden 6' driving floating Jump Shot (5 PTS),[201935],1610612746.0,LAC,driving floating,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,6.72,Made,5.0,,,,,,,,,,,,,,,,,
46,PT07M17.00S,2023-12-30T03:46:38.2Z,1,REGULAR,foul,personal,['1freethrow'],1630217,,,1610612746,14,12,2023-12-30T03:46:46Z,460000,False,,,0,,D. Bane shooting personal FOUL (2 PF) (Harden 1 FT),"[1630217, 201935]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627964.0,2.0,0.0,Harden,201935.0,,,,,
48,PT07M17.00S,2023-12-30T03:46:47.9Z,1,REGULAR,substitution,out,[],1630217,,,1610612746,14,12,2023-12-30T03:50:14Z,480000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M17.00S,2023-12-30T03:46:47.9Z,1,REGULAR,substitution,in,[],1631246,,,1610612746,14,12,2023-12-30T03:50:14Z,490000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M17.00S,2023-12-30T03:47:13.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,14,12,2023-12-30T03:50:14Z,500000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M17.00S,2023-12-30T03:50:13.9Z,1,REGULAR,freethrow,1 of 1,[],201935,,,1610612746,14,12,2023-12-30T03:50:37Z,510000,False,,,0,,MISS J. Harden Free Throw 1 of 1,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
52,PT07M15.00S,2023-12-30T03:50:15.9Z,1,REGULAR,rebound,defensive,[],202687,,,1610612763,14,12,2023-12-30T03:50:37Z,520000,False,,,0,,B. Biyombo REBOUND (Off:0 Def:2),[202687],1610612763.0,MEM,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,51.0,2.0,2.0,0.0,,,,,,,,,,
53,PT06M57.00S,2023-12-30T03:50:34.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,88.35413929040736,46.568627450980394,1610612763,14,12,2023-12-30T03:50:41Z,530000,False,-17.0,57.0,1,right,MISS J. Jackson Jr. driving Layup - blocked,"[1628991, 201935]",1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.95,Missed,,,,,,,,,,,,,,,Harden,201935.0,,
54,PT06M57.00S,2023-12-30T03:50:34.3Z,1,REGULAR,block,,[],201935,,,1610612763,14,12,2023-12-30T03:50:36Z,540000,False,,,0,,J. Harden BLOCK (1 BLK),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
55,PT06M57.00S,2023-12-30T03:50:34.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,14,12,2023-12-30T03:50:41Z,550000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,53.0,,,,,,,,,,,,,
57,PT06M55.00S,2023-12-30T03:50:55.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631246,91.63929040735874,54.411764705882355,1610612763,14,12,2023-12-30T03:50:59Z,570000,False,22.0,26.0,1,right,MISS V. Williams Jr. cutting Layup - blocked,"[1631246, 201935]",1610612763.0,MEM,cutting,,,Williams Jr.,V. Williams Jr.,,,,,Restricted Area,0-8 Center,3.42,Missed,,,,,,,,,,,,,,,Harden,201935.0,,
58,PT06M55.00S,2023-12-30T03:50:55.9Z,1,REGULAR,block,,[],201935,,,1610612763,14,12,2023-12-30T03:50:57Z,580000,False,,,0,,J. Harden BLOCK (2 BLK),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
59,PT06M52.00S,2023-12-30T03:50:58.9Z,1,REGULAR,rebound,defensive,[],201935,,,1610612746,14,12,2023-12-30T03:50:59Z,590000,False,,,0,,J. Harden REBOUND (Off:0 Def:1),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,,57.0,1.0,1.0,0.0,,,,,,,,,,
60,PT06M52.00S,2023-12-30T03:50:58.8Z,1,REGULAR,turnover,bad pass,[],201935,,,1610612746,14,12,2023-12-30T03:51:02Z,600000,False,,,0,,J. Harden bad pass TURNOVER (1 TO),"[201935, 202687]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1.0,,,Biyombo,202687.0
61,PT06M52.00S,2023-12-30T03:50:58.8Z,1,REGULAR,steal,,[],202687,,,1610612763,14,12,2023-12-30T03:51:00Z,610000,False,,,0,,B. Biyombo STEAL (1 STL),[202687],1610612763.0,MEM,,,,Biyombo,B. Biyombo,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
62,PT06M46.00S,2023-12-30T03:51:04.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631246,90.45663600525624,96.81372549019608,1610612763,14,15,2023-12-30T03:51:07Z,620000,False,234.0,37.0,1,right,V. Williams Jr. 3PT  (3 PTS) (J. Jackson Jr. 2 AST),"[1631246, 1628991]",1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Right Corner 3,24+ Right,23.7,Made,3.0,J. Jackson Jr.,1628991.0,2.0,,,,,,,,,,,,,,
64,PT06M26.00S,2023-12-30T03:51:24.6Z,1,REGULAR,3pt,Jump Shot,[],202331,30.535479632063073,28.92156862745098,1610612746,14,15,2023-12-30T03:51:27Z,640000,False,105.0,235.0,1,left,MISS P. George 25' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,25.71,Missed,,,,,,,,,,,,,,,,,,
65,PT06M24.00S,2023-12-30T03:51:26.6Z,1,REGULAR,rebound,defensive,[],1629630,,,1610612763,14,15,2023-12-30T03:51:27Z,650000,False,,,0,,J. Morant REBOUND (Off:0 Def:4),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Right Center,,,,,,,64.0,4.0,4.0,0.0,,,,,,,,,,
85,PT06M21.00S,2023-12-30T03:51:27.2Z,1,REGULAR,turnover,lost ball,[],1629630,,,1610612763,14,15,2023-12-30T03:53:51Z,655000,False,,,0,,J. Morant lost ball TURNOVER (1 TO),"[1629630, 1629611]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,,,Mann,1629611.0
86,PT06M21.00S,2023-12-30T03:51:27.2Z,1,REGULAR,steal,,[],1629611,,,1610612746,14,15,2023-12-30T03:53:51Z,657500,False,,,0,,T. Mann STEAL (1 STL),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
69,PT06M14.00S,2023-12-30T03:51:37.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'fromturnover']",1629611,8.327858081471746,49.01960784313726,1610612746,16,15,2023-12-30T03:53:55Z,690000,False,5.0,26.0,1,left,T. Mann running Layup (4 PTS) (A. Coffey 1 AST),"[1629611, 1629599]",1610612746.0,LAC,running,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,2.63,Made,4.0,A. Coffey,1629599.0,1.0,,,,,,,,,,,,,,
71,PT05M58.00S,2023-12-30T03:51:52.2Z,1,REGULAR,3pt,Jump Shot,[],203935,70.61432325886992,23.284313725490193,1610612763,16,15,2023-12-30T03:51:56Z,710000,False,-134.0,224.0,1,right,MISS M. Smart 26' 3PT,[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,26.06,Missed,,,,,,,,,,,,,,,,,,
72,PT05M55.00S,2023-12-30T03:51:55.2Z,1,REGULAR,rebound,defensive,[],1629611,,,1610612746,16,15,2023-12-30T03:51:56Z,720000,False,,,0,,T. Mann REBOUND (Off:0 Def:2),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,,,,,71.0,2.0,2.0,0.0,,,,,,,,,,
73,PT05M47.00S,2023-12-30T03:52:04.1Z,1,REGULAR,3pt,Jump Shot,[],201935,33.295006570302235,69.36274509803921,1610612746,16,15,2023-12-30T03:53:47Z,730000,False,-97.0,260.0,1,left,MISS J. Harden 27' step back 3PT,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,27.79,Missed,,,,,,,,,,,,,,,,,,
74,PT05M43.00S,2023-12-30T03:52:08.1Z,1,REGULAR,rebound,defensive,[],1631246,,,1610612763,16,15,2023-12-30T03:52:09Z,740000,False,,,0,,V. Williams Jr. REBOUND (Off:0 Def:1),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,73.0,1.0,1.0,0.0,,,,,,,,,,
75,PT05M29.00S,2023-12-30T03:52:21.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,91.90210249671485,43.627450980392155,1610612763,16,15,2023-12-30T03:52:25Z,750000,False,-32.0,24.0,1,right,MISS J. Jackson Jr. driving Layup,[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,3.97,Missed,,,,,,,,,,,,,,,,,,
76,PT05M27.00S,2023-12-30T03:52:23.6Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,16,15,2023-12-30T03:52:25Z,760000,False,,,0,,I. Zubac REBOUND (Off:0 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,75.0,2.0,2.0,0.0,,,,,,,,,,
77,PT05M20.00S,2023-12-30T03:52:30.5Z,1,REGULAR,3pt,Jump Shot,[],1629611,20.41721419185282,94.36274509803921,1610612746,16,15,2023-12-30T03:54:17Z,770000,False,-222.0,139.0,1,left,MISS T. Mann 26' pullup 3PT,[1629611],1610612746.0,LAC,pullup,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,26.2,Missed,,,,,,,,,,,,,,,,,,
78,PT05M16.00S,2023-12-30T03:52:34.5Z,1,REGULAR,rebound,defensive,[],1629630,,,1610612763,16,15,2023-12-30T03:52:35Z,780000,False,,,0,,J. Morant REBOUND (Off:0 Def:5),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Left Center,,,,,,,77.0,5.0,5.0,0.0,,,,,,,,,,
79,PT05M01.00S,2023-12-30T03:52:49.2Z,1,REGULAR,3pt,Jump Shot,[],203935,71.66557161629436,16.42156862745098,1610612763,16,15,2023-12-30T03:52:53Z,790000,False,-168.0,214.0,1,right,MISS M. Smart 27' 3PT,[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,27.18,Missed,,,,,,,,,,,,,,,,,,
80,PT04M59.00S,2023-12-30T03:52:51.2Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,16,15,2023-12-30T03:52:53Z,800000,False,,,0,,I. Zubac REBOUND (Off:0 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Left Center,,,,,,,79.0,3.0,3.0,0.0,,,,,,,,,,
81,PT04M52.00S,2023-12-30T03:52:58.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201935,6.750985545335084,52.205882352941174,1610612746,18,15,2023-12-30T03:54:22Z,810000,False,-11.0,11.0,1,left,J. Harden running Layup (7 PTS),[201935],1610612746.0,LAC,running,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,1.56,Made,7.0,,,,,,,,,,,,,,,,,
82,PT04M27.00S,2023-12-30T03:53:23.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,90.8508541392904,50.98039215686275,1610612763,18,17,2023-12-30T03:55:02Z,820000,False,5.0,34.0,1,right,J. Morant driving Layup (2 PTS),[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,3.39,Made,2.0,,,,,,,,,,,,,,,,,
83,PT04M15.00S,2023-12-30T03:53:36.1Z,1,REGULAR,3pt,Jump Shot,[],201935,31.32391590013141,27.941176470588232,1610612746,21,17,2023-12-30T03:55:11Z,830000,False,110.0,242.0,1,left,J. Harden 26' 3PT pullup (10 PTS),[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,26.59,Made,10.0,,,,,,,,,,,,,,,,,
84,PT04M13.00S,2023-12-30T03:53:42.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,21,17,2023-12-30T03:53:42Z,840000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
