actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
18,PT10M13.00S,2024-04-06T02:44:18.5Z,1,REGULAR,3pt,Jump Shot,[],201935,32.637976346911955,34.803921568627445,1610612746,11,2,2024-04-06T02:44:23Z,180000,False,76.0,254.0,1,left,J. Harden 26' 3PT step back (5 PTS),[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,26.54,Made,5.0,,,,,,,,,,,,,,,,,
19,PT09M55.00S,2024-04-06T02:44:37.8Z,1,REGULAR,turnover,out-of-bounds,[],1641718,,,1610612762,11,2,2024-04-06T02:44:45Z,190000,False,,,0,,K. George bad pass out-of-bounds TURNOVER (1 TO),[1641718],1610612762.0,UTA,bad pass,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,200834.0,1.0,,,,,,,,
20,PT09M42.00S,2024-04-06T02:45:00.6Z,1,REGULAR,foul,personal,[],1641729,,,1610612746,11,2,2024-04-06T02:45:20Z,200000,False,,,0,,B. Sensabaugh personal FOUL (1 PF),"[1641729, 201935]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1626300.0,,1.0,0.0,Harden,201935.0,,,,
22,PT09M37.00S,2024-04-06T02:45:38.0Z,1,REGULAR,turnover,bad pass,[],202331,,,1610612746,11,2,2024-04-06T02:53:29Z,220000,False,,,0,,P. George bad pass TURNOVER (1 TO),"[202331, 1630209]",1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,1.0,,,,,Yurtseven,1630209.0,,
61,PT09M37.00S,2024-04-06T02:45:38.0Z,1,REGULAR,steal,,[],1630209,,,1610612762,11,2,2024-04-06T02:53:29Z,225000,False,,,0,,O. Yurtseven STEAL (1 STL),[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
23,PT09M37.00S,2024-04-06T02:45:41.7Z,1,REGULAR,foul,personal,[],202331,,,1610612762,11,2,2024-04-06T02:53:36Z,230000,False,,,0,,P. George personal FOUL (1 PF),"[202331, 1641718]",1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,200834.0,,1.0,0.0,George,1641718.0,,,,
25,PT09M31.00S,2024-04-06T02:45:57.6Z,1,REGULAR,foul,offensive,[],1641718,,,1610612762,11,2,2024-04-06T02:47:44Z,250000,False,,,0,,K. George offensive FOUL (1 PF),"[1641718, 202331]",1610612762.0,UTA,,,,George,K. George,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,200834.0,,1.0,0.0,George,202331.0,,,,
27,PT09M31.00S,2024-04-06T02:45:57.6Z,1,REGULAR,turnover,offensive foul,[],1641718,,,1610612762,11,2,2024-04-06T02:45:57Z,270000,False,,,0,,K. George offensive foul TURNOVER (2 TO),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,200834.0,2.0,,,,,,,,
28,PT09M19.00S,2024-04-06T02:46:20.9Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],202331,20.942838370565042,70.83333333333333,1610612746,13,2,2024-04-06T02:46:28Z,280000,False,-104.0,144.0,1,left,P. George 17' pullup Jump Shot (5 PTS),[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Mid-Range,16-24 Left Center,17.81,Made,5.0,,,,,,,,,,,,,,,,,
29,PT09M18.00S,2024-04-06T02:46:27.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,13,2,2024-04-06T02:46:27Z,290000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,PT08M59.00S,2024-04-06T02:49:44.6Z,1,REGULAR,turnover,bad pass,[],1629012,,,1610612762,13,2,2024-04-06T02:49:51Z,300000,False,,,0,,C. Sexton bad pass TURNOVER (1 TO),"[1629012, 1629611]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,,,,,Mann,1629611.0,,
31,PT08M59.00S,2024-04-06T02:49:44.6Z,1,REGULAR,steal,,[],1629611,,,1610612746,13,2,2024-04-06T03:12:01Z,310000,False,,,0,,T. Mann STEAL (1 STL),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
32,PT08M56.00S,2024-04-06T02:49:49.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629611,8.590670170827863,46.568627450980394,1610612746,15,2,2024-04-06T02:50:03Z,320000,False,17.0,28.0,1,left,T. Mann running Layup (2 PTS) (P. Tucker 1 AST),"[1629611, 200782]",1610612746.0,LAC,running,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,3.31,Made,2.0,P. Tucker,200782.0,1.0,,,,,,,,,,,,,,
34,PT08M56.00S,2024-04-06T02:49:55.9Z,1,REGULAR,foul,personal,['1freethrow'],1641729,,,1610612746,15,2,2024-04-06T02:50:03Z,340000,False,,,0,,B. Sensabaugh shooting personal FOUL (2 PF) (Mann 1 FT),"[1641729, 1629611]",1610612762.0,UTA,shooting,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,,,,,,,,,,,200834.0,,2.0,0.0,Mann,1629611.0,,,,
36,PT08M56.00S,2024-04-06T02:50:19.2Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1629611,,,1610612746,15,2,2024-04-06T02:50:47Z,360000,False,,,0,,MISS T. Mann Free Throw 1 of 1,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
37,PT08M53.00S,2024-04-06T02:50:22.2Z,1,REGULAR,rebound,defensive,[],1641707,,,1610612762,15,2,2024-04-06T02:50:47Z,370000,False,,,0,,T. Hendricks REBOUND (Off:0 Def:1),[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,36.0,1.0,1.0,0.0,,,,,,,,,,
38,PT08M39.00S,2024-04-06T02:50:34.2Z,1,REGULAR,3pt,Jump Shot,[],1641729,71.13994743758212,80.88235294117646,1610612762,15,2,2024-04-06T02:51:58Z,380000,False,154.0,219.0,1,right,MISS B. Sensabaugh 26' step back 3PT,[1641729],1610612762.0,UTA,step back,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Right Center,26.78,Missed,,,,,,,,,,,,,,,,,,
39,PT08M35.00S,2024-04-06T02:50:38.7Z,1,REGULAR,rebound,defensive,[],202331,,,1610612746,15,2,2024-04-06T02:50:38Z,390000,False,,,0,,P. George REBOUND (Off:0 Def:1),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,,,,,,,38.0,1.0,1.0,0.0,,,,,,,,,,
40,PT08M29.00S,2024-04-06T02:50:45.0Z,1,REGULAR,2pt,Jump Shot,[],202331,22.38830486202366,48.774509803921575,1610612746,17,2,2024-04-06T02:52:29Z,400000,False,6.0,158.0,1,left,P. George 15' pullup Jump Shot (7 PTS),[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Mid-Range,8-16 Center,15.81,Made,7.0,,,,,,,,,,,,,,,,,
41,PT08M06.00S,2024-04-06T02:51:06.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,92.29632063074901,42.892156862745104,1610612762,17,4,2024-04-06T02:51:10Z,410000,False,-36.0,20.0,1,right,C. Sexton driving Layup (2 PTS),[1629012],1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,4.07,Made,2.0,,,,,,,,,,,,,,,,,
42,PT07M50.00S,2024-04-06T02:51:23.3Z,1,REGULAR,2pt,Jump Shot,[],202331,26.461892247043366,48.0392156862745,1610612746,19,4,2024-04-06T02:51:39Z,420000,False,10.0,196.0,1,left,P. George 19' turnaround Jump Shot (9 PTS) (J. Harden 2 AST),"[202331, 201935]",1610612746.0,LAC,turnaround,,,George,P. George,,,,,Mid-Range,16-24 Center,19.64,Made,9.0,J. Harden,201935.0,2.0,,,,,,,,,,,,,,
44,PT07M41.00S,2024-04-06T02:51:32.6Z,1,REGULAR,2pt,Jump Shot,[],1641718,85.5946123521682,71.07843137254902,1610612762,19,4,2024-04-06T02:51:43Z,440000,False,105.0,83.0,1,right,MISS K. George 13' driving bank Shot,[1641718],1610612762.0,UTA,driving bank,,,George,K. George,,,,,Mid-Range,8-16 Right,13.41,Missed,,,,,,,,,,,,,,,,,,
45,PT07M41.00S,2024-04-06T02:51:32.6Z,1,REGULAR,rebound,defensive,[],1629611,,,1610612746,19,4,2024-04-06T02:51:43Z,450000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Mid-Range,8-16 Right,,,,,,,44.0,1.0,1.0,0.0,,,,,,,,,,
46,PT07M30.00S,2024-04-06T02:51:43.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,11.218791064388967,57.1078431372549,1610612746,19,4,2024-04-06T02:51:49Z,460000,False,-36.0,53.0,1,left,MISS I. Zubac 6' turnaround Hook,[1627826],1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,6.38,Missed,,,,,,,,,,,,,,,,,,
47,PT07M27.00S,2024-04-06T02:51:46.0Z,1,REGULAR,rebound,defensive,[],1641729,,,1610612762,19,4,2024-04-06T02:51:49Z,470000,False,,,0,,B. Sensabaugh REBOUND (Off:0 Def:1),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,46.0,1.0,1.0,0.0,,,,,,,,,,
48,PT07M23.00S,2024-04-06T02:51:50.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641729,90.98226018396846,43.872549019607845,1610612762,19,4,2024-04-06T02:51:55Z,480000,False,-31.0,32.0,1,right,MISS B. Sensabaugh running Layup,[1641729],1610612762.0,UTA,running,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),0-8 Center,4.45,Missed,,,,,,,,,,,,,,,,,,
49,PT07M21.00S,2024-04-06T02:51:52.2Z,1,REGULAR,rebound,defensive,[],201935,,,1610612746,19,4,2024-04-06T02:51:52Z,490000,False,,,0,,J. Harden REBOUND (Off:0 Def:1),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,48.0,1.0,1.0,0.0,,,,,,,,,,
50,PT07M19.00S,2024-04-06T02:51:54.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629611,6.8823915900131425,50.98039215686275,1610612746,21,4,2024-04-06T02:52:02Z,500000,False,-5.0,12.0,1,left,T. Mann running DUNK (4 PTS) (J. Harden 3 AST),"[1629611, 201935]",1610612746.0,LAC,running,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,1.31,Made,4.0,J. Harden,201935.0,3.0,,,,,,,,,,,,,,
52,PT07M07.00S,2024-04-06T02:52:06.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,87.69710906701708,38.970588235294116,1610612762,21,4,2024-04-06T02:52:14Z,520000,False,-55.0,63.0,1,right,MISS C. Sexton 8' pullup bank Shot,[1629012],1610612762.0,UTA,pullup bank,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Left,8.38,Missed,,,,,,,,,,,,,,,,,,
53,PT07M04.00S,2024-04-06T02:52:09.3Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,21,4,2024-04-06T02:52:14Z,530000,False,,,0,,I. Zubac REBOUND (Off:0 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,52.0,3.0,3.0,0.0,,,,,,,,,,
54,PT07M02.00S,2024-04-06T02:52:11.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202331,31.061103810775293,33.57843137254902,1610612746,24,4,2024-04-06T02:53:08Z,540000,False,82.0,239.0,1,left,P. George 25' 3PT running pullup (12 PTS) (I. Zubac 2 AST),"[202331, 1627826]",1610612746.0,LAC,running pullup,,,George,P. George,,,,,Above the Break 3,24+ Right Center,25.32,Made,12.0,I. Zubac,1627826.0,2.0,,,,,,,,,,,,,,
55,PT06M42.00S,2024-04-06T02:52:31.1Z,1,REGULAR,3pt,Jump Shot,[],1641707,92.16491458607096,2.941176470588232,1610612762,24,7,2024-04-06T02:52:38Z,550000,False,-235.0,21.0,1,right,T. Hendricks 3PT  (3 PTS) (K. George 1 AST),"[1641707, 1641718]",1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Left Corner 3,24+ Left,23.62,Made,3.0,K. George,1641718.0,1.0,,,,,,,,,,,,,,
57,PT06M25.00S,2024-04-06T02:52:50.7Z,1,REGULAR,foul,personal,['2freethrow'],1641729,,,1610612746,24,7,2024-04-06T02:52:57Z,570000,False,,,0,,B. Sensabaugh shooting personal FOUL (3 PF) (Mann 2 FT),"[1641729, 1629611]",1610612762.0,UTA,shooting,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,,,,,,,,,,,200834.0,,3.0,0.0,Mann,1629611.0,,,,
60,PT06M25.00S,2024-04-06T02:53:16.3Z,1,REGULAR,freethrow,1 of 2,[],1629611,,,1610612746,25,7,2024-04-06T02:53:16Z,590000,False,,,0,,T. Mann Free Throw 1 of 2 (5 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
62,PT06M25.00S,2024-04-06T02:53:16.8Z,1,REGULAR,substitution,out,[],1641729,,,1610612746,25,7,2024-04-06T02:53:33Z,600000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M25.00S,2024-04-06T02:53:16.8Z,1,REGULAR,substitution,out,[],1641707,,,1610612746,25,7,2024-04-06T02:53:33Z,610000,False,,,0,,SUB out: T. Hendricks,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M25.00S,2024-04-06T02:53:16.8Z,1,REGULAR,substitution,out,[],1629012,,,1610612746,25,7,2024-04-06T02:53:33Z,620000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M25.00S,2024-04-06T02:53:16.8Z,1,REGULAR,substitution,out,[],1641718,,,1610612746,25,7,2024-04-06T02:53:33Z,630000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M25.00S,2024-04-06T02:53:16.8Z,1,REGULAR,substitution,in,[],1630554,,,1610612746,25,7,2024-04-06T02:53:33Z,640000,False,,,0,,SUB in: J. Preston,[1630554],1610612762.0,UTA,,,,Preston,J. Preston,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M25.00S,2024-04-06T02:53:16.8Z,1,REGULAR,substitution,in,[],1627739,,,1610612746,25,7,2024-04-06T02:53:33Z,650000,False,,,0,,SUB in: K. Dunn,[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M25.00S,2024-04-06T02:53:16.8Z,1,REGULAR,substitution,in,[],1630695,,,1610612746,25,7,2024-04-06T02:53:33Z,660000,False,,,0,,SUB in: M. Potter,[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M25.00S,2024-04-06T02:53:16.8Z,1,REGULAR,substitution,in,[],1630548,,,1610612746,25,7,2024-04-06T02:53:33Z,670000,False,,,0,,SUB in: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M25.00S,2024-04-06T02:53:37.3Z,1,REGULAR,freethrow,2 of 2,[],1629611,,,1610612746,26,7,2024-04-06T02:53:37Z,680000,False,,,0,,T. Mann Free Throw 2 of 2 (6 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
71,PT05M57.00S,2024-04-06T02:54:05.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630548,87.0400788436268,52.205882352941174,1610612762,26,7,2024-04-06T02:54:10Z,690000,False,11.0,69.0,1,right,MISS J. Juzang 7' driving Hook,[1630548],1610612762.0,UTA,driving,,,Juzang,J. Juzang,,,,,In The Paint (Non-RA),0-8 Center,7.02,Missed,,,,,,,,,,,,,,,,,,
72,PT05M56.00S,2024-04-06T02:54:07.6Z,1,REGULAR,rebound,defensive,[],201935,,,1610612746,26,7,2024-04-06T02:54:07Z,700000,False,,,0,,J. Harden REBOUND (Off:0 Def:2),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,71.0,2.0,2.0,0.0,,,,,,,,,,
73,PT05M50.00S,2024-04-06T02:54:12.9Z,1,REGULAR,turnover,bad pass,[],201935,,,1610612746,26,7,2024-04-06T02:54:17Z,710000,False,,,0,,J. Harden bad pass TURNOVER (1 TO),"[201935, 1630554]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1.0,,,,,Preston,1630554.0,,
74,PT05M50.00S,2024-04-06T02:54:12.9Z,1,REGULAR,steal,,[],1630554,,,1610612762,26,7,2024-04-06T03:12:20Z,720000,False,,,0,,J. Preston STEAL (1 STL),[1630554],1610612762.0,UTA,,,,Preston,J. Preston,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
75,PT05M46.00S,2024-04-06T02:54:17.4Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630548,75.607752956636,11.764705882352942,1610612762,26,10,2024-04-06T02:54:28Z,730000,False,-191.0,177.0,1,right,J. Juzang 26' 3PT running (3 PTS) (J. Preston 1 AST),"[1630548, 1630554]",1610612762.0,UTA,running,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Left Center,26.04,Made,3.0,J. Preston,1630554.0,1.0,,,,,,,,,,,,,,
77,PT05M26.00S,2024-04-06T02:54:36.5Z,1,REGULAR,turnover,bad pass,[],201935,,,1610612746,26,10,2024-04-06T02:54:43Z,750000,False,,,0,,J. Harden bad pass TURNOVER (2 TO),"[201935, 1630548]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,2.0,,,,,Juzang,1630548.0,,
78,PT05M26.00S,2024-04-06T02:54:36.5Z,1,REGULAR,steal,,[],1630548,,,1610612762,26,10,2024-04-06T02:54:38Z,760000,False,,,0,,J. Juzang STEAL (1 STL),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
79,PT05M22.00S,2024-04-06T02:54:41.5Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630554,89.93101182654402,43.627450980392155,1610612762,26,10,2024-04-06T02:58:40Z,770000,False,-32.0,42.0,1,right,MISS J. Preston running Shot,[1630554],1610612762.0,UTA,running,,,Preston,J. Preston,,,,,In The Paint (Non-RA),0-8 Center,5.28,Missed,,,,,,,,,,,,,,,,,,
80,PT05M19.00S,2024-04-06T02:54:44.5Z,1,REGULAR,rebound,offensive,[],1630548,,,1610612762,26,10,2024-04-06T02:54:44Z,780000,False,,,0,,J. Juzang REBOUND (Off:1 Def:0),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,79.0,1.0,0.0,1.0,,,,,,,,,,
81,PT05M15.00S,2024-04-06T02:54:47.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627739,68.38042049934297,78.18627450980392,1610612762,26,10,2024-04-06T02:54:55Z,790000,False,141.0,245.0,1,right,MISS K. Dunn 28' 3PT,[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Right Center,28.24,Missed,,,,,,,,,,,,,,,,,,
82,PT05M15.00S,2024-04-06T02:54:47.9Z,1,REGULAR,rebound,offensive,[],1630209,,,1610612762,26,10,2024-04-06T02:54:55Z,800000,False,,,0,,O. Yurtseven REBOUND (Off:1 Def:0),[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,Above the Break 3,24+ Right Center,,,,,,,81.0,1.0,0.0,1.0,,,,,,,,,,
83,PT05M08.00S,2024-04-06T02:54:55.2Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630695,88.35413929040736,50.73529411764706,1610612762,26,10,2024-04-06T02:55:02Z,810000,False,4.0,57.0,1,right,MISS M. Potter Hook,[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,In The Paint (Non-RA),0-8 Center,5.71,Missed,,,,,,,,,,,,,,,,,,
84,PT05M04.00S,2024-04-06T02:54:59.2Z,1,REGULAR,rebound,defensive,[],201935,,,1610612746,26,10,2024-04-06T02:55:02Z,820000,False,,,0,,J. Harden REBOUND (Off:0 Def:3),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,83.0,3.0,3.0,0.0,,,,,,,,,,
