actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
90,PT04M28.00S,2024-02-13T03:54:57.8Z,1,REGULAR,steal,,[],203937,,,1610612750,9,14,2024-02-13T03:54:59Z,900000,False,,,0,,K. Anderson STEAL (1 STL),[203937],1610612750.0,MIN,,,,,Anderson,K. Anderson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,
91,PT04M24.00S,2024-02-13T03:55:02.3Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630162,74.81931668856767,14.950980392156865,1610612750,9,14,2024-02-13T03:55:12Z,910000,False,-175.0,184.0,1,right,MISS A. Edwards 25' running pullup 3PT,[1630162],1610612750.0,MIN,,running pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,25.42,Missed,,,,,,,,,,,,,,,,,
92,PT04M24.00S,2024-02-13T03:55:02.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,9,14,2024-02-13T03:55:12Z,920000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,91.0,,,,,,,
94,PT04M22.00S,2024-02-13T03:55:24.4Z,1,REGULAR,turnover,out-of-bounds,[],1630162,,,1610612750,9,14,2024-02-13T03:55:39Z,940000,False,,,0,,A. Edwards bad pass out-of-bounds TURNOVER (1 TO),[1630162],1610612750.0,MIN,1830.0,bad pass,,,Edwards,A. Edwards,,,,,Mid-Range,0-8 Center,,,,,,,,,,,1.0,,,,,,,,
95,PT04M16.00S,2024-02-13T03:55:37.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201566,7.539421813403408,49.754901960784316,1610612746,11,14,2024-02-13T03:55:46Z,950000,False,1.0,18.0,1,left,R. Westbrook driving Layup (2 PTS),[201566],1610612746.0,LAC,,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,1.84,Made,2.0,,,,,,,,,,,,,,,,
96,PT04M16.00S,2024-02-13T03:55:42.0Z,1,REGULAR,foul,personal,['1freethrow'],1629675,,,1610612746,11,14,2024-02-13T03:55:49Z,960000,False,,,0,,N. Reid shooting personal FOUL (1 PF) (Westbrook 1 FT),"[1629675, 201566]",1610612750.0,MIN,1830.0,shooting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,1.0,0.0,Westbrook,201566.0,,,,,,,,,
98,PT04M16.00S,2024-02-13T03:56:05.4Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],201566,,,1610612746,12,14,2024-02-13T03:56:05Z,980000,False,,,0,,R. Westbrook Free Throw 1 of 1 (3 PTS),[201566],1610612746.0,LAC,,,,,Westbrook,R. Westbrook,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,
99,PT04M07.00S,2024-02-13T03:56:18.5Z,1,REGULAR,foul,personal,['2freethrow'],1626181,,,1610612750,12,14,2024-02-13T03:56:36Z,990000,False,,,0,,N. Powell shooting personal FOUL (1 PF) (Gobert 2 FT),"[1626181, 203497]",1610612746.0,LAC,1626300.0,shooting,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,0.0,Gobert,203497.0,,,,,,,,,
101,PT04M07.00S,2024-02-13T03:56:48.0Z,1,REGULAR,freethrow,1 of 2,[],203497,,,1610612750,12,15,2024-02-13T03:56:48Z,1010000,False,,,0,,R. Gobert Free Throw 1 of 2 (5 PTS),[203497],1610612750.0,MIN,,,,,Gobert,R. Gobert,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,
102,PT04M07.00S,2024-02-13T03:56:52.2Z,1,REGULAR,substitution,out,[],202331,,,1610612750,12,15,2024-02-13T03:56:57Z,1020000,False,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M07.00S,2024-02-13T03:56:52.2Z,1,REGULAR,substitution,in,[],1629599,,,1610612750,12,15,2024-02-13T03:56:57Z,1030000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M07.00S,2024-02-13T03:57:18.0Z,1,REGULAR,freethrow,2 of 2,[],203497,,,1610612750,12,16,2024-02-13T03:57:18Z,1040000,False,,,0,,R. Gobert Free Throw 2 of 2 (6 PTS),[203497],1610612750.0,MIN,,,,,Gobert,R. Gobert,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,
105,PT04M01.00S,2024-02-13T03:57:28.5Z,1,REGULAR,foul,personal,['2freethrow'],1630162,,,1610612746,12,16,2024-02-13T03:57:36Z,1050000,False,,,0,,A. Edwards shooting personal FOUL (1 PF) (Westbrook 2 FT),"[1630162, 201566]",1610612750.0,MIN,1626300.0,shooting,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,0.0,Westbrook,201566.0,,,,,,,,,
107,PT04M01.00S,2024-02-13T03:57:55.7Z,1,REGULAR,freethrow,1 of 2,[],201566,,,1610612746,13,16,2024-02-13T03:57:55Z,1070000,False,,,0,,R. Westbrook Free Throw 1 of 2 (4 PTS),[201566],1610612746.0,LAC,,,,,Westbrook,R. Westbrook,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,
108,PT04M01.00S,2024-02-13T03:57:55.7Z,1,REGULAR,freethrow,2 of 2,[],201566,,,1610612746,13,16,2024-02-13T03:58:14Z,1080000,False,,,0,,MISS R. Westbrook Free Throw 2 of 2,[201566],1610612746.0,LAC,,,,,Westbrook,R. Westbrook,,,,,,,,Missed,,,,,,,,,,,,,,,,,
109,PT03M58.00S,2024-02-13T03:57:58.7Z,1,REGULAR,rebound,offensive,[],202695,,,1610612746,13,16,2024-02-13T03:58:14Z,1090000,False,,,0,,K. Leonard REBOUND (Off:1 Def:0),[202695],1610612746.0,LAC,,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,108.0,1.0,0.0,1.0,,,,
110,PT03M52.00S,2024-02-13T03:58:18.9Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],202695,12.66425755584757,33.57843137254902,1610612746,15,16,2024-02-13T03:58:39Z,1100000,False,82.0,67.0,1,left,K. Leonard 10' turnaround fadeaway Jump Shot (4 PTS),[202695],1610612746.0,LAC,,turnaround fadeaway,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,10.57,Made,4.0,,,,,,,,,,,,,,,,
111,PT03M51.00S,2024-02-13T03:58:27.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,15,16,2024-02-13T03:58:27Z,1110000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M51.00S,2024-02-13T04:01:04.7Z,1,REGULAR,substitution,out,[],203497,,,1610612750,15,16,2024-02-13T04:01:23Z,1120000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M51.00S,2024-02-13T04:01:04.7Z,1,REGULAR,substitution,in,[],1626157,,,1610612750,15,16,2024-02-13T04:01:23Z,1130000,False,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M33.00S,2024-02-13T04:01:41.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,93.87319316688567,50.49019607843137,1610612750,15,18,2024-02-13T04:01:47Z,1140000,False,2.0,5.0,1,right,N. Alexander-Walker driving Layup (2 PTS) (N. Reid 1 AST),"[1629638, 1629675]",1610612750.0,MIN,,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,0.57,Made,2.0,N. Reid,1629675.0,1.0,,,,,,,,,,,,,
116,PT03M20.00S,2024-02-13T04:01:55.2Z,1,REGULAR,turnover,lost ball,[],203486,,,1610612746,15,18,2024-02-13T04:02:00Z,1160000,False,,,0,,M. Plumlee lost ball TURNOVER (2 TO),"[203486, 1629638]",1610612746.0,LAC,,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2.0,,,,,Alexander-Walker,1629638.0,,
117,PT03M20.00S,2024-02-13T04:01:55.2Z,1,REGULAR,steal,,[],1629638,,,1610612750,15,18,2024-02-13T04:01:57Z,1170000,False,,,0,,N. Alexander-Walker STEAL (1 STL),[1629638],1610612750.0,MIN,,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
118,PT03M15.00S,2024-02-13T04:02:00.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630162,96.10709592641261,50.245098039215684,1610612750,15,20,2024-02-13T04:02:05Z,1180000,False,1.0,-16.0,1,right,A. Edwards running Layup (2 PTS) (N. Alexander-Walker 1 AST),"[1630162, 1629638]",1610612750.0,MIN,,running,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,1.59,Made,2.0,N. Alexander-Walker,1629638.0,1.0,,,,,,,,,,,,,
120,PT03M01.00S,2024-02-13T04:02:14.1Z,1,REGULAR,2pt,Jump Shot,[],202695,20.811432325886997,47.05882352941176,1610612746,15,20,2024-02-13T04:02:18Z,1200000,False,15.0,143.0,1,left,MISS K. Leonard 14' pullup Shot,[202695],1610612746.0,LAC,,pullup,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Center,14.39,Missed,,,,,,,,,,,,,,,,,
121,PT02M59.00S,2024-02-13T04:02:16.1Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,15,20,2024-02-13T04:02:18Z,1210000,False,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,,Reid,N. Reid,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,120.0,1.0,1.0,0.0,,,,
122,PT02M50.00S,2024-02-13T04:02:25.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,94.13600525624179,47.30392156862745,1610612750,15,22,2024-02-13T04:02:32Z,1220000,False,-13.0,3.0,1,right,A. Edwards driving Layup (4 PTS),[1630162],1610612750.0,MIN,,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.37,Made,4.0,,,,,,,,,,,,,,,,
124,PT02M40.00S,2024-02-13T04:02:35.0Z,1,REGULAR,3pt,Jump Shot,[],1626181,29.747043363994734,75.49019607843138,1610612746,15,22,2024-02-13T04:02:40Z,1240000,False,-127.0,227.0,1,left,MISS N. Powell 26' 3PT,[1626181],1610612746.0,LAC,,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,26.04,Missed,,,,,,,,,,,,,,,,,
125,PT02M38.00S,2024-02-13T04:02:37.1Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,15,22,2024-02-13T04:02:37Z,1250000,False,,,0,,K. Towns REBOUND (Off:0 Def:2),[1626157],1610612750.0,MIN,,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,124.0,2.0,2.0,0.0,,,,
126,PT02M33.00S,2024-02-13T04:02:44.7Z,1,REGULAR,foul,personal,['2freethrow'],202695,,,1610612750,15,22,2024-02-13T04:03:07Z,1260000,False,,,0,,K. Leonard shooting personal FOUL (1 PF) (Towns 2 FT),"[202695, 1626157]",1610612746.0,LAC,202026.0,shooting,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,,,,,1.0,0.0,Towns,1626157.0,,,,,,,,,
128,PT02M33.00S,2024-02-13T04:03:19.3Z,1,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,15,22,2024-02-13T04:03:19Z,1280000,False,,,0,,MISS K. Towns Free Throw 1 of 2,[1626157],1610612750.0,MIN,,,,,Towns,K. Towns,,,,,,,,Missed,,,,,,,,,,,,,,,,,
129,PT02M33.00S,2024-02-13T04:03:19.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,15,22,2024-02-13T04:03:19Z,1290000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,128.0,,,,,,,
130,PT02M33.00S,2024-02-13T04:03:41.5Z,1,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,15,23,2024-02-13T04:03:41Z,1300000,False,,,0,,K. Towns Free Throw 2 of 2 (7 PTS),[1626157],1610612750.0,MIN,,,,,Towns,K. Towns,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,
131,PT02M08.00S,2024-02-13T04:04:08.4Z,1,REGULAR,2pt,Jump Shot,[],202695,23.833771353482263,25.980392156862735,1610612746,15,23,2024-02-13T04:04:53Z,1310000,False,120.0,172.0,1,left,MISS K. Leonard 20' pullup Shot,[202695],1610612746.0,LAC,,pullup,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Right Center,20.94,Missed,,,,,,,,,,,,,,,,,
132,PT02M02.00S,2024-02-13T04:04:13.7Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,15,23,2024-02-13T04:04:13Z,1320000,False,,,0,,K. Towns REBOUND (Off:0 Def:3),[1626157],1610612750.0,MIN,,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,131.0,3.0,3.0,0.0,,,,
133,PT01M58.00S,2024-02-13T04:04:17.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630162,69.56307490144546,78.92156862745098,1610612750,15,23,2024-02-13T04:04:25Z,1330000,False,145.0,234.0,1,right,MISS A. Edwards 27' running pullup 3PT,[1630162],1610612750.0,MIN,,running pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,27.47,Missed,,,,,,,,,,,,,,,,,
134,PT01M56.00S,2024-02-13T04:04:19.5Z,1,REGULAR,rebound,defensive,[],1626181,,,1610612746,15,23,2024-02-13T04:04:25Z,1340000,False,,,0,,N. Powell REBOUND (Off:0 Def:1),[1626181],1610612746.0,LAC,,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,133.0,1.0,1.0,0.0,,,,
135,PT01M53.00S,2024-02-13T04:04:33.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203937,,,1610612746,15,23,2024-02-13T04:04:40Z,1350000,False,,,0,,K. Anderson personal FOUL (1 PF) (Westbrook 2 FT),"[203937, 201566]",1610612750.0,MIN,202026.0,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,0.0,Westbrook,201566.0,,,,,,,,,
137,PT01M53.00S,2024-02-13T04:04:54.0Z,1,REGULAR,freethrow,1 of 2,[],201566,,,1610612746,16,23,2024-02-13T04:04:54Z,1370000,False,,,0,,R. Westbrook Free Throw 1 of 2 (5 PTS),[201566],1610612746.0,LAC,,,,,Westbrook,R. Westbrook,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,
138,PT01M53.00S,2024-02-13T04:05:07.4Z,1,REGULAR,freethrow,2 of 2,[],201566,,,1610612746,17,23,2024-02-13T04:05:07Z,1380000,False,,,0,,R. Westbrook Free Throw 2 of 2 (6 PTS),[201566],1610612746.0,LAC,,,,,Westbrook,R. Westbrook,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,
139,PT01M41.00S,2024-02-13T04:05:29.0Z,1,REGULAR,3pt,Jump Shot,[],1629675,90.5880420499343,97.79411764705883,1610612750,17,26,2024-02-13T04:05:34Z,1390000,False,239.0,36.0,1,right,N. Reid 24' 3PT  (3 PTS) (A. Edwards 2 AST),"[1629675, 1630162]",1610612750.0,MIN,,,,,Reid,N. Reid,,,,,Right Corner 3,24+ Right,24.17,Made,3.0,A. Edwards,1630162.0,2.0,,,,,,,,,,,,,
141,PT01M29.00S,2024-02-13T04:05:39.7Z,1,REGULAR,3pt,Jump Shot,[],202695,32.637976346911955,36.029411764705884,1610612746,20,26,2024-02-13T04:05:44Z,1410000,False,70.0,254.0,1,left,K. Leonard 26' 3PT  (7 PTS) (A. Coffey 1 AST),"[202695, 1629599]",1610612746.0,LAC,,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,26.37,Made,7.0,A. Coffey,1629599.0,1.0,,,,,,,,,,,,,
143,PT01M02.00S,2024-02-13T04:06:06.6Z,1,REGULAR,2pt,Jump Shot,[],203937,80.6011826544021,32.84313725490196,1610612750,20,28,2024-02-13T04:06:13Z,1430000,False,-86.0,130.0,1,right,K. Anderson 15' pullup Jump Shot (2 PTS) (A. Edwards 3 AST),"[203937, 1630162]",1610612750.0,MIN,,pullup,,,Anderson,K. Anderson,,,,,Mid-Range,8-16 Left,15.56,Made,2.0,A. Edwards,1630162.0,3.0,,,,,,,,,,,,,
145,PT00M49.20S,2024-02-13T04:06:21.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,8.327858081471746,48.774509803921575,1610612746,20,28,2024-02-13T04:06:26Z,1450000,False,6.0,26.0,1,left,MISS N. Powell driving Layup - blocked,"[1626181, 1626157]",1610612746.0,LAC,,driving,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,2.65,Missed,,,,,,,,,,,,,,,,Towns,1626157.0
146,PT00M49.20S,2024-02-13T04:06:21.9Z,1,REGULAR,block,,[],1626157,,,1610612746,20,28,2024-02-13T04:06:24Z,1460000,False,,,0,,K. Towns BLOCK (1 BLK),[1626157],1610612750.0,MIN,,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
147,PT00M45.80S,2024-02-13T04:06:25.3Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,20,28,2024-02-13T04:06:26Z,1470000,False,,,0,,A. Edwards REBOUND (Off:0 Def:3),[1630162],1610612750.0,MIN,,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,145.0,3.0,3.0,0.0,,,,
148,PT00M45.10S,2024-02-13T04:06:27.3Z,1,REGULAR,turnover,out-of-bounds,[],1629638,,,1610612750,20,28,2024-02-13T04:06:33Z,1480000,False,,,0,,N. Alexander-Walker lost ball out-of-bounds TURNOVER (1 TO),[1629638],1610612750.0,MIN,202026.0,lost ball,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1.0,,,,,,,,
190,PT00M30.50S,2024-02-13T04:06:59.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",202695,7.670827858081481,54.16666666666667,1610612746,22,28,2024-02-13T04:14:11Z,1520000,False,-21.0,20.0,1,left,K. Leonard driving DUNK (9 PTS),[202695],1610612746.0,LAC,,driving,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,2.86,Made,9.0,,,,,,,,,,,,,,,,
153,PT00M15.70S,2024-02-13T04:07:10.0Z,1,REGULAR,3pt,Jump Shot,[],1626157,70.3515111695138,14.705882352941174,1610612750,22,28,2024-02-13T04:07:15Z,1530000,False,-176.0,226.0,1,right,MISS K. Towns 28' 3PT,[1626157],1610612750.0,MIN,,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,28.69,Missed,,,,,,,,,,,,,,,,,
154,PT00M13.70S,2024-02-13T04:07:12.0Z,1,REGULAR,rebound,offensive,[],203937,,,1610612750,22,28,2024-02-13T04:07:15Z,1540000,False,,,0,,K. Anderson REBOUND (Off:1 Def:0),[203937],1610612750.0,MIN,,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,153.0,1.0,0.0,1.0,,,,
155,PT00M12.40S,2024-02-13T04:07:13.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203937,93.61038107752957,50.245098039215684,1610612750,22,28,2024-02-13T04:07:17Z,1550000,False,1.0,8.0,1,right,MISS K. Anderson putback Layup,[203937],1610612750.0,MIN,,putback,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,0.77,Missed,,,,,,,,,,,,,,,,,
156,PT00M10.30S,2024-02-13T04:07:15.4Z,1,REGULAR,rebound,defensive,[],203486,,,1610612746,22,28,2024-02-13T04:07:15Z,1560000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:1),[203486],1610612746.0,LAC,,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,155.0,1.0,1.0,0.0,,,,
157,PT00M08.60S,2024-02-13T04:07:17.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",202695,6.750985545335084,49.754901960784316,1610612746,24,28,2024-02-13T04:07:29Z,1570000,False,1.0,11.0,1,left,K. Leonard running DUNK (11 PTS) (M. Plumlee 1 AST),"[202695, 203486]",1610612746.0,LAC,,running,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,1.11,Made,11.0,M. Plumlee,203486.0,1.0,,,,,,,,,,,,,
159,PT00M00.00S,2024-02-13T04:07:28.7Z,1,REGULAR,3pt,Jump Shot,[],1630162,66.14651773981603,63.23529411764706,1610612750,24,28,2024-02-13T04:14:57Z,1590000,False,66.0,266.0,1,right,MISS A. Edwards 27' pullup 3PT,[1630162],1610612750.0,MIN,,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,27.38,Missed,,,,,,,,,,,,,,,,,
160,PT00M00.00S,2024-02-13T04:07:31.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,24,28,2024-02-13T04:07:31Z,1600000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,159.0,,,,,,,
161,PT00M00.00S,2024-02-13T04:07:31.9Z,1,REGULAR,period,end,[],0,,,1610612750,24,28,2024-02-13T04:07:32Z,1610000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2024-02-13T04:10:10.0Z,2,REGULAR,substitution,out,['startperiod'],202695,,,1610612750,24,28,2024-02-13T04:10:22Z,1620000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2024-02-13T04:10:10.0Z,2,REGULAR,substitution,out,['startperiod'],1630162,,,1610612750,24,28,2024-02-13T04:10:22Z,1630000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2024-02-13T04:10:10.0Z,2,REGULAR,substitution,in,['startperiod'],201935,,,1610612750,24,28,2024-02-13T04:10:22Z,1640000,False,,,0,,SUB in: J. Harden,[201935],1610612746.0,LAC,,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2024-02-13T04:10:10.0Z,2,REGULAR,substitution,in,['startperiod'],1628420,,,1610612750,24,28,2024-02-13T04:10:22Z,1650000,False,,,0,,SUB in: M. Morris,[1628420],1610612750.0,MIN,,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2024-02-13T04:10:22.7Z,2,REGULAR,period,start,[],0,,,1610612746,24,28,2024-02-13T04:10:23Z,1660000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT11M48.00S,2024-02-13T04:10:34.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1626181,9.773324572930349,50.0,1610612746,26,28,2024-02-13T04:15:31Z,1680000,False,0.0,39.0,1,left,N. Powell driving Layup (2 PTS) (M. Plumlee 2 AST),"[1626181, 203486]",1610612746.0,LAC,,driving,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,3.94,Made,2.0,M. Plumlee,203486.0,2.0,,,,,,,,,,,,,
170,PT11M48.00S,2024-02-13T04:10:39.0Z,2,REGULAR,violation,defensive goaltending,[],1629675,,,1610612746,26,28,2024-02-13T04:10:44Z,1700000,False,,,0,,N. Reid defensive goaltending VIOLATION,[1629675],1610612750.0,MIN,1830.0,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT11M38.00S,2024-02-13T04:10:55.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,93.34756898817345,46.81372549019608,1610612750,26,30,2024-02-13T04:10:59Z,1710000,False,-16.0,10.0,1,right,K. Towns Hook (9 PTS) (K. Anderson 1 AST),"[1626157, 203937]",1610612750.0,MIN,,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,1.88,Made,9.0,K. Anderson,203937.0,1.0,,,,,,,,,,,,,
173,PT11M16.00S,2024-02-13T04:11:17.1Z,2,REGULAR,3pt,Jump Shot,[],201566,29.09001314060447,20.588235294117652,1610612746,26,30,2024-02-13T04:16:06Z,1730000,False,147.0,221.0,1,left,MISS R. Westbrook 26' pullup 3PT,[201566],1610612746.0,LAC,,pullup,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,26.54,Missed,,,,,,,,,,,,,,,,,
174,PT11M16.00S,2024-02-13T04:11:17.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612750,26,30,2024-02-13T04:11:21Z,1740000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,173.0,,,,,,,
176,PT11M03.00S,2024-02-13T04:11:44.7Z,2,REGULAR,foul,personal,[],1629599,,,1610612750,26,30,2024-02-13T04:11:53Z,1760000,False,,,0,,A. Coffey personal FOUL (1 PF),"[1629599, 1629675]",1610612746.0,LAC,1830.0,,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,0.0,Reid,1629675.0,,,,,,,,,
178,PT10M56.00S,2024-02-13T04:12:07.5Z,2,REGULAR,3pt,Jump Shot,[],1626157,74.55650459921156,17.15686274509804,1610612750,26,30,2024-02-13T04:12:11Z,1780000,False,-164.0,187.0,1,right,MISS K. Towns 24' 3PT,[1626157],1610612750.0,MIN,,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,24.86,Missed,,,,,,,,,,,,,,,,,
179,PT10M53.00S,2024-02-13T04:12:10.5Z,2,REGULAR,rebound,defensive,[],203486,,,1610612746,26,30,2024-02-13T04:12:11Z,1790000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:2),[203486],1610612746.0,LAC,,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,178.0,2.0,2.0,0.0,,,,
