actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
89,PT05M19.00S,2023-11-28T03:54:54.6Z,1,REGULAR,substitution,out,[],1629008,,,1610612746,17,15,2023-11-28T03:55:03Z,880000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M19.00S,2023-11-28T03:54:54.6Z,1,REGULAR,substitution,in,[],1631212,,,1610612746,17,15,2023-11-28T03:55:03Z,890000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M19.00S,2023-11-28T03:55:08.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,17,15,2023-11-28T03:55:08Z,900000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M19.00S,2023-11-28T03:58:07.7Z,1,REGULAR,substitution,out,[],201599,,,1610612746,17,15,2023-11-28T03:58:13Z,920000,False,,,0,,SUB out: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M19.00S,2023-11-28T03:58:07.7Z,1,REGULAR,substitution,in,[],1630192,,,1610612746,17,15,2023-11-28T03:58:13Z,930000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M02.00S,2023-11-28T03:58:34.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],202695,81.65243101182654,66.91176470588235,1610612746,17,15,2023-11-28T03:58:40Z,940000,False,85.0,120.0,1,right,MISS K. Leonard 14' turnaround fadeaway Shot,[202695],1610612746.0,LAC,turnaround fadeaway,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,,,,,,14.68,Missed,,,,,,,,,,,,,
96,PT04M59.00S,2023-11-28T03:58:37.6Z,1,REGULAR,rebound,defensive,[],202704,,,1610612743,17,15,2023-11-28T03:58:40Z,950000,False,,,0,,R. Jackson REBOUND (Off:0 Def:2),[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,95.0,2.0,2.0,0.0,,
97,PT04M51.00S,2023-11-28T03:58:45.3Z,1,REGULAR,turnover,bad pass,[],202704,,,1610612743,17,15,2023-11-28T03:58:49Z,960000,False,,,0,,R. Jackson bad pass TURNOVER (1 TO),"[202704, 202331]",1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,1.0,George,202331.0,,,,,,
98,PT04M51.00S,2023-11-28T03:58:45.3Z,1,REGULAR,steal,,[],202331,,,1610612746,17,15,2023-11-28T03:58:47Z,970000,False,,,0,,P. George STEAL (1 STL),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
99,PT04M47.00S,2023-11-28T03:58:48.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202695,93.47897503285151,51.470588235294116,1610612746,19,15,2023-11-28T03:58:55Z,980000,False,7.0,9.0,1,right,K. Leonard running DUNK (6 PTS),[202695],1610612746.0,LAC,running,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,,,,1.15,Made,6.0,,,,,,,,,,,,
100,PT04M32.00S,2023-11-28T03:59:04.5Z,1,REGULAR,3pt,Jump Shot,[],203200,32.769382391590014,28.92156862745098,1610612743,19,15,2023-11-28T03:59:08Z,990000,False,105.0,256.0,1,left,MISS J. Holiday 27' 3PT,[203200],1610612743.0,DEN,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,,,,,,27.64,Missed,,,,,,,,,,,,,
101,PT04M30.00S,2023-11-28T03:59:06.7Z,1,REGULAR,rebound,offensive,[],1630192,,,1610612743,19,15,2023-11-28T03:59:06Z,1000000,False,,,0,,Z. Nnaji REBOUND (Off:1 Def:0),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,100.0,1.0,0.0,1.0,,
102,PT04M27.00S,2023-11-28T03:59:08.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630192,10.036136662286467,48.774509803921575,1610612743,19,17,2023-11-28T03:59:19Z,1010000,False,6.0,42.0,1,left,Z. Nnaji putback Layup (2 PTS),[1630192],1610612743.0,DEN,putback,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,,,,4.22,Made,2.0,,,,,,,,,,,,
103,PT04M08.00S,2023-11-28T03:59:27.8Z,1,REGULAR,turnover,bad pass,[],202695,,,1610612746,19,17,2023-11-28T03:59:31Z,1020000,False,,,0,,K. Leonard bad pass TURNOVER (1 TO),"[202695, 203200]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1.0,Holiday,203200.0,,,,,,
104,PT04M08.00S,2023-11-28T03:59:27.8Z,1,REGULAR,steal,,[],203200,,,1610612743,19,17,2023-11-28T03:59:29Z,1030000,False,,,0,,J. Holiday STEAL (1 STL),[203200],1610612743.0,DEN,,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
105,PT04M05.00S,2023-11-28T03:59:31.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203200,8.722076215505908,48.529411764705884,1610612743,19,19,2023-11-28T03:59:36Z,1040000,False,7.0,29.0,1,left,J. Holiday running DUNK (2 PTS) (K. Caldwell-Pope 2 AST),"[203200, 203484]",1610612743.0,DEN,running,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,,,3.04,Made,2.0,K. Caldwell-Pope,203484.0,2.0,,,,,,,,,
107,PT03M51.00S,2023-11-28T03:59:46.2Z,1,REGULAR,3pt,Jump Shot,[],202331,69.03745072273324,29.166666666666657,1610612746,19,19,2023-11-28T03:59:49Z,1060000,False,-104.0,239.0,1,right,MISS P. George 26' pullup 3PT,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Above the Break 3,24+ Left Center,,,,,,26.03,Missed,,,,,,,,,,,,,
108,PT03M48.00S,2023-11-28T03:59:49.2Z,1,REGULAR,rebound,defensive,[],1631212,,,1610612743,19,19,2023-11-28T03:59:49Z,1070000,False,,,0,,P. Watson REBOUND (Off:0 Def:1),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,107.0,1.0,1.0,0.0,,
109,PT03M37.00S,2023-11-28T03:59:59.0Z,1,REGULAR,2pt,Jump Shot,[],202704,5.831143232588701,79.90196078431373,1610612743,19,21,2023-11-28T04:00:04Z,1080000,False,-150.0,2.0,1,left,R. Jackson 14' Jump Shot (4 PTS) (P. Watson 1 AST),"[202704, 1631212]",1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,Mid-Range,8-16 Left,,,,,,14.95,Made,4.0,P. Watson,1631212.0,1.0,,,,,,,,,
111,PT03M22.00S,2023-11-28T04:00:14.3Z,1,REGULAR,turnover,bad pass,[],202695,,,1610612746,19,21,2023-11-28T04:00:18Z,1100000,False,,,0,,K. Leonard bad pass TURNOVER (2 TO),"[202695, 203484]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,2.0,Caldwell-Pope,203484.0,,,,,,
112,PT03M22.00S,2023-11-28T04:00:14.3Z,1,REGULAR,steal,,[],203484,,,1610612743,19,21,2023-11-28T04:00:16Z,1110000,False,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
113,PT03M18.00S,2023-11-28T04:00:18.9Z,1,REGULAR,turnover,bad pass,[],203200,,,1610612743,19,21,2023-11-28T04:00:22Z,1120000,False,,,0,,J. Holiday bad pass TURNOVER (1 TO),"[203200, 201935]",1610612743.0,DEN,,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1.0,Harden,201935.0,,,,,,
114,PT03M18.00S,2023-11-28T04:00:18.9Z,1,REGULAR,steal,,[],201935,,,1610612746,19,21,2023-11-28T04:00:21Z,1130000,False,,,0,,J. Harden STEAL (1 STL),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
115,PT02M55.00S,2023-11-28T04:00:41.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202695,79.02431011826545,94.8529411764706,1610612746,22,21,2023-11-28T04:00:46Z,1140000,False,224.0,145.0,1,right,K. Leonard 26' 3PT  (9 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,,,,,,26.69,Made,9.0,,,,,,,,,,,,
116,PT02M30.00S,2023-11-28T04:01:09.8Z,1,REGULAR,2pt,Jump Shot,[],203200,19.8915900131406,24.019607843137265,1610612743,22,23,2023-11-28T04:01:13Z,1150000,False,130.0,134.0,1,left,J. Holiday 18' pullup Jump Shot (4 PTS),[203200],1610612743.0,DEN,pullup,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Right Center,,,,,,18.7,Made,4.0,,,,,,,,,,,,
117,PT02M18.00S,2023-11-28T04:01:29.8Z,1,REGULAR,2pt,Jump Shot,[],202695,73.98160315374507,48.72855392156863,1610612746,22,23,2023-11-28T04:13:01Z,1152500,False,-6.0,192.0,1,right,MISS K. Leonard 19' pullup Shot,[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Center,,,,,,19.22,Missed,,,,,,,,,,,,,
118,PT02M16.00S,2023-11-28T04:01:31.8Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,22,23,2023-11-28T04:13:10Z,1153750,False,,,0,,I. Zubac REBOUND (Off:3 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,117.0,4.0,1.0,3.0,,
119,PT02M15.00S,2023-11-28T04:01:30.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627826,90.98226018396846,47.79411764705882,1610612746,22,23,2023-11-28T04:13:19Z,1155000,False,-11.0,32.0,1,right,MISS I. Zubac Layup,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,3.41,Missed,,,,,,,,,,,,,
121,PT02M14.00S,2023-11-28T04:01:31.0Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,22,23,2023-11-28T04:13:19Z,1158750,False,,,0,,I. Zubac REBOUND (Off:4 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,119.0,5.0,1.0,4.0,,
122,PT02M11.00S,2023-11-28T04:01:33.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627826,92.55913272010513,48.0392156862745,1610612746,22,23,2023-11-28T04:11:52Z,1210000,False,-10.0,17.0,1,right,MISS I. Zubac tip Layup,[1627826],1610612746.0,LAC,tip,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,2.0,Missed,,,,,,,,,,,,,
123,PT02M10.00S,2023-11-28T04:01:34.2Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,22,23,2023-11-28T04:11:52Z,1220000,False,,,0,,I. Zubac REBOUND (Off:5 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,122.0,6.0,1.0,5.0,,
124,PT02M09.00S,2023-11-28T04:01:36.0Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627826,94.40999984741211,50.0,1610612746,24,23,2023-11-28T04:12:32Z,1230000,False,0.0,0.0,1,right,I. Zubac tip Layup (7 PTS),[1627826],1610612746.0,LAC,tip,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,0.0,Made,7.0,,,,,,,,,,,,
125,PT01M56.00S,2023-11-28T04:01:47.2Z,1,REGULAR,foul,personal,['2freethrow'],202331,,,1610612743,24,23,2023-11-28T04:01:57Z,1240000,False,,,0,,P. George shooting personal FOUL (2 PF) (Caldwell-Pope 2 FT),"[202331, 203484]",1610612746.0,LAC,shooting,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,203177.0,2.0,0.0,Caldwell-Pope,203484.0,,,,,,,,,,,,,,,
127,PT01M56.00S,2023-11-28T04:02:20.9Z,1,REGULAR,freethrow,1 of 2,[],203484,,,1610612743,24,24,2023-11-28T04:02:20Z,1260000,False,,,0,,K. Caldwell-Pope Free Throw 1 of 2 (3 PTS),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,
128,PT01M56.00S,2023-11-28T04:02:22.6Z,1,REGULAR,substitution,out,[],202331,,,1610612743,24,24,2023-11-28T04:02:41Z,1270000,False,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT01M56.00S,2023-11-28T04:02:22.6Z,1,REGULAR,substitution,out,[],1629611,,,1610612743,24,24,2023-11-28T04:02:41Z,1280000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT01M56.00S,2023-11-28T04:02:22.6Z,1,REGULAR,substitution,out,[],1627826,,,1610612743,24,24,2023-11-28T04:02:41Z,1290000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT01M56.00S,2023-11-28T04:02:22.6Z,1,REGULAR,substitution,out,[],202704,,,1610612743,24,24,2023-11-28T04:02:41Z,1300000,False,,,0,,SUB out: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M56.00S,2023-11-28T04:02:22.6Z,1,REGULAR,substitution,in,[],1626181,,,1610612743,24,24,2023-11-28T04:02:41Z,1310000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M56.00S,2023-11-28T04:02:22.6Z,1,REGULAR,substitution,in,[],201566,,,1610612743,24,24,2023-11-28T04:02:41Z,1320000,False,,,0,,SUB in: R. Westbrook,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M56.00S,2023-11-28T04:02:22.6Z,1,REGULAR,substitution,in,[],1628464,,,1610612743,24,24,2023-11-28T04:02:41Z,1330000,False,,,0,,SUB in: D. Theis,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M56.00S,2023-11-28T04:02:22.6Z,1,REGULAR,substitution,in,[],1631128,,,1610612743,24,24,2023-11-28T04:02:41Z,1340000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M56.00S,2023-11-28T04:02:56.7Z,1,REGULAR,freethrow,2 of 2,[],203484,,,1610612743,24,25,2023-11-28T04:02:56Z,1350000,False,,,0,,K. Caldwell-Pope Free Throw 2 of 2 (4 PTS),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,
137,PT01M33.00S,2023-11-28T04:03:21.8Z,1,REGULAR,3pt,Jump Shot,[],1626181,91.63929040735874,4.656862745098039,1610612746,24,25,2023-11-28T04:03:30Z,1360000,False,-227.0,26.0,1,right,MISS N. Powell step back 3PT - blocked,"[1626181, 1630192]",1610612746.0,LAC,step back,,,Powell,N. Powell,,,,,Left Corner 3,24+ Left,,,,,,22.82,Missed,,,,,,,,,,,,Nnaji,1630192.0
138,PT01M33.00S,2023-11-28T04:03:21.8Z,1,REGULAR,block,,[],1630192,,,1610612746,24,25,2023-11-28T04:03:24Z,1370000,False,,,0,,Z. Nnaji BLOCK (1 BLK),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
139,PT01M30.00S,2023-11-28T04:03:24.8Z,1,REGULAR,rebound,defensive,[],1631128,,,1610612743,24,25,2023-11-28T04:03:56Z,1380000,False,,,0,,C. Braun REBOUND (Off:0 Def:1),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,137.0,1.0,1.0,0.0,,
140,PT01M22.00S,2023-11-28T04:03:34.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201566,,,1610612743,24,25,2023-11-28T04:03:46Z,1390000,False,,,0,,R. Westbrook personal FOUL (1 PF) (Nnaji 2 FT),"[201566, 1630192]",1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,202058.0,1.0,0.0,Nnaji,1630192.0,,,,,,,,,,,,,,,
142,PT01M22.00S,2023-11-28T04:04:07.7Z,1,REGULAR,freethrow,1 of 2,[],1630192,,,1610612743,24,25,2023-11-28T04:04:30Z,1410000,False,,,0,,MISS Z. Nnaji Free Throw 1 of 2,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
143,PT01M22.00S,2023-11-28T04:04:07.7Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612743,24,25,2023-11-28T04:04:30Z,1420000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,142.0,,,,,
144,PT01M22.00S,2023-11-28T04:04:08.8Z,1,REGULAR,substitution,out,[],203484,,,1610612743,24,25,2023-11-28T04:04:12Z,1430000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M22.00S,2023-11-28T04:04:08.8Z,1,REGULAR,substitution,in,[],1631124,,,1610612743,24,25,2023-11-28T04:04:12Z,1440000,False,,,0,,SUB in: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M22.00S,2023-11-28T04:04:07.7Z,1,REGULAR,freethrow,2 of 2,[],1630192,,,1610612743,24,25,2023-11-28T04:04:30Z,1450000,False,,,0,,MISS Z. Nnaji Free Throw 2 of 2,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
147,PT01M19.00S,2023-11-28T04:04:10.7Z,1,REGULAR,rebound,defensive,[],201935,,,1610612746,24,25,2023-11-28T04:04:30Z,1460000,False,,,0,,J. Harden REBOUND (Off:0 Def:1),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,146.0,1.0,1.0,0.0,,
148,PT01M13.00S,2023-11-28T04:04:38.1Z,1,REGULAR,foul,personal,[],1630192,,,1610612746,24,25,2023-11-28T04:04:45Z,1470000,False,,,0,,Z. Nnaji personal FOUL (1 PF),"[1630192, 1626181]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,In The Paint (Non-RA),8-16 Center,1627529.0,1.0,0.0,Powell,1626181.0,,,,,,,,,,,,,,,
150,PT01M13.00S,2023-11-28T04:04:45.6Z,1,REGULAR,substitution,out,[],202695,,,1610612746,24,25,2023-11-28T04:05:01Z,1490000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT01M13.00S,2023-11-28T04:04:45.6Z,1,REGULAR,substitution,in,[],200782,,,1610612746,24,25,2023-11-28T04:05:01Z,1500000,False,,,0,,SUB in: P. Tucker,[200782],1610612746.0,LAC,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT01M04.00S,2023-11-28T04:05:09.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,94.13600525624179,46.81372549019608,1610612746,24,25,2023-11-28T04:05:13Z,1510000,False,-16.0,3.0,1,right,MISS N. Powell driving Layup,[1626181],1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,,,1.61,Missed,,,,,,,,,,,,,
153,PT01M01.00S,2023-11-28T04:05:12.0Z,1,REGULAR,rebound,offensive,[],1628464,,,1610612746,24,25,2023-11-28T04:23:20Z,1520000,False,,,0,,D. Theis REBOUND (Off:1 Def:0),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,152.0,1.0,0.0,1.0,,
154,PT01M01.00S,2023-11-28T04:05:12.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628464,94.40999984741211,50.0,1610612746,24,25,2023-11-28T04:05:17Z,1530000,False,0.0,0.0,1,right,MISS D. Theis tip Layup - blocked,"[1628464, 1631212]",1610612746.0,LAC,tip,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,,,,,,0.0,Missed,,,,,,,,,,,,Watson,1631212.0
249,PT01M01.00S,2023-11-28T04:05:12.4Z,1,REGULAR,block,,[],1631212,,,1610612746,24,25,2023-11-28T04:23:47Z,1535000,False,,,0,,P. Watson BLOCK (1 BLK),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
155,PT00M59.90S,2023-11-28T04:05:13.5Z,1,REGULAR,rebound,defensive,[],203200,,,1610612743,24,25,2023-11-28T04:05:17Z,1540000,False,,,0,,J. Holiday REBOUND (Off:0 Def:1),[203200],1610612743.0,DEN,,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,154.0,1.0,1.0,0.0,,
156,PT00M57.80S,2023-11-28T04:05:16.8Z,1,REGULAR,turnover,bad pass,[],203200,,,1610612743,24,25,2023-11-28T04:05:22Z,1550000,False,,,0,,J. Holiday bad pass TURNOVER (2 TO),"[203200, 200782]",1610612743.0,DEN,,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,2.0,Tucker,200782.0,,,,,,
157,PT00M57.80S,2023-11-28T04:05:16.8Z,1,REGULAR,steal,,[],200782,,,1610612746,24,25,2023-11-28T04:05:18Z,1560000,False,,,0,,P. Tucker STEAL (1 STL),[200782],1610612746.0,LAC,,,,Tucker,P. Tucker,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
158,PT00M48.90S,2023-11-28T04:05:26.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628464,94.3988173455979,46.07843137254902,1610612746,26,25,2023-11-28T04:05:30Z,1570000,False,-20.0,0.0,1,right,D. Theis cutting DUNK (2 PTS) (J. Harden 2 AST),"[1628464, 201935]",1610612746.0,LAC,cutting,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,,,,,,1.96,Made,2.0,J. Harden,201935.0,2.0,,,,,,,,,
160,PT00M40.60S,2023-11-28T04:05:36.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631124,10.036136662286467,50.245098039215684,1610612743,26,25,2023-11-28T04:05:43Z,1590000,False,-1.0,42.0,1,left,MISS J. Strawther driving Layup - blocked,"[1631124, 1628464]",1610612743.0,DEN,driving,,,Strawther,J. Strawther,,,,,Restricted Area,0-8 Center,,,,,,4.18,Missed,,,,,,,,,,,,Theis,1628464.0
162,PT00M40.60S,2023-11-28T04:05:36.3Z,1,REGULAR,block,,[],1628464,,,1610612743,26,25,2023-11-28T04:05:43Z,1595000,False,,,0,,D. Theis BLOCK (1 BLK),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
161,PT00M38.00S,2023-11-28T04:05:38.9Z,1,REGULAR,rebound,defensive,[],201566,,,1610612746,26,25,2023-11-28T04:05:43Z,1600000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,160.0,1.0,1.0,0.0,,
163,PT00M33.10S,2023-11-28T04:05:44.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628464,92.69053876478318,49.50980392156863,1610612746,28,25,2023-11-28T04:06:20Z,1610000,False,-2.0,16.0,1,right,D. Theis cutting Layup (4 PTS) (R. Westbrook 1 AST),"[1628464, 201566]",1610612746.0,LAC,cutting,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,,,,,,1.64,Made,4.0,R. Westbrook,201566.0,1.0,,,,,,,,,
165,PT00M17.50S,2023-11-28T04:06:01.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631128,14.50394218134035,46.07843137254902,1610612743,28,25,2023-11-28T04:21:30Z,1630000,False,20.0,84.0,1,left,MISS C. Braun 8' driving floating Shot,[1631128],1610612743.0,DEN,driving floating,,,Braun,C. Braun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,8.61,Missed,,,,,,,,,,,,,
166,PT00M15.20S,2023-11-28T04:06:03.8Z,1,REGULAR,rebound,defensive,[],201566,,,1610612746,28,25,2023-11-28T04:06:03Z,1640000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:2),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,165.0,2.0,2.0,0.0,,
167,PT00M00.00S,2023-11-28T04:06:29.9Z,1,REGULAR,period,end,[],0,,,1610612746,28,25,2023-11-28T04:06:29Z,1650000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2023-11-28T04:08:50.6Z,2,REGULAR,substitution,out,['startperiod'],201935,,,1610612746,28,25,2023-11-28T04:09:04Z,1660000,False,,,0,,SUB out: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
