actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2022-12-29T00:42:02.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-12-29T00:42:02Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2022-12-29T00:42:05.3Z,1,REGULAR,jumpball,recovered,[],202710,,,1610612748,0,0,2022-12-29T00:42:05Z,40000,False,,,0,,Jump Ball B. Adebayo vs. T. Bryant: Tip to J. Butler,"[202710, 1628389, 1628418]",1610612748.0,MIA,startperiod,J. Butler,202710.0,Butler,J. Butler,Adebayo,1628389.0,Bryant,1628418.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2022-12-29T00:42:17.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,88.38699080157687,50.98039215686274,1610612748,0,0,2022-12-29T00:42:21Z,70000,False,5.0,57.0,1,right,MISS B. Adebayo pullup Shot,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,5.69,Missed,,,,,,,,,,,,,,,,,,
8,PT11M42.00S,2022-12-29T00:42:19.4Z,1,REGULAR,rebound,defensive,[],1629022,,,1610612747,0,0,2022-12-29T00:42:21Z,80000,False,,,0,,L. Walker IV REBOUND (Off:0 Def:1),[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,In The Paint (Non-RA),0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M23.00S,2022-12-29T00:42:39.4Z,1,REGULAR,2pt,Jump Shot,[],2544,14.931011826544022,31.372549019607842,1610612747,0,2,2022-12-29T00:42:43Z,90000,False,93.0,88.0,1,left,L. James 12' turnaround fadeaway Jump Shot (2 PTS),[2544],1610612747.0,LAL,turnaround fadeaway,,,James,L. James,,,,,Mid-Range,8-16 Right,12.8,Made,,,,,2.0,,,,,,,,,,,,,
10,PT11M09.00S,2022-12-29T00:42:52.8Z,1,REGULAR,3pt,Jump Shot,[],1629216,79.31997371879106,91.17647058823529,1610612748,3,2,2022-12-29T00:42:57Z,100000,False,206.0,142.0,1,right,G. Vincent 25' 3PT  (3 PTS) (T. Herro 1 AST),"[1629216, 1629639]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Right Center,25.01,Made,,,,,3.0,T. Herro,1629639.0,1.0,,,,,,,,,,
12,PT10M46.00S,2022-12-29T00:43:15.5Z,1,REGULAR,3pt,Jump Shot,[],201976,6.258212877792378,99.01960784313727,1610612747,3,5,2022-12-29T00:43:19Z,120000,False,-245.0,6.0,1,left,P. Beverley 24' 3PT  (3 PTS) (L. James 1 AST),"[201976, 2544]",1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Left Corner 3,24+ Left,24.52,Made,,,,,3.0,L. James,2544.0,1.0,,,,,,,,,,
14,PT10M29.00S,2022-12-29T00:43:32.4Z,1,REGULAR,3pt,Jump Shot,[],1629639,66.26149802890933,51.73866421568627,1610612748,3,5,2022-12-29T00:44:01Z,140000,False,9.0,265.0,1,right,MISS T. Herro 26' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,26.47,Missed,,,,,,,,,,,,,,,,,,
15,PT10M27.00S,2022-12-29T00:43:34.4Z,1,REGULAR,rebound,defensive,[],1629022,,,1610612747,3,5,2022-12-29T00:43:44Z,150000,False,,,0,,L. Walker IV REBOUND (Off:0 Def:2),[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Center,,,14.0,2.0,2.0,0.0,,,,,,,,,,,,,,
16,PT10M20.00S,2022-12-29T00:43:41.9Z,1,REGULAR,3pt,Jump Shot,[],2544,35.830732588699085,53.84497549019608,1610612747,3,5,2022-12-29T00:43:55Z,160000,False,-19.0,284.0,1,left,MISS L. James 28' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,28.49,Missed,,,,,,,,,,,,,,,,,,
17,PT10M20.00S,2022-12-29T00:43:41.9Z,1,REGULAR,rebound,offensive,[],201976,,,1610612747,3,5,2022-12-29T00:43:55Z,170000,False,,,0,,P. Beverley REBOUND (Off:1 Def:0),[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Center,,,16.0,1.0,0.0,1.0,,,,,,,,,,,,,,
18,PT10M08.00S,2022-12-29T00:43:53.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629022,9.543363994743759,3.6764705882352944,1610612747,3,5,2022-12-29T00:43:58Z,180000,False,232.0,37.0,1,left,MISS L. Walker IV 3PT,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Right Corner 3,24+ Right,23.46,Missed,,,,,,,,,,,,,,,,,,
19,PT10M05.00S,2022-12-29T00:43:56.5Z,1,REGULAR,rebound,defensive,[],1628997,,,1610612748,3,5,2022-12-29T00:43:58Z,190000,False,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Right Corner 3,24+ Right,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,,
20,PT09M53.00S,2022-12-29T00:44:07.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202710,92.59198423127464,46.81372549019608,1610612748,5,5,2022-12-29T00:44:11Z,200000,False,-16.0,17.0,1,right,J. Butler driving Layup (2 PTS),[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,2.33,Made,,,,,2.0,,,,,,,,,,,,,
21,PT09M43.00S,2022-12-29T00:44:19.0Z,1,REGULAR,turnover,bad pass,[],203471,,,1610612747,5,5,2022-12-29T00:44:28Z,210000,False,,,0,,D. Schroder bad pass TURNOVER (1 TO),"[203471, 202710]",1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,Butler,202710.0,,,,,,,
22,PT09M43.00S,2022-12-29T00:44:19.0Z,1,REGULAR,steal,,[],202710,,,1610612748,5,5,2022-12-29T00:44:21Z,220000,False,,,0,,J. Butler STEAL (1 STL),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
23,PT09M39.00S,2022-12-29T00:44:21.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202710,93.24901445466492,46.07843137254902,1610612748,7,5,2022-12-29T00:44:34Z,230000,False,-20.0,11.0,1,right,J. Butler running Layup (4 PTS),[202710],1610612748.0,MIA,running,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,2.25,Made,,,,,4.0,,,,,,,,,,,,,
24,PT09M28.00S,2022-12-29T00:44:33.4Z,1,REGULAR,3pt,Jump Shot,[],2544,29.6484888304862,73.52941176470588,1610612747,7,8,2022-12-29T00:44:37Z,240000,False,-118.0,226.0,1,left,L. James 25' 3PT  (5 PTS) (P. Beverley 1 AST),"[2544, 201976]",1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,25.49,Made,,,,,5.0,P. Beverley,201976.0,1.0,,,,,,,,,,
26,PT09M14.00S,2022-12-29T00:44:47.3Z,1,REGULAR,3pt,Jump Shot,[],202710,90.22667542706965,2.2058823529411766,1610612748,7,8,2022-12-29T00:44:52Z,260000,False,-239.0,39.0,1,right,MISS J. Butler 24' 3PT,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Left Corner 3,24+ Left,24.22,Missed,,,,,,,,,,,,,,,,,,
27,PT09M10.00S,2022-12-29T00:44:51.3Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,7,8,2022-12-29T00:44:52Z,270000,False,,,0,,L. James REBOUND (Off:0 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Left Corner 3,24+ Left,,,26.0,1.0,1.0,0.0,,,,,,,,,,,,,,
28,PT09M01.00S,2022-12-29T00:45:00.8Z,1,REGULAR,3pt,Jump Shot,[],203471,32.14520367936925,64.95098039215686,1610612747,7,8,2022-12-29T00:45:05Z,280000,False,-75.0,250.0,1,left,MISS D. Schroder 26' 3PT,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Center,26.07,Missed,,,,,,,,,,,,,,,,,,
29,PT08M56.00S,2022-12-29T00:45:05.8Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,7,8,2022-12-29T00:45:05Z,290000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,28.0,1.0,1.0,0.0,,,,,,,,,,,,,,
30,PT08M51.00S,2022-12-29T00:45:10.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,93.64323258869908,51.9607843137255,1610612748,9,8,2022-12-29T00:45:16Z,300000,False,10.0,7.0,1,right,B. Adebayo driving Layup (2 PTS),[1628389],1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,1.22,Made,,,,,2.0,,,,,,,,,,,,,
31,PT08M41.00S,2022-12-29T00:45:20.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201976,14.011169513797633,61.029411764705884,1610612747,9,8,2022-12-29T00:45:26Z,310000,False,-55.0,79.0,1,left,MISS P. Beverley 9' driving floating Shot,[201976],1610612747.0,LAL,driving floating,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),8-16 Left,9.65,Missed,,,,,,,,,,,,,,,,,,
32,PT08M38.00S,2022-12-29T00:45:23.4Z,1,REGULAR,rebound,defensive,[],1628997,,,1610612748,9,8,2022-12-29T01:14:51Z,320000,False,,,0,,C. Martin REBOUND (Off:0 Def:2),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),8-16 Left,,,31.0,2.0,2.0,0.0,,,,,,,,,,,,,,
33,PT08M36.00S,2022-12-29T00:45:25.4Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",202710,93.77463863337714,51.225490196078425,1610612748,11,8,2022-12-29T00:47:05Z,330000,False,6.0,6.0,1,right,J. Butler running DUNK (6 PTS) (C. Martin 1 AST),"[202710, 1628997]",1610612748.0,MIA,running,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,6.0,C. Martin,1628997.0,1.0,,,,,,,,,,
35,PT08M19.00S,2022-12-29T00:45:54.7Z,1,REGULAR,foul,offensive,[],2544,,,1610612747,11,8,2022-12-29T00:46:10Z,350000,False,,,0,,L. James off-the-ball offensive FOUL (1 PF),"[2544, 1628997]",1610612747.0,LAL,off-the-ball,,,James,L. James,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,200833.0,1.0,0.0,Martin,1628997.0,,
37,PT08M19.00S,2022-12-29T00:45:54.7Z,1,REGULAR,turnover,offensive foul,[],2544,,,1610612747,11,8,2022-12-29T00:46:10Z,370000,False,,,0,,L. James offensive foul TURNOVER (1 TO),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1.0,,,200832.0,,,,,,
38,PT08M00.00S,2022-12-29T00:46:20.1Z,1,REGULAR,foul,personal,['2freethrow'],201976,,,1610612748,11,8,2022-12-29T00:46:28Z,380000,False,,,0,,P. Beverley shooting personal FOUL (1 PF) (Butler 2 FT),"[201976, 202710]",1610612747.0,LAL,shooting,,,Beverley,P. Beverley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627541.0,1.0,0.0,Butler,202710.0,,
40,PT08M00.00S,2022-12-29T00:46:45.4Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],202710,,,1610612748,12,8,2022-12-29T00:46:45Z,400000,False,,,0,,J. Butler Free Throw 1 of 2 (7 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
41,PT08M00.00S,2022-12-29T00:47:16.6Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],202710,,,1610612748,13,8,2022-12-29T00:47:16Z,410000,False,,,0,,J. Butler Free Throw 2 of 2 (8 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
42,PT07M33.00S,2022-12-29T00:47:44.1Z,1,REGULAR,2pt,Jump Shot,[],2544,22.026938239159,71.56862745098039,1610612747,13,10,2022-12-29T00:48:00Z,420000,False,-108.0,155.0,1,left,L. James 18' Jump Shot (7 PTS) (L. Walker IV 1 AST),"[2544, 1629022]",1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Left Center,18.85,Made,,,,,7.0,L. Walker IV,1629022.0,1.0,,,,,,,,,,
