actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
19,PT10M05.00S,2022-11-26T01:14:14.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],200768,90.48948751642575,46.32352941176471,1610612748,6,6,2022-11-26T01:14:22Z,190000,False,-18.0,37.0,1,right,K. Lowry driving Layup (2 PTS) (T. Herro 3 AST),"[200768, 1629639]",1610612748.0,MIA,driving,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,4.12,Made,2.0,T. Herro,1629639.0,3.0,,,,,,,,,,,,,,
21,PT09M54.00S,2022-11-26T01:14:25.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,15.325229960578188,60.049019607843135,1610612764,6,6,2022-11-26T01:14:36Z,210000,False,-50.0,92.0,1,left,MISS K. Porzingis 10' pullup Shot,[204001],1610612764.0,WAS,pullup,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),8-16 Center,10.45,Missed,,,,,,,,,,,,,,,,,,
22,PT09M49.00S,2022-11-26T01:14:30.4Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,6,6,2022-11-26T01:14:36Z,220000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,
23,PT09M43.00S,2022-11-26T01:14:36.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628389,89.43823915900131,56.86274509803921,1610612748,6,6,2022-11-26T01:15:57Z,230000,False,34.0,47.0,1,right,MISS B. Adebayo driving bank Hook,[1628389],1610612748.0,MIA,driving bank,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,5.8,Missed,,,,,,,,,,,,,,,,,,
24,PT09M41.00S,2022-11-26T01:14:38.6Z,1,REGULAR,rebound,offensive,[],1628389,,,1610612748,6,6,2022-11-26T01:14:45Z,240000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,23.0,2.0,1.0,1.0,,,,,,,,
25,PT09M40.00S,2022-11-26T01:14:39.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631107,70.90998685939553,22.30392156862745,1610612748,6,6,2022-11-26T01:14:49Z,250000,False,-138.0,221.0,1,right,MISS N. Jovic 26' 3PT,[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Above the Break 3,24+ Left Center,26.07,Missed,,,,,,,,,,,,,,,,,,
27,PT09M40.00S,2022-11-26T01:14:39.9Z,1,REGULAR,rebound,defensive,[],203078,,,1610612764,6,6,2022-11-26T01:14:49Z,270000,False,,,0,,B. Beal REBOUND (Off:0 Def:1),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Left Center,,,,,,,,,25.0,1.0,1.0,0.0,,,,,,,,
28,PT09M23.00S,2022-11-26T01:14:56.3Z,1,REGULAR,3pt,Jump Shot,[],1630166,8.623521681997373,2.450980392156863,1610612764,6,6,2022-11-26T01:15:02Z,280000,False,238.0,29.0,1,left,MISS D. Avdija 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Right Corner 3,24+ Right,23.94,Missed,,,,,,,,,,,,,,,,,,
29,PT09M20.00S,2022-11-26T01:14:59.3Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,6,6,2022-11-26T01:15:02Z,290000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Right Corner 3,24+ Right,,,,,,,,,28.0,3.0,2.0,1.0,,,,,,,,
30,PT09M14.00S,2022-11-26T01:15:05.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,89.04402102496715,41.42156862745098,1610612748,8,6,2022-11-26T01:16:50Z,300000,False,-43.0,50.0,1,right,B. Adebayo 6' driving floating Jump Shot (6 PTS),[1628389],1610612748.0,MIA,driving floating,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,6.63,Made,6.0,,,,,,,,,,,,,,,,,
31,PT09M12.00S,2022-11-26T01:15:13.9Z,1,REGULAR,turnover,out-of-bounds,[],1630166,,,1610612764,8,6,2022-11-26T01:15:31Z,310000,False,,,0,,D. Avdija lost ball out-of-bounds TURNOVER (1 TO),[1630166],1610612764.0,WAS,lost ball,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,202026.0,1.0,,,,,,
32,PT09M03.00S,2022-11-26T01:15:32.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629639,94.69448094612353,81.12745098039215,1610612748,8,6,2022-11-26T01:15:42Z,320000,False,156.0,-3.0,1,right,MISS T. Herro 15' fadeaway Shot,[1629639],1610612748.0,MIA,fadeaway,,,Herro,T. Herro,,,,,Mid-Range,8-16 Right,15.56,Missed,,,,,,,,,,,,,,,,,,
33,PT09M00.00S,2022-11-26T01:15:35.4Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,8,6,2022-11-26T01:15:42Z,330000,False,,,0,,K. Kuzma REBOUND (Off:1 Def:1),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Right,,,,,,,,,32.0,2.0,1.0,1.0,,,,,,,,
34,PT08M47.00S,2022-11-26T01:15:48.3Z,1,REGULAR,turnover,bad pass,[],1630557,,,1610612764,8,6,2022-11-26T01:15:56Z,340000,False,,,0,,C. Kispert bad pass TURNOVER (1 TO),"[1630557, 200768]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1.0,Lowry,200768.0,,,,
35,PT08M47.00S,2022-11-26T01:15:48.3Z,1,REGULAR,steal,,[],200768,,,1610612748,8,6,2022-11-26T01:15:50Z,350000,False,,,0,,K. Lowry STEAL (1 STL),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
36,PT08M45.00S,2022-11-26T01:15:52.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631107,93.77463863337714,52.69607843137255,1610612748,10,6,2022-11-26T01:18:14Z,360000,False,13.0,6.0,1,right,N. Jovic running Layup (2 PTS) (K. Lowry 1 AST),"[1631107, 200768]",1610612748.0,MIA,running,,,Jovic,N. Jovic,,,,,Restricted Area,0-8 Center,1.48,Made,2.0,K. Lowry,200768.0,1.0,,,,,,,,,,,,,,
38,PT08M45.00S,2022-11-26T01:16:03.0Z,1,REGULAR,foul,personal,['1freethrow'],1630557,,,1610612748,10,6,2022-11-26T01:16:32Z,380000,False,,,0,,C. Kispert shooting personal FOUL (1 PF) (Jovic 1 FT),"[1630557, 1631107]",1610612764.0,WAS,shooting,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628487.0,,,,1.0,0.0,Jovic,1631107.0
40,PT08M45.00S,2022-11-26T01:16:25.1Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1631107,,,1610612748,11,6,2022-11-26T01:16:25Z,400000,False,,,0,,N. Jovic Free Throw 1 of 1 (3 PTS),[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
41,PT08M29.00S,2022-11-26T01:16:45.4Z,1,REGULAR,foul,personal,[],200768,,,1610612764,11,6,2022-11-26T01:16:58Z,410000,False,,,0,,K. Lowry personal FOUL (1 PF),"[200768, 204001]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1151.0,,,,1.0,0.0,Porzingis,204001.0
43,PT08M22.00S,2022-11-26T01:17:25.8Z,1,REGULAR,2pt,Jump Shot,[],204001,21.632720105124836,47.30392156862745,1610612764,11,6,2022-11-26T01:17:34Z,430000,False,13.0,151.0,1,left,MISS K. Porzingis 15' Jump Shot,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Mid-Range,8-16 Center,15.14,Missed,,,,,,,,,,,,,,,,,,
44,PT08M18.00S,2022-11-26T01:17:29.8Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,11,6,2022-11-26T01:17:34Z,440000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Center,,,,,,,,,43.0,4.0,3.0,1.0,,,,,,,,
45,PT08M11.00S,2022-11-26T01:17:36.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,92.9862023653088,46.32352941176471,1610612748,13,6,2022-11-26T01:17:42Z,450000,False,-18.0,13.0,1,right,B. Adebayo alley-oop DUNK (8 PTS) (K. Lowry 2 AST),"[1628389, 200768]",1610612748.0,MIA,alley-oop,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,2.28,Made,8.0,K. Lowry,200768.0,2.0,,,,,,,,,,,,,,
47,PT07M58.00S,2022-11-26T01:17:48.5Z,1,REGULAR,2pt,Jump Shot,[],203078,21.50131406044678,65.93137254901961,1610612764,13,8,2022-11-26T01:19:48Z,470000,False,-80.0,150.0,1,left,B. Beal 16' step back Jump Shot (2 PTS),[203078],1610612764.0,WAS,step back,,,Beal,B. Beal,,,,,Mid-Range,16-24 Left Center,16.95,Made,2.0,,,,,,,,,,,,,,,,,
48,PT07M47.00S,2022-11-26T01:17:59.6Z,1,REGULAR,3pt,Jump Shot,[],1629639,69.07030223390277,64.70588235294117,1610612748,13,8,2022-11-26T01:18:07Z,480000,False,74.0,238.0,1,right,MISS T. Herro 24' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,24.93,Missed,,,,,,,,,,,,,,,,,,
49,PT07M44.00S,2022-11-26T01:18:02.6Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,13,8,2022-11-26T01:18:07Z,490000,False,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,,,,,,,,,48.0,1.0,1.0,0.0,,,,,,,,
50,PT07M37.00S,2022-11-26T01:18:12.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,14.273981603153747,48.28431372549019,1610612764,13,10,2022-11-26T01:18:21Z,500000,False,9.0,82.0,1,left,K. Porzingis 8' driving floating Jump Shot (2 PTS) (D. Avdija 1 AST),"[204001, 1630166]",1610612764.0,WAS,driving floating,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),8-16 Center,8.22,Made,2.0,D. Avdija,1630166.0,1.0,,,,,,,,,,,,,,
52,PT07M37.00S,2022-11-26T01:18:17.0Z,1,REGULAR,foul,personal,['1freethrow'],1628389,,,1610612764,13,10,2022-11-26T01:18:35Z,520000,False,,,0,,B. Adebayo shooting personal FOUL (1 PF) (Porzingis 1 FT),"[1628389, 204001]",1610612748.0,MIA,shooting,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,202026.0,,,,1.0,0.0,Porzingis,204001.0
54,PT07M37.00S,2022-11-26T01:18:42.6Z,1,REGULAR,freethrow,1 of 1,[],204001,,,1610612764,13,11,2022-11-26T01:18:42Z,540000,False,,,0,,K. Porzingis Free Throw 1 of 1 (3 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
55,PT07M26.00S,2022-11-26T01:18:55.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,93.77463863337714,53.67647058823529,1610612748,15,11,2022-11-26T01:19:01Z,550000,False,18.0,6.0,1,right,B. Adebayo Layup (10 PTS) (K. Lowry 3 AST),"[1628389, 200768]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,1.94,Made,10.0,K. Lowry,200768.0,3.0,,,,,,,,,,,,,,
57,PT07M09.00S,2022-11-26T01:19:11.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,11.777266754270697,59.80392156862745,1610612764,15,13,2022-11-26T01:19:17Z,570000,False,-49.0,58.0,1,left,K. Porzingis 7' driving floating bank Jump Shot (5 PTS) (B. Beal 1 AST),"[204001, 203078]",1610612764.0,WAS,driving floating bank,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,7.61,Made,5.0,B. Beal,203078.0,1.0,,,,,,,,,,,,,,
58,PT06M58.00S,2022-11-26T01:19:23.8Z,1,REGULAR,2pt,Layup,[],1629639,91.85282522996057,66.93474264705883,1610612748,15,13,2022-11-26T01:19:42Z,580000,False,85.0,24.0,1,right,MISS T. Herro 8' driving finger roll Layup,[1629639],1610612748.0,MIA,driving finger roll,,,Herro,T. Herro,,,,,Mid-Range,8-16 Right,8.81,Missed,,,,,,,,,,,,,,,,,,
59,PT06M55.00S,2022-11-26T01:19:26.8Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,15,13,2022-11-26T01:19:31Z,590000,False,,,0,,D. Avdija REBOUND (Off:0 Def:2),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,58.0,2.0,2.0,0.0,,,,,,,,
60,PT06M49.00S,2022-11-26T01:19:31.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,8.886333771353483,49.26470588235294,1610612764,15,15,2022-11-26T01:19:45Z,600000,False,4.0,31.0,1,left,K. Kuzma driving finger roll Layup (4 PTS) (D. Avdija 2 AST),"[1628398, 1630166]",1610612764.0,WAS,driving finger roll,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,3.12,Made,4.0,D. Avdija,1630166.0,2.0,,,,,,,,,,,,,,
62,PT06M27.00S,2022-11-26T01:19:54.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,93.11760840998686,44.85294117647059,1610612748,15,15,2022-11-26T01:20:03Z,620000,False,-26.0,12.0,1,right,MISS T. Herro cutting Layup - blocked,"[1629639, 204001]",1610612748.0,MIA,cutting,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,2.84,Missed,,,,,Porzingis,204001.0,,,,,,,,,,,,
63,PT06M27.00S,2022-11-26T01:19:54.2Z,1,REGULAR,block,,[],204001,,,1610612748,15,15,2022-11-26T01:20:17Z,630000,False,,,0,,K. Porzingis BLOCK (1 BLK),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
64,PT06M23.00S,2022-11-26T01:19:58.2Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,15,15,2022-11-26T01:20:03Z,640000,False,,,0,,D. Avdija REBOUND (Off:0 Def:3),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,62.0,3.0,3.0,0.0,,,,,,,,
65,PT06M20.00S,2022-11-26T01:20:00.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628398,5.469776609724048,96.56862745098039,1610612764,15,18,2022-11-26T01:23:03Z,650000,False,-233.0,-1.0,1,left,K. Kuzma 3PT running (7 PTS) (B. Beal 2 AST),"[1628398, 203078]",1610612764.0,WAS,running,,,Kuzma,K. Kuzma,,,,,Left Corner 3,24+ Left,23.28,Made,7.0,B. Beal,203078.0,2.0,,,,,,,,,,,,,,
67,PT05M59.00S,2022-11-26T01:20:22.1Z,1,REGULAR,3pt,Jump Shot,[],1629639,66.3107752956636,49.01960784313725,1610612748,18,18,2022-11-26T01:20:27Z,670000,False,-5.0,264.0,1,right,T. Herro 26' 3PT pullup (3 PTS),[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,26.42,Made,3.0,,,,,,,,,,,,,,,,,
68,PT05M46.00S,2022-11-26T01:20:34.6Z,1,REGULAR,2pt,Jump Shot,[],1628398,21.50131406044678,44.36274509803921,1610612764,18,20,2022-11-26T01:20:42Z,680000,False,28.0,150.0,1,left,K. Kuzma 15' pullup Jump Shot (9 PTS),[1628398],1610612764.0,WAS,pullup,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Center,15.22,Made,9.0,,,,,,,,,,,,,,,,,
69,PT05M39.00S,2022-11-26T01:20:42.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,82.9993429697766,50.73529411764706,1610612748,20,20,2022-11-26T01:21:22Z,690000,False,4.0,107.0,1,right,B. Adebayo 10' fadeaway Jump Shot (12 PTS),[1628389],1610612748.0,MIA,fadeaway,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,10.74,Made,12.0,,,,,,,,,,,,,,,,,
70,PT05M39.00S,2022-11-26T01:20:52.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,20,20,2022-11-26T01:20:52Z,700000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M23.00S,2022-11-26T01:24:06.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,5.732588699080158,60.29411764705882,1610612764,20,22,2022-11-26T01:24:12Z,710000,False,-51.0,1.0,1,left,K. Kuzma driving finger roll Layup (11 PTS),[1628398],1610612764.0,WAS,driving finger roll,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,5.15,Made,11.0,,,,,,,,,,,,,,,,,
73,PT05M08.00S,2022-11-26T01:24:20.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,81.8166885676741,43.872549019607845,1610612748,22,22,2022-11-26T01:24:27Z,720000,False,-31.0,118.0,1,right,B. Adebayo 12' pullup Jump Shot (14 PTS) (T. Herro 4 AST),"[1628389, 1629639]",1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,12.23,Made,14.0,T. Herro,1629639.0,4.0,,,,,,,,,,,,,,
75,PT04M55.00S,2022-11-26T01:24:33.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],204001,5.601182654402102,53.431372549019606,1610612764,22,24,2022-11-26T01:24:38Z,740000,False,-17.0,0.0,1,left,K. Porzingis cutting Layup (7 PTS) (D. Avdija 3 AST),"[204001, 1630166]",1610612764.0,WAS,cutting,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,1.72,Made,7.0,D. Avdija,1630166.0,3.0,,,,,,,,,,,,,,
77,PT04M43.00S,2022-11-26T01:24:47.6Z,1,REGULAR,foul,personal,['2freethrow'],204001,,,1610612748,22,24,2022-11-26T01:25:07Z,760000,False,,,0,,K. Porzingis shooting personal FOUL (1 PF) (Adebayo 2 FT),"[204001, 1628389]",1610612764.0,WAS,shooting,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1151.0,,,,1.0,0.0,Adebayo,1628389.0
79,PT04M43.00S,2022-11-26T01:25:18.3Z,1,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,23,24,2022-11-26T01:25:18Z,780000,False,,,0,,B. Adebayo Free Throw 1 of 2 (15 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
80,PT04M43.00S,2022-11-26T01:25:19.0Z,1,REGULAR,substitution,out,[],1629639,,,1610612748,23,24,2022-11-26T01:25:27Z,790000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M43.00S,2022-11-26T01:25:19.0Z,1,REGULAR,substitution,out,[],1631107,,,1610612748,23,24,2022-11-26T01:25:27Z,800000,False,,,0,,SUB out: N. Jovic,[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M43.00S,2022-11-26T01:25:19.0Z,1,REGULAR,substitution,out,[],1630557,,,1610612748,23,24,2022-11-26T01:25:27Z,810000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M43.00S,2022-11-26T01:25:19.0Z,1,REGULAR,substitution,in,[],1630696,,,1610612748,23,24,2022-11-26T01:25:27Z,820000,False,,,0,,SUB in: D. Smith,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M43.00S,2022-11-26T01:25:19.0Z,1,REGULAR,substitution,in,[],1629312,,,1610612748,23,24,2022-11-26T01:25:27Z,830000,False,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M43.00S,2022-11-26T01:25:19.0Z,1,REGULAR,substitution,in,[],203115,,,1610612748,23,24,2022-11-26T01:25:27Z,840000,False,,,0,,SUB in: W. Barton,[203115],1610612764.0,WAS,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M43.00S,2022-11-26T01:25:47.7Z,1,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,24,24,2022-11-26T01:25:47Z,850000,False,,,0,,B. Adebayo Free Throw 2 of 2 (16 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
