actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
18,PT10M50.00S,2022-12-27T00:43:28.1Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,3,2,2022-12-27T00:43:35Z,180000,False,,,0,,R. Gobert REBOUND (Off:1 Def:0),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,17.0,1.0,0.0,1.0,,,,,
19,PT10M50.00S,2022-12-27T00:43:31.0Z,1,REGULAR,foul,personal,['2freethrow'],1631107,,,1610612750,3,2,2022-12-27T00:43:41Z,190000,False,,,0,,N. Jovic shooting personal FOUL (1 PF) (Gobert 2 FT),"[1631107, 203497]",1610612748.0,MIA,shooting,,,Jovic,N. Jovic,,,,,Restricted Area,0-8 Center,,,,,,,202056.0,1.0,0.0,Gobert,203497.0,,,,,,,,,
21,PT10M50.00S,2022-12-27T00:43:57.0Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203497,,,1610612750,3,2,2022-12-27T00:44:20Z,210000,False,,,0,,MISS R. Gobert Free Throw 1 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
22,PT10M50.00S,2022-12-27T00:43:57.0Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612750,3,2,2022-12-27T00:44:20Z,220000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,
23,PT10M50.00S,2022-12-27T00:43:57.0Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203497,,,1610612750,3,2,2022-12-27T00:44:20Z,230000,False,,,0,,MISS R. Gobert Free Throw 2 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
24,PT10M47.00S,2022-12-27T00:44:00.0Z,1,REGULAR,rebound,defensive,[],1628997,,,1610612748,3,2,2022-12-27T00:44:20Z,240000,False,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,23.0,1.0,1.0,0.0,,,,,
25,PT10M37.00S,2022-12-27T00:44:29.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631107,9.674770039421814,48.529411764705884,1610612748,5,2,2022-12-27T01:00:16Z,250000,False,7.0,38.0,1,left,N. Jovic Layup (2 PTS) (K. Lowry 1 AST),"[1631107, 200768]",1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Restricted Area,0-8 Center,3.91,Made,2.0,K. Lowry,200768.0,1.0,,,,,,,,,,,,,,
27,PT10M27.00S,2022-12-27T00:44:38.1Z,1,REGULAR,3pt,Jump Shot,[],1626156,83.919185282523,95.34313725490196,1610612750,5,5,2022-12-27T01:00:27Z,270000,False,227.0,99.0,1,right,D. Russell 24' 3PT step back (3 PTS),[1626156],1610612750.0,MIN,step back,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,24.73,Made,3.0,,,,,,,,,,,,,,,,,
28,PT10M12.00S,2022-12-27T00:44:52.7Z,1,REGULAR,3pt,Jump Shot,[],1631107,29.517082785808146,24.509803921568626,1610612748,5,5,2022-12-27T00:44:57Z,280000,False,127.0,225.0,1,left,MISS N. Jovic 25' 3PT,[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Above the Break 3,24+ Right Center,25.86,Missed,,,,,,,,,,,,,,,,,,
29,PT10M09.00S,2022-12-27T00:44:55.7Z,1,REGULAR,rebound,defensive,[],203085,,,1610612750,5,5,2022-12-27T00:44:57Z,290000,False,,,0,,A. Rivers REBOUND (Off:0 Def:2),[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,28.0,2.0,2.0,0.0,,,,,
30,PT10M06.00S,2022-12-27T00:45:01.7Z,1,REGULAR,turnover,discontinued dribble,[],203085,,,1610612750,5,5,2022-12-27T00:45:19Z,300000,False,,,0,,A. Rivers discontinued dribble TURNOVER (1 TO),[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,Above the Break 3,24+ Left Center,,,,,,,202056.0,,,,,,,,,1.0,,,,
31,PT09M49.00S,2022-12-27T00:45:25.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628997,25.57490144546649,83.08823529411765,1610612748,5,5,2022-12-27T00:45:31Z,310000,False,-165.0,188.0,1,left,MISS C. Martin 25' pullup 3PT,[1628997],1610612748.0,MIA,pullup,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,25.03,Missed,,,,,,,,,,,,,,,,,,
32,PT09M45.00S,2022-12-27T00:45:29.7Z,1,REGULAR,rebound,defensive,[],203085,,,1610612750,5,5,2022-12-27T00:45:31Z,320000,False,,,0,,A. Rivers REBOUND (Off:0 Def:3),[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,31.0,3.0,3.0,0.0,,,,,
33,PT09M38.00S,2022-12-27T00:45:36.1Z,1,REGULAR,3pt,Jump Shot,[],1630162,77.1353482260184,88.25827205882352,1610612750,5,8,2022-12-27T00:46:17Z,330000,False,191.0,162.0,1,right,A. Edwards 25' 3PT  (5 PTS) (A. Rivers 1 AST),"[1630162, 203085]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,25.09,Made,5.0,A. Rivers,203085.0,1.0,,,,,,,,,,,,,,
35,PT09M31.00S,2022-12-27T00:45:43.6Z,1,REGULAR,3pt,Jump Shot,[],1629622,24.392247043363994,86.02941176470588,1610612748,5,8,2022-12-27T00:45:48Z,350000,False,-180.0,177.0,1,left,MISS M. Strus 25' pullup 3PT,[1629622],1610612748.0,MIA,pullup,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,25.24,Missed,,,,,,,,,,,,,,,,,,
36,PT09M27.00S,2022-12-27T00:45:47.6Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,5,8,2022-12-27T00:45:48Z,360000,False,,,0,,R. Gobert REBOUND (Off:1 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,35.0,2.0,1.0,1.0,,,,,
37,PT09M20.00S,2022-12-27T00:45:56.6Z,1,REGULAR,3pt,Jump Shot,[],203085,95.3515111695138,96.32352941176471,1610612750,5,8,2022-12-27T00:46:02Z,370000,False,232.0,-9.0,1,right,MISS A. Rivers 3PT,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,Right Corner 3,24+ Right,23.18,Missed,,,,,,,,,,,,,,,,,,
38,PT09M20.00S,2022-12-27T00:45:56.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,5,8,2022-12-27T00:46:02Z,380000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,37.0,,,,,,,,
39,PT09M20.00S,2022-12-27T00:46:01.3Z,1,REGULAR,foul,personal,[],1631107,,,1610612750,5,8,2022-12-27T00:46:20Z,390000,False,,,0,,N. Jovic loose ball personal FOUL (2 PF),"[1631107, 203497]",1610612748.0,MIA,loose ball,,,Jovic,N. Jovic,,,,,Restricted Area,0-8 Center,,,,,,,1626302.0,2.0,0.0,Gobert,203497.0,,,,,,,,,
41,PT09M07.00S,2022-12-27T00:46:29.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626156,78.13731931668858,88.97058823529412,1610612750,5,8,2022-12-27T01:01:31Z,410000,False,195.0,153.0,1,right,MISS D. Russell 24' step back 3PT,[1626156],1610612750.0,MIN,step back,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,24.78,Missed,,,,,,,,,,,,,,,,,,
42,PT09M02.00S,2022-12-27T00:46:34.0Z,1,REGULAR,rebound,defensive,[],1631107,,,1610612748,5,8,2022-12-27T00:46:59Z,420000,False,,,0,,N. Jovic REBOUND (Off:0 Def:1),[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,41.0,1.0,1.0,0.0,,,,,
43,PT08M45.00S,2022-12-27T00:46:49.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,12.828515111695138,47.549019607843135,1610612748,7,8,2022-12-27T00:46:53Z,430000,False,12.0,68.0,1,left,T. Herro 6' driving floating Jump Shot (2 PTS),[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,6.92,Made,2.0,,,,,,,,,,,,,,,,,
44,PT08M36.00S,2022-12-27T00:47:06.0Z,1,REGULAR,turnover,bad pass,[],1630162,,,1610612750,7,8,2022-12-27T00:47:48Z,440000,False,,,0,,A. Edwards bad pass TURNOVER (1 TO),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,1626302.0,,,,,,,,,1.0,,,,
45,PT08M22.00S,2022-12-27T00:47:20.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628997,12.302890932982917,40.931372549019606,1610612748,7,8,2022-12-27T01:01:46Z,450000,False,45.0,63.0,1,left,MISS C. Martin 7' fadeaway Shot,[1628997],1610612748.0,MIA,fadeaway,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,7.77,Missed,,,,,,,,,,,,,,,,,,
46,PT08M17.00S,2022-12-27T00:47:25.5Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,7,8,2022-12-27T00:47:25Z,460000,False,,,0,,R. Gobert REBOUND (Off:1 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,45.0,3.0,2.0,1.0,,,,,
47,PT08M11.00S,2022-12-27T00:47:30.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,93.24901445466492,50.245098039215684,1610612750,7,10,2022-12-27T00:47:40Z,470000,False,1.0,11.0,1,right,R. Gobert alley-oop DUNK (2 PTS) (J. McDaniels 1 AST),"[203497, 1630183]",1610612750.0,MIN,alley-oop,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.11,Made,2.0,J. McDaniels,1630183.0,1.0,,,,,,,,,,,,,,
49,PT08M02.00S,2022-12-27T00:47:39.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200768,18.2161629434954,52.69607843137255,1610612748,9,10,2022-12-27T00:47:50Z,490000,False,-13.0,119.0,1,left,K. Lowry 11' Jump Shot (2 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),8-16 Center,11.95,Made,2.0,,,,,,,,,,,,,,,,,
51,PT07M41.00S,2022-12-27T00:48:09.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203497,90.88370565045992,51.9607843137255,1610612750,9,10,2022-12-27T00:48:15Z,510000,False,10.0,33.0,1,right,MISS R. Gobert finger roll Layup,[203497],1610612750.0,MIN,finger roll,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,3.46,Missed,,,,,,,,,,,,,,,,,,
52,PT07M38.00S,2022-12-27T00:48:12.1Z,1,REGULAR,rebound,defensive,[],1629622,,,1610612748,9,10,2022-12-27T00:48:15Z,520000,False,,,0,,M. Strus REBOUND (Off:0 Def:2),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,51.0,2.0,2.0,0.0,,,,,
53,PT07M32.00S,2022-12-27T00:48:18.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200768,7.440867279894875,37.745098039215684,1610612748,9,10,2022-12-27T01:49:21Z,530000,False,61.0,17.0,1,left,MISS K. Lowry 6' floating Shot - blocked,"[200768, 1630183]",1610612748.0,MIA,floating,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),0-8 Center,6.37,Missed,,,,,,,,,,,,,,,McDaniels,1630183.0,,
54,PT07M32.00S,2022-12-27T00:48:18.8Z,1,REGULAR,block,,[],1630183,,,1610612748,9,10,2022-12-27T00:48:22Z,540000,False,,,0,,J. McDaniels BLOCK (1 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
55,PT07M31.00S,2022-12-27T00:48:19.8Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,9,10,2022-12-27T00:50:13Z,550000,False,,,0,,R. Gobert REBOUND (Off:1 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,53.0,4.0,3.0,1.0,,,,,
56,PT07M27.00S,2022-12-27T00:48:26.9Z,1,REGULAR,turnover,lost ball,[],1626156,,,1610612750,9,10,2022-12-27T00:51:26Z,552500,False,,,0,,D. Russell lost ball TURNOVER (1 TO),"[1626156, 1629639]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1.0,,,Herro,1629639.0
57,PT07M27.00S,2022-12-27T00:48:26.9Z,1,REGULAR,steal,,[],1629639,,,1610612748,9,10,2022-12-27T00:48:30Z,553750,False,,,0,,T. Herro STEAL (1 STL),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
58,PT07M24.00S,2022-12-27T00:48:31.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",200768,6.258212877792378,51.9607843137255,1610612748,11,10,2022-12-27T00:51:17Z,555000,False,-10.0,6.0,1,left,K. Lowry Layup (4 PTS) (T. Herro 2 AST),"[200768, 1629639]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,1.17,Made,4.0,T. Herro,1629639.0,2.0,,,,,,,,,,,,,,
60,PT07M01.00S,2022-12-27T00:48:48.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203497,81.8166885676741,37.254901960784316,1610612750,11,12,2022-12-27T00:48:57Z,600000,False,-64.0,118.0,1,right,R. Gobert 13' floating Jump Shot (4 PTS) (J. McDaniels 2 AST),"[203497, 1630183]",1610612750.0,MIN,floating,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,13.44,Made,4.0,J. McDaniels,1630183.0,2.0,,,,,,,,,,,,,,
62,PT06M55.00S,2022-12-27T00:49:05.0Z,1,REGULAR,foul,personal,[],1630183,,,1610612748,11,12,2022-12-27T00:49:28Z,620000,False,,,0,,J. McDaniels personal FOUL (1 PF),"[1630183, 1629639]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,1626302.0,1.0,0.0,Herro,1629639.0,,,,,,,,,
64,PT06M55.00S,2022-12-27T00:49:24.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,11,12,2022-12-27T00:49:24Z,640000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M43.00S,2022-12-27T00:52:17.6Z,1,REGULAR,2pt,Jump Shot,[],1631107,4.812746386333772,78.92156862745098,1610612748,13,12,2022-12-27T00:52:22Z,650000,False,-145.0,-7.0,1,left,N. Jovic 14' Jump Shot (4 PTS) (T. Herro 3 AST),"[1631107, 1629639]",1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Mid-Range,8-16 Left,14.48,Made,4.0,T. Herro,1629639.0,3.0,,,,,,,,,,,,,,
67,PT06M31.00S,2022-12-27T00:52:32.9Z,1,REGULAR,foul,personal,[],1629639,,,1610612750,13,12,2022-12-27T00:52:38Z,670000,False,,,0,,T. Herro personal FOUL (1 PF),"[1629639, 1626156]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,,,,,,,202056.0,1.0,0.0,Russell,1626156.0,,,,,,,,,
69,PT06M22.00S,2022-12-27T00:52:52.8Z,1,REGULAR,3pt,Jump Shot,[],1626156,69.20170827858082,26.96078431372549,1610612750,13,12,2022-12-27T00:52:58Z,690000,False,-115.0,237.0,1,right,MISS D. Russell 26' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,26.35,Missed,,,,,,,,,,,,,,,,,,
70,PT06M18.00S,2022-12-27T00:52:56.8Z,1,REGULAR,rebound,defensive,[],200768,,,1610612748,13,12,2022-12-27T00:52:58Z,700000,False,,,0,,K. Lowry REBOUND (Off:0 Def:1),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,69.0,1.0,1.0,0.0,,,,,
71,PT06M00.00S,2022-12-27T00:53:13.5Z,1,REGULAR,3pt,Jump Shot,[],1629622,7.30946123521682,3.1862745098039214,1610612748,13,12,2022-12-27T00:53:18Z,710000,False,234.0,16.0,1,left,MISS M. Strus 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Right Corner 3,24+ Right,23.47,Missed,,,,,,,,,,,,,,,,,,
72,PT05M57.00S,2022-12-27T00:53:16.5Z,1,REGULAR,rebound,defensive,[],203085,,,1610612750,13,12,2022-12-27T00:53:18Z,720000,False,,,0,,A. Rivers REBOUND (Off:0 Def:4),[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,71.0,4.0,4.0,0.0,,,,,
73,PT05M52.00S,2022-12-27T00:53:22.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203085,94.43166885676742,44.36274509803921,1610612750,13,14,2022-12-27T00:54:26Z,730000,False,-28.0,0.0,1,right,A. Rivers driving Layup (2 PTS),[203085],1610612750.0,MIN,driving,,,Rivers,A. Rivers,,,,,Restricted Area,0-8 Center,2.82,Made,2.0,,,,,,,,,,,,,,,,,
74,PT05M46.00S,2022-12-27T00:53:30.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,11.826544021024969,44.69209558823529,1610612748,15,14,2022-12-27T00:54:32Z,740000,False,27.0,59.0,1,left,C. Martin 6' driving Layup (2 PTS),[1628997],1610612748.0,MIA,driving,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,6.44,Made,2.0,,,,,,,,,,,,,,,,,
75,PT05M46.00S,2022-12-27T00:53:35.6Z,1,REGULAR,foul,personal,['1freethrow'],1626156,,,1610612748,15,14,2022-12-27T00:54:44Z,750000,False,,,0,,D. Russell shooting personal FOUL (2 PF) (Martin 1 FT),"[1626156, 1628997]",1610612750.0,MIN,shooting,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202056.0,2.0,0.0,Martin,1628997.0,,,,,,,,,
77,PT05M46.00S,2022-12-27T00:53:43.2Z,1,REGULAR,substitution,out,[],203497,,,1610612748,15,14,2022-12-27T00:54:26Z,770000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M46.00S,2022-12-27T00:53:43.2Z,1,REGULAR,substitution,in,[],1629675,,,1610612748,15,14,2022-12-27T00:54:26Z,780000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M46.00S,2022-12-27T00:54:03.2Z,1,REGULAR,substitution,out,[],1629622,,,1610612748,15,14,2022-12-27T00:54:26Z,790000,False,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M46.00S,2022-12-27T00:54:03.2Z,1,REGULAR,substitution,in,[],203506,,,1610612748,15,14,2022-12-27T00:54:26Z,800000,False,,,0,,SUB in: V. Oladipo,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M46.00S,2022-12-27T00:54:09.4Z,1,REGULAR,substitution,out,[],1626156,,,1610612748,15,14,2022-12-27T00:54:26Z,810000,False,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M46.00S,2022-12-27T00:54:09.4Z,1,REGULAR,substitution,in,[],1629669,,,1610612748,15,14,2022-12-27T00:54:26Z,820000,False,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M46.00S,2022-12-27T00:54:24.3Z,1,REGULAR,freethrow,1 of 1,[],1628997,,,1610612748,15,14,2022-12-27T00:54:24Z,830000,False,,,0,,MISS C. Martin Free Throw 1 of 1,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
84,PT05M43.00S,2022-12-27T00:54:27.3Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,15,14,2022-12-27T00:54:27Z,840000,False,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,83.0,1.0,1.0,0.0,,,,,
85,PT05M37.00S,2022-12-27T00:54:33.8Z,1,REGULAR,3pt,Jump Shot,[],1630162,67.23061760840999,39.21568627450981,1610612750,15,17,2022-12-27T00:54:37Z,850000,False,-54.0,256.0,1,right,A. Edwards 26' 3PT  (8 PTS) (J. Nowell 1 AST),"[1630162, 1629669]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,26.11,Made,8.0,J. Nowell,1629669.0,1.0,,,,,,,,,,,,,,
