actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-02-09T00:43:10.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-02-09T00:43:10Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-02-09T00:43:13.9Z,1,REGULAR,jumpball,recovered,[],1629639,,,1610612748,0,0,2023-02-09T00:43:14Z,40000,False,,,0,,Jump Ball B. Adebayo vs. M. Turner: Tip to T. Herro,"[1629639, 1628389, 1626167]",1610612748.0,MIA,startperiod,T. Herro,1629639.0,Herro,T. Herro,Adebayo,1628389.0,Turner,1626167.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M37.00S,2023-02-09T00:43:32.8Z,1,REGULAR,3pt,Jump Shot,[],1628997,6.652431011826544,1.715686274509804,1610612748,3,0,2023-02-09T00:43:39Z,70000,False,241.0,10.0,1,left,C. Martin 24' 3PT  (3 PTS) (B. Adebayo 1 AST),"[1628997, 1628389]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,Right Corner 3,24+ Right,24.16,Made,3.0,B. Adebayo,1628389.0,1.0,,,,,,,,,,,,,,
9,PT11M07.00S,2023-02-09T00:44:04.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630174,94.03745072273325,45.34313725490196,1610612754,3,0,2023-02-09T00:44:42Z,90000,False,-23.0,4.0,1,right,MISS A. Nesmith Layup,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,,,,,,,,,,
10,PT11M04.00S,2023-02-09T00:44:07.9Z,1,REGULAR,rebound,defensive,[],1628997,,,1610612748,3,0,2023-02-09T00:44:42Z,100000,False,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT10M54.00S,2023-02-09T00:44:16.0Z,1,REGULAR,2pt,Jump Shot,[],1629216,21.23850197109067,68.62745098039215,1610612748,5,0,2023-02-09T00:44:27Z,110000,False,-93.0,147.0,1,left,G. Vincent 17' pullup Jump Shot (2 PTS) (J. Butler 1 AST),"[1629216, 202710]",1610612748.0,MIA,pullup,,,Vincent,G. Vincent,,,,,Mid-Range,16-24 Left Center,17.41,Made,2.0,J. Butler,202710.0,1.0,,,,,,,,,,,,,,
12,PT10M35.00S,2023-02-09T00:44:35.4Z,1,REGULAR,3pt,Jump Shot,[],1626167,72.22404730617609,23.03921568627451,1610612754,5,3,2023-02-09T00:44:40Z,120000,False,-135.0,209.0,1,right,M. Turner 24' 3PT  (3 PTS) (T. Haliburton 1 AST),"[1626167, 1630169]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,24.84,Made,3.0,T. Haliburton,1630169.0,1.0,,,,,,,,,,,,,,
14,PT10M26.00S,2023-02-09T00:44:48.8Z,1,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612748,5,3,2023-02-09T00:45:01Z,140000,False,,,0,,M. Turner shooting personal FOUL (1 PF) (Adebayo 2 FT),"[1626167, 1628389]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1626301.0,1.0,0.0,Adebayo,1628389.0,,,,,
16,PT10M26.00S,2023-02-09T00:45:23.3Z,1,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,6,3,2023-02-09T00:45:23Z,160000,False,,,0,,B. Adebayo Free Throw 1 of 2 (1 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
17,PT10M26.00S,2023-02-09T00:45:43.4Z,1,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,7,3,2023-02-09T00:45:43Z,170000,False,,,0,,B. Adebayo Free Throw 2 of 2 (2 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
