actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-03-22T23:43:56.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-03-22T23:43:56Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2023-03-22T23:44:00.5Z,1,REGULAR,jumpball,recovered,[],1628973,,,1610612752,0,0,2023-03-22T23:44:00Z,40000,False,,,0,,Jump Ball M. Robinson vs. B. Adebayo: Tip to J. Brunson,"[1628973, 1629011, 1628389]",1610612752.0,NYK,startperiod,J. Brunson,1628973.0,Brunson,J. Brunson,Robinson,1629011.0,Adebayo,1628389.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2023-03-22T23:44:14.5Z,1,REGULAR,2pt,Jump Shot,[],203944,92.9862023653088,74.01960784313727,1610612752,0,2,2023-03-22T23:44:23Z,70000,False,120.0,13.0,1,right,J. Randle 12' fadeaway Jump Shot (2 PTS) (R. Barrett 1 AST),"[203944, 1629628]",1610612752.0,NYK,fadeaway,,,Randle,J. Randle,,,,,Mid-Range,8-16 Right,12.08,Made,2.0,R. Barrett,1629628.0,1.0,,,,,,,,,,,,,,
9,PT11M23.00S,2023-03-22T23:44:32.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,19.004599211563733,50.73529411764706,1610612748,2,2,2023-03-22T23:44:42Z,90000,False,-4.0,126.0,1,left,B. Adebayo 12' turnaround Jump Shot (2 PTS) (J. Butler 1 AST),"[1628389, 202710]",1610612748.0,MIA,turnaround,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,12.62,Made,2.0,J. Butler,202710.0,1.0,,,,,,,,,,,,,,
11,PT11M05.00S,2023-03-22T23:44:50.4Z,1,REGULAR,3pt,Jump Shot,[],1629656,95.0886990801577,98.2843137254902,1610612752,2,5,2023-03-22T23:44:57Z,110000,False,241.0,-6.0,1,right,Q. Grimes 24' 3PT  (3 PTS) (J. Randle 1 AST),"[1629656, 203944]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Right Corner 3,24+ Right,24.15,Made,3.0,J. Randle,203944.0,1.0,,,,,,,,,,,,,,
13,PT10M44.00S,2023-03-22T23:45:14.2Z,1,REGULAR,2pt,Jump Shot,[],202710,4.812746386333772,30.14705882352941,1610612748,2,5,2023-03-23T00:53:03Z,130000,False,99.0,-7.0,1,left,MISS J. Butler 9' turnaround fadeaway Shot,[202710],1610612748.0,MIA,turnaround fadeaway,,,Butler,J. Butler,,,,,Mid-Range,8-16 Right,9.96,Missed,,,,,,,,,,,,,,,,,,
14,PT10M38.00S,2023-03-22T23:45:20.2Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,2,5,2023-03-23T00:53:03Z,140000,False,,,0,,M. Robinson REBOUND (Off:0 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Mid-Range,8-16 Right,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
15,PT10M28.00S,2023-03-22T23:45:27.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,95.22010512483574,50.73529411764706,1610612752,2,7,2023-03-22T23:47:20Z,150000,False,4.0,-8.0,1,right,J. Brunson driving floating Jump Shot (2 PTS) (J. Randle 2 AST),"[1628973, 203944]",1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,0.85,Made,2.0,J. Randle,203944.0,2.0,,,,,,,,,,,,,,
16,PT10M16.00S,2023-03-22T23:45:48.3Z,1,REGULAR,foul,personal,[],1629656,,,1610612748,2,7,2023-03-22T23:46:03Z,160000,False,,,0,,Q. Grimes personal FOUL (1 PF),"[1629656, 202710]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Mid-Range,8-16 Right,,,,,,,,,,,101283.0,1.0,0.0,Butler,202710.0,,,,,
18,PT10M07.00S,2023-03-22T23:46:07.3Z,1,REGULAR,3pt,Jump Shot,[],201567,27.151773981603156,81.12745098039215,1610612748,2,7,2023-03-22T23:46:11Z,180000,False,-156.0,203.0,1,left,MISS K. Love 25' 3PT,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,25.55,Missed,,,,,,,,,,,,,,,,,,
