actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
21,PT09M46.00S,2023-03-13T23:44:40.8Z,1,REGULAR,2pt,Jump Shot,[],1629659,25.969119579500656,62.99019607843137,1610612762,6,2,2023-03-13T23:45:42Z,210000,False,-65.0,192.0,1,left,MISS T. Horton-Tucker 20' step back Shot,[1629659],1610612762.0,UTA,step back,,,Horton-Tucker,T. Horton-Tucker,,,,,Mid-Range,16-24 Left Center,20.23,Missed,,,,,,,,,,,,,,,,,,
22,PT09M41.00S,2023-03-13T23:44:45.8Z,1,REGULAR,rebound,defensive,[],202710,,,1610612748,6,2,2023-03-13T23:44:48Z,220000,False,,,0,,J. Butler REBOUND (Off:1 Def:1),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,21.0,2.0,1.0,1.0,,,,,,,
23,PT09M30.00S,2023-03-13T23:44:56.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,80.76544021024968,51.71568627450981,1610612748,6,2,2023-03-13T23:45:02Z,230000,False,9.0,128.0,1,right,MISS B. Adebayo 12' pullup Shot,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,12.86,Missed,,,,,,,,,,,,,,,,,,
24,PT09M27.00S,2023-03-13T23:44:59.3Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,6,2,2023-03-13T23:45:02Z,240000,False,,,0,,W. Kessler REBOUND (Off:0 Def:1),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,23.0,1.0,1.0,0.0,,,,,,,
25,PT09M22.00S,2023-03-13T23:45:04.1Z,1,REGULAR,turnover,lost ball,[],1628374,,,1610612762,6,2,2023-03-13T23:50:40Z,250000,False,,,0,,L. Markkanen lost ball TURNOVER (1 TO),"[1628374, 202710]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Left,,,,,,,1.0,Butler,202710.0,,,,,,,,,,,
26,PT09M22.00S,2023-03-13T23:45:04.1Z,1,REGULAR,steal,,[],202710,,,1610612748,6,2,2023-03-13T23:45:06Z,260000,False,,,0,,J. Butler STEAL (2 STL),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
27,PT09M20.00S,2023-03-13T23:45:08.7Z,1,REGULAR,turnover,out-of-bounds,[],1628389,,,1610612748,6,2,2023-03-13T23:45:14Z,270000,False,,,0,,B. Adebayo bad pass out-of-bounds TURNOVER (1 TO),[1628389],1610612748.0,MIA,bad pass,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,,,,,1.0,,,,,,,203592.0,,,,,,
28,PT09M08.00S,2023-03-13T23:45:26.6Z,1,REGULAR,turnover,lost ball,[],1630534,,,1610612762,6,2,2023-03-13T23:45:33Z,280000,False,,,0,,O. Agbaji lost ball TURNOVER (1 TO),"[1630534, 1629216]",1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Mid-Range,16-24 Center,,,,,,,1.0,Vincent,1629216.0,,,,,,,,,,,
29,PT09M08.00S,2023-03-13T23:45:26.6Z,1,REGULAR,steal,,[],1629216,,,1610612748,6,2,2023-03-13T23:52:00Z,290000,False,,,0,,G. Vincent STEAL (1 STL),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
30,PT09M05.00S,2023-03-13T23:45:30.4Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",202710,91.80354796320631,51.470588235294116,1610612748,8,2,2023-03-13T23:50:31Z,300000,False,7.0,25.0,1,right,J. Butler running DUNK (2 PTS) (G. Vincent 1 AST),"[202710, 1629216]",1610612748.0,MIA,running,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,2.56,Made,2.0,G. Vincent,1629216.0,1.0,,,,,,,,,,,,,,
33,PT08M47.00S,2023-03-13T23:45:47.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629659,10.988830486202366,46.32352941176471,1610612762,8,2,2023-03-13T23:51:11Z,330000,False,18.0,51.0,1,left,MISS T. Horton-Tucker turnaround Shot,[1629659],1610612762.0,UTA,turnaround,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,5.4,Missed,,,,,,,,,,,,,,,,,,
34,PT08M43.00S,2023-03-13T23:45:52.5Z,1,REGULAR,rebound,offensive,[],1629659,,,1610612762,8,2,2023-03-13T23:45:52Z,340000,False,,,0,,T. Horton-Tucker REBOUND (Off:1 Def:0),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,33.0,1.0,0.0,1.0,,,,,,,
35,PT08M40.00S,2023-03-13T23:45:54.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630534,32.670827858081466,52.69607843137255,1610612762,8,2,2023-03-13T23:46:09Z,350000,False,-13.0,255.0,1,left,MISS O. Agbaji 25' 3PT,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Center,25.5,Missed,,,,,,,,,,,,,,,,,,
36,PT08M37.00S,2023-03-13T23:45:57.9Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,8,2,2023-03-13T23:46:09Z,360000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,,,,,,,,35.0,1.0,1.0,0.0,,,,,,,
37,PT08M26.00S,2023-03-13T23:46:09.6Z,1,REGULAR,3pt,Jump Shot,[],1629639,70.12155059132719,76.7156862745098,1610612748,8,2,2023-03-13T23:51:57Z,370000,False,134.0,228.0,1,right,MISS T. Herro 26' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,26.46,Missed,,,,,,,,,,,,,,,,,,
38,PT08M23.00S,2023-03-13T23:46:12.6Z,1,REGULAR,rebound,defensive,[],203482,,,1610612762,8,2,2023-03-13T23:46:23Z,380000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:1),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,37.0,1.0,1.0,0.0,,,,,,,
39,PT08M17.00S,2023-03-13T23:46:17.3Z,1,REGULAR,3pt,Jump Shot,[],1630534,15.719448094612352,98.0392156862745,1610612762,8,2,2023-03-13T23:46:29Z,390000,False,-240.0,95.0,1,left,MISS O. Agbaji 25' 3PT,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Left Center,25.84,Missed,,,,,,,,,,,,,,,,,,
40,PT08M14.00S,2023-03-13T23:46:20.9Z,1,REGULAR,rebound,offensive,[],1631117,,,1610612762,8,2,2023-03-13T23:46:20Z,400000,False,,,0,,W. Kessler REBOUND (Off:1 Def:1),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,39.0,2.0,1.0,1.0,,,,,,,
41,PT08M12.00S,2023-03-13T23:46:22.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630534,9.937582128777924,55.63725490196079,1610612762,8,4,2023-03-13T23:53:04Z,410000,False,-28.0,41.0,1,left,O. Agbaji cutting Layup (2 PTS) (W. Kessler 1 AST),"[1630534, 1631117]",1610612762.0,UTA,cutting,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),0-8 Center,4.97,Made,2.0,W. Kessler,1631117.0,1.0,,,,,,,,,,,,,,
43,PT07M53.00S,2023-03-13T23:46:42.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628389,87.99277266754271,50.98039215686274,1610612748,10,4,2023-03-13T23:47:02Z,430000,False,5.0,60.0,1,right,B. Adebayo 6' turnaround Hook (2 PTS) (T. Herro 1 AST),"[1628389, 1629639]",1610612748.0,MIA,turnaround,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,6.06,Made,2.0,T. Herro,1629639.0,1.0,,,,,,,,,,,,,,
45,PT07M36.00S,2023-03-13T23:46:59.0Z,1,REGULAR,3pt,Jump Shot,[],1628374,34.641918528252305,64.95098039215686,1610612762,10,7,2023-03-13T23:47:08Z,450000,False,-75.0,273.0,1,left,L. Markkanen 28' 3PT  (3 PTS) (T. Horton-Tucker 1 AST),"[1628374, 1629659]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,28.32,Made,3.0,T. Horton-Tucker,1629659.0,1.0,,,,,,,,,,,,,,
46,PT07M21.00S,2023-03-13T23:47:14.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202710,88.64980289093299,53.18627450980392,1610612748,10,7,2023-03-13T23:47:21Z,460000,False,16.0,54.0,1,right,MISS J. Butler driving Layup,[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,5.65,Missed,,,,,,,,,,,,,,,,,,
47,PT07M18.00S,2023-03-13T23:47:17.3Z,1,REGULAR,rebound,defensive,[],1630534,,,1610612762,10,7,2023-03-13T23:47:21Z,470000,False,,,0,,O. Agbaji REBOUND (Off:0 Def:1),[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,46.0,1.0,1.0,0.0,,,,,,,
48,PT07M13.00S,2023-03-13T23:47:22.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628374,9.543363994743759,45.588235294117645,1610612762,10,9,2023-03-13T23:47:44Z,480000,False,22.0,37.0,1,left,L. Markkanen driving Layup (5 PTS),[1628374],1610612762.0,UTA,driving,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,4.33,Made,5.0,,,,,,,,,,,,,,,,,
49,PT07M02.00S,2023-03-13T23:47:32.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,88.25558475689881,50.73529411764706,1610612748,12,9,2023-03-13T23:47:48Z,490000,False,4.0,58.0,1,right,T. Herro floating Jump Shot (2 PTS),[1629639],1610612748.0,MIA,floating,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,5.8,Made,2.0,,,,,,,,,,,,,,,,,
55,PT06M50.00S,2023-03-13T23:47:47.5Z,1,REGULAR,turnover,bad pass,[],1629659,,,1610612762,12,9,2023-03-13T23:49:27Z,515000,False,,,0,,T. Horton-Tucker bad pass TURNOVER (1 TO),"[1629659, 1629216]",1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Right Center,,,,,,,1.0,Vincent,1629216.0,,,,,,,,,,,
56,PT06M50.00S,2023-03-13T23:47:47.5Z,1,REGULAR,steal,,[],1629216,,,1610612748,12,9,2023-03-13T23:49:03Z,517500,False,,,0,,G. Vincent STEAL (2 STL),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
52,PT06M46.00S,2023-03-13T23:47:49.7Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",201567,77.87450722733246,9.558823529411764,1610612748,15,9,2023-03-13T23:56:05Z,520000,False,-202.0,155.0,1,right,K. Love 25' 3PT step back (3 PTS) (J. Butler 1 AST),"[201567, 202710]",1610612748.0,MIA,step back,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,25.51,Made,3.0,J. Butler,202710.0,1.0,,,,,,,,,,,,,,
54,PT06M46.00S,2023-03-13T23:48:05.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,15,9,2023-03-13T23:48:05Z,540000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M46.00S,2023-03-13T23:50:12.0Z,1,REGULAR,substitution,out,[],1628374,,,1610612762,15,9,2023-03-13T23:50:45Z,550000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M46.00S,2023-03-13T23:50:12.0Z,1,REGULAR,substitution,in,[],1631323,,,1610612762,15,9,2023-03-13T23:50:45Z,560000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M26.00S,2023-03-13T23:51:08.2Z,1,REGULAR,2pt,Jump Shot,[],1629659,26.10052562417871,69.36274509803921,1610612762,15,9,2023-03-13T23:51:20Z,570000,False,-97.0,193.0,1,left,MISS T. Horton-Tucker 21' step back Shot,[1629659],1610612762.0,UTA,step back,,,Horton-Tucker,T. Horton-Tucker,,,,,Mid-Range,16-24 Left Center,21.57,Missed,,,,,,,,,,,,,,,,,,
60,PT06M22.00S,2023-03-13T23:51:12.2Z,1,REGULAR,rebound,defensive,[],201567,,,1610612748,15,9,2023-03-13T23:51:20Z,580000,False,,,0,,K. Love REBOUND (Off:0 Def:1),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,59.0,1.0,1.0,0.0,,,,,,,
61,PT06M05.00S,2023-03-13T23:51:28.9Z,1,REGULAR,2pt,Jump Shot,[],1629639,89.70105124835742,29.65686274509804,1610612748,15,9,2023-03-13T23:51:34Z,590000,False,-102.0,44.0,1,right,MISS T. Herro 11' driving bank Shot,[1629639],1610612748.0,MIA,driving bank,,,Herro,T. Herro,,,,,Mid-Range,8-16 Left,11.09,Missed,,,,,,,,,,,,,,,,,,
62,PT06M01.00S,2023-03-13T23:51:32.9Z,1,REGULAR,rebound,defensive,[],203482,,,1610612762,15,9,2023-03-13T23:51:52Z,600000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:2),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Mid-Range,8-16 Left,,,,,,,,,,61.0,2.0,2.0,0.0,,,,,,,
63,PT06M01.00S,2023-03-13T23:51:35.7Z,1,REGULAR,turnover,out-of-bounds,[],203482,,,1610612762,15,9,2023-03-14T02:11:18Z,610000,False,,,0,,K. Olynyk lost ball out-of-bounds TURNOVER (2 TO),[203482],1610612762.0,UTA,lost ball,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2.0,,,,,,,202007.0,,,,,,
64,PT05M41.00S,2023-03-13T23:52:08.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629216,70.12155059132719,74.01960784313727,1610612748,18,9,2023-03-13T23:52:17Z,620000,False,120.0,228.0,1,right,G. Vincent 25' 3PT step back (9 PTS),[1629216],1610612748.0,MIA,step back,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Right Center,25.81,Made,9.0,,,,,,,,,,,,,,,,,
65,PT05M25.00S,2023-03-13T23:52:23.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631323,14.273981603153747,51.225490196078425,1610612762,18,11,2023-03-13T23:52:30Z,630000,False,-6.0,82.0,1,left,S. Fontecchio 8' driving floating Jump Shot (2 PTS) (T. Horton-Tucker 2 AST),"[1631323, 1629659]",1610612762.0,UTA,driving floating,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),8-16 Center,8.19,Made,2.0,T. Horton-Tucker,1629659.0,2.0,,,,,,,,,,,,,,
67,PT05M16.00S,2023-03-13T23:52:32.1Z,1,REGULAR,3pt,Jump Shot,[],201567,67.09921156373193,41.17647058823529,1610612748,18,11,2023-03-13T23:52:38Z,650000,False,-44.0,257.0,1,right,MISS K. Love 26' 3PT,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Center,26.06,Missed,,,,,,,,,,,,,,,,,,
68,PT05M13.00S,2023-03-13T23:52:35.1Z,1,REGULAR,rebound,defensive,[],1631323,,,1610612762,18,11,2023-03-13T23:52:38Z,660000,False,,,0,,S. Fontecchio REBOUND (Off:0 Def:1),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Center,,,,,,,,,,67.0,1.0,1.0,0.0,,,,,,,
69,PT05M10.00S,2023-03-13T23:52:42.2Z,1,REGULAR,foul,personal,['2freethrow'],1629216,,,1610612762,18,11,2023-03-13T23:52:51Z,670000,False,,,0,,G. Vincent shooting personal FOUL (1 PF) (Horton-Tucker 2 FT),"[1629216, 1629659]",1610612748.0,MIA,shooting,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,203592.0,1.0,0.0,Horton-Tucker,1629659.0,,
71,PT05M10.00S,2023-03-13T23:53:05.8Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1629659,,,1610612762,18,12,2023-03-13T23:53:05Z,690000,False,,,0,,T. Horton-Tucker Free Throw 1 of 2 (1 PTS),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
72,PT05M10.00S,2023-03-13T23:53:06.9Z,1,REGULAR,substitution,out,[],1628389,,,1610612762,18,12,2023-03-13T23:53:14Z,700000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M10.00S,2023-03-13T23:53:06.9Z,1,REGULAR,substitution,out,[],203482,,,1610612762,18,12,2023-03-13T23:53:14Z,710000,False,,,0,,SUB out: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M10.00S,2023-03-13T23:53:06.9Z,1,REGULAR,substitution,in,[],1630209,,,1610612762,18,12,2023-03-13T23:53:14Z,720000,False,,,0,,SUB in: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M10.00S,2023-03-13T23:53:06.9Z,1,REGULAR,substitution,in,[],200752,,,1610612762,18,12,2023-03-13T23:53:14Z,730000,False,,,0,,SUB in: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M10.00S,2023-03-13T23:53:28.5Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1629659,,,1610612762,18,13,2023-03-13T23:53:28Z,740000,False,,,0,,T. Horton-Tucker Free Throw 2 of 2 (2 PTS),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
77,PT04M52.00S,2023-03-13T23:53:48.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201567,86.41590013140605,51.9607843137255,1610612748,20,13,2023-03-13T23:53:55Z,750000,False,10.0,75.0,1,right,K. Love 7' turnaround Hook (5 PTS),[201567],1610612748.0,MIA,turnaround,,,Love,K. Love,,,,,In The Paint (Non-RA),0-8 Center,7.58,Made,5.0,,,,,,,,,,,,,,,,,
78,PT04M35.00S,2023-03-13T23:54:06.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,9.280551905387648,56.61764705882353,1610612762,20,13,2023-03-13T23:54:10Z,760000,False,-33.0,35.0,1,left,MISS T. Horton-Tucker driving Layup,[1629659],1610612762.0,UTA,driving,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,4.8,Missed,,,,,,,,,,,,,,,,,,
79,PT04M32.00S,2023-03-13T23:54:09.7Z,1,REGULAR,rebound,defensive,[],1630209,,,1610612748,20,13,2023-03-13T23:54:10Z,770000,False,,,0,,O. Yurtseven REBOUND (Off:0 Def:1),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,78.0,1.0,1.0,0.0,,,,,,,
80,PT04M28.00S,2023-03-13T23:54:13.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201567,68.15045992115637,68.62745098039215,1610612748,20,13,2023-03-13T23:54:30Z,780000,False,93.0,247.0,1,right,MISS K. Love 26' pullup 3PT,[201567],1610612748.0,MIA,pullup,,,Love,K. Love,,,,,Above the Break 3,24+ Right Center,26.39,Missed,,,,,,,,,,,,,,,,,,
81,PT04M24.00S,2023-03-13T23:54:17.0Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,20,13,2023-03-13T23:54:30Z,790000,False,,,0,,W. Kessler REBOUND (Off:1 Def:2),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,80.0,3.0,2.0,1.0,,,,,,,
82,PT04M17.00S,2023-03-13T23:54:24.5Z,1,REGULAR,turnover,lost ball,[],1629659,,,1610612762,20,13,2023-03-13T23:54:32Z,800000,False,,,0,,T. Horton-Tucker lost ball TURNOVER (2 TO),"[1629659, 1629216]",1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2.0,Vincent,1629216.0,,,,,,,,,,,
