actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
20,PT09M56.00S,2022-12-24T01:15:32.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,11.251642575558476,56.61764705882353,1610612748,4,4,2022-12-24T01:15:39Z,200000,False,-33.0,53.0,1,left,T. Herro 6' driving floating Jump Shot (2 PTS),[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,6.27,Made,2.0,,,,,,,,,,,,,,,,,
21,PT09M42.00S,2022-12-24T01:15:46.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631097,84.44480946123521,34.55882352941176,1610612754,4,6,2022-12-24T01:15:53Z,210000,False,-77.0,94.0,1,right,B. Mathurin 12' pullup Jump Shot (3 PTS) (M. Turner 1 AST),"[1631097, 1626167]",1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Left,12.14,Made,3.0,,,,,,,,,,M. Turner,1626167.0,1.0,,,,,
23,PT09M32.00S,2022-12-24T01:15:56.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,19.267411300919843,51.9607843137255,1610612748,4,6,2022-12-24T01:16:03Z,230000,False,-10.0,129.0,1,left,MISS B. Adebayo 12' pullup Shot,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,12.9,Missed,,,,,,,,,,,,,,,,,,
24,PT09M30.00S,2022-12-24T01:15:58.8Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,4,6,2022-12-24T01:16:03Z,240000,False,,,0,,M. Turner REBOUND (Off:0 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Center,,,,23.0,3.0,3.0,0.0,,,,,,,,,,,,,
25,PT09M26.00S,2022-12-24T01:16:03.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,66.96780551905388,22.794117647058822,1610612754,4,6,2022-12-24T01:16:12Z,250000,False,-136.0,258.0,1,right,MISS B. Hield 29' running pullup 3PT,[1627741],1610612754.0,IND,running pullup,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,29.17,Missed,,,,,,,,,,,,,,,,,,
26,PT09M22.00S,2022-12-24T01:16:07.4Z,1,REGULAR,rebound,defensive,[],1628997,,,1610612748,4,6,2022-12-24T01:16:12Z,260000,False,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,,,,25.0,1.0,1.0,0.0,,,,,,,,,,,,,
27,PT09M11.00S,2022-12-24T01:16:17.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,14.14257555847569,56.86274509803921,1610612748,6,6,2022-12-24T01:16:28Z,270000,False,-34.0,80.0,1,left,B. Adebayo 8' turnaround fadeaway Jump Shot (2 PTS),[1628389],1610612748.0,MIA,turnaround fadeaway,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,8.74,Made,2.0,,,,,,,,,,,,,,,,,
29,PT09M03.00S,2022-12-24T01:16:26.0Z,1,REGULAR,3pt,Jump Shot,[],1630169,69.33311432325887,13.970588235294118,1610612754,6,9,2022-12-24T01:16:45Z,290000,False,-180.0,236.0,1,right,T. Haliburton 29' 3PT  (3 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,29.67,Made,3.0,,,,,,,,,,,,,,,,,
31,PT08M41.00S,2022-12-24T01:16:47.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202710,6.521024967148489,60.5392156862745,1610612748,8,9,2022-12-24T01:16:55Z,310000,False,-53.0,9.0,1,left,J. Butler Layup (4 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,5.34,Made,4.0,,,,,,,,,,,,,,,,,
32,PT08M26.00S,2022-12-24T01:17:02.2Z,1,REGULAR,3pt,Jump Shot,[],1629614,73.9323258869908,13.480392156862745,1610612754,8,9,2022-12-24T01:17:09Z,320000,False,-183.0,193.0,1,right,MISS A. Nembhard 26' step back 3PT,[1629614],1610612754.0,IND,step back,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,26.53,Missed,,,,,,,,,,,,,,,,,,
33,PT08M25.00S,2022-12-24T01:17:03.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612748,8,9,2022-12-24T01:17:09Z,330000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,32.0,,,,,,,,,,,,,,,,
35,PT08M13.00S,2022-12-24T01:17:18.8Z,1,REGULAR,3pt,Jump Shot,[],1629639,33.85348226018397,55.14705882352941,1610612748,8,9,2022-12-24T01:17:23Z,350000,False,-26.0,266.0,1,left,MISS T. Herro 26' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,26.69,Missed,,,,,,,,,,,,,,,,,,
36,PT08M11.00S,2022-12-24T01:17:21.0Z,1,REGULAR,rebound,offensive,[],1629639,,,1610612748,8,9,2022-12-24T01:17:21Z,360000,False,,,0,,T. Herro REBOUND (Off:1 Def:0),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,,,,35.0,1.0,0.0,1.0,,,,,,,,,,,,,
37,PT07M59.00S,2022-12-24T01:17:33.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],200768,8.360709592641262,3.431372549019608,1610612748,8,9,2022-12-24T01:17:40Z,370000,False,233.0,26.0,1,left,MISS K. Lowry 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Right Corner 3,24+ Right,23.43,Missed,,,,,,,,,,,,,,,,,,
38,PT07M55.00S,2022-12-24T01:17:37.1Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,8,9,2022-12-24T01:17:40Z,380000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Right Corner 3,24+ Right,,,,37.0,1.0,1.0,0.0,,,,,,,,,,,,,
39,PT07M48.00S,2022-12-24T01:17:44.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630169,95.22010512483574,95.58823529411765,1610612754,8,12,2022-12-24T01:17:50Z,390000,False,228.0,-8.0,1,right,T. Haliburton 3PT  (6 PTS) (B. Hield 1 AST),"[1630169, 1627741]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Right Corner 3,24+ Right,22.8,Made,6.0,,,,,,,,,,B. Hield,1627741.0,1.0,,,,,
41,PT07M37.00S,2022-12-24T01:17:54.4Z,1,REGULAR,3pt,Jump Shot,[],1629639,32.14520367936925,43.872549019607845,1610612748,8,12,2022-12-24T01:18:04Z,410000,False,31.0,250.0,1,left,MISS T. Herro 25' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,25.16,Missed,,,,,,,,,,,,,,,,,,
42,PT07M34.00S,2022-12-24T01:17:57.4Z,1,REGULAR,rebound,defensive,[],1631097,,,1610612754,8,12,2022-12-24T01:18:04Z,420000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,,,,41.0,1.0,1.0,0.0,,,,,,,,,,,,,
43,PT07M28.00S,2022-12-24T01:18:04.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,94.03745072273325,60.78431372549019,1610612754,8,12,2022-12-24T01:18:13Z,430000,False,54.0,4.0,1,right,MISS M. Turner cutting Layup,[1626167],1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,5.4,Missed,,,,,,,,,,,,,,,,,,
45,PT07M24.00S,2022-12-24T01:18:08.4Z,1,REGULAR,rebound,defensive,[],1628997,,,1610612748,8,12,2022-12-24T01:18:13Z,450000,False,,,0,,C. Martin REBOUND (Off:0 Def:2),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,43.0,2.0,2.0,0.0,,,,,,,,,,,,,
47,PT07M12.00S,2022-12-24T01:18:36.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,17.296320630749015,50.49019607843137,1610612748,10,12,2022-12-24T01:18:55Z,470000,False,-2.0,110.0,1,left,B. Adebayo 11' pullup Jump Shot (4 PTS),[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,11.01,Made,4.0,,,,,,,,,,,,,,,,,
48,PT06M54.00S,2022-12-24T01:18:55.3Z,1,REGULAR,3pt,Jump Shot,[],1630169,70.64717477003943,79.41176470588235,1610612754,10,15,2022-12-24T01:19:02Z,480000,False,147.0,223.0,1,right,T. Haliburton 26' 3PT  (9 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,26.75,Made,9.0,,,,,,,,,,,,,,,,,
49,PT06M40.00S,2022-12-24T01:19:09.2Z,1,REGULAR,3pt,Jump Shot,[],200768,26.757555847568987,81.86274509803921,1610612748,13,15,2022-12-24T01:19:15Z,490000,False,-159.0,199.0,1,left,K. Lowry 25' 3PT  (3 PTS) (B. Adebayo 1 AST),"[200768, 1628389]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,25.49,Made,3.0,,,,,,,,,,B. Adebayo,1628389.0,1.0,,,,,
52,PT06M20.00S,2022-12-24T01:19:28.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627741,82.21090670170827,44.11764705882353,1610612754,13,15,2022-12-24T01:19:35Z,510000,False,-29.0,115.0,1,right,MISS B. Hield 11' turnaround fadeaway Shot,[1627741],1610612754.0,IND,turnaround fadeaway,,,Hield,B. Hield,,,,,In The Paint (Non-RA),8-16 Center,11.84,Missed,,,,,,,,,,,,,,,,,,
53,PT06M18.00S,2022-12-24T01:19:30.7Z,1,REGULAR,rebound,defensive,[],202710,,,1610612748,13,15,2022-12-24T01:19:35Z,520000,False,,,0,,J. Butler REBOUND (Off:0 Def:1),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Center,,,,52.0,1.0,1.0,0.0,,,,,,,,,,,,,
54,PT06M06.00S,2022-12-24T01:19:44.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202710,5.601182654402102,55.14705882352941,1610612748,15,15,2022-12-24T01:19:50Z,530000,False,-26.0,0.0,1,left,J. Butler driving reverse Layup (6 PTS),[202710],1610612748.0,MIA,driving reverse,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,2.57,Made,6.0,,,,,,,,,,,,,,,,,
55,PT06M06.00S,2022-12-24T01:19:49.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,15,15,2022-12-24T01:19:49Z,540000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M06.00S,2022-12-24T01:22:05.8Z,1,REGULAR,substitution,out,[],1629639,,,1610612754,15,15,2022-12-24T01:22:43Z,550000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M06.00S,2022-12-24T01:22:05.8Z,1,REGULAR,substitution,in,[],203506,,,1610612754,15,15,2022-12-24T01:22:43Z,560000,False,,,0,,SUB in: V. Oladipo,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT05M45.00S,2022-12-24T01:23:03.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,93.11760840998686,62.99019607843137,1610612754,15,17,2022-12-24T01:23:21Z,570000,False,65.0,12.0,1,right,A. Nembhard 6' turnaround fadeaway Jump Shot (2 PTS) (B. Hield 2 AST),"[1629614, 1627741]",1610612754.0,IND,turnaround fadeaway,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,6.61,Made,2.0,,,,,,,,,,B. Hield,1627741.0,2.0,,,,,
63,PT05M31.00S,2022-12-24T01:23:20.8Z,1,REGULAR,foul,personal,[],1626167,,,1610612748,15,17,2022-12-24T01:23:32Z,590000,False,,,0,,M. Turner personal FOUL (1 PF),"[1626167, 1628389]",1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201638.0,1.0,0.0,Adebayo,1628389.0,,,,,,,,
65,PT05M31.00S,2022-12-24T01:23:32.7Z,1,REGULAR,substitution,out,[],1631097,,,1610612748,15,17,2022-12-24T01:23:35Z,610000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT05M31.00S,2022-12-24T01:23:32.7Z,1,REGULAR,substitution,in,[],1630537,,,1610612748,15,17,2022-12-24T01:23:35Z,620000,False,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M16.00S,2022-12-24T01:23:57.8Z,1,REGULAR,3pt,Jump Shot,[],203506,27.151773981603156,83.82352941176471,1610612748,15,17,2022-12-24T01:24:03Z,630000,False,-169.0,203.0,1,left,MISS V. Oladipo 26' pullup 3PT - blocked,"[203506, 1630169]",1610612748.0,MIA,pullup,,,Oladipo,V. Oladipo,,,,,Above the Break 3,24+ Left Center,26.4,Missed,,,,,,,,,,,,,,Haliburton,1630169.0,,,
68,PT05M16.00S,2022-12-24T01:23:57.8Z,1,REGULAR,block,,[],1630169,,,1610612748,15,17,2022-12-24T01:23:59Z,640000,False,,,0,,T. Haliburton BLOCK (1 BLK),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
69,PT05M14.00S,2022-12-24T01:23:59.8Z,1,REGULAR,rebound,defensive,[],1629614,,,1610612754,15,17,2022-12-24T01:24:03Z,650000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:1),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,,,,67.0,1.0,1.0,0.0,,,,,,,,,,,,,
70,PT05M11.00S,2022-12-24T01:24:03.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630169,95.22010512483574,94.6078431372549,1610612754,15,20,2022-12-24T01:24:11Z,660000,False,223.0,-8.0,1,right,T. Haliburton 3PT  (12 PTS) (A. Nembhard 1 AST),"[1630169, 1629614]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Right Corner 3,24+ Right,22.31,Made,12.0,,,,,,,,,,A. Nembhard,1629614.0,1.0,,,,,
72,PT04M54.00S,2022-12-24T01:24:27.2Z,1,REGULAR,foul,technical,['1freethrow'],1626167,,,1610612748,15,20,2022-12-24T01:24:40Z,680000,False,,,0,,M. Turner defensive-3-second technical FOUL (1 Tech),[1626167],1610612754.0,IND,defensive-3-second,,,Turner,M. Turner,,,,,,,,,,,,,,201638.0,1.0,1.0,,,,,,,,,,
73,PT04M54.00S,2022-12-24T01:24:46.5Z,1,REGULAR,freethrow,1 of 1,[],202710,,,1610612748,16,20,2022-12-24T01:24:46Z,690000,False,,,0,,J. Butler technical Free Throw 1 of 1 (7 PTS),[202710],1610612748.0,MIA,technical,,,Butler,J. Butler,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
74,PT04M54.00S,2022-12-24T01:24:47.4Z,1,REGULAR,substitution,out,[],1628997,,,1610612748,16,20,2022-12-24T01:24:50Z,700000,False,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT04M54.00S,2022-12-24T01:24:47.4Z,1,REGULAR,substitution,in,[],1629622,,,1610612748,16,20,2022-12-24T01:24:50Z,710000,False,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT04M44.00S,2022-12-24T01:25:12.5Z,1,REGULAR,foul,personal,['2freethrow'],1629614,,,1610612748,16,20,2022-12-24T01:25:24Z,720000,False,,,0,,A. Nembhard shooting personal FOUL (1 PF) (Butler 2 FT),"[1629614, 202710]",1610612754.0,IND,shooting,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Right,,,,,,,,101284.0,1.0,0.0,Butler,202710.0,,,,,,,,
78,PT04M44.00S,2022-12-24T01:25:41.8Z,1,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,16,20,2022-12-24T01:25:41Z,740000,False,,,0,,MISS J. Butler Free Throw 1 of 2,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
79,PT04M44.00S,2022-12-24T01:25:41.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,16,20,2022-12-24T01:25:41Z,750000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,78.0,,,,,,,,,,,,,,,,
80,PT04M44.00S,2022-12-24T01:25:43.7Z,1,REGULAR,substitution,out,[],1628389,,,1610612748,16,20,2022-12-24T01:25:49Z,760000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M44.00S,2022-12-24T01:25:43.7Z,1,REGULAR,substitution,in,[],1631115,,,1610612748,16,20,2022-12-24T01:25:49Z,770000,False,,,0,,SUB in: O. Robinson,[1631115],1610612748.0,MIA,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M44.00S,2022-12-24T01:26:02.8Z,1,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,17,20,2022-12-24T01:26:02Z,780000,False,,,0,,J. Butler Free Throw 2 of 2 (8 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
83,PT04M32.00S,2022-12-24T01:26:16.0Z,1,REGULAR,3pt,Jump Shot,[],1627741,66.83639947437582,52.450980392156865,1610612754,17,20,2022-12-24T01:26:21Z,790000,False,12.0,259.0,1,right,MISS B. Hield 25' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,25.95,Missed,,,,,,,,,,,,,,,,,,
84,PT04M29.00S,2022-12-24T01:26:19.0Z,1,REGULAR,rebound,defensive,[],200768,,,1610612748,17,20,2022-12-24T01:26:21Z,800000,False,,,0,,K. Lowry REBOUND (Off:0 Def:1),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Center,,,,83.0,1.0,1.0,0.0,,,,,,,,,,,,,
85,PT04M21.00S,2022-12-24T01:26:29.9Z,1,REGULAR,turnover,out-of-bounds,[],202710,,,1610612748,17,20,2022-12-24T01:26:40Z,810000,False,,,0,,J. Butler bad pass out-of-bounds TURNOVER (1 TO),[202710],1610612748.0,MIA,bad pass,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201638.0,,,,,,,,,,1.0,,
86,PT04M21.00S,2022-12-24T01:26:33.6Z,1,REGULAR,substitution,out,[],1626167,,,1610612754,17,20,2022-12-24T01:26:36Z,820000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M21.00S,2022-12-24T01:26:33.6Z,1,REGULAR,substitution,in,[],1630188,,,1610612754,17,20,2022-12-24T01:26:36Z,830000,False,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M21.00S,2022-12-24T01:26:33.6Z,1,REGULAR,substitution,out,[],1629614,,,1610612754,17,20,2022-12-24T01:27:27Z,835000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M21.00S,2022-12-24T01:26:33.6Z,1,REGULAR,substitution,in,[],204456,,,1610612754,17,20,2022-12-24T01:27:27Z,837500,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
