actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-01-14T18:10:58.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-01-14T18:10:58Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-01-14T18:11:01.8Z,1,REGULAR,jumpball,recovered,[],1629312,,,1610612748,0,0,2023-01-14T18:11:01Z,40000,False,,,0,,Jump Ball B. Adebayo vs. B. Lopez: Tip to H. Highsmith,"[1629312, 1628389, 201572]",1610612748.0,MIA,startperiod,H. Highsmith,1629312.0,Highsmith,H. Highsmith,Adebayo,1628389.0,Lopez,201572.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2023-01-14T18:11:16.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,86.94152431011827,50.73529411764706,1610612748,0,0,2023-01-14T18:11:20Z,70000,False,4.0,70.0,1,right,MISS B. Adebayo 7' floating Shot,[1628389],1610612748.0,MIA,floating,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,7.03,Missed,,,,,,,,,,,,,,,,,,
8,PT11M39.00S,2023-01-14T18:11:18.9Z,1,REGULAR,rebound,defensive,[],1628960,,,1610612749,0,0,2023-01-14T18:11:20Z,80000,False,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M21.00S,2023-01-14T18:11:40.0Z,1,REGULAR,foul,personal,['2freethrow'],1628389,,,1610612749,0,0,2023-01-14T18:11:55Z,90000,False,,,0,,B. Adebayo shooting personal FOUL (1 PF) (Allen 2 FT),"[1628389, 1628960]",1610612748.0,MIA,shooting,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1148.0,1.0,0.0,Allen,1628960.0,,,,,,,,,
11,PT11M21.00S,2023-01-14T18:12:04.5Z,1,REGULAR,freethrow,1 of 2,[],1628960,,,1610612749,0,0,2023-01-14T18:12:04Z,110000,False,,,0,,MISS G. Allen Free Throw 1 of 2,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
12,PT11M21.00S,2023-01-14T18:12:04.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,0,0,2023-01-14T18:12:04Z,120000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,
13,PT11M21.00S,2023-01-14T18:12:25.1Z,1,REGULAR,freethrow,2 of 2,[],1628960,,,1610612749,0,1,2023-01-14T18:12:25Z,130000,False,,,0,,G. Allen Free Throw 2 of 2 (1 PTS),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
14,PT11M04.00S,2023-01-14T18:12:43.1Z,1,REGULAR,2pt,Jump Shot,[],1629622,95.0886990801577,68.38235294117648,1610612748,2,1,2023-01-14T18:12:47Z,140000,False,92.0,-6.0,1,right,M. Strus 9' driving floating Jump Shot (2 PTS) (B. Adebayo 1 AST),"[1629622, 1628389]",1610612748.0,MIA,driving floating,,,Strus,M. Strus,,,,,Mid-Range,8-16 Right,9.21,Made,,,,,,,,,,2.0,B. Adebayo,1628389.0,1.0,,,,,
16,PT10M50.00S,2023-01-14T18:12:57.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,6.915243101182654,54.166666666666664,1610612749,2,3,2023-01-14T18:13:00Z,160000,False,-21.0,13.0,1,left,B. Portis Layup (2 PTS) (J. Holiday 1 AST),"[1626171, 201950]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,2.43,Made,,,,,,,,,,2.0,J. Holiday,201950.0,1.0,,,,,
