shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
12:00,2,PT12M00.00S,2022-12-10T22:12:32.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-12-10T22:12:32Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:56,4,PT11M56.00S,2022-12-10T22:12:36.1Z,1,REGULAR,jumpball,recovered,[],200768,,,1610612748,0,0,2022-12-10T22:12:36Z,40000,False,,,0,,Jump Ball B. Adebayo vs. Z. Collins: Tip to K. Lowry,"[200768, 1628389, 1628380]",7,1610612748.0,MIA,startperiod,K. Lowry,200768.0,Lowry,K. Lowry,Adebayo,1628389.0,Collins,1628380.0,,,,,,,,,,,,,,,,,,,,,,
11:34,7,PT11M34.00S,2022-12-10T22:12:58.1Z,1,REGULAR,turnover,bad pass,[],200768,,,1610612748,0,0,2022-12-10T22:13:03Z,70000,False,,,0,,K. Lowry bad pass TURNOVER (1 TO),"[200768, 1630200]",7,1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),8-16 Right,1.0,Jones,1630200.0,,,,,,,,,,,,,,,,,
11:34,8,PT11M34.00S,2022-12-10T22:12:58.1Z,1,REGULAR,steal,,[],1630200,,,1610612759,0,0,2022-12-10T22:13:00Z,80000,False,,,0,,T. Jones STEAL (1 STL),[1630200],33,1610612759.0,SAS,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
11:21,9,PT11M21.00S,2022-12-10T22:13:10.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629640,90.48948751642575,54.65686274509803,1610612759,0,2,2022-12-10T22:13:18Z,90000,False,23.0,37.0,1,right,K. Johnson Layup (2 PTS) (Z. Collins 1 AST),"[1629640, 1628380]",3,1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,4.36,Made,2.0,Z. Collins,1628380.0,1.0,,,,,,,,,,,
11:04,10,PT11M04.00S,2022-12-10T22:13:27.5Z,1,REGULAR,3pt,Jump Shot,[],1629639,31.35676741130092,28.921568627450984,1610612748,3,2,2022-12-10T22:13:46Z,100000,False,105.0,242.0,1,left,T. Herro 26' 3PT step back (3 PTS) (K. Lowry 1 AST),"[1629639, 200768]",14,1610612748.0,MIA,step back,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,,,,26.42,Made,3.0,K. Lowry,200768.0,1.0,,,,,,,,,,,
10:38,12,PT10M38.00S,2022-12-10T22:13:54.0Z,1,REGULAR,turnover,bad pass,[],1629641,,,1610612759,3,2,2022-12-10T22:14:00Z,110000,False,,,0,,R. Langford bad pass TURNOVER (1 TO),"[1629641, 200768]",35,1610612759.0,SAS,,,,Langford,R. Langford,,,,,Above the Break 3,24+ Left Center,1.0,Lowry,200768.0,,,,,,,,,,,,,,,,,
10:38,13,PT10M38.00S,2022-12-10T22:13:54.0Z,1,REGULAR,steal,,[],200768,,,1610612748,3,2,2022-12-10T22:13:56Z,120000,False,,,0,,K. Lowry STEAL (1 STL),[200768],7,1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
10:33,14,PT10M33.00S,2022-12-10T22:13:59.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629639,9.149145860709593,57.35294117647059,1610612748,3,2,2022-12-10T22:16:13Z,130000,False,-37.0,34.0,1,left,MISS T. Herro running Layup - blocked,"[1629639, 1629641]",14,1610612748.0,MIA,running,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,,,,4.98,Missed,,,,,Langford,1629641.0,,,,,,,,,
10:33,15,PT10M33.00S,2022-12-10T22:13:59.0Z,1,REGULAR,block,,[],1629641,,,1610612748,3,2,2022-12-10T22:14:02Z,140000,False,,,0,,R. Langford BLOCK (1 BLK),[1629641],35,1610612759.0,SAS,,,,Langford,R. Langford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
10:28,16,PT10M28.00S,2022-12-10T22:14:04.0Z,1,REGULAR,rebound,defensive,[],1630200,,,1610612759,3,2,2022-12-10T22:14:06Z,150000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1630200],33,1610612759.0,SAS,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,14.0,1.0,1.0,0.0,,,,,
10:26,17,PT10M26.00S,2022-12-10T22:14:06.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630200,92.59198423127464,47.549019607843135,1610612759,3,4,2022-12-10T22:14:18Z,160000,False,-12.0,17.0,1,right,T. Jones driving Hook (2 PTS),[1630200],33,1610612759.0,SAS,driving,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,2.11,Made,2.0,,,,,,,,,,,,,,
10:12,18,PT10M12.00S,2022-12-10T22:14:22.5Z,1,REGULAR,foul,personal,['3freethrow'],1631103,,,1610612748,3,4,2022-12-10T22:14:41Z,170000,False,,,0,,M. Branham shooting personal FOUL (1 PF) (Martin 3 FT),"[1631103, 1628997]",22,1610612759.0,SAS,shooting,,,Branham,M. Branham,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,1628171.0,1.0,0.0,Martin,1628997.0
10:12,20,PT10M12.00S,2022-12-10T22:14:52.8Z,1,REGULAR,freethrow,1 of 3,[],1628997,,,1610612748,4,4,2022-12-10T22:14:52Z,190000,False,,,0,,C. Martin Free Throw 1 of 3 (1 PTS),[1628997],16,1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
10:12,21,PT10M12.00S,2022-12-10T22:15:09.5Z,1,REGULAR,freethrow,2 of 3,[],1628997,,,1610612748,5,4,2022-12-10T22:15:09Z,200000,False,,,0,,C. Martin Free Throw 2 of 3 (2 PTS),[1628997],16,1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
10:12,22,PT10M12.00S,2022-12-10T22:15:26.9Z,1,REGULAR,freethrow,3 of 3,[],1628997,,,1610612748,6,4,2022-12-10T22:15:26Z,210000,False,,,0,,C. Martin Free Throw 3 of 3 (3 PTS),[1628997],16,1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
09:56,23,PT09M56.00S,2022-12-10T22:15:42.8Z,1,REGULAR,turnover,bad pass,[],1629640,,,1610612759,6,4,2022-12-10T22:15:48Z,220000,False,,,0,,K. Johnson bad pass TURNOVER (1 TO),"[1629640, 200768]",3,1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,1.0,Lowry,200768.0,,,,,,,,,,,,,,,,,
09:56,24,PT09M56.00S,2022-12-10T22:15:42.8Z,1,REGULAR,steal,,[],200768,,,1610612748,6,4,2022-12-10T22:15:44Z,230000,False,,,0,,K. Lowry STEAL (2 STL),[200768],7,1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
