actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
81,PT04M49.00S,2023-01-13T00:55:11.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629312,94.40999984741211,50.0,1610612748,10,11,2023-01-13T00:55:11Z,810000,False,0.0,0.0,1,right,MISS H. Highsmith tip Layup,[1629312],1610612748.0,MIA,tip,,,Highsmith,H. Highsmith,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,,,,0.0,,,,,,,,
82,PT04M49.00S,2023-01-13T00:55:12.2Z,1,REGULAR,rebound,offensive,[],1629312,,,1610612748,10,11,2023-01-13T00:55:12Z,820000,False,,,0,,H. Highsmith REBOUND (Off:2 Def:2),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Mid-Range,8-16 Left,,,,,,,,81.0,4.0,2.0,2.0,,,,,,,,,
83,PT04M48.00S,2023-01-13T00:55:12.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202710,76.16622864651774,9.068627450980392,1610612748,10,11,2023-01-13T00:55:16Z,830000,False,-205.0,172.0,1,right,MISS J. Butler 26' 3PT,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,26.7,,,,,,,,
84,PT04M45.00S,2023-01-13T00:55:15.9Z,1,REGULAR,rebound,defensive,[],201950,,,1610612749,10,11,2023-01-13T00:55:16Z,840000,False,,,0,,J. Holiday REBOUND (Off:0 Def:1),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,,,83.0,1.0,1.0,0.0,,,,,,,,,
85,PT04M43.00S,2023-01-13T00:55:17.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626192,21.76412614980289,6.127450980392156,1610612749,10,11,2023-01-13T01:05:48Z,850000,False,219.0,152.0,1,left,MISS P. Connaughton 26' running 3PT,[1626192],1610612749.0,MIL,running,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,26.7,,,,,,,,
86,PT04M39.00S,2023-01-13T00:55:21.8Z,1,REGULAR,rebound,defensive,[],1631288,,,1610612748,10,11,2023-01-13T00:55:28Z,860000,False,,,0,,J. Cain REBOUND (Off:0 Def:1),[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,Above the Break 3,24+ Right Center,,,,,,,,85.0,1.0,1.0,0.0,,,,,,,,,
87,PT04M34.00S,2023-01-13T00:55:25.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202710,92.32917214191852,43.872549019607845,1610612748,10,11,2023-01-13T00:55:42Z,870000,False,-31.0,20.0,1,right,MISS J. Butler driving Layup,[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,3.63,,,,,,,,
88,PT04M33.00S,2023-01-13T00:55:26.7Z,1,REGULAR,rebound,defensive,[],201572,,,1610612749,10,11,2023-01-13T00:55:42Z,880000,False,,,0,,B. Lopez REBOUND (Off:0 Def:2),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,87.0,2.0,2.0,0.0,,,,,,,,,
89,PT04M29.00S,2023-01-13T00:55:32.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628975,31.35676741130092,72.08180147058823,1610612749,10,11,2023-01-13T01:07:31Z,890000,False,-110.0,242.0,1,left,MISS J. Carter 26' running pullup 3PT,[1628975],1610612749.0,MIL,running pullup,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,26.63,,,,,,,,
90,PT04M23.00S,2023-01-13T00:55:38.0Z,1,REGULAR,rebound,defensive,[],1631115,,,1610612748,10,11,2023-01-13T00:55:47Z,900000,False,,,0,,O. Robinson REBOUND (Off:0 Def:2),[1631115],1610612748.0,MIA,,,,Robinson,O. Robinson,,,,,Above the Break 3,24+ Left Center,,,,,,,,89.0,2.0,2.0,0.0,,,,,,,,,
91,PT04M09.00S,2023-01-13T00:55:54.6Z,1,REGULAR,foul,personal,['2freethrow'],201572,,,1610612748,10,11,2023-01-13T00:56:19Z,910000,False,,,0,,B. Lopez shooting personal FOUL (1 PF) (Butler 2 FT),"[201572, 202710]",1610612749.0,MIL,shooting,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,201246.0,1.0,0.0,Butler,202710.0,,,,,,,,,,,,,,,
93,PT04M09.00S,2023-01-13T00:56:22.3Z,1,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,11,11,2023-01-13T00:56:58Z,930000,False,,,0,,J. Butler Free Throw 1 of 2 (5 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
94,PT04M09.00S,2023-01-13T00:56:27.0Z,1,REGULAR,substitution,out,[],1629312,,,1610612748,11,11,2023-01-13T00:56:43Z,940000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M09.00S,2023-01-13T00:56:27.0Z,1,REGULAR,substitution,out,[],201572,,,1610612748,11,11,2023-01-13T00:56:43Z,950000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M09.00S,2023-01-13T00:56:27.0Z,1,REGULAR,substitution,out,[],1626192,,,1610612748,11,11,2023-01-13T00:56:43Z,960000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M09.00S,2023-01-13T00:56:27.0Z,1,REGULAR,substitution,in,[],1629622,,,1610612748,11,11,2023-01-13T00:56:43Z,970000,False,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M09.00S,2023-01-13T00:56:27.0Z,1,REGULAR,substitution,in,[],1629670,,,1610612748,11,11,2023-01-13T00:56:43Z,980000,False,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M09.00S,2023-01-13T00:56:27.0Z,1,REGULAR,substitution,in,[],1626171,,,1610612748,11,11,2023-01-13T00:56:43Z,990000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M09.00S,2023-01-13T00:56:22.3Z,1,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,12,11,2023-01-13T00:56:58Z,1000000,False,,,0,,J. Butler Free Throw 2 of 2 (6 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
104,PT03M52.00S,2023-01-13T00:57:26.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630572,15.193823915900131,51.225490196078425,1610612749,12,13,2023-01-13T00:57:37Z,1040000,False,-6.0,90.0,1,left,S. Mamukelashvili 9' driving Hook (2 PTS),[1630572],1610612749.0,MIL,driving,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,2.0,,,,,9.05,,,,,,,,
105,PT03M38.00S,2023-01-13T00:57:40.3Z,1,REGULAR,2pt,Jump Shot,[],203506,77.7431011826544,51.71568627450981,1610612748,12,13,2023-01-13T00:57:56Z,1050000,False,9.0,157.0,1,right,MISS V. Oladipo 15' pullup Shot,[203506],1610612748.0,MIA,pullup,,,Oladipo,V. Oladipo,,,,,Mid-Range,8-16 Center,,,,,,Missed,,,,,,15.69,,,,,,,,
106,PT03M38.00S,2023-01-13T00:57:40.3Z,1,REGULAR,rebound,defensive,[],201950,,,1610612749,12,13,2023-01-13T00:57:56Z,1060000,False,,,0,,J. Holiday REBOUND (Off:0 Def:2),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Center,,,,,,,,105.0,2.0,2.0,0.0,,,,,,,,,
108,PT03M23.00S,2023-01-13T00:57:55.5Z,1,REGULAR,2pt,Jump Shot,[],201950,27.151773981603156,34.80392156862745,1610612749,12,15,2023-01-13T01:13:59Z,1080000,False,76.0,203.0,1,left,J. Holiday 21' running pullup Jump Shot (4 PTS) (J. Nwora 1 AST),"[201950, 1629670]",1610612749.0,MIL,running pullup,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Right Center,,,,,,Made,4.0,,,,,21.65,J. Nwora,1629670.0,1.0,,,,,
110,PT03M10.00S,2023-01-13T00:58:08.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203506,91.01511169513797,57.59803921568627,1610612748,12,15,2023-01-13T01:14:23Z,1100000,False,38.0,32.0,1,right,MISS V. Oladipo driving finger roll Layup,[203506],1610612748.0,MIA,driving finger roll,,,Oladipo,V. Oladipo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,4.97,,,,,,,,
111,PT03M10.00S,2023-01-13T00:58:08.0Z,1,REGULAR,rebound,offensive,[],203506,,,1610612748,12,15,2023-01-13T00:58:15Z,1110000,False,,,0,,V. Oladipo REBOUND (Off:1 Def:0),[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,110.0,1.0,0.0,1.0,,,,,,,,,
112,PT03M04.00S,2023-01-13T00:58:14.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631288,93.5611038107753,38.8671875,1610612748,12,15,2023-01-13T01:17:14Z,1120000,False,-56.0,8.0,1,right,MISS J. Cain driving Layup,[1631288],1610612748.0,MIA,driving,,,Cain,J. Cain,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,5.63,,,,,,,,
113,PT03M02.00S,2023-01-13T00:58:16.6Z,1,REGULAR,rebound,defensive,[],201950,,,1610612749,12,15,2023-01-13T00:58:30Z,1130000,False,,,0,,J. Holiday REBOUND (Off:0 Def:3),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,112.0,3.0,3.0,0.0,,,,,,,,,
114,PT02M56.00S,2023-01-13T00:58:22.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628975,9.411957950065702,5.392156862745098,1610612749,12,18,2023-01-13T01:18:23Z,1140000,False,223.0,36.0,1,left,J. Carter 3PT running (6 PTS) (J. Holiday 1 AST),"[1628975, 201950]",1610612749.0,MIL,running,,,Carter,J. Carter,,,,,Right Corner 3,24+ Right,,,,,,Made,6.0,,,,,22.59,J. Holiday,201950.0,1.0,,,,,
116,PT02M48.00S,2023-01-13T00:58:35.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,12,18,2023-01-13T00:58:35Z,1160000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M48.00S,2023-01-13T01:00:46.1Z,1,REGULAR,substitution,out,[],202710,,,1610612748,12,18,2023-01-13T01:01:23Z,1170000,False,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M48.00S,2023-01-13T01:00:46.1Z,1,REGULAR,substitution,out,[],1631115,,,1610612748,12,18,2023-01-13T01:01:23Z,1180000,False,,,0,,SUB out: O. Robinson,[1631115],1610612748.0,MIA,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M48.00S,2023-01-13T01:00:46.1Z,1,REGULAR,substitution,out,[],201950,,,1610612748,12,18,2023-01-13T01:01:23Z,1190000,False,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M48.00S,2023-01-13T01:00:46.1Z,1,REGULAR,substitution,in,[],1628389,,,1610612748,12,18,2023-01-13T01:01:23Z,1200000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M48.00S,2023-01-13T01:00:46.1Z,1,REGULAR,substitution,in,[],1629216,,,1610612748,12,18,2023-01-13T01:01:23Z,1210000,False,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M48.00S,2023-01-13T01:00:46.1Z,1,REGULAR,substitution,in,[],1631260,,,1610612748,12,18,2023-01-13T01:01:23Z,1220000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M36.00S,2023-01-13T01:01:44.6Z,1,REGULAR,turnover,out-of-bounds,[],1629622,,,1610612748,12,18,2023-01-13T01:01:53Z,1230000,False,,,0,,M. Strus bad pass out-of-bounds TURNOVER (1 TO),[1629622],1610612748.0,MIA,bad pass,,,Strus,M. Strus,,,,,Mid-Range,8-16 Right,1628480.0,,,,,,,,,,,,,,,1.0,,,,
124,PT02M19.00S,2023-01-13T01:02:06.3Z,1,REGULAR,turnover,lost ball,[],1630572,,,1610612749,12,18,2023-01-13T01:02:11Z,1240000,False,,,0,,S. Mamukelashvili lost ball TURNOVER (1 TO),"[1630572, 1629216]",1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1.0,Vincent,1629216.0,,
125,PT02M19.00S,2023-01-13T01:02:06.3Z,1,REGULAR,steal,,[],1629216,,,1610612748,12,18,2023-01-13T01:02:08Z,1250000,False,,,0,,G. Vincent STEAL (1 STL),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
126,PT02M15.00S,2023-01-13T01:02:10.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203506,69.33311432325887,71.32352941176471,1610612748,12,18,2023-01-13T01:02:28Z,1260000,False,107.0,236.0,1,right,MISS V. Oladipo 25' running pullup 3PT,[203506],1610612748.0,MIA,running pullup,,,Oladipo,V. Oladipo,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,25.88,,,,,,,,
127,PT02M14.00S,2023-01-13T01:02:11.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612749,12,18,2023-01-13T01:02:28Z,1270000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,126.0,,,,,,,,,,,,
129,PT01M51.00S,2023-01-13T01:02:46.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628975,11.645860709592641,34.80392156862745,1610612749,12,18,2023-01-13T01:03:20Z,1290000,False,76.0,57.0,1,left,MISS J. Carter 9' pullup Shot - blocked,"[1628975, 1628389]",1610612749.0,MIL,pullup,,,Carter,J. Carter,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Missed,,,,,,9.5,,,,,,,Adebayo,1628389.0
130,PT01M51.00S,2023-01-13T01:02:46.2Z,1,REGULAR,block,,[],1628389,,,1610612749,12,18,2023-01-13T01:02:50Z,1300000,False,,,0,,B. Adebayo BLOCK (1 BLK),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
131,PT01M50.00S,2023-01-13T01:02:47.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,12,18,2023-01-13T01:03:12Z,1310000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,129.0,,,,,,,,,,,,
132,PT01M50.00S,2023-01-13T01:02:55.7Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612749,12,18,2023-01-13T01:03:04Z,1320000,False,,,0,,MIL shot clock Team TURNOVER,[],1610612749.0,MIL,,,,,,,,,,Mid-Range,8-16 Left,2530.0,,,,,,,,,,,,,,,,,,,
133,PT01M30.00S,2023-01-13T01:03:20.2Z,1,REGULAR,turnover,lost ball,[],1631288,,,1610612748,12,18,2023-01-13T01:03:25Z,1330000,False,,,0,,J. Cain lost ball TURNOVER (1 TO),"[1631288, 1630572]",1610612748.0,MIA,,,,Cain,J. Cain,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,1.0,Mamukelashvili,1630572.0,,
134,PT01M30.00S,2023-01-13T01:03:20.2Z,1,REGULAR,steal,,[],1630572,,,1610612749,12,18,2023-01-13T01:03:23Z,1340000,False,,,0,,S. Mamukelashvili STEAL (1 STL),[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
135,PT01M23.00S,2023-01-13T01:03:27.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628975,32.53942181340342,34.55882352941176,1610612749,12,18,2023-01-13T01:20:57Z,1350000,False,77.0,253.0,1,left,MISS J. Carter 26' running 3PT,[1628975],1610612749.0,MIL,running,,,Carter,J. Carter,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,26.49,,,,,,,,
136,PT01M19.00S,2023-01-13T01:03:31.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612748,12,18,2023-01-13T01:03:38Z,1360000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,135.0,,,,,,,,,,,,
138,PT01M02.00S,2023-01-13T01:03:53.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,82.60512483574244,48.03921568627451,1610612748,12,18,2023-01-13T01:04:00Z,1380000,False,-10.0,111.0,1,right,MISS B. Adebayo 11' turnaround fadeaway Shot,[1628389],1610612748.0,MIA,turnaround fadeaway,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,11.14,,,,,,,,
139,PT00M57.50S,2023-01-13T01:03:58.2Z,1,REGULAR,rebound,defensive,[],1630572,,,1610612749,12,18,2023-01-13T01:04:00Z,1390000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:1),[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,138.0,2.0,1.0,1.0,,,,,,,,,
140,PT00M46.80S,2023-01-13T01:04:10.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626171,14.273981603153747,50.49019607843137,1610612749,12,20,2023-01-13T01:04:27Z,1400000,False,-2.0,82.0,1,left,B. Portis 8' floating Jump Shot (2 PTS),[1626171],1610612749.0,MIL,floating,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,2.0,,,,,8.17,,,,,,,,
143,PT00M29.90S,2023-01-13T01:04:50.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629216,84.57621550591328,43.872549019607845,1610612748,14,20,2023-01-13T01:05:07Z,1430000,False,-31.0,92.0,1,right,G. Vincent 9' driving floating Jump Shot (2 PTS),[1629216],1610612748.0,MIA,driving floating,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,2.0,,,,,9.74,,,,,,,,
144,PT00M06.10S,2023-01-13T01:05:10.8Z,1,REGULAR,3pt,Jump Shot,[],1631260,32.933639947437584,66.91176470588235,1610612749,14,23,2023-01-13T01:22:00Z,1440000,False,-85.0,257.0,1,left,A. Green 27' 3PT pullup (3 PTS) (J. Carter 1 AST),"[1631260, 1628975]",1610612749.0,MIL,pullup,,,Green,A. Green,,,,,Above the Break 3,24+ Left Center,,,,,,Made,3.0,,,,,27.07,J. Carter,1628975.0,1.0,,,,,
147,PT00M04.70S,2023-01-13T01:05:25.2Z,1,REGULAR,substitution,out,[],1630572,,,1610612748,14,23,2023-01-13T01:05:32Z,1470000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M04.70S,2023-01-13T01:05:25.2Z,1,REGULAR,substitution,in,[],1626192,,,1610612748,14,23,2023-01-13T01:05:32Z,1480000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M00.20S,2023-01-13T01:05:42.5Z,1,REGULAR,turnover,traveling,[],203506,,,1610612748,14,23,2023-01-13T01:05:50Z,1490000,False,,,0,,V. Oladipo traveling TURNOVER (1 TO),[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,Mid-Range,8-16 Left,2530.0,,,,,,,,,,,,,,,1.0,,,,
150,PT00M00.00S,2023-01-13T01:05:56.5Z,1,REGULAR,period,end,[],0,,,1610612749,14,23,2023-01-13T01:05:56Z,1500000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2023-01-13T01:07:53.3Z,2,REGULAR,substitution,out,['startperiod'],1631288,,,1610612749,14,23,2023-01-13T01:08:29Z,1510000,False,,,0,,SUB out: J. Cain,[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2023-01-13T01:07:53.3Z,2,REGULAR,substitution,out,['startperiod'],1626171,,,1610612749,14,23,2023-01-13T01:08:29Z,1520000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2023-01-13T01:07:53.3Z,2,REGULAR,substitution,in,['startperiod'],1629312,,,1610612749,14,23,2023-01-13T01:08:29Z,1530000,False,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2023-01-13T01:07:53.3Z,2,REGULAR,substitution,in,['startperiod'],201572,,,1610612749,14,23,2023-01-13T01:08:29Z,1540000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2023-01-13T01:08:37.8Z,2,REGULAR,period,start,[],0,,,1610612748,14,23,2023-01-13T01:08:37Z,1550000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT11M42.00S,2023-01-13T01:08:55.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,82.47371879106439,44.85294117647059,1610612748,14,23,2023-01-13T01:09:00Z,1560000,False,-26.0,112.0,1,right,MISS B. Adebayo 11' pullup Shot,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,11.51,,,,,,,,
157,PT11M37.00S,2023-01-13T01:09:00.0Z,2,REGULAR,rebound,defensive,[],1629670,,,1610612749,14,23,2023-01-13T01:09:00Z,1570000,False,,,0,,J. Nwora REBOUND (Off:0 Def:1),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,156.0,1.0,1.0,0.0,,,,,,,,,
158,PT11M26.00S,2023-01-13T01:09:14.5Z,2,REGULAR,foul,personal,[],1629622,,,1610612749,14,23,2023-01-13T01:09:30Z,1580000,False,,,0,,M. Strus personal FOUL (1 PF),"[1629622, 1626192]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,Mid-Range,16-24 Right Center,1628480.0,1.0,0.0,Connaughton,1626192.0,,,,,,,,,,,,,,,
160,PT11M22.00S,2023-01-13T01:09:34.9Z,2,REGULAR,3pt,Jump Shot,[],1631260,33.722076215505915,55.63725490196079,1610612749,14,26,2023-01-13T01:09:40Z,1600000,False,-28.0,264.0,1,left,A. Green 26' 3PT  (6 PTS) (B. Lopez 2 AST),"[1631260, 201572]",1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Center,,,,,,Made,6.0,,,,,26.6,B. Lopez,201572.0,2.0,,,,,
162,PT11M05.00S,2023-01-13T01:09:51.9Z,2,REGULAR,3pt,Jump Shot,[],1629216,67.62483574244416,34.068627450980394,1610612748,17,26,2023-01-13T01:09:56Z,1620000,False,-80.0,252.0,1,right,G. Vincent 26' 3PT  (5 PTS),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Center,,,,,,Made,5.0,,,,,26.41,,,,,,,,
163,PT10M45.00S,2023-01-13T01:10:12.0Z,2,REGULAR,3pt,Jump Shot,[],1629670,32.276609724047304,31.61764705882353,1610612749,17,26,2023-01-13T01:31:30Z,1630000,False,92.0,251.0,1,left,MISS J. Nwora 26' 3PT,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,26.72,,,,,,,,
164,PT10M40.00S,2023-01-13T01:10:17.0Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612748,17,26,2023-01-13T01:10:17Z,1640000,False,,,0,,M. Strus REBOUND (Off:0 Def:3),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,,,,,,,,163.0,3.0,3.0,0.0,,,,,,,,,
165,PT10M37.00S,2023-01-13T01:10:19.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203506,77.34888304862024,9.558823529411764,1610612748,17,26,2023-01-13T01:32:05Z,1650000,False,-202.0,160.0,1,right,MISS V. Oladipo 25' running 3PT,[203506],1610612748.0,MIA,running,,,Oladipo,V. Oladipo,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,25.81,,,,,,,,
166,PT10M33.00S,2023-01-13T01:10:23.3Z,2,REGULAR,rebound,defensive,[],1628975,,,1610612749,17,26,2023-01-13T01:10:27Z,1660000,False,,,0,,J. Carter REBOUND (Off:0 Def:1),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,,,,,,,,165.0,1.0,1.0,0.0,,,,,,,,,
167,PT10M28.00S,2023-01-13T01:10:29.6Z,2,REGULAR,3pt,Jump Shot,[],201572,26.49474375821288,86.02941176470588,1610612749,17,26,2023-01-13T01:32:54Z,1670000,False,-180.0,197.0,1,left,MISS B. Lopez 26' running 3PT,[201572],1610612749.0,MIL,running,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,26.66,,,,,,,,
